d_device_pk,hostname,d_type,d_virtualsubtype,tags,no_tags,service_level,guest_count,total_cpus,cores_per_cpu,cpu_threads,Memory GB,CPU String,CPU Manufacturer,CPU Model,Operating System,Location,Make,Model,Row Color,Recommended Instance,Suggested OS,R-Lane Classification,cpu_95_level,cpu_max_level,mem_95_level,mem_max_level,iops_95_level,iops_max_level,dtotal_95_level,dtotal_max_level,dused_95_level,dused_max_level,sc_activity_level,sc_interface_level,rank_appcomp_level,rank_aff_device_cnt2_level,rank_sc_activity,rank_listener_cnt,sc_activity,listener_cnt,Web Server Count,App Layer Count,DB Count,Total AppComp Count,overall_appcomp_total,tot_appcomp_unq_cnt,app_comp_str,rank_appcomp,cpu_95,cpu_max,mem_95,mem_max,rank_cpu_95,rank_cpu_max,rank_mem_95,rank_mem_max,rank_iops_95,rank_iops_max,rank_dtotal_95,rank_dtotal_max,rank_dused_95,rank_dused_max,affin_cnt,affin_rec_cnt,rank_aff_device_cnt2,rc_sort,row_color_value,cpu_95_value,cpu_max_value,mem_95_value,mem_max_value,iops_95_value,iops_max_value,dtotal_95_value,dtotal_max_value,dused_95_value,dused_max_value,sc_activity_value,sc_interface_value,rank_appcomp_value,rank_aff_device_cnt2_value,summary_95,summary_max
"15765","i-07b39e58cde9884bb/d42-4652","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15766","i-0a776a166d52a928c/d42-4653","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15767","i-0972edcb5c14206ec/d42-4654","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15768","i-067cb30283a8a0d3b/d42-4655","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15769","i-0c4f41b066dc927d5/d42-4656","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15770","i-0ef0c8db6c86d07e2/d42-4657","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15771","i-0b49a84d3638e95b1/d42-4658","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15772","i-0dacaadca8a7dca77/d42-4659","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15773","i-06c059c845a777648/d42-4662","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15774","i-0795d533646c0c061/d42-4663","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15775","i-04b83d8eae7159bb3/d42-4664","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15776","i-01c8d40bccc99a92d/d42-4665","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15777","i-0787e79397fd5fb32/d42-4666","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15778","i-0a01b2965b2fdd067/d42-4667","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15779","i-0678b87103cb79555/d42-4668","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15780","i-05eb9225ea7051e22/d42-4670","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15781","i-024dc708ebf203f75/d42-4671","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15782","i-0a94d68fc57598124/d42-4673","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15783","i-004f7b50fc073cb33/d42-4675","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15784","i-02d303d92f9392648/d42-4677","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15785","i-0d63e3b2ff4967504/d42-4676","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15786","i-01d1fa8dbf7c85888/d42-4674","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15787","i-0ac45b018e31ee001/d42-4678","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15788","i-07a3a440368ca0e26/d42-4679","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15789","i-0c45a41b18096050a/d42-4681","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15790","i-0d1b28e1d49ee412e/d42-4682","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15791","i-042ad063f605717d5/d42-4688","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15792","i-072d4ebdc3b78a5fa/d42-4690","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15793","i-0e83778f6ae8f94f9/d42-4693","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15794","i-07333926b1f21b16c/d42-4694","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15795","i-050e1bdb82be32974/d42-4695","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15796","i-0d68f386a1a46fdde/d42-4696","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15797","i-0d3ee2028700239af/d42-4697","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15798","i-0235fdf4de7bc72bb/d42-4698","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15799","i-0cb9afbee8abb86b0/d42-4699","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15800","i-0a5bcad79e78e60d8/d42-4700","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15801","i-0d4d128e17feff30a/d42-4703","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15802","i-029f671e55268941e/d42-4704","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15803","i-0306bf6c3ffe722dd/d42-4705","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15804","i-0abefb51e170804cc/d42-4706","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15805","i-0ab05340d781164d4/d42-4708","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15806","i-05ec3ab1a5e74c261/d42-4709","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15807","i-098fb123dbab44ba9/d42-4710","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15808","i-018d1717604678ba4/d42-4711","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15809","i-070bd9f626c256913/d42-4712","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15810","i-02411a18daac6bf07/d42-4714","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15811","i-0e24e5443028a79fa/d42-4715","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15812","i-0a2f354f1cd233f48/d42-4716","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15813","i-0092c44ec2a4360cf/d42-4717","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15814","i-0a3b5763c03d5a2e4/d42-4718","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15815","i-00e2425fda2d424c4/d42-4719","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15816","i-0a272130395fdee19/d42-4720","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15817","i-007dd544f7a852ded/d42-4721","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15818","i-012b2a8ee5075be5a/d42-4722","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15819","i-08f54b7cfd30eefa6/d42-4723","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15820","i-07ab1db7bf1989ada/d42-4724","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15821","i-0f2e84c1487f69a98/d42-4565","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15822","i-0db2eb355887dc5e0/d42-4725","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15823","i-0c5e79ff59f385660/d42-4726","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15824","i-01c80ea9577d03ff8/d42-4727","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15825","i-0c4e7d14724fdb14d/d42-4728","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15826","i-075ace2c032df846e/d42-4729","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15827","i-0876abf6c42f081c1/d42-4731","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15828","i-025f2c1ef3c6ee36f/d42-4730","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15829","i-0c9a245c3dfbb880e/d42-4734","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15830","i-044c18bb6c2348ae2/d42-4733","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15831","i-05879e89852dfc225/d42-4735","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15832","i-0e2c147e7545ba549/d42-4737","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15833","i-0e9b618613f22c64b/d42-4738","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15834","i-07280d1df62018d54/d42-4739","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15835","i-0edcb4b3a2bfaaa09/d42-4740","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15836","i-0aa9e0f811bcebe02/d42-4742","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15837","i-0238fe80d0dfc95d1/d42-4743","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15838","i-069d6cfee0d70071b/d42-4744","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"15839","i-04916d3b5c9afd2a7/d42-4745","Virtual","Amazon EC2 Instance","AWS-Kubernetes,AppX,Jupiter",3,"Production",,0,0,1,,"","","","","","","","No Match","","","RePlatform","","","","","","","","","","","","","","",,,,,,,,,,,"",,,,,,,,,,,,,,,,0,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
