rudata_pk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,units,infeed_outlet_id,timeperiod_id,timeperiod,window,start_time,end_time,device_fk,resource_fk,remotecollector_fk,last_updated
"264490461","14","STORAGE_DISK","3:21:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","454","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2461","113",2021-11-10 09:35:57.300
"264493161","14","STORAGE_DISK","3:23:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","456","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2463","113",2021-11-10 09:36:02.133
"264494646","14","STORAGE_DISK","1.1","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","478","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2299","113",2021-11-10 09:36:04.786
"264496146","14","STORAGE_DISK","1.2","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","479","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2300","113",2021-11-10 09:36:07.470
"264497646","14","STORAGE_DISK","1.3","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","480","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2301","113",2021-11-10 09:36:10.300
"264499146","14","STORAGE_DISK","1.4","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","481","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2302","113",2021-11-10 09:36:13.193
"264500646","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","482","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2303","113",2021-11-10 09:36:16.213
"264502146","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","483","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2304","113",2021-11-10 09:36:18.956
"264503646","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","484","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2305","113",2021-11-10 09:36:21.680
"264658911","14","STORAGE_DISK","0:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","91","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2326","113",2021-11-10 09:41:00.750
"264660261","14","STORAGE_DISK","0:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","92","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2330","113",2021-11-10 09:41:03.150
"264661611","14","STORAGE_DISK","0:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","93","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2333","113",2021-11-10 09:41:05.550
"264662961","14","STORAGE_DISK","0:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","94","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2336","113",2021-11-10 09:41:07.946
"264664311","14","STORAGE_DISK","0:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","95","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2339","113",2021-11-10 09:41:10.356
"264665661","14","STORAGE_DISK","0:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","96","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2342","113",2021-11-10 09:41:12.810
"264667011","14","STORAGE_DISK","0:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","97","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2345","113",2021-11-10 09:41:15.393
"264668361","14","STORAGE_DISK","0:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","98","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2349","113",2021-11-10 09:41:17.783
"264669711","14","STORAGE_DISK","0:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","99","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2352","113",2021-11-10 09:41:20.233
"264565176","14","STORAGE_DISK","da21","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","630","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2492","113",2021-11-10 09:38:12.283
"264567576","14","STORAGE_DISK","da20","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","631","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2493","113",2021-11-10 09:38:16.550
"264566376","14","STORAGE_DISK","da21","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","630","1","1 Day",3,2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,"","2518","113",2021-11-10 09:38:14.406
"264568736","14","STORAGE_DISK","da20","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","631","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2519","113",2021-11-10 09:38:18.646
"264569936","14","STORAGE_DISK","da19","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","632","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2494","113",2021-11-10 09:38:20.830
"264377016","14","STORAGE_DISK","0:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","370","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2355","113",2021-11-10 09:32:33.390
"264378366","14","STORAGE_DISK","0:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","371","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2358","113",2021-11-10 09:32:35.790
"264379716","14","STORAGE_DISK","0:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","372","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2361","113",2021-11-10 09:32:38.186
"264381066","14","STORAGE_DISK","0:12:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","373","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2364","113",2021-11-10 09:32:40.576
"264383766","14","STORAGE_DISK","0:14:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","375","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2370","113",2021-11-10 09:32:45.363
"264571136","14","STORAGE_DISK","da19","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","632","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2520","113",2021-11-10 09:38:22.976
"264589136","14","STORAGE_DISK","da18","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","64","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2495","113",2021-11-10 09:38:55.393
"264386466","14","STORAGE_DISK","0:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","377","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2376","113",2021-11-10 09:32:50.563
"264590336","14","STORAGE_DISK","da18","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","64","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2521","113",2021-11-10 09:38:57.526
"264387816","14","STORAGE_DISK","0:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","378","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2381","113",2021-11-10 09:32:52.963
"264389166","14","STORAGE_DISK","0:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","379","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2382","113",2021-11-10 09:32:55.516
"264391866","14","STORAGE_DISK","0:20:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","381","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2386","113",2021-11-10 09:33:00.336
"264394566","14","STORAGE_DISK","0:22:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","383","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2390","113",2021-11-10 09:33:05.143
"264397266","14","STORAGE_DISK","1:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","385","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2392","113",2021-11-10 09:33:09.966
"264399966","14","STORAGE_DISK","1:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","387","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2394","113",2021-11-10 09:33:14.800
"264398616","14","STORAGE_DISK","1:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","386","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2393","113",2021-11-10 09:33:12.403
"264401316","14","STORAGE_DISK","1:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","388","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2395","113",2021-11-10 09:33:17.206
"264402666","14","STORAGE_DISK","1:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","389","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2396","113",2021-11-10 09:33:19.646
"264404016","14","STORAGE_DISK","1:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","390","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2397","113",2021-11-10 09:33:22.053
"264405366","14","STORAGE_DISK","1:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","391","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2398","113",2021-11-10 09:33:24.443
"264406716","14","STORAGE_DISK","1:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","392","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2399","113",2021-11-10 09:33:26.853
"264408066","14","STORAGE_DISK","1:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","393","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2400","113",2021-11-10 09:33:29.270
"264410766","14","STORAGE_DISK","1:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","395","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2402","113",2021-11-10 09:33:34.240
"264409416","14","STORAGE_DISK","1:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","394","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2401","113",2021-11-10 09:33:31.686
"264412116","14","STORAGE_DISK","1:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","396","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2403","113",2021-11-10 09:33:36.636
"264413466","14","STORAGE_DISK","1:12:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","397","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2404","113",2021-11-10 09:33:39.033
"264416166","14","STORAGE_DISK","1:14:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","399","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2406","113",2021-11-10 09:33:43.850
"264420216","14","STORAGE_DISK","1:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","402","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2409","113",2021-11-10 09:33:51.156
"264421566","14","STORAGE_DISK","1:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","403","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2410","113",2021-11-10 09:33:53.543
"264418866","14","STORAGE_DISK","1:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","401","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2408","113",2021-11-10 09:33:48.760
"264424266","14","STORAGE_DISK","1:20:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","405","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2412","113",2021-11-10 09:33:58.353
"264426966","14","STORAGE_DISK","1:22:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","407","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2414","113",2021-11-10 09:34:03.196
"264429666","14","STORAGE_DISK","2:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","409","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2416","113",2021-11-10 09:34:08.016
"264431016","14","STORAGE_DISK","2:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","410","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2417","113",2021-11-10 09:34:10.410
"264432366","14","STORAGE_DISK","2:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","411","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2418","113",2021-11-10 09:34:12.846
"264433716","14","STORAGE_DISK","2:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","412","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2419","113",2021-11-10 09:34:15.410
"264435066","14","STORAGE_DISK","2:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","413","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2420","113",2021-11-10 09:34:17.806
"264436416","14","STORAGE_DISK","2:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","414","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2421","113",2021-11-10 09:34:20.253
"264437766","14","STORAGE_DISK","2:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","415","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2422","113",2021-11-10 09:34:22.656
"264439116","14","STORAGE_DISK","2:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","416","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2423","113",2021-11-10 09:34:25.046
"264440466","14","STORAGE_DISK","2:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","417","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2424","113",2021-11-10 09:34:27.446
"264441816","14","STORAGE_DISK","2:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","418","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2425","113",2021-11-10 09:34:29.853
"264443166","14","STORAGE_DISK","2:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","419","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2426","113",2021-11-10 09:34:32.243
"264444516","14","STORAGE_DISK","2:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","420","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2427","113",2021-11-10 09:34:34.633
"264445866","14","STORAGE_DISK","2:12:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","421","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2428","113",2021-11-10 09:34:37.030
"264448566","14","STORAGE_DISK","2:14:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","423","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2430","113",2021-11-10 09:34:41.823
"264451266","14","STORAGE_DISK","2:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","425","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2432","113",2021-11-10 09:34:46.666
"264452616","14","STORAGE_DISK","2:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","426","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2433","113",2021-11-10 09:34:49.130
"264453966","14","STORAGE_DISK","2:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","427","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2434","113",2021-11-10 09:34:51.683
"264456666","14","STORAGE_DISK","2:20:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","429","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2436","113",2021-11-10 09:34:56.496
"264459366","14","STORAGE_DISK","2:22:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","431","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2438","113",2021-11-10 09:35:01.343
"264462066","14","STORAGE_DISK","3:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","433","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2440","113",2021-11-10 09:35:06.193
"264463416","14","STORAGE_DISK","3:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","434","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2441","113",2021-11-10 09:35:08.593
"264464766","14","STORAGE_DISK","3:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","435","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2442","113",2021-11-10 09:35:11.023
"264466116","14","STORAGE_DISK","3:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","436","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2443","113",2021-11-10 09:35:13.456
"264467466","14","STORAGE_DISK","3:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","437","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2444","113",2021-11-10 09:35:15.886
"264468816","14","STORAGE_DISK","3:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","438","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2445","113",2021-11-10 09:35:18.293
"264470166","14","STORAGE_DISK","3:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","439","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2446","113",2021-11-10 09:35:20.810
"264471516","14","STORAGE_DISK","3:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","440","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2447","113",2021-11-10 09:35:23.263
"264472866","14","STORAGE_DISK","3:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","441","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2448","113",2021-11-10 09:35:25.683
"264474216","14","STORAGE_DISK","3:9:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","442","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2449","113",2021-11-10 09:35:28.103
"264475566","14","STORAGE_DISK","3:10:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","443","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2450","113",2021-11-10 09:35:30.513
"264476916","14","STORAGE_DISK","3:11:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","444","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2451","113",2021-11-10 09:35:33.066
"264479616","14","STORAGE_DISK","3:13:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","446","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2453","113",2021-11-10 09:35:37.866
"264482316","14","STORAGE_DISK","3:15:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","448","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2455","113",2021-11-10 09:35:42.700
"264483666","14","STORAGE_DISK","3:16:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","449","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2456","113",2021-11-10 09:35:45.100
"264615536","14","STORAGE_DISK","da17","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","65","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2496","113",2021-11-10 09:39:42.643
"264616736","14","STORAGE_DISK","da17","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","65","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2522","113",2021-11-10 09:39:44.773
"264620336","14","STORAGE_DISK","da16","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","66","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2497","113",2021-11-10 09:39:51.403
"264621536","14","STORAGE_DISK","da16","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","66","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2523","113",2021-11-10 09:39:53.543
"264622736","14","STORAGE_DISK","da15","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","67","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2498","113",2021-11-10 09:39:55.696
"264623936","14","STORAGE_DISK","da15","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","67","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2524","113",2021-11-10 09:39:57.860
"264625136","14","STORAGE_DISK","da14","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","68","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2499","113",2021-11-10 09:40:00.176
"264626336","14","STORAGE_DISK","da14","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","68","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2525","113",2021-11-10 09:40:02.333
"264485016","14","STORAGE_DISK","3:17:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","450","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2457","113",2021-11-10 09:35:47.616
"264627536","14","STORAGE_DISK","da13","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","69","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2500","113",2021-11-10 09:40:04.496
"264628736","14","STORAGE_DISK","da13","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","69","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2526","113",2021-11-10 09:40:06.646
"264486366","14","STORAGE_DISK","3:18:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","451","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2458","113",2021-11-10 09:35:50.030
"264490416","14","STORAGE_DISK","3:21:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","454","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2461","113",2021-11-10 09:35:57.240
"264494596","14","STORAGE_DISK","1.1","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","478","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2299","113",2021-11-10 09:36:04.720
"264493116","14","STORAGE_DISK","3:23:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","456","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2463","113",2021-11-10 09:36:02.076
"264496096","14","STORAGE_DISK","1.2","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","479","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2300","113",2021-11-10 09:36:07.403
"264499096","14","STORAGE_DISK","1.4","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","481","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2302","113",2021-11-10 09:36:13.126
"264497596","14","STORAGE_DISK","1.3","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","480","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2301","113",2021-11-10 09:36:10.236
"264500596","14","STORAGE_DISK","1.5","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","482","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2303","113",2021-11-10 09:36:16.143
"264502096","14","STORAGE_DISK","1.6","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","483","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2304","113",2021-11-10 09:36:18.890
"264503596","14","STORAGE_DISK","1.7","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","484","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2305","113",2021-11-10 09:36:21.613
"264658866","14","STORAGE_DISK","0:0:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","91","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2326","113",2021-11-10 09:41:00.693
"264660216","14","STORAGE_DISK","0:1:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","92","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2330","113",2021-11-10 09:41:03.086
"264661566","14","STORAGE_DISK","0:2:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","93","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2333","113",2021-11-10 09:41:05.493
"264664266","14","STORAGE_DISK","0:4:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","95","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2339","113",2021-11-10 09:41:10.296
"264662916","14","STORAGE_DISK","0:3:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","94","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2336","113",2021-11-10 09:41:07.886
"264665616","14","STORAGE_DISK","0:5:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","96","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2342","113",2021-11-10 09:41:12.746
"264666966","14","STORAGE_DISK","0:6:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","97","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2345","113",2021-11-10 09:41:15.336
"264668316","14","STORAGE_DISK","0:7:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","98","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2349","113",2021-11-10 09:41:17.723
"264669666","14","STORAGE_DISK","0:8:0","2","MIN","58","STORAGE_READ_PER_SEC",0,"#/s","99","1","1 Day",4,2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,"","2352","113",2021-11-10 09:41:20.176
