dim_parking_bay_id,bay_id,marker_id,meter_id,rd_seg_id,rd_seg_dsc,load_id,loaded_on
"39622BD6-35AA-49AC-9B90-CC892BBF2E1C",22222,"","","22106","Wells Street between Grant Street and Miles Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"ACB7C649-827B-4FBA-B16B-4CCBBF3304A5",22564,"","","21429","Stanley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2BE7DB17-D0F1-43F7-8B6F-7B31C151B6B8",21720,"","","21584","Powlett Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5387F993-4718-401F-A85D-05063BF296FF",22032,"","","21631","Elizabeth Street between Franklin Street and Therry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"052BB8DE-0C58-4182-8D4F-3FFCB61F4D5A",22034,"","","20022","La Trobe Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F4DA7EA9-3537-48A0-BCF4-B7879B9B02C2",22106,"","","20550","Drummond Street between Faraday Street and Elgin Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FB7E43AB-214B-430A-BF57-FA685D4B5329",22181,"","","20051","Little Bourke Street between Exhibition Street and Russell Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AA9B7002-DABF-4F28-A48F-A46C2C7E83F4",22340,"","","22855","Doepel Way between Docklands Drive and Newquay Promenade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E5D9D81F-1A29-4AF0-B70F-65BE000D3DAF",21150,"","","22213","Toorak Road between Hope Street and Millswyn Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"108BD2E6-01AC-4130-A219-7B22BE1EB443",21279,"","","21182","Flemington Road between Villiers Street and Harcourt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7CAE7E94-7F96-4782-8121-FF3866DFC679",22155,"","","21623","Victoria Street between Swanston Street and Bouverie Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0CB571CA-1436-4603-A3A2-DB31680F3249",22100,"","","22434","Royal Parade between MacArthur Road and Leonard Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"010A0CD6-9B0D-4BC5-A5B5-863EBBA78AB6",21217,"","","20514","Cardigan Street between Grattan Street and Faraday Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"53CC4BD6-ED87-48D5-98EA-184DA1B049CB",22574,"","","21324","Canning Street between Shiel Street and Vaughan Terrace","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7B9202E2-69F7-4EEE-A479-BA113CECD1D5",21137,"","","22213","Toorak Road between Hope Street and Millswyn Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"80409EEA-CE59-40A1-82A7-50CFC1CE1E56",21198,"","","20460","Leicester Street between Pelham Street and Grattan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"387E3B93-5293-4574-8BB2-5D1B55311592",21384,"","","21737","Ormond Street between Altona Street and Childers Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AB1AD337-9679-4C52-940E-F473159899E9",21712,"","","21584","Powlett Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"74AA1E57-2C10-437C-9F3B-8FEB02CDCB74",21651,"","","20476","Barry Street between Leicester Street and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BD05B30E-CE19-4A01-9E4C-2CE461B8E3BF",21945,"","","22020","City Road between Clarke Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B594DED3-5091-4180-AA51-EE3019B2092D",21240,"","","20527","Intersection of Lygon Street and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"82EF0488-77C8-4824-B2F8-DBFC99EA83A8",22123,"","","21479","Rosslyn Street between Adderley Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F1CB1A73-EC74-421F-A9A0-9C819EBFD1F5",3787,"","","21860","Clarendon Street between Grey Street and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4F3BD0C6-E47D-4804-9355-0595F6BBFB2E",23041,"","","20897","Eades Street between Victoria Parade and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"15512C1B-78BB-4FF8-8D4E-ED25FC01B781",21155,"","","22726","Toorak Road between Domain Street and Hope Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FC7B3495-28F3-48A3-8C81-C4BF00D2312E",21925,"","","22066","City Road between Southgate Avenue and Sturt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"52094598-51FA-48B5-8982-4126F0A2F98D",21928,"","","22011","Blakeney Place from Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3914E9F5-012B-4931-B081-E8801A433C06",22453,"","","20086","Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8B5C0210-EBC2-405D-941F-50A812493F3A",21660,"","","20042","Little Lonsdale Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B8CB8D31-DAC8-432A-A06C-6F33E3204B0E",21830,"","","21643","A'Beckett Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"537C575D-5A40-4830-8143-3DC5A835C09A",21731,"","","21586","Victoria Parade between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5EB5BE78-1F17-4100-9151-01CB8C6C29ED",21829,"","","21643","A'Beckett Street between Swanston Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9B5872E6-274B-4A1A-B7B9-34AFC0B3FF5C",21985,"","","22501","Nicholson Street between Victoria Street and Carlton Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"349A0579-2764-4232-80E6-196ABB549C3A",20955,"","","20049","Little Bourke Street between Spring Street and Exhibition Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BB027765-97DB-4658-ACC6-77EB132C54EF",21265,"","","21342","Miller Street between Abbotsford Street and Lothian Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"73D9806B-702F-453D-8DFB-A0C77B007BDF",22347,"","","22855","Doepel Way between Docklands Drive and Newquay Promenade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"EE754D80-D493-4C06-833D-F3227D604BC4",21133,"","","22215","Toorak Road between Millswyn Street and Park Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3B672391-9CF4-4B12-B9FE-BE2FD5B5B2A3",21134,"","","22213","Toorak Road between Hope Street and Millswyn Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D32207A1-F8FA-422C-8807-409EA4660074",22251,"","","22087","St Kilda Road between Yarra River and Southbank Boulevard","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"823ECE4D-7B7F-4E80-84B1-1975AC6A8A37",22371,"","","","","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0C31E9FB-F6FF-4832-93B5-AA0226A95B34",21267,"","","21342","Miller Street between Abbotsford Street and Lothian Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9FB53602-2A10-4448-9D2B-075236B10B52",21268,"","","21342","Miller Street between Abbotsford Street and Lothian Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"72BDAE03-08FD-4BEF-92D8-2EFC2D59DB7A",23005,"","","22605","Royal Parade between Bayles Street and Degraves Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"363B9BE7-9F08-4A1A-9C89-D0FE0C71C672",21435,"","","22651","Elizabeth Street between Little La Trobe Street and A'Beckett Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"53A411C3-C7B5-4CCF-96FF-9A9BDB97DF15",21737,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"301D686C-2B04-490E-9FCA-073662844447",21799,"","","22496","Victoria Street between O'Connell Street and Cobden Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"32A765BD-616A-4948-A9CD-F8249C09FEAF",22005,"","","20453","Leicester Street between Victoria Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"78EADD39-6530-4197-A086-D1FAE12E0C1A",22272,"","","22500","Queensberry Street between Cardigan Street and Swanston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7C853069-8405-4329-AC7E-52C148CFBA51",23040,"","","20897","Eades Street between Victoria Parade and Albert Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AEB01581-8062-41E2-952A-F4926331FB06",22485,"","","20348","Little Queen Street between Bourke Street and Little Bourke Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"57049F6A-BB7A-4BD4-9FAA-BF677A9812C6",22490,"","","20108","Collins Street between Exhibition Street and Russell Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"12A40CDE-3644-4177-8FDD-23BF056DEC3C",22633,"","","21549","Railway Place between Abbotsford Street and Adderley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E39DC73F-28E1-453B-9C6D-BE70754871D0",21064,"","","21373","Roden Street between King Street and Eades Place","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3AEBCE0F-54A7-4DA5-936F-6A89AA98668C",21162,"","","22726","Toorak Road between Domain Street and Hope Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B2429E8B-276E-4BC9-BBF4-7781BFE77628",21714,"","","21584","Powlett Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"15844F31-2C2C-465B-ABE1-0A666EFA5E98",22427,"","","20146","Russell Street between Flinders Street and Flinders Lane","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"33C2ACA5-C88E-441E-9CBE-878B4AB8169B",22600,"","","21212","Canning Street between Dryburgh Street and Shiel Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"ACA5E1B1-2EA4-4058-9E82-44A330869A67",21085,"","","20171","Queen Street between Flinders Lane and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F97FB3DA-F0F5-42F0-A62A-A759A984321C",21907,"","","20212","Flinders Street between Russell Street and Swanston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"17C27B7F-806B-45E8-9E5F-DF751931AA04",21929,"","","22010","Haig Street between Clarendon Street and Westgate Freeway","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C9D4E0B3-9462-480B-AA6D-C977B12EDDF1",22065,"","","20101","Little Collins Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A61EE93E-C644-4E45-ABCE-C19F8F9778E9",22460,"","","20088","Bourke Street between William Street and King Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D76F15BA-884A-41C4-A739-997E940C797F",21780,"","","20464","Bouverie Street between Queensberry Street and Lincoln Square South","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"4703376D-AB2E-4872-A467-E5A74059BDA6",22380,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E7D3B23D-266E-4C73-9ACD-88EF8A85D642",22526,"","","22280","Anderson Street between St Leonards Court and Alexandra Avenue","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"44D2594F-8949-4D9F-96AB-4AA5F3585909",23018,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5C6FD8DC-A2D1-4B0C-806B-358819FD8F37",9904,"","","21994","Webb Lane from Berry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9093D039-7817-4BDE-9EEE-96DF89431E18",21149,"","","22213","Toorak Road between Hope Street and Millswyn Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DB1C034B-7856-4383-9D27-E568788DD2D4",21290,"","","21182","Flemington Road between Villiers Street and Harcourt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A78656D9-FA7A-4CBB-971F-41A929408DE1",22275,"","","22500","Queensberry Street between Cardigan Street and Swanston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3B27D992-59BB-424C-801B-399261BBEA8C",22241,"","","22740","Millswyn Street between Toorak Road and St Martins Lane","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2A64FFA9-94FA-44EA-9FF3-BD80D0C2161A",22287,"","","22087","St Kilda Road between Yarra River and Southbank Boulevard","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F2F32E1E-F1EF-466E-B4CD-A0FDA5ECA58B",21241,"","","20527","Intersection of Lygon Street and Pelham Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6D91BD35-3D43-4792-969D-7F5D7E27DC16",22017,"","","20454","Intersection of Leicester Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D3993507-ECAB-4C13-AC3B-7AB3DDC2B76A",22375,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7D6EFD6D-2B93-4901-9AE7-8327E44FC1DB",22400,"","","23225","Waterfront Way between Footscray Road and Docklands Drive","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"43530E99-4857-4085-8976-F32EE2E148F1",22580,"","","21290","Vaughan Terrace between MacAulay Road and Canning Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"82D45AFA-6D60-4FFF-9DD2-DF1856DF5B5E",21094,"","","20171","Queen Street between Flinders Lane and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9A3A3D9F-D35B-4380-B45B-4DF564479DBE",22208,"","","22819","Collins Street between Spencer Street and Batmans Hill Drive","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"147220BC-0112-4E93-823C-1E227E7152AF",22256,"","","20838","Lincoln Square South between Swanston Street and Bouverie Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C2E6ECAE-1780-40AE-8D22-1244AB52CD22",22307,"","","20482","Swanston Street between Victoria Street and Queensberry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"62C4BB5F-D7CD-40C5-A476-6ED9156D4FF0",22417,"","","20148","Russell Street between Collins Street and Little Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"74B218D0-FF5E-42F5-A282-41F271D09E94",20947,"","","20049","Little Bourke Street between Spring Street and Exhibition Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C3878DAC-430B-40BF-B6DC-2571A97BFC49",21862,"","","20013","Lonsdale Street between William Street and King Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9AE1C0C5-7F9B-4E3F-9FA4-9A00A648EBE5",22074,"","","22908","Pearl River Road between Docklands Drive and Victoria Harbour","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FF425338-6E04-4BBE-A4D1-52D75047BB3E",22525,"","","22715","Intersection of Anderson Street and St Leonards Court","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1EDB7E8E-BCD9-4531-818D-43F9B3CE159B",22553,"","","21297","Fogarty Street between Arden Street and Green Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BB0F4005-DF51-4D2A-A302-D3A7BF2659A7",21090,"","","20171","Queen Street between Flinders Lane and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"71722A1B-08FA-48BF-9424-33556C10C3FC",22139,"","","21413","Dudley Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7F2B6920-2970-488C-BBF7-BB7354D70212",22339,"","","23225","Waterfront Way between Footscray Road and Docklands Drive","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"409F19E5-4725-4445-AD6C-570CBEB909E0",22588,"","","21214","Shiel Street between Dryburgh Street and Canning Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"69743661-1D0D-464A-8B15-4AE5E8FD4FCF",22993,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"7D91EEB2-AEC5-4E13-AB8D-B7201D27934C",21014,"","","20142","Exhibition Street between Bourke Street and Little Bourke Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"101B00E5-5862-4608-BFF3-807366E75334",21744,"","","21587","Albert Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E2911323-E8CC-4F0A-8740-B2EE195C33DD",22016,"","","20455","Leicester Street between Berkeley Street and Queensberry Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5493A290-F866-4E1C-A76A-F4FEE698D91F",22135,"","","21479","Rosslyn Street between Adderley Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"3A690281-405B-4086-9BE6-2A837B1689E2",22384,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9C9059E6-8DF9-466B-822C-641F098C23EE",22387,"","","22492","Alexandra Avenue between Swan Street Bridge and Anderson Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A9F2C3D5-20AA-445D-8A1C-C761B598D685",21132,"","","22215","Toorak Road between Millswyn Street and Park Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5D82CF09-1A5C-4BD3-988F-D39417F4224A",22197,"","","22819","Collins Street between Spencer Street and Batmans Hill Drive","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"23127A84-B8D9-41EB-9ABA-45544DFDF588",22242,"","","22740","Millswyn Street between Toorak Road and St Martins Lane","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"68599308-F03C-4033-83FF-036A84F01227",22551,"","","21294","Fogarty Street between Henderson Street and MacAulay Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D8E4837A-80C4-47E2-9DA1-F99DA18C5CAF",23003,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0B558D72-CEA5-458A-8A28-90C375314A0B",23012,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1C0E5C98-E9B5-4F53-836F-CBDA67456683",21209,"","","20689","Elgin Street between Drummond Street and Lygon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"23B6F95D-90F6-4AA1-8E2C-40ADDB1FA7CE",21726,"","","21586","Victoria Parade between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"F76D69E5-1B98-4525-806F-9E4DF726A42D",21999,"","","20864","Queensberry Street between Berkeley Street and Elizabeth Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A8930836-D861-483E-ADA5-330ECA4EB35A",22284,"","","22087","St Kilda Road between Yarra River and Southbank Boulevard","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C9727EC9-0347-47D7-8291-74C07CAAA1CB",22424,"","","20146","Russell Street between Flinders Street and Flinders Lane","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"21F98426-9601-4C23-A72D-AC805A57E0E0",22576,"","","21324","Canning Street between Shiel Street and Vaughan Terrace","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"639BEDB7-5C82-4528-B8A9-485D2D366DDA",21080,"","","20171","Queen Street between Flinders Lane and Collins Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"240530AA-9D0F-4530-8DE6-C757E2B3DB9F",21181,"","","22470","St Kilda Road between Bromby Street and Toorak Road","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"38F7FF09-AE3C-4003-B470-BACB0AB6A036",22027,"","","20453","Leicester Street between Victoria Street and Berkeley Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2E136929-6ECD-4C40-8425-FE18F74F2388",22475,"","","20105","Little Collins Street between King Street and Spencer Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5F0A636D-5BDA-4778-A07D-98DDE67D4062",21116,"","","21111","Courtney Street between Peel Street and Capel Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"58591BBF-7563-473F-B9EC-75839F7B1B8A",21205,"","","20460","Leicester Street between Pelham Street and Grattan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"109A7969-5F36-4C8A-8B08-61E763BA373C",21284,"","","21182","Flemington Road between Villiers Street and Harcourt Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"87E2E982-2CDE-4DC5-990F-77E9E4F81430",21711,"","","21584","Powlett Street between Albert Street and Victoria Parade","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B1E57A84-2174-4ED7-85BC-268967C6169C",21935,"","","22010","Haig Street between Clarendon Street and Westgate Freeway","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"876DC7B0-00EC-4A25-9E81-FA899543492A",22103,"","","22788","Neill Street between Rathdowne Street and Canning Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"1FB49798-3FF1-4D41-8910-F61E83D6D49C",22188,"","","21931","George Street between Powlett Street and Clarendon Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2D8208AD-256D-4CAC-AE72-63083039F97A",22442,"","","20114","Collins Street between Elizabeth Street and Queen Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5FD02D81-F5BC-4DD0-87DA-BD146606CE77",22577,"","","21324","Canning Street between Shiel Street and Vaughan Terrace","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"27920D5E-93B3-4DEF-849F-0DEC4FE20BBE",21033,"","","22079","Southbank Boulevard between Sturt Street and Moore Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"593E4ED6-B1A6-4D6B-B0B3-1E354AA38197",21158,"","","22726","Toorak Road between Domain Street and Hope Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"06C8C520-B1B0-4FD6-A18C-BA9751D1691B",21185,"","","22504","Bouverie Street between Pelham Street and Lincoln Square North","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"855F05B1-C7E6-4CFD-9A37-F9AB6B40DD1E",21208,"","","20460","Leicester Street between Pelham Street and Grattan Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8C2F2824-7547-4F92-8325-61D14F2E21D1",21909,"","","20125","Flinders Lane between Russell Street and Swanston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"88A17CD9-9F44-4919-BA6F-A83717AD8904",22274,"","","22500","Queensberry Street between Cardigan Street and Swanston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FDA25834-6862-450F-9F1D-E3620C5391E4",22277,"","","22500","Queensberry Street between Cardigan Street and Swanston Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"914D5D81-CEDB-42B9-9734-6F08027E5665",22322,"","","21550","Railway Place between Dryburgh Street and Ireland Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A958F7AA-A273-4143-A3CE-C09AE66DA913",20972,"","","20059","Little Bourke Street between Queen Street and William Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"E7348E69-7538-44F1-86BB-F8F6D73D9C9D",21136,"","","22213","Toorak Road between Hope Street and Millswyn Street","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C9CC1D13-2824-40C2-B86C-F9E1E68A5A01",22996,"","","22599","College Crescent between Royal Parade and Cemetery Road West","0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
