Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
6487,201,68,3,"Who could look at you beside Harry Potter?  What are you, compared with the Chosen One...?"
6490,201,68,3,"Who wouldn't prefer him, what woman would take you, you are nothing, nothing, nothing to him..."
6499,201,68,3,"Everything all right?"
6503,201,68,3,"You -- complete -- arse -- Ronald -- Weasley!  You crawl back here after all these weeks and say, 'Hey?' Where's my wand?  Harry, where's my wand!"
6505,201,68,3,"Harry Potter, you give me my wand!"
6507,201,68,3,"Never mind why he's got my wand --"
6508,201,68,3,"What is that?"
6509,201,68,3,"You destroyed it?"
6511,201,68,3,"Don't think this changes anything."
6513,201,68,3,"See me doing what things?"
6514,201,68,3,"What happened out there?"
6523,202,68,3,"And what may I ask did I say?"
6541,202,68,3,"What's going on in there?"
6545,202,68,3,"We need to talk."
6547,202,68,3,"I want to go and see Xenophilius Lovegood."
6549,202,68,3,"See this?  It's a letter Dumbledore wrote to Grindelwald. Look at the signature.  It's the mark again."
6550,202,68,3,"It keeps cropping up.  Here.  In Beedle the Bard.  In the graveyard in Godric's Hollow -- what?"
6552,202,68,3,"Where?"
6555,202,68,3,"Harry, you don't have a clue where the next Horcrux is.  And neither do I.  But this, this means something.  I'm sure of it."
6559,202,68,3,"I'm always mad at him."
6562,203,12,3,"Luna."
6575,203,12,3,"Do you see that?"
6577,203,12,3,"No!  Don't go near it!"
6578,203,12,3,"It's an Erumpent horn.  It's a Class B Tradeable Material."
6581,203,12,3,"Where is Luna, sir?"
6589,203,12,3,"The what?"
6591,203,12,3,"Yes."
6594,203,12,3,"It's in here."
6596,203,12,3,"Granger.  Well... all right. There were once three brothers who were traveling along a lonely, winding road at twilight --"
6598,203,12,3,"In time, the brothers reached a river too treacherous to pass..."
6604,203,12,3,"Mr. Lovegood, does the Peverell family have anything to do with the Deathly Hallows?"
6609,204,12,3,"It's obvious, isn't it?"
6611,204,12,3,"The Cloak."
6614,204,12,3,"Its owner grew drunk with power and was murdered."
6616,204,12,3,"Why the Stone, Harry?"
6618,204,12,3,"But according to the story they don't want to come back.  It's all rubbish anyway.  There's no such thing as the Deathly Hallows."
6620,204,12,3,"There have always been Cloaks --"
6623,204,12,3,"Mr. Lovegood.  Thank you, sir --"
6628,204,12,3,"No matter, sir.  We really ought to be go--"
6636,204,12,3,"Ron!  Harry!  Take my hand!"
6648,204,68,3,"What're you saying?"
6651,205,68,3,"Stop it!"
6664,205,68,3,"Penelope Clearwater.  Half-blood."
6671,205,68,3,"A Stinging Jinx."
6673,205,68,3,"Not long."
6690,206,13,3,"I didn't take anything. Please. I didn't take anything."
6694,206,13,3,"Please! please!"
6764,210,15,3,"Harry, are you thinking there's a Horcrux in Bellatrix's vault?"
6789,211,15,3,"Positive. Harry turns to the two wands on the table -- the ones he showed Ollivander -- and extends the longest to Hermione."
6792,211,15,3,"But I hate that thing -- that's the wand that killed Sirius! How can I hold it and not feel..."
6797,211,15,3,"It is, Harry. Did Dumbledore ever say anything to you, something that might explain why --"
6800,211,15,3,"It's perfect. Thank you, Fleur."
6833,212,2,3,"He's right. I was being stupid."
6873,212,2,3,"It looks like it's been down here forever."
6876,212,2,3,"That's barbaric. I..."
6882,212,2,3,"Lumos !"
6884,212,2,3,"Look."
6885,212,2,3,"No wonder Bellatrix thought it was real."
6887,213,2,3,"It's hot! All eyes turn to the bowl, WOBBLING MADLY on the floor, when... it SPLITS APART and begins to MULTIPLY."
6888,213,2,3,"Ron, your foot!"
6891,213,2,3,"How're we going to reach it?"
6894,213,2,3,"Harry! Behind you!"
6896,213,2,3,"In here!"
6903,214,2,3,"We can't just stand here! Who's got an idea?"
6905,214,2,3,"I've got something. But it's mad."
6906,214,2,3,"Relashio!"
6909,214,2,3,"It doesn't realize it's free!"
6935,215,21,3,"They were ready for us."
6939,215,21,3,"No, you'll give us away."
6943,216,21,3,"I know."
6944,216,21,3,"Harry! I can see you! In here!"
6955,216,21,3,"Do you hear much from the others? From the Order?"
6974,216,21,3,"That's Ariana, isn't it? Your sister. She's beautiful."
6976,216,21,3,"She died very young, didn't she."
6978,216,21,3,"Mr. Dumbledore... thank you."
6979,216,21,3,"Did save our lives twice. Kept an eye on us in that mirror. That doesn't seem like someone who's given up, does it?"
6980,216,21,3,"She's coming back! And she's got someone with her!"
6989,217,55,3,"How bad is it, Neville? With Snape as Headmaster."
6993,217,55,3,"They did that to you? But why?"
7050,219,66,3,"Unless we can destroy it."
7052,219,66,3,"You were thinking. It's Ron's idea. And it's brilliant."
7055,219,66,3,"Where are you going?"
7091,221,25,3,"No. Of course not."
7093,221,25,3,"I'm scared."
7095,221,25,3,"Not this."
7141,223,66,3,"There he is."
7143,223,66,3,"He vanished. Just now. I saw it. Ron glances at MAP -- then:"
7144,223,66,3,"That's right. I did."
7146,223,66,3,"Brilliant."
7162,223,55,3,"Did you see where it went? The diadem!"
7166,223,55,3,"Do we climb!"
7170,223,55,3,"C'mon! This way!"
7179,223,55,3,"Someplace safe."
7219,225,24,3,"Where is everyone?"
7277,226,33,3,"Where've you been?"
7283,226,33,3,"What is it, Harry? What is it you"
7286,226,33,3,"I'll go with you. I/'ll --"
7411,232,66,3,"Yes!"
7412,232,66,3,"I don't want you to say anything you wouldn't say if we weren't about to be killed by a giant snake! It'll just ruin it!"
7417,233,66,3,"What's the matter with her?"
7421,233,66,3,"Can't make an omelette without breaking a few eggs."
7422,233,66,3,"Something my mum used to say."
7423,233,66,3,"Why didn't it work for him? The Elder wand."
7429,233,66,3,"We?"
7432,234,71,3,"Don't forget to give Professor Longbottom our best."
1,1,8,4,"I should have known that you would be here...Professor McGonagall."
3,1,8,4,"I'm afraid so, Professor. The good, and the bad."
5,1,8,4,"Hagrid is bringing him."
7,1,8,4,"Ah, Professor, I would trust Hagrid with my life."
9,1,8,4,"No problems, I trust, Hagrid?"
12,1,8,4,"The only family he has."
14,1,8,4,"Exactly. He's better off growing up away from all that. Until he is ready."
15,1,8,4,"There, there, Hagrid. It's not really goodbye, after all."
16,1,8,4,"Good luck...Harry Potter."
243,12,36,4,"I have a few start of term notices I wish to announce. The first years please note that the dark forest is strictly forbidden to all students. Also, our caretaker, Mr. Filch  has asked me to remind you that the 3rd floor corridor on the right hand side is out of bounds to everyone who does not wish to die a most painful death. Thank you."
267,13,36,4,"Let the feast...begin."
437,18,36,4,"SILLLLLEEENNNNCEEEEE!  Everyone will please, not panic. Now, Prefects will lead their houses back to the dormitories. Teachers will follow me to the dungeons."
596,23,65,4,"Back again, Harry?  I see that you, like so many before you, have discovered the delights of the Mirror of Erised. I trust by now you realize what it does. Let me give you a clue. The happiest man on earth would look into the mirror and see only himself, exactly as he is."
598,23,65,4,"Yes...and no. It shows us nothing more or less than the deepest, most desperate desires of our hearts. Now you, who have never known your family, you see them standing beside you. But remember this, Harry. This mirror gives us neither knowledge or truth. Men have wasted away in front of it, even gone mad. That is why tomorrow it will be moved to a new home, and I must ask you not to go looking for it again. It does not do to dwell on dreams, Harry, and forget to live."
851,32,43,4,"Good afternoon, Harry. Ah. Tokens from your admirers?"
853,32,43,4,"What happened down in the dungeons between you and Professor Quirrell is a complete secret, so, naturally, the whole school knows.  Ah, I see your friend Ronald has saved you the trouble of opening your Chocolate Frogs."
855,32,43,4,"Fine. They're both just fine."
857,32,43,4,"Relax, dear boy. The stone has been destroyed. My friend Nicholas and I had a little chat and agreed it was best all around."
859,32,43,4,"He has enough Elixir to set his affairs in order. But yes, he will die."
861,32,43,4,"Ah. You see, only a person who wanted to find the Stone, find it, but not use it, would be able to get it. That is one of my more brilliant ideas. And between you and me that's saying something."
863,32,43,4,"Ah, I'm afraid there are ways in which he can return. Harry, do you know why Professor Quirrell couldn't bear to have you touch him?  It was because of your mother. She sacrificed herself for you, and that kind of act leaves a mark.  No, no, this kind of mark cannot be seen. It lives in your very skin."
865,32,43,4,"Love, Harry, love.  Ah. Bertie Bott's Every Flavor Beans. I was most unfortunate in my youth to come across a vomit flavored one, and since then I have lost my liking for them. But I think I could be safe with a nice toffee... Mm. Alas. Earwax."
870,33,36,4,"Another year, gone! And now, as I understand it, the house cup needs awarded and the points stand thus. In fourth place: Gryffindor, with 312 points!  In third place: Hufflepuff, with 352 points!  Second: Ravenclaw, with 426 points!  And in first place, with 472 points: Slytherin house!  Yes, well done Slytherin, well done Slytherin. However, recent events must be taken into account and I have a few last minute points to award.  First, to Miss Hermione Granger, for the cool use of intellect while others were in grave peril: fifty points!  Second, to Mr Ronald Weasley, for the best played game of chess that Hogwarts has seen these many years: fifty points!  And third, to mister Harry Potter, for pure love and outstanding courage, I award Gryffindor house: sixty points!"
872,33,36,4,"And finally: it takes a great deal of bravery to stand up to your enemies, but a great deal more to stand up to your friends. I award ten points to Neville Longbottom!  Assuming that my calculations are correct, I believe that a change of decoration is in order!  Gryffindor wins the House Cup!"
1136,43,49,4,"They are not."
1139,43,49,4,"I am well aware of our bylaws, Severus, having written quite a few of them myself. However, as head of Gryffindor house, it is for Professor McGonagall to determine the appropriate action."
1253,47,28,4,"Argus! Argus, I Everyone will proceed to their dormitories immediately. Everyone except you three."
1255,47,28,4,"She's not dead, Argus. She has been Petrified."
1257,47,28,4,"But how she has been Petrified, I cannot say"
1266,47,28,4,"Innocent until proven guilty, Severus."
1268,47,28,4,"We will be able to cure her, Argus. As I understand it, Madame Sprout has a very healthy growth of Mandrakes. When matured, a potion will be made which will revive Mrs. Norris. And in the meantime, I strongly recommend caution to all."
1364,50,43,4,"There's been another attack."
1367,50,43,4,"It meansthat our students are in great danger."
1369,50,43,4,"The truth. Tell them Hogwarts is no longer safe. It is as we feared, Minerva. The Chamber of Secrets has indeed been opened again."
1538,57,60,4,"Riddle! Come."
1541,57,60,4,"It is not wise to be wandering around this late hour, Tom."
1543,57,60,4,"I'm afraid they are, Tom. They are true."
1545,57,60,4,"I understand Tom, but I'm afraid Headmaster Dippet may have no choice."
1547,57,60,4,"Is there something you wish to tell me?"
1549,57,60,4,"Very well, then. Off you go."
1605,59,40,4,"Good evening, Hagrid. I wonder, could we?"
1610,59,40,4,"I want it understood, Cornelius, that Hagrid has my full confidence."
1617,59,40,4,"Well, what exactly is it that you want with me?"
1621,59,40,4,"Calm yourself, Hagrid. If the governors desire my removal, I will, of course, step aside. However, you will find that help will always be given at Hogwarts to those who ask for it."
1866,70,36,4,"Before we begin the feast, let us have a round of applause for Professor Sprout and Madame Pomfrey, whose Mandrake juice has been so successfully administered to all who had been Petrified. Also, in light of the recent events, as a school treat, all exams have been canceled."
2040,77,36,4,"Welcome! Welcome to another year at Hogwarts! Now, I'd like to say a few words... before we all become too befuddled by our excellent feast. First, I'm pleased to welcome Professor R.J. Lupin... who's kindly consented to fill the post... of Defense Against the Dark Arts teacher. Good luck, Professor."
2046,77,36,4,"Our Care of Magical Creatures teacher... has decided to retire... in order to spend more time with his remaining limbs. Fortunately, I'm delighted to announce... that his place will be taken by none other... than our own Rubeus Hagrid. Finally, on a more disquieting note... at the request of the Ministry of Magic... Hogwarts will, until further notice, play host to the dementors of Azkaban... until such a time as Sirius Black is captured. The dementors will be stationed at every entrance to the grounds. Now whilst I've been assured... that their presence will not disrupt our day-to-day activities... a word of caution. Dementors are vicious creatures. They'll not distinguish... between the one they hunt and the one who gets in their way. Therefore, I must warn each and every one of you... to give them no reason to harm you. It is not in the nature of a dementor to be forgiving. But you know, happiness can be found... even in the darkest of times... if one only remembers to turn on the light."
2170,82,39,4,"Make way."
2172,82,39,4,"Come on, move."
2174,82,39,4,"Mr. Filch? Round up the ghosts. Tell them to search every painting in the castle to find the Fat Lady."
2177,82,39,4,"Keep moving!"
2178,82,39,4,"Dear lady, who did this to you?"
2180,82,39,4,"Secure the castle, Mr. Filch. The rest of you, to the Great Hall."
2182,82,36,4,"Ah, thank you."
2184,82,36,4,"Very good."
2186,82,36,4,"I didn't really expect him to linger."
2188,82,36,4,"Quite remarkable, yes."
2190,82,36,4,"Many. Each as unlikely as the next."
2192,82,36,4,"Not a single professor inside this castle would help Sirius Black enter it. I'm quite convinced the castle is safe... and I'm more than willing to send the students back to their houses."
2194,82,36,4,"Perhaps. But for now, let him sleep. For in dreams, we enter a world that's entirely our own. Let them swim in the deepest ocean or glide over the highest cloud."
2210,84,51,4,"Arresto momentum!"
2448,91,40,4,"No, minister. Over this way."
2452,91,40,4,"Yes, that's the... lings you see over there..."
2454,91,40,4,"On the slope... Ah, Hagrid."
2459,91,40,4,"I'd like to have a cup of tea."
2462,91,40,4,"Now, now, Hagrid. Now, come on. All right. It'll be all right."
2601,97,43,4,"Scabbers?"
2604,97,43,4,"I do, Miss Granger. But the word of three 13-year-old wizards will convince few others. A child's voice, however honest and true... is meaningless to those who have forgotten how to listen. Mysterious thing, time. Powerful... and when meddled with, dangerous. Sirius Black is in the topmost cell of the Dark Tower. You know the laws, Miss Granger. You must not be seen. And you would do well, I feel, to return before this last chime. If not, the consequences are too ghastly to discuss. If you succeed tonight... more than one innocent life may be spared. Three turns should do it, I think. Oh, and by the way. When in doubt, I find retracing my steps to be a wise place to begin. Good luck."
2647,99,40,4,"Minister, I really think I should sign as well."
2652,99,40,4,"It's such a very long name..."
2654,99,40,4,"Here we are, minister. Follow me. Now, look there."
2656,99,40,4,"Look beyond the rocks."
2658,99,40,4,"Professor Dippet had that ling planted when he was headmaster."
2660,99,40,4,"And all the strawberries, you see?."
2663,99,40,4,"Over there."
2665,99,40,4,"Over there."
2668,99,40,4,"All right."
2670,99,40,4,"How extraordinary."
2675,99,40,4,"I don't think the minister's suggesting you had anything to do with this. How could you? You've been with us all the time."
2677,99,40,4,"Well, search the skies, if you must, minister. Meanwhile, I'd like a nice cup of tea or a large brandy. Oh, executioner, your services are no longer required. Thank you."
2723,101,43,4,"Well?"
2725,101,43,4,"Did what? Good night."
2861,108,36,4,"Now we're all settled in and sorted, I'd like to make an announcement. This castle will not only be your home this year but home to some very special guests as well. You see Hogwarts has been choosen..."
2862,108,36,4,"So Hogwarts has been choosen to host a legendary event. The Tri-Wizard tournament. Now for those of you who do not know, the tri-wizard tournament brings together three schools for a series of magical contests. From each school a single contestant is selected to compete. Now let me be clear, if choosen you stand alone. And trust me when I say these contests are not for the faint hearted, but more of that later. For now please join me in welcoming the lovely ladies of the Beauxbatons Academy of magic and their headmistress Madam Maxime."
2864,108,36,4,"And now our friends from the north, please greet the proud sons of Durmstrang and the high master Igor Karkaroff."
2867,108,36,4,"Igor."
2869,108,36,4,"Not to worry Madame Maxime, our gamekeeper Hagrid's more than capable of seeing to them."
2872,108,36,4,"Your attention please! I would like to say a few words. Eternal glory, that is what awaits the student who wins the tri-wizard tournament. But to do this that student must survive three tasks. Three extremely dangerous tasks."
2874,108,36,4,"For this reason the ministry has seen fit to impose a new rule. To explain all this we have the head of the department of international magic cooperation Mister Bartimus Crouch."
2878,108,36,4,"My dear old friend, thanks for coming."
2884,108,36,4,"Silence!"
2885,108,36,4,"The goblet of fire. Anyone wishing to submit themselves for the tournament merely write their name upon a piece of parchment and throw it in the flame before this hour on Thursday night. Do not do so lightly, if choosen there's no turning back. As from this moment the tri-wizard tournament has begun."
2928,110,36,4,"Sit down please. And now the moment you've all been waiting for, the champions selection!"
2929,110,36,4,"The Durmstrang champion is ... Viktor Krum!"
2930,110,36,4,"The champion from Beauxbatons... Fleur Delacour"
2931,110,36,4,"The Hogwarts champion... Cedric Diggory."
2932,110,36,4,"Excellent! we now have our three champions! But in the end only one will go down in history. Only one will hoist this chalice of champions, this vessel of victory the tri-wizard cup!"
2933,110,36,4,"Harry Potter. Harry Potter?"
2935,110,36,4,"Harry Potter!"
2938,110,63,4,"Harry! Did you put your name in the goblet of fire?"
2940,110,63,4,"Did you ask one of the older students to do it for you?"
2942,110,63,4,"You're absolutely sure?"
2948,110,63,4,"That doesn't help Alastor. Leave this to you Barty."
3089,116,51,4,"Good day champions. Gather round please. Now you've waited, you've wondered and at last the moment has arrived. The moment only four of you can fully appreciate."
3090,116,51,4,"What are you doing here Miss Granger?"
3092,116,51,4,"Barty. The bag."
3101,116,51,4,"Very well. Good luck champions. Mr Diggory the sound of the cannon..."
3102,116,51,4,"Three of our champions have now faced their dragons and so each one of them will proceed to the next task. And now our fourth and final contestant."
3290,121,37,4,"Welcome to the second task. Last night something was stolen from each of our champions. A treasure of sorts. These four treasures, one for each champion, now lie on the bottom of the black lake. In order to win each champion need only find their treasure and return to the surface. Simple enough. Except for this, they will have one hour to do so and one hour only. After that they'll be on their own."
3292,121,37,4,"You may begin at the start of the cannon."
3296,121,37,4,"The Beauxbatons champion Miss Delacour has unfortunately been forced to retire. She will take no further part in this task."
3299,121,37,4,"Harry!"
3301,121,37,4,"I want all the judges over here now."
3311,121,37,4,"Attention! Attention! The winner is... Mr Diggory!"
3312,121,37,4,"For showing unique command of the bubblehead shark. The way I see it, Mr Potter would have finished first had it not been for his determination to rescue not only Mr Weasly but the others as well. We've agreed to award him second place! For outstanding moral fibre."
3349,123,48,4,"The counsel is very much aware you have given evidence on this matter. Severus Snape was indeed a deatheater and prior to Lord Voldemort's downfall turned spy for us at great personal risk. Today he's no more a deatheater than I am."
3378,125,62,4,"Earlier today Professor Moody placed the tri-wizards cup deep within the maze. Only he knows its exact position. Now as Mr Diggory..."
3379,125,62,4,"and Mr Potter tied for first position they will be the first to enter the maze. Followed by Mr Krum..."
3380,125,62,4,"The first person to touch the cup will be the winner. I've instructed the staff to patrol the perimeter, if at any point should a contestant wish to withdraw from the task he or she need only send up red sparks with their wands. Contestants, gather round."
3381,125,62,4,"In the maze you'll find not dragons or creatures of the deep. Instead you'll face something more challenging. You see, people change in the maze. Oh find the cup if you can, but be very weary you could just lose yourselves along the way."
3383,125,62,4,"On the count of three... ONE..."
3438,128,62,4,"Harry! Harry!"
3439,128,62,4,"Tell me what happened!"
3441,128,62,4,"It's alright Harry. It's alright, he's home, you both are."
3458,129,30,4,"Severus..."
3459,129,30,4,"Do you know who I am?"
3461,129,30,4,"Are you Alastor Moody? Are ya?"
3463,129,30,4,"Is he in this room? Is he in this room?"
3464,129,30,4,"Harry get away from there!"
3465,129,30,4,"Are you alright Alastor?"
3469,129,30,4,"Now we know who's been stealing it from your store Severus."
3470,129,30,4,"We'll get you up in a minute."
3471,129,30,4,"Barty Crouch Junior."
3473,129,30,4,"Your arm Harry."
3475,129,30,4,"Send an owl to Azkaban, think they'll find they're missing a prisoner."
3477,129,30,4,"Perhaps. Personally I've never had much time for heroes."
3478,130,36,4,"Today we acknowledge a really terrible loss. Cedric Diggory was as you all know, exceptionally hard working, intricately fair minded. And most importantly a fierce fierce friend. I think therefore you have the right to know exactly how he died. You see, Cedric Diggory was murdered by Lord Voldemort. The ministry of magic does not wish me to tell you this. But not to do so I think would be an insult to his memory. Now the pain we all feel at this dreadful loss reminds me, reminds us that while we may come from different places and speak in different tongues, our hearts beat as one. In light of recent events the bonds of friendship we made this year will be more important than ever. Remember that and Cedric Diggory will not have died in vain, you remember that. And we'll celebrate a boy who was kind and honest and brave and true right to the very end."
3479,130,39,4,"I never liked these curtains. Set them on fire in my fourth year, by accident of course. I put you in terrible danger this year Harry I'm sorry."
3481,130,39,4,"Priori Incantatem. You saw your parents that night didn't you? They reappeared."
3482,130,39,4,"No spell can reawaken the dead Harry I trust you know that. Dark and diffiult times lie ahead. Soon we must all face the choice between what is right what is easy. But remember this, you have friends here. You're not alone."
3695,136,70,4,"Witness for the Defence, Albus Percival Wulfric Brian Dumbledore."
3727,136,70,4,"Only if the Dementors are still taking their orders from only the Ministry these days. I believe you know my views on this, Cornelius."
3734,136,70,4,"Excellent."
3790,139,36,4,"I beg a few moments of your attention, as I have a few start of term announcements. Right off, our caretaker, the good Mr. Filch, has reminded me for what he says is the four-hundred and sixty-second time that he had an annually updated list of various banned items, usually introduced by our humour experts Fred and George Weasley..."
3791,139,36,4,"... which are posted in an extensive list on the door to Mr. Filch's door."
3792,139,36,4,"Also, we have two staffing changes this year. Professor Grubby-Plank will be taking the post of Care of Magical Creatures post as Professor Hagrid is on...extended leave."
3793,139,36,4,"Additionally, we have Professor Umbridge, who has kindly agreed to fill the post of Defense Against the Dark Arts--"
4105,147,58,4,"Oh, I agree with you, Professor Umbridge. You do have the power to dismiss my teachers. However..."
4106,147,58,4,"-..-You cannot send them from this"
4108,147,58,4,"Happily, that will not be necessary. I have found a successor"
4109,147,58,4,"...the Ministry can only appoint new teachers if I cannot find one. I think you will find him suitable enough."
4110,147,58,4,"This is Firenze."
4510,155,70,4,"You should not have come here tonight, Tom."
4514,155,70,4,"There are other ways to destroy a man, Tom."
4516,155,70,4,"You are quite wrong, Tom, as you have always been."
4519,155,70,4,"Stay where you are, Harry!"
4520,155,70,4,"Harry!"
4521,155,70,4,"Are you all right, Harry?"
4524,155,70,4,"If you and your men will proceed to the Death Room, you will find several Death Eaters which I and some others have apprehended."
4526,155,70,4,"Minister, you have just seen You- Know-Who in the flesh only seconds ago! It is time to come to your senses!"
4527,155,70,4,"If you insist on trying to arrest me, I am perfectly willing demonstrate how useless such an attempt will be."
4529,155,70,4,"I will explain everything, Minister. Just as soon as I return Harry to school."
4531,155,70,4,"Minister, you will order the removal of Dolores Umbridge from my school."
4532,155,70,4,"All Educational Decrees will be nullified and you will call off the search on Hagrid so he can return to work."
4533,155,70,4,"I will return here later tonight, after I have seen to Harry. It should not take long. He taps the Golden centaur head."
4534,155,70,4,"Portus."
4536,155,70,4,"The Second War has begun, Minister."
4537,155,70,4,"Thank you..."
4691,160,11,4,"I once knew a Muggle girl from Liverpool with hair like spun silk.  No light could resist it..."
4693,160,11,4,"Rather unpleasant to behold, isn't it?  The tale is thrilling if I do say so myself, but I'm afraid now is not the time to tell it.  Take my arm."
4695,160,18,4,"Indeed.  And quite successfully I might add.  Most people vomit their first time."
4697,160,18,4,"Welcome to the charming village of Budleigh Babberton, Harry.  I assume right about now you're wondering why I've brought you here, am I right?"
4699,160,18,4,"Wand out, Harry."
4700,160,18,4,"Lumos..."
4701,160,18,4,"Horace!"
4704,160,18,4,"I must say, you make a very convincing armchair, Horace."
4706,160,18,4,"Dragon's blood."
4708,160,18,4,"Ah yes.  Introductions.  Harry, this is an old friend and colleague of mine, Horace Slughorn.  Horace, this is, well, you know who this is. Apparently there's some thought he may be the Chosen One."
4709,160,18,4,"So why all the theatrics, Horace? You weren't perhaps expecting someone else, were you?"
4712,160,18,4,"Take matters into their own hands?"
4714,160,18,4,"Well, I think it should be put back in order for them, don't you? Mind?"
4715,160,18,4,"That was fun.  May I use the loo?"
4725,160,18,4,"Mind if I take this?  I do love knitting patterns."
4727,160,18,4,"I think I know a lost cause when I see one.  Regrettable.  I would have considered it a personal triumph had you consented to return to Hogwarts, Horace.  You are, like my friend Mr. Potter -- one of a kind."
4729,160,18,4,"Indeed they are."
4731,160,17,4,"You are talented, famous and powerful -- everything Horace values.  Professor Slughorn is going to try to collect you, Harry.  You would be his crowning jewel.  That is why he is returning to Hogwarts.  And it is crucial he return..."
4732,160,17,4,"I fear I may have stolen a wondrous night from you, Harry. She was, truthfully, very pretty. The girl."
4734,160,17,4,"You'll not be going back to Little Whinging tonight, Harry."
4736,160,17,4,"Both are waiting for you."
4886,163,36,4,"The very best of evenings to you! First off, please join me in welcoming the newest member of our staff, Horace Slughorn."
4887,163,36,4,"Professor Slughorn, I'm happy to say, has agreed to resume his old post of Potions master.  Meanwhile the post of Defense Against the Dark Arts will be assumed by Professor Snape."
4888,163,36,4,"Now, as you know, each and every one of you was searched upon your arrival tonight.  You have a right to know why."
4889,163,36,4,"Once there was a young man who, like you, sat in this very Hall. Walked this castle's corridors. Slept beneath its roof.  He seemed, to all the world, a student like any other.  His name? Tom Riddle. The Hall goes utterly silent."
4890,163,36,4,"Today, of course, the world knows him by another name.  Which is why, as I stand looking out upon you all tonight, I am reminded of a sobering fact.  Each day, every hour, this very minute perhaps, dark forces attempt to penetrate this castle.  But in the end, their greatest weapon remains... you."
4891,163,36,4,"Just something to keep in mind. Now, off to bed.  Pip pip!"
4948,165,48,4,"I am not family.  But his name has been known to me since birth."
4951,165,48,4,"Perhaps you could give me an example."
4953,165,48,4,"How do you do, Tom."
4956,165,48,4,"As you wish."
4958,165,48,4,"No.  I am a Professor."
4960,165,48,4,"Perhaps they're right."
4962,165,48,4,"Hogwarts is not a place for mad people."
4963,165,48,4,"It's a school.  A school of... magic."
4964,165,48,4,"You can do things, can't you, Tom? Things the other children can't."
4966,165,48,4,"Tell me some of the things you can do, Tom."
4969,165,48,4,"I'm like you, Tom.  Different."
4971,165,48,4,"I think there is something trying to get out of your wardrobe, Tom. Open it.  Open.  It."
4972,165,48,4,"Take it out."
4973,165,48,4,"Is there anything in that box you ought not to have?"
4974,165,48,4,"Why did you want these things, Tom?"
4976,165,48,4,"Thievery is not tolerated at Hogwarts.  At Hogwarts, you will be taught not only how to use magic, but to control it. Understood? I'll be going now, Tom.  Leave your window open tonight.  An owl will bring you a message.  Read it carefully."
4979,165,48,4,"It is unusual.  But not unheard of."
5389,175,43,4,"Quick thinking on your part, Harry.  Using a Bezoar.  You must be very proud of your student, eh, Horace?"
5392,175,43,4,"Why indeed."
5393,175,43,4,"This appears to be a gift, Horace. You don't by chance remember who gave you this bottle, do you -- which by the way possesses remarkably subtle hints of licorice and cherry when not polluted with poison."
5395,175,43,4,"To whom might I ask?"
5405,175,43,4,"Ah, to be young and feel love's keen sting.  Come, everyone, I think Mr. Weasley is well tended."
5508,180,48,4,"How is he?  Horace?"
5568,180,23,4,"Whether it has or hasn't is irrelevant.  I will not negotiate this with you, Severus.  You agreed.  There's nothing more to discuss."
5569,180,23,4,"Harry.  You need a shave, my friend."
5570,180,23,4,"At times I forget how much you've grown.  At times I still see the small boy from the cupboard. Forgive my mawkishness, Harry.  I am an old man."
5572,180,23,4,"Like your mother, you are unfailingly kind."
5573,180,23,4,"A trait people never fail to undervalue.  I'm afraid."
5574,180,23,4,"The place to which we journey tonight is exceedingly dangerous, Harry.  I promised that you could accompany me and I stand by that promise.  But there is a condition:  You must obey any command I give you -- without question."
5576,180,23,4,"Understand what I'm saying. Should I tell you to hide, you must hide."
5577,180,23,4,"Should I tell you to run, you will run."
5578,180,23,4,"And should I tell you to abandon me and save yourself..."
5579,180,23,4,"You will do so."
5580,180,23,4,"Your word, Harry."
5582,180,23,4,"Take my arm."
5584,180,23,4,"Being me has its privileges."
5586,180,73,4,"This is the place.  Oh yes, this place has known magic. Where you stand, Harry, Tom Riddle once stood many, many years ago, when he was but a poor orphan boy with a penchant for cruelty..."
5587,180,73,4,"One wintry afternoon, he lured two younger classmates to this cave. What happened is unclear.  But this much is known:  the children were damaged."
5589,180,73,4,"In order to gain passage, payment must be made, payment intended to weaken any intruder."
5591,180,73,4,"Oh, no, Harry.  Your blood is much more precious than mine."
5592,180,73,4,"Careful.  The water."
5593,180,73,4,"It's there.  The only question is how do we get to it?"
5596,180,73,4,"Perhaps not."
5597,180,73,4,"If you would, Harry..."
5599,180,73,4,"Only recreationally.  You see, I believe one creates one's own luck."
5601,180,73,4,"Yes."
5602,180,73,4,"Remember... the water."
5604,180,73,4,"Oh yes."
5605,180,73,4,"It has to be drunk."
5606,180,73,4,"You remember the condition on which I brought you with me? This potion might paralyze me.  It might cause me to forget why I'm here.  It might create so much pain I beg for relief.  You are not to indulge these requests, Harry.  It is your job to make sure I keep drinking this potion even if you have to force it down my throat.  Understood?"
5608,180,73,4,"Because I am much older, much cleverer... and much less valuable. Your good health, Harry."
5611,180,73,4,"Don't... don't make me..."
5613,180,73,4,"Nooooooo!!!"
5614,180,73,4,"Make it stop... Please... make it stop..."
5616,180,73,4,"My fault.  It's all my fault..."
5617,180,73,4,"Too much... I can't... take it... I want... to die... kill... kill me... KILL ME, HARRY!"
5619,180,73,4,"Your word, Harry!  Your word!"
