location,date,variable,value
India,2021-11-01 00:00:00.000,Prefix,Full_dose_complete 332073961
India,2021-09-03 00:00:00.000,Prefix,Full_dose_complete 155987081
India,2021-02-06 00:00:00.000,Prefix,Full_dose_complete 0
India,2021-05-24 00:00:00.000,Prefix,Full_dose_complete 41864206
India,2021-11-26 00:00:00.000,Prefix,Full_dose_complete 430207076
India,2022-02-05 00:00:00.000,Prefix,Full_dose_complete 728875616
India,2021-04-17 00:00:00.000,Prefix,Full_dose_complete 16191514
India,2022-01-19 00:00:00.000,Prefix,Full_dose_complete 667552043
India,2021-02-04 00:00:00.000,Prefix,Full_dose_complete 0
India,2021-03-25 00:00:00.000,Prefix,Full_dose_complete 8502968
India,2022-02-12 00:00:00.000,Prefix,Full_dose_complete 750185166
India,2021-10-20 00:00:00.000,Prefix,Full_dose_complete 291552797
India,2021-04-16 00:00:00.000,Prefix,Full_dose_complete 15529157
India,2021-04-28 00:00:00.000,Prefix,Full_dose_complete 24515213
India,2021-06-08 00:00:00.000,Prefix,Full_dose_complete 45317035
India,2021-09-18 00:00:00.000,Prefix,Full_dose_complete 198809823
India,2021-01-23 00:00:00.000,Prefix,Full_dose_complete 0
India,2021-09-04 00:00:00.000,Prefix,Full_dose_complete 156729100
India,2022-01-15 00:00:00.000,Prefix,Full_dose_complete 653514044
India,2021-08-18 00:00:00.000,Prefix,Full_dose_complete 124452924
India,2021-09-23 00:00:00.000,Prefix,Full_dose_complete 216030785
India,2021-04-26 00:00:00.000,Prefix,Full_dose_complete 22638695
India,2021-05-11 00:00:00.000,Prefix,Full_dose_complete 37305298
India,2021-10-17 00:00:00.000,Prefix,Full_dose_complete 280808336
India,2022-01-18 00:00:00.000,Prefix,Full_dose_complete 658765881
India,2021-11-17 00:00:00.000,Prefix,Full_dose_complete 382755102
India,2021-06-26 00:00:00.000,Prefix,Full_dose_complete 54588202
India,2021-02-13 00:00:00.000,Prefix,Full_dose_complete 7668
India,2022-02-04 00:00:00.000,Prefix,Full_dose_complete 724768356
India,2022-01-24 00:00:00.000,Prefix,Full_dose_complete 685102189
India,2021-08-23 00:00:00.000,Prefix,Full_dose_complete 130031652
India,2022-01-10 00:00:00.000,Prefix,Full_dose_complete 634265259
India,2021-07-29 00:00:00.000,Prefix,Full_dose_complete 99893015
India,2021-09-20 00:00:00.000,Prefix,Full_dose_complete 205669279
India,2021-12-28 00:00:00.000,Prefix,Full_dose_complete 585974301
India,2021-03-21 00:00:00.000,Prefix,Full_dose_complete 7491696
India,2021-01-21 00:00:00.000,Prefix,Full_dose_complete 0
India,2022-02-01 00:00:00.000,Prefix,Full_dose_complete 714073668
India,2021-02-03 00:00:00.000,Prefix,Full_dose_complete 0
India,2021-07-30 00:00:00.000,Prefix,Full_dose_complete 101698166
India,2021-08-16 00:00:00.000,Prefix,Full_dose_complete 121838266
India,2021-07-12 00:00:00.000,Prefix,Full_dose_complete 74854865
India,2021-01-16 00:00:00.000,Prefix,Full_dose_complete 0
India,2021-05-09 00:00:00.000,Prefix,Full_dose_complete 34450192
India,2021-06-29 00:00:00.000,Prefix,Full_dose_complete 57245912
India,2021-12-29 00:00:00.000,Prefix,Full_dose_complete 592880391
India,2021-04-30 00:00:00.000,Prefix,Full_dose_complete 26621155
India,2021-05-12 00:00:00.000,Prefix,Full_dose_complete 38240332
India,2021-10-12 00:00:00.000,Prefix,Full_dose_complete 272652701
India,2021-07-26 00:00:00.000,Year,2021
India,2021-04-07 00:00:00.000,Year,2021
India,2021-08-31 00:00:00.000,Year,2021
India,2021-02-24 00:00:00.000,Year,2021
India,2021-10-30 00:00:00.000,Year,2021
India,2021-03-28 00:00:00.000,Year,2021
India,2021-08-19 00:00:00.000,Year,2021
India,2021-09-11 00:00:00.000,Year,2021
India,2021-04-12 00:00:00.000,Year,2021
India,2021-05-27 00:00:00.000,Year,2021
India,2021-07-06 00:00:00.000,Year,2021
India,2021-08-25 00:00:00.000,Year,2021
India,2021-12-15 00:00:00.000,Year,2021
India,2021-06-05 00:00:00.000,Year,2021
India,2021-11-02 00:00:00.000,Year,2021
India,2021-03-13 00:00:00.000,Year,2021
India,2022-01-06 00:00:00.000,Year,2022
India,2021-07-05 00:00:00.000,Year,2021
India,2021-07-24 00:00:00.000,Year,2021
India,2021-02-08 00:00:00.000,Year,2021
India,2021-06-19 00:00:00.000,Year,2021
India,2021-11-21 00:00:00.000,Year,2021
India,2021-01-17 00:00:00.000,Year,2021
India,2021-05-02 00:00:00.000,Year,2021
India,2021-11-12 00:00:00.000,Year,2021
India,2021-05-08 00:00:00.000,Year,2021
India,2021-12-01 00:00:00.000,Year,2021
India,2021-11-04 00:00:00.000,Year,2021
India,2021-03-15 00:00:00.000,Year,2021
India,2021-04-21 00:00:00.000,Year,2021
India,2022-02-07 00:00:00.000,Year,2022
India,2021-08-17 00:00:00.000,Year,2021
India,2021-05-18 00:00:00.000,Year,2021
India,2021-10-04 00:00:00.000,Year,2021
India,2021-10-06 00:00:00.000,Year,2021
India,2021-11-14 00:00:00.000,Year,2021
India,2021-06-20 00:00:00.000,Year,2021
India,2021-09-28 00:00:00.000,Year,2021
India,2021-07-15 00:00:00.000,Year,2021
India,2021-02-21 00:00:00.000,Year,2021
India,2021-06-02 00:00:00.000,Year,2021
India,2021-06-09 00:00:00.000,Year,2021
India,2021-08-08 00:00:00.000,Year,2021
India,2021-10-25 00:00:00.000,Year,2021
India,2021-09-26 00:00:00.000,Year,2021
India,2021-09-24 00:00:00.000,Year,2021
India,2021-08-10 00:00:00.000,Year,2021
India,2021-06-18 00:00:00.000,Year,2021
India,2021-05-15 00:00:00.000,Year,2021
India,2021-05-25 00:00:00.000,Year,2021
India,2022-02-10 00:00:00.000,Year,2022
India,2021-11-01 00:00:00.000,Year,2021
India,2021-09-03 00:00:00.000,Year,2021
India,2021-02-06 00:00:00.000,Year,2021
India,2021-05-24 00:00:00.000,Year,2021
India,2021-11-26 00:00:00.000,Year,2021
India,2022-02-05 00:00:00.000,Year,2022
India,2021-04-17 00:00:00.000,Year,2021
India,2022-01-19 00:00:00.000,Year,2022
India,2021-02-04 00:00:00.000,Year,2021
India,2021-03-25 00:00:00.000,Year,2021
India,2022-02-12 00:00:00.000,Year,2022
India,2021-10-20 00:00:00.000,Year,2021
India,2021-04-16 00:00:00.000,Year,2021
India,2021-04-28 00:00:00.000,Year,2021
India,2021-06-08 00:00:00.000,Year,2021
India,2021-09-18 00:00:00.000,Year,2021
India,2021-01-23 00:00:00.000,Year,2021
India,2021-09-04 00:00:00.000,Year,2021
India,2022-01-15 00:00:00.000,Year,2022
India,2021-08-18 00:00:00.000,Year,2021
India,2021-09-23 00:00:00.000,Year,2021
India,2021-04-26 00:00:00.000,Year,2021
India,2021-05-11 00:00:00.000,Year,2021
India,2021-10-17 00:00:00.000,Year,2021
India,2022-01-18 00:00:00.000,Year,2022
India,2021-11-17 00:00:00.000,Year,2021
India,2021-06-26 00:00:00.000,Year,2021
India,2021-02-13 00:00:00.000,Year,2021
India,2022-02-04 00:00:00.000,Year,2022
India,2022-01-24 00:00:00.000,Year,2022
India,2021-08-23 00:00:00.000,Year,2021
India,2022-01-10 00:00:00.000,Year,2022
India,2021-07-29 00:00:00.000,Year,2021
India,2021-09-20 00:00:00.000,Year,2021
India,2021-12-28 00:00:00.000,Year,2021
India,2021-03-21 00:00:00.000,Year,2021
India,2021-01-21 00:00:00.000,Year,2021
India,2022-02-01 00:00:00.000,Year,2022
India,2021-02-03 00:00:00.000,Year,2021
India,2021-07-30 00:00:00.000,Year,2021
India,2021-08-16 00:00:00.000,Year,2021
India,2021-07-12 00:00:00.000,Year,2021
India,2021-01-16 00:00:00.000,Year,2021
India,2021-05-09 00:00:00.000,Year,2021
India,2021-06-29 00:00:00.000,Year,2021
India,2021-12-29 00:00:00.000,Year,2021
India,2021-04-30 00:00:00.000,Year,2021
India,2021-05-12 00:00:00.000,Year,2021
India,2021-10-12 00:00:00.000,Year,2021
