ProductID,Category,ManufacturerID,Product,Segment,Price
327,"Urban",5,"Fama UE-48","Extreme","USD 1207.24"
330,"Urban",5,"Fama UE-51","Extreme","USD 577.24"
331,"Urban",5,"Fama UE-52","Extreme","USD 928.99"
332,"Urban",5,"Fama UE-53","Extreme","USD 997.24"
333,"Urban",5,"Fama UE-54","Extreme","USD 839.74"
334,"Urban",5,"Fama UE-55","Extreme","USD 2099.74"
335,"Urban",5,"Fama UE-56","Extreme","USD 865.99"
336,"Urban",5,"Fama UE-57","Extreme","USD 944.74"
2041,"Urban",4,"Currus UE-01","Extreme","USD 997.45"
2042,"Urban",4,"Currus UE-02","Extreme","USD 624.6975"
2043,"Urban",4,"Currus UE-03","Extreme","USD 797.95"
2044,"Urban",4,"Currus UE-04","Extreme","USD 393.7"
2045,"Urban",4,"Currus UE-05","Extreme","USD 614.2"
2046,"Urban",4,"Currus UE-06","Extreme","USD 433.075"
2047,"Urban",4,"Currus UE-07","Extreme","USD 388.45"
2048,"Urban",4,"Currus UE-08","Extreme","USD 477.7"
2049,"Urban",4,"Currus UE-09","Extreme","USD 456.7"
2050,"Urban",4,"Currus UE-10","Extreme","USD 503.95"
2051,"Urban",4,"Currus UE-11","Extreme","USD 750.7"
2052,"Urban",4,"Currus UE-12","Extreme","USD 766.45"
2053,"Urban",4,"Currus UE-13","Extreme","USD 388.45"
2054,"Urban",4,"Currus UE-14","Extreme","USD 729.7"
2055,"Urban",4,"Currus UE-15","Extreme","USD 734.95"
2056,"Urban",4,"Currus UE-16","Extreme","USD 335.95"
2057,"Urban",4,"Currus UE-17","Extreme","USD 477.7"
2058,"Urban",4,"Currus UE-18","Extreme","USD 288.7"
2060,"Urban",4,"Currus UE-20","Extreme","USD 383.2"
2061,"Urban",4,"Currus UE-21","Extreme","USD 367.45"
2062,"Urban",4,"Currus UE-22","Extreme","USD 551.2"
2064,"Urban",4,"Currus UE-24","Extreme","USD 656.2"
513,"Urban",7,"Maximus UE-01","Extreme","USD 934.7625"
514,"Urban",7,"Maximus UE-02","Extreme","USD 936.8625"
515,"Urban",7,"Maximus UE-03","Extreme","USD 928.9875"
516,"Urban",7,"Maximus UE-04","Extreme","USD 1390.9875"
517,"Urban",7,"Maximus UE-05","Extreme","USD 930.825"
518,"Urban",7,"Maximus UE-06","Extreme","USD 904.575"
519,"Urban",7,"Maximus UE-07","Extreme","USD 1627.2375"
520,"Urban",7,"Maximus UE-08","Extreme","USD 936.8625"
521,"Urban",7,"Maximus UE-09","Extreme","USD 916.3875"
522,"Urban",7,"Maximus UE-10","Extreme","USD 1495.9875"
523,"Urban",7,"Maximus UE-11","Extreme","USD 955.7625"
524,"Urban",7,"Maximus UE-12","Extreme","USD 1338.4875"
525,"Urban",7,"Maximus UE-13","Extreme","USD 934.7625"
526,"Urban",7,"Maximus UE-14","Extreme","USD 1495.9875"
527,"Urban",7,"Maximus UE-15","Extreme","USD 1390.9875"
528,"Urban",7,"Maximus UE-16","Extreme","USD 1338.4875"
529,"Urban",7,"Maximus UE-17","Extreme","USD 1390.9875"
530,"Urban",7,"Maximus UE-18","Extreme","USD 936.8625"
531,"Urban",7,"Maximus UE-19","Extreme","USD 934.7625"
532,"Urban",7,"Maximus UE-20","Extreme","USD 908.5125"
533,"Urban",7,"Maximus UE-21","Extreme","USD 961.0125"
534,"Urban",7,"Maximus UE-22","Extreme","USD 922.95"
535,"Urban",7,"Maximus UE-23","Extreme","USD 942.6375"
892,"Urban",8,"Natura UE-01","Extreme","USD 467.2"
893,"Urban",8,"Natura UE-02","Extreme","USD 876.7"
894,"Urban",8,"Natura UE-03","Extreme","USD 309.6975"
895,"Urban",8,"Natura UE-04","Extreme","USD 629.95"
896,"Urban",8,"Natura UE-05","Extreme","USD 918.7"
897,"Urban",8,"Natura UE-06","Extreme","USD 787.4475"
899,"Urban",8,"Natura UE-08","Extreme","USD 617.4"
900,"Urban",8,"Natura UE-09","Extreme","USD 304.45"
901,"Urban",8,"Natura UE-10","Extreme","USD 409.45"
902,"Urban",8,"Natura UE-11","Extreme","USD 157.45"
903,"Urban",8,"Natura UE-12","Extreme","USD 78.65"
904,"Urban",8,"Natura UE-13","Extreme","USD 1417.5"
905,"Urban",8,"Natura UE-14","Extreme","USD 635.2"
906,"Urban",8,"Natura UE-15","Extreme","USD 446.2"
907,"Urban",8,"Natura UE-16","Extreme","USD 756"
908,"Urban",8,"Natura UE-17","Extreme","USD 241.45"
909,"Urban",8,"Natura UE-18","Extreme","USD 246.7"
910,"Urban",8,"Natura UE-19","Extreme","USD 446.2"
913,"Urban",8,"Natura UE-22","Extreme","USD 388.45"
914,"Urban",8,"Natura UE-23","Extreme","USD 603.7"
915,"Urban",8,"Natura UE-24","Extreme","USD 556.45"
916,"Urban",8,"Natura UE-25","Extreme","USD 839.95"
921,"Urban",8,"Natura UE-30","Extreme","USD 524.95"
922,"Urban",8,"Natura UE-31","Extreme","USD 488.2"
923,"Urban",8,"Natura UE-32","Extreme","USD 157.395"
924,"Urban",8,"Natura UE-33","Extreme","USD 330.7"
925,"Urban",8,"Natura UE-34","Extreme","USD 330.7"
926,"Urban",8,"Natura UE-35","Extreme","USD 658.35"
927,"Urban",8,"Natura UE-36","Extreme","USD 640.45"
930,"Urban",8,"Natura UE-39","Extreme","USD 582.7"
931,"Urban",8,"Natura UE-40","Extreme","USD 356.9475"
932,"Urban",8,"Natura UE-41","Extreme","USD 430.45"
933,"Urban",8,"Natura UE-42","Extreme","USD 577.45"
935,"Urban",8,"Natura UE-44","Extreme","USD 787.4"
936,"Urban",8,"Natura UE-45","Extreme","USD 524.95"
937,"Urban",8,"Natura UE-46","Extreme","USD 524.95"
1165,"Urban",10,"Pirum UE-01","Extreme","USD 577.45"
1166,"Urban",10,"Pirum UE-02","Extreme","USD 551.2"
1167,"Urban",10,"Pirum UE-03","Extreme","USD 312.3225"
1168,"Urban",10,"Pirum UE-04","Extreme","USD 393.7"
1169,"Urban",10,"Pirum UE-05","Extreme","USD 435.7"
1170,"Urban",10,"Pirum UE-06","Extreme","USD 467.2"
1171,"Urban",10,"Pirum UE-07","Extreme","USD 425.2"
1172,"Urban",10,"Pirum UE-08","Extreme","USD 493.45"
1173,"Urban",10,"Pirum UE-09","Extreme","USD 535.45"
1174,"Urban",10,"Pirum UE-10","Extreme","USD 577.45"
1175,"Urban",10,"Pirum UE-11","Extreme","USD 855.7"
1176,"Urban",10,"Pirum UE-12","Extreme","USD 666.7"
1177,"Urban",10,"Pirum UE-13","Extreme","USD 288.7"
1178,"Urban",10,"Pirum UE-14","Extreme","USD 606.3225"
1179,"Urban",10,"Pirum UE-15","Extreme","USD 635.2"
1180,"Urban",10,"Pirum UE-16","Extreme","USD 561.7"
1181,"Urban",10,"Pirum UE-17","Extreme","USD 419.95"
1182,"Urban",10,"Pirum UE-18","Extreme","USD 236.2"
1183,"Urban",10,"Pirum UE-19","Extreme","USD 750.7"
1184,"Urban",10,"Pirum UE-20","Extreme","USD 629.95"
1185,"Urban",10,"Pirum UE-21","Extreme","USD 419.95"
1186,"Urban",10,"Pirum UE-22","Extreme","USD 425.2"
1187,"Urban",10,"Pirum UE-23","Extreme","USD 456.7"
1188,"Urban",10,"Pirum UE-24","Extreme","USD 629.9475"
1190,"Urban",10,"Pirum UE-26","Extreme","USD 194.1975"
1191,"Urban",10,"Pirum UE-27","Extreme","USD 288.7"
1192,"Urban",10,"Pirum UE-28","Extreme","USD 346.4475"
1194,"Urban",10,"Pirum UE-30","Extreme","USD 803.2"
1195,"Urban",10,"Pirum UE-31","Extreme","USD 296.5725"
1196,"Urban",10,"Pirum UE-32","Extreme","USD 440.95"
1197,"Urban",10,"Pirum UE-33","Extreme","USD 440.95"
1198,"Urban",10,"Pirum UE-34","Extreme","USD 467.2"
1766,"Urban",11,"Pomum UE-01","Extreme","USD 908.2"
1767,"Urban",11,"Pomum UE-02","Extreme","USD 997.45"
1768,"Urban",11,"Pomum UE-03","Extreme","USD 908.2"
1769,"Urban",11,"Pomum UE-04","Extreme","USD 1018.45"
1770,"Urban",11,"Pomum UE-05","Extreme","USD 629.95"
1771,"Urban",11,"Pomum UE-06","Extreme","USD 892.45"
1772,"Urban",11,"Pomum UE-07","Extreme","USD 655.73"
1773,"Urban",11,"Pomum UE-08","Extreme","USD 1207.45"
1774,"Urban",11,"Pomum UE-09","Extreme","USD 892.45"
1775,"Urban",11,"Pomum UE-10","Extreme","USD 729.6975"
1776,"Urban",11,"Pomum UE-11","Extreme","USD 1469.9475"
1777,"Urban",11,"Pomum UE-12","Extreme","USD 681.98"
1778,"Urban",11,"Pomum UE-13","Extreme","USD 908.2"
1779,"Urban",11,"Pomum UE-14","Extreme","USD 787.45"
1780,"Urban",11,"Pomum UE-15","Extreme","USD 1574.475"
1781,"Urban",11,"Pomum UE-16","Extreme","USD 593.2"
1782,"Urban",11,"Pomum UE-17","Extreme","USD 524.95"
1783,"Urban",11,"Pomum UE-18","Extreme","USD 681.975"
1784,"Urban",11,"Pomum UE-19","Extreme","USD 603.23"
1785,"Urban",11,"Pomum UE-20","Extreme","USD 786.975"
1786,"Urban",11,"Pomum UE-21","Extreme","USD 908.2"
1787,"Urban",11,"Pomum UE-22","Extreme","USD 760.73"
1788,"Urban",11,"Pomum UE-23","Extreme","USD 603.75"
1789,"Urban",11,"Pomum UE-24","Extreme","USD 997.45"
1790,"Urban",11,"Pomum UE-25","Extreme","USD 445.73"
1791,"Urban",11,"Pomum UE-26","Extreme","USD 813.7"
1792,"Urban",11,"Pomum UE-27","Extreme","USD 944.95"
1793,"Urban",11,"Pomum UE-28","Extreme","USD 576.98"
1794,"Urban",11,"Pomum UE-29","Extreme","USD 524.74"
1671,"Urban",12,"Quibus UE-01","Extreme","USD 367.4"
1672,"Urban",12,"Quibus UE-02","Extreme","USD 682.4"
1673,"Urban",12,"Quibus UE-03","Extreme","USD 1259.9"
1674,"Urban",12,"Quibus UE-04","Extreme","USD 1049.95"
1675,"Urban",12,"Quibus UE-05","Extreme","USD 488.15"
1676,"Urban",12,"Quibus UE-06","Extreme","USD 551.15"
1677,"Urban",12,"Quibus UE-07","Extreme","USD 876.7"
1678,"Urban",12,"Quibus UE-08","Extreme","USD 734.95"
1679,"Urban",12,"Quibus UE-09","Extreme","USD 1023.65"
1680,"Urban",12,"Quibus UE-10","Extreme","USD 451.4"
1681,"Urban",12,"Quibus UE-11","Extreme","USD 572.15"
1682,"Urban",12,"Quibus UE-12","Extreme","USD 755.9"
1683,"Urban",12,"Quibus UE-13","Extreme","USD 551.15"
1684,"Urban",12,"Quibus UE-14","Extreme","USD 451.4"
1685,"Urban",12,"Quibus UE-15","Extreme","USD 682.4"
1686,"Urban",12,"Quibus UE-16","Extreme","USD 818.9"
1687,"Urban",12,"Quibus UE-17","Extreme","USD 734.95"
1688,"Urban",13,"Salvus UE-01","Extreme","USD 157.45"
2065,"Urban",4,"Currus UE-25","Extreme","USD 367.45"
2148,"Urban",14,"Victoria UE-01","Extreme","USD 708.7"
2149,"Urban",14,"Victoria UE-02","Extreme","USD 435.7"
2150,"Urban",14,"Victoria UE-03","Extreme","USD 719.25"
2151,"Urban",14,"Victoria UE-04","Extreme","USD 572.2"
2152,"Urban",14,"Victoria UE-05","Extreme","USD 608.74"
2153,"Urban",14,"Victoria UE-06","Extreme","USD 614.2"
2154,"Urban",14,"Victoria UE-07","Extreme","USD 892.4475"
2155,"Urban",14,"Victoria UE-08","Extreme","USD 645.7"
2156,"Urban",14,"Victoria UE-09","Extreme","USD 603.4875"
2157,"Urban",14,"Victoria UE-10","Extreme","USD 456.7"
2159,"Urban",14,"Victoria UE-12","Extreme","USD 498.7"
2160,"Urban",14,"Victoria UE-13","Extreme","USD 577.2375"
2161,"Urban",14,"Victoria UE-14","Extreme","USD 608.74"
2162,"Urban",14,"Victoria UE-15","Extreme","USD 655.9875"
2163,"Urban",14,"Victoria UE-16","Extreme","USD 708.7"
2164,"Urban",14,"Victoria UE-17","Extreme","USD 409.45"
2165,"Urban",14,"Victoria UE-18","Extreme","USD 671.95"
2166,"Urban",14,"Victoria UE-19","Extreme","USD 629.95"
2167,"Urban",14,"Victoria UE-20","Extreme","USD 577.45"
2168,"Urban",14,"Victoria UE-21","Extreme","USD 419.95"
2169,"Urban",14,"Victoria UE-22","Extreme","USD 619.45"
2170,"Urban",14,"Victoria UE-23","Extreme","USD 703.45"
2327,"Urban",2,"Aliqui UE-01","Extreme","USD 619.45"
2328,"Urban",2,"Aliqui UE-02","Extreme","USD 393.7"
2330,"Urban",2,"Aliqui UE-04","Extreme","USD 787.45"
2331,"Urban",2,"Aliqui UE-05","Extreme","USD 945"
2332,"Urban",2,"Aliqui UE-06","Extreme","USD 597.98"
2333,"Urban",2,"Aliqui UE-07","Extreme","USD 393.6975"
2334,"Urban",2,"Aliqui UE-08","Extreme","USD 382.73"
2335,"Urban",2,"Aliqui UE-09","Extreme","USD 514.45"
2336,"Urban",2,"Aliqui UE-10","Extreme","USD 813.23"
2337,"Urban",2,"Aliqui UE-11","Extreme","USD 419.48"
2338,"Urban",2,"Aliqui UE-12","Extreme","USD 472.4475"
2339,"Urban",2,"Aliqui UE-13","Extreme","USD 488.2"
2340,"Urban",2,"Aliqui UE-14","Extreme","USD 551.1975"
2341,"Urban",2,"Aliqui UE-15","Extreme","USD 466.73"
2342,"Urban",2,"Aliqui UE-16","Extreme","USD 241.4475"
2343,"Urban",2,"Aliqui UE-17","Extreme","USD 566.48"
2344,"Urban",2,"Aliqui UE-18","Extreme","USD 52.4475"
2345,"Urban",2,"Aliqui UE-19","Extreme","USD 446.2"
2348,"Urban",2,"Aliqui UE-22","Extreme","USD 855.23"
2349,"Urban",2,"Aliqui UE-23","Extreme","USD 419.9475"
2350,"Urban",2,"Aliqui UE-24","Extreme","USD 414.23"
2351,"Urban",2,"Aliqui UE-25","Extreme","USD 341.2"
2352,"Urban",2,"Aliqui UE-26","Extreme","USD 388.45"
74,"Urban",1,"Abbas UM-01","Moderation","USD 1128.75"
75,"Urban",1,"Abbas UM-02","Moderation","USD 786.975"
76,"Urban",1,"Abbas UM-03","Moderation","USD 865.73"
79,"Urban",1,"Abbas UM-06","Moderation","USD 860.475"
80,"Urban",1,"Abbas UM-07","Moderation","USD 619.5"
82,"Urban",1,"Abbas UM-09","Moderation","USD 839.475"
83,"Urban",1,"Abbas UM-10","Moderation","USD 786.975"
84,"Urban",1,"Abbas UM-11","Moderation","USD 886.725"
85,"Urban",1,"Abbas UM-12","Moderation","USD 807.98"
86,"Urban",1,"Abbas UM-13","Moderation","USD 1181.25"
88,"Urban",1,"Abbas UM-15","Moderation","USD 892.5"
89,"Urban",1,"Abbas UM-16","Moderation","USD 839.48"
92,"Urban",1,"Abbas UM-19","Moderation","USD 998.8125"
93,"Urban",1,"Abbas UM-20","Moderation","USD 1165.24"
94,"Urban",1,"Abbas UM-21","Moderation","USD 891.98"
96,"Urban",1,"Abbas UM-23","Moderation","USD 771.225"
97,"Urban",1,"Abbas UM-24","Moderation","USD 634.73"
99,"Urban",1,"Abbas UM-26","Moderation","USD 786.975"
100,"Urban",1,"Abbas UM-27","Moderation","USD 1039.5"
102,"Urban",1,"Abbas UM-29","Moderation","USD 849.98"
103,"Urban",1,"Abbas UM-30","Moderation","USD 913.1325"
106,"Urban",1,"Abbas UM-33","Moderation","USD 987.2625"
107,"Urban",1,"Abbas UM-34","Moderation","USD 658.88"
108,"Urban",1,"Abbas UM-35","Moderation","USD 987"
109,"Urban",1,"Abbas UM-36","Moderation","USD 1257.38"
110,"Urban",1,"Abbas UM-37","Moderation","USD 576.975"
111,"Urban",1,"Abbas UM-38","Moderation","USD 792.75"
113,"Urban",1,"Abbas UM-40","Moderation","USD 839.475"
114,"Urban",1,"Abbas UM-41","Moderation","USD 886.73"
115,"Urban",1,"Abbas UM-42","Moderation","USD 957.6"
118,"Urban",1,"Abbas UM-45","Moderation","USD 1572.38"
120,"Urban",1,"Abbas UM-47","Moderation","USD 839.48"
125,"Urban",1,"Abbas UM-52","Moderation","USD 555.975"
127,"Urban",1,"Abbas UM-54","Moderation","USD 839.475"
128,"Urban",1,"Abbas UM-55","Moderation","USD 687.225"
199,"Urban",3,"Barba UM-01","Moderation","USD 1286.2"
200,"Urban",3,"Barba UM-02","Moderation","USD 1312.45"
201,"Urban",3,"Barba UM-03","Moderation","USD 1569.7"
202,"Urban",3,"Barba UM-04","Moderation","USD 1443.7"
203,"Urban",3,"Barba UM-05","Moderation","USD 1076.1975"
204,"Urban",3,"Barba UM-06","Moderation","USD 965.95"
205,"Urban",3,"Barba UM-07","Moderation","USD 1157.5725"
206,"Urban",3,"Barba UM-08","Moderation","USD 1025.6925"
207,"Urban",3,"Barba UM-09","Moderation","USD 1049.95"
208,"Urban",3,"Barba UM-10","Moderation","USD 1472.575"
209,"Urban",3,"Barba UM-11","Moderation","USD 1601.2"
210,"Urban",3,"Barba UM-12","Moderation","USD 1304.5725"
223,"Urban",5,"Fama UM-01","Moderation","USD 850.24"
224,"Urban",5,"Fama UM-02","Moderation","USD 655.99"
225,"Urban",5,"Fama UM-03","Moderation","USD 760.99"
226,"Urban",5,"Fama UM-04","Moderation","USD 771.49"
227,"Urban",5,"Fama UM-05","Moderation","USD 802.99"
228,"Urban",5,"Fama UM-06","Moderation","USD 655.99"
1994,"Urban",4,"Currus UM-01","Moderation","USD 734.95"
1995,"Urban",4,"Currus UM-02","Moderation","USD 503.95"
1997,"Urban",4,"Currus UM-04","Moderation","USD 803.2"
1863,"Urban",6,"Leo UM-01","Moderation","USD 958.0725"
1864,"Urban",6,"Leo UM-02","Moderation","USD 1010.5725"
1865,"Urban",6,"Leo UM-03","Moderation","USD 1863.6975"
1866,"Urban",6,"Leo UM-04","Moderation","USD 1325.5725"
1867,"Urban",6,"Leo UM-05","Moderation","USD 958.0725"
1868,"Urban",6,"Leo UM-06","Moderation","USD 1588.0725"
1869,"Urban",6,"Leo UM-07","Moderation","USD 958.0725"
1870,"Urban",6,"Leo UM-08","Moderation","USD 855.7"
1871,"Urban",6,"Leo UM-09","Moderation","USD 1378.0725"
1872,"Urban",6,"Leo UM-10","Moderation","USD 1325.5725"
1873,"Urban",6,"Leo UM-11","Moderation","USD 824.1975"
1874,"Urban",6,"Leo UM-12","Moderation","USD 853.0725"
1875,"Urban",6,"Leo UM-13","Moderation","USD 1535.5725"
1876,"Urban",6,"Leo UM-14","Moderation","USD 1483.0725"
1877,"Urban",6,"Leo UM-15","Moderation","USD 889.8225"
1878,"Urban",6,"Leo UM-16","Moderation","USD 902.9475"
1879,"Urban",6,"Leo UM-17","Moderation","USD 1574.95"
1880,"Urban",6,"Leo UM-18","Moderation","USD 958.0725"
1881,"Urban",6,"Leo UM-19","Moderation","USD 1057.8225"
817,"Urban",8,"Natura UM-01","Moderation","USD 409.45"
819,"Urban",8,"Natura UM-03","Moderation","USD 1551.38"
820,"Urban",8,"Natura UM-04","Moderation","USD 1049.95"
822,"Urban",8,"Natura UM-06","Moderation","USD 472.45"
823,"Urban",8,"Natura UM-07","Moderation","USD 624.7"
824,"Urban",8,"Natura UM-08","Moderation","USD 461.95"
825,"Urban",8,"Natura UM-09","Moderation","USD 635.1975"
826,"Urban",8,"Natura UM-10","Moderation","USD 1411.2"
827,"Urban",8,"Natura UM-11","Moderation","USD 624.7"
828,"Urban",8,"Natura UM-12","Moderation","USD 976.5525"
829,"Urban",8,"Natura UM-13","Moderation","USD 330.7"
833,"Urban",8,"Natura UM-17","Moderation","USD 808.45"
834,"Urban",8,"Natura UM-18","Moderation","USD 1102.45"
835,"Urban",8,"Natura UM-19","Moderation","USD 524.95"
836,"Urban",8,"Natura UM-20","Moderation","USD 839.95"
837,"Urban",8,"Natura UM-21","Moderation","USD 839.95"
838,"Urban",8,"Natura UM-22","Moderation","USD 950.2"
839,"Urban",8,"Natura UM-23","Moderation","USD 957.08"
840,"Urban",8,"Natura UM-24","Moderation","USD 918.7"
842,"Urban",8,"Natura UM-26","Moderation","USD 755.95"
843,"Urban",8,"Natura UM-27","Moderation","USD 551.1975"
846,"Urban",8,"Natura UM-30","Moderation","USD 587.95"
847,"Urban",8,"Natura UM-31","Moderation","USD 603.7"
849,"Urban",8,"Natura UM-33","Moderation","USD 356.9475"
852,"Urban",8,"Natura UM-36","Moderation","USD 771.7"
853,"Urban",8,"Natura UM-37","Moderation","USD 456.7"
854,"Urban",8,"Natura UM-38","Moderation","USD 866.2"
1027,"Urban",9,"Palma UM-01","Moderation","USD 1259.95"
1028,"Urban",9,"Palma UM-02","Moderation","USD 1136.5725"
1124,"Urban",10,"Pirum UM-01","Moderation","USD 692.95"
1125,"Urban",10,"Pirum UM-02","Moderation","USD 1018.45"
1126,"Urban",10,"Pirum UM-03","Moderation","USD 745.45"
1127,"Urban",10,"Pirum UM-04","Moderation","USD 839.95"
1128,"Urban",10,"Pirum UM-05","Moderation","USD 918.7"
1129,"Urban",10,"Pirum UM-06","Moderation","USD 509.2"
1130,"Urban",10,"Pirum UM-07","Moderation","USD 981.7"
1131,"Urban",10,"Pirum UM-08","Moderation","USD 477.6975"
1132,"Urban",10,"Pirum UM-09","Moderation","USD 645.7"
1133,"Urban",10,"Pirum UM-10","Moderation","USD 650.95"
1134,"Urban",10,"Pirum UM-11","Moderation","USD 958.0725"
1135,"Urban",10,"Pirum UM-12","Moderation","USD 960.7"
1136,"Urban",10,"Pirum UM-13","Moderation","USD 761.2"
1137,"Urban",10,"Pirum UM-14","Moderation","USD 850.45"
1138,"Urban",10,"Pirum UM-15","Moderation","USD 224.3325"
1139,"Urban",10,"Pirum UM-16","Moderation","USD 682.45"
1140,"Urban",10,"Pirum UM-17","Moderation","USD 845.2"
1141,"Urban",10,"Pirum UM-18","Moderation","USD 900.3225"
1142,"Urban",10,"Pirum UM-19","Moderation","USD 766.45"
1143,"Urban",10,"Pirum UM-20","Moderation","USD 556.45"
1749,"Urban",11,"Pomum UM-01","Moderation","USD 629.95"
1750,"Urban",11,"Pomum UM-02","Moderation","USD 413.5425"
1751,"Urban",11,"Pomum UM-03","Moderation","USD 682.45"
1752,"Urban",11,"Pomum UM-04","Moderation","USD 855.23"
1753,"Urban",11,"Pomum UM-05","Moderation","USD 944.48"
1754,"Urban",11,"Pomum UM-06","Moderation","USD 524.7375"
2110,"Urban",14,"Victoria UM-01","Moderation","USD 902.95"
2111,"Urban",14,"Victoria UM-02","Moderation","USD 577.45"
2112,"Urban",14,"Victoria UM-03","Moderation","USD 629.95"
2113,"Urban",14,"Victoria UM-04","Moderation","USD 472.24"
2114,"Urban",14,"Victoria UM-05","Moderation","USD 908.2"
2115,"Urban",14,"Victoria UM-06","Moderation","USD 671.95"
2116,"Urban",14,"Victoria UM-07","Moderation","USD 629.95"
2117,"Urban",14,"Victoria UM-08","Moderation","USD 703.45"
2118,"Urban",14,"Victoria UM-09","Moderation","USD 524.7375"
2119,"Urban",14,"Victoria UM-10","Moderation","USD 692.95"
2120,"Urban",14,"Victoria UM-11","Moderation","USD 577.45"
2121,"Urban",14,"Victoria UM-12","Moderation","USD 629.95"
2122,"Urban",14,"Victoria UM-13","Moderation","USD 1076.2"
2123,"Urban",14,"Victoria UM-14","Moderation","USD 671.9475"
2124,"Urban",14,"Victoria UM-15","Moderation","USD 908.2"
2286,"Urban",2,"Aliqui UM-01","Moderation","USD 834.23"
2287,"Urban",2,"Aliqui UM-02","Moderation","USD 839.95"
2289,"Urban",2,"Aliqui UM-04","Moderation","USD 944.48"
2290,"Urban",2,"Aliqui UM-05","Moderation","USD 813.7"
2291,"Urban",2,"Aliqui UM-06","Moderation","USD 918.23"
2292,"Urban",2,"Aliqui UM-07","Moderation","USD 723.98"
2293,"Urban",2,"Aliqui UM-08","Moderation","USD 855.23"
2294,"Urban",2,"Aliqui UM-09","Moderation","USD 403.15"
2295,"Urban",2,"Aliqui UM-10","Moderation","USD 1080.98"
2296,"Urban",2,"Aliqui UM-11","Moderation","USD 886.73"
2297,"Urban",2,"Aliqui UM-12","Moderation","USD 622.0725"
396,"Urban",7,"Maximus UM-01","Moderation","USD 950.5125"
397,"Urban",7,"Maximus UM-02","Moderation","USD 1506.6975"
398,"Urban",7,"Maximus UM-03","Moderation","USD 1585.4475"
400,"Urban",7,"Maximus UM-05","Moderation","USD 902.9475"
401,"Urban",7,"Maximus UM-06","Moderation","USD 948.68"
402,"Urban",7,"Maximus UM-07","Moderation","USD 1044.6975"
403,"Urban",7,"Maximus UM-08","Moderation","USD 1164.8175"
404,"Urban",7,"Maximus UM-09","Moderation","USD 1874.1975"
405,"Urban",7,"Maximus UM-10","Moderation","USD 1926.6975"
406,"Urban",7,"Maximus UM-11","Moderation","USD 1926.6975"
407,"Urban",7,"Maximus UM-12","Moderation","USD 1719.3225"
408,"Urban",7,"Maximus UM-13","Moderation","USD 1375.45"
409,"Urban",7,"Maximus UM-14","Moderation","USD 971.78"
410,"Urban",7,"Maximus UM-15","Moderation","USD 1474.9875"
412,"Urban",7,"Maximus UM-17","Moderation","USD 1637.9475"
413,"Urban",7,"Maximus UM-18","Moderation","USD 1264.9875"
414,"Urban",7,"Maximus UM-19","Moderation","USD 735"
415,"Urban",7,"Maximus UM-20","Moderation","USD 983.01"
416,"Urban",7,"Maximus UM-21","Moderation","USD 955.4475"
417,"Urban",7,"Maximus UM-22","Moderation","USD 949.5675"
418,"Urban",7,"Maximus UM-23","Moderation","USD 932.4"
419,"Urban",7,"Maximus UM-24","Moderation","USD 1574.2125"
420,"Urban",7,"Maximus UM-25","Moderation","USD 1232.18"
421,"Urban",7,"Maximus UM-26","Moderation","USD 1769.2"
422,"Urban",7,"Maximus UM-27","Moderation","USD 918.49"
423,"Urban",7,"Maximus UM-28","Moderation","USD 1052.8875"
424,"Urban",7,"Maximus UM-29","Moderation","USD 1716.6975"
425,"Urban",7,"Maximus UM-30","Moderation","USD 1022.175"
426,"Urban",7,"Maximus UM-31","Moderation","USD 986.9475"
427,"Urban",7,"Maximus UM-32","Moderation","USD 1025.0625"
428,"Urban",7,"Maximus UM-33","Moderation","USD 1207.4475"
429,"Urban",7,"Maximus UM-34","Moderation","USD 1900.4475"
430,"Urban",7,"Maximus UM-35","Moderation","USD 944.1075"
431,"Urban",7,"Maximus UM-36","Moderation","USD 1055.2"
432,"Urban",7,"Maximus UM-37","Moderation","USD 935.55"
433,"Urban",7,"Maximus UM-38","Moderation","USD 1007.95"
435,"Urban",7,"Maximus UM-40","Moderation","USD 1684.9875"
436,"Urban",7,"Maximus UM-41","Moderation","USD 1873.725"
437,"Urban",7,"Maximus UM-42","Moderation","USD 809.025"
438,"Urban",7,"Maximus UM-43","Moderation","USD 1007.95"
439,"Urban",7,"Maximus UM-44","Moderation","USD 1091.3175"
440,"Urban",7,"Maximus UM-45","Moderation","USD 1637.9475"
441,"Urban",7,"Maximus UM-46","Moderation","USD 671.7375"
442,"Urban",7,"Maximus UM-47","Moderation","USD 882"
443,"Urban",7,"Maximus UM-48","Moderation","USD 940.8"
444,"Urban",7,"Maximus UM-49","Moderation","USD 1112.9475"
445,"Urban",7,"Maximus UM-50","Moderation","USD 953.82"
447,"Urban",7,"Maximus UM-52","Moderation","USD 1584.7125"
448,"Urban",7,"Maximus UM-53","Moderation","USD 491.19"
449,"Urban",7,"Maximus UM-54","Moderation","USD 1112.69"
450,"Urban",7,"Maximus UM-55","Moderation","USD 1727.2"
451,"Urban",7,"Maximus UM-56","Moderation","USD 973.8225"
452,"Urban",7,"Maximus UM-57","Moderation","USD 1102.4475"
455,"Urban",7,"Maximus UM-60","Moderation","USD 977.55"
456,"Urban",7,"Maximus UM-61","Moderation","USD 1191.6975"
457,"Urban",7,"Maximus UM-62","Moderation","USD 1007.9475"
