PurchaseId,PurchaseDate,PurchaseDateTime,ProductId,CentreId,Quantity,Price,PaymentDate,StaffId,Bbudget
35382,2017-08-29 00:00:00.000,2017-08-29 15:37:00.000,9,356,2,7.5,"10/20/2017",5169,"AFFORDABLE"
37048,2017-09-26 00:00:00.000,2017-09-26 16:40:00.000,9,298,2,7.5,"11/2/2017",4862,"AFFORDABLE"
37731,2017-10-03 00:00:00.000,2017-10-03 14:04:00.000,9,133,2,7.5,"11/18/2017",3993,"AFFORDABLE"
37980,2017-10-08 00:00:00.000,2017-10-08 18:08:00.000,9,250,2,7.5,"11/12/2017",4626,"AFFORDABLE"
38081,2017-10-10 00:00:00.000,2017-10-10 13:24:00.000,9,362,2,7.5,"11/16/2017",5460,"AFFORDABLE"
38089,2017-10-10 00:00:00.000,2017-10-10 13:41:00.000,9,382,2,7.5,"1/8/2018",5332,"AFFORDABLE"
38196,2017-10-11 00:00:00.000,2017-10-11 15:28:00.000,9,358,2,7.5,"11/28/2017",5172,"AFFORDABLE"
38902,2017-10-23 00:00:00.000,2017-10-23 15:01:00.000,9,250,2,7.5,"12/14/2017",4622,"AFFORDABLE"
39122,2017-10-26 00:00:00.000,2017-10-26 12:52:00.000,9,383,2,7.5,"1/7/2018",5295,"AFFORDABLE"
39229,2017-10-29 00:00:00.000,2017-10-29 18:03:00.000,9,383,2,7.5,"12/20/2017",5293,"AFFORDABLE"
39367,2017-10-31 00:00:00.000,2017-10-31 17:08:00.000,9,171,2,7.5,"12/31/2017",4233,"AFFORDABLE"
39479,2017-11-01 00:00:00.000,2017-11-01 17:02:00.000,9,212,2,7.5,"12/22/2017",4428,"AFFORDABLE"
40178,2017-11-13 00:00:00.000,2017-11-13 13:28:00.000,9,112,2,7.5,"12/23/2017",3913,"AFFORDABLE"
40535,2017-11-21 00:00:00.000,2017-11-21 16:38:00.000,9,338,2,7.5,"1/13/2018",5072,"AFFORDABLE"
41239,2017-12-04 00:00:00.000,2017-12-04 13:24:00.000,9,253,2,7.5,"2/20/2018",4647,"AFFORDABLE"
41365,2017-12-06 00:00:00.000,2017-12-06 15:35:00.000,9,333,2,7.5,"1/25/2018",5037,"AFFORDABLE"
42543,2018-01-06 00:00:00.000,2018-01-06 15:52:00.000,9,260,2,7.99,"3/19/2018",4680,"AFFORDABLE"
42553,2018-01-06 00:00:00.000,2018-01-06 17:00:00.000,9,374,2,7.99,"3/14/2018",5243,"AFFORDABLE"
43469,2018-01-22 00:00:00.000,2018-01-22 12:09:00.000,9,356,2,7.99,"4/15/2018",5490,"AFFORDABLE"
44306,2018-02-05 00:00:00.000,2018-02-05 18:48:00.000,9,359,2,7.99,"4/16/2018",5174,"AFFORDABLE"
44532,2018-02-10 00:00:00.000,2018-02-10 16:14:00.000,9,355,2,7.99,"3/19/2018",5158,"AFFORDABLE"
45343,2018-02-21 00:00:00.000,2018-02-21 10:01:00.000,9,248,2,7.99,"5/8/2018",4614,"AFFORDABLE"
45432,2018-02-23 00:00:00.000,2018-02-23 12:56:00.000,9,311,2,7.99,"5/18/2018",4931,"AFFORDABLE"
45439,2018-02-23 00:00:00.000,2018-02-23 14:02:00.000,9,380,2,7.99,"4/7/2018",5280,"AFFORDABLE"
46042,2018-03-05 00:00:00.000,2018-03-05 15:54:00.000,9,208,2,7.99,"4/30/2018",4407,"AFFORDABLE"
46043,2018-03-05 00:00:00.000,2018-03-05 15:55:00.000,9,233,2,7.99,"4/21/2018",4542,"AFFORDABLE"
47070,2018-03-20 00:00:00.000,2018-03-20 12:15:00.000,9,334,2,7.99,"5/3/2018",5048,"AFFORDABLE"
47164,2018-03-21 00:00:00.000,2018-03-21 14:52:00.000,9,290,2,7.99,"4/21/2018",4819,"AFFORDABLE"
47641,2018-03-30 00:00:00.000,2018-03-30 17:02:00.000,9,230,2,7.99,"6/28/2018",4525,"AFFORDABLE"
47777,2018-04-02 00:00:00.000,2018-04-02 11:08:00.000,9,339,2,7.99,"6/20/2018",5588,"AFFORDABLE"
48701,2018-04-19 00:00:00.000,2018-04-19 10:29:00.000,9,308,2,7.99,"5/28/2018",4913,"AFFORDABLE"
48705,2018-04-19 00:00:00.000,2018-04-19 10:29:00.000,9,327,2,7.99,"7/14/2018",5007,"AFFORDABLE"
48710,2018-04-19 00:00:00.000,2018-04-19 10:29:00.000,9,255,2,7.99,"7/5/2018",4666,"AFFORDABLE"
48942,2018-04-24 00:00:00.000,2018-04-24 13:53:00.000,9,363,2,7.99,"6/10/2018",5191,"AFFORDABLE"
49872,2018-05-10 00:00:00.000,2018-05-10 10:30:00.000,9,341,2,7.99,"6/23/2018",5572,"AFFORDABLE"
49974,2018-05-14 00:00:00.000,2018-05-14 15:54:00.000,9,262,2,7.99,"7/25/2018",4696,"AFFORDABLE"
50795,2018-05-29 00:00:00.000,2018-05-29 11:18:00.000,9,349,2,7.99,"6/30/2018",5140,"AFFORDABLE"
50810,2018-05-29 00:00:00.000,2018-05-29 13:20:00.000,9,318,2,7.99,"7/12/2018",4954,"AFFORDABLE"
50813,2018-05-29 00:00:00.000,2018-05-29 13:39:00.000,9,385,2,7.99,"8/2/2018",5307,"AFFORDABLE"
51033,2018-05-31 00:00:00.000,2018-05-31 14:29:00.000,9,301,2,7.99,"8/23/2018",4877,"AFFORDABLE"
51385,2018-06-06 00:00:00.000,2018-06-06 14:10:00.000,9,230,2,7.99,"7/10/2018",4525,"AFFORDABLE"
51491,2018-06-09 00:00:00.000,2018-06-09 17:23:00.000,9,174,2,7.99,"7/15/2018",4239,"AFFORDABLE"
51498,2018-06-09 00:00:00.000,2018-06-09 17:54:00.000,9,353,2,7.99,"8/20/2018",5150,"AFFORDABLE"
52296,2018-06-24 00:00:00.000,2018-06-24 12:06:00.000,9,215,2,7.99,"8/10/2018",4447,"AFFORDABLE"
52319,2018-06-24 00:00:00.000,2018-06-24 13:45:00.000,9,312,2,7.99,"8/13/2018",4932,"AFFORDABLE"
52321,2018-06-24 00:00:00.000,2018-06-24 13:46:00.000,9,155,2,7.99,"9/19/2018",4131,"AFFORDABLE"
53358,2018-07-10 00:00:00.000,2018-07-10 09:19:00.000,9,372,2,7.99,"8/23/2018",5411,"AFFORDABLE"
54271,2018-07-24 00:00:00.000,2018-07-24 18:01:00.000,9,296,2,7.99,"9/15/2018",4853,"AFFORDABLE"
54633,2018-07-29 00:00:00.000,2018-07-29 12:02:00.000,9,225,2,7.99,"10/17/2018",4491,"AFFORDABLE"
54873,2018-07-31 00:00:00.000,2018-07-31 14:22:00.000,9,345,2,7.99,"10/26/2018",5553,"AFFORDABLE"
55105,2018-08-05 00:00:00.000,2018-08-05 11:44:00.000,9,286,2,7.99,"9/29/2018",4803,"AFFORDABLE"
55699,2018-08-12 00:00:00.000,2018-08-12 11:19:00.000,9,267,2,7.99,"9/29/2018",4710,"AFFORDABLE"
56090,2018-08-16 00:00:00.000,2018-08-16 14:34:00.000,9,290,2,7.99,"10/23/2018",4818,"AFFORDABLE"
57951,2018-09-08 00:00:00.000,2018-09-08 16:25:00.000,9,172,2,7.99,"10/26/2018",4234,"AFFORDABLE"
58870,2018-09-18 00:00:00.000,2018-09-18 18:10:00.000,9,349,2,7.99,"11/9/2018",5134,"AFFORDABLE"
59576,2018-09-26 00:00:00.000,2018-09-26 17:41:00.000,9,257,2,7.99,"11/17/2018",4670,"AFFORDABLE"
59816,2018-09-29 00:00:00.000,2018-09-29 15:46:00.000,9,377,2,7.99,"12/26/2018",5265,"AFFORDABLE"
60512,2018-10-07 00:00:00.000,2018-10-07 18:31:00.000,9,136,2,7.99,"12/23/2018",4003,"AFFORDABLE"
60730,2018-10-09 00:00:00.000,2018-10-09 18:47:00.000,9,246,2,7.99,"11/11/2018",4599,"AFFORDABLE"
61101,2018-10-14 00:00:00.000,2018-10-14 16:29:00.000,9,343,2,7.99,"11/17/2018",5097,"AFFORDABLE"
61562,2018-10-17 00:00:00.000,2018-10-17 13:35:00.000,9,255,2,7.99,"11/28/2018",4666,"AFFORDABLE"
61563,2018-10-17 00:00:00.000,2018-10-17 13:38:00.000,9,263,2,7.99,"12/7/2018",4702,"AFFORDABLE"
61569,2018-10-17 00:00:00.000,2018-10-17 14:34:00.000,9,228,2,7.99,"1/13/2019",4516,"AFFORDABLE"
61665,2018-10-17 00:00:00.000,2018-10-17 17:22:00.000,9,351,2,7.99,"12/31/2018",5513,"AFFORDABLE"
61678,2018-10-17 00:00:00.000,2018-10-17 11:36:00.000,9,223,2,7.99,"12/26/2018",4483,"AFFORDABLE"
61896,2018-10-18 00:00:00.000,2018-10-18 12:22:00.000,9,288,2,7.99,"12/27/2018",4809,"AFFORDABLE"
61915,2018-10-19 00:00:00.000,2018-10-19 13:35:00.000,9,212,2,7.99,"12/17/2018",4427,"AFFORDABLE"
62129,2018-10-22 00:00:00.000,2018-10-22 12:41:00.000,9,384,2,7.99,"12/8/2018",5324,"AFFORDABLE"
62247,2018-10-23 00:00:00.000,2018-10-23 14:39:00.000,9,307,2,7.99,"12/5/2018",4910,"AFFORDABLE"
62383,2018-10-24 00:00:00.000,2018-10-24 14:01:00.000,9,211,2,7.99,"1/21/2019",4422,"AFFORDABLE"
62385,2018-10-24 00:00:00.000,2018-10-24 14:20:00.000,9,300,2,7.99,"11/30/2018",4871,"AFFORDABLE"
62467,2018-10-25 00:00:00.000,2018-10-25 10:30:00.000,9,181,2,7.99,"11/28/2018",4266,"AFFORDABLE"
62783,2018-10-30 00:00:00.000,2018-10-30 16:36:00.000,9,368,2,7.99,"1/9/2019",5209,"AFFORDABLE"
62984,2018-11-02 00:00:00.000,2018-11-02 18:40:00.000,9,300,2,7.99,"1/15/2019",4871,"AFFORDABLE"
62992,2018-11-03 00:00:00.000,2018-11-03 11:32:00.000,9,104,2,7.99,"12/28/2018",3881,"AFFORDABLE"
63109,2018-11-04 00:00:00.000,2018-11-04 14:12:00.000,9,193,2,7.99,"12/25/2018",4317,"AFFORDABLE"
63420,2018-11-07 00:00:00.000,2018-11-07 14:24:00.000,9,354,2,7.99,"1/9/2019",5506,"AFFORDABLE"
63532,2018-11-08 00:00:00.000,2018-11-08 14:21:00.000,9,369,2,7.99,"1/27/2019",5420,"AFFORDABLE"
63883,2018-11-15 00:00:00.000,2018-11-15 12:09:00.000,9,325,2,7.99,"2/3/2019",4985,"AFFORDABLE"
64005,2018-11-20 00:00:00.000,2018-11-20 16:29:00.000,9,213,2,7.99,"1/4/2019",4435,"AFFORDABLE"
64122,2018-11-21 00:00:00.000,2018-11-21 13:28:00.000,9,285,2,7.99,"2/8/2019",4792,"AFFORDABLE"
64366,2018-11-25 00:00:00.000,2018-11-25 11:06:00.000,9,218,2,7.99,"1/1/2019",4462,"AFFORDABLE"
64701,2018-12-04 00:00:00.000,2018-12-04 15:40:00.000,9,230,2,7.99,"2/25/2019",4525,"AFFORDABLE"
64705,2018-12-04 00:00:00.000,2018-12-04 15:51:00.000,9,278,2,7.99,"1/12/2019",4740,"AFFORDABLE"
64937,2018-12-05 00:00:00.000,2018-12-05 15:26:00.000,9,183,2,7.99,"2/4/2019",4272,"AFFORDABLE"
65649,2018-12-17 00:00:00.000,2018-12-17 11:22:00.000,9,379,2,7.99,"2/15/2019",5272,"AFFORDABLE"
65851,2018-12-19 00:00:00.000,2018-12-19 15:58:00.000,9,356,2,7.99,"3/12/2019",5493,"AFFORDABLE"
65990,2018-12-23 00:00:00.000,2018-12-23 15:21:00.000,9,171,2,7.99,"3/1/2019",4232,"AFFORDABLE"
66694,2019-01-09 00:00:00.000,2019-01-09 13:42:00.000,9,216,2,7.99,"2/25/2019",4448,"AFFORDABLE"
66797,2019-01-10 00:00:00.000,2019-01-10 09:11:00.000,9,243,2,7.99,"3/25/2019",4580,"AFFORDABLE"
67143,2019-01-15 00:00:00.000,2019-01-15 16:50:00.000,9,296,2,7.99,"3/11/2019",4851,"AFFORDABLE"
67270,2019-01-16 00:00:00.000,2019-01-16 17:12:00.000,9,235,2,7.99,"2/23/2019",4553,"AFFORDABLE"
68190,2019-01-24 00:00:00.000,2019-01-24 17:53:00.000,9,285,2,7.99,"3/15/2019",4791,"AFFORDABLE"
68319,2019-01-26 00:00:00.000,2019-01-26 18:35:00.000,9,294,2,7.99,"3/3/2019",4840,"AFFORDABLE"
68788,2019-01-29 00:00:00.000,2019-01-29 18:40:00.000,9,123,2,7.99,"3/11/2019",3955,"AFFORDABLE"
69016,2019-02-04 00:00:00.000,2019-02-04 18:48:00.000,9,375,2,7.99,"3/11/2019",5385,"AFFORDABLE"
69120,2019-02-05 00:00:00.000,2019-02-05 15:55:00.000,9,312,2,7.99,"3/30/2019",4932,"AFFORDABLE"
69361,2019-02-10 00:00:00.000,2019-02-10 15:34:00.000,9,342,2,7.99,"3/25/2019",5084,"AFFORDABLE"
69706,2019-02-14 00:00:00.000,2019-02-14 18:27:00.000,9,227,2,7.99,"3/29/2019",4514,"AFFORDABLE"
70181,2019-02-20 00:00:00.000,2019-02-20 09:26:00.000,9,242,2,7.99,"4/8/2019",4578,"AFFORDABLE"
70644,2019-02-25 00:00:00.000,2019-02-25 13:26:00.000,9,194,2,7.99,"5/8/2019",4320,"AFFORDABLE"
70868,2019-02-27 00:00:00.000,2019-02-27 14:25:00.000,9,386,2,7.99,"4/13/2019",5314,"AFFORDABLE"
72869,2019-03-19 00:00:00.000,2019-03-19 12:26:00.000,9,99,2,7.99,"5/23/2019",3859,"AFFORDABLE"
73198,2019-03-21 00:00:00.000,2019-03-21 14:18:00.000,9,160,2,7.99,"4/30/2019",4167,"AFFORDABLE"
73571,2019-03-25 00:00:00.000,2019-03-25 17:13:00.000,9,360,2,7.99,"5/23/2019",5476,"AFFORDABLE"
74495,2019-04-03 00:00:00.000,2019-04-03 13:09:00.000,9,169,2,7.99,"6/20/2019",4224,"AFFORDABLE"
74968,2019-04-09 00:00:00.000,2019-04-09 17:05:00.000,9,237,2,7.99,"6/5/2019",4557,"AFFORDABLE"
76464,2019-04-25 00:00:00.000,2019-04-25 18:44:00.000,9,379,2,7.99,"6/8/2019",5354,"AFFORDABLE"
77051,2019-05-02 00:00:00.000,2019-05-02 11:12:00.000,9,352,2,7.99,"7/1/2019",5511,"AFFORDABLE"
77052,2019-05-02 00:00:00.000,2019-05-02 11:20:00.000,9,319,2,7.99,"7/6/2019",4955,"AFFORDABLE"
77260,2019-05-06 00:00:00.000,2019-05-06 16:28:00.000,9,332,2,7.99,"7/5/2019",5031,"AFFORDABLE"
77507,2019-05-08 00:00:00.000,2019-05-08 14:17:00.000,9,300,2,7.99,"6/9/2019",4870,"AFFORDABLE"
78201,2019-05-15 00:00:00.000,2019-05-15 18:23:00.000,9,229,2,7.99,"7/22/2019",4523,"AFFORDABLE"
78448,2019-05-19 00:00:00.000,2019-05-19 13:52:00.000,9,89,2,7.99,"6/28/2019",3816,"AFFORDABLE"
78554,2019-05-20 00:00:00.000,2019-05-20 18:00:00.000,9,293,2,7.99,"6/29/2019",4839,"AFFORDABLE"
79151,2019-05-28 00:00:00.000,2019-05-28 18:58:00.000,9,294,2,7.99,"7/11/2019",4840,"AFFORDABLE"
79371,2019-05-29 00:00:00.000,2019-05-29 16:56:00.000,9,353,2,7.99,"7/15/2019",5151,"AFFORDABLE"
79385,2019-05-30 00:00:00.000,2019-05-30 17:31:00.000,9,350,2,7.99,"8/17/2019",5144,"AFFORDABLE"
79615,2019-06-03 00:00:00.000,2019-06-03 15:37:00.000,9,314,2,7.99,"7/10/2019",4938,"AFFORDABLE"
81674,2019-06-25 00:00:00.000,2019-06-25 13:49:00.000,9,307,2,7.99,"9/23/2019",4907,"AFFORDABLE"
81793,2019-06-26 00:00:00.000,2019-06-26 14:07:00.000,9,380,2,7.99,"8/13/2019",5281,"AFFORDABLE"
83743,2019-07-24 00:00:00.000,2019-07-24 11:06:00.000,9,382,2,7.99,"10/17/2019",5332,"AFFORDABLE"
83753,2019-07-24 00:00:00.000,2019-07-24 11:55:00.000,9,314,2,7.99,"8/27/2019",4935,"AFFORDABLE"
83876,2019-07-25 00:00:00.000,2019-07-25 11:53:00.000,9,146,2,7.99,"9/11/2019",4065,"AFFORDABLE"
83976,2019-07-28 00:00:00.000,2019-07-28 12:29:00.000,9,358,2,7.99,"9/20/2019",5482,"AFFORDABLE"
84452,2019-08-01 00:00:00.000,2019-08-01 14:46:00.000,9,195,2,7.99,"9/1/2019",4326,"AFFORDABLE"
85130,2019-08-11 00:00:00.000,2019-08-11 15:52:00.000,9,303,2,7.99,"10/7/2019",4882,"AFFORDABLE"
85500,2019-08-14 00:00:00.000,2019-08-14 16:35:00.000,9,280,2,7.99,"9/23/2019",4756,"AFFORDABLE"
85609,2019-08-15 00:00:00.000,2019-08-15 16:42:00.000,9,307,2,7.99,"10/29/2019",4908,"AFFORDABLE"
86070,2019-08-21 00:00:00.000,2019-08-21 17:39:00.000,9,372,2,7.99,"9/27/2019",5406,"AFFORDABLE"
86541,2019-08-27 00:00:00.000,2019-08-27 15:58:00.000,9,385,2,7.99,"10/31/2019",5309,"AFFORDABLE"
86630,2019-08-27 00:00:00.000,2019-08-27 15:03:00.000,9,301,2,7.99,"9/30/2019",4876,"AFFORDABLE"
86860,2019-08-30 00:00:00.000,2019-08-30 16:28:00.000,9,385,2,7.99,"11/21/2019",5322,"AFFORDABLE"
86997,2019-09-02 00:00:00.000,2019-09-02 16:33:00.000,9,192,2,7.99,"10/21/2019",4310,"AFFORDABLE"
87325,2019-09-03 00:00:00.000,2019-09-03 18:32:00.000,9,321,2,7.99,"11/17/2019",4964,"AFFORDABLE"
87444,2019-09-04 00:00:00.000,2019-09-04 16:11:00.000,9,321,2,7.99,"10/25/2019",4964,"AFFORDABLE"
87564,2019-09-05 00:00:00.000,2019-09-05 16:14:00.000,9,208,2,7.99,"11/28/2019",4407,"AFFORDABLE"
88275,2019-09-15 00:00:00.000,2019-09-15 18:22:00.000,9,326,2,7.99,"10/17/2019",4994,"AFFORDABLE"
88707,2019-09-18 00:00:00.000,2019-09-18 11:00:00.000,9,194,2,7.99,"10/19/2019",4318,"AFFORDABLE"
88834,2019-09-18 00:00:00.000,2019-09-18 14:16:00.000,9,383,2,7.99,"11/6/2019",5295,"AFFORDABLE"
89424,2019-09-22 00:00:00.000,2019-09-22 18:00:00.000,9,383,2,7.99,"12/2/2019",5295,"AFFORDABLE"
89560,2019-09-22 00:00:00.000,2019-09-22 14:07:00.000,9,375,2,7.99,"12/13/2019",5257,"AFFORDABLE"
90356,2019-10-01 00:00:00.000,2019-10-01 13:43:00.000,9,280,2,7.99,"11/25/2019",4756,"AFFORDABLE"
90612,2019-10-05 00:00:00.000,2019-10-05 15:31:00.000,9,160,2,7.99,"12/2/2019",4170,"AFFORDABLE"
90839,2019-10-08 00:00:00.000,2019-10-08 16:07:00.000,9,384,2,7.99,"12/13/2019",5302,"AFFORDABLE"
91312,2019-10-10 00:00:00.000,2019-10-10 11:26:00.000,9,318,2,7.99,"11/24/2019",4954,"AFFORDABLE"
91435,2019-10-13 00:00:00.000,2019-10-13 15:35:00.000,9,340,2,7.99,"12/19/2019",5583,"AFFORDABLE"
91540,2019-10-14 00:00:00.000,2019-10-14 11:05:00.000,9,233,2,7.99,"1/6/2020",4543,"AFFORDABLE"
91560,2019-10-14 00:00:00.000,2019-10-14 13:22:00.000,9,269,2,7.99,"12/7/2019",4718,"AFFORDABLE"
91797,2019-10-17 00:00:00.000,2019-10-17 16:42:00.000,9,293,2,7.99,"11/27/2019",4838,"AFFORDABLE"
92023,2019-10-20 00:00:00.000,2019-10-20 16:29:00.000,9,369,2,7.99,"11/30/2019",5216,"AFFORDABLE"
92352,2019-10-23 00:00:00.000,2019-10-23 11:01:00.000,9,358,2,7.99,"12/6/2019",5482,"AFFORDABLE"
92362,2019-10-23 00:00:00.000,2019-10-23 11:34:00.000,9,241,2,7.99,"12/6/2019",4573,"AFFORDABLE"
92369,2019-10-23 00:00:00.000,2019-10-23 13:29:00.000,9,370,2,7.99,"1/19/2020",5419,"AFFORDABLE"
93051,2019-10-29 00:00:00.000,2019-10-29 16:43:00.000,9,289,2,7.99,"11/29/2019",4812,"AFFORDABLE"
95233,2019-11-14 00:00:00.000,2019-11-14 13:13:00.000,9,232,2,7.99,"2/12/2020",4537,"AFFORDABLE"
95239,2019-11-14 00:00:00.000,2019-11-14 13:58:00.000,9,332,2,7.99,"2/5/2020",5028,"AFFORDABLE"
95932,2019-11-20 00:00:00.000,2019-11-20 09:22:00.000,9,373,2,7.99,"1/25/2020",5235,"AFFORDABLE"
96156,2019-11-23 00:00:00.000,2019-11-23 09:06:00.000,9,233,2,7.99,"2/3/2020",4542,"AFFORDABLE"
96739,2019-12-01 00:00:00.000,2019-12-01 11:14:00.000,9,118,2,7.99,"1/14/2020",3932,"AFFORDABLE"
96846,2019-12-02 00:00:00.000,2019-12-02 16:58:00.000,9,334,2,7.99,"1/15/2020",5040,"AFFORDABLE"
97306,2019-12-07 00:00:00.000,2019-12-07 14:14:00.000,9,179,2,7.99,"2/1/2020",4256,"AFFORDABLE"
97307,2019-12-07 00:00:00.000,2019-12-07 14:14:00.000,9,191,2,7.99,"1/17/2020",4306,"AFFORDABLE"
97314,2019-12-08 00:00:00.000,2019-12-08 15:07:00.000,9,170,2,7.99,"2/5/2020",4229,"AFFORDABLE"
97420,2019-12-09 00:00:00.000,2019-12-09 11:54:00.000,9,370,2,7.99,"1/12/2020",5222,"AFFORDABLE"
98181,2019-12-18 00:00:00.000,2019-12-18 14:43:00.000,9,139,2,7.99,"2/6/2020",4025,"AFFORDABLE"
98191,2019-12-18 00:00:00.000,2019-12-18 15:27:00.000,9,159,2,7.99,"3/1/2020",4157,"AFFORDABLE"
98668,2019-12-30 00:00:00.000,2019-12-30 17:25:00.000,9,211,2,7.99,"2/18/2020",4418,"AFFORDABLE"
99243,2020-01-08 00:00:00.000,2020-01-08 16:37:00.000,9,384,2,7.99,"3/28/2020",5303,"AFFORDABLE"
99604,2020-01-12 00:00:00.000,2020-01-12 16:22:00.000,9,376,2,7.99,"4/10/2020",5370,"AFFORDABLE"
100185,2020-01-16 00:00:00.000,2020-01-16 17:37:00.000,9,329,2,7.99,"3/9/2020",5014,"AFFORDABLE"
100398,2020-01-19 00:00:00.000,2020-01-19 17:06:00.000,9,192,2,7.99,"2/21/2020",4310,"AFFORDABLE"
101122,2020-01-24 00:00:00.000,2020-01-24 18:32:00.000,9,339,2,7.99,"3/23/2020",5589,"AFFORDABLE"
101355,2020-01-27 00:00:00.000,2020-01-27 18:38:00.000,9,126,2,7.99,"4/14/2020",3964,"AFFORDABLE"
102265,2020-02-04 00:00:00.000,2020-02-04 11:10:00.000,9,240,2,7.99,"3/28/2020",4568,"AFFORDABLE"
102404,2020-02-05 00:00:00.000,2020-02-05 13:18:00.000,9,122,2,7.99,"3/17/2020",3949,"AFFORDABLE"
103204,2020-02-15 00:00:00.000,2020-02-15 15:25:00.000,9,307,2,7.99,"3/31/2020",4905,"AFFORDABLE"
103439,2020-02-17 00:00:00.000,2020-02-17 13:03:00.000,9,296,2,7.99,"4/13/2020",4850,"AFFORDABLE"
103546,2020-02-18 00:00:00.000,2020-02-18 17:57:00.000,9,328,2,7.99,"3/22/2020",5013,"AFFORDABLE"
103771,2020-02-20 00:00:00.000,2020-02-20 15:50:00.000,9,338,2,7.99,"4/12/2020",5595,"AFFORDABLE"
104003,2020-02-24 00:00:00.000,2020-02-24 17:34:00.000,9,319,2,7.99,"4/3/2020",4955,"AFFORDABLE"
104013,2020-02-24 00:00:00.000,2020-02-24 18:02:00.000,9,227,2,7.99,"4/19/2020",4504,"AFFORDABLE"
104014,2020-02-24 00:00:00.000,2020-02-24 18:04:00.000,9,355,2,7.99,"4/14/2020",5154,"AFFORDABLE"
104118,2020-02-26 00:00:00.000,2020-02-26 16:42:00.000,9,304,2,7.99,"4/11/2020",4888,"AFFORDABLE"
104484,2020-03-02 00:00:00.000,2020-03-02 16:51:00.000,9,340,2,7.99,"5/23/2020",5577,"AFFORDABLE"
104491,2020-03-02 00:00:00.000,2020-03-02 17:06:00.000,9,208,2,7.99,"4/11/2020",4407,"AFFORDABLE"
104605,2020-03-03 00:00:00.000,2020-03-03 11:57:00.000,9,165,2,7.99,"5/26/2020",4190,"AFFORDABLE"
104949,2020-03-06 00:00:00.000,2020-03-06 16:00:00.000,9,325,2,7.99,"4/13/2020",4986,"AFFORDABLE"
105194,2020-03-09 00:00:00.000,2020-03-09 15:46:00.000,9,369,2,7.99,"5/8/2020",5217,"AFFORDABLE"
105417,2020-03-11 00:00:00.000,2020-03-11 17:52:00.000,9,374,2,7.99,"5/4/2020",5387,"AFFORDABLE"
105767,2020-03-13 00:00:00.000,2020-03-13 15:39:00.000,9,330,2,7.99,"5/12/2020",5015,"AFFORDABLE"
105876,2020-03-15 00:00:00.000,2020-03-15 16:23:00.000,9,246,2,7.99,"6/4/2020",4598,"AFFORDABLE"
106123,2020-03-17 00:00:00.000,2020-03-17 14:38:00.000,9,353,2,7.99,"6/13/2020",5151,"AFFORDABLE"
106131,2020-03-17 00:00:00.000,2020-03-17 15:16:00.000,9,314,2,7.99,"4/23/2020",4937,"AFFORDABLE"
106363,2020-03-18 00:00:00.000,2020-03-18 13:29:00.000,9,314,2,7.99,"6/5/2020",4937,"AFFORDABLE"
106821,2020-03-22 00:00:00.000,2020-03-22 10:25:00.000,9,367,2,7.99,"6/9/2020",5205,"AFFORDABLE"
106942,2020-03-23 00:00:00.000,2020-03-23 18:45:00.000,9,312,2,7.99,"6/9/2020",4932,"AFFORDABLE"
107047,2020-03-24 00:00:00.000,2020-03-24 18:29:00.000,9,200,2,7.99,"5/22/2020",4360,"AFFORDABLE"
107285,2020-03-26 00:00:00.000,2020-03-26 13:53:00.000,9,150,2,7.99,"5/23/2020",4091,"AFFORDABLE"
107305,2020-03-26 00:00:00.000,2020-03-26 15:11:00.000,9,342,2,7.99,"6/18/2020",5093,"AFFORDABLE"
107427,2020-03-28 00:00:00.000,2020-03-28 13:27:00.000,9,299,2,7.99,"5/11/2020",4863,"AFFORDABLE"
107850,2020-04-01 00:00:00.000,2020-04-01 14:39:00.000,9,341,2,7.99,"5/18/2020",5080,"AFFORDABLE"
107868,2020-04-02 00:00:00.000,2020-04-02 14:53:00.000,9,268,2,7.99,"5/5/2020",4713,"AFFORDABLE"
107981,2020-04-03 00:00:00.000,2020-04-03 14:51:00.000,9,193,2,7.99,"5/29/2020",4313,"AFFORDABLE"
108108,2020-04-07 00:00:00.000,2020-04-07 15:11:00.000,9,199,2,7.99,"6/16/2020",4347,"AFFORDABLE"
108204,2020-04-07 00:00:00.000,2020-04-07 15:44:00.000,9,311,2,7.99,"5/22/2020",4931,"AFFORDABLE"
109730,2020-04-15 00:00:00.000,2020-04-15 12:50:00.000,9,378,2,7.99,"6/13/2020",5268,"AFFORDABLE"
110454,2020-04-17 00:00:00.000,2020-04-17 12:25:00.000,9,374,2,7.99,"6/7/2020",5243,"AFFORDABLE"
110459,2020-04-17 00:00:00.000,2020-04-17 12:46:00.000,9,256,2,7.99,"7/1/2020",4668,"AFFORDABLE"
110556,2020-04-18 00:00:00.000,2020-04-18 17:53:00.000,9,246,2,7.99,"6/18/2020",4596,"AFFORDABLE"
110559,2020-04-18 00:00:00.000,2020-04-18 18:04:00.000,9,183,2,7.99,"6/15/2020",4271,"AFFORDABLE"
110672,2020-04-20 00:00:00.000,2020-04-20 11:03:00.000,9,326,2,7.99,"6/12/2020",4991,"AFFORDABLE"
110789,2020-04-20 00:00:00.000,2020-04-20 11:20:00.000,9,374,2,7.99,"6/8/2020",5244,"AFFORDABLE"
111399,2020-04-23 00:00:00.000,2020-04-23 14:44:00.000,9,266,2,7.99,"5/29/2020",4708,"AFFORDABLE"
