Year,Month,AGID,Incident Number,Incident Date,Reported Date Flag,Incident Hour,Cleared Except,Cargo Theft,Offense,Offense Name,Offense Category,Location,Attempt Complete,Method Entry,Premises Entered,Criminal Act,Bias,Weapon,Suspect Using,Victim Seq.,Victim Type,Victim Gender,Victim Race,Victim Ethnicity,victim Age,Victim Injury,Offender Seq.,Offender Gender,Offender Race,Offender Ethnicity,Offender Age,Relationship,Property Loss,Property Desc.,Drug Name,Estimated Drug Qty.,Drug Measure,Stolen,Recovered,Arrestee Seq.,Arrest Number,Arrest Date,Arrestee Age,Arrest Gender,Arrestee Race,Arrestee Enthnicity,Resident Code,Under-18,Clearance Ind,Multiple Indicator,Arrest Offense,Arrest Type,Arrest Weapon,Arrest Offense Name,Arrest Offense Category
2014,5,"MU5535755","05-9891---14",2014-05-24 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","U",58,"-",1,"M","W","",43,"","Unknown","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5225655","14010229",2014-05-14 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Government","","NA","",0,"-",1,"M","W","",55,"","Stolen/Etc","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,5,"MU5225655","14011628",2014-05-29 00:00:00.000,"",13,"D-Victim Refused to Cooperate","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","B","",29,"-",1,"F","B","",25,"","Stolen/Etc","06-Clothes/ Furs","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5025555","140006021",2014-06-15 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",36,"-",1,"U","U","",30,"","Stolen/Etc","13-Firearms","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5025555","140006021",2014-06-15 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",36,"-",1,"U","U","",30,"","Stolen/Etc","17-Jewelry/ Precious Metals","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5025555","140006021",2014-06-15 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",36,"-",1,"U","U","",30,"","Stolen/Etc","26-Radio/ TV/ VCR","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5025555","140006021",2014-06-15 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",36,"-",1,"U","U","",30,"","Stolen/Etc","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5905655","14-17246",2014-06-17 00:00:00.000,"",17,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","",55,"-",1,"M","W","",8,"","None","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5905655","14-17246",2014-06-17 00:00:00.000,"",17,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","",55,"-",2,"M","W","",12,"","None","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5905655","14-17246",2014-06-17 00:00:00.000,"",17,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","",55,"-",3,"M","W","",9,"","None","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5226255","14-1543",2014-06-07 00:00:00.000,"",5,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","A","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","U",59,"-",1,"U","U","",50,"","None","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MU5245155","UPD11305--14",2014-06-20 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","05-Commercial/Office Building","A","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",1,"U","U","",50,"","None","99-Special","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,6,"MUPYC5555","201400196322",2014-06-30 00:00:00.000,"",5,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","B","N",45,"-",1,"F","B","",49,"","Stolen/Etc","88-Pending Inventory","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5867355","201400000032",2014-01-01 00:00:00.000,"",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","N",25,"-",2,"M","B","",33,"","Burned","06-Clothes/ Furs","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5867355","201400000032",2014-01-01 00:00:00.000,"",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","N",25,"-",2,"M","B","",33,"","Burned","30-Structure/ Other residence","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5867355","201400000032",2014-01-01 00:00:00.000,"",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Business","","NA","",0,"-",2,"M","B","",33,"","Burned","06-Clothes/ Furs","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5867355","201400000032",2014-01-01 00:00:00.000,"",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Business","","NA","",0,"-",2,"M","B","",33,"","Burned","30-Structure/ Other residence","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5925355","000201400049",2014-01-11 00:00:00.000,"R",5,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","A-Alcohol",1,"Individual","F","W","N",69,"-",1,"M","W","",20,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5027755","14-003523-08",2014-01-17 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",55,"-",1,"M","W","",37,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5235255","14-00389",2014-01-03 00:00:00.000,"",16,"N-Not Applicable","","200-Arson","Arson","20","21-Restaurant","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",1,"F","W","",37,"","Burned","31-Structure/ Other commercial","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5545555","2014-02-0562",2014-02-26 00:00:00.000,"",15,"B-Prosecution Declined","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",51,"-",1,"M","W","",38,"","Burned","12-Farm Equipment","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5285555","14-0005",2014-01-02 00:00:00.000,"",2,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",1,"U","U","",50,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5215955","1400575",2014-01-12 00:00:00.000,"",12,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","B","N",32,"N-None",1,"M","B","",25,"Victim Was Boyfriend/Girlfrien","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5215955","1400575",2014-01-12 00:00:00.000,"",12,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","B","N",15,"N-None",1,"M","B","",25,"Victim Was Acquaintance","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5215955","1400575",2014-01-12 00:00:00.000,"",12,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",4,"Individual","F","B","N",6,"-",1,"M","B","",25,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MU5215955","1400575",2014-01-12 00:00:00.000,"",12,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",5,"Individual","F","B","N",4,"-",1,"M","B","",25,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5055755","00114000767",2014-02-06 00:00:00.000,"R",7,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","U","U","",35,"-",1,"M","B","",50,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5637155","LK1400794",2014-02-06 00:00:00.000,"",18,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",38,"-",1,"M","W","",41,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5637155","LK1401107",2014-02-21 00:00:00.000,"R",16,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",28,"-",1,"M","W","",34,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MUPBC5555","140051095",2014-01-18 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","42-Camp/Campground","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",52,"-",1,"M","W","",17,"Victim Was Stranger","Burned","06-Clothes/ Furs","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MUPBC5555","140051095",2014-01-18 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","42-Camp/Campground","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",52,"-",1,"M","W","",17,"Victim Was Stranger","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MUPBC5555","140051095",2014-01-18 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","42-Camp/Campground","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",52,"-",1,"M","W","",17,"Victim Was Stranger","Burned","78-Trailers","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MUPBC5555","140051095",2014-01-18 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","42-Camp/Campground","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",52,"-",2,"M","W","",17,"Victim Was Stranger","Burned","06-Clothes/ Furs","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MUPBC5555","140051095",2014-01-18 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","42-Camp/Campground","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",52,"-",2,"M","W","",17,"Victim Was Stranger","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,1,"MUPBC5555","140051095",2014-01-18 00:00:00.000,"",22,"N-Not Applicable","","200-Arson","Arson","20","42-Camp/Campground","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",52,"-",2,"M","W","",17,"Victim Was Stranger","Burned","78-Trailers","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5925055","201400014031",2014-02-08 00:00:00.000,"",16,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",39,"-",1,"M","W","",43,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5565855","02-1135---14",2014-02-20 00:00:00.000,"R",23,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","U",50,"-",1,"U","U","",50,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5025755","1402070079",2014-02-06 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",23,"-",1,"M","B","",36,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5025755","1402070079",2014-02-06 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","N",23,"-",1,"M","B","",36,"","Burned","38-Vehicle Parts","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5115555","14-0486",2014-02-02 00:00:00.000,"",3,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","U",65,"-",1,"U","U","",50,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5305855","00114001335",2014-02-01 00:00:00.000,"R",2,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",35,"-",1,"M","W","",35,"","Burned","07-Computer Hard/ Software","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5305855","00114001335",2014-02-01 00:00:00.000,"R",2,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",35,"-",1,"M","W","",35,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MU5325755","14-000351",2014-02-04 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","13-Highway/Road/Ally","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",54,"-",1,"M","W","",30,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,2,"MUPYC5555","201400050996",2014-02-21 00:00:00.000,"",14,"E-Juvenile/No Custody","","200-Arson","Arson","20","53-School-Elementary/Secondary","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",1,"F","W","",14,"","Burned","65-Identity Documents","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5869755","201400011940",2014-03-01 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","13-Highway/Road/Ally","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","U",33,"-",2,"M","W","",37,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5785655","14-02475",2014-03-30 00:00:00.000,"R",16,"N-Not Applicable","","200-Arson","Arson","20","10-Field/Woods","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",1,"M","W","",12,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5785655","14-02475",2014-03-30 00:00:00.000,"R",16,"N-Not Applicable","","200-Arson","Arson","20","10-Field/Woods","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",2,"M","W","",12,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5795655","00114001795",2014-03-15 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","",62,"-",1,"F","W","",45,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5795655","00114001795",2014-03-15 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","M","W","",43,"-",1,"F","W","",45,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5795655","00114001795",2014-03-15 00:00:00.000,"",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","W","",34,"-",1,"F","W","",45,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5706555","201400007461",2014-03-18 00:00:00.000,"R",0,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",49,"-",2,"M","B","",25,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5706555","201400007854",2014-03-22 00:00:00.000,"R",2,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",56,"-",1,"M","B","",25,"","Burned","29-Structure/ Single dwelling","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5665755","14-007051",2014-03-12 00:00:00.000,"",8,"N-Not Applicable","","200-Arson","Arson","20","53-School-Elementary/Secondary","C","",0,"-","88-None","-","N-Not Applicable",1,"Government","","NA","",0,"-",2,"M","W","",10,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5945555","14-0359---03",2014-03-16 00:00:00.000,"",20,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",1,"U","U","",50,"","Burned","15-Industrial Equipment","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5945555","14-0410---03",2014-03-28 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","48-Industrial Site","C","",0,"-","88-None","-","N-Not Applicable",1,"Business","","NA","",0,"-",1,"U","U","",50,"","Burned","31-Structure/ Other commercial","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5637155","LK1401490",2014-03-10 00:00:00.000,"",20,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",54,"-",1,"F","W","",17,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5637155","LK1401490",2014-03-10 00:00:00.000,"",20,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",54,"-",2,"M","B","",20,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5905655","14-6668",2014-03-11 00:00:00.000,"",18,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",44,"-",1,"M","W","",20,"Victim Was Other Family Member","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5905655","14-7844",2014-03-23 00:00:00.000,"",18,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",52,"-",1,"M","W","",12,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5905655","14-7844",2014-03-23 00:00:00.000,"",18,"N-Not Applicable","","200-Arson","Arson","20","25-Other/Unknown","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",52,"-",2,"M","B","",15,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5745555","201400006662",2014-03-11 00:00:00.000,"",21,"N-Not Applicable","","200-Arson","Arson","20","10-Field/Woods","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",65,"-",1,"F","W","",35,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5215355","00814000826",2014-03-14 00:00:00.000,"",1,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","U","",0,"-",1,"M","W","",24,"","Burned","30-Structure/ Other residence","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5076055","14-08294",2014-03-10 00:00:00.000,"",20,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","A-Alcohol",1,"Individual","M","W","U",63,"-",1,"U","U","",50,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5005855","14TC01774",2014-03-15 00:00:00.000,"R",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","B","N",7,"-",1,"M","W","",35,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5005855","14TC01774",2014-03-15 00:00:00.000,"R",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",2,"Individual","F","W","N",30,"-",1,"M","W","",35,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5005855","14TC01774",2014-03-15 00:00:00.000,"R",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",3,"Individual","F","W","N",16,"-",1,"M","W","",35,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5005855","14TC01774",2014-03-15 00:00:00.000,"R",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",4,"Individual","M","B","N",8,"-",1,"M","W","",35,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5005855","14TC01774",2014-03-15 00:00:00.000,"R",22,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",5,"Individual","F","U","U",13,"-",1,"M","W","",35,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MUPYC5555","201400079329",2014-03-22 00:00:00.000,"",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","U",77,"-",1,"M","W","",29,"","Burned","77-Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5026755","140001587",2014-03-23 00:00:00.000,"R",17,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",1,"M","B","",14,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5026755","140001587",2014-03-23 00:00:00.000,"R",17,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Unknown","","NA","",0,"-",2,"M","B","",14,"","Burned","35-Structure/ Other","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5045555","CLS0680---14",2014-03-24 00:00:00.000,"R",4,"N-Not Applicable","","200-Arson","Arson","20","20-Residence/Home","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","F","W","U",29,"-",1,"F","U","",29,"","Burned","03-Automobile","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
2014,3,"MU5105555","03-14-086",2014-03-20 00:00:00.000,"",19,"N-Not Applicable","","200-Arson","Arson","20","10-Field/Woods","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","",54,"-",1,"M","W","",12,"","Burned","12-Farm Equipment","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"","NA","","","","","","-","-","-","","-"
