WELL_LEVEL_TYPE,OPERATOR,WELL_NAME_FKA,WELL_NAME,PROPERTY_NUMBER,WELL_STATUS,WELL_ORIENTATION,BASIN,COUNTY_SHL,STATE_SHL,PAD_NAME,PRIMARY_TARGET_FORMATION,PRODUCING_LATERAL_SLOT_NUMBER,LATITUDE_SHL,LONGITUDE_SHL,LATITUDE_BHL,LONGITUDE_BHL,COORDINATE_DATUM_SHL,COORDINATE_SOURCE_SHL,BLOCK_SHL,TOWNSHIP_SHL,SURVEY_NAME_SHL,SECTION_SHL,ABSTRACT_SHL,ELEVATION_GROUND,BATTERY,DRILLING_PERMIT_NUMBER,REGULATORY_LEASE_NAME,REGULATORY_FIELD,WELL_CLASS_NAME,SURFACE_SPUD_DATE_SHL,SURFACE_END_DATE_SHL,INTERMEDIATE_START_DATE,INTERMEDIATE_END_DATE,PILOT_START_DATE,PILOT_END_DATE,DRILLING_PRODUCTION_START_DATE,RIG_RELEASE_DATE,TOTAL_MEASURED_DEPTH,TOTAL_LATERAL_LENGTH,PRODUCING_METHOD,POP_DATE,FIRST_PRODUCTION_DATE,FOREMAN_NAME,PUMPER_NAME,ESI_ID,Actual Rig Release Date,Rig Released Pad Name,Actual Rig Days,!Test INT Date
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BEVO 28-33-EZ-2809H","501509","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","BEVO 28-33 BLUE","SPRABERRY LOWER SHALE","9","32.24046150","-101.75476650","32.21997470","-101.75030973","NAD27","CERTIFIED PLAT","BLK 35","T1N","T & P RR CO",28,"A-777",,"BEVO 28-33H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JINGLE BELLS 24-13-F-4211H","501236","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","JINGLE BELLS 24-13 BLACK","WOLFCAMP A","11","31.58287269","-102.02583006","31.61025664","-102.03434849","NAD27","KINGDOM","BLK 40","T5S","T & P RR CO",24,"A-1409",,"JINGLE BELLS 24H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES RANCH 12-11-4307H","501146","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TREES RANCH 11-122 WHITE","WOLFCAMP A LOWER","7","31.26260136","-103.05736722","31.28972441","-103.05092921","NAD27","KINGDOM","BLK 8","","H & G N RR CO",12,"A-5929",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RATLIFF 21-28-A-4101H","501655","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","RATLIFF 21-28 RED","WOLFCAMP A","1","31.59121765","-101.98360691","31.57001638","-101.97975624","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",21,"A-433",,"ROBBIE 17-8H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KELLEN 36-25-C-4206VH","501011","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","KELLEN 36-25 RED","WOLFCAMP A","6","32.08931468","-101.76450484","32.11644300","-101.77324725","NAD27","LL LOAD","BLK 36","T1S","T & P RR CO",36,"A-653",,"KELLEN 36-25H BATTERY","","","","",,,,,,,,,"",,"",,,"","","10443720004061462",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4504VE","501085","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","PECAN STATE UNIT E 10 WHITE","WOLFCAMP B UPPER","4","31.29136511","-103.05097659","31.35127400","-103.03510032","NAD27","PROPOSED","BLK 8","","H & G N RR CO",10,"A-5461",,"TREES STATE 10HB BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","REESE 15-10-E-4209H","501438","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","REESE 15-10 GOLD","WOLFCAMP A","9","31.58572824","-102.06512510","31.60782935","-102.07181645","NAD27","PROPOSED","BLK 40","T5S","T & P RR CO",15,"A-459",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","EILAND 0812A-GG HOUSTON-31H","501689","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","WARD","TX","CANCELLED-PLANNED","WOLFCAMP A UPPER","99","31.38433143","-103.10249435","31.39880689","-103.08809646","NAD27","PROPOSED","BLK 33","","H & T C RR CO",8,"A-739",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CHERRY STATE UNIT 29-28-4311H","501078","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","CHERRY STATE UNIT 29 WHITE","WOLFCAMP A LOWER","11","31.27053027","-103.01679069","31.29829661","-103.01068504","NAD27","LL LOAD","BLK 8","","H & G N RR CO",32,"A-7568",,"TREES STATE 29-28H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","SCHWARTZ 40-45-E-4209H","501074","PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","SCHWARTZ 40-45 BLACK","WOLFCAMP A","9","31.64985106","-101.57050182","31.62093068","-101.56153167","NAD27","KINGDOM","BLK 35","T5S","T & P RR CO",40,"A-94",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","ELEANOR 35-26-D-4307H","501832","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","ELEANOR 35-26 RED","WOLFCAMP B","7","31.56472200","-101.93842713","31.59302138","-101.94481804","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",35,"A-440",,"ELEANOR 35H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES RANCH 36-37-4315H","501189","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TBD","WOLFCAMP A LOWER","15","31.24227617","-103.01934358","31.21393602","-103.02654695","NAD27","KINGDOM","BLK 8","","H & G N RR CO",36,"A-5226",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PATTERSON 5-8-F-4211H","501506","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","PATTERSON 5-8 WHITE","WOLFCAMP A","11","31.84436456","-101.64927760","31.81662604","-101.63909123","NAD27","PROPOSED","BLK 35","T3S","T & P RR CO",44,"A-1045",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RATLIFF 21-28-E-4209H","501308","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","RATLIFF 21-28 WHITE","WOLFCAMP A","9","31.59231469","-101.97782885","31.62709522","-101.98795725","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",21,"A-433",,"ROBBIE 17-8H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4309DH","501190","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TBD","WOLFCAMP A LOWER","9","31.32022661","-103.05797015","31.29878075","-103.05767861","NAD27","KINGDOM","BLK OW","","G C & S F RR CO",65,"A-4569",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CURRIE 41-44-A-4303H","500154","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CURRIE 41-44 RED","WOLFCAMP B","3","31.86455151","-101.66303041","31.84263128","-101.65588024","NAD27","LL LOAD","BLK 35","T3S","T & P RR CO",41,"A-332",,"CURRIE 41H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BRUNSON 42-6-E-2810H","501760","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","BRUNSON 42-6 GOLD","SPRABERRY LOWER SHALE","10","31.86610991","-101.67587310","31.83296230","-101.66264390","NAD27","PROPOSED","BLK 35","T3S","T & P RR CO",42,"A-1212",,"BRUNSON 42-43H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4108DH","501187","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TBD","WOLFCAMP A UPPER","8","31.32020016","-103.05922758","31.29875430","-103.05893575","NAD27","KINGDOM","BLK OW","","G C & S F RR CO",65,"A-4569",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DIAMOND RIO 9-16-H-4202H","501158","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","TBD","WOLFCAMP A","2","32.06174656","-102.13588997","32.02698656","-102.12477394","NAD27","KINGDOM","BLK X","","H P HILLIARD",9,"A-1275",,"DIAMOND RIO UNIT BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KENDALL 11-23-H-4315H","500116","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","KENDALL 11-23 BLACK","WOLFCAMP B","15","31.61328369","-102.04908325","31.58596265","-102.04086976","NAD27","LL LOAD","BLK 40","T5S","T & P RR CO",11,"A-457",,"MILLS 11 BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4508EH","501087","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","PECAN STATE UNIT E 10 RED","WOLFCAMP B UPPER","8","31.29050980","-103.04713868","31.32068235","-103.03959275","NAD27","PROPOSED","BLK 8","","H & G N RR CO",10,"A-5461",,"TREES STATE 10HB BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANCHLAND C UNIT-4207H","500924","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","RANCHLAND UNIT RED","WOLFCAMP A","7","32.00355850","-102.05597260","32.03200307","-102.06697724","NAD27","KINGDOM","BLK 39","T1S","T & P RR CO",36,"A-1",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4102DH","500935","PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","PECAN STATE UNIT D 66 BLACK","WOLFCAMP A UPPER","2","31.32085806","-103.06714168","31.29888477","-103.06558065","NAD27","LL LOAD","BLK OW","","G C & S F RR CO",66,"A-3526",,"PECAN STATE UNIT A-DH BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HOGAN 1-13-2805H","501238","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","TBD","SPRABERRY LOWER SHALE","5","32.05333896","-102.07642771","32.03280794","-102.06991879","NAD27","KINGDOM","BLK X","","H P HILLIARD",1,"A-11",,"HOGAN 1-24H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HAYDEN 14-23-H-2815H","500172","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","HAYDEN 14-23 GOLD","SPRABERRY LOWER SHALE","15","32.25658016","-101.82657897","32.22864260","-101.81789222","NAD27","LL LOAD","BLK 36","T1N","T & P RR CO",11,"A-132",,"HAYDEN 14-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANCHLAND EAST 36-24-4309H","501450","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","RANCHLAND UNIT GOLD","WOLFCAMP B","9","32.00435790","-102.05622580","32.03242687","-102.06549410","NAD27","KINGDOM","BLK 39","T1S","T & P RR CO",36,"A-1",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","POWELL 8-17-G-2813H","501070","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","POWELL 8-17 BLACK","SPRABERRY LOWER SHALE","13","31.60082045","-102.10280959","31.57361749","-102.09138531","NAD27","KINGDOM","BLK 40","T5S","T & P RR CO",8,"A-1435",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JOHN DENNY 41-44-H-4415H","501754","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","JOHN DENNY 41-44 WHITE","WOLFCAMP B LOWER","15","32.04061029","-101.92021134","32.02359594","-101.91297439","NAD27","PROPOSED","BLK 37","T1S","T & P RR CO",41,"A-128",,"JOHN DENNY 41H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","COLSON 43-42-4401H","501182","PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","COLSON 43-42 BLACK","WOLFCAMP B LOWER","1","31.58791582","-101.70134515","31.61635891","-101.71045760","NAD27","PROPOSED","BLK B","","L & S V RR CO",6,"A-747",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","COX 22-34-C-4205H","501748","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","COX 22-34 BLUE","WOLFCAMP A","7","31.92102386","-101.64220171","31.87841950","-101.62978963","NAD27","PROPOSED","BLK 35","T3S","T & P RR CO",15,"A-319",,"COX 22-27H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JRS FARMS 24-13-A-4302H","501016","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","JRS FARMS 24-13 BLACK","WOLFCAMP B","2","31.59594322","-101.93376994","31.62360796","-101.94226769","NAD27","KINGDOM","BLK 39","T5S","T & P RR CO",24,"A-1415",,"JRS FARMS 24BC HB BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BATES 43A-31-E-4409H","500122","PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","TBD","WOLFCAMP B LOWER","9","31.48552062","-101.66033083","31.51977880","-101.67107808","NAD27","KINGDOM","BLK B","","L & S V RR CO",43,"A-304",,"BATES 43-42H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES RANCH 36-37-4114H","501188","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TBD","WOLFCAMP A UPPER","14","31.24263132","-103.02053613","31.21429110","-103.02773918","NAD27","KINGDOM","BLK 8","","H & G N RR CO",36,"A-5226",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CURRIE 44-32-D-4307H","501604","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CURRIE 44-32 BLUE","WOLFCAMP B","7","31.84405652","-101.65068714","31.88420793","-101.66504538","NAD27","PROPOSED","BLK 35","T3S","T & P RR CO",44,"A-1045",,"PATTERSON 5-8H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STATE T-REX 2610A-7-21H","501679","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP A UPPER","99","31.34646928","-103.09904515","31.36379856","-103.09570037","NAD27","PROPOSED","BLK C3","","P S L",26,"A-1686",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JERSEY 35-23-B-4204H","500175","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","TBD","WOLFCAMP A","4","31.76956700","-101.57833180","31.80519981","-101.58942165","NAD27","KINGDOM","BLK 35","T4S","T & P RR CO",35,"A-353",,"JERSEY 35-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JINGLE BELLS 24-13-F-4212H","501334","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","JINGLE BELLS 24-13 BLACK","WOLFCAMP A","12","31.57513270","-102.02256290","31.60251273","-102.03140085","NAD27","KINGDOM","BLK 40","T5S","T & P RR CO",24,"A-1409",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DUSEK 45-4-F-4412H","501267","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","DUSEK 45-4 BLACK","WOLFCAMP B LOWER","12","31.65724473","-101.99538204","31.62986072","-101.98670999","NAD27","KINGDOM","BLK 39","T4S","T & P RR CO",45,"A-240",,"DUSEK 45H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STRAIN RANCH 13-24-C-2707H","501823","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","STRAIN RANCH 13-24 WHITE","SPRABERRY LOWER SHALE","5.5","32.25908587","-101.82075246","32.22206695","-101.80694066","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",12,"A-670",,"HAYDEN 14-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","VECTOR 30-19-H-4215H","501043","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","VECTOR 30-19 BLACK","WOLFCAMP A","15","31.90402213","-101.57396563","31.93357658","-101.58254262","NAD27","LL LOAD","BLK 34","T3S","T & P RR CO",31,"A-232",,"VECTOR 30-19H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","ELLIE 20-32-G-2913H","501772","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","ELLIE 20-32 BLACK","SPRABERRY LOWER SHALE","13","31.59113511","-101.99050727","31.55496924","-101.97913740","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",20,"A-1406",,"ROBBIE 17-8H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","ELEANOR 35-26-C-4106VH","501831","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","ELEANOR 35-26 RED","WOLFCAMP A UPPER","6.5","31.56470038","-101.93852020","31.59292449","-101.94523182","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",35,"A-440",,"ELEANOR 35H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","QUEEN 14-8-3809H","501098","PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","TBD","BONE SPRING 3","9","31.34068439","-103.24482050","31.32049812","-103.24965110","NAD27","KINGDOM","BLK C4","","P S L",14,"A-5713",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","ELEANOR 35-26-B-4204VH","501830","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","ELEANOR 35-26 RED","WOLFCAMP A","4.5","31.56467875","-101.93861327","31.59244760","-101.94728220","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",35,"A-440",,"ELEANOR 35H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4114JH","500938","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","PECAN STATE UNIT-4114JH","WOLFCAMP A UPPER","14","31.28410909","-103.02681966","31.25647057","-103.03349907","NAD27","KINGDOM","BLK 8","","H & G N RR CO",17,"A-202",,"PECAN STATE UNIT JH BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KENDALL 11-23-H-4215H","500115","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","KENDALL 11-23 BLACK","WOLFCAMP A","15","31.61320403","-102.04905826","31.58588299","-102.04084479","NAD27","LL LOAD","BLK 40","T5S","T & P RR CO",11,"A-457",,"MILLS 11 BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4314FH","500937","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","PECAN STATE UNIT F 16 BLUE","WOLFCAMP A LOWER","14","31.28601320","-103.02648350","31.25821179","-103.03295353","NAD27","KINGDOM","BLK 8","","H & G N RR CO",16,"A-5460",,"PECAN STATE UNIT C-FH BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KENDALL 11-14-D-4407H","501067","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","KENDALL 11-14 BLUE","WOLFCAMP B LOWER","7","31.60473115","-102.05525748","31.58419532","-102.04878379","NAD27","KINGDOM","BLK 40","T5S","T & P RR CO",11,"A-457",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES RANCH 35-38-4311H","500945","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TREES RANCH 35 WHITE","WOLFCAMP A LOWER","11","31.23944658","-103.00749454","31.21187255","-103.01445182","NAD27","CERTIFIED PLAT","BLK 8","","H & G N RR CO",35,"A-211",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DUSEK 45-4-E-4409H","501266","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","DUSEK 45-4 BLACK","WOLFCAMP B LOWER","9","31.65640076","-101.99838219","31.62901694","-101.98970936","NAD27","KINGDOM","BLK 39","T4S","T & P RR CO",45,"A-240",,"DUSEK 45H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CHUPACABRA 1213-7-41H","501671","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP A UPPER","99","31.34051993","-103.07195557","31.34051993","-103.07195557","NAD27","PROPOSED","BLK C3","","P S L",25,"A-1687",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","REDBUD STATE UNIT-4102KH","501164","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TBD","WOLFCAMP A UPPER","2","31.29804509","-103.00216689","31.27040996","-103.00859884","NAD27","LL LOAD","BLK 8","","H & G N RR CO",27,"A-207",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4112EH","501089","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TBD","WOLFCAMP A UPPER","12","31.31839596","-103.03778714","31.34852595","-103.03046958","NAD27","KINGDOM","BLK 8","","H & G N RR CO",9,"A-198",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JRS FARMS 22-27-C-4105VH","501824","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","JRS 22-27 RED","WOLFCAMP A UPPER","5.5","31.60524088","-101.96619292","31.58208207","-101.96028387","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",15,"A-430",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CURRIE 41-44-B-4205H","500155","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CURRIE 41-44 RED","WOLFCAMP A","5","31.86447077","-101.66301483","31.84255054","-101.65586466","NAD27","LL LOAD","BLK 35","T3S","T & P RR CO",41,"A-332",,"CURRIE 41H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","REDBUD STATE UNIT-4307LH","501108","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TBD","WOLFCAMP A LOWER","7","31.24430839","-103.02754178","31.27249104","-103.02129254","NAD27","KINGDOM","BLK 8","","H & G N RR CO",33,"A-210",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JRS FARMS 22-27-C-4306H","501827","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","JRS 22-27 WHITE","WOLFCAMP B","6","31.60539947","-101.96551455","31.58219212","-101.95983260","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",15,"A-430",,"JRS FARMS 22-27H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","ELLIE 20-32-G-2714H","501773","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","ELLIE 20-32 BLACK","SPRABERRY LOWER SHALE UPPER","14","31.59105519","-101.99048299","31.55525242","-101.97786574","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",20,"A-1406",,"ROBBIE 17-8H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","SCHWARTZ 40-45-E-4409H","501076","PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","SCHWARTZ 40-45 BLACK","WOLFCAMP B LOWER","9","31.64985106","-101.57050182","31.62093068","-101.56153167","NAD27","KINGDOM","BLK 35","T5S","T & P RR CO",40,"A-94",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JERSEY 38-47-B-4303H","500180","CANCELLED-PERMITTED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CANCELLED-PERMITTED","WOLFCAMP B","3","","","","","","","","","",,"",,"JERSEY 38-47H BATTERY","846116","JERSEY 38-47-B","","OIL",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES RANCH 12-11-B-4304H","501751","PERMIT APPROVED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TREES RANCH 12-11 BLUE","WOLFCAMP A LOWER","4","31.26309600","-103.05958000","31.29077500","-103.05414800","NAD27","CERTIFIED PLAT","BLK 8","","H & G N RR CO",12,"A-5929",,"TREES RANCH 12-11H BATTERY","863004","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JERSEY 38-47-E-4209H","500179","PERMIT APPROVED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","JERSEY 38-47 WHITE","WOLFCAMP A","9","","","","","","","","","",,"",,"JERSEY 38-47H BATTERY","846119","JERSEY 38-47-C","","OIL",,,,,,,,,"",,"",,,"","","",,"",,
