Key,Date,CumulativeCases,CumulativeDeaths,State,Incremental cases,IncrementalDeaths,total_vaccinations,total_distributed,people_vaccinated,People fully vaccinated per hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
"State_South Dakota",2020-06-02 00:00:00.000,5066,62,"South Dakota",32,0,,,,,,,,,,,,
"State_South Dakota",2020-12-22 00:00:00.000,95509,1381,"South Dakota",436,0,,,,,,,,,,,,
"State_South Dakota",2020-09-15 00:00:00.000,16994,184,"South Dakota",195,0,,,,,,,,,,,,
"State_South Dakota",2020-10-04 00:00:00.000,24418,248,"South Dakota",434,0,,,,,,,,,,,,
"State_South Dakota",2020-11-16 00:00:00.000,66278,644,"South Dakota",897,0,,,,,,,,,,,,
"State_South Dakota",2020-10-13 00:00:00.000,29339,288,"South Dakota",414,0,,,,,,,,,,,,
"State_South Dakota",2020-12-07 00:00:00.000,86500,1110,"South Dakota",510,0,,,,,,,,,,,,
"State_South Dakota",2020-07-25 00:00:00.000,8305,122,"South Dakota",106,0,,,,,,,,,,,,
"State_South Dakota",2020-12-27 00:00:00.000,97390,1446,"South Dakota",427,0,,,,,,,,,,,,
"State_South Dakota",2020-04-20 00:00:00.000,1685,7,"South Dakota",50,0,,,,,,,,,,,,
"State_South Dakota",2020-07-27 00:00:00.000,8444,123,"South Dakota",49,0,,,,,,,,,,,,
"State_South Dakota",2020-04-19 00:00:00.000,1635,7,"South Dakota",94,0,,,,,,,,,,,,
"State_South Dakota",2020-07-08 00:00:00.000,7242,98,"South Dakota",79,0,,,,,,,,,,,,
"State_South Dakota",2020-06-14 00:00:00.000,5898,75,"South Dakota",65,0,,,,,,,,,,,,
"State_South Dakota",2020-08-10 00:00:00.000,9663,146,"South Dakota",59,0,,,,,,,,,,,,
"State_South Dakota",2021-01-05 00:00:00.000,101076,1513,"South Dakota",434,0,,,,,,,,,,,,
"State_South Dakota",2020-05-04 00:00:00.000,2667,21,"South Dakota",37,0,,,,,,,,,,,,
"State_South Dakota",2020-07-13 00:00:00.000,7524,109,"South Dakota",25,0,,,,,,,,,,,,
"State_South Dakota",2020-06-15 00:00:00.000,5928,75,"South Dakota",30,0,,,,,,,,,,,,
"State_South Dakota",2020-05-31 00:00:00.000,4993,62,"South Dakota",33,0,,,,,,,,,,,,
"State_South Dakota",2020-06-28 00:00:00.000,6681,91,"South Dakota",57,0,,,,,,,,,,,,
"State_South Dakota",2020-04-18 00:00:00.000,1541,7,"South Dakota",130,0,,,,,,,,,,,,
"State_South Dakota",2021-01-04 00:00:00.000,100643,1513,"South Dakota",111,0,,,,,,,,,,,,
"State_South Dakota",2020-06-29 00:00:00.000,6716,91,"South Dakota",36,0,,,,,,,,,,,,
"State_South Dakota",2020-08-24 00:00:00.000,11425,161,"South Dakota",149,0,,,,,,,,,,,,
"State_South Dakota",2020-09-07 00:00:00.000,15300,173,"South Dakota",193,0,,,,,,,,,,,,
"State_South Dakota",2020-05-17 00:00:00.000,3987,44,"South Dakota",29,0,,,,,,,,,,,,
"State_South Dakota",2020-05-16 00:00:00.000,3959,44,"South Dakota",72,0,,,,,,,,,,,,
"State_South Dakota",2020-09-30 00:00:00.000,22389,223,"South Dakota",392,0,,,,,,,,,,,,
"State_South Dakota",2020-09-06 00:00:00.000,15109,173,"South Dakota",220,0,,,,,,,,,,,,
"State_South Dakota",2020-05-03 00:00:00.000,2630,21,"South Dakota",43,0,,,,,,,,,,,,
"State_South Dakota",2020-10-19 00:00:00.000,33836,323,"South Dakota",568,0,,,,,,,,,,,,
"State_South Dakota",2020-07-12 00:00:00.000,7499,109,"South Dakota",45,0,,,,,,,,,,,,
"State_Vermont",2020-06-28 00:00:00.000,1202,56,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-06-27 00:00:00.000,1200,56,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-07-25 00:00:00.000,1396,56,"Vermont",12,0,,,,,,,,,,,,
"State_Vermont",2020-07-12 00:00:00.000,1296,56,"Vermont",13,0,,,,,,,,,,,,
"State_Vermont",2020-06-14 00:00:00.000,1127,55,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2021-01-09 00:00:00.000,8790,156,"Vermont",171,0,,,,,,,,,,,,
"State_Vermont",2020-05-31 00:00:00.000,981,55,"Vermont",4,0,,,,,,,,,,,,
"State_Vermont",2020-07-11 00:00:00.000,1283,56,"Vermont",6,0,,,,,,,,,,,,
"State_Vermont",2020-05-16 00:00:00.000,934,53,"Vermont",1,0,,,,,,,,,,,,
"State_Vermont",2020-06-26 00:00:00.000,1198,56,"Vermont",7,0,,,,,,,,,,,,
"State_Vermont",2020-11-28 00:00:00.000,4033,67,"Vermont",28,0,,,,,,,,,,,,
"State_Vermont",2020-11-11 00:00:00.000,2535,59,"Vermont",73,0,,,,,,,,,,,,
"State_Vermont",2020-05-30 00:00:00.000,977,55,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-04-19 00:00:00.000,812,36,"Vermont",10,0,,,,,,,,,,,,
"State_Vermont",2020-06-13 00:00:00.000,1125,55,"Vermont",6,0,,,,,,,,,,,,
"State_Vermont",2020-05-20 00:00:00.000,944,54,"Vermont",1,0,,,,,,,,,,,,
"State_Vermont",2020-07-24 00:00:00.000,1385,56,"Vermont",8,0,,,,,,,,,,,,
"State_Vermont",2020-07-26 00:00:00.000,1400,56,"Vermont",4,0,,,,,,,,,,,,
"State_Vermont",2020-11-14 00:00:00.000,2843,59,"Vermont",100,0,,,,,,,,,,,,
"State_Vermont",2020-07-09 00:00:00.000,1272,56,"Vermont",16,0,,,,,,,,,,,,
"State_Vermont",2020-05-29 00:00:00.000,975,55,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-07-28 00:00:00.000,1405,56,"Vermont",3,0,,,,,,,,,,,,
"State_Vermont",2020-11-12 00:00:00.000,2651,59,"Vermont",116,0,,,,,,,,,,,,
"State_Vermont",2020-04-17 00:00:00.000,779,34,"Vermont",11,0,,,,,,,,,,,,
"State_Vermont",2020-05-15 00:00:00.000,933,53,"Vermont",1,0,,,,,,,,,,,,
"State_Vermont",2020-06-11 00:00:00.000,1110,55,"Vermont",16,0,,,,,,,,,,,,
"State_Vermont",2020-07-10 00:00:00.000,1277,56,"Vermont",5,0,,,,,,,,,,,,
"State_Vermont",2020-07-23 00:00:00.000,1377,56,"Vermont",11,0,,,,,,,,,,,,
"State_Vermont",2020-04-03 00:00:00.000,389,17,"Vermont",53,0,,,,,,,,,,,,
"State_Vermont",2020-04-09 00:00:00.000,628,23,"Vermont",25,0,,,,,,,,,,,,
"State_Vermont",2020-06-12 00:00:00.000,1119,55,"Vermont",9,0,,,,,,,,,,,,
"State_Vermont",2020-06-25 00:00:00.000,1191,56,"Vermont",7,0,,,,,,,,,,,,
"State_Vermont",2020-07-29 00:00:00.000,1406,56,"Vermont",1,0,,,,,,,,,,,,
"State_Vermont",2020-07-15 00:00:00.000,1318,56,"Vermont",13,0,,,,,,,,,,,,
"State_Vermont",2020-06-03 00:00:00.000,990,55,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2021-01-11 00:00:00.000,9078,156,"Vermont",111,0,,,,,,,,,,,,
"State_Vermont",2020-04-22 00:00:00.000,823,39,"Vermont",5,0,,,,,,,,,,,,
"State_Vermont",2021-01-10 00:00:00.000,8967,156,"Vermont",178,0,,,,,,,,,,,,
"State_Vermont",2020-11-13 00:00:00.000,2743,59,"Vermont",92,0,,,,,,,,,,,,
"State_Vermont",2020-06-15 00:00:00.000,1130,55,"Vermont",3,0,,,,,,,,,,,,
"State_Vermont",2020-05-05 00:00:00.000,907,52,"Vermont",5,0,,,,,,,,,,,,
"State_Vermont",2020-06-07 00:00:00.000,1063,55,"Vermont",17,0,,,,,,,,,,,,
"State_Vermont",2020-05-04 00:00:00.000,902,52,"Vermont",5,0,,,,,,,,,,,,
"State_Vermont",2020-11-25 00:00:00.000,3827,64,"Vermont",66,0,,,,,,,,,,,,
"State_Vermont",2020-04-26 00:00:00.000,851,45,"Vermont",8,0,,,,,,,,,,,,
"State_Vermont",2020-07-13 00:00:00.000,1301,56,"Vermont",5,0,,,,,,,,,,,,
"State_Vermont",2020-07-01 00:00:00.000,1210,56,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-05-19 00:00:00.000,944,54,"Vermont",4,0,,,,,,,,,,,,
"State_Vermont",2020-04-07 00:00:00.000,575,23,"Vermont",50,0,,,,,,,,,,,,
"State_Vermont",2020-11-16 00:00:00.000,3008,59,"Vermont",121,0,,,,,,,,,,,,
"State_Vermont",2020-05-06 00:00:00.000,908,52,"Vermont",3,0,,,,,,,,,,,,
"State_Vermont",2020-11-15 00:00:00.000,2889,59,"Vermont",47,0,,,,,,,,,,,,
"State_Vermont",2020-11-17 00:00:00.000,3104,59,"Vermont",96,0,,,,,,,,,,,,
"State_Vermont",2020-12-13 00:00:00.000,5753,95,"Vermont",127,0,,,,,,,,,,,,
"State_Vermont",2020-06-06 00:00:00.000,1046,55,"Vermont",19,0,,,,,,,,,,,,
"State_Vermont",2020-11-29 00:00:00.000,4100,67,"Vermont",67,0,,,,,,,,,,,,
"State_Vermont",2020-07-14 00:00:00.000,1305,56,"Vermont",4,0,,,,,,,,,,,,
"State_Vermont",2020-08-02 00:00:00.000,1426,57,"Vermont",5,0,,,,,,,,,,,,
"State_Vermont",2020-06-01 00:00:00.000,983,55,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-07-18 00:00:00.000,1338,56,"Vermont",4,0,,,,,,,,,,,,
"State_Vermont",2020-07-05 00:00:00.000,1249,56,"Vermont",11,0,,,,,,,,,,,,
"State_Vermont",2021-01-13 00:00:00.000,9368,158,"Vermont",121,0,,,,,,,,,,,,
"State_Vermont",2020-07-27 00:00:00.000,1402,56,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-06-20 00:00:00.000,1147,56,"Vermont",3,0,,,,,,,,,,,,
"State_Vermont",2020-07-19 00:00:00.000,1350,56,"Vermont",12,0,,,,,,,,,,,,
"State_Vermont",2020-06-21 00:00:00.000,1159,56,"Vermont",12,0,,,,,,,,,,,,
"State_Vermont",2020-05-24 00:00:00.000,956,54,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-05-23 00:00:00.000,954,54,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-06-05 00:00:00.000,1027,55,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-05-09 00:00:00.000,921,53,"Vermont",3,0,,,,,,,,,,,,
"State_Vermont",2020-03-29 00:00:00.000,235,12,"Vermont",24,0,,,,,,,,,,,,
"State_Vermont",2020-05-10 00:00:00.000,926,53,"Vermont",6,0,,,,,,,,,,,,
"State_Vermont",2020-05-13 00:00:00.000,929,53,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-06-10 00:00:00.000,1095,55,"Vermont",11,0,,,,,,,,,,,,
"State_Vermont",2020-07-16 00:00:00.000,1325,56,"Vermont",7,0,,,,,,,,,,,,
"State_Vermont",2020-06-19 00:00:00.000,1144,56,"Vermont",9,0,,,,,,,,,,,,
"State_Vermont",2020-06-02 00:00:00.000,988,55,"Vermont",5,0,,,,,,,,,,,,
"State_Vermont",2020-06-29 00:00:00.000,1208,56,"Vermont",6,0,,,,,,,,,,,,
"State_Vermont",2020-04-28 00:00:00.000,862,46,"Vermont",7,0,,,,,,,,,,,,
"State_Vermont",2020-08-01 00:00:00.000,1421,57,"Vermont",7,0,,,,,,,,,,,,
"State_Vermont",2020-07-31 00:00:00.000,1414,57,"Vermont",7,0,,,,,,,,,,,,
"State_Vermont",2020-07-02 00:00:00.000,1227,56,"Vermont",18,0,,,,,,,,,,,,
"State_Vermont",2020-05-21 00:00:00.000,950,54,"Vermont",8,0,,,,,,,,,,,,
"State_Vermont",2020-06-22 00:00:00.000,1163,56,"Vermont",4,0,,,,,,,,,,,,
"State_Vermont",2020-05-14 00:00:00.000,932,53,"Vermont",3,0,,,,,,,,,,,,
"State_Vermont",2020-08-05 00:00:00.000,1436,57,"Vermont",7,0,,,,,,,,,,,,
"State_Vermont",2020-11-22 00:00:00.000,3629,63,"Vermont",84,0,,,,,,,,,,,,
"State_Vermont",2020-05-08 00:00:00.000,919,53,"Vermont",3,0,,,,,,,,,,,,
"State_Vermont",2020-07-04 00:00:00.000,1238,56,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-07-22 00:00:00.000,1366,56,"Vermont",1,0,,,,,,,,,,,,
"State_Vermont",2020-11-10 00:00:00.000,2462,59,"Vermont",47,0,,,,,,,,,,,,
"State_Vermont",2020-07-20 00:00:00.000,1360,56,"Vermont",10,0,,,,,,,,,,,,
"State_Vermont",2020-06-23 00:00:00.000,1164,56,"Vermont",1,0,,,,,,,,,,,,
"State_Vermont",2020-05-27 00:00:00.000,971,54,"Vermont",4,0,,,,,,,,,,,,
"State_Vermont",2020-05-22 00:00:00.000,952,54,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-12-17 00:00:00.000,6149,105,"Vermont",140,0,,,,,,,,,,,,
"State_Vermont",2020-07-06 00:00:00.000,1251,56,"Vermont",2,0,,,,,,,,,,,,
"State_Vermont",2020-12-21 00:00:00.000,6534,111,"Vermont",93,0,,,,,,,,,,,,
"State_Vermont",2020-07-17 00:00:00.000,1334,56,"Vermont",9,0,,,,,,,,,,,,
"State_Vermont",2020-06-09 00:00:00.000,1084,55,"Vermont",9,0,,,,,,,,,,,,
"State_Vermont",2020-07-03 00:00:00.000,1236,56,"Vermont",9,0,,,,,,,,,,,,
"State_Vermont",2020-07-21 00:00:00.000,1366,56,"Vermont",10,0,,,,,,,,,,,,
"State_Vermont",2020-11-09 00:00:00.000,2415,59,"Vermont",23,0,,,,,,,,,,,,
"State_Vermont",2020-08-03 00:00:00.000,1427,57,"Vermont",1,0,,,,,,,,,,,,
"State_Vermont",2020-06-04 00:00:00.000,1026,55,"Vermont",36,0,,,,,,,,,,,,
"State_Vermont",2020-07-08 00:00:00.000,1256,56,"Vermont",3,0,,,,,,,,,,,,
"State_Vermont",2020-11-08 00:00:00.000,2392,59,"Vermont",45,0,,,,,,,,,,,,
"State_Vermont",2020-06-08 00:00:00.000,1075,55,"Vermont",12,0,,,,,,,,,,,,
"State_Vermont",2020-08-04 00:00:00.000,1431,57,"Vermont",4,0,,,,,,,,,,,,
"State_Vermont",2020-05-12 00:00:00.000,927,53,"Vermont",1,0,,,,,,,,,,,,
"State_Vermont",2020-06-24 00:00:00.000,1184,56,"Vermont",20,0,,,,,,,,,,,,
"State_Vermont",2020-11-23 00:00:00.000,3714,63,"Vermont",85,0,,,,,,,,,,,,
"State_Vermont",2020-03-30 00:00:00.000,256,12,"Vermont",26,0,,,,,,,,,,,,
"State_Vermont",2020-05-26 00:00:00.000,967,54,"Vermont",5,0,,,,,,,,,,,,
"State_Vermont",2020-07-07 00:00:00.000,1254,56,"Vermont",3,0,,,,,,,,,,,,
"State_Vermont",2020-12-06 00:00:00.000,5015,79,"Vermont",122,0,,,,,,,,,,,,
"State_Vermont",2020-05-25 00:00:00.000,962,54,"Vermont",6,0,,,,,,,,,,,,
"State_Maine",2020-09-11 00:00:00.000,4792,134,"Maine",32,0,,,,,,,,,,,,
"State_Maine",2020-08-01 00:00:00.000,3937,123,"Maine",25,0,,,,,,,,,,,,
"State_Maine",2020-09-26 00:00:00.000,5260,140,"Maine",25,0,,,,,,,,,,,,
"State_Maine",2020-10-23 00:00:00.000,6095,146,"Maine",34,0,,,,,,,,,,,,
"State_Maine",2020-08-14 00:00:00.000,4115,126,"Maine",27,0,,,,,,,,,,,,
"State_Maine",2020-06-06 00:00:00.000,2524,98,"Maine",46,0,,,,,,,,,,,,
"State_Maine",2020-10-24 00:00:00.000,6137,146,"Maine",42,0,,,,,,,,,,,,
"State_Maine",2020-08-28 00:00:00.000,4436,132,"Maine",23,0,,,,,,,,,,,,
"State_Maine",2020-04-26 00:00:00.000,1015,50,"Maine",25,0,,,,,,,,,,,,
"State_Maine",2020-06-21 00:00:00.000,2957,102,"Maine",20,0,,,,,,,,,,,,
"State_Maine",2020-11-06 00:00:00.000,7444,150,"Maine",184,0,,,,,,,,,,,,
"State_Maine",2020-09-10 00:00:00.000,4760,134,"Maine",26,0,,,,,,,,,,,,
"State_Maine",2020-05-21 00:00:00.000,1877,73,"Maine",58,0,,,,,,,,,,,,
"State_Maine",2020-10-07 00:00:00.000,5604,142,"Maine",40,0,,,,,,,,,,,,
"State_Maine",2020-04-12 00:00:00.000,633,19,"Maine",17,0,,,,,,,,,,,,
"State_Maine",2020-06-18 00:00:00.000,2878,102,"Maine",43,0,,,,,,,,,,,,
"State_Maine",2020-10-10 00:00:00.000,5696,143,"Maine",30,0,,,,,,,,,,,,
"State_Maine",2020-06-19 00:00:00.000,2913,102,"Maine",36,0,,,,,,,,,,,,
"State_Maine",2020-08-19 00:00:00.000,4234,127,"Maine",27,0,,,,,,,,,,,,
"State_Maine",2020-08-13 00:00:00.000,4089,126,"Maine",19,0,,,,,,,,,,,,
"State_Maine",2020-11-05 00:00:00.000,7260,150,"Maine",188,0,,,,,,,,,,,,
"State_Maine",2020-09-25 00:00:00.000,5235,140,"Maine",22,0,,,,,,,,,,,,
"State_Maine",2020-06-20 00:00:00.000,2938,102,"Maine",26,0,,,,,,,,,,,,
"State_Maine",2020-07-16 00:00:00.000,3598,114,"Maine",20,0,,,,,,,,,,,,
"State_Maine",2020-07-03 00:00:00.000,3373,105,"Maine",46,0,,,,,,,,,,,,
"State_Maine",2020-07-02 00:00:00.000,3328,105,"Maine",36,0,,,,,,,,,,,,
"State_Maine",2020-08-29 00:00:00.000,4489,132,"Maine",56,0,,,,,,,,,,,,
"State_Maine",2020-06-23 00:00:00.000,2994,102,"Maine",25,0,,,,,,,,,,,,
"State_Maine",2020-12-07 00:00:00.000,13775,227,"Maine",428,0,,,,,,,,,,,,
"State_Maine",2020-09-24 00:00:00.000,5215,140,"Maine",44,0,,,,,,,,,,,,
"State_Maine",2020-10-22 00:00:00.000,6064,146,"Maine",39,0,,,,,,,,,,,,
"State_Maine",2020-09-01 00:00:00.000,4548,132,"Maine",23,0,,,,,,,,,,,,
"State_Maine",2020-10-13 00:00:00.000,5780,143,"Maine",28,0,,,,,,,,,,,,
"State_Maine",2020-08-02 00:00:00.000,3958,123,"Maine",21,0,,,,,,,,,,,,
"State_Maine",2020-10-27 00:00:00.000,6311,146,"Maine",58,0,,,,,,,,,,,,
"State_Maine",2020-07-22 00:00:00.000,3723,118,"Maine",21,0,,,,,,,,,,,,
"State_Maine",2020-10-21 00:00:00.000,6027,146,"Maine",39,0,,,,,,,,,,,,
"State_Maine",2020-09-27 00:00:00.000,5288,140,"Maine",30,0,,,,,,,,,,,,
"State_Maine",2020-09-14 00:00:00.000,4903,136,"Maine",41,0,,,,,,,,,,,,
"State_Maine",2020-09-28 00:00:00.000,5300,140,"Maine",13,0,,,,,,,,,,,,
"State_Maine",2020-05-10 00:00:00.000,1436,64,"Maine",28,0,,,,,,,,,,,,
"State_Maine",2020-08-16 00:00:00.000,4168,127,"Maine",24,0,,,,,,,,,,,,
"State_Maine",2020-05-25 00:00:00.000,2074,78,"Maine",20,0,,,,,,,,,,,,
"State_Maine",2020-06-04 00:00:00.000,2446,95,"Maine",30,0,,,,,,,,,,,,
"State_Maine",2020-08-18 00:00:00.000,4213,127,"Maine",16,0,,,,,,,,,,,,
"State_Maine",2020-11-08 00:00:00.000,7693,152,"Maine",90,0,,,,,,,,,,,,
"State_Maine",2020-07-08 00:00:00.000,3460,110,"Maine",23,0,,,,,,,,,,,,
"State_Maine",2020-07-20 00:00:00.000,3711,117,"Maine",26,0,,,,,,,,,,,,
"State_Maine",2020-10-26 00:00:00.000,6254,146,"Maine",53,0,,,,,,,,,,,,
"State_Maine",2020-06-08 00:00:00.000,2588,99,"Maine",18,0,,,,,,,,,,,,
"State_Maine",2020-08-30 00:00:00.000,4512,132,"Maine",22,0,,,,,,,,,,,,
"State_Maine",2020-07-06 00:00:00.000,3423,109,"Maine",10,0,,,,,,,,,,,,
"State_Maine",2020-08-17 00:00:00.000,4197,127,"Maine",30,0,,,,,,,,,,,,
"State_Maine",2020-07-19 00:00:00.000,3687,117,"Maine",42,0,,,,,,,,,,,,
"State_Maine",2020-09-05 00:00:00.000,4667,134,"Maine",34,0,,,,,,,,,,,,
"State_Maine",2020-04-02 00:00:00.000,376,7,"Maine",32,0,,,,,,,,,,,,
"State_Maine",2020-06-22 00:00:00.000,2971,102,"Maine",14,0,,,,,,,,,,,,
"State_Maine",2020-05-17 00:00:00.000,1687,70,"Maine",40,0,,,,,,,,,,,,
"State_Maine",2020-12-20 00:00:00.000,18946,292,"Maine",229,0,,,,,,,,,,,,
"State_Maine",2020-10-12 00:00:00.000,5752,143,"Maine",32,0,,,,,,,,,,,,
"State_Maine",2020-06-13 00:00:00.000,2757,100,"Maine",38,0,,,,,,,,,,,,
"State_Maine",2020-10-08 00:00:00.000,5639,142,"Maine",38,0,,,,,,,,,,,,
"State_Maine",2020-08-27 00:00:00.000,4414,132,"Maine",25,0,,,,,,,,,,,,
"State_Maine",2020-08-31 00:00:00.000,4526,132,"Maine",15,0,,,,,,,,,,,,
"State_Maine",2020-10-28 00:00:00.000,6387,146,"Maine",77,0,,,,,,,,,,,,
"State_Maine",2020-05-07 00:00:00.000,1330,62,"Maine",74,0,,,,,,,,,,,,
"State_Maine",2020-04-05 00:00:00.000,470,10,"Maine",15,0,,,,,,,,,,,,
"State_Maine",2020-06-10 00:00:00.000,2637,100,"Maine",31,0,,,,,,,,,,,,
"State_Maine",2020-09-09 00:00:00.000,4734,134,"Maine",20,0,,,,,,,,,,,,
"State_Maine",2020-08-04 00:00:00.000,3975,123,"Maine",8,0,,,,,,,,,,,,
"State_Maine",2020-10-14 00:00:00.000,5816,143,"Maine",39,0,,,,,,,,,,,,
"State_Maine",2020-05-15 00:00:00.000,1603,69,"Maine",38,0,,,,,,,,,,,,
"State_Maine",2020-04-28 00:00:00.000,1040,51,"Maine",18,0,,,,,,,,,,,,
"State_Maine",2020-06-26 00:00:00.000,3102,103,"Maine",33,0,,,,,,,,,,,,
"State_Maine",2020-06-28 00:00:00.000,3191,104,"Maine",37,0,,,,,,,,,,,,
"State_Maine",2020-07-24 00:00:00.000,3757,118,"Maine",23,0,,,,,,,,,,,,
"State_Maine",2020-05-12 00:00:00.000,1477,65,"Maine",15,0,,,,,,,,,,,,
"State_Maine",2020-10-29 00:00:00.000,6467,146,"Maine",80,0,,,,,,,,,,,,
"State_Maine",2020-09-30 00:00:00.000,5391,141,"Maine",53,0,,,,,,,,,,,,
"State_Maine",2020-11-26 00:00:00.000,11265,190,"Maine",240,0,,,,,,,,,,,,
"State_Maine",2020-10-11 00:00:00.000,5723,143,"Maine",27,0,,,,,,,,,,,,
"State_Maine",2020-09-17 00:00:00.000,4962,138,"Maine",22,0,,,,,,,,,,,,
"State_Maine",2020-05-20 00:00:00.000,1819,73,"Maine",78,0,,,,,,,,,,,,
"State_Maine",2020-11-03 00:00:00.000,6926,148,"Maine",127,0,,,,,,,,,,,,
"State_Maine",2020-10-06 00:00:00.000,5565,142,"Maine",22,0,,,,,,,,,,,,
"State_Maine",2020-06-14 00:00:00.000,2793,100,"Maine",36,0,,,,,,,,,,,,
"State_Maine",2020-05-31 00:00:00.000,2325,89,"Maine",45,0,,,,,,,,,,,,
"State_Maine",2020-09-18 00:00:00.000,5005,138,"Maine",43,0,,,,,,,,,,,,
"State_Maine",2020-09-23 00:00:00.000,5171,140,"Maine",26,0,,,,,,,,,,,,
"State_Maine",2020-10-25 00:00:00.000,6201,146,"Maine",64,0,,,,,,,,,,,,
"State_Maine",2020-07-14 00:00:00.000,3566,114,"Maine",11,0,,,,,,,,,,,,
"State_Maine",2020-10-30 00:00:00.000,6570,146,"Maine",104,0,,,,,,,,,,,,
"State_Maine",2020-11-16 00:00:00.000,9117,165,"Maine",173,0,,,,,,,,,,,,
"State_Maine",2020-07-29 00:00:00.000,3866,121,"Maine",28,0,,,,,,,,,,,,
"State_Maine",2020-07-10 00:00:00.000,3499,111,"Maine",15,0,,,,,,,,,,,,
"State_Maine",2020-08-12 00:00:00.000,4070,126,"Maine",19,0,,,,,,,,,,,,
"State_Maine",2020-10-02 00:00:00.000,5468,142,"Maine",38,0,,,,,,,,,,,,
"State_Maine",2020-09-20 00:00:00.000,5079,139,"Maine",44,0,,,,,,,,,,,,
"State_Maine",2020-12-13 00:00:00.000,15923,257,"Maine",303,0,,,,,,,,,,,,
"State_Maine",2020-09-22 00:00:00.000,5146,140,"Maine",40,0,,,,,,,,,,,,
"State_Maine",2020-04-13 00:00:00.000,698,19,"Maine",65,0,,,,,,,,,,,,
"State_Maine",2020-09-08 00:00:00.000,4713,134,"Maine",13,0,,,,,,,,,,,,
"State_Maine",2020-06-12 00:00:00.000,2721,100,"Maine",54,0,,,,,,,,,,,,
"State_Maine",2020-07-01 00:00:00.000,3294,105,"Maine",41,0,,,,,,,,,,,,
"State_Maine",2020-06-25 00:00:00.000,3070,103,"Maine",52,0,,,,,,,,,,,,
"State_Maine",2020-06-30 00:00:00.000,3253,105,"Maine",32,0,,,,,,,,,,,,
"State_Maine",2020-09-03 00:00:00.000,4617,133,"Maine",51,0,,,,,,,,,,,,
"State_Maine",2020-08-07 00:00:00.000,4014,124,"Maine",18,0,,,,,,,,,,,,
"State_Maine",2020-08-24 00:00:00.000,4356,131,"Maine",21,0,,,,,,,,,,,,
"State_Maine",2021-01-10 00:00:00.000,29298,432,"Maine",288,0,,,,,,,,,,,,
"State_Maine",2020-09-07 00:00:00.000,4701,134,"Maine",19,0,,,,,,,,,,,,
"State_Maine",2020-12-10 00:00:00.000,14861,246,"Maine",424,0,,,,,,,,,,,,
"State_Maine",2020-11-01 00:00:00.000,6715,147,"Maine",50,0,,,,,,,,,,,,
"State_Maine",2020-07-23 00:00:00.000,3737,118,"Maine",19,0,,,,,,,,,,,,
"State_Maine",2020-08-10 00:00:00.000,4049,125,"Maine",9,0,,,,,,,,,,,,
"State_Maine",2020-06-16 00:00:00.000,2819,101,"Maine",11,0,,,,,,,,,,,,
"State_Maine",2020-07-13 00:00:00.000,3558,114,"Maine",26,0,,,,,,,,,,,,
"State_Maine",2020-06-11 00:00:00.000,2667,100,"Maine",31,0,,,,,,,,,,,,
"State_Maine",2020-07-15 00:00:00.000,3578,114,"Maine",14,0,,,,,,,,,,,,
"State_Maine",2020-08-25 00:00:00.000,4368,131,"Maine",12,0,,,,,,,,,,,,
"State_Maine",2020-10-19 00:00:00.000,5962,146,"Maine",25,0,,,,,,,,,,,,
"State_Maine",2020-07-27 00:00:00.000,3832,119,"Maine",19,0,,,,,,,,,,,,
"State_Maine",2020-08-06 00:00:00.000,3997,124,"Maine",8,0,,,,,,,,,,,,
"State_Maine",2020-08-09 00:00:00.000,4042,125,"Maine",17,0,,,,,,,,,,,,
"State_Maine",2020-07-26 00:00:00.000,3814,119,"Maine",24,0,,,,,,,,,,,,
"State_Maine",2020-10-20 00:00:00.000,5989,146,"Maine",27,0,,,,,,,,,,,,
"State_Maine",2020-04-06 00:00:00.000,499,10,"Maine",29,0,,,,,,,,,,,,
"State_Maine",2020-11-29 00:00:00.000,11508,191,"Maine",222,0,,,,,,,,,,,,
"State_Maine",2020-06-01 00:00:00.000,2349,89,"Maine",26,0,,,,,,,,,,,,
"State_Maine",2020-05-04 00:00:00.000,1205,57,"Maine",19,0,,,,,,,,,,,,
"State_Maine",2020-10-18 00:00:00.000,5939,146,"Maine",26,0,,,,,,,,,,,,
