ID,ISO,COUNTRY,REGION,Category,Measure,Specific Group Targeted,Comments,NON_COMPLIANCE,Date implemented,Source,Source type,LINK,Entry date,Alternative source,Max Daily Vaccinations,Daily Cases When Implemented,Change in cases after 60 days,Non compliance result
10404,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Public events may be organised in open air if visitors stay in their cars for the entire duration of the event","Not applicable",2020-05-15 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-announcement-government-approved-additional-easing-restrictions-sports-and",2020-05-13 00:00:00.000,"",,7,-7,"Not applicable"
11411,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Extension until further notice: 2+2 rule remains in force","Not applicable",2020-05-17 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-notice-government-approved-list-restrictions-and-easing-restrictions-force-after-end",2020-05-19 00:00:00.000,"",,4,-3,"Not applicable"
10830,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Public meetings inside allowed, with maximum occupancy of 50% indoors and no more than 10 people","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/government-agreed-additional-plan-ease-restrictions-after-emergency-situation",2020-05-16 00:00:00.000,"",,4,-4,"Not applicable"
11415,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Public meetings of up to 10 persons allowed","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-notice-government-approved-list-restrictions-and-easing-restrictions-force-after-end",2020-05-19 00:00:00.000,"",,4,-4,"Not applicable"
13152,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Extension until 30th June: 2+2 rules applies","Not applicable",2020-05-28 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/government-has-eased-some-restrictions-related-covid-19",2020-06-06 00:00:00.000,"",,6,-5,"Not applicable"
11416,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Public meetings of up to 100 persons allowed","Not applicable",2020-06-01 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-notice-government-approved-list-restrictions-and-easing-restrictions-force-after-end",2020-05-19 00:00:00.000,"",,4,5,"Not applicable"
12220,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Restrictions on sale of alcohol lifted","Not applicable",2020-06-01 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/government-specified-easing-restrictions-after-emergency-situation",2020-05-28 00:00:00.000,"",,4,5,"Not applicable"
12218,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Catering facilities may serve alcohol again after 10pm","Not applicable",2020-06-01 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/government-specified-easing-restrictions-after-emergency-situation",2020-05-28 00:00:00.000,"",,4,5,"Not applicable"
11417,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Public meetings of up to 500 persons allowed","Not applicable",2020-07-01 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-notice-government-approved-list-restrictions-and-easing-restrictions-force-after-end",2020-05-19 00:00:00.000,"",,2,18,"Not applicable"
12219,"EST","Estonia","Europe","Social distancing","Limit public gatherings","False","Sports competitions can be held with spectators indoors and outdoors (50% capacity maximum; 500 persons max)","Not applicable",2020-07-01 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/government-specified-easing-restrictions-after-emergency-situation",2020-05-28 00:00:00.000,"",,2,18,"Not applicable"
4843,"FIN","Finland","Europe","Social distancing","Limit public gatherings","False","Extension: of government policies and guidances established on 16th March until 16th May","Not applicable",2020-04-09 00:00:00.000,"Government","Government","https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallituksen-linjauksia-koronavirustartuntojen-leviamisen-hidastamiseksi-ja-riskiryhmien-suojelemiseksi-jatketaan-13-5-saakka",2020-04-11 00:00:00.000,"",,179,-162,"Not applicable"
9062,"FIN","Finland","Europe","Social distancing","Limit public gatherings","False","Extension until 31st July: Large public events with more than 500 people are prohibited","Not applicable",2020-05-04 00:00:00.000,"Government","Government","https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-linjasi-suunnitelmasta-koronakriisin-hallinnan-hybridistrategiaksi-ja-rajoitusten-vaiheittaisesta-purkamisesta",2020-05-05 00:00:00.000,"",,75,-70,"Not applicable"
9147,"FIN","Finland","Europe","Social distancing","Limit public gatherings","False","Sports competitions and series can be resumed with special arrangements","Not applicable",2020-06-01 00:00:00.000,"Government","Government","https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/hallitus-linjasi-suunnitelmasta-koronakriisin-hallinnan-hybridistrategiaksi-ja-rajoitusten-vaiheittaisesta-purkamisesta",2020-05-05 00:00:00.000,"",,33,-24,"Not applicable"
12433,"FIN","Finland","Europe","Social distancing","Limit public gatherings","False","Restaurants are only allowed to be open until 11pm; alcoholic beverages only to be sold until 22.00","Not applicable",2020-06-01 00:00:00.000,"Government","Government","https://valtioneuvosto.fi/en/article/-/asset_publisher/10616/muutoksia-koronavirusepidemian-vuoksi-asetettuihin-rajoituksiin-1-kesakuuta",2020-05-31 00:00:00.000,"",,33,-24,"Not applicable"
11782,"FRA","France","Europe","Social distancing","Limit public gatherings","False","Religious services may resume","Not applicable",2020-05-30 00:00:00.000,"Government","Government","https://www.interieur.gouv.fr/Actualites/L-actu-du-Ministere/Communique-de-presse-de-Christophe-Castaner-sur-la-reprise-des-ceremonies-religieuses",2020-05-25 00:00:00.000,"",,535,137,"Not applicable"
12586,"DEU","Germany","Europe","Social distancing","Limit public gatherings","False","Sports outdoors for up to 10 persons allowed again","Not applicable",2020-05-30 00:00:00.000,"Government","Government","https://www.bundesregierung.de/breg-de/themen/coronavirus/weitere-lockerungen-1757154",2020-06-03 00:00:00.000,"",,738,-54,"Not applicable"
12584,"DEU","Germany","Europe","Social distancing","Limit public gatherings","False","Religious masses allowed to be resumed","Not applicable",2020-05-30 00:00:00.000,"Government","Government","https://www.bundesregierung.de/breg-de/themen/coronavirus/weitere-lockerungen-1757154",2020-06-03 00:00:00.000,"",,738,-54,"Not applicable"
524,"HUN","Hungary","Europe","Social distancing","Limit public gatherings","False","Public gatherings banned of more than 100 indoors and more than 500 outdoors.","Not applicable",2020-03-11 00:00:00.000,"Government","Government","http://abouthungary.hu/coronavirus/",2020-03-16 00:00:00.000,"",,3,47,"Not applicable"
6049,"ISL","Iceland","Europe","Social distancing","Limit public gatherings","False","Limit of people gathering raised from 20 to 50, two meter rules of distancing remain unchanged","Not applicable",2020-05-04 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/04/14/Dregid-ur-takmorkunum-a-samkomum-og-skolahaldi-fra-4.-mai/",2020-04-18 00:00:00.000,"",,1,4,"Not applicable"
11789,"ISL","Iceland","Europe","Social distancing","Limit public gatherings","False","Restaurants, cafes and alike will allowed to be open until 2300 again","Not applicable",2020-05-25 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/22/COVID-19-Fjoldamork-ur-50-i-200-manns-og-fleiri-tilslakanir/",2020-05-25 00:00:00.000,"",,0,1,"Not applicable"
11788,"ISL","Iceland","Europe","Social distancing","Limit public gatherings","False","Gatherings of up to 200 people allowed again; set until 21st June","Not applicable",2020-05-25 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/22/COVID-19-Fjoldamork-ur-50-i-200-manns-og-fleiri-tilslakanir/",2020-05-25 00:00:00.000,"",,0,1,"Not applicable"
11790,"ISL","Iceland","Europe","Social distancing","Limit public gatherings","False","2m rule does not apply anymore to the general population but remains encouraged for at-risk populations and businesses need to ensure their need can be met (e.g. specific rows at theaters allowing for greater distancing)","Not applicable",2020-05-25 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/05/22/COVID-19-Fjoldamork-ur-50-i-200-manns-og-fleiri-tilslakanir/",2020-05-25 00:00:00.000,"",,0,1,"Not applicable"
13841,"ISL","Iceland","Europe","Social distancing","Limit public gatherings","False","Crowd limits lifted form 200 to 500 people","Not applicable",2020-06-15 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/06/11/Fjoldamork-a-samkomum-ur-200-i-500-manns-15.-juni/",2020-06-17 00:00:00.000,"",,0,4,"Not applicable"
10582,"LVA","Latvia","Europe","Social distancing","Limit public gatherings","False","Religious institutions allowed to reopen under certain restrictions (e.g. max 3 hours)","Not applicable",2020-05-12 00:00:00.000,"Government","Government","https://covid19.gov.lv/aktualites/tieslietu-ministrija-informe-par-religisko-organizaciju-darbibu-no-12-maija",2020-05-14 00:00:00.000,"",,7,-7,"Not applicable"
10581,"LVA","Latvia","Europe","Social distancing","Limit public gatherings","False","Gatherings are allowed for both indoor and outdoor events with max. 25 persons; and under compliance with hygiene measures (e.g. max. 3 hours indoors)","Not applicable",2020-05-12 00:00:00.000,"Government","Government","https://covid19.gov.lv/aktualites/tieslietu-ministrija-informe-par-religisko-organizaciju-darbibu-no-12-maija",2020-05-14 00:00:00.000,"",,7,-7,"Not applicable"
8610,"LIE","Liechtenstein","Europe","Social distancing","Limit public gatherings","False","Extension (undefined end date): of gatherings of less than 100 persons continue to be banned","Not applicable",2020-04-30 00:00:00.000,"Government","Government","https://www.medienportal.li/news-detail/article/massnahmen-zum-schutz-vor-dem-coronavirus-werden-weiter-gelockert/",2020-05-02 00:00:00.000,"",,0,0,"Not applicable"
8592,"LIE","Liechtenstein","Europe","Social distancing","Limit public gatherings","False","Extension until end of August: no gatherings or events of more than 100 persons","Not applicable",2020-05-15 00:00:00.000,"Government","Government","https://www.medienportal.li/news-detail/article/massnahmen-zum-schutz-vor-dem-coronavirus-werden-weiter-gelockert/",2020-05-02 00:00:00.000,"",,0,0,"Not applicable"
8588,"LIE","Liechtenstein","Europe","Social distancing","Limit public gatherings","False","Restaurants and bars may open again under strict hygiene measures","Not applicable",2020-05-15 00:00:00.000,"Government","Government","https://www.medienportal.li/news-detail/article/massnahmen-zum-schutz-vor-dem-coronavirus-werden-weiter-gelockert/",2020-05-02 00:00:00.000,"",,0,0,"Not applicable"
8587,"LIE","Liechtenstein","Europe","Social distancing","Limit public gatherings","False","Religious services are allowed again under strict hygiene measures","Not applicable",2020-05-15 00:00:00.000,"Government","Government","https://www.medienportal.li/news-detail/article/massnahmen-zum-schutz-vor-dem-coronavirus-werden-weiter-gelockert/",2020-05-02 00:00:00.000,"",,0,0,"Not applicable"
10602,"LIE","Liechtenstein","Europe","Social distancing","Limit public gatherings","False","Extension until further notice: ban on more than 5 people meeting","Not applicable",2020-05-15 00:00:00.000,"Government","Government","https://www.medienportal.li/news-detail/article/neue-phase-lockerungen-mit-gebotener-vorsicht/",2020-05-15 00:00:00.000,"",,0,0,"Not applicable"
12604,"LIE","Liechtenstein","Europe","Social distancing","Limit public gatherings","False","Events of up to 300 persons allowed again; while a safety concept needs to be developed","Not applicable",2020-06-06 00:00:00.000,"Government","Government","https://www.medienportal.li/news-detail/article/start-in-eine-neue-normalitaet/",2020-06-03 00:00:00.000,"",,0,0,"Not applicable"
12605,"LIE","Liechtenstein","Europe","Social distancing","Limit public gatherings","False","Training of any sports up to any group size allowed again","Not applicable",2020-06-06 00:00:00.000,"Government","Government","https://www.medienportal.li/news-detail/article/start-in-eine-neue-normalitaet/",2020-06-03 00:00:00.000,"",,0,0,"Not applicable"
8614,"LTU","Lithuania","Europe","Social distancing","Limit public gatherings","False","Various outdoor leisure activities are again allowed as long as they take place in open air and in groups of no more than two or in families, while avoiding gatherings of people, e.g. training of dogs, making photographs in open spaces, riding, orienteering  sports","Not applicable",2020-04-30 00:00:00.000,"Government","Government","https://lrv.lt/en/news/lithuania-eases-lockdown-restrictions",2020-05-02 00:00:00.000,"",,18,-17,"Not applicable"
10621,"LTU","Lithuania","Europe","Social distancing","Limit public gatherings","False","Restrictions will relax for sailing on small, recreational, sports, private and conventional vessels and other floating equipment; though only in groups of maximum 5 and with trying to keep 1m distance","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://lrv.lt/en/news/lockdown-restrictions-continue-to-relax",2020-05-15 00:00:00.000,"",,6,3,"Not applicable"
10618,"LTU","Lithuania","Europe","Social distancing","Limit public gatherings","False","Outdoor and indoor high-performance athletic competitions will be allowed without the participation of spectators","Not applicable",2020-05-30 00:00:00.000,"Government","Government","https://lrv.lt/en/news/lockdown-restrictions-continue-to-relax",2020-05-15 00:00:00.000,"",,10,8,"Not applicable"
10617,"LTU","Lithuania","Europe","Social distancing","Limit public gatherings","False","Events up to 30 people not also allowed indoors, and not just outdoors as before","Not applicable",2020-05-30 00:00:00.000,"Government","Government","https://lrv.lt/en/news/lockdown-restrictions-continue-to-relax",2020-05-15 00:00:00.000,"",,10,8,"Not applicable"
9427,"LUX","Luxembourg","Europe","Social distancing","Limit public gatherings","False","Marriages may be celebrated in a municipal building other than the town hall. Civil partnership declarations can take place at the same locations.","Not applicable",2020-05-05 00:00:00.000,"Government","Government","https://gouvernement.lu/en/actualites/toutes_actualites/communiques/2020/05-mai/05-lieux-mariages.html",2020-05-07 00:00:00.000,"",,4,48,"Not applicable"
9430,"LUX","Luxembourg","Europe","Social distancing","Limit public gatherings","False","The organization of private events at home with a maximum of six guests in addition to people already living in the same household","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/actualites.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B05-mai%2B06-conseil-gouvernement.html",2020-05-07 00:00:00.000,"",,9,60,"Not applicable"
10624,"LUX","Luxembourg","Europe","Social distancing","Limit public gatherings","False","Resuming outdoor sports activities, without physical contact, non-competitive and without audience","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/communications-officielles.gouv_msp%2Bfr%2Bactualites%2B2020%2B05-mai%2Bregles-activite-sportive-plein-air.html",2020-05-15 00:00:00.000,"",,9,60,"Not applicable"
12612,"LUX","Luxembourg","Europe","Social distancing","Limit public gatherings","False","Resumption of indoor sport activities without contact and with safety precautions","Not applicable",2020-05-29 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/communications-officielles.gouv_msp%2Bfr%2Bactualites%2B2020%2B05-mai%2Breprise-activites-sportives-nouvelle-phase.html",2020-06-03 00:00:00.000,"",,7,42,"Not applicable"
13452,"LUX","Luxembourg","Europe","Social distancing","Limit public gatherings","False","Up to 10 people can gather together","Not applicable",2020-06-10 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/actualites.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B06-juin%2B10-conseil-gouvernement.html",2020-06-11 00:00:00.000,"",,6,-6,"Not applicable"
13854,"LUX","Luxembourg","Europe","Social distancing","Limit public gatherings","False","Reopening of playgrounds without restrictions (e.g. of wearing face masks)","Not applicable",2020-06-13 00:00:00.000,"Government","Government","https://gouvernement.lu/fr/actualites/toutes_actualites/articles/2020/06-juin/11-meisch-bettel-education.html",2020-06-17 00:00:00.000,"",,3,23,"Not applicable"
11835,"MLT","Malta","Europe","Social distancing","Limit public gatherings","False"," Funeral Masses will once again be permitted, with a limited  number of people.","Not applicable",2020-05-22 00:00:00.000,"Government","Government","https://www.gov.mt/en/Government/DOI/Press%20Releases/Documents/ISSUE68_ENG.pdf",2020-05-25 00:00:00.000,"",,15,-14,"Not applicable"
11833,"MLT","Malta","Europe","Social distancing","Limit public gatherings","False","Individual non-contact sports such as diving and tennis will be permitted and outdoors training for other sports will be permitted so long as the group is up to a maximum of 6 person","Not applicable",2020-05-22 00:00:00.000,"Government","Government","https://www.gov.mt/en/Government/DOI/Press%20Releases/Documents/ISSUE68_ENG.pdf",2020-05-25 00:00:00.000,"",,15,-14,"Not applicable"
417,"NLD","Netherlands","Europe","Social distancing","Limit public gatherings","False","limit of public gatherings to 100 persons until 31 March","Not applicable",2020-03-12 00:00:00.000,"Government","Government","https://www.government.nl/ministries/ministry-of-health-welfare-and-sport/news/2020/03/12/new-measures-to-stop-spread-of-coronavirus-in-the-netherlands",2020-03-15 00:00:00.000,"",,123,119,"Not applicable"
10639,"NOR","Norway","Europe","Social distancing","Limit public gatherings","False","Sports halls may be opened, but use of their changing facilities is prohibited","Not applicable",2020-05-07 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/the-governments-plan-for-reopening-norwegian-society-and-easing-the-coronavirus-restrictions/id2701493/",2020-05-15 00:00:00.000,"",,50,-50,"Not applicable"
10654,"NOR","Norway","Europe","Social distancing","Limit public gatherings","False","Organised swimming activities, including school swimming lessons, will be permitted.","Not applicable",2020-06-01 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/the-governments-plan-for-reopening-norwegian-society-and-easing-the-coronavirus-restrictions/id2701493/",2020-05-15 00:00:00.000,"",,0,22,"Not applicable"
12863,"POL","Poland","Europe","Social distancing","Limit public gatherings","False","New 150 person limit also applies to sport events and practises","Not applicable",2020-05-30 00:00:00.000,"Government","Government","https://www.gov.pl/web/coronavirus/temporary-limitations",2020-06-05 00:00:00.000,"",,330,172,"Not applicable"
12856,"POL","Poland","Europe","Social distancing","Limit public gatherings","False","All gatherings and events can now be attended by up to 150 people","Not applicable",2020-06-01 00:00:00.000,"Government","Government","https://www.gov.pl/web/coronavirus/temporary-limitations",2020-06-05 00:00:00.000,"",,215,400,"Not applicable"
9686,"ESP","Spain","Europe","Social distancing","Limit public gatherings","False","Gatherings of up to 10 people are allowed again, though generally 2m distance to be kept and hands frequently washed","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200508phase1.aspx",2020-05-11 00:00:00.000,"",,497,250,"Not applicable"
11206,"ESP","Spain","Europe","Social distancing","Limit public gatherings","False","The travel around the own province allowed for up to 15 persons together; while the physical distance requirement remains","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200517phase2.aspx",2020-05-19 00:00:00.000,"",,349,1215,"Not applicable"
11242,"ESP","Spain","Europe","Social distancing","Limit public gatherings","False","Extension until further notice: professional sports events without spectators","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200517phase2.aspx",2020-05-19 00:00:00.000,"",,349,1215,"Not applicable"
11234,"ESP","Spain","Europe","Social distancing","Limit public gatherings","False","Extension until further notice: Recreational areas and children's play areas, leisure areas and rest areas must remain closed","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200517phase2.aspx",2020-05-19 00:00:00.000,"",,349,1215,"Not applicable"
11243,"ESP","Spain","Europe","Social distancing","Limit public gatherings","False","Various sports activities to be allowed again, if hygiene measures can be followed","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200517phase2.aspx",2020-05-19 00:00:00.000,"",,349,1215,"Not applicable"
11238,"ESP","Spain","Europe","Social distancing","Limit public gatherings","False","Active tourism and nature activities, they may be undertaken in groups of up to 20 people","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200517phase2.aspx",2020-05-19 00:00:00.000,"",,349,1215,"Not applicable"
463,"SWE","Sweden","Europe","Social distancing","Limit public gatherings","False","limit of public gatherings to 500 persons","Not applicable",2020-03-12 00:00:00.000,"Government","Government","https://www.krisinformation.se/en/news/2020/march/the-government-has-decided-to-limit-public-gatherings-and-events-in-sweden",2020-03-16 00:00:00.000,"",,98,411,"Not applicable"
13479,"SWE","Sweden","Europe","Social distancing","Limit public gatherings","False","More restrictive licensing for demonstrations","Not applicable",2020-06-09 00:00:00.000,"Government","Government","https://www.krisinformation.se/nyheter/2020/juni/mer-restriktiv-tillstandsgivning-for-demonstrationer",2020-06-11 00:00:00.000,"",,462,-84,"Not applicable"
12887,"SWE","Sweden","Europe","Social distancing","Limit public gatherings","False","Sport may restart but only outdoors and without crowds","Not applicable",2020-06-14 00:00:00.000,"Government","Government","https://www.krisinformation.se/nyheter/2020/maj/gymnasieskolan-oppnar-igen",2020-06-05 00:00:00.000,"",,1329,-912,"Not applicable"
859,"AUT","Austria","Europe","Social distancing","Closure of businesses and public services","True","Closure of all ski lifts and hotels in Tyrol, Salzburg, Carinthia and Upper Austria","Not applicable",2020-03-16 00:00:00.000,"Government","Government","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Coronavirus---Aktuelle-Ma%C3%9Fnahmen.html",2020-03-20 00:00:00.000,"",,205,-164,"Not applicable"
4781,"AUT","Austria","Europe","Social distancing","Closure of businesses and public services","True","Stores with less than 400sqm are allowed to re-open under existing hygiene measures","Not applicable",2020-04-14 00:00:00.000,"Government","Government","https://www.oesterreich.gv.at/public.html",2020-04-11 00:00:00.000,"",,106,-76,"Not applicable"
4782,"AUT","Austria","Europe","Social distancing","Closure of businesses and public services","True","All stores and services (e.g. hair dresser) allowed to re-open under strict existing hygiene measures","Not applicable",2020-05-01 00:00:00.000,"Government","Government","https://www.oesterreich.gv.at/public.html",2020-04-11 00:00:00.000,"",,60,-19,"Not applicable"
87,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","All including cafeterias restaurants etc.","Not applicable",2020-03-13 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/2020/03/12/phase-2-maintained-transition-to-the-federal-phase-and-additional-measures/",2020-03-14 00:00:00.000,"",,250,226,"Not applicable"
6467,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","True","Recycling parks allowed to reopen for urgent matters; recommendations to not go there for non-urgent matters","Not applicable",2020-04-07 00:00:00.000,"Government","Government","https://www.vlaanderen.be/vlaamse-maatregelen-tijdens-de-coronacrisis/vlaamse-coronamaatregelen-rond-binnenlands-bestuur-en-inburgering",2020-04-20 00:00:00.000,"",,1934,-1780,"Not applicable"
6451,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Extension until 3rd May: for all apart from those specified (DIY and garden stores)","Not applicable",2020-04-15 00:00:00.000,"Government","Government","https://www.belgium.be/en/news/2020/coronavirus",2020-04-20 00:00:00.000,"",,1560,-1511,"Not applicable"
6447,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","True","DIY stores and garden centres to re-open under the same social distancing rules as supermarkets","Not applicable",2020-04-15 00:00:00.000,"Government","Government","https://www.belgium.be/en/news/2020/coronavirus",2020-04-20 00:00:00.000,"",,1560,-1511,"Not applicable"
7605,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","True","Fabric shops, which - given their important role in the production of mouth masks - are allowed to open their doors.","Not applicable",2020-05-04 00:00:00.000,"Government","Government","https://crisiscentrum.be/nl/news/crisisbeheer/coronavirus-belgie-heeft-zn-exitstrategie-vastgelegd",2020-04-25 00:00:00.000,"",,140,-47,"Not applicable"
7608,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","This phase allows the shops to open again at the same time - without discrimination based on size or sector - in order to give everyone the same chance of success. This will of course be done under certain conditions, determined in consultation with the sectors and the social partners.","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://crisiscentrum.be/nl/news/crisisbeheer/coronavirus-belgie-heeft-zn-exitstrategie-vastgelegd",2020-04-25 00:00:00.000,"",,118,6,"Not applicable"
9911,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Shops are allowed to reopen","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/news/nsc-6-05/",2020-05-11 00:00:00.000,"",,118,6,"Not applicable"
9912,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Individual market stalls, though not markets, are allowed to reopen","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/news/nsc-6-05/",2020-05-11 00:00:00.000,"",,118,6,"Not applicable"
9910,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Extension until further notice: Closure of contact services outside of medical and paramedical care","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/news/nsc-6-05/",2020-05-11 00:00:00.000,"",,118,6,"Not applicable"
10770,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Nature attractions and zoos to reopen under restrictions, e.g. online booking system","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/news/nsc-13-05/",2020-05-16 00:00:00.000,"",,81,145,"Not applicable"
10766,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Museums and cultural attractions to reopen under restrictions, e.g. online ticket sale system","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/news/nsc-13-05/",2020-05-16 00:00:00.000,"",,81,145,"Not applicable"
10767,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Professions requiring close contact with customers can resume their activities, under certain conditions, such as working by appointment or wearing face masks","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/news/nsc-13-05/",2020-05-16 00:00:00.000,"",,81,145,"Not applicable"
10769,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Markets of maximum 50 stalls to reopen","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/news/nsc-13-05/",2020-05-16 00:00:00.000,"",,81,145,"Not applicable"
12967,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","As for the banquet and reception areas in hospitality sector to reopen with max. 50 persons","Not applicable",2020-06-08 00:00:00.000,"Government","Government","https://www.belgium.be/nl/corona",2020-06-05 00:00:00.000,"",,53,716,"Not applicable"
12970,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Performances and cinemas to reopen","Not applicable",2020-06-08 00:00:00.000,"Government","Government","https://www.belgium.be/nl/corona",2020-06-05 00:00:00.000,"",,53,716,"Not applicable"
12968,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Restaurants, cafes, bars and alike to reopen with strict rules (max. 10 persons per table, distance of 1.5 m between tables, ...)","Not applicable",2020-06-08 00:00:00.000,"Government","Government","https://www.belgium.be/nl/corona",2020-06-05 00:00:00.000,"",,53,716,"Not applicable"
12972,"BEL","Belgium","Europe","Social distancing","Closure of businesses and public services","False","Gyms and fitness areas may also reopen","Not applicable",2020-06-08 00:00:00.000,"Government","Government","https://www.belgium.be/nl/corona",2020-06-05 00:00:00.000,"",,53,716,"Not applicable"
4798,"HRV","Croatia","Europe","Social distancing","Closure of businesses and public services","True","Public markets allowed to re-open under strict hygiene measures (with exemptions)","Not applicable",2020-04-08 00:00:00.000,"Government","Government","https://www.koronavirus.hr/najnovije/odluka-o-posebnom-nacinu-rada-trznica-za-vrijeme-trajanja-proglasene-epidemije/427",2020-04-11 00:00:00.000,"",,60,-60,"Not applicable"
7660,"HRV","Croatia","Europe","Social distancing","Closure of businesses and public services","True","All business entities engaged in trade activity are allowed to work, except those operating within the trade center","Not applicable",2020-04-27 00:00:00.000,"Government","Government","https://gospodarstvo.gov.hr/aktualno/mjere-za-pokretanje-gospodarskih-i-drugih-djelatnosti-odvijat-ce-se-u-tri-faze/12674",2020-04-26 00:00:00.000,"",,14,81,"Not applicable"
7663,"HRV","Croatia","Europe","Social distancing","Closure of businesses and public services","True","Libraries, museums, galleries, antiques and bookstores","Not applicable",2020-04-27 00:00:00.000,"Government","Government","https://gospodarstvo.gov.hr/aktualno/mjere-za-pokretanje-gospodarskih-i-drugih-djelatnosti-odvijat-ce-se-u-tri-faze/12674",2020-04-26 00:00:00.000,"",,14,81,"Not applicable"
