X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,Night,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,VISIBILITY_Clear,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,Age Class,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,PEDESTRIAN_Yes,CYCLIST,CYCLIST_Yes,AUTOMOBILE,AUTOMOBILE_Yes,MOTORCYCLE,MOTORCYCLE_Yes,TRUCK,TRUCK_Yes,TRSN_CITY_VEH,TRSN_CITY_VEH_Yes,EMERG_VEH,EMERG_VEH_Yes,PASSENGER,PASSENGER_Yes,SPEEDING,SPEEDING_Yes,AG_DRIV,AG_DRIV_Yes,REDLIGHT,REDLIGHT_Yes,ALCOHOL,ALCOHOL_Yes,DISABILITY,DISABILITY_Yes,Hood_ID,Neighbourhood,ObjectId,Validation,Lin[Fatal],Prob[Fatal],Prob[Non-Fatal Injury],Most Likely ACCLASS 2,Correct
-8822210.13056431,5420109.51795801,81075072,9000408644,2019,2019-03-05 00:00:00.000,1640,16,"KINGSTON RD","day","SHARPE ST","","Major Arterial","Scarborough",20,41,43.70634,-79.251262,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","20 to 24","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,122,"Birchcliffe-Cliffside (122)",15219,0,-1.6535923157405037,0.1606240287107229,0.8393759712892771,"Non-Fatal Injury",1
-8829245.74502143,5427714.01082173,81330889,9001388316,2019,2019-07-24 00:00:00.000,549,5,"VICTORIA PARK AVENUE","day","IVORDALE CRESENT","","Major Arterial","North York",,41,43.755702,-79.314464,"Intersection","Intersection Related","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","30 to 34","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,119,"Wexford/Maryvale (119)",15224,1,-2.8789320329347765,0.053204908664096322,0.94679509133590367,"Non-Fatal Injury",1
-8842775.96121041,5409464.94222321,81241066,9000912450,2019,2019-05-19 00:00:00.000,1154,11,"KING ST W","day","JAMESON AV","","Major Arterial","Toronto and East York",4,14,43.637176,-79.436008,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","65 to 69","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,85,"South Parkdale (85)",15277,0,-1.6486341171991032,0.16129363799888108,0.83870636200111892,"Non-Fatal Injury",1
-8827253.34877521,5434738.81572086,81241523,9000931177,2019,2019-05-22 00:00:00.000,724,7,"KENNEDY Road","day","FINCH AVE","","Major Arterial","Scarborough",22,42,43.801265,-79.296566,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","35 to 39","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,117,"L'Amoreaux (117)",15284,0,-2.2561618959856622,0.094819276075580758,0.90518072392441928,"Non-Fatal Injury",1
-8845306.03059716,5413655.1915963,81269752,9001007644,2019,2019-06-01 00:00:00.000,1827,18,"DUNDAS ST W","night","ANNETTE ST","","Major Arterial","",4,11,43.664412,-79.458736,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","25 to 29","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,90,"Junction Area (90)",15307,1,-2.6090281708048293,0.068559637957883793,0.93144036204211622,"Non-Fatal Injury",1
-8835208.68486526,5433002.7377873,81162687,9000492756,2019,2019-03-18 00:00:00.000,1545,15,"LESLIE ST","day","FINCH AVE E","","Major Arterial","North York",17,33,43.790008,-79.36803,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","50 to 54","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,48,"Hillcrest Village (48)",15364,0,-1.1828272672770623,0.23454422690281818,0.76545577309718171,"Non-Fatal Injury",1
-8832850.27013331,5426847.43972699,81164394,9000685425,2019,2019-04-16 00:00:00.000,1000,10,"DON MILLS RD","day","KERN RD","","Major Arterial","North York",16,33,43.750079,-79.346844,"Intersection","Intersection Related","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","60 to 64","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,42,"Banbury-Don Mills (42)",15421,0,-2.4854046481355114,0.076887723543058992,0.923112276456941,"Non-Fatal Injury",1
-8846912.92744676,5416940.74943738,80976685,8002202544,2018,2018-11-30 00:00:00.000,1440,14,"KEELE ST","day","ROTHERHAM  AVE","","Major Arterial","Etobicoke York",5,12,43.685759,-79.473171,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","30 to 34","","Major","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,110,"Keelesdale-Eglinton West (110)",15624,0,-2.8223854878382104,0.056126425479716593,0.94387357452028342,"Non-Fatal Injury",1
-8850804.43420591,5422070.50828074,81331695,9001520840,2019,2019-08-11 00:00:00.000,1505,15,"JANE ST","day","BEVERLY HILLS DR","","Major Arterial","Etobicoke York",,31,43.719073,-79.508129,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","25 to 29","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,26,"Downsview-Roding-CFB (26)",15780,0,-2.2549380924260207,0.09492436549517172,0.9050756345048282,"Non-Fatal Injury",1
-8837189.28124546,5413101.68543998,81330942,9001600712,2019,2019-08-22 00:00:00.000,1521,15,"BAY ST","day","COLLEGE ST","","Major Arterial","Toronto and East York",,52,43.660815,-79.385822,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","20 to 24","","Major","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,76,"Bay Street Corridor (76)",15815,0,-1.3046778682265074,0.21337879208878652,0.78662120791121337,"Non-Fatal Injury",1
-8828129.76712622,5422043.5539679,81330880,9001693858,2019,2019-09-04 00:00:00.000,1722,17,"O'CONNOR DR","day","SUNRISE AV","","Major Arterial","North York",,54,43.718898,-79.304439,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","50 to 54","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"",0,43,"Victoria Village (43)",15928,1,-0.7025710588600429,0.33124243768747508,0.66875756231252492,"Non-Fatal Injury",1
-8826660.57248674,5426233.19908806,81334952,9001959130,2019,2019-10-10 00:00:00.000,1821,18,"LAWRENCE AVE E","night","CROCKFORD BLVD","","Major Arterial","Scarborough",21,41,43.746093,-79.291241,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","45 to 49","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,119,"Wexford/Maryvale (119)",16000,1,-1.646381649616262,0.16159857982816456,0.83840142017183539,"Non-Fatal Injury",1
-8837083.08245124,5412746.0863876,81340414,9002500260,2019,2019-12-28 00:00:00.000,1514,15,"GERRARD ST","day","BAY ST","","Major Arterial","Toronto and East York",11,52,43.658504,-79.384868,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","25 to 29","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,76,"Bay Street Corridor (76)",16092,0,-1.498847652038779,0.18259745531671662,0.81740254468328344,"Non-Fatal Injury",1
-8825664.15172465,5429832.31315385,3363415,882174,2006,2006-01-09 00:00:00.000,1435,14,"KENNEDY RD","day","GLAMORGAN AVE","","Major Arterial","Scarborough",21,41,43.769445,-79.28229,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","50 to 54","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,126,"Dorset Park (126)",34,1,-2.1040761341394347,0.108701273344447,0.891298726655553,"Non-Fatal Injury",0
-8828881.28500857,5414506.6740721,3603122,906207,2006,2006-06-02 00:00:00.000,734,7,"KINGSTON RD","day","DUNDAS ST E","","Major Arterial","Toronto and East York",19,55,43.669945,-79.31119,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","35 to 39","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,63,"The Beaches (63)",393,0,-2.2836427358525766,0.092486753333478056,0.90751324666652189,"Non-Fatal Injury",0
-8829081.660092,5428121.35664981,3603480,919641,2006,2006-08-19 00:00:00.000,1335,13,"ELLESMERE RD","day","POLLARD DR","","Major Arterial","Scarborough",21,41,43.758345,-79.31299,"Intersection","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","55 to 59","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,119,"Wexford/Maryvale (119)",481,1,-1.9712238925459706,0.12225748945409942,0.87774251054590047,"Non-Fatal Injury",0
-8855097.02509039,5418678.27189661,3389258,893251,2006,2006-03-15 00:00:00.000,1535,15,"ISLINGTON AVE","day","DIXON RD","","Major Arterial","Etobicoke York",,23,43.697045,-79.54669,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","40 to 44","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,6,"Kingsview Village-The Westway (6)",811,0,-2.1068599609788468,0.10843185508125244,0.89156814491874758,"Non-Fatal Injury",0
-8825530.56833569,5429261.95904427,4190041,978249,2007,2007-07-01 00:00:00.000,805,8,"ELLESMERE RD","day","KENNEDY RD","","Major Arterial","Scarborough",21,41,43.765745,-79.28109,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Angle","Driver","30 to 34","","Minimal","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,126,"Dorset Park (126)",2086,1,-2.9166008403435937,0.051338998980200293,0.94866100101979978,"Non-Fatal Injury",0
-8827044.51341048,5426117.93721406,4405830,982207,2007,2007-07-18 00:00:00.000,1607,16,"LAWRENCE AVE E","day","WARDEN AVE","","Major Arterial","Scarborough",21,41,43.745345,-79.29469,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","50 to 54","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,119,"Wexford/Maryvale (119)",2286,0,-0.43240313396235575,0.39355263160954579,0.60644736839045421,"Non-Fatal Injury",0
-8837274.77461438,5428445.02677603,4180914,974080,2007,2007-06-08 00:00:00.000,809,8,"BAYVIEW AVE","day","FIFESHIRE RD","","Major Arterial","North York",15,33,43.760445,-79.38659,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Cyclist Collisions","Driver","35 to 39","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,40,"St.Andrew-Windfields (40)",2621,0,-1.8456108338856039,0.13638905948909424,0.86361094051090581,"Non-Fatal Injury",0
-8830261.64669441,5416569.14743295,5381211,1047910,2008,2008-07-14 00:00:00.000,1337,13,"DANFORTH AVE","day","COXWELL AVE","","Major Arterial","Toronto and East York",,54,43.683345,-79.32359,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","30 to 34","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"Yes",1,"",0,"",0,"Yes",1,64,"Woodbine Corridor (64)",3241,0,-1.20502407670768,0.23058266719128506,0.76941733280871494,"Non-Fatal Injury",0
-8828135.44442026,5428429.61365528,5298513,1130411,2009,2009-09-19 00:00:00.000,1418,14,"ELLESMERE RD","day","DEWEY DR","","Major Arterial","Scarborough",21,41,43.760345,-79.30449,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Fatal","Turning Movement","Driver","30 to 34","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,119,"Wexford/Maryvale (119)",5530,0,-3.4059023047681114,0.032111511452928752,0.96788848854707121,"Non-Fatal Injury",0
-8833723.68285808,5433409.39207642,5794775,1140988,2009,2009-12-08 00:00:00.000,1456,14,"FINCH AVE E","day","DON MILLS RD","","Major Arterial","North York",17,33,43.792645,-79.35469,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Turning Movement","Driver","20 to 24","","Minor","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,47,"Don Valley Village (47)",5577,1,-2.8239260939261106,0.05604486573617927,0.94395513426382072,"Non-Fatal Injury",0
-8841694.15839888,5434026.27015116,5793442,1131172,2009,2009-10-16 00:00:00.000,1301,13,"STEELES AVE W","day","TANGREEN CRT","","Major Arterial","North York",18,32,43.796645,-79.42629,"Intersection","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","50 to 54","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,36,"Newtonbrook West (36)",5649,0,-1.9459850525894229,0.1249918076560739,0.875008192343926,"Non-Fatal Injury",0
-8839512.29637933,5425933.02812536,6167893,1179891,2010,2010-07-29 00:00:00.000,1149,11,"YONGE ST","day","YORK MILLS Rd","","Major Arterial","North York",,32,43.744145,-79.40669,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Angle","Driver","75 to 79","","Minor","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,40,"St.Andrew-Windfields (40)",6057,0,-2.1797360926736031,0.10158501099847189,0.89841498900152816,"Non-Fatal Injury",0
-8839512.29637933,5425933.02812536,6167894,1179891,2010,2010-07-29 00:00:00.000,1149,11,"YONGE ST","day","YORK MILLS Rd","","Major Arterial","North York",,32,43.744145,-79.40669,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Angle","Driver","45 to 49","","Minimal","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,40,"St.Andrew-Windfields (40)",6058,0,-2.7782354077827014,0.0585116878265592,0.94148831217344087,"Non-Fatal Injury",0
-8833890.66209427,5411290.75025224,6622972,1230701,2011,2011-04-30 00:00:00.000,1837,18,"F G GARDINER XY Expr E","night","CHERRY ST","","Major Arterial","Toronto and East York",10,51,43.649045,-79.35619,"Intersection","","No Control","Clear",1,"Daylight","Dry","Fatal","SMV Other","Driver","25 to 29","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,77,"Waterfront Communities-The Island (77)",6150,0,-1.4812148553892905,0.18524399268535036,0.8147560073146497,"Non-Fatal Injury",0
-8837241.37876715,5411444.59671003,7486699,1324513,2012,2012-11-07 00:00:00.000,1437,14,"RICHMOND ST W","day","UNIVERSITY AVE","","Major Arterial","Toronto and East York",10,52,43.650045,-79.38629,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Cyclist Collisions","Driver","30 to 34","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,76,"Bay Street Corridor (76)",8558,0,-2.7568012621625479,0.059703687715114681,0.94029631228488531,"Non-Fatal Injury",0
-8860674.13157913,5422220.22166847,7446416,1307456,2012,2012-07-28 00:00:00.000,1224,12,"HIGHWAY 27  N","day","HARNESS RD","","Major Arterial","Etobicoke York",1,23,43.720045,-79.59679,"Intersection","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","30 to 34","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,1,"West Humber-Clairville (1)",8745,0,-1.9955351909104948,0.11967249591959246,0.8803275040804075,"Non-Fatal Injury",0
-8822925.24697317,5436062.10657744,7853345,1371107,2013,2013-08-18 00:00:00.000,1055,10,"FINCH AVE E","day","MIDDLEFIELD RD","","Major Arterial","Scarborough",23,42,43.809844,-79.257686,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","25 to 29","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,129,"Agincourt North (129)",9059,1,-1.9277567491737591,0.12699908201393331,0.87300091798606672,"Non-Fatal Injury",0
-8843496.97755227,5409811.03197015,7855343,1372001,2013,2013-08-23 00:00:00.000,1840,18,"QUEEN ST W","night","WILSON PARK RD","","Major Arterial","Toronto and East York",4,11,43.639426,-79.442485,"Intersection","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","70 to 74","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,86,"Roncesvalles (86)",9090,0,-1.2719768099424433,0.2189190426322688,0.7810809573677312,"Non-Fatal Injury",0
-8836297.50080471,5410360.18763207,7842184,1366347,2013,2013-07-03 00:00:00.000,1319,13,"LAKE SHORE BLVD W","day","BAY ST","","Major Arterial","Toronto and East York",10,52,43.642996,-79.377811,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","65 to 69","","Major","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,77,"Waterfront Communities-The Island (77)",9466,0,-1.728628766820087,0.15076305954847816,0.84923694045152187,"Non-Fatal Injury",0
-8839847.5906856,5431620.98747609,8000217,142588079,2014,2014-07-28 00:00:00.000,1200,12,"DUDLEY AVE","day","FINCH AVE E","","Major Arterial","North York",18,32,43.781047,-79.409702,"Intersection","","Stop Sign","Clear",1,"Daylight","Dry","Fatal","Turning Movement","Driver","65 to 69","","Minimal","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,51,"Willowdale East (51)",10276,1,-2.5554827594680409,0.072059011087242747,0.92794098891275734,"Non-Fatal Injury",0
-8843002.71901315,5408981.36118872,7887170,1385611,2013,2013-09-30 00:00:00.000,857,8,"LAKE SHORE BLVD W","day","NET DR","","Major Arterial","Toronto and East York",4,14,43.634032,-79.438045,"Intersection","","No Control","Clear",1,"Daylight","Dry","Fatal","Turning Movement","Driver","35 to 39","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,85,"South Parkdale (85)",10539,0,-2.5581270519215105,0.071882396439683707,0.92811760356031625,"Non-Fatal Injury",0
-8849675.65456926,5404108.66383014,7864813,1376061,2013,2013-09-18 00:00:00.000,1634,16,"LAKE SHORE BLVD W","day","DWIGHT AVE","","Major Arterial","Etobicoke York",3,22,43.602343,-79.497989,"Intersection","","No Control","Clear",1,"Daylight","Dry","Fatal","Cyclist Collisions","Driver","60 to 64","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,17,"Mimico (includes Humber Bay Shores) (17)",10777,1,-2.5467643636589807,0.072644159245166026,0.927355840754834,"Non-Fatal Injury",0
-8832182.57582754,5423390.90392252,80496868,5000851624,2015,2015-05-22 00:00:00.000,822,8,"DON MILLS RD","day","GREEN BELT DR","","Major Arterial","North York",16,33,43.727645,-79.340846,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","45 to 49","","Minor","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,42,"Banbury-Don Mills (42)",11083,1,-2.2298947708259247,0.097097866023433371,0.9029021339765666,"Non-Fatal Injury",0
-8821559.57946012,5427688.73532082,80240366,5000922282,2015,2015-06-02 00:00:00.000,1233,12,"LAWRENCE AVE E","day","MCCOWAN RD","","Major Arterial","Scarborough",,43,43.755538,-79.245418,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","80 to 84","","Minor","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,137,"Woburn (137)",11136,1,-0.88861644755653124,0.29139542658531548,0.70860457341468452,"Non-Fatal Injury",0
-8821559.57946012,5427688.73532082,80503040,5000922282,2015,2015-06-02 00:00:00.000,1233,12,"LAWRENCE AVE E","day","MCCOWAN RD","","Major Arterial","Scarborough",,43,43.755538,-79.245418,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","80 to 84","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,137,"Woburn (137)",11255,0,-0.88861644755653124,0.29139542658531548,0.70860457341468452,"Non-Fatal Injury",0
-8840202.58854174,5429804.25707259,80008582,5000979465,2015,2015-06-11 00:00:00.000,1322,13,"YONGE ST","day","EMPRESS AVE","","Major Arterial","North York",18,32,43.769263,-79.412891,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","55 to 59","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,51,"Willowdale East (51)",11590,1,-1.4969506478959635,0.18288076435433678,0.81711923564566324,"Non-Fatal Injury",0
-8824524.4627779,5425628.86073796,8000223,143440580,2014,2014-12-07 00:00:00.000,944,9,"KENNEDY RD","day","RANSTONE GDNS","","Major Arterial","Scarborough",21,41,43.742171,-79.272052,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Approaching","Driver","60 to 64","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,125,"Ionview (125)",11852,0,-2.1027873639034578,0.10882619922589097,0.891173800774109,"Non-Fatal Injury",0
-8837751.44467396,5431352.09373715,80741755,7000961019,2017,2017-05-31 00:00:00.000,950,9,"BAYVIEW AVE","day","BURLEIGH HEIGHTS DR","","Major Arterial","North York",,33,43.779303,-79.390872,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","40 to 44","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,52,"Bayview Village (52)",13536,1,-1.5271926619621699,0.17840480421591556,0.82159519578408435,"Non-Fatal Injury",0
