numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,data_alteracao_smsa,valor_ups_antiga,descricao_ups_antiga
"2018-036416010-001",2018-08-10 18:00:00.000,2018-08-16 16:35:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-050372168-001",2018-11-11 14:17:00.000,2018-11-11 14:19:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-057084803-001",2018-12-24 10:11:00.000,2018-12-24 10:34:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-052382954-001",2018-11-23 18:30:00.000,2018-11-24 08:54:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-057492846-001",2018-12-27 08:09:00.000,2018-12-27 09:49:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-052637281-001",2018-11-26 08:53:00.000,2018-11-26 10:10:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-057859631-001",2018-12-29 16:15:00.000,2018-12-29 16:52:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2019-000393855-001",2018-12-08 03:30:00.000,2019-01-03 19:27:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-053545235-001",2018-12-01 14:07:00.000,2018-12-01 14:09:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-055571491-001",2018-12-14 08:40:00.000,2018-12-14 09:17:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-055661765-001",2018-12-14 17:30:00.000,2018-12-14 18:27:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-007887101-001",2018-01-02 23:01:00.000,2018-02-21 09:24:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-009549013-001",2018-03-02 17:17:00.000,2018-03-02 17:53:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-009957422-001",2018-03-05 12:41:00.000,2018-03-05 14:39:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-008181060-001",2018-02-22 19:48:00.000,2018-02-22 20:30:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-008729726-001",2018-02-26 12:48:00.000,2018-02-26 13:35:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-009197477-001",2018-02-28 19:09:00.000,2018-02-28 19:12:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-000957966-001",2018-01-08 01:02:00.000,2018-01-08 03:28:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-004926046-001",2018-02-02 17:41:00.000,2018-02-02 18:23:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030817530-001",2018-07-13 06:03:00.000,2018-07-13 06:25:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-014491743-001",2018-04-01 18:33:00.000,2018-04-01 19:46:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-015365250-001",2018-04-06 20:03:00.000,2018-04-06 20:44:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-020601395-001",2018-05-09 18:20:00.000,2018-05-09 23:25:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-031991358-001",2018-07-20 08:54:00.000,2018-07-20 12:10:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-032135061-001",2018-07-21 08:55:00.000,2018-07-21 09:18:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-015809007-001",2018-04-09 19:53:00.000,2018-04-09 20:43:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-021151673-001",2018-05-13 10:37:00.000,2018-05-13 11:21:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-010214466-001",2018-03-06 18:29:00.000,2018-03-06 20:37:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-021390279-001",2018-05-14 18:50:00.000,2018-05-14 19:47:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-016751485-001",2018-04-15 01:30:00.000,2018-04-15 19:36:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027751857-001",2018-06-24 11:55:00.000,2018-06-24 12:37:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027805581-001",2018-06-24 18:12:00.000,2018-06-24 20:08:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-028152428-001",2018-06-26 16:56:00.000,2018-06-26 18:18:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-011653782-001",2018-03-15 07:19:00.000,2018-03-15 08:10:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017944624-001",2018-04-23 12:26:00.000,2018-04-23 13:22:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023614929-001",2018-05-28 19:49:00.000,2018-05-28 20:17:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029683850-001",2018-07-06 09:10:00.000,2018-07-06 09:37:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029758490-001",2018-07-06 17:36:00.000,2018-07-06 18:10:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-013274094-001",2018-03-24 18:24:00.000,2018-03-24 20:36:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018898436-001",2018-04-29 00:15:00.000,2018-04-29 01:28:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029995421-001",2018-07-06 16:20:00.000,2018-07-08 14:33:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019124915-001",2018-04-30 17:23:00.000,2018-04-30 17:34:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030428785-001",2018-07-10 20:32:00.000,2018-07-10 22:11:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-014022287-001",2018-03-29 11:37:00.000,2018-03-29 12:23:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-014136352-001",2018-03-30 00:58:00.000,2018-03-30 02:23:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-037288970-001",2018-08-21 22:52:00.000,2018-08-21 23:40:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-037798285-001",2018-08-24 19:19:00.000,2018-08-24 20:22:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-037976983-001",2018-08-25 22:37:00.000,2018-08-25 23:22:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-043745860-001",2018-09-25 07:00:00.000,2018-09-30 21:14:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038798583-001",2018-08-30 18:38:00.000,2018-08-30 19:45:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-039035094-001",2018-09-01 06:00:00.000,2018-09-01 08:43:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044662043-001",2018-10-06 08:58:00.000,2018-10-06 09:39:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044730107-001",2018-10-06 19:01:00.000,2018-10-06 19:36:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033608657-001",2018-07-30 19:07:00.000,2018-07-30 19:08:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-039627616-001",2018-09-05 07:23:00.000,2018-09-05 07:59:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-047928930-001",2018-10-26 12:29:00.000,2018-10-26 12:32:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-034126403-001",2018-08-02 18:24:00.000,2018-08-02 19:21:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-034316520-001",2018-08-03 21:43:00.000,2018-08-03 22:11:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-034372929-001",2018-08-04 11:12:00.000,2018-08-04 11:49:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-040166382-001",2018-09-08 15:47:00.000,2018-09-08 21:28:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-045663740-001",2018-10-12 14:54:00.000,2018-10-12 15:44:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-040503037-001",2018-09-10 18:41:00.000,2018-09-10 18:47:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-040521249-001",2018-09-10 19:56:00.000,2018-09-10 21:07:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-040976770-001",2018-09-13 14:10:00.000,2018-09-13 14:55:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-048990640-001",2018-11-02 07:38:00.000,2018-11-02 07:45:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-035266296-001",2018-08-09 19:04:00.000,2018-08-09 19:06:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-035450227-001",2018-08-10 19:22:00.000,2018-08-10 19:58:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-041493498-001",2018-09-16 22:57:00.000,2018-09-17 01:31:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-049762648-001",2018-11-07 12:33:00.000,2018-11-07 12:37:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-041791613-001",2018-09-18 17:45:00.000,2018-09-18 17:51:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-042055380-001",2018-09-20 10:05:00.000,2018-09-20 10:31:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-036449981-001",2018-08-16 17:50:00.000,2018-08-16 19:36:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-052144450-001",2018-11-22 18:52:00.000,2018-11-22 18:54:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-056934953-001",2018-12-22 21:10:00.000,2018-12-23 02:29:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-052457747-001",2018-11-24 20:43:00.000,2018-11-24 20:45:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-055075880-001",2018-12-11 10:33:00.000,2018-12-11 10:35:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-032631353-001",2018-07-24 13:11:00.000,2018-07-24 15:23:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-007558862-001",2018-02-19 11:11:00.000,2018-02-19 13:11:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
