CurrencyKey,DateKey,AverageRate,EndOfDayRate
98,20010724,1.62628069604814,1.62866449511401
98,20010725,1.62443144899285,1.6239038648912
98,20010726,1.62311313098523,1.62364020133138
98,20010727,1.62179695102173,1.62100826714216
98,20010728,1.62127107652399,1.62364020133138
98,20010729,1.62337662337662,1.62284972411555
98,20010730,1.61550888529887,1.61576991436419
98,20010731,1.6061676839062,1.60590974787217
98,20010801,1.6134236850597,1.61576991436419
98,20010802,1.6116035455278,1.61030595813205
98,20010803,1.60487883164821,1.6061676839062
98,20010804,1.60565189466924,1.60513643659711
98,20010805,1.60642570281124,1.60771704180064
98,20010806,1.60978750804894,1.60875160875161
98,20010807,1.61030595813205,1.61134386077989
98,20010808,1.61004669135405,1.60978750804894
98,20010809,1.61759948236817,1.61864681126578
98,20010810,1.61812297734628,1.61576991436419
98,20010811,1.61524794055888,1.61550888529887
98,20010812,1.61498708010336,1.61316341345378
98,20010813,1.61498708010336,1.61733786187935
98,20010814,1.61420500403551,1.61290322580645
98,20010815,1.61655350792111,1.61759948236817
98,20010816,1.61655350792111,1.61472630389149
98,20010817,1.61786118751011,1.61943319838057
98,20010818,1.61681487469685,1.61576991436419
98,20010819,1.61681487469685,1.61759948236817
98,20010820,1.63692912096906,1.634521085322
98,20010821,1.63559044815178,1.63746520386442
98,20010822,1.64149704530532,1.64041994750656
98,20010823,1.64609053497942,1.64609053497942
98,20010824,1.63800163800164,1.63639338897071
98,20010825,1.63934426229508,1.63961305131989
98,20010826,1.63961305131989,1.63826998689384
98,20010827,1.63639338897071,1.63826998689384
98,20010828,1.64771791069369,1.64717509471257
98,20010829,1.64744645799012,1.64880461665293
98,20010830,1.64609053497942,1.64581961816985
98,20010831,1.63425396306586,1.63532297628782
98,20010901,1.63505559189012,1.634521085322
98,20010902,1.63505559189012,1.63692912096906
98,20010903,1.63185378590078,1.63185378590078
98,20010904,1.63692912096906,1.63880694854146
98,20010905,1.64365548980934,1.64149704530532
98,20010906,1.65398610651671,1.6553550736633
98,20010907,1.64880461665293,1.64744645799012
98,20010908,1.64880461665293,1.64962058726493
98,20010909,1.64880461665293,1.64771791069369
98,20010910,1.65098233448902,1.65180046250413
98,20010911,1.64473684210526,1.64311534669734
98,20010912,1.63880694854146,1.63988192850115
98,20010913,1.63880694854146,1.63639338897071
98,20010914,1.61890885543144,1.6202203499676
98,20010915,1.61890885543144,1.61838485191779
98,20010916,1.61917098445596,1.61917098445596
98,20010917,1.61524794055888,1.61290322580645
98,20010918,1.61524794055888,1.61759948236817
98,20010919,1.60771704180064,1.60642570281124
98,20010920,1.59744408945687,1.5976993129893
98,20010921,1.59134309357097,1.59083678014636
98,20010922,1.59134309357097,1.59235668789809
98,20010923,1.59058374423413,1.59033078880407
98,20010924,1.59693388693708,1.59948816378759
98,20010925,1.6121231662099,1.6121231662099
98,20010926,1.61655350792111,1.61890885543144
98,20010927,1.60849284220685,1.6061676839062
98,20010928,1.59413358839471,1.59515074174509
98,20010929,1.59413358839471,1.5921031682853
98,20010930,1.59311773140035,1.59337157425112
98,20011001,1.58704967465482,1.58503724837534
98,20011002,1.595914458985,1.59821000479463
98,20011003,1.60771704180064,1.60565189466924
98,20011004,1.60771704180064,1.61004669135405
98,20011005,1.60179400929041,1.60025604096655
98,20011006,1.60179400929041,1.60359204618345
98,20011007,1.60230732254446,1.60051216389245
98,20011008,1.59974404095345,1.6
98,20011009,1.61264312207708,1.61030595813205
98,20011010,1.60333493666827,1.60539412425751
98,20011011,1.6,1.59795461808885
98,20011012,1.59464200287036,1.59540523292916
98,20011013,1.59464200287036,1.59286396941701
98,20011014,1.59438775510204,1.59540523292916
98,20011015,1.59489633173844,1.59464200287036
98,20011016,1.57828282828283,1.58052789631737
98,20011017,1.58629441624365,1.58478605388273
98,20011018,1.57629255989912,1.57728706624606
98,20011019,1.57678965625985,1.57579577686732
98,20011020,1.57678965625985,1.57828282828283
98,20011021,1.57728706624606,1.57703832203123
98,20011022,1.57331655129012,1.57579577686732
98,20011023,1.57952930026852,1.57828282828283
98,20011024,1.58077774264938,1.58252888115208
98,20011025,1.58102766798419,1.57952930026852
98,20011026,1.5752993068683,1.57629255989912
98,20011027,1.57878118092832,1.57878118092832
98,20011028,1.57678965625985,1.57878118092832
98,20011029,1.57952930026852,1.57803376992268
98,20011030,1.57678965625985,1.57927984838913
98,20011031,1.57282164202579,1.57207986165697
98,20011101,1.5752993068683,1.57678965625985
98,20011102,1.57455518815935,1.57405949944908
98,20011103,1.57455518815935,1.57505118916365
98,20011104,1.57505118916365,1.57455518815935
98,20011105,1.56961230576048,1.57158573000157
98,20011106,1.57257430413587,1.57158573000157
98,20011107,1.57778479015462,1.57803376992268
98,20011108,1.58704967465482,1.58654608916389
98,20011109,1.59489633173844,1.595914458985
98,20011110,1.59413358839471,1.5921031682853
98,20011111,1.59413358839471,1.59515074174509
98,20011112,1.58679784195494,1.58478605388273
98,20011113,1.5890672175433,1.59083678014636
98,20011114,1.59540523292916,1.59489633173844
98,20011115,1.595914458985,1.59744408945687
98,20011116,1.5921031682853,1.58957240502305
98,20011117,1.5921031682853,1.5938795027096
98,20011118,1.5921031682853,1.59184972938555
98,20011119,1.59744408945687,1.6
98,20011120,1.59718894745248,1.59718894745248
98,20011121,1.58328055731476,1.58428390367554
98,20011122,1.58002844051193,1.57878118092832
98,20011123,1.57903047528817,1.58002844051193
98,20011124,1.57903047528817,1.57678965625985
98,20011125,1.57903047528817,1.57952930026852
98,20011126,1.58453493899541,1.58328055731476
98,20011127,1.58553987632789,1.58654608916389
98,20011128,1.58805780530411,1.58730158730159
98,20011129,1.58805780530411,1.58957240502305
98,20011130,1.58780565258812,1.58730158730159
98,20011201,1.58780565258812,1.5890672175433
98,20011202,1.58629441624365,1.58478605388273
98,20011203,1.58052789631737,1.58127767235927
98,20011204,1.57878118092832,1.57654106889484
98,20011205,1.58202816010125,1.58202816010125
98,20011206,1.57952930026852,1.57753588894147
98,20011207,1.57728706624606,1.57778479015462
98,20011208,1.57927984838913,1.57728706624606
98,20011209,1.57927984838913,1.58077774264938
98,20011210,1.57803376992268,1.57703832203123
98,20011211,1.58077774264938,1.58202816010125
98,20011212,1.5752993068683,1.57430730478589
98,20011213,1.57232704402516,1.57430730478589
98,20011214,1.55183116076971,1.54990700557967
98,20011215,1.55183116076971,1.55207201614155
98,20011216,1.55231294628997,1.54990700557967
98,20011217,1.55255395124981,1.55448468832582
98,20011218,1.55957579538366,1.55908949173683
98,20011219,1.56201187129022,1.56225589751601
98,20011220,1.54106950223455,1.54035736290819
98,20011221,1.52788388082506,1.52905198776758
98,20011222,1.53092467850582,1.52858453072455
98,20011223,1.5281173594132,1.52835090936879
98,20011224,1.53186274509804,1.53092467850582
98,20011225,1.53092467850582,1.5316281206923
98,20011226,1.51057401812689,1.50852315583044
98,20011227,1.50466445982546,1.50602409638554
98,20011228,1.51699029126214,1.51607034566404
98,20011229,1.52021891152326,1.52183838076396
98,20011230,1.51952590791673,1.51929504709815
98,20011231,1.50602409638554,1.50738619234248
98,20020101,1.49365197908887,1.49320591309542
98,20020102,1.49387511204063,1.49543891132047
98,20020103,1.48257968865827,1.48060408646728
98,20020104,1.48809523809524,1.4883167137967
98,20020105,1.48610491900728,1.48588410104012
98,20020106,1.48676776687481,1.48676776687481
98,20020107,1.49365197908887,1.49342891278375
98,20020108,1.47688672278836,1.47841513897102
98,20020109,1.47623265426631,1.47470874502286
98,20020110,1.47102088849662,1.47253718156383
98,20020111,1.49142431021626,1.48986889153754
98,20020112,1.49209191286183,1.49209191286183
98,20020113,1.49209191286183,1.49209191286183
98,20020114,1.49186931224825,1.49231457991345
98,20020115,1.49566257852229,1.49454491107458
98,20020116,1.50060024009604,1.5015015015015
98,20020117,1.49387511204063,1.49276011344977
98,20020118,1.50784077201448,1.50966183574879
98,20020119,1.51171579743008,1.51148730350665
98,20020120,1.50829562594268,1.50897842160857
98,20020121,1.51906425641805,1.51699029126214
98,20020122,1.52835090936879,1.52951973080453
98,20020123,1.5220700152207,1.51998784009728
98,20020124,1.50966183574879,1.5098897780462
98,20020125,1.50852315583044,1.50738619234248
98,20020126,1.50806816468104,1.50920615756112
98,20020127,1.50852315583044,1.50738619234248
98,20020128,1.51217299259035,1.51285930408472
98,20020129,1.50829562594268,1.50761344791196
98,20020130,1.49925037481259,1.5008254539997
98,20020131,1.51308821304282,1.51194436044754
98,20020201,1.51446312282296,1.51515151515152
98,20020202,1.51676020021235,1.51492198151795
98,20020203,1.51446312282296,1.51561079114883
98,20020204,1.51194436044754,1.51057401812689
98,20020205,1.51791135397693,1.51929504709815
98,20020206,1.49902563333833,1.49835181300569
98,20020207,1.51377535573721,1.51607034566404
98,20020208,1.50330727600722,1.50308131669923
98,20020209,1.50308131669923,1.50466445982546
98,20020210,1.50308131669923,1.50217815832958
98,20020211,1.49678191887442,1.49700598802395
98,20020212,1.5053439710974,1.50466445982546
98,20020213,1.51194436044754,1.51217299259035
98,20020214,1.51860288534548,1.51676020021235
98,20020215,1.51676020021235,1.51791135397693
98,20020216,1.51676020021235,1.51492198151795
98,20020217,1.51676020021235,1.51722045213169
98,20020218,1.51285930408472,1.51171579743008
98,20020219,1.51492198151795,1.51699029126214
98,20020220,1.50806816468104,1.50806816468104
98,20020221,1.50738619234248,1.50852315583044
98,20020222,1.51285930408472,1.51103052281656
98,20020223,1.51377535573721,1.51538111835127
98,20020224,1.51377535573721,1.5124016938899
98,20020225,1.51331719128329,1.51377535573721
98,20020226,1.51653017895056,1.51492198151795
98,20020227,1.50670483652253,1.50829562594268
98,20020228,1.50285542530809,1.50240384615385
98,20020301,1.49857635246516,1.5001500150015
98,20020302,1.49947518368571,1.49947518368571
98,20020303,1.5008254539997,1.50105073551486
98,20020304,1.49409831166891,1.49276011344977
98,20020305,1.49678191887442,1.49678191887442
98,20020306,1.4972301242701,1.49588631264024
98,20020307,1.5124016938899,1.5124016938899
98,20020308,1.51929504709815,1.51906425641805
98,20020309,1.51676020021235,1.51860288534548
98,20020310,1.51699029126214,1.51607034566404
98,20020311,1.51515151515152,1.51722045213169
98,20020312,1.51538111835127,1.51515151515152
98,20020313,1.51561079114883,1.51607034566404
98,20020314,1.51377535573721,1.51148730350665
98,20020315,1.50308131669923,1.50466445982546
98,20020316,1.50285542530809,1.50262960180316
98,20020317,1.50262960180316,1.5044380923725
98,20020318,1.49880095923261,1.49857635246516
98,20020319,1.49164677804296,1.49365197908887
98,20020320,1.49320591309542,1.49209191286183
98,20020321,1.49566257852229,1.49655791679138
98,20020322,1.50466445982546,1.5044380923725
98,20020323,1.50489089541008,1.50670483652253
98,20020324,1.5044380923725,1.50308131669923
98,20020325,1.51103052281656,1.51171579743008
98,20020326,1.50466445982546,1.5044380923725
98,20020327,1.50172698603394,1.50240384615385
98,20020328,1.49633398174473,1.49633398174473
98,20020329,1.5015015015015,1.50308131669923
98,20020330,1.50105073551486,1.5008254539997
98,20020331,1.50217815832958,1.50240384615385
98,20020401,1.50398556173861,1.50398556173861
98,20020402,1.50398556173861,1.50557061126167
98,20020403,1.49992500374981,1.49925037481259
98,20020404,1.49857635246516,1.49857635246516
98,20020405,1.48875986303409,1.48720999405116
98,20020406,1.48942508191838,1.49142431021626
98,20020407,1.48942508191838,1.48875986303409
98,20020408,1.48720999405116,1.48875986303409
98,20020409,1.4830194275545,1.48214021046391
98,20020410,1.48566334868519,1.48676776687481
98,20020411,1.48126203525404,1.48104265402844
98,20020412,1.47037200411704,1.47167034584253
98,20020413,1.46907595122668,1.46799765120376
98,20020414,1.46907595122668,1.46929180135175
98,20020415,1.46993973247097,1.46842878120411
98,20020416,1.45623998835008,1.45666423889294
98,20020417,1.45921494236101,1.45751348199971
98,20020418,1.44906535284741,1.45074713477441
98,20020419,1.46391450739277,1.46198830409357
98,20020420,1.46370023419204,1.46477222791856
98,20020421,1.46370023419204,1.46198830409357
98,20020422,1.45836371591075,1.45878920495988
98,20020423,1.45454545454545,1.453065969195
98,20020424,1.43843498273878,1.44009216589862
98,20020425,1.43740117866897,1.43595634692705
98,20020426,1.41884222474461,1.41924496168039
98,20020427,1.41402714932127,1.41242937853107
98,20020428,1.41402714932127,1.41562853907135
98,20020429,1.40548137737175,1.404099971918
98,20020430,1.40587656403768,1.40726146918097
98,20020501,1.40864910550782,1.40706345856198
98,20020502,1.40706345856198,1.40805406927626
98,20020503,1.39801481895708,1.39762403913347
98,20020504,1.39606310205221,1.39703827884884
98,20020505,1.39606310205221,1.39567341242149
98,20020506,1.40449438202247,1.40508641281439
98,20020507,1.40984068800226,1.40964195094446
98,20020508,1.41063619692481,1.41262890238734
98,20020509,1.43698807299899,1.43554407120299
98,20020510,1.45751348199971,1.45900204260286
98,20020511,1.45327713995059,1.45158949049209
98,20020512,1.45327713995059,1.45454545454545
98,20020513,1.45201103528387,1.45011600928074
98,20020514,1.46327187591454,1.46477222791856
98,20020515,1.46391450739277,1.46241591108511
98,20020516,1.46305779078274,1.46348602370847
98,20020517,1.46305779078274,1.46241591108511
98,20020518,1.46305779078274,1.46498681511866
98,20020519,1.47405660377359,1.47253718156383
98,20020520,1.46756677428823,1.46778218112432
98,20020521,1.46670577882077,1.46498681511866
98,20020522,1.45878920495988,1.45900204260286
98,20020523,1.44969556393157,1.44822592324403
98,20020524,1.44906535284741,1.4494854326714
98,20020525,1.44529556294262,1.44446049400549
98,20020526,1.44529556294262,1.44613159797542
98,20020527,1.44885540423066,1.44822592324403
98,20020528,1.4553922282055,1.45666423889294
98,20020529,1.46305779078274,1.46156094709149
98,20020530,1.46972369194591,1.47167034584253
98,20020531,1.45158949049209,1.45158949049209
98,20020601,1.45180023228804,1.45201103528387
98,20020602,1.45201103528387,1.45032632342277
98,20020603,1.44759698899826,1.4494854326714
98,20020604,1.45074713477441,1.44990575612585
98,20020605,1.44404332129964,1.44404332129964
98,20020606,1.44613159797542,1.44592249855408
98,20020607,1.45011600928074,1.45074713477441
98,20020608,1.45011600928074,1.44969556393157
98,20020609,1.45285485979951,1.45475705557172
98,20020610,1.45116819039327,1.44906535284741
98,20020611,1.44990575612585,1.45158949049209
98,20020612,1.43204926249463,1.43041052782148
98,20020613,1.43513203214696,1.43575017946877
98,20020614,1.4541224371092,1.45391102064554
98,20020615,1.45496871817256,1.45666423889294
98,20020616,1.45496871817256,1.45391102064554
98,20020617,1.45074713477441,1.45074713477441
98,20020618,1.44822592324403,1.44654997830175
98,20020619,1.45222189950624,1.45327713995059
98,20020620,1.44613159797542,1.44613159797542
98,20020621,1.44864551644213,1.4494854326714
98,20020622,1.44969556393157,1.44969556393157
98,20020623,1.44906535284741,1.45053669857847
98,20020624,1.42775556824672,1.42612664004564
98,20020625,1.4336917562724,1.43492610130578
98,20020626,1.42470437384243,1.42409569923099
98,20020627,1.43163922691482,1.43204926249463
98,20020628,1.42571998859424,1.42409569923099
98,20020629,1.42755174875089,1.42816338189089
98,20020630,1.4265335235378,1.42531356898518
98,20020701,1.43760782058654,1.43967751223726
98,20020702,1.43081985977965,1.42897970848814
98,20020703,1.42734798743934,1.42755174875089
98,20020704,1.42348754448399,1.42207053469852
98,20020705,1.42389292325217,1.42389292325217
98,20020706,1.42207053469852,1.42126208072769
98,20020707,1.42287990893569,1.42409569923099
98,20020708,1.42308239647076,1.42207053469852
98,20020709,1.41763538417919,1.41884222474461
98,20020710,1.40646976090014,1.40508641281439
98,20020711,1.39899272523783,1.40075640846057
98,20020712,1.399188470687,1.39899272523783
98,20020713,1.39958012596221,1.40114894213255
98,20020714,1.40075640846057,1.39958012596221
98,20020715,1.4172335600907,1.4172335600907
98,20020716,1.41643059490085,1.41502759303806
98,20020717,1.42287990893569,1.42308239647076
98,20020718,1.4265335235378,1.42511044605957
98,20020719,1.44133756125685,1.44320969836917
98,20020720,1.43967751223726,1.43843498273878
98,20020721,1.43967751223726,1.44050705848459
98,20020722,1.453065969195,1.45158949049209
98,20020723,1.4336917562724,1.43554407120299
98,20020724,1.44237703735757,1.44133756125685
98,20020725,1.44446049400549,1.44654997830175
98,20020726,1.44487790781679,1.44341801385681
98,20020727,1.45053669857847,1.45243282498184
98,20020728,1.44675925925926,1.44613159797542
98,20020729,1.45623998835008,1.45836371591075
98,20020730,1.44822592324403,1.44738746562455
98,20020731,1.45454545454545,1.4553922282055
98,20020801,1.47188695908154,1.4712373105782
98,20020802,1.47449130050133,1.47623265426631
98,20020803,1.47492625368732,1.47405660377359
98,20020804,1.47492625368732,1.47579693034239
98,20020805,1.47383935151069,1.47318797878609
98,20020806,1.46842878120411,1.46972369194591
98,20020807,1.478633742422,1.476450612727
98,20020808,1.47232037691402,1.47383935151069
98,20020809,1.47666863555818,1.47492625368732
98,20020810,1.47666863555818,1.47819660014782
98,20020811,1.47253718156383,1.47210363609598
98,20020812,1.47885241052943,1.4792899408284
98,20020813,1.48367952522255,1.48214021046391
98,20020814,1.49700598802395,1.4972301242701
98,20020815,1.49320591309542,1.49253731343284
98,20020816,1.49276011344977,1.49342891278375
98,20020817,1.49276011344977,1.49186931224825
98,20020818,1.49276011344977,1.49320591309542
98,20020819,1.49543891132047,1.49365197908887
98,20020820,1.49992500374981,1.5015015015015
98,20020821,1.48964695367198,1.48920327624721
98,20020822,1.50127608467197,1.50285542530809
98,20020823,1.50172698603394,1.49992500374981
98,20020824,1.50308131669923,1.5044380923725
98,20020825,1.50217815832958,1.49992500374981
98,20020826,1.49678191887442,1.49790293588975
98,20020827,1.49009089554463,1.49009089554463
98,20020828,1.48743120630671,1.48809523809524
98,20020829,1.49812734082397,1.49611011370437
98,20020830,1.47710487444609,1.47841513897102
98,20020831,1.47775971627013,1.47666863555818
98,20020901,1.47775971627013,1.47819660014782
98,20020902,1.47710487444609,1.47688672278836
98,20020903,1.47167034584253,1.47340503904523
98,20020904,1.47275405007364,1.47275405007364
98,20020905,1.47340503904523,1.47536146355857
98,20020906,1.46284376828555,1.4626298083955
98,20020907,1.46284376828555,1.46305779078274
98,20020908,1.46284376828555,1.46134736226801
98,20020909,1.46455770357352,1.46563095412575
98,20020910,1.46929180135175,1.46907595122668
98,20020911,1.45623998835008,1.45687645687646
98,20020912,1.4626298083955,1.46070698217937
98,20020913,1.46134736226801,1.4626298083955
98,20020914,1.46070698217937,1.45921494236101
98,20020915,1.46070698217937,1.46177459435755
98,20020916,1.45772594752187,1.45602795573675
98,20020917,1.4626298083955,1.46305779078274
98,20020918,1.46391450739277,1.46198830409357
98,20020919,1.47841513897102,1.47841513897102
98,20020920,1.46972369194591,1.4695077149155
98,20020921,1.46842878120411,1.46993973247097
98,20020922,1.46842878120411,1.46756677428823
98,20020923,1.47557916482219,1.476450612727
98,20020924,1.4585764294049,1.45836371591075
98,20020925,1.4543339150669,1.45602795573675
98,20020926,1.44425187752744,1.44425187752744
98,20020927,1.44425187752744,1.44487790781679
98,20020928,1.44446049400549,1.44258511252164
98,20020929,1.44446049400549,1.44550448106389
98,20020930,1.45264381173736,1.45222189950624
98,20021001,1.45327713995059,1.45475705557172
98,20021002,1.45518044237485,1.45518044237485
98,20021003,1.44969556393157,1.45116819039327
98,20021004,1.44759698899826,1.44550448106389
98,20021005,1.44759698899826,1.4494854326714
98,20021006,1.44613159797542,1.44571345959231
98,20021007,1.44634075788256,1.44738746562455
98,20021008,1.44654997830175,1.44592249855408
98,20021009,1.44258511252164,1.44446049400549
98,20021010,1.44592249855408,1.44487790781679
98,20021011,1.45327713995059,1.45496871817256
98,20021012,1.45454545454545,1.45243282498184
98,20021013,1.45454545454545,1.45602795573675
98,20021014,1.44529556294262,1.4436263894904
98,20021015,1.44258511252164,1.44404332129964
98,20021016,1.4446691707599,1.44404332129964
98,20021017,1.45454545454545,1.45602795573675
98,20021018,1.47188695908154,1.4712373105782
98,20021019,1.46993973247097,1.46993973247097
98,20021020,1.46972369194591,1.4695077149155
98,20021021,1.46713615023474,1.46799765120376
98,20021022,1.46756677428823,1.46584579302257
98,20021023,1.46028037383178,1.46156094709149
98,20021024,1.46886016451234,1.46692093296171
98,20021025,1.4695077149155,1.46972369194591
98,20021026,1.4695077149155,1.46735143066764
98,20021027,1.46670577882077,1.46842878120411
98,20021028,1.46455770357352,1.46305779078274
98,20021029,1.44906535284741,1.45095763203714
98,20021030,1.4446691707599,1.4427932477276
98,20021031,1.43719459614832,1.43926309729419
98,20021101,1.43287003868749,1.43143429716576
98,20021102,1.43287003868749,1.43410296859315
98,20021103,1.43287003868749,1.43245953301819
98,20021104,1.42531356898518,1.4265335235378
98,20021105,1.43554407120299,1.43533802210421
98,20021106,1.43041052782148,1.43143429716576
98,20021107,1.42065634323057,1.41984949595343
98,20021108,1.42571998859424,1.42673705236125
98,20021109,1.42490738102023,1.42470437384243
98,20021110,1.42490738102023,1.42531356898518
98,20021111,1.43492610130578,1.43451441686989
98,20021112,1.43184421534937,1.43328077970474
98,20021113,1.43575017946877,1.43451441686989
98,20021114,1.42694063926941,1.42897970848814
98,20021115,1.41643059490085,1.41522785168412
98,20021116,1.41643059490085,1.41703273345614
98,20021117,1.4172335600907,1.41562853907135
98,20021118,1.4168319637291,1.41783638168155
98,20021119,1.43307537976498,1.431229426077
98,20021120,1.43389733295096,1.43533802210421
98,20021121,1.42714428428714,1.42592328532725
98,20021122,1.43822810297713,1.43864192202561
98,20021123,1.44009216589862,1.43843498273878
98,20021124,1.43926309729419,1.43967751223726
98,20021125,1.44404332129964,1.44320969836917
98,20021126,1.43143429716576,1.43245953301819
98,20021127,1.43636885952313,1.43451441686989
98,20021128,1.43926309729419,1.43988480921526
98,20021129,1.43698807299899,1.43575017946877
98,20021130,1.43698807299899,1.43802128271498
98,20021201,1.43781452192667,1.43760782058654
98,20021202,1.43513203214696,1.43513203214696
98,20021203,1.43020594965675,1.42897970848814
98,20021204,1.42734798743934,1.42775556824672
98,20021205,1.44446049400549,1.44341801385681
98,20021206,1.4436263894904,1.44425187752744
98,20021207,1.4436263894904,1.44175317185698
98,20021208,1.4421690222094,1.44383482529599
98,20021209,1.44154533660084,1.43988480921526
98,20021210,1.43554407120299,1.43575017946877
98,20021211,1.44029958231312,1.43864192202561
98,20021212,1.43967751223726,1.44029958231312
98,20021213,1.43287003868749,1.43102461362335
98,20021214,1.43926309729419,1.44112984579911
98,20021215,1.43926309729419,1.43802128271498
98,20021216,1.43081985977965,1.43204926249463
98,20021217,1.43389733295096,1.4336917562724
98,20021218,1.43163922691482,1.43348623853211
98,20021219,1.43533802210421,1.43328077970474
98,20021220,1.43884892086331,1.43926309729419
98,20021221,1.43843498273878,1.43760782058654
98,20021222,1.43843498273878,1.43864192202561
98,20021223,1.43802128271498,1.43657520471197
98,20021224,1.42490738102023,1.42490738102023
98,20021225,1.42065634323057,1.42065634323057
98,20021226,1.42287990893569,1.42308239647076
98,20021227,1.41884222474461,1.4172335600907
98,20021228,1.41884222474461,1.4194464158978
98,20021229,1.41884222474461,1.41864094197759
98,20021230,1.41984949595343,1.42065634323057
98,20021231,1.42369020501139,1.42267747901551
98,20030101,1.42938822184105,1.42979696883043
98,20030102,1.43143429716576,1.43143429716576
98,20030103,1.43926309729419,1.44112984579911
98,20030104,1.43926309729419,1.43905597927759
98,20030105,1.43926309729419,1.44112984579911
98,20030106,1.43988480921526,1.43822810297713
98,20030107,1.42734798743934,1.42938822184105
98,20030108,1.41884222474461,1.41803743618832
98,20030109,1.40864910550782,1.41003948110547
98,20030110,1.4208581983518,1.42065634323057
98,20030111,1.42207053469852,1.42247510668563
98,20030112,1.42207053469852,1.42045454545455
98,20030113,1.42065634323057,1.42126208072769
98,20030114,1.42186833499218,1.42106011084269
98,20030115,1.42673705236125,1.42755174875089
98,20030116,1.41743444365698,1.41703273345614
98,20030117,1.41763538417919,1.41924496168039
98,20030118,1.41763538417919,1.4172335600907
98,20030119,1.42126208072769,1.42287990893569
98,20030120,1.41402714932127,1.41342756183746
98,20030121,1.41262890238734,1.41442715700141
98,20030122,1.39217597104274,1.39120756816917
98,20030123,1.3910140492419,1.39295166457724
98,20030124,1.37950062077528,1.37779002480022
98,20030125,1.38007176373171,1.38159712627798
98,20030126,1.38045278851463,1.38026224982747
98,20030127,1.3728720483251,1.37324910738808
98,20030128,1.37080191912269,1.37023842148534
98,20030129,1.3910140492419,1.39217597104274
98,20030130,1.40134529147982,1.39958012596221
98,20030131,1.40508641281439,1.40567894292943
98,20030201,1.40350877192982,1.40331181588549
98,20030202,1.40350877192982,1.40449438202247
98,20030203,1.40587656403768,1.40508641281439
98,20030204,1.40075640846057,1.40154169586545
98,20030205,1.39742873113471,1.39723347771413
98,20030206,1.41522785168412,1.41542816702052
98,20030207,1.4120304998588,1.41043723554302
98,20030208,1.41262890238734,1.41382723031246
98,20030209,1.41262890238734,1.41123341800734
98,20030210,1.41302811925957,1.41482739105829
98,20030211,1.41482739105829,1.41362736782584
98,20030212,1.41663125088539,1.41783638168155
98,20030213,1.40745953553835,1.40646976090014
98,20030214,1.41462724572075,1.41502759303806
98,20030215,1.41602945341263,1.41462724572075
98,20030216,1.41602945341263,1.41763538417919
98,20030217,1.41643059490085,1.41562853907135
98,20030218,1.40607424071991,1.40666760444507
98,20030219,1.40706345856198,1.40686550365785
98,20030220,1.40114894213255,1.40114894213255
98,20030221,1.41123341800734,1.40944326990839
98,20030222,1.41123341800734,1.41302811925957
98,20030223,1.4110342881332,1.40984068800226
98,20030224,1.40706345856198,1.40745953553835
98,20030225,1.4110342881332,1.40924464487035
98,20030226,1.40845070422535,1.40944326990839
98,20030227,1.40765765765766,1.40706345856198
98,20030228,1.40390284992279,1.40449438202247
98,20030301,1.40449438202247,1.404099971918
98,20030302,1.40449438202247,1.4046916701784
98,20030303,1.40056022408964,1.39879703455029
98,20030304,1.4009526478005,1.40173815531259
98,20030305,1.41884222474461,1.41884222474461
98,20030306,1.42816338189089,1.42816338189089
98,20030307,1.42979696883043,1.42857142857143
98,20030308,1.42959256611866,1.43081985977965
98,20030309,1.42694063926941,1.42612664004564
98,20030310,1.4194464158978,1.4208581983518
98,20030311,1.42369020501139,1.42247510668563
98,20030312,1.42795944595173,1.42877553936277
98,20030313,1.42795944595173,1.42775556824672
98,20030314,1.42450142450142,1.42531356898518
98,20030315,1.42369020501139,1.42308239647076
98,20030316,1.42308239647076,1.42450142450142
98,20030317,1.4265335235378,1.42511044605957
98,20030318,1.42531356898518,1.42531356898518
98,20030319,1.43410296859315,1.43307537976498
98,20030320,1.43225436837582,1.4336917562724
98,20030321,1.42857142857143,1.42694063926941
98,20030322,1.42897970848814,1.42897970848814
98,20030323,1.42897970848814,1.42857142857143
98,20030324,1.41964792731403,1.42166619277794
98,20030325,1.4168319637291,1.41643059490085
98,20030326,1.41803743618832,1.4194464158978
98,20030327,1.42571998859424,1.42369020501139
98,20030328,1.42490738102023,1.42551674982181
98,20030329,1.42328494164532,1.42308239647076
98,20030330,1.42328494164532,1.42490738102023
98,20030331,1.42166619277794,1.41984949595343
98,20030401,1.42938822184105,1.42979696883043
98,20030402,1.44029958231312,1.43967751223726
98,20030403,1.4446691707599,1.44571345959231
98,20030404,1.44613159797542,1.4446691707599
98,20030405,1.44487790781679,1.44634075788256
98,20030406,1.44487790781679,1.44320969836917
98,20030407,1.4446691707599,1.44634075788256
98,20030408,1.45201103528387,1.45011600928074
98,20030409,1.44822592324403,1.44864551644213
98,20030410,1.44696860078136,1.44613159797542
98,20030411,1.4427932477276,1.44487790781679
98,20030412,1.4427932477276,1.44133756125685
98,20030413,1.4427932477276,1.44383482529599
98,20030414,1.4446691707599,1.44383482529599
98,20030415,1.45095763203714,1.45116819039327
98,20030416,1.45158949049209,1.45116819039327
98,20030417,1.45708873670407,1.45921494236101
98,20030418,1.4541224371092,1.45369966564908
98,20030419,1.45391102064554,1.45454545454545
98,20030420,1.45391102064554,1.45243282498184
