FACT_EINSATZ.Alarmdatumbezug,FACT_EINSATZ.Alarmdatumzeit,FACT_EINSATZ.Belegnummer,FACT_EINSATZ.DIM_AUFTRAGSSTATUS_INKL_ARS_KEY,FACT_EINSATZ.DIM_AUFTRAGSSTATUS_KEY,FACT_EINSATZ.DIM_DATE_ALARM_KEY,FACT_EINSATZ.DIM_TIME_ALARM_KEY,FACT_EINSATZ.DIM_URSACHE_ALARM_KEY,FACT_EINSATZ.dss_create_time,FACT_EINSATZ.dss_update_time,FACT_EINSATZ.ernam,FACT_EINSATZ.FACT_EINSATZ_SK,FACT_EINSATZ.HatDurchgeführteARSPosition,FACT_EINSATZ.IstNachteinsatz,FACT_EINSATZ.Vertriebsorganisation
2018-10-12 00:00:00.000,2018-10-12 16:24:00.000,"0000412275","2","2","10513","40426","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4869","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 17:25:00.000,"0000412277","2","2","10513","83438","0",2018-10-17 14:50:47.000,2018-11-05 05:48:34.000,"JCO_ELS","244557","","0","0001"
2018-10-12 00:00:00.000,2018-10-12 17:48:00.000,"0000412281","2","2","10513","44622","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","4870","","0","0001"
2018-10-13 00:00:00.000,2018-10-14 01:42:00.000,"0000412360","2","2","10515","4489","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275432","","1","0001"
2018-10-13 00:00:00.000,2018-10-13 08:20:00.000,"0000412294","2","2","10514","20810","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277532","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 09:34:00.000,"0000412296","2","2","10514","69122","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277533","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 09:43:00.000,"0000412297","2","2","10514","28447","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277757","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 10:52:00.000,"0000412302","2","2","10514","26265","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277535","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 12:32:00.000,"0000412313","2","2","10514","70438","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3284","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 13:18:00.000,"0000412337","2","2","10514","37575","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277784","1","0","0001"
2018-10-13 00:00:00.000,2018-10-13 14:24:00.000,"0000412325","2","2","10514","41447","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","5817","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 14:25:00.000,"0000412322","2","2","10514","42690","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","5816","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 14:35:00.000,"0000412330","2","2","10514","39430","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277782","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 14:37:00.000,"0000412332","2","2","10514","36533","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277783","1","0","0001"
2018-10-13 00:00:00.000,2018-10-13 14:39:00.000,"0000412326","2","2","10514","43796","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","277781","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 15:38:00.000,"0000412333","2","2","10514","43873","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","5818","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 16:08:00.000,"0000412334","2","2","10514","40045","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3286","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 17:31:00.000,"0000412344","2","2","10514","52413","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3287","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 18:45:00.000,"0000412348","2","2","10514","51261","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3288","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 21:48:00.000,"0000412356","2","2","10514","54494","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"JCO_ELS","281369","","1","0001"
2018-10-13 00:00:00.000,2018-10-13 22:15:00.000,"0000412355","2","2","10514","74814","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3289","","1","0001"
2018-10-14 00:00:00.000,2018-10-15 06:39:00.000,"0000412427","2","2","10516","78554","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","2125","","1","0001"
2018-10-14 00:00:00.000,2018-10-14 11:18:00.000,"0000412375","2","2","10515","32704","0",2018-10-17 14:50:49.000,2018-11-05 05:48:34.000,"JCO_ELS","275433","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 13:58:00.000,"0000412385","2","2","10515","34659","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3637","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 13:59:00.000,"0000412387","2","2","10515","81904","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3638","1","0","0001"
2018-10-14 00:00:00.000,2018-10-14 22:09:00.000,"0000412421","2","2","10515","60392","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3670","","1","0001"
2018-10-14 00:00:00.000,2018-10-14 22:17:00.000,"0000412422","2","2","10515","56342","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3671","","0","0001"
2018-10-15 00:00:00.000,2018-10-15 07:52:00.000,"0000412428","2","2","10516","21373","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3358","","0","0001"
2018-10-15 00:00:00.000,2018-10-15 10:02:00.000,"0000412431","2","2","10516","69343","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3359","","0","0001"
2018-10-15 00:00:00.000,2018-10-15 10:04:00.000,"0000412435","2","2","10516","24954","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","2127","","0","0001"
2018-10-15 00:00:00.000,2018-10-15 10:14:00.000,"0000412433","2","2","10516","28437","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","2126","","0","0001"
2018-10-15 00:00:00.000,2018-10-15 12:33:00.000,"0000412439","2","2","10516","31144","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3361","","0","0001"
2018-10-15 00:00:00.000,2018-10-15 12:34:00.000,"0000412437","2","2","10516","31152","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","3360","","0","0001"
2018-10-15 00:00:00.000,2018-10-15 12:53:00.000,"0000412438","2","2","10516","38544","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"JCO_ELS","2128","","0","0001"
2018-10-03 00:00:00.000,2018-10-04 00:35:00.000,"0000411892","2","2","10505","1703","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","1887","1","1","0001"
2018-10-03 00:00:00.000,2018-10-04 04:27:00.000,"0000411891","2","2","10505","13657","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","50","","1","0001"
2018-10-04 00:00:00.000,2018-10-04 09:16:00.000,"0000411902","2","2","10505","27597","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","51","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 10:35:00.000,"0000411909","2","2","10505","80324","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","53","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 10:41:00.000,"0000411908","2","2","10505","30613","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","52","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 14:00:00.000,"0000411922","2","2","10505","81909","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","247672","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 15:03:00.000,"0000411924","2","2","10505","42324","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","2059","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 20:12:00.000,"0000411944","2","2","10505","56099","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","247674","","1","0001"
2018-10-04 00:00:00.000,2018-10-04 21:06:00.000,"0000411945","2","2","10505","53379","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","2060","","1","0001"
2018-10-04 00:00:00.000,2018-10-04 21:35:00.000,"0000411946","2","2","10505","57586","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","247675","","1","0001"
2018-10-05 00:00:00.000,2018-10-05 14:08:00.000,"0000411975","2","2","10506","39888","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","7","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 15:32:00.000,"0000411965","2","2","10506","39313","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","6","","0","0001"
2018-10-06 00:00:00.000,2018-10-07 01:24:00.000,"0000412039","2","2","10508","3884","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3761","","1","0001"
2018-10-06 00:00:00.000,2018-10-06 09:22:00.000,"0000412006","2","2","10507","26438","0",2018-10-17 14:50:47.000,2018-11-05 05:48:33.000,"JCO_ELS","245263","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 10:45:00.000,"0000412003","2","2","10507","31228","0",2018-10-17 14:50:47.000,2018-11-05 05:48:33.000,"JCO_ELS","245262","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 14:01:00.000,"0000412014","2","2","10507","34252","0",2018-10-17 14:50:47.000,2018-11-05 05:48:33.000,"JCO_ELS","245264","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 20:05:00.000,"0000412032","2","2","10507","50540","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","259471","","1","0001"
2018-10-06 00:00:00.000,2018-10-06 21:28:00.000,"0000412035","2","2","10507","85294","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","259472","","1","0001"
2018-10-07 00:00:00.000,2018-10-08 00:08:00.000,"0000412069","2","2","10509","202","0",2018-10-17 14:50:49.000,2018-11-05 05:48:33.000,"JCO_ELS","267202","","1","0001"
2018-10-07 00:00:00.000,2018-10-08 01:23:00.000,"0000412071","2","2","10509","63373","0",2018-10-17 14:50:49.000,2018-11-05 05:48:33.000,"JCO_ELS","267203","","1","0001"
2018-10-07 00:00:00.000,2018-10-07 07:36:00.000,"0000412043","2","2","10508","22081","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3762","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 12:22:00.000,"0000412053","2","2","10508","36805","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3763","1","0","0001"
2018-10-07 00:00:00.000,2018-10-07 13:47:00.000,"0000412054","2","2","10508","39797","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3764","","0","0001"
2018-10-07 00:00:00.000,2018-10-07 17:15:00.000,"0000412062","2","2","10508","48030","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3765","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 07:43:00.000,"0000412075","2","2","10509","20032","0",2018-10-17 14:50:49.000,2018-11-05 05:48:33.000,"JCO_ELS","267204","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 13:18:00.000,"0000412092","2","2","10509","37575","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","248615","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 14:38:00.000,"0000412097","2","2","10509","82189","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","248617","","0","0001"
2018-10-08 00:00:00.000,2018-10-08 14:42:00.000,"0000412094","2","2","10509","36152","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","248616","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 08:52:00.000,"0000412111","2","2","10510","22217","0",2018-10-17 14:50:49.000,2018-11-05 05:48:33.000,"JCO_ELS","267205","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 08:56:00.000,"0000412112","2","2","10510","25921","0",2018-10-17 14:50:49.000,2018-11-05 05:48:33.000,"JCO_ELS","267206","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 13:11:00.000,"0000412122","2","2","10510","81534","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","248618","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 13:38:00.000,"0000412124","2","2","10510","33416","0",2018-10-17 14:50:49.000,2018-11-05 05:48:33.000,"JCO_ELS","267306","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 14:33:00.000,"0000412132","2","2","10510","36499","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","248783","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 14:34:00.000,"0000412128","2","2","10510","82152","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","248781","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 15:56:00.000,"0000412130","2","2","10510","44684","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","248782","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 17:06:00.000,"0000412137","2","2","10510","83283","0",2018-10-17 14:50:49.000,2018-11-05 05:48:33.000,"JCO_ELS","267308","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 17:07:00.000,"0000412138","2","2","10510","46622","0",2018-10-17 14:50:49.000,2018-11-05 05:48:33.000,"JCO_ELS","267309","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 17:15:00.000,"0000412135","2","2","10510","48030","0",2018-10-17 14:50:49.000,2018-11-05 05:48:33.000,"JCO_ELS","267307","","0","0001"
2018-10-09 00:00:00.000,2018-10-09 19:21:00.000,"0000412144","2","2","10510","84318","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","248784","","1","0001"
2018-10-10 00:00:00.000,2018-10-10 12:17:00.000,"0000412167","2","2","10511","30381","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","259952","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 12:28:00.000,"0000412164","2","2","10511","36302","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","259950","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 12:29:00.000,"0000412169","2","2","10511","34496","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","259953","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 12:30:00.000,"0000412165","2","2","10511","37377","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","259951","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 13:53:00.000,"0000412174","2","2","10511","81861","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","259954","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 17:11:00.000,"0000412187","2","2","10511","72523","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","259955","","0","0001"
2018-10-10 00:00:00.000,2018-10-10 17:18:00.000,"0000412188","2","2","10511","49592","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","259956","","0","0001"
2018-10-12 00:00:00.000,2018-10-13 00:00:00.000,"0000412292","2","2","10514","361","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3767","","1","0001"
2018-10-13 00:00:00.000,2018-10-14 04:09:00.000,"0000412361","2","2","10515","10897","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","4771","","1","0001"
2018-10-13 00:00:00.000,2018-10-13 11:03:00.000,"0000412303","2","2","10514","27366","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3789","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 12:29:00.000,"0000412310","2","2","10514","34496","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3790","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 12:31:00.000,"0000412320","2","2","10514","31128","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3792","1","0","0001"
2018-10-13 00:00:00.000,2018-10-13 13:49:00.000,"0000412315","2","2","10514","41365","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3791","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 17:09:00.000,"0000412343","2","2","10514","83310","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3793","","0","0001"
2018-10-13 00:00:00.000,2018-10-13 18:39:00.000,"0000412350","2","2","10514","50852","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3794","1","0","0001"
2018-10-13 00:00:00.000,2018-10-13 19:47:00.000,"0000412354","2","2","10514","55172","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3796","1","1","0001"
2018-10-13 00:00:00.000,2018-10-13 19:49:00.000,"0000412351","2","2","10514","57376","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3795","","1","0001"
2018-10-13 00:00:00.000,2018-10-13 22:00:00.000,"0000412358","2","2","10514","85541","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","3797","1","0","0001"
2018-10-14 00:00:00.000,2018-10-14 10:15:00.000,"0000412371","2","2","10515","80186","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","4772","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 11:33:00.000,"0000412376","2","2","10515","34033","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","4773","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 11:37:00.000,"0000412378","2","2","10515","28558","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","4774","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 13:22:00.000,"0000412389","2","2","10515","39949","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","255620","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 15:51:00.000,"0000412399","2","2","10515","45621","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","255621","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 15:53:00.000,"0000412404","2","2","10515","43037","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","255622","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 16:15:00.000,"0000412396","2","2","10515","45476","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","4775","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 16:19:00.000,"0000412402","2","2","10515","45868","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","4777","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 16:21:00.000,"0000412397","2","2","10515","40864","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"JCO_ELS","4776","","0","0001"
2018-10-14 00:00:00.000,2018-10-14 20:43:00.000,"0000412419","2","2","10515","63166","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"JCO_ELS","255656","","1","0001"
2018-10-02 00:00:00.000,2018-10-02 09:30:00.000,"0000412180","2","2","10503","79873","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","277296","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 13:10:00.000,"0000412008","2","2","10503","37519","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","277610","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 13:33:00.000,"0000411842","2","2","10503","70894","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","273113","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 15:35:00.000,"0000411848","2","2","10503","82623","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","280392","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 17:29:00.000,"0000411850","2","2","10503","83459","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","3348","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 20:05:00.000,"0000411847","2","2","10503","50540","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","258466","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 20:19:00.000,"0000411846","2","2","10503","51470","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","280391","","0","0001"
2018-10-02 00:00:00.000,2018-10-02 21:53:00.000,"0000411950","2","2","10503","85493","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","277324","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 11:04:00.000,"0000411875","2","2","10504","27076","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","883","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 13:06:00.000,"0000412352","2","2","10504","37737","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","268368","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 13:09:00.000,"0000412027","2","2","10504","37286","0",2018-10-17 14:50:48.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","255841","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 13:15:00.000,"0000411942","2","2","10504","37550","0",2018-10-17 14:50:48.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","255829","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 13:36:00.000,"0000411949","2","2","10504","40485","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","273003","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 16:02:37.000,"0000412145","2","2","10504","47734","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","280283","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 16:34:00.000,"0000411888","2","2","10504","83043","0",2018-10-17 14:50:47.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","241226","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 17:26:00.000,"0000411898","2","2","10504","48402","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","280508","","0","0001"
2018-10-03 00:00:00.000,2018-10-03 23:59:00.000,"0000411899","2","2","10504","86391","0",2018-10-17 14:50:47.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","241227","","0","0001"
2018-10-04 00:00:00.000,2018-10-05 06:43:00.000,"0000411990","2","2","10506","17027","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","5177","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 12:12:00.000,"0000411936","2","2","10505","33710","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","270754","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 12:13:00.000,"0000411957","2","2","10505","29590","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","270758","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 16:11:00.000,"0000411929","2","2","10505","40067","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","3129","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 16:57:00.000,"0000411933","2","2","10505","50228","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"WS_ELS_REPAT","247673","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 17:10:00.000,"0000411976","2","2","10505","50706","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","3780","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 18:25:00.000,"0000412095","2","2","10505","55477","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"WS_ELS_REPAT","3766","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 18:58:00.000,"0000412113","2","2","10505","84147","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","2049","","0","0001"
2018-10-04 00:00:00.000,2018-10-04 19:14:00.000,"0000412087","2","2","10505","57635","0",2018-10-17 14:50:50.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","277530","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 10:28:00.000,"0000412173","2","2","10506","30215","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","224","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 10:46:00.000,"0000412012","2","2","10506","31080","0",2018-10-17 14:50:31.000,2018-11-05 05:48:33.000,"WS_ELS_REPAT","8","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 10:53:00.000,"0000412078","2","2","10506","26274","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","278094","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 12:03:00.000,"0000412181","2","2","10506","81011","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","270695","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 16:55:05.000,"0000412254","2","2","10506","72419","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","3146","","0","0001"
2018-10-05 00:00:00.000,2018-10-05 20:58:00.000,"0000411987","2","2","10506","59620","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","270671","","0","0001"
2018-10-06 00:00:00.000,2018-10-07 04:07:00.000,"0000412057","2","2","10508","10880","0",2018-10-17 14:50:31.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","2047","","0","0001"
2018-10-06 00:00:00.000,2018-10-07 06:35:00.000,"0000412086","2","2","10508","78517","0",2018-10-17 14:50:31.000,2018-11-05 05:48:34.000,"WS_ELS_REPAT","3114","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 15:36:00.000,"0000412017","2","2","10507","39349","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","277401","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 19:36:00.000,"0000412200","2","2","10507","84429","0",2018-10-17 14:50:49.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","270901","","0","0001"
2018-10-06 00:00:00.000,2018-10-06 22:44:00.000,"0000412040","2","2","10507","61097","0",2018-10-17 14:50:48.000,2018-11-05 05:48:33.000,"WS_ELS_REPAT","259473","","0","0001"
2018-10-07 00:00:00.000,2018-10-08 03:07:00.000,"0000412073","2","2","10509","76968","0",2018-10-17 14:50:50.000,2018-11-05 05:48:35.000,"WS_ELS_REPAT","280921","","0","0001"
