show_id,Directors
"n6824","Lucky Kuswandi"
"n6827","Martin Scorsese"
"n6829","Ifa Isfansyah"
"n6830","Rudy Soedjarwo"
"n6831","Hiroshi Katagiri"
"n6832","Manbhavan Singh"
"n6833","P.K. Baaburaaj"
"n6838","David Grossman"
"n6839","Guy Vasilovich"
"n6840","Nicholas Stoller"
"n6841","Christopher Smith"
"n6843","Peter Segal"
"n6844","David Silberg"
"n6845","Rajkumar Santoshi"
"n6846","Rich Ragsdale"
"n6847","Kazuchika Kise"
"n6847","Masahiko Murata"
"n6848","Mark Steven Johnson"
"n6849","Kazuchika Kise"
"n6851","Kazuchika Kise"
"n6852","Partho Ghosh"
"n6853","Riri Riza"
"n6854","Vincente Minnelli"
"n6854","Charles Walters"
"n6855","Sally Potter"
"n6856","Wenn V. Deramas"
"n6857","Brett Whitcomb"
"n6859","Harold Cronk"
"n6860","Jedd Wider"
"n6860","Todd Wider"
"n6861","Gordon Chan"
"n6862","Harold Cronk"
"n6863","Michael Mason"
"n6864","Francis Lee"
"n6865","Hrishikesh Mukherjee"
"n6866","Takuya Inaba"
"n6867","Martin Campbell"
"n6868","Sam De Jong"
"n6870","Ivan Sen"
"n6871","Rohit Shetty"
"n6873","Mark Landre Gould"
"n6874","Neslihan Yesilyurt"
"n6875","Chris Mccoy"
"n6876","Andrew Niccol"
"n6877","Wendy Jo Carlton"
"n6878","Tarek Abdel Moaty"
"n6879","George Clooney"
"n6880","Henrik Ruben Genz"
"n6881","Martin Scorsese"
"n6882","Justin Chon"
"n6883","Michael Dowse"
"n6884","Ari Sandel"
"n6885","Robert Altman"
"n6887","Mathieu Kassovitz"
"n6888","Ananth Narayan Mahadevan"
"n6889","Clint Eastwood"
"n6892","Indra Kumar"
"n6893","Tanuj Chopra"
"n6894","Randal Kleiser"
"n6897","Jeremy Saulnier"
"n6898","Abba T. Makama"
"n6899","Nanette Burstein"
"n6900","Eric Juhola"
"n6901","Anjali Nayar"
"n6903","James Woodroffe"
"n6904","Esteban Vidal"
"n6905","Sermiyan Midyat"
"n6906","Sermiyan Midyat"
"n6909","Ali Taner Baltacı"
"n6910","Adam Shankman"
"n6911","Shinji Aramaki"
"n6911","Mamoru Oshii"
"n6911","Hideki Futamura"
"n6912","Ian Kirby"
"n6913","Satish Kaushik"
"n6914","John Irvin"
"n6915","Akram Farouk"
"n6916","Johnny Martin"
"n6917","Joe Berlinger"
"n6919","Tim Van Someren"
"n6921","Joe Dietsch"
"n6921","Louie Gibson"
"n6922","Luis Javier M. Henaine"
"n6925","Robert Osman"
"n6925","Nathanael Wiseman"
"n6926","Ilya Naishuller"
"n6928","Jon Hurwitz"
"n6928","Hayden Schlossberg"
"n6929","Danny Leiner"
"n6930","Daniel Raim"
"n6932","Ron Oliver"
"n6933","Ah Loong"
"n6934","Ron Davis"
"n6935","Justin Bare"
"n6935","Matthew Miele"
"n6937","David Dhawan"
"n6939","Jon Schnitzer"
"n6940","Brant Sersen"
"n6941","Eddie Martin"
"n6943","Andrew C. Erin"
"n6944","Steven Soderbergh"
"n6945","Davis Guggenheim"
"n6946","Quinn Lasher"
"n6947","Elle Callahan"
"n6948","Ana Kokkinos"
"n6949","Kelly Noonan"
"n6950","David Mirkin"
"n6951","Chris Sivertson"
"n6953","Huang Jianming"
"n6955","Tom Gianas"
"n6955","Ross R. Shuman"
"n6957","David Mackenzie"
"n6958","Guillermo Del Toro"
"n6959","Spike Jonze"
"n6960","Christel Gibson"
"n6961","Prakash Mehra"
"n6962","Rod Blackhurst"
"n6963","Corey Yuen"
"n6965","Timothy Woodward Jr."
"n6967","Shawn Arranha"
"n6968","Liu Jie"
"n6969","Scott Hicks"
"n6973","Lucy Van Beek"
"n6974","Jennifer Lynch"
"n6976","Vishnu Govindhan"
"n6978","Andy Tennant"
"n6979","Daniel Kontur"
"n6980","Daniel Ablin"
"n6981","Asim Raza"
"n6983","Ali Taner Baltacı"
"n6983","Cem Yılmaz"
"n6984","Neil Armfield"
"n6985","Anthony Scott Burns"
"n6985","Nicholas Mccarthy"
"n6985","Adam Egypt Mortimer"
"n6986","Will Allen"
"n6987","Note Chern-Yim"
"n6988","Note Chern-Yim"
"n6989","Rakshith Thirthahalli"
"n6990","Anindya Chatterjee"
"n6991","Bille Woodruff"
"n6992","Bille Woodruff"
"n6993","Mike Disa"
"n6994","Sudip Bandyopadhyay"
"n6995","Jack C. Newell"
"n6996","Brodje Wemboendja"
"n6998","Alexandre Aja"
"n7000","Ayush Raina"
"n7001","Marty Stalker"
"n7002","Federico Lemos"
"n7003","Scott Cooper"
"n7004","Michael Polish"
"n7005","Max Mcgill"
"n7006","Akiva Schaffer"
"n7008","Janusz Majewski"
"n7009","Genndy Tartakovsky"
"n7010","Mark Tonderai"
"n7011","Sandy Chronopoulos"
"n7012","Ziga Virc"
"n7013","Tom O'Dell"
"n7014","Ron Howard"
"n7015","Ken Marino"
"n7016","Lionel C. Martin"
"n7017","Jerry Rothwell"
"n7019","Jocelyn Moorhouse"
"n7020","Cal Saville"
"n7021","Amar Gupte"
"n7022","Sam Liu"
"n7022","Frank Paur"
"n7023","Sooraj R. Barjatya"
"n7024","Raj Kanwar"
"n7026","Drew Casson"
"n7027","Keoni Waxman"
"n7028","Jonathan Mostow"
"n7031","Matt Kugelman"
"n7032","Matt Kugelman"
"n7033","Craig Brewer"
"n7035","Gabriel Grieco"
"n7036","Onir"
"n7037","Benjamin Turner"
"n7037","Gabe Turner"
"n7038","Mary Mazzio"
"n7039","Laura Vanzee Taylor"
"n7041","Feng Xiaogang"
"n7042","Adam Sjöberg"
"n7043","Ross Boyask"
"n7044","Chuck Russell"
"n7045","Douglas Mcgrath"
"n7046","Maria Demeshkina Peek"
"n7047","Mez Tharatorn"
"n7048","Ken Loach"
"n7049","Brett Haley"
"n7050","Steve Race"
"n7052","Brett Harvey"
"n7053","Law Wing-Cheong"
"n7054","Sachin"
"n7056","Tony Leondis"
"n7057","Jay Chapman"
"n7058","Karey Kirkpatrick"
"n7059","Walerian Borowczyk"
"n7061","Taron Lexton"
"n7062","Johannes Roberts"
"n7063","Aytaç Ağırlar"
"n7064","Eric Zaragosa"
"n7065","Suman Mukhopadhyay"
"n7066","Jonathan Baker"
"n7067","Elizabeth Chai Vasarhelyi"
"n7068","Brad Bird"
"n7069","Sanjeev Gupta"
"n7071","Steven Spielberg"
"n7072","Steven Spielberg"
"n7073","Steven Spielberg"
"n7074","Steven Spielberg"
"n7075","John Stewart Muller"
"n7076","Jacob Kornbluth"
"n7077","Luca Vullo"
"n7078","Quentin Tarantino"
"n7079","Iain Softley"
"n7080","K. Subhash"
"n7085","Eugenio Derbez"
"n7087","Michael Gallagher"
"n7088","Patricia Rozema"
"n7089","Toshiya Shinohara"
"n7090","Toshiya Shinohara"
"n7091","Toshiya Shinohara"
"n7092","Clint Eastwood"
"n7093","Charles Officer"
"n7094","John Trengove"
"n7095","Nagesh Kukunoor"
"n7096","Kedar Shinde"
"n7097","Jacob Schwab"
"n7098","Leo Riley"
"n7100","V. K. Prakash"
"n7103","Manish Tiwary"
"n7104","Andy Tennant"
"n7105","Ismail Farouk"
"n7106","Maria Ripoll"
"n7107","Hani Hamdi"
"n7108","Zatella Beatty"
"n7109","Young Jun Lee"
"n7110","Shirish Kunder"
"n7111","Mathias Malzieu"
"n7111","Stéphane Berla"
"n7112","Harvey Glazer"
"n7112","Stuart Stone"
"n7113","Stuart Orme"
"n7114","Quentin Tarantino"
"n7115","Dustin Nguyen"
"n7116","Madhur Bhandarkar"
"n7118","Girish Malik"
"n7119","Nila Madhab Panda"
"n7120","Azfar Jafri"
"n7122","Kevin Smith"
"n7123","Janusz Majewski"
"n7125","Vlad Yudin"
"n7127","Clint Eastwood"
"n7128","Gerry Hoban"
"n7129","C. Fitz"
"n7131","Joe Boyd"
"n7133","David Gelb"
"n7134","Radhu Karmakar"
"n7135","John Edginton"
"n7136","Ashim Ahluwalia"
"n7137","Andrew Stanton"
"n7138","Ahishor Solomon"
"n7140","Bill Oliver"
"n7141","Toby Haynes"
"n7142","Amardeep Singh Gill"
"n7145","David Dhawan"
"n7146","John Schultz"
"n7147","Susannah Heath-Eves"
"n7148","Nora Ephron"
"n7150","Salim Akil"
"n7151","Phil Morrison"
"n7152","Lana Wachowski"
"n7152","Lilly Wachowski"
"n7153","Roger Kumble"
"n7154","Johnnie To"
"n7155","Jon M. Chu"
"n7157","Kathryn Bigelow"
"n7159","Sanjay Gupta"
"n7160","Kranti Redkar"
"n7161","Tinnu Anand"
"n7162","Jijo Pancode"
"n7163","Pa. Ranjith"
"n7164","Buta Singh"
"n7165","Roger Allers"
"n7165","Gaëtan Brizzi"
"n7165","Paul Brizzi"
"n7166","Pooja Bhatt"
"n7167","Rupert Jones"
"n7168","Dhilip Kumar"
"n7170","Satish Kaushik"
"n7171","James Mangold"
"n7172","Sai Paranjape"
"n7173","Alphonso J. Wesson"
"n7174","Vineeth Anil"
"n7175","Chandrakant Kulkarni"
"n7176","Ken Burns"
"n7177","Ken Burns"
"n7179","Leslie Small"
"n7179","Tim Story"
"n7180","Leslie Small"
"n7180","Tim Story"
"n7181","Shannon Hartman"
"n7182","Lori Kaye"
"n7184","Subhash Ghai"
"n7187","Dibakar Banerjee"
"n7189","Hrishikesh Mukherjee"
"n7190","Surya S.J."
"n7190","Sunil Kumar Agrawal"
"n7191","Sudipto Roy"
"n7192","Dimitri Logothetis"
"n7193","John Stockwell"
"n7194","Noah Baumbach"
"n7195","Paul Soriano"
"n7196","Daniel Alfredson"
"n7198","Quentin Tarantino"
"n7199","Quentin Tarantino"
"n7200","Steven Gomez"
"n7201","Frédéric Tonolli"
"n7202","Paul Tanter"
"n7203","Jonathan Hensleigh"
"n7204","Stephen Chiodo"
"n7205","Robert Luketic"
"n7206","Attila Till"
"n7207","Paul Katis"
"n7208","Felix Thompson"
"n7209","Jeffrey W. Byrd"
"n7210","Steve Greenwood"
"n7211","Peter Farrelly"
"n7211","Bobby Farrelly"
"n7212","Deniz Gamze Ergüven"
"n7213","Abbas Alibhai Burmawalla"
"n7213","Mastan Alibhai Burmawalla"
"n7214","Gary Fleder"
"n7217","Woo Ming Jin"
"n7219","Eli Roth"
"n7220","Frank Capra"
"n7220","Joris Ivens"
"n7221","Alex Proyas"
"n7222","Jonathan Taylor"
"n7224","Joachim Rønning"
"n7224","Espen Sandberg"
"n7225","Gulzar"
"n7226","Hans Petter Moland"
"n7228","Munjal Shroff"
"n7228","Tilak Shetty"
"n7229","Munjal Shroff"
"n7229","Tilak Shetty"
"n7230","Tilak Shetty"
"n7231","Tilak Shetty"
"n7232","Tilak Shetty"
"n7234","Munjal Shroff"
"n7234","Tilak Shetty"
"n7235","Trey Edward Shults"
"n7237","Oliver Blackburn"
"n7238","William H. Macy"
"n7239","Remy Kohli"
"n7240","Stephen Chow"
"n7241","Andrés Couturier"
"n7242","Tim Johnson"
"n7243","Stanley Tong"
"n7244","Suresh Pillai"
"n7245","Nick Broomfield"
"n7247","Yusuf Pirhasan"
"n7248","Kundan Shah"
"n7249","Devin Chanda"
"n7250","Samir Karnik"
"n7251","Leandro Mark"
"n7251","Nicolás Silbert"
"n7252","Daniel Lindsay"
"n7252","T.J. Martin"
"n7253","Luis Valdez"
"n7254","Giulio Base"
"n7259","Alejandro Lozano"
"n7260","Syed Ahmad Afzal"
"n7261","Sopon Sukdapisit"
"n7262","Chris Nahon"
"n7263","M. Night Shyamalan"
"n7266","Mahesh Manjrekar"
"n7268","R. Ellis Frazier"
"n7270","Jaki Bradley"
"n7271","Kazuaki Kiriya"
"n7272","Massy Tadjedin"
"n7273","Damien Piscarel"
"n7273","Florent Bodin"
"n7274","Emmanuel Amara"
"n7275","Anand Tucker"
"n7276","Roy Allen Smith"
"n7277","Ron Myrick"
"n7278","Ron Myrick"
"n7279","Ron Myrick"
"n7281","B.N. Shajeer Sha"
"n7282","Vic Armstrong"
"n7283","Zack Snyder"
"n7284","Yang Lei"
"n7285","Chia-Liang Liu"
"n7287","Scott Stewart"
"n7289","Andrew Tan"
"n7289","Stephen Murray"
"n7290","Anders Falck"
"n7290","Stinus Morell Vithner"
"n7293","Mario Cambi"
"n7294","Pascal Blanchard"
"n7294","Sonia Dauger"
"n7294","David Dietz"
"n7295","John Huston"
"n7296","Onur Ünlü"
"n7297","Jenna Laurenzo"
"n7299","Jeff Baena"
"n7300","Ron Davis"
"n7303","Justin Mcconnell"
"n7304","Johnnie To"
"n7305","Kevin Peeples"
"n7306","Alfonso Arau"
"n7307","Charles Stone Iii"
"n7309","Steven Spielberg"
"n7310","Karim El Sobky"
"n7311","Ellen Weissbrod"
"n7312","Hua Shan"
"n7314","Tim Bartley"
"n7315","Robyn Butler"
"n7316","Ira Sachs"
"n7317","Steve Brill"
"n7318","Prakash Satam"
"n7320","Prakash Satam"
"n7321","Zach Clark"
"n7323","Nick Gomez"
"n7324","Werner Herzog"
"n7327","Guy Ritchie"
"n7328","Steven Knight"
"n7329","James Mather"
"n7329","Steve Saint Leger"
"n7330","Fernando Sariñana"
"n7330","José Luis Gutiérrez"
"n7331","Michael Anderson"
"n7333","Stanley Kubrick"
"n7334","Jakob Verbruggen"
"n7335","Jennifer Baichwal"
"n7335","Nicholas De Pencier"
"n7336","Sze Yu Lau"
"n7337","David Wnendt"
"n7338","Parambrata Chatterjee"
"n7340","Ignacio López Escrivá"
"n7341","Alessandro Angulo"
"n7342","Sarah Moshman"
"n7345","Charneice Fox"
"n7346","Pang Ho-Cheung"
"n7347","Saandeep Patel"
"n7348","Stephen Chow"
"n7351","Steven Fine"
"n7352","Ahmad Samir Farag"
"n7353","Sridhar Jetty"
"n7355","Christian Ditter"
"n7356","Alma Har'El"
"n7357","Katherine Brooks"
"n7358","Johnnie To"
"n7359","Ana Quiroga"
"n7361","Radhika Rao"
"n7361","Vinay Sapru"
"n7362","Prabhuraj"
"n7363","Ticoy Rodriguez"
"n7364","Jayan Vannery"
"n7365","Pratim D. Gupta"
"n7366","Dylan C. Brown"
"n7367","Debaloy Dey"
"n7368","George Miller"
"n7370","Callie Khouri"
"n7370","Jesse V. Johnson"
"n7371","Jim Monaco"
"n7372","Chun Wong"
"n7373","Nishikant Kamat"
"n7374","Ben Patterson"
"n7375","Aaron Burns"
"n7376","Iginio Straffi"
"n7378","Luc Vinciguerra"
"n7379","Thierry Donard"
"n7380","Benjamin Ree"
"n7381","Amaan Khan"
"n7385","Li Pei-Chuan"
"n7387","David Dhawan"
"n7388","Sooraj R. Barjatya"
"n7389","Sameer Vidwans"
"n7390","Michael Winnick"
"n7391","Keanu Reeves"
"n7392","Ben Palmer"
"n7394","Shyam Benegal"
"n7395","Tathagata Banerjee"
"n7396","David Gordon Green"
"n7397","John Upchurch"
"n7398","Tom O'Brien"
"n7399","Michael Roberts"
"n7400","Patricia Rozema"
"n7401","Rahat Kazmi"
"n7402","Nicholas Kharkongor"
"n7403","Clive Tonge"
"n7404","Steven C. Miller"
"n7406","Nathan Landeg"
"n7408","Pulkit"
"n7410","Everardo Gout"
"n7411","Chia-Liang Liu"
"n7412","David Raynr"
"n7413","David Batty"
"n7414","Deepika Narayan Bhardwaj"
"n7415","Eric Drath"
"n7416","Leo Riley"
"n7416","Eric Radomski"
"n7417","Hiromasa Yonebayashi"
"n7418","Rob Marshall"
"n7420","Shekhar Kapur"
"n7421","Ui-Seok Jo"
"n7422","Pablo D'Alo Abba"
"n7423","Sudesh Manjrekar"
"n7423","Atul Kale"
"n7424","Daniel Noah"
"n7425","Philip Yung"
"n7426","Hassan Hegazy"
"n7426","Shady Ali"
"n7427","Bob Hercules"
"n7427","Rita Coburn Whack"
"n7428","Samuel D. Pollard"
"n7429","Sachin"
"n7430","Jesús Magaña Vázquez"
"n7431","Nathan Morlando"
"n7432","Martin Scorsese"
"n7433","Mina Shum"
"n7434","Jacek Koprowicz"
"n7435","Paul Berczeller"
"n7435","Mark Radice"
"n7438","Binu Ulahhannan"
"n7440","Bob Odenkirk"
"n7441","Shin-Yeon Won"
"n7442","Janet Tobias"
"n7442","Claus Wehlisch"
"n7443","Barry Sonnenfeld"
"n7444","Barry Sonnenfeld"
"n7445","John Barnard"
"n7446","Gareth Evans"
"n7449","Toka Mcbaror"
"n7451","Santosh Manjrekar"
"n7452","Bharat Nalluri"
"n7453","Steve Carr"
"n7455","Jeff Nichols"
"n7457","Gus Van Sant"
"n7459","Anil Thomas"
"n7461","Gavin O'Connor"
"n7462","Tarsem Singh"
"n7463","Rakeysh Omprakash Mehra"
"n7465","Keiichi Hara"
"n7466","Liv Ullmann"
"n7467","Kenny Young"
"n7468","Jennifer Siebel Newsom"
"n7470","Barbara Kopple"
"n7471","Julia Hart"
"n7472","David Fairhead"
"n7473","David Blair"
"n7474","Osman Ali"
"n7475","Anna Boden"
"n7475","Ryan Fleck"
"n7476","Munish Bhardwaj"
"n7477","Ted Geoghegan"
"n7478","William Monahan"
"n7479","Kunle Afolayan"
"n7480","Aaron Sorkin"
"n7482","Mike Newell"
"n7483","Martin Rosete"
"n7485","Brett Ratner"
"n7487","Robert Vince"
"n7488","Ahmed El Gendy"
"n7489","Holger Tappe"
"n7490","Steve Sacks"
"n7491","William Lau"
"n7492","Steve Ball"
"n7492","Andrew Duncan"
"n7493","William Lau"
"n7493","Sylvain Blais"
"n7494","Dustin Mckenzie"
"n7495","Victor Dal Chele"
"n7495","Alfred Gimeno"
"n7496","William Lau"
"n7497","Mike Fetterly"
"n7497","Steve Sacks"
"n7498","William Lau"
"n7499","Dan Fraga"
"n7499","William Lau"
"n7500","Audu Paden"
"n7500","Eric Radomski"
"n7501","Dustin Mckenzie"
"n7501","Andrew Duncan"
"n7501","Audu Paden"
"n7502","Dustin Mckenzie"
"n7502","Steve Sacks"
"n7504","Robert Luketic"
"n7505","Rachel Bell"
"n7507","Duncan Jones"
"n7508","Barry Jenkins"
"n7509","Antoine Bardou-Jacquet"
"n7510","Jami"
"n7511","Chad Hartigan"
"n7512","Michael Mayer"
"n7513","Avadhoot Gupte"
"n7514","Suhas Kadav"
"n7515","Jennifer Peedom"
"n7516","Peter Farrelly"
"n7516","Will Graham"
"n7516","Steve Carr"
"n7517","Bruce Beresford"
"n7518","Steve Brill"
"n7519","Tomer Heymann"
"n7520","Anthony Chan"
"n7521","Craig Gillespie"
"n7523","Wael Ihsan"
"n7524","Jeff Nichols"
"n7525","David Dhawan"
"n7526","Alexandre Heboyan"
"n7526","Benoît Philippon"
"n7527","James Bobin"
"n7528","Jeremy Saulnier"
"n7531","Lewis Milestone"
"n7531","Carol Reed"
"n7532","Bruce Mcdonald"
"n7533","Onir"
"n7534","Waymon Boone"
"n7535","Ismail Farouk"
"n7536","Dash Shaw"
"n7537","Nathaniel Warsh"
"n7538","Alessandro Pepe"
"n7540","Claude Barras"
"n7542","Ishi Rudell"
"n7542","Jayson Thiessen"
"n7543","Jayson Thiessen"
"n7543","Ishi Rudell"
"n7544","Wenn V. Deramas"
"n7545","Siu-Hung Chung"
"n7545","Wong Jing"
"n7546","John Dower"
"n7547","Nick Cassavetes"
"n7549","Atsajun Sattakovit"
"n7550","Simon Curtis"
"n7551","Moataz El Tony"
"n7553","Sabu Varghese"
"n7554","Jared Hess"
"n7555","Krishna Agazzi"
"n7555","Filippo Gastaldi"
"n7556","Dennis Bartok"
"n7557","Ben Bowie"
"n7557","Geoff Luck"
"n7558","Prakash Mehra"
"n7559","Heidi Saman"
"n7560","Masahiko Murata"
"n7561","Natalia Valdebenito"
"n7562","Sonia Kennebeck"
"n7563","Gene Quintano"
"n7564","Greg Macgillivray"
"n7565","Jon Turteltaub"
"n7566","Mahesh Manjrekar"
"n7567","Roman Atwood"
"n7567","Ben Pluimer"
"n7568","Chad L. Scheifele"
"n7576","George Stevens"
"n7578","Pablo Larraín"
"n7579","Josh Webber"
"n7580","Dennie Gordon"
"n7581","Kim A. Snyder"
"n7582","Lee Tamahori"
"n7583","Arun Vaidyanathan"
"n7584","Jordana Spiro"
"n7585","Kelly Reichardt"
"n7586","Dan Gilroy"
"n7588","George C. Wolfe"
"n7591","Anees Bazmee"
"n7592","Nicolás López"
"n7593","Scott Hicks"
"n7595","Anthony Bell"
"n7596","Tim Maltby"
"n7597","Richard Finn"
"n7597","Tim Maltby"
"n7599","Kiki Goshay"
"n7599","Jacqueline Monetta"
"n7601","Rushmore Denooyer"
"n7602","Martin Gorst"
"n7603","Giulia Clark"
"n7604","Sarah Holt"
"n7605","Terri Randall"
"n7606","Doug Hamilton"
"n7607","Martin Gorst"
"n7608","Peter Fison"
"n7609","Graham Townsley"
"n7610","Paula Apsell"
"n7610","Kirk Wolfinger"
"n7612","Oliver Twinch"
"n7613","Oliver Twinch"
"n7614","Llewellyn M. Smith"
"n7615","Daniel Mccabe"
"n7616","Peter Yost"
"n7617","Tom Stubberfield"
"n7618","Noel Dockstader"
"n7618","Quinn Kanaly"
"n7619","Gail Willumsen"
"n7620","Sacha Gervasi"
"n7621","Lesli Linka Glatter"
"n7622","Peter Pardini"
"n7623","Sam Taylor-Johnson"
"n7626","Dana Doron"
"n7626","Uriel Sinai"
"n7627","Enrico Bisi"
"n7631","Lars Von Trier"
"n7632","Lars Von Trier"
"n7634","Mat Whitecross"
"n7635","Gillian Robespierre"
"n7636","Jacques Perrin"
"n7636","Jacques Cluzaud"
"n7637","Luke Sparke"
"n7638","Lewis Milestone"
"n7639","Steven Soderbergh"
"n7640","Steven Soderbergh"
"n7642","Nacho G. Velilla"
"n7643","Shawn Crahan"
"n7644","Poj Arnon"
"n7645","Poj Arnon"
"n7646","Poj Arnon"
"n7648","Barak Goodman"
"n7649","Oliver Stone"
"n7651","Mohamed Samy"
"n7652","Clarence Yiu-Leung Fok"
"n7653","Heitor Dhalia"
"n7654","Pradip Kurbah"
"n7655","Matt Askem"
"n7656","Charlie Lightening"
"n7657","Charlie Lightening"
"n7658","Matt Askem"
"n7659","Simon Rumley"
"n7660","Sergio Leone"
"n7661","Banjong Pisanthanakun"
"n7662","Morgan Spurlock"
"n7664","Tim Rouhana"
"n7665","Noah Moskin"
"n7666","Jasmine D'Souza"
"n7668","Nicolas Winding Refn"
"n7669","Bill Guttentag"
"n7669","Michael Ware"
"n7670","Roger Allers"
"n7670","Jill Culton"
"n7671","John H. Lee"
"n7673","Dante Lam"
"n7674","Tiller Russell"
"n7677","Dante Lam"
"n7678","Logan Kibens"
"n7679","Chia Tang"
"n7680","Peter Mcdonnell"
"n7681","Kiran Narayanan"
"n7682","Ben C. Lucas"
"n7683","Jayaraj Rajasekharan Nair"
"n7684","Mark Franchetti"
"n7684","Andrew Meier"
"n7685","Anthony Scott Burns"
"n7687","Adam Collins"
"n7687","Luke Radford"
"n7688","Paul Spurrier"
"n7689","Kundan Shah"
"n7691","Richard Lagravenese"
"n7692","Chandran Narikode"
"n7693","Jorge Granier"
"n7695","Piti Jaturaphat"
"n7696","Charles Stone Iii"
"n7697","Amber Tamblyn"
"n7698","Alex Law"
"n7700","Cosima Spender"
"n7701","Fernando González Molina"
"n7702","David Fincher"
"n7703","Bhagyaraj"
"n7704","Rebecca Addelman"
"n7705","Oren Peli"
"n7707","Subhash Ghai"
"n7708","Gafoor Y. Elliyaas"
"n7709","Jennie Livingston"
"n7712","Kevin Hooks"
"n7713","Nikhil Advani"
"n7714","Jeremy Kenyon Lockyer Corbell"
"n7715","Phillip Noyce"
"n7716","Kıvanç Baruönü"
"n7717","Steve Carr"
"n7718","Dileep Narayanan"
"n7720","Paritosh Painter"
"n7721","Banjong Pisanthanakun"
"n7723","Paul Reubens"
"n7723","Wayne Orr"
"n7724","Mohd Khairul Azri Bin Md Noor"
"n7725","Mark Palansky"
"n7727","J.C. Falcón"
"n7728","C.J. Wallis"
"n7729","James Foley"
"n7731","Olivier Assayas"
"n7732","Tony Stone"
"n7733","Will Gluck"
"n7734","Karan Lalit Butani"
"n7735","Jean-Loup Felicioli"
"n7735","Alain Gagnol"
"n7736","Jonathan Demme"
"n7737","Ajay Bhuyan"
"n7737","Kunal Kohli"
"n7738","Banjong Pisanthanakun"
"n7738","Paween Purikitpanya"
"n7738","Songyos Sugmakanan"
"n7739","Kunle Afolayan"
"n7740","Abhishek Saxena"
"n7741","Dana Nachman"
"n7741","Don Hardy Jr."
"n7742","Christopher Nolen"
"n7743","Gajendra Ahire"
"n7744","Oscar Micheaux"
"n7744","Spencer Williams"
"n7744","Richard E. Norman"
"n7745","Mahesh Manjrekar"
"n7746","Israel Adrián Caetano"
"n7746","Bruno Stagnaro"
"n7747","Christophe Honoré"
"n7749","Alastair Fothergill"
"n7750","Sam Liu"
"n7751","Rebecca Zlotowski"
"n7752","Oliver Stone"
"n7753","Daniel Mann"
"n7753","Joseph Sargent"
"n7754","Jean-Simon Chartier"
"n7755","Wim Wenders"
"n7756","Robert Altman"
"n7758","Gabe Klinger"
"n7759","Steve Mclean"
"n7779","Charlie Haskell"
"n7779","Koichi Sakamoto"
"n7789","James Barr"
"n7790","Ashish R. Shukla"
"n7791","Frank Capra"
"n7792","Satish Rajwade"
"n7793","Chris Bell"
"n7793","Josh Alexander"
"n7793","Greg Young"
"n7794","Gregory Hoblit"
"n7795","Wong Jing"
"n7796","Bhavik Thakore"
"n7797","Stephen Cone"
"n7798","Christopher Nolen"
"n7800","Barry Avrich"
"n7802","Rajkumar Santoshi"
"n7803","Quentin Tarantino"
"n7804","Anurag Singh"
"n7805","Luis Prieto"
"n7806","Luv Ranjan"
"n7808","Michael Tolajian"
"n7810","Marc Forster"
"n7812","Werner Herzog"
"n7815","Richard Correll"
"n7817","Andy Fickman"
"n7818","Jonathan Demme"
"n7819","Raphael Erichsen"
"n7820","Hari Viswanath"
"n7821","Martin Scorsese"
"n7822","Manish Gupta"
"n7823","Jeremy Coon"
"n7823","Tim Skousen"
"n7824","Ding Sheng"
"n7825","Dharmesh Darshan"
"n7826","Basu Chatterjee"
"n7827","Phil Johnston"
"n7827","Rich Moore"
"n7828","Raj Kapoor"
"n7830","Eric Khoo"
"n7831","Sanjay Dayma"
"n7832","Kim Sung-Hoon"
"n7833","Girish Joshi"
"n7834","Amir Mohiuddin"
"n7835","Morgan Spurlock"
"n7837","Husam El-Gohari"
"n7838","Anees Bazmee"
"n7840","Nicholas Ray"
"n7842","Michael James Regan"
"n7844","Craig Anderson"
"n7845","John Milius"
"n7846","Amitava Bhattacharya"
"n7847","Marina Willer"
"n7849","Clementine Malpas"
"n7849","Leslie Knott"
"n7850","Mohamed Samy"
"n7852","Andy Capper"
"n7853","Shamyl Othman"
"n7854","Atom Egoyan"
"n7855","Allen Coulter"
"n7856","Mark Palansky"
"n7858","Paul W.S. Anderson"
"n7859","René Pérez Joglar"
"n7860","Linda Saffire"
"n7860","Adam Schlesinger"
"n7861","Chia-Liang Liu"
"n7862","Vijay Jayapal"
"n7864","Andrew Lau Wai-Keung"
"n7864","Andrew Loo"
"n7865","Jani Lachauer"
"n7865","Jakob Schuh"
"n7866","Sam Mendes"
"n7867","Fernando Frías De La Parra"
"n7869","Jon Avnet"
"n7870","Makarand Mane"
"n7872","Devaki Singh"
"n7872","Luke Kenny"
"n7874","Ashok Nanda"
"n7875","Amit Rai"
"n7876","Ishaya Bako"
"n7877","Pierfrancesco Diliberto"
"n7878","Nicholas Winter"
"n7880","John G. Avildsen"
"n7881","Sylvester Stallone"
"n7882","Sylvester Stallone"
"n7883","Sylvester Stallone"
"n7884","John G. Avildsen"
"n7885","G.J. Echternkamp"
"n7886","Sameh Abdulaziz"
"n7887","Nancy Schwartzman"
"n7888","Mitch Dickman"
"n7889","Navaniat Singh"
"n7890","Lenny Abrahamson"
"n7891","Matthew Atkinson"
"n7892","Max Lang"
"n7892","Jani Lachauer"
"n7894","Shweta Basu Prasad"
"n7895","Roman Polanski"
