Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,Month Name,Month & Year,Quarter & Year,DayOfWeek,DayOfWeekName,WeekEnding,MonthEnding,ISO Weeknumber,ISO Year,ISO Day of Year,Week & Year,WeeknYear,MonthnYear,QuarternYear,Fiscal Year,Fiscal Quarter,Fiscal Period,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,Day Type,WeekOffset,MonthOffset,QuarterOffset,YearOffset,FiscalYearOffset,WeekCompleted,MonthCompleted,QuarterCompleted,Monday_Thursday Order
2026-08-21 00:00:00.000,2026,3,8,21,20260821,"August","Aug 2026","Q3 2026",5,"Friday",2026-08-23 00:00:00.000,2026-08-31 00:00:00.000,34,2026,236,"2026-34",20263400,20260800,20260300,"FY27","FQ1",2,True,True,"Unknown",True,"Weekday",299,69,23,6,6,False,False,False,""
2026-08-28 00:00:00.000,2026,3,8,28,20260828,"August","Aug 2026","Q3 2026",5,"Friday",2026-08-30 00:00:00.000,2026-08-31 00:00:00.000,35,2026,243,"2026-35",20263500,20260800,20260300,"FY27","FQ1",2,True,True,"Unknown",True,"Weekday",300,69,23,6,6,False,False,False,""
2026-09-04 00:00:00.000,2026,3,9,4,20260904,"September","Sep 2026","Q3 2026",5,"Friday",2026-09-06 00:00:00.000,2026-09-30 00:00:00.000,36,2026,250,"2026-36",20263600,20260900,20260300,"FY27","FQ1",3,True,True,"Unknown",True,"Weekday",301,70,23,6,6,False,False,False,""
2026-09-11 00:00:00.000,2026,3,9,11,20260911,"September","Sep 2026","Q3 2026",5,"Friday",2026-09-13 00:00:00.000,2026-09-30 00:00:00.000,37,2026,257,"2026-37",20263700,20260900,20260300,"FY27","FQ1",3,True,True,"Unknown",True,"Weekday",302,70,23,6,6,False,False,False,""
2026-09-18 00:00:00.000,2026,3,9,18,20260918,"September","Sep 2026","Q3 2026",5,"Friday",2026-09-20 00:00:00.000,2026-09-30 00:00:00.000,38,2026,264,"2026-38",20263800,20260900,20260300,"FY27","FQ1",3,True,True,"Unknown",True,"Weekday",303,70,23,6,6,False,False,False,""
2026-09-25 00:00:00.000,2026,3,9,25,20260925,"September","Sep 2026","Q3 2026",5,"Friday",2026-09-27 00:00:00.000,2026-09-30 00:00:00.000,39,2026,271,"2026-39",20263900,20260900,20260300,"FY27","FQ1",3,True,True,"Unknown",True,"Weekday",304,70,23,6,6,False,False,False,""
2027-01-01 00:00:00.000,2027,1,1,1,20270101,"January","Jan 2027","Q1 2027",5,"Friday",2027-01-03 00:00:00.000,2027-01-31 00:00:00.000,53,2026,369,"2026-53",20265300,20270100,20270100,"FY27","FQ3",7,True,True,"Unknown",True,"Weekday",318,74,25,7,6,False,False,False,""
2027-01-08 00:00:00.000,2027,1,1,8,20270108,"January","Jan 2027","Q1 2027",5,"Friday",2027-01-10 00:00:00.000,2027-01-31 00:00:00.000,1,2027,5,"2027-01",20270100,20270100,20270100,"FY27","FQ3",7,True,True,"Unknown",True,"Weekday",319,74,25,7,6,False,False,False,""
2027-01-15 00:00:00.000,2027,1,1,15,20270115,"January","Jan 2027","Q1 2027",5,"Friday",2027-01-17 00:00:00.000,2027-01-31 00:00:00.000,2,2027,12,"2027-02",20270200,20270100,20270100,"FY27","FQ3",7,True,True,"Unknown",True,"Weekday",320,74,25,7,6,False,False,False,""
2027-01-22 00:00:00.000,2027,1,1,22,20270122,"January","Jan 2027","Q1 2027",5,"Friday",2027-01-24 00:00:00.000,2027-01-31 00:00:00.000,3,2027,19,"2027-03",20270300,20270100,20270100,"FY27","FQ3",7,True,True,"Unknown",True,"Weekday",321,74,25,7,6,False,False,False,""
2027-01-29 00:00:00.000,2027,1,1,29,20270129,"January","Jan 2027","Q1 2027",5,"Friday",2027-01-31 00:00:00.000,2027-01-31 00:00:00.000,4,2027,26,"2027-04",20270400,20270100,20270100,"FY27","FQ3",7,True,True,"Unknown",True,"Weekday",322,74,25,7,6,False,False,False,""
2027-02-05 00:00:00.000,2027,1,2,5,20270205,"February","Feb 2027","Q1 2027",5,"Friday",2027-02-07 00:00:00.000,2027-02-28 00:00:00.000,5,2027,33,"2027-05",20270500,20270200,20270100,"FY27","FQ3",8,True,True,"Unknown",True,"Weekday",323,75,25,7,6,False,False,False,""
2027-02-12 00:00:00.000,2027,1,2,12,20270212,"February","Feb 2027","Q1 2027",5,"Friday",2027-02-14 00:00:00.000,2027-02-28 00:00:00.000,6,2027,40,"2027-06",20270600,20270200,20270100,"FY27","FQ3",8,True,True,"Unknown",True,"Weekday",324,75,25,7,6,False,False,False,""
2027-02-19 00:00:00.000,2027,1,2,19,20270219,"February","Feb 2027","Q1 2027",5,"Friday",2027-02-21 00:00:00.000,2027-02-28 00:00:00.000,7,2027,47,"2027-07",20270700,20270200,20270100,"FY27","FQ3",8,True,True,"Unknown",True,"Weekday",325,75,25,7,6,False,False,False,""
2027-02-26 00:00:00.000,2027,1,2,26,20270226,"February","Feb 2027","Q1 2027",5,"Friday",2027-02-28 00:00:00.000,2027-02-28 00:00:00.000,8,2027,54,"2027-08",20270800,20270200,20270100,"FY27","FQ3",8,True,True,"Unknown",True,"Weekday",326,75,25,7,6,False,False,False,""
2027-03-05 00:00:00.000,2027,1,3,5,20270305,"March","Mar 2027","Q1 2027",5,"Friday",2027-03-07 00:00:00.000,2027-03-31 00:00:00.000,9,2027,61,"2027-09",20270900,20270300,20270100,"FY27","FQ3",9,True,True,"Unknown",True,"Weekday",327,76,25,7,6,False,False,False,""
2027-03-12 00:00:00.000,2027,1,3,12,20270312,"March","Mar 2027","Q1 2027",5,"Friday",2027-03-14 00:00:00.000,2027-03-31 00:00:00.000,10,2027,68,"2027-10",20271000,20270300,20270100,"FY27","FQ3",9,True,True,"Unknown",True,"Weekday",328,76,25,7,6,False,False,False,""
2027-03-19 00:00:00.000,2027,1,3,19,20270319,"March","Mar 2027","Q1 2027",5,"Friday",2027-03-21 00:00:00.000,2027-03-31 00:00:00.000,11,2027,75,"2027-11",20271100,20270300,20270100,"FY27","FQ3",9,True,True,"Unknown",True,"Weekday",329,76,25,7,6,False,False,False,""
2027-03-26 00:00:00.000,2027,1,3,26,20270326,"March","Mar 2027","Q1 2027",5,"Friday",2027-03-28 00:00:00.000,2027-03-31 00:00:00.000,12,2027,82,"2027-12",20271200,20270300,20270100,"FY27","FQ3",9,True,True,"Unknown",True,"Weekday",330,76,25,7,6,False,False,False,""
2027-04-02 00:00:00.000,2027,2,4,2,20270402,"April","Apr 2027","Q2 2027",5,"Friday",2027-04-04 00:00:00.000,2027-04-30 00:00:00.000,13,2027,89,"2027-13",20271300,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",331,77,26,7,6,False,False,False,""
2027-04-09 00:00:00.000,2027,2,4,9,20270409,"April","Apr 2027","Q2 2027",5,"Friday",2027-04-11 00:00:00.000,2027-04-30 00:00:00.000,14,2027,96,"2027-14",20271400,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",332,77,26,7,6,False,False,False,""
2027-04-16 00:00:00.000,2027,2,4,16,20270416,"April","Apr 2027","Q2 2027",5,"Friday",2027-04-18 00:00:00.000,2027-04-30 00:00:00.000,15,2027,103,"2027-15",20271500,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",333,77,26,7,6,False,False,False,""
2027-04-23 00:00:00.000,2027,2,4,23,20270423,"April","Apr 2027","Q2 2027",5,"Friday",2027-04-25 00:00:00.000,2027-04-30 00:00:00.000,16,2027,110,"2027-16",20271600,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",334,77,26,7,6,False,False,False,""
2027-04-30 00:00:00.000,2027,2,4,30,20270430,"April","Apr 2027","Q2 2027",5,"Friday",2027-05-02 00:00:00.000,2027-04-30 00:00:00.000,17,2027,117,"2027-17",20271700,20270400,20270200,"FY27","FQ4",10,True,True,"Unknown",True,"Weekday",335,77,26,7,6,False,False,False,""
2027-05-07 00:00:00.000,2027,2,5,7,20270507,"May","May 2027","Q2 2027",5,"Friday",2027-05-09 00:00:00.000,2027-05-31 00:00:00.000,18,2027,124,"2027-18",20271800,20270500,20270200,"FY27","FQ4",11,True,True,"Unknown",True,"Weekday",336,78,26,7,6,False,False,False,""
2027-05-14 00:00:00.000,2027,2,5,14,20270514,"May","May 2027","Q2 2027",5,"Friday",2027-05-16 00:00:00.000,2027-05-31 00:00:00.000,19,2027,131,"2027-19",20271900,20270500,20270200,"FY27","FQ4",11,True,True,"Unknown",True,"Weekday",337,78,26,7,6,False,False,False,""
2027-05-21 00:00:00.000,2027,2,5,21,20270521,"May","May 2027","Q2 2027",5,"Friday",2027-05-23 00:00:00.000,2027-05-31 00:00:00.000,20,2027,138,"2027-20",20272000,20270500,20270200,"FY27","FQ4",11,True,True,"Unknown",True,"Weekday",338,78,26,7,6,False,False,False,""
2027-05-28 00:00:00.000,2027,2,5,28,20270528,"May","May 2027","Q2 2027",5,"Friday",2027-05-30 00:00:00.000,2027-05-31 00:00:00.000,21,2027,145,"2027-21",20272100,20270500,20270200,"FY27","FQ4",11,True,True,"Unknown",True,"Weekday",339,78,26,7,6,False,False,False,""
2027-06-04 00:00:00.000,2027,2,6,4,20270604,"June","Jun 2027","Q2 2027",5,"Friday",2027-06-06 00:00:00.000,2027-06-30 00:00:00.000,22,2027,152,"2027-22",20272200,20270600,20270200,"FY27","FQ4",12,True,True,"Unknown",True,"Weekday",340,79,26,7,6,False,False,False,""
2027-06-11 00:00:00.000,2027,2,6,11,20270611,"June","Jun 2027","Q2 2027",5,"Friday",2027-06-13 00:00:00.000,2027-06-30 00:00:00.000,23,2027,159,"2027-23",20272300,20270600,20270200,"FY27","FQ4",12,True,True,"Unknown",True,"Weekday",341,79,26,7,6,False,False,False,""
2027-06-18 00:00:00.000,2027,2,6,18,20270618,"June","Jun 2027","Q2 2027",5,"Friday",2027-06-20 00:00:00.000,2027-06-30 00:00:00.000,24,2027,166,"2027-24",20272400,20270600,20270200,"FY27","FQ4",12,True,True,"Unknown",True,"Weekday",342,79,26,7,6,False,False,False,""
2027-06-25 00:00:00.000,2027,2,6,25,20270625,"June","Jun 2027","Q2 2027",5,"Friday",2027-06-27 00:00:00.000,2027-06-30 00:00:00.000,25,2027,173,"2027-25",20272500,20270600,20270200,"FY27","FQ4",12,True,True,"Unknown",True,"Weekday",343,79,26,7,6,False,False,False,""
2027-07-02 00:00:00.000,2027,3,7,2,20270702,"July","Jul 2027","Q3 2027",5,"Friday",2027-07-04 00:00:00.000,2027-07-31 00:00:00.000,26,2027,180,"2027-26",20272600,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",344,80,27,7,7,False,False,False,""
2027-07-09 00:00:00.000,2027,3,7,9,20270709,"July","Jul 2027","Q3 2027",5,"Friday",2027-07-11 00:00:00.000,2027-07-31 00:00:00.000,27,2027,187,"2027-27",20272700,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",345,80,27,7,7,False,False,False,""
2027-07-16 00:00:00.000,2027,3,7,16,20270716,"July","Jul 2027","Q3 2027",5,"Friday",2027-07-18 00:00:00.000,2027-07-31 00:00:00.000,28,2027,194,"2027-28",20272800,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",346,80,27,7,7,False,False,False,""
2027-07-23 00:00:00.000,2027,3,7,23,20270723,"July","Jul 2027","Q3 2027",5,"Friday",2027-07-25 00:00:00.000,2027-07-31 00:00:00.000,29,2027,201,"2027-29",20272900,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",347,80,27,7,7,False,False,False,""
2027-07-30 00:00:00.000,2027,3,7,30,20270730,"July","Jul 2027","Q3 2027",5,"Friday",2027-08-01 00:00:00.000,2027-07-31 00:00:00.000,30,2027,208,"2027-30",20273000,20270700,20270300,"FY28","FQ1",1,True,True,"Unknown",True,"Weekday",348,80,27,7,7,False,False,False,""
2027-08-06 00:00:00.000,2027,3,8,6,20270806,"August","Aug 2027","Q3 2027",5,"Friday",2027-08-08 00:00:00.000,2027-08-31 00:00:00.000,31,2027,215,"2027-31",20273100,20270800,20270300,"FY28","FQ1",2,True,True,"Unknown",True,"Weekday",349,81,27,7,7,False,False,False,""
2027-08-13 00:00:00.000,2027,3,8,13,20270813,"August","Aug 2027","Q3 2027",5,"Friday",2027-08-15 00:00:00.000,2027-08-31 00:00:00.000,32,2027,222,"2027-32",20273200,20270800,20270300,"FY28","FQ1",2,True,True,"Unknown",True,"Weekday",350,81,27,7,7,False,False,False,""
2027-08-20 00:00:00.000,2027,3,8,20,20270820,"August","Aug 2027","Q3 2027",5,"Friday",2027-08-22 00:00:00.000,2027-08-31 00:00:00.000,33,2027,229,"2027-33",20273300,20270800,20270300,"FY28","FQ1",2,True,True,"Unknown",True,"Weekday",351,81,27,7,7,False,False,False,""
2027-08-27 00:00:00.000,2027,3,8,27,20270827,"August","Aug 2027","Q3 2027",5,"Friday",2027-08-29 00:00:00.000,2027-08-31 00:00:00.000,34,2027,236,"2027-34",20273400,20270800,20270300,"FY28","FQ1",2,True,True,"Unknown",True,"Weekday",352,81,27,7,7,False,False,False,""
2027-09-03 00:00:00.000,2027,3,9,3,20270903,"September","Sep 2027","Q3 2027",5,"Friday",2027-09-05 00:00:00.000,2027-09-30 00:00:00.000,35,2027,243,"2027-35",20273500,20270900,20270300,"FY28","FQ1",3,True,True,"Unknown",True,"Weekday",353,82,27,7,7,False,False,False,""
2027-09-10 00:00:00.000,2027,3,9,10,20270910,"September","Sep 2027","Q3 2027",5,"Friday",2027-09-12 00:00:00.000,2027-09-30 00:00:00.000,36,2027,250,"2027-36",20273600,20270900,20270300,"FY28","FQ1",3,True,True,"Unknown",True,"Weekday",354,82,27,7,7,False,False,False,""
2027-09-17 00:00:00.000,2027,3,9,17,20270917,"September","Sep 2027","Q3 2027",5,"Friday",2027-09-19 00:00:00.000,2027-09-30 00:00:00.000,37,2027,257,"2027-37",20273700,20270900,20270300,"FY28","FQ1",3,True,True,"Unknown",True,"Weekday",355,82,27,7,7,False,False,False,""
2027-09-24 00:00:00.000,2027,3,9,24,20270924,"September","Sep 2027","Q3 2027",5,"Friday",2027-09-26 00:00:00.000,2027-09-30 00:00:00.000,38,2027,264,"2027-38",20273800,20270900,20270300,"FY28","FQ1",3,True,True,"Unknown",True,"Weekday",356,82,27,7,7,False,False,False,""
2028-01-07 00:00:00.000,2028,1,1,7,20280107,"January","Jan 2028","Q1 2028",5,"Friday",2028-01-09 00:00:00.000,2028-01-31 00:00:00.000,1,2028,5,"2028-01",20280100,20280100,20280100,"FY28","FQ3",7,True,True,"Unknown",True,"Weekday",371,86,29,8,7,False,False,False,""
2028-01-14 00:00:00.000,2028,1,1,14,20280114,"January","Jan 2028","Q1 2028",5,"Friday",2028-01-16 00:00:00.000,2028-01-31 00:00:00.000,2,2028,12,"2028-02",20280200,20280100,20280100,"FY28","FQ3",7,True,True,"Unknown",True,"Weekday",372,86,29,8,7,False,False,False,""
2028-01-21 00:00:00.000,2028,1,1,21,20280121,"January","Jan 2028","Q1 2028",5,"Friday",2028-01-23 00:00:00.000,2028-01-31 00:00:00.000,3,2028,19,"2028-03",20280300,20280100,20280100,"FY28","FQ3",7,True,True,"Unknown",True,"Weekday",373,86,29,8,7,False,False,False,""
2028-01-28 00:00:00.000,2028,1,1,28,20280128,"January","Jan 2028","Q1 2028",5,"Friday",2028-01-30 00:00:00.000,2028-01-31 00:00:00.000,4,2028,26,"2028-04",20280400,20280100,20280100,"FY28","FQ3",7,True,True,"Unknown",True,"Weekday",374,86,29,8,7,False,False,False,""
2028-02-04 00:00:00.000,2028,1,2,4,20280204,"February","Feb 2028","Q1 2028",5,"Friday",2028-02-06 00:00:00.000,2028-02-29 00:00:00.000,5,2028,33,"2028-05",20280500,20280200,20280100,"FY28","FQ3",8,True,True,"Unknown",True,"Weekday",375,87,29,8,7,False,False,False,""
2028-02-11 00:00:00.000,2028,1,2,11,20280211,"February","Feb 2028","Q1 2028",5,"Friday",2028-02-13 00:00:00.000,2028-02-29 00:00:00.000,6,2028,40,"2028-06",20280600,20280200,20280100,"FY28","FQ3",8,True,True,"Unknown",True,"Weekday",376,87,29,8,7,False,False,False,""
2028-02-18 00:00:00.000,2028,1,2,18,20280218,"February","Feb 2028","Q1 2028",5,"Friday",2028-02-20 00:00:00.000,2028-02-29 00:00:00.000,7,2028,47,"2028-07",20280700,20280200,20280100,"FY28","FQ3",8,True,True,"Unknown",True,"Weekday",377,87,29,8,7,False,False,False,""
2028-02-25 00:00:00.000,2028,1,2,25,20280225,"February","Feb 2028","Q1 2028",5,"Friday",2028-02-27 00:00:00.000,2028-02-29 00:00:00.000,8,2028,54,"2028-08",20280800,20280200,20280100,"FY28","FQ3",8,True,True,"Unknown",True,"Weekday",378,87,29,8,7,False,False,False,""
2028-03-03 00:00:00.000,2028,1,3,3,20280303,"March","Mar 2028","Q1 2028",5,"Friday",2028-03-05 00:00:00.000,2028-03-31 00:00:00.000,9,2028,61,"2028-09",20280900,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",379,88,29,8,7,False,False,False,""
2028-03-10 00:00:00.000,2028,1,3,10,20280310,"March","Mar 2028","Q1 2028",5,"Friday",2028-03-12 00:00:00.000,2028-03-31 00:00:00.000,10,2028,68,"2028-10",20281000,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",380,88,29,8,7,False,False,False,""
2028-03-17 00:00:00.000,2028,1,3,17,20280317,"March","Mar 2028","Q1 2028",5,"Friday",2028-03-19 00:00:00.000,2028-03-31 00:00:00.000,11,2028,75,"2028-11",20281100,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",381,88,29,8,7,False,False,False,""
2028-03-24 00:00:00.000,2028,1,3,24,20280324,"March","Mar 2028","Q1 2028",5,"Friday",2028-03-26 00:00:00.000,2028-03-31 00:00:00.000,12,2028,82,"2028-12",20281200,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",382,88,29,8,7,False,False,False,""
2028-03-31 00:00:00.000,2028,1,3,31,20280331,"March","Mar 2028","Q1 2028",5,"Friday",2028-04-02 00:00:00.000,2028-03-31 00:00:00.000,13,2028,89,"2028-13",20281300,20280300,20280100,"FY28","FQ3",9,True,True,"Unknown",True,"Weekday",383,88,29,8,7,False,False,False,""
2028-04-07 00:00:00.000,2028,2,4,7,20280407,"April","Apr 2028","Q2 2028",5,"Friday",2028-04-09 00:00:00.000,2028-04-30 00:00:00.000,14,2028,96,"2028-14",20281400,20280400,20280200,"FY28","FQ4",10,True,True,"Unknown",True,"Weekday",384,89,30,8,7,False,False,False,""
2028-04-14 00:00:00.000,2028,2,4,14,20280414,"April","Apr 2028","Q2 2028",5,"Friday",2028-04-16 00:00:00.000,2028-04-30 00:00:00.000,15,2028,103,"2028-15",20281500,20280400,20280200,"FY28","FQ4",10,True,True,"Unknown",True,"Weekday",385,89,30,8,7,False,False,False,""
2028-04-21 00:00:00.000,2028,2,4,21,20280421,"April","Apr 2028","Q2 2028",5,"Friday",2028-04-23 00:00:00.000,2028-04-30 00:00:00.000,16,2028,110,"2028-16",20281600,20280400,20280200,"FY28","FQ4",10,True,True,"Unknown",True,"Weekday",386,89,30,8,7,False,False,False,""
2028-04-28 00:00:00.000,2028,2,4,28,20280428,"April","Apr 2028","Q2 2028",5,"Friday",2028-04-30 00:00:00.000,2028-04-30 00:00:00.000,17,2028,117,"2028-17",20281700,20280400,20280200,"FY28","FQ4",10,True,True,"Unknown",True,"Weekday",387,89,30,8,7,False,False,False,""
2028-05-05 00:00:00.000,2028,2,5,5,20280505,"May","May 2028","Q2 2028",5,"Friday",2028-05-07 00:00:00.000,2028-05-31 00:00:00.000,18,2028,124,"2028-18",20281800,20280500,20280200,"FY28","FQ4",11,True,True,"Unknown",True,"Weekday",388,90,30,8,7,False,False,False,""
2028-05-12 00:00:00.000,2028,2,5,12,20280512,"May","May 2028","Q2 2028",5,"Friday",2028-05-14 00:00:00.000,2028-05-31 00:00:00.000,19,2028,131,"2028-19",20281900,20280500,20280200,"FY28","FQ4",11,True,True,"Unknown",True,"Weekday",389,90,30,8,7,False,False,False,""
2028-05-19 00:00:00.000,2028,2,5,19,20280519,"May","May 2028","Q2 2028",5,"Friday",2028-05-21 00:00:00.000,2028-05-31 00:00:00.000,20,2028,138,"2028-20",20282000,20280500,20280200,"FY28","FQ4",11,True,True,"Unknown",True,"Weekday",390,90,30,8,7,False,False,False,""
2028-05-26 00:00:00.000,2028,2,5,26,20280526,"May","May 2028","Q2 2028",5,"Friday",2028-05-28 00:00:00.000,2028-05-31 00:00:00.000,21,2028,145,"2028-21",20282100,20280500,20280200,"FY28","FQ4",11,True,True,"Unknown",True,"Weekday",391,90,30,8,7,False,False,False,""
2028-06-02 00:00:00.000,2028,2,6,2,20280602,"June","Jun 2028","Q2 2028",5,"Friday",2028-06-04 00:00:00.000,2028-06-30 00:00:00.000,22,2028,152,"2028-22",20282200,20280600,20280200,"FY28","FQ4",12,True,True,"Unknown",True,"Weekday",392,91,30,8,7,False,False,False,""
2028-06-09 00:00:00.000,2028,2,6,9,20280609,"June","Jun 2028","Q2 2028",5,"Friday",2028-06-11 00:00:00.000,2028-06-30 00:00:00.000,23,2028,159,"2028-23",20282300,20280600,20280200,"FY28","FQ4",12,True,True,"Unknown",True,"Weekday",393,91,30,8,7,False,False,False,""
2028-06-16 00:00:00.000,2028,2,6,16,20280616,"June","Jun 2028","Q2 2028",5,"Friday",2028-06-18 00:00:00.000,2028-06-30 00:00:00.000,24,2028,166,"2028-24",20282400,20280600,20280200,"FY28","FQ4",12,True,True,"Unknown",True,"Weekday",394,91,30,8,7,False,False,False,""
2028-06-23 00:00:00.000,2028,2,6,23,20280623,"June","Jun 2028","Q2 2028",5,"Friday",2028-06-25 00:00:00.000,2028-06-30 00:00:00.000,25,2028,173,"2028-25",20282500,20280600,20280200,"FY28","FQ4",12,True,True,"Unknown",True,"Weekday",395,91,30,8,7,False,False,False,""
2028-06-30 00:00:00.000,2028,2,6,30,20280630,"June","Jun 2028","Q2 2028",5,"Friday",2028-07-02 00:00:00.000,2028-06-30 00:00:00.000,26,2028,180,"2028-26",20282600,20280600,20280200,"FY28","FQ4",12,True,True,"Unknown",True,"Weekday",396,91,30,8,7,False,False,False,""
2028-07-07 00:00:00.000,2028,3,7,7,20280707,"July","Jul 2028","Q3 2028",5,"Friday",2028-07-09 00:00:00.000,2028-07-31 00:00:00.000,27,2028,187,"2028-27",20282700,20280700,20280300,"FY29","FQ1",1,True,True,"Unknown",True,"Weekday",397,92,31,8,8,False,False,False,""
2028-07-14 00:00:00.000,2028,3,7,14,20280714,"July","Jul 2028","Q3 2028",5,"Friday",2028-07-16 00:00:00.000,2028-07-31 00:00:00.000,28,2028,194,"2028-28",20282800,20280700,20280300,"FY29","FQ1",1,True,True,"Unknown",True,"Weekday",398,92,31,8,8,False,False,False,""
2028-07-21 00:00:00.000,2028,3,7,21,20280721,"July","Jul 2028","Q3 2028",5,"Friday",2028-07-23 00:00:00.000,2028-07-31 00:00:00.000,29,2028,201,"2028-29",20282900,20280700,20280300,"FY29","FQ1",1,True,True,"Unknown",True,"Weekday",399,92,31,8,8,False,False,False,""
2028-07-28 00:00:00.000,2028,3,7,28,20280728,"July","Jul 2028","Q3 2028",5,"Friday",2028-07-30 00:00:00.000,2028-07-31 00:00:00.000,30,2028,208,"2028-30",20283000,20280700,20280300,"FY29","FQ1",1,True,True,"Unknown",True,"Weekday",400,92,31,8,8,False,False,False,""
2028-08-04 00:00:00.000,2028,3,8,4,20280804,"August","Aug 2028","Q3 2028",5,"Friday",2028-08-06 00:00:00.000,2028-08-31 00:00:00.000,31,2028,215,"2028-31",20283100,20280800,20280300,"FY29","FQ1",2,True,True,"Unknown",True,"Weekday",401,93,31,8,8,False,False,False,""
2028-08-11 00:00:00.000,2028,3,8,11,20280811,"August","Aug 2028","Q3 2028",5,"Friday",2028-08-13 00:00:00.000,2028-08-31 00:00:00.000,32,2028,222,"2028-32",20283200,20280800,20280300,"FY29","FQ1",2,True,True,"Unknown",True,"Weekday",402,93,31,8,8,False,False,False,""
2028-08-18 00:00:00.000,2028,3,8,18,20280818,"August","Aug 2028","Q3 2028",5,"Friday",2028-08-20 00:00:00.000,2028-08-31 00:00:00.000,33,2028,229,"2028-33",20283300,20280800,20280300,"FY29","FQ1",2,True,True,"Unknown",True,"Weekday",403,93,31,8,8,False,False,False,""
2028-08-25 00:00:00.000,2028,3,8,25,20280825,"August","Aug 2028","Q3 2028",5,"Friday",2028-08-27 00:00:00.000,2028-08-31 00:00:00.000,34,2028,236,"2028-34",20283400,20280800,20280300,"FY29","FQ1",2,True,True,"Unknown",True,"Weekday",404,93,31,8,8,False,False,False,""
2028-09-01 00:00:00.000,2028,3,9,1,20280901,"September","Sep 2028","Q3 2028",5,"Friday",2028-09-03 00:00:00.000,2028-09-30 00:00:00.000,35,2028,243,"2028-35",20283500,20280900,20280300,"FY29","FQ1",3,True,True,"Unknown",True,"Weekday",405,94,31,8,8,False,False,False,""
2028-09-08 00:00:00.000,2028,3,9,8,20280908,"September","Sep 2028","Q3 2028",5,"Friday",2028-09-10 00:00:00.000,2028-09-30 00:00:00.000,36,2028,250,"2028-36",20283600,20280900,20280300,"FY29","FQ1",3,True,True,"Unknown",True,"Weekday",406,94,31,8,8,False,False,False,""
2028-09-15 00:00:00.000,2028,3,9,15,20280915,"September","Sep 2028","Q3 2028",5,"Friday",2028-09-17 00:00:00.000,2028-09-30 00:00:00.000,37,2028,257,"2028-37",20283700,20280900,20280300,"FY29","FQ1",3,True,True,"Unknown",True,"Weekday",407,94,31,8,8,False,False,False,""
2028-09-22 00:00:00.000,2028,3,9,22,20280922,"September","Sep 2028","Q3 2028",5,"Friday",2028-09-24 00:00:00.000,2028-09-30 00:00:00.000,38,2028,264,"2028-38",20283800,20280900,20280300,"FY29","FQ1",3,True,True,"Unknown",True,"Weekday",408,94,31,8,8,False,False,False,""
2028-09-29 00:00:00.000,2028,3,9,29,20280929,"September","Sep 2028","Q3 2028",5,"Friday",2028-10-01 00:00:00.000,2028-09-30 00:00:00.000,39,2028,271,"2028-39",20283900,20280900,20280300,"FY29","FQ1",3,True,True,"Unknown",True,"Weekday",409,94,31,8,8,False,False,False,""
2029-01-05 00:00:00.000,2029,1,1,5,20290105,"January","Jan 2029","Q1 2029",5,"Friday",2029-01-07 00:00:00.000,2029-01-31 00:00:00.000,1,2029,5,"2029-01",20290100,20290100,20290100,"FY29","FQ3",7,True,True,"Unknown",True,"Weekday",423,98,33,9,8,False,False,False,""
2029-01-12 00:00:00.000,2029,1,1,12,20290112,"January","Jan 2029","Q1 2029",5,"Friday",2029-01-14 00:00:00.000,2029-01-31 00:00:00.000,2,2029,12,"2029-02",20290200,20290100,20290100,"FY29","FQ3",7,True,True,"Unknown",True,"Weekday",424,98,33,9,8,False,False,False,""
2029-01-19 00:00:00.000,2029,1,1,19,20290119,"January","Jan 2029","Q1 2029",5,"Friday",2029-01-21 00:00:00.000,2029-01-31 00:00:00.000,3,2029,19,"2029-03",20290300,20290100,20290100,"FY29","FQ3",7,True,True,"Unknown",True,"Weekday",425,98,33,9,8,False,False,False,""
2029-01-26 00:00:00.000,2029,1,1,26,20290126,"January","Jan 2029","Q1 2029",5,"Friday",2029-01-28 00:00:00.000,2029-01-31 00:00:00.000,4,2029,26,"2029-04",20290400,20290100,20290100,"FY29","FQ3",7,True,True,"Unknown",True,"Weekday",426,98,33,9,8,False,False,False,""
