Date,Year,Start of Year,End of Year,Month,Days in Month,Day Name,Day of Week,Day of Year,Month Name,Quarter,Week of Year,JaarMaand,Day,Day Offset,Start of Month
2007-05-29 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"dinsdag",1,149,"mei",2,22,"2007 - 5",29,"-4948",2007-05-01 00:00:00.000
2007-05-30 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"woensdag",2,150,"mei",2,22,"2007 - 5",30,"-4947",2007-05-01 00:00:00.000
2007-05-31 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"donderdag",3,151,"mei",2,22,"2007 - 5",31,"-4946",2007-05-01 00:00:00.000
2008-05-26 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"maandag",0,147,"mei",2,22,"2008 - 5",26,"-4585",2008-05-01 00:00:00.000
2008-05-27 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"dinsdag",1,148,"mei",2,22,"2008 - 5",27,"-4584",2008-05-01 00:00:00.000
2008-05-28 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"woensdag",2,149,"mei",2,22,"2008 - 5",28,"-4583",2008-05-01 00:00:00.000
2008-05-29 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"donderdag",3,150,"mei",2,22,"2008 - 5",29,"-4582",2008-05-01 00:00:00.000
2008-05-30 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"vrijdag",4,151,"mei",2,22,"2008 - 5",30,"-4581",2008-05-01 00:00:00.000
2008-05-31 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"zaterdag",5,152,"mei",2,22,"2008 - 5",31,"-4580",2008-05-01 00:00:00.000
2009-05-25 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"maandag",0,145,"mei",2,22,"2009 - 5",25,"-4221",2009-05-01 00:00:00.000
2009-05-26 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"dinsdag",1,146,"mei",2,22,"2009 - 5",26,"-4220",2009-05-01 00:00:00.000
2009-05-27 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"woensdag",2,147,"mei",2,22,"2009 - 5",27,"-4219",2009-05-01 00:00:00.000
2009-05-28 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"donderdag",3,148,"mei",2,22,"2009 - 5",28,"-4218",2009-05-01 00:00:00.000
2009-05-29 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"vrijdag",4,149,"mei",2,22,"2009 - 5",29,"-4217",2009-05-01 00:00:00.000
2009-05-30 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"zaterdag",5,150,"mei",2,22,"2009 - 5",30,"-4216",2009-05-01 00:00:00.000
2009-05-31 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"zondag",6,151,"mei",2,22,"2009 - 5",31,"-4215",2009-05-01 00:00:00.000
2010-05-24 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"maandag",0,144,"mei",2,22,"2010 - 5",24,"-3857",2010-05-01 00:00:00.000
2010-05-25 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"dinsdag",1,145,"mei",2,22,"2010 - 5",25,"-3856",2010-05-01 00:00:00.000
2010-05-26 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"woensdag",2,146,"mei",2,22,"2010 - 5",26,"-3855",2010-05-01 00:00:00.000
2010-05-27 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"donderdag",3,147,"mei",2,22,"2010 - 5",27,"-3854",2010-05-01 00:00:00.000
2010-05-28 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"vrijdag",4,148,"mei",2,22,"2010 - 5",28,"-3853",2010-05-01 00:00:00.000
2010-05-29 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"zaterdag",5,149,"mei",2,22,"2010 - 5",29,"-3852",2010-05-01 00:00:00.000
2010-05-30 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"zondag",6,150,"mei",2,22,"2010 - 5",30,"-3851",2010-05-01 00:00:00.000
2011-05-23 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"maandag",0,143,"mei",2,22,"2011 - 5",23,"-3493",2011-05-01 00:00:00.000
2011-05-24 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"dinsdag",1,144,"mei",2,22,"2011 - 5",24,"-3492",2011-05-01 00:00:00.000
2011-05-25 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"woensdag",2,145,"mei",2,22,"2011 - 5",25,"-3491",2011-05-01 00:00:00.000
2011-05-26 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"donderdag",3,146,"mei",2,22,"2011 - 5",26,"-3490",2011-05-01 00:00:00.000
2011-05-27 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"vrijdag",4,147,"mei",2,22,"2011 - 5",27,"-3489",2011-05-01 00:00:00.000
2011-05-28 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"zaterdag",5,148,"mei",2,22,"2011 - 5",28,"-3488",2011-05-01 00:00:00.000
2011-05-29 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"zondag",6,149,"mei",2,22,"2011 - 5",29,"-3487",2011-05-01 00:00:00.000
2012-05-21 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"maandag",0,142,"mei",2,22,"2012 - 5",21,"-3129",2012-05-01 00:00:00.000
2012-05-22 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"dinsdag",1,143,"mei",2,22,"2012 - 5",22,"-3128",2012-05-01 00:00:00.000
2012-05-23 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"woensdag",2,144,"mei",2,22,"2012 - 5",23,"-3127",2012-05-01 00:00:00.000
2012-05-24 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"donderdag",3,145,"mei",2,22,"2012 - 5",24,"-3126",2012-05-01 00:00:00.000
2012-05-25 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"vrijdag",4,146,"mei",2,22,"2012 - 5",25,"-3125",2012-05-01 00:00:00.000
2012-05-26 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"zaterdag",5,147,"mei",2,22,"2012 - 5",26,"-3124",2012-05-01 00:00:00.000
2012-05-27 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"zondag",6,148,"mei",2,22,"2012 - 5",27,"-3123",2012-05-01 00:00:00.000
2013-05-27 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"maandag",0,147,"mei",2,22,"2013 - 5",27,"-2758",2013-05-01 00:00:00.000
2013-05-28 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"dinsdag",1,148,"mei",2,22,"2013 - 5",28,"-2757",2013-05-01 00:00:00.000
2013-05-29 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"woensdag",2,149,"mei",2,22,"2013 - 5",29,"-2756",2013-05-01 00:00:00.000
2013-05-30 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"donderdag",3,150,"mei",2,22,"2013 - 5",30,"-2755",2013-05-01 00:00:00.000
2013-05-31 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"vrijdag",4,151,"mei",2,22,"2013 - 5",31,"-2754",2013-05-01 00:00:00.000
2014-05-26 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"maandag",0,146,"mei",2,22,"2014 - 5",26,"-2394",2014-05-01 00:00:00.000
2014-05-27 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"dinsdag",1,147,"mei",2,22,"2014 - 5",27,"-2393",2014-05-01 00:00:00.000
2014-05-28 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"woensdag",2,148,"mei",2,22,"2014 - 5",28,"-2392",2014-05-01 00:00:00.000
2014-05-29 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"donderdag",3,149,"mei",2,22,"2014 - 5",29,"-2391",2014-05-01 00:00:00.000
2014-05-30 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"vrijdag",4,150,"mei",2,22,"2014 - 5",30,"-2390",2014-05-01 00:00:00.000
2014-05-31 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"zaterdag",5,151,"mei",2,22,"2014 - 5",31,"-2389",2014-05-01 00:00:00.000
2015-05-25 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"maandag",0,145,"mei",2,22,"2015 - 5",25,"-2030",2015-05-01 00:00:00.000
2015-05-26 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"dinsdag",1,146,"mei",2,22,"2015 - 5",26,"-2029",2015-05-01 00:00:00.000
2015-05-27 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"woensdag",2,147,"mei",2,22,"2015 - 5",27,"-2028",2015-05-01 00:00:00.000
2015-05-28 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"donderdag",3,148,"mei",2,22,"2015 - 5",28,"-2027",2015-05-01 00:00:00.000
2015-05-29 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"vrijdag",4,149,"mei",2,22,"2015 - 5",29,"-2026",2015-05-01 00:00:00.000
2015-05-30 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"zaterdag",5,150,"mei",2,22,"2015 - 5",30,"-2025",2015-05-01 00:00:00.000
2015-05-31 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"zondag",6,151,"mei",2,22,"2015 - 5",31,"-2024",2015-05-01 00:00:00.000
2016-05-23 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"maandag",0,144,"mei",2,22,"2016 - 5",23,"-1666",2016-05-01 00:00:00.000
2016-05-24 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"dinsdag",1,145,"mei",2,22,"2016 - 5",24,"-1665",2016-05-01 00:00:00.000
2016-05-25 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"woensdag",2,146,"mei",2,22,"2016 - 5",25,"-1664",2016-05-01 00:00:00.000
2016-05-26 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"donderdag",3,147,"mei",2,22,"2016 - 5",26,"-1663",2016-05-01 00:00:00.000
2016-05-27 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"vrijdag",4,148,"mei",2,22,"2016 - 5",27,"-1662",2016-05-01 00:00:00.000
2016-05-28 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"zaterdag",5,149,"mei",2,22,"2016 - 5",28,"-1661",2016-05-01 00:00:00.000
2016-05-29 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"zondag",6,150,"mei",2,22,"2016 - 5",29,"-1660",2016-05-01 00:00:00.000
2017-05-22 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"maandag",0,142,"mei",2,22,"2017 - 5",22,"-1302",2017-05-01 00:00:00.000
2017-05-23 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"dinsdag",1,143,"mei",2,22,"2017 - 5",23,"-1301",2017-05-01 00:00:00.000
2017-05-24 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"woensdag",2,144,"mei",2,22,"2017 - 5",24,"-1300",2017-05-01 00:00:00.000
2017-05-25 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"donderdag",3,145,"mei",2,22,"2017 - 5",25,"-1299",2017-05-01 00:00:00.000
2017-05-26 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"vrijdag",4,146,"mei",2,22,"2017 - 5",26,"-1298",2017-05-01 00:00:00.000
2017-05-27 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"zaterdag",5,147,"mei",2,22,"2017 - 5",27,"-1297",2017-05-01 00:00:00.000
2017-05-28 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"zondag",6,148,"mei",2,22,"2017 - 5",28,"-1296",2017-05-01 00:00:00.000
2018-05-28 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"maandag",0,148,"mei",2,22,"2018 - 5",28,"-931",2018-05-01 00:00:00.000
2018-05-29 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"dinsdag",1,149,"mei",2,22,"2018 - 5",29,"-930",2018-05-01 00:00:00.000
2018-05-30 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"woensdag",2,150,"mei",2,22,"2018 - 5",30,"-929",2018-05-01 00:00:00.000
2018-05-31 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"donderdag",3,151,"mei",2,22,"2018 - 5",31,"-928",2018-05-01 00:00:00.000
2019-05-27 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,5,31,"maandag",0,147,"mei",2,22,"2019 - 5",27,"-567",2019-05-01 00:00:00.000
2019-05-28 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,5,31,"dinsdag",1,148,"mei",2,22,"2019 - 5",28,"-566",2019-05-01 00:00:00.000
2019-05-29 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,5,31,"woensdag",2,149,"mei",2,22,"2019 - 5",29,"-565",2019-05-01 00:00:00.000
2019-05-30 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,5,31,"donderdag",3,150,"mei",2,22,"2019 - 5",30,"-564",2019-05-01 00:00:00.000
2019-05-31 00:00:00.000,2019,2019-01-01 00:00:00.000,2019-12-31 00:00:00.000,5,31,"vrijdag",4,151,"mei",2,22,"2019 - 5",31,"-563",2019-05-01 00:00:00.000
2020-05-25 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,31,"maandag",0,146,"mei",2,22,"2020 - 5",25,"-203",2020-05-01 00:00:00.000
2020-05-26 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,31,"dinsdag",1,147,"mei",2,22,"2020 - 5",26,"-202",2020-05-01 00:00:00.000
2020-05-27 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,31,"woensdag",2,148,"mei",2,22,"2020 - 5",27,"-201",2020-05-01 00:00:00.000
2020-05-28 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,31,"donderdag",3,149,"mei",2,22,"2020 - 5",28,"-200",2020-05-01 00:00:00.000
2020-05-29 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,31,"vrijdag",4,150,"mei",2,22,"2020 - 5",29,"-199",2020-05-01 00:00:00.000
2020-05-30 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,31,"zaterdag",5,151,"mei",2,22,"2020 - 5",30,"-198",2020-05-01 00:00:00.000
2020-05-31 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,5,31,"zondag",6,152,"mei",2,22,"2020 - 5",31,"-197",2020-05-01 00:00:00.000
2021-05-24 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,31,"maandag",0,144,"mei",2,22,"2021 - 5",24,"161",2021-05-01 00:00:00.000
2021-05-25 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,31,"dinsdag",1,145,"mei",2,22,"2021 - 5",25,"162",2021-05-01 00:00:00.000
2021-05-26 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,31,"woensdag",2,146,"mei",2,22,"2021 - 5",26,"163",2021-05-01 00:00:00.000
2021-05-27 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,31,"donderdag",3,147,"mei",2,22,"2021 - 5",27,"164",2021-05-01 00:00:00.000
2021-05-28 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,31,"vrijdag",4,148,"mei",2,22,"2021 - 5",28,"165",2021-05-01 00:00:00.000
2021-05-29 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,31,"zaterdag",5,149,"mei",2,22,"2021 - 5",29,"166",2021-05-01 00:00:00.000
2021-05-30 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,31,"zondag",6,150,"mei",2,22,"2021 - 5",30,"167",2021-05-01 00:00:00.000
2007-05-01 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"dinsdag",1,121,"mei",2,18,"2007 - 5",1,"-4976",2007-05-01 00:00:00.000
2007-05-02 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"woensdag",2,122,"mei",2,18,"2007 - 5",2,"-4975",2007-05-01 00:00:00.000
2007-05-03 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"donderdag",3,123,"mei",2,18,"2007 - 5",3,"-4974",2007-05-01 00:00:00.000
2007-05-04 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"vrijdag",4,124,"mei",2,18,"2007 - 5",4,"-4973",2007-05-01 00:00:00.000
2007-05-05 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"zaterdag",5,125,"mei",2,18,"2007 - 5",5,"-4972",2007-05-01 00:00:00.000
2007-05-06 00:00:00.000,2007,2007-01-01 00:00:00.000,2007-12-31 00:00:00.000,5,31,"zondag",6,126,"mei",2,18,"2007 - 5",6,"-4971",2007-05-01 00:00:00.000
2008-05-01 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"donderdag",3,122,"mei",2,18,"2008 - 5",1,"-4610",2008-05-01 00:00:00.000
2008-05-02 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"vrijdag",4,123,"mei",2,18,"2008 - 5",2,"-4609",2008-05-01 00:00:00.000
2008-05-03 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"zaterdag",5,124,"mei",2,18,"2008 - 5",3,"-4608",2008-05-01 00:00:00.000
2008-05-04 00:00:00.000,2008,2008-01-01 00:00:00.000,2008-12-31 00:00:00.000,5,31,"zondag",6,125,"mei",2,18,"2008 - 5",4,"-4607",2008-05-01 00:00:00.000
2009-05-01 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"vrijdag",4,121,"mei",2,18,"2009 - 5",1,"-4245",2009-05-01 00:00:00.000
2009-05-02 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"zaterdag",5,122,"mei",2,18,"2009 - 5",2,"-4244",2009-05-01 00:00:00.000
2009-05-03 00:00:00.000,2009,2009-01-01 00:00:00.000,2009-12-31 00:00:00.000,5,31,"zondag",6,123,"mei",2,18,"2009 - 5",3,"-4243",2009-05-01 00:00:00.000
2010-05-01 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"zaterdag",5,121,"mei",2,18,"2010 - 5",1,"-3880",2010-05-01 00:00:00.000
2010-05-02 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"zondag",6,122,"mei",2,18,"2010 - 5",2,"-3879",2010-05-01 00:00:00.000
2010-05-31 00:00:00.000,2010,2010-01-01 00:00:00.000,2010-12-31 00:00:00.000,5,31,"maandag",0,151,"mei",2,23,"2010 - 5",31,"-3850",2010-05-01 00:00:00.000
2011-05-01 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"zondag",6,121,"mei",2,18,"2011 - 5",1,"-3515",2011-05-01 00:00:00.000
2011-05-30 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"maandag",0,150,"mei",2,23,"2011 - 5",30,"-3486",2011-05-01 00:00:00.000
2011-05-31 00:00:00.000,2011,2011-01-01 00:00:00.000,2011-12-31 00:00:00.000,5,31,"dinsdag",1,151,"mei",2,23,"2011 - 5",31,"-3485",2011-05-01 00:00:00.000
2012-05-28 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"maandag",0,149,"mei",2,23,"2012 - 5",28,"-3122",2012-05-01 00:00:00.000
2012-05-29 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"dinsdag",1,150,"mei",2,23,"2012 - 5",29,"-3121",2012-05-01 00:00:00.000
2012-05-30 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"woensdag",2,151,"mei",2,23,"2012 - 5",30,"-3120",2012-05-01 00:00:00.000
2012-05-31 00:00:00.000,2012,2012-01-01 00:00:00.000,2012-12-31 00:00:00.000,5,31,"donderdag",3,152,"mei",2,23,"2012 - 5",31,"-3119",2012-05-01 00:00:00.000
2013-05-01 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"woensdag",2,121,"mei",2,18,"2013 - 5",1,"-2784",2013-05-01 00:00:00.000
2013-05-02 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"donderdag",3,122,"mei",2,18,"2013 - 5",2,"-2783",2013-05-01 00:00:00.000
2013-05-03 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"vrijdag",4,123,"mei",2,18,"2013 - 5",3,"-2782",2013-05-01 00:00:00.000
2013-05-04 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"zaterdag",5,124,"mei",2,18,"2013 - 5",4,"-2781",2013-05-01 00:00:00.000
2013-05-05 00:00:00.000,2013,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000,5,31,"zondag",6,125,"mei",2,18,"2013 - 5",5,"-2780",2013-05-01 00:00:00.000
2014-05-01 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"donderdag",3,121,"mei",2,18,"2014 - 5",1,"-2419",2014-05-01 00:00:00.000
2014-05-02 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"vrijdag",4,122,"mei",2,18,"2014 - 5",2,"-2418",2014-05-01 00:00:00.000
2014-05-03 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"zaterdag",5,123,"mei",2,18,"2014 - 5",3,"-2417",2014-05-01 00:00:00.000
2014-05-04 00:00:00.000,2014,2014-01-01 00:00:00.000,2014-12-31 00:00:00.000,5,31,"zondag",6,124,"mei",2,18,"2014 - 5",4,"-2416",2014-05-01 00:00:00.000
2015-05-01 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"vrijdag",4,121,"mei",2,18,"2015 - 5",1,"-2054",2015-05-01 00:00:00.000
2015-05-02 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"zaterdag",5,122,"mei",2,18,"2015 - 5",2,"-2053",2015-05-01 00:00:00.000
2015-05-03 00:00:00.000,2015,2015-01-01 00:00:00.000,2015-12-31 00:00:00.000,5,31,"zondag",6,123,"mei",2,18,"2015 - 5",3,"-2052",2015-05-01 00:00:00.000
2016-05-01 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"zondag",6,122,"mei",2,18,"2016 - 5",1,"-1688",2016-05-01 00:00:00.000
2016-05-30 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"maandag",0,151,"mei",2,23,"2016 - 5",30,"-1659",2016-05-01 00:00:00.000
2016-05-31 00:00:00.000,2016,2016-01-01 00:00:00.000,2016-12-31 00:00:00.000,5,31,"dinsdag",1,152,"mei",2,23,"2016 - 5",31,"-1658",2016-05-01 00:00:00.000
2017-05-29 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"maandag",0,149,"mei",2,23,"2017 - 5",29,"-1295",2017-05-01 00:00:00.000
2017-05-30 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"dinsdag",1,150,"mei",2,23,"2017 - 5",30,"-1294",2017-05-01 00:00:00.000
2017-05-31 00:00:00.000,2017,2017-01-01 00:00:00.000,2017-12-31 00:00:00.000,5,31,"woensdag",2,151,"mei",2,23,"2017 - 5",31,"-1293",2017-05-01 00:00:00.000
2018-05-01 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"dinsdag",1,121,"mei",2,18,"2018 - 5",1,"-958",2018-05-01 00:00:00.000
2018-05-02 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"woensdag",2,122,"mei",2,18,"2018 - 5",2,"-957",2018-05-01 00:00:00.000
2018-05-03 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"donderdag",3,123,"mei",2,18,"2018 - 5",3,"-956",2018-05-01 00:00:00.000
2018-05-04 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"vrijdag",4,124,"mei",2,18,"2018 - 5",4,"-955",2018-05-01 00:00:00.000
2018-05-05 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"zaterdag",5,125,"mei",2,18,"2018 - 5",5,"-954",2018-05-01 00:00:00.000
2018-05-06 00:00:00.000,2018,2018-01-01 00:00:00.000,2018-12-31 00:00:00.000,5,31,"zondag",6,126,"mei",2,18,"2018 - 5",6,"-953",2018-05-01 00:00:00.000
