ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
430,"FR-R72Y-40",14,"LB","CM","ML Road Frame-W - Yellow, 40","Cuadro de carretera para mujer GM: amarillo, 40","Cadre de route ML -W - jaune, 40",360.9428,True,"Yellow",500,375,594.83,"40","38-40 CM",2.22,1,"R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี","Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.","当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。","""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli.""",2013-07-01 00:00:00.000,,"Current"
431,"FR-R72Y-42",14,"LB","CM","ML Road Frame-W - Yellow, 42","Cuadro de carretera para mujer GM: amarillo, 42","Cadre de route ML -W - jaune, 42",300.1188,True,"Yellow",500,375,540.7545,"42","42-46 CM",2.26,1,"R",324.4527,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี","Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.","当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。","""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli.""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
432,"FR-R72Y-42",14,"LB","CM","ML Road Frame-W - Yellow, 42","Cuadro de carretera para mujer GM: amarillo, 42","Cadre de route ML -W - jaune, 42",360.9428,True,"Yellow",500,375,594.83,"42","42-46 CM",2.26,1,"R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี","Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.","当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。","""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli.""",2013-07-01 00:00:00.000,,"Current"
433,"FR-R72Y-44",14,"LB","CM","ML Road Frame-W - Yellow, 44","Cuadro de carretera para mujer GM: amarillo, 44","Cadre de route ML -W - jaune, 44",300.1188,True,"Yellow",500,375,540.7545,"44","42-46 CM",2.3,1,"R",324.4527,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี","Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.","当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。","""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli.""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
434,"FR-R72Y-44",14,"LB","CM","ML Road Frame-W - Yellow, 44","Cuadro de carretera para mujer GM: amarillo, 44","Cadre de route ML -W - jaune, 44",360.9428,True,"Yellow",500,375,594.83,"44","42-46 CM",2.3,1,"R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี","Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.","当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。","""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli.""",2013-07-01 00:00:00.000,,"Current"
435,"FR-R72Y-48",14,"LB","CM","ML Road Frame-W - Yellow, 48","Cuadro de carretera para mujer GM: amarillo, 48","Cadre de route ML -W - jaune, 48",300.1188,True,"Yellow",500,375,540.7545,"48","48-52 CM",2.34,1,"R",324.4527,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี","Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.","当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。","""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli.""",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,""
436,"FR-R72Y-48",14,"LB","CM","ML Road Frame-W - Yellow, 48","Cuadro de carretera para mujer GM: amarillo, 48","Cadre de route ML -W - jaune, 48",360.9428,True,"Yellow",500,375,594.83,"48","48-52 CM",2.34,1,"R",356.898,"M","W","ML Road Frame-W","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี","Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.","当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。","""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli.""",2013-07-01 00:00:00.000,,"Current"
511,"FR-M63S-40",12,"LB","CM","ML Mountain Frame-W - Silver, 40","","",199.3757,True,"Silver",500,375,364.09,"40","38-40 CM",2.77,1,"M",218.454,"M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.","ML 车架是经过热处理的铝制车架，它的细节设计和质量与 HL 车架完全相同。它的性能卓越。属男用自行车。","إن هيكل ML هو هيكل مصنوع من الألومنيوم مُعالج حراريًا ومصمم بنفس تفاصيل وجودة هيكل HL الخاص بنا. وهو يوفر أداءً فائقًا. الطراز الرجالي.","מסגרת ה- ML היא מסגרת אלומיניום מוקשח בחום המיוצרת באותה הקפדה ואיכות כמו מסגרות HL שלנו. היא מציעה ביצועים מעולים. גירסה לגברים.","เฟรม ML เป็นเฟรมอลูมิเนียมผ่านความร้อน สร้างอย่างพิถีพิถันเช่นเดียวกับเฟรม HL  ให้ประสิทธิภาพที่เหนือกว่า  เวอร์ชันสำหรับสุภาพบุรุษ","Der ML-Rahmen ist ein hitzebehandelter Aluminiumrahmen mit dem gleichen Zubehör und der gleichen Qualität wie unser HL-Rahmen. Er bietet höchste Leistung. Version für Herren.","ML フレームは、HL フレームと同等の細部および品質を持つ熱処理アルミニウム フレームであり、卓越した性能を発揮します。男性用。","HL kadroyla aynı detaylara ve kaliteye sahip olan ML kadro tavlanmış alüminyumdur. Üstün performans sunar. Erkek modeli.",2013-07-01 00:00:00.000,,"Current"
512,"FR-M63S-42",12,"LB","CM","ML Mountain Frame-W - Silver, 42","","",199.3757,True,"Silver",500,375,364.09,"42","42-46 CM",2.81,1,"M",218.454,"M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.","ML 车架是经过热处理的铝制车架，它的细节设计和质量与 HL 车架完全相同。它的性能卓越。属男用自行车。","إن هيكل ML هو هيكل مصنوع من الألومنيوم مُعالج حراريًا ومصمم بنفس تفاصيل وجودة هيكل HL الخاص بنا. وهو يوفر أداءً فائقًا. الطراز الرجالي.","מסגרת ה- ML היא מסגרת אלומיניום מוקשח בחום המיוצרת באותה הקפדה ואיכות כמו מסגרות HL שלנו. היא מציעה ביצועים מעולים. גירסה לגברים.","เฟรม ML เป็นเฟรมอลูมิเนียมผ่านความร้อน สร้างอย่างพิถีพิถันเช่นเดียวกับเฟรม HL  ให้ประสิทธิภาพที่เหนือกว่า  เวอร์ชันสำหรับสุภาพบุรุษ","Der ML-Rahmen ist ein hitzebehandelter Aluminiumrahmen mit dem gleichen Zubehör und der gleichen Qualität wie unser HL-Rahmen. Er bietet höchste Leistung. Version für Herren.","ML フレームは、HL フレームと同等の細部および品質を持つ熱処理アルミニウム フレームであり、卓越した性能を発揮します。男性用。","HL kadroyla aynı detaylara ve kaliteye sahip olan ML kadro tavlanmış alüminyumdur. Üstün performans sunar. Erkek modeli.",2013-07-01 00:00:00.000,,"Current"
513,"FR-M63S-46",12,"LB","CM","ML Mountain Frame-W - Silver, 46","","",199.3757,True,"Silver",500,375,364.09,"46","42-46 CM",2.85,1,"M",218.454,"M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.","ML 车架是经过热处理的铝制车架，它的细节设计和质量与 HL 车架完全相同。它的性能卓越。属男用自行车。","إن هيكل ML هو هيكل مصنوع من الألومنيوم مُعالج حراريًا ومصمم بنفس تفاصيل وجودة هيكل HL الخاص بنا. وهو يوفر أداءً فائقًا. الطراز الرجالي.","מסגרת ה- ML היא מסגרת אלומיניום מוקשח בחום המיוצרת באותה הקפדה ואיכות כמו מסגרות HL שלנו. היא מציעה ביצועים מעולים. גירסה לגברים.","เฟรม ML เป็นเฟรมอลูมิเนียมผ่านความร้อน สร้างอย่างพิถีพิถันเช่นเดียวกับเฟรม HL  ให้ประสิทธิภาพที่เหนือกว่า  เวอร์ชันสำหรับสุภาพบุรุษ","Der ML-Rahmen ist ein hitzebehandelter Aluminiumrahmen mit dem gleichen Zubehör und der gleichen Qualität wie unser HL-Rahmen. Er bietet höchste Leistung. Version für Herren.","ML フレームは、HL フレームと同等の細部および品質を持つ熱処理アルミニウム フレームであり、卓越した性能を発揮します。男性用。","HL kadroyla aynı detaylara ve kaliteye sahip olan ML kadro tavlanmış alüminyumdur. Üstün performans sunar. Erkek modeli.",2013-07-01 00:00:00.000,,"Current"
549,"FR-M63S-38",12,"LB","CM","ML Mountain Frame-W - Silver, 38","","",199.3757,True,"Silver",500,375,364.09,"38","38-40 CM",2.73,2,"M",218.454,"M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.","ML 车架是经过热处理的铝制车架，它的细节设计和质量与 HL 车架完全相同。它的性能卓越。属男用自行车。","إن هيكل ML هو هيكل مصنوع من الألومنيوم مُعالج حراريًا ومصمم بنفس تفاصيل وجودة هيكل HL الخاص بنا. وهو يوفر أداءً فائقًا. الطراز الرجالي.","מסגרת ה- ML היא מסגרת אלומיניום מוקשח בחום המיוצרת באותה הקפדה ואיכות כמו מסגרות HL שלנו. היא מציעה ביצועים מעולים. גירסה לגברים.","เฟรม ML เป็นเฟรมอลูมิเนียมผ่านความร้อน สร้างอย่างพิถีพิถันเช่นเดียวกับเฟรม HL  ให้ประสิทธิภาพที่เหนือกว่า  เวอร์ชันสำหรับสุภาพบุรุษ","Der ML-Rahmen ist ein hitzebehandelter Aluminiumrahmen mit dem gleichen Zubehör und der gleichen Qualität wie unser HL-Rahmen. Er bietet höchste Leistung. Version für Herren.","ML フレームは、HL フレームと同等の細部および品質を持つ熱処理アルミニウム フレームであり、卓越した性能を発揮します。男性用。","HL kadroyla aynı detaylara ve kaliteye sahip olan ML kadro tavlanmış alüminyumdur. Üstün performans sunar. Erkek modeli.",2013-07-01 00:00:00.000,,"Current"
580,"BK-R79Y-40",2,"LB","CM","Road-350-W Yellow, 40","Carretera: 350 para mujer, amarilla, 40","Vélo de route 350 -W - jaune, 40",1082.51,True,"Yellow",100,75,1700.99,"40","38-40 CM",15.35,4,"R",1020.594,"M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.","Tout terrain, course ou promenade entre amis sur un vélo aérodynamique et léger (cadre femmes). Bénéficie d'un système de selle perfectionné qui offre un confort optimal.","此自行车专为女士设计，造型清丽且符合空气动力学，您可参加越野训练、比赛或与亲朋好友共享悠闲生活。高级座椅技术确保全天候的骑乘舒适。","يمكنكِ باستخدام هذه الدراجة الأنيقة التي تتميز بخاصية الديناميكية الهوائية والمصممة للنساء التدرب على مهارات مختلفة أو التسابق أو مجرد المشاركة في نشاط اجتماعي. وتوفر لكِ تقنية المقاعد المتقدمة الراحة طوال اليوم.","חציית שטחים, תחרות או סתם בילוי חברתי על אופניים בעלי עיצוב מלוטש ואווירודינמי לנשים. טכנולוגיה מתקדמת של המושב מספקת נוחות לאורך כל היום.","ออกกำลัง แข่งขัน หรือสนุกสนานไปบนจักรยานคันเก๋ในรูปทรงแอโรไดนามิค ได้รับการออกแบบสำหรับนักปั่นสตรีโดยเฉพาะ  พร้อมด้วยเทคโนโลยีเบาะนั่งชั้นสูงที่ช่วยให้คุณขี่อย่างสบายได้ทั้งวัน","""Ein schlankes, aerodynamisches Fahrrad für die Frau für Crosstraining, Touren und Stadt. Komfort den ganzen Tag durch ergonomischen Sattel.""","空気力学に基づいて設計された優美な女性用自転車で、クロス トレーニングや競技にも、街乗りにもお使いいただけます。高度なシート技術で 1 日中快適さを保証します。","""Kadınlar için tasarlanan bu şık ve aerodinamik bisikletle kros yapın, yarışın veya yalnızca sosyalleşin.  Gelişmiş sele teknolojisi tüm gün konfor sağlar.""",2013-07-01 00:00:00.000,,"Current"
581,"BK-R79Y-42",2,"LB","CM","Road-350-W Yellow, 42","Carretera: 350 para mujer, amarilla, 42","Vélo de route 350 -W - jaune, 42",1082.51,True,"Yellow",100,75,1700.99,"42","42-46 CM",15.77,4,"R",1020.594,"M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.","Tout terrain, course ou promenade entre amis sur un vélo aérodynamique et léger (cadre femmes). Bénéficie d'un système de selle perfectionné qui offre un confort optimal.","此自行车专为女士设计，造型清丽且符合空气动力学，您可参加越野训练、比赛或与亲朋好友共享悠闲生活。高级座椅技术确保全天候的骑乘舒适。","يمكنكِ باستخدام هذه الدراجة الأنيقة التي تتميز بخاصية الديناميكية الهوائية والمصممة للنساء التدرب على مهارات مختلفة أو التسابق أو مجرد المشاركة في نشاط اجتماعي. وتوفر لكِ تقنية المقاعد المتقدمة الراحة طوال اليوم.","חציית שטחים, תחרות או סתם בילוי חברתי על אופניים בעלי עיצוב מלוטש ואווירודינמי לנשים. טכנולוגיה מתקדמת של המושב מספקת נוחות לאורך כל היום.","ออกกำลัง แข่งขัน หรือสนุกสนานไปบนจักรยานคันเก๋ในรูปทรงแอโรไดนามิค ได้รับการออกแบบสำหรับนักปั่นสตรีโดยเฉพาะ  พร้อมด้วยเทคโนโลยีเบาะนั่งชั้นสูงที่ช่วยให้คุณขี่อย่างสบายได้ทั้งวัน","""Ein schlankes, aerodynamisches Fahrrad für die Frau für Crosstraining, Touren und Stadt. Komfort den ganzen Tag durch ergonomischen Sattel.""","空気力学に基づいて設計された優美な女性用自転車で、クロス トレーニングや競技にも、街乗りにもお使いいただけます。高度なシート技術で 1 日中快適さを保証します。","""Kadınlar için tasarlanan bu şık ve aerodinamik bisikletle kros yapın, yarışın veya yalnızca sosyalleşin.  Gelişmiş sele teknolojisi tüm gün konfor sağlar.""",2013-07-01 00:00:00.000,,"Current"
582,"BK-R79Y-44",2,"LB","CM","Road-350-W Yellow, 44","Carretera: 350 para mujer, amarilla, 44","Vélo de route 350 -W - jaune, 44",1082.51,True,"Yellow",100,75,1700.99,"44","42-46 CM",16.13,4,"R",1020.594,"M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.","Tout terrain, course ou promenade entre amis sur un vélo aérodynamique et léger (cadre femmes). Bénéficie d'un système de selle perfectionné qui offre un confort optimal.","此自行车专为女士设计，造型清丽且符合空气动力学，您可参加越野训练、比赛或与亲朋好友共享悠闲生活。高级座椅技术确保全天候的骑乘舒适。","يمكنكِ باستخدام هذه الدراجة الأنيقة التي تتميز بخاصية الديناميكية الهوائية والمصممة للنساء التدرب على مهارات مختلفة أو التسابق أو مجرد المشاركة في نشاط اجتماعي. وتوفر لكِ تقنية المقاعد المتقدمة الراحة طوال اليوم.","חציית שטחים, תחרות או סתם בילוי חברתי על אופניים בעלי עיצוב מלוטש ואווירודינמי לנשים. טכנולוגיה מתקדמת של המושב מספקת נוחות לאורך כל היום.","ออกกำลัง แข่งขัน หรือสนุกสนานไปบนจักรยานคันเก๋ในรูปทรงแอโรไดนามิค ได้รับการออกแบบสำหรับนักปั่นสตรีโดยเฉพาะ  พร้อมด้วยเทคโนโลยีเบาะนั่งชั้นสูงที่ช่วยให้คุณขี่อย่างสบายได้ทั้งวัน","""Ein schlankes, aerodynamisches Fahrrad für die Frau für Crosstraining, Touren und Stadt. Komfort den ganzen Tag durch ergonomischen Sattel.""","空気力学に基づいて設計された優美な女性用自転車で、クロス トレーニングや競技にも、街乗りにもお使いいただけます。高度なシート技術で 1 日中快適さを保証します。","""Kadınlar için tasarlanan bu şık ve aerodinamik bisikletle kros yapın, yarışın veya yalnızca sosyalleşin.  Gelişmiş sele teknolojisi tüm gün konfor sağlar.""",2013-07-01 00:00:00.000,,"Current"
