DateTime,Date,Calendar QTR,Year,Day of Year,Month,DayofWeekID,Day,Wk Start,Month Name,Cal Wk,Wk Beginning,FY Week number,WkStartYear,WkStartDay,WkStartMonth,WkStartMonthName,MonthID,Fin Yr,Month/WkStartMonthID,Fiscal QTR Number,Fiscal QTR,Index,FinYear & FYweek,FY & QTR,FY Yr,SortID,FYWeeknYear,FYMonthInYear,FYQTRinYear,Fiscal Month & FY,Wk Ending,MonthID2,RelativeMonthOffset,RelativeWeekOffset,FiscalYearOffset,FiscalMonthOffset,RelativeMonthOffset v2
2024-06-28 00:00:00.000,2024-06-28 00:00:00.000,2,2024,180,6,5,28,20240628,"June",25,2024-06-24 00:00:00.000,53,2024,24,6,"June",0,2024,"False","4","Q4",314,"FY2024- WK53","FY2024-Q4","FY24","12",2029300,20240600,20240400,"June - FY2024",2024-06-30 00:00:00.000,"20246",40,175,3,27,22
2024-06-29 00:00:00.000,2024-06-29 00:00:00.000,2,2024,181,6,6,29,20240629,"June",25,2024-06-24 00:00:00.000,53,2024,24,6,"June",0,2024,"False","4","Q4",314,"FY2024- WK53","FY2024-Q4","FY24","12",2029300,20240600,20240400,"June - FY2024",2024-06-30 00:00:00.000,"20246",40,175,3,27,22
2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,2,2024,182,6,7,30,20240630,"June",25,2024-06-24 00:00:00.000,53,2024,24,6,"June",0,2024,"False","4","Q4",314,"FY2024- WK53","FY2024-Q4","FY24","12",2029300,20240600,20240400,"June - FY2024",2024-06-30 00:00:00.000,"20246",40,175,3,27,22
2019-06-03 00:00:00.000,2019-06-03 00:00:00.000,2,2019,154,6,1,3,20190603,"June",22,2019-06-03 00:00:00.000,50,2019,3,6,"June",12,2019,"False","4","Q4",50,"FY2019- WK50","FY2019-Q4","FY19","12",2024000,20190600,20190400,"June - FY2019",2019-06-09 00:00:00.000,"20196",-20,-89,-2,-21,-38
2019-06-04 00:00:00.000,2019-06-04 00:00:00.000,2,2019,155,6,2,4,20190604,"June",22,2019-06-03 00:00:00.000,50,2019,3,6,"June",12,2019,"False","4","Q4",50,"FY2019- WK50","FY2019-Q4","FY19","12",2024000,20190600,20190400,"June - FY2019",2019-06-09 00:00:00.000,"20196",-20,-89,-2,-21,-38
2019-06-05 00:00:00.000,2019-06-05 00:00:00.000,2,2019,156,6,3,5,20190605,"June",22,2019-06-03 00:00:00.000,50,2019,3,6,"June",12,2019,"False","4","Q4",50,"FY2019- WK50","FY2019-Q4","FY19","12",2024000,20190600,20190400,"June - FY2019",2019-06-09 00:00:00.000,"20196",-20,-89,-2,-21,-38
2019-06-06 00:00:00.000,2019-06-06 00:00:00.000,2,2019,157,6,4,6,20190606,"June",22,2019-06-03 00:00:00.000,50,2019,3,6,"June",12,2019,"False","4","Q4",50,"FY2019- WK50","FY2019-Q4","FY19","12",2024000,20190600,20190400,"June - FY2019",2019-06-09 00:00:00.000,"20196",-20,-89,-2,-21,-38
2019-06-07 00:00:00.000,2019-06-07 00:00:00.000,2,2019,158,6,5,7,20190607,"June",22,2019-06-03 00:00:00.000,50,2019,3,6,"June",12,2019,"False","4","Q4",50,"FY2019- WK50","FY2019-Q4","FY19","12",2024000,20190600,20190400,"June - FY2019",2019-06-09 00:00:00.000,"20196",-20,-89,-2,-21,-38
2019-06-08 00:00:00.000,2019-06-08 00:00:00.000,2,2019,159,6,6,8,20190608,"June",22,2019-06-03 00:00:00.000,50,2019,3,6,"June",12,2019,"False","4","Q4",50,"FY2019- WK50","FY2019-Q4","FY19","12",2024000,20190600,20190400,"June - FY2019",2019-06-09 00:00:00.000,"20196",-20,-89,-2,-21,-38
2019-06-09 00:00:00.000,2019-06-09 00:00:00.000,2,2019,160,6,7,9,20190609,"June",22,2019-06-03 00:00:00.000,50,2019,3,6,"June",12,2019,"False","4","Q4",50,"FY2019- WK50","FY2019-Q4","FY19","12",2024000,20190600,20190400,"June - FY2019",2019-06-09 00:00:00.000,"20196",-20,-89,-2,-21,-38
2019-06-10 00:00:00.000,2019-06-10 00:00:00.000,2,2019,161,6,1,10,20190610,"June",23,2019-06-10 00:00:00.000,51,2019,10,6,"June",12,2019,"False","4","Q4",51,"FY2019- WK51","FY2019-Q4","FY19","12",2024100,20190600,20190400,"June - FY2019",2019-06-16 00:00:00.000,"20196",-20,-88,-2,-21,-38
2019-06-11 00:00:00.000,2019-06-11 00:00:00.000,2,2019,162,6,2,11,20190611,"June",23,2019-06-10 00:00:00.000,51,2019,10,6,"June",12,2019,"False","4","Q4",51,"FY2019- WK51","FY2019-Q4","FY19","12",2024100,20190600,20190400,"June - FY2019",2019-06-16 00:00:00.000,"20196",-20,-88,-2,-21,-38
2019-06-12 00:00:00.000,2019-06-12 00:00:00.000,2,2019,163,6,3,12,20190612,"June",23,2019-06-10 00:00:00.000,51,2019,10,6,"June",12,2019,"False","4","Q4",51,"FY2019- WK51","FY2019-Q4","FY19","12",2024100,20190600,20190400,"June - FY2019",2019-06-16 00:00:00.000,"20196",-20,-88,-2,-21,-38
2019-06-13 00:00:00.000,2019-06-13 00:00:00.000,2,2019,164,6,4,13,20190613,"June",23,2019-06-10 00:00:00.000,51,2019,10,6,"June",12,2019,"False","4","Q4",51,"FY2019- WK51","FY2019-Q4","FY19","12",2024100,20190600,20190400,"June - FY2019",2019-06-16 00:00:00.000,"20196",-20,-88,-2,-21,-38
2019-06-14 00:00:00.000,2019-06-14 00:00:00.000,2,2019,165,6,5,14,20190614,"June",23,2019-06-10 00:00:00.000,51,2019,10,6,"June",12,2019,"False","4","Q4",51,"FY2019- WK51","FY2019-Q4","FY19","12",2024100,20190600,20190400,"June - FY2019",2019-06-16 00:00:00.000,"20196",-20,-88,-2,-21,-38
2019-06-15 00:00:00.000,2019-06-15 00:00:00.000,2,2019,166,6,6,15,20190615,"June",23,2019-06-10 00:00:00.000,51,2019,10,6,"June",12,2019,"False","4","Q4",51,"FY2019- WK51","FY2019-Q4","FY19","12",2024100,20190600,20190400,"June - FY2019",2019-06-16 00:00:00.000,"20196",-20,-88,-2,-21,-38
2019-06-16 00:00:00.000,2019-06-16 00:00:00.000,2,2019,167,6,7,16,20190616,"June",23,2019-06-10 00:00:00.000,51,2019,10,6,"June",12,2019,"False","4","Q4",51,"FY2019- WK51","FY2019-Q4","FY19","12",2024100,20190600,20190400,"June - FY2019",2019-06-16 00:00:00.000,"20196",-20,-88,-2,-21,-38
2019-06-17 00:00:00.000,2019-06-17 00:00:00.000,2,2019,168,6,1,17,20190617,"June",24,2019-06-17 00:00:00.000,52,2019,17,6,"June",12,2019,"False","4","Q4",52,"FY2019- WK52","FY2019-Q4","FY19","12",2024200,20190600,20190400,"June - FY2019",2019-06-23 00:00:00.000,"20196",-20,-87,-2,-21,-38
2019-06-18 00:00:00.000,2019-06-18 00:00:00.000,2,2019,169,6,2,18,20190618,"June",24,2019-06-17 00:00:00.000,52,2019,17,6,"June",12,2019,"False","4","Q4",52,"FY2019- WK52","FY2019-Q4","FY19","12",2024200,20190600,20190400,"June - FY2019",2019-06-23 00:00:00.000,"20196",-20,-87,-2,-21,-38
2019-06-19 00:00:00.000,2019-06-19 00:00:00.000,2,2019,170,6,3,19,20190619,"June",24,2019-06-17 00:00:00.000,52,2019,17,6,"June",12,2019,"False","4","Q4",52,"FY2019- WK52","FY2019-Q4","FY19","12",2024200,20190600,20190400,"June - FY2019",2019-06-23 00:00:00.000,"20196",-20,-87,-2,-21,-38
2019-06-20 00:00:00.000,2019-06-20 00:00:00.000,2,2019,171,6,4,20,20190620,"June",24,2019-06-17 00:00:00.000,52,2019,17,6,"June",12,2019,"False","4","Q4",52,"FY2019- WK52","FY2019-Q4","FY19","12",2024200,20190600,20190400,"June - FY2019",2019-06-23 00:00:00.000,"20196",-20,-87,-2,-21,-38
2019-06-21 00:00:00.000,2019-06-21 00:00:00.000,2,2019,172,6,5,21,20190621,"June",24,2019-06-17 00:00:00.000,52,2019,17,6,"June",12,2019,"False","4","Q4",52,"FY2019- WK52","FY2019-Q4","FY19","12",2024200,20190600,20190400,"June - FY2019",2019-06-23 00:00:00.000,"20196",-20,-87,-2,-21,-38
2019-06-22 00:00:00.000,2019-06-22 00:00:00.000,2,2019,173,6,6,22,20190622,"June",24,2019-06-17 00:00:00.000,52,2019,17,6,"June",12,2019,"False","4","Q4",52,"FY2019- WK52","FY2019-Q4","FY19","12",2024200,20190600,20190400,"June - FY2019",2019-06-23 00:00:00.000,"20196",-20,-87,-2,-21,-38
2019-06-23 00:00:00.000,2019-06-23 00:00:00.000,2,2019,174,6,7,23,20190623,"June",24,2019-06-17 00:00:00.000,52,2019,17,6,"June",12,2019,"False","4","Q4",52,"FY2019- WK52","FY2019-Q4","FY19","12",2024200,20190600,20190400,"June - FY2019",2019-06-23 00:00:00.000,"20196",-20,-87,-2,-21,-38
2020-06-01 00:00:00.000,2020-06-01 00:00:00.000,2,2020,153,6,1,1,20200601,"June",22,2020-06-01 00:00:00.000,49,2020,1,6,"June",12,2020,"False","4","Q4",102,"FY2020- WK49","FY2020-Q4","FY20","12",2024900,20200600,20200400,"June - FY2020",2020-06-07 00:00:00.000,"20206",-8,-37,-1,-9,-26
2020-06-02 00:00:00.000,2020-06-02 00:00:00.000,2,2020,154,6,2,2,20200602,"June",22,2020-06-01 00:00:00.000,49,2020,1,6,"June",12,2020,"False","4","Q4",102,"FY2020- WK49","FY2020-Q4","FY20","12",2024900,20200600,20200400,"June - FY2020",2020-06-07 00:00:00.000,"20206",-8,-37,-1,-9,-26
2020-06-03 00:00:00.000,2020-06-03 00:00:00.000,2,2020,155,6,3,3,20200603,"June",22,2020-06-01 00:00:00.000,49,2020,1,6,"June",12,2020,"False","4","Q4",102,"FY2020- WK49","FY2020-Q4","FY20","12",2024900,20200600,20200400,"June - FY2020",2020-06-07 00:00:00.000,"20206",-8,-37,-1,-9,-26
2020-06-04 00:00:00.000,2020-06-04 00:00:00.000,2,2020,156,6,4,4,20200604,"June",22,2020-06-01 00:00:00.000,49,2020,1,6,"June",12,2020,"False","4","Q4",102,"FY2020- WK49","FY2020-Q4","FY20","12",2024900,20200600,20200400,"June - FY2020",2020-06-07 00:00:00.000,"20206",-8,-37,-1,-9,-26
2020-06-05 00:00:00.000,2020-06-05 00:00:00.000,2,2020,157,6,5,5,20200605,"June",22,2020-06-01 00:00:00.000,49,2020,1,6,"June",12,2020,"False","4","Q4",102,"FY2020- WK49","FY2020-Q4","FY20","12",2024900,20200600,20200400,"June - FY2020",2020-06-07 00:00:00.000,"20206",-8,-37,-1,-9,-26
2020-06-06 00:00:00.000,2020-06-06 00:00:00.000,2,2020,158,6,6,6,20200606,"June",22,2020-06-01 00:00:00.000,49,2020,1,6,"June",12,2020,"False","4","Q4",102,"FY2020- WK49","FY2020-Q4","FY20","12",2024900,20200600,20200400,"June - FY2020",2020-06-07 00:00:00.000,"20206",-8,-37,-1,-9,-26
2020-06-07 00:00:00.000,2020-06-07 00:00:00.000,2,2020,159,6,7,7,20200607,"June",22,2020-06-01 00:00:00.000,49,2020,1,6,"June",12,2020,"False","4","Q4",102,"FY2020- WK49","FY2020-Q4","FY20","12",2024900,20200600,20200400,"June - FY2020",2020-06-07 00:00:00.000,"20206",-8,-37,-1,-9,-26
2020-06-08 00:00:00.000,2020-06-08 00:00:00.000,2,2020,160,6,1,8,20200608,"June",23,2020-06-08 00:00:00.000,50,2020,8,6,"June",12,2020,"False","4","Q4",103,"FY2020- WK50","FY2020-Q4","FY20","12",2025000,20200600,20200400,"June - FY2020",2020-06-14 00:00:00.000,"20206",-8,-36,-1,-9,-26
2020-06-09 00:00:00.000,2020-06-09 00:00:00.000,2,2020,161,6,2,9,20200609,"June",23,2020-06-08 00:00:00.000,50,2020,8,6,"June",12,2020,"False","4","Q4",103,"FY2020- WK50","FY2020-Q4","FY20","12",2025000,20200600,20200400,"June - FY2020",2020-06-14 00:00:00.000,"20206",-8,-36,-1,-9,-26
2020-06-10 00:00:00.000,2020-06-10 00:00:00.000,2,2020,162,6,3,10,20200610,"June",23,2020-06-08 00:00:00.000,50,2020,8,6,"June",12,2020,"False","4","Q4",103,"FY2020- WK50","FY2020-Q4","FY20","12",2025000,20200600,20200400,"June - FY2020",2020-06-14 00:00:00.000,"20206",-8,-36,-1,-9,-26
2020-06-11 00:00:00.000,2020-06-11 00:00:00.000,2,2020,163,6,4,11,20200611,"June",23,2020-06-08 00:00:00.000,50,2020,8,6,"June",12,2020,"False","4","Q4",103,"FY2020- WK50","FY2020-Q4","FY20","12",2025000,20200600,20200400,"June - FY2020",2020-06-14 00:00:00.000,"20206",-8,-36,-1,-9,-26
2020-06-12 00:00:00.000,2020-06-12 00:00:00.000,2,2020,164,6,5,12,20200612,"June",23,2020-06-08 00:00:00.000,50,2020,8,6,"June",12,2020,"False","4","Q4",103,"FY2020- WK50","FY2020-Q4","FY20","12",2025000,20200600,20200400,"June - FY2020",2020-06-14 00:00:00.000,"20206",-8,-36,-1,-9,-26
2020-06-13 00:00:00.000,2020-06-13 00:00:00.000,2,2020,165,6,6,13,20200613,"June",23,2020-06-08 00:00:00.000,50,2020,8,6,"June",12,2020,"False","4","Q4",103,"FY2020- WK50","FY2020-Q4","FY20","12",2025000,20200600,20200400,"June - FY2020",2020-06-14 00:00:00.000,"20206",-8,-36,-1,-9,-26
2020-06-14 00:00:00.000,2020-06-14 00:00:00.000,2,2020,166,6,7,14,20200614,"June",23,2020-06-08 00:00:00.000,50,2020,8,6,"June",12,2020,"False","4","Q4",103,"FY2020- WK50","FY2020-Q4","FY20","12",2025000,20200600,20200400,"June - FY2020",2020-06-14 00:00:00.000,"20206",-8,-36,-1,-9,-26
2020-06-15 00:00:00.000,2020-06-15 00:00:00.000,2,2020,167,6,1,15,20200615,"June",24,2020-06-15 00:00:00.000,51,2020,15,6,"June",12,2020,"False","4","Q4",104,"FY2020- WK51","FY2020-Q4","FY20","12",2025100,20200600,20200400,"June - FY2020",2020-06-21 00:00:00.000,"20206",-8,-35,-1,-9,-26
2020-06-16 00:00:00.000,2020-06-16 00:00:00.000,2,2020,168,6,2,16,20200616,"June",24,2020-06-15 00:00:00.000,51,2020,15,6,"June",12,2020,"False","4","Q4",104,"FY2020- WK51","FY2020-Q4","FY20","12",2025100,20200600,20200400,"June - FY2020",2020-06-21 00:00:00.000,"20206",-8,-35,-1,-9,-26
2020-06-17 00:00:00.000,2020-06-17 00:00:00.000,2,2020,169,6,3,17,20200617,"June",24,2020-06-15 00:00:00.000,51,2020,15,6,"June",12,2020,"False","4","Q4",104,"FY2020- WK51","FY2020-Q4","FY20","12",2025100,20200600,20200400,"June - FY2020",2020-06-21 00:00:00.000,"20206",-8,-35,-1,-9,-26
2020-06-18 00:00:00.000,2020-06-18 00:00:00.000,2,2020,170,6,4,18,20200618,"June",24,2020-06-15 00:00:00.000,51,2020,15,6,"June",12,2020,"False","4","Q4",104,"FY2020- WK51","FY2020-Q4","FY20","12",2025100,20200600,20200400,"June - FY2020",2020-06-21 00:00:00.000,"20206",-8,-35,-1,-9,-26
2020-06-19 00:00:00.000,2020-06-19 00:00:00.000,2,2020,171,6,5,19,20200619,"June",24,2020-06-15 00:00:00.000,51,2020,15,6,"June",12,2020,"False","4","Q4",104,"FY2020- WK51","FY2020-Q4","FY20","12",2025100,20200600,20200400,"June - FY2020",2020-06-21 00:00:00.000,"20206",-8,-35,-1,-9,-26
2020-06-20 00:00:00.000,2020-06-20 00:00:00.000,2,2020,172,6,6,20,20200620,"June",24,2020-06-15 00:00:00.000,51,2020,15,6,"June",12,2020,"False","4","Q4",104,"FY2020- WK51","FY2020-Q4","FY20","12",2025100,20200600,20200400,"June - FY2020",2020-06-21 00:00:00.000,"20206",-8,-35,-1,-9,-26
2020-06-21 00:00:00.000,2020-06-21 00:00:00.000,2,2020,173,6,7,21,20200621,"June",24,2020-06-15 00:00:00.000,51,2020,15,6,"June",12,2020,"False","4","Q4",104,"FY2020- WK51","FY2020-Q4","FY20","12",2025100,20200600,20200400,"June - FY2020",2020-06-21 00:00:00.000,"20206",-8,-35,-1,-9,-26
2020-06-22 00:00:00.000,2020-06-22 00:00:00.000,2,2020,174,6,1,22,20200622,"June",25,2020-06-22 00:00:00.000,52,2020,22,6,"June",12,2020,"False","4","Q4",105,"FY2020- WK52","FY2020-Q4","FY20","12",2025200,20200600,20200400,"June - FY2020",2020-06-28 00:00:00.000,"20206",-8,-34,-1,-9,-26
2020-06-23 00:00:00.000,2020-06-23 00:00:00.000,2,2020,175,6,2,23,20200623,"June",25,2020-06-22 00:00:00.000,52,2020,22,6,"June",12,2020,"False","4","Q4",105,"FY2020- WK52","FY2020-Q4","FY20","12",2025200,20200600,20200400,"June - FY2020",2020-06-28 00:00:00.000,"20206",-8,-34,-1,-9,-26
2020-06-24 00:00:00.000,2020-06-24 00:00:00.000,2,2020,176,6,3,24,20200624,"June",25,2020-06-22 00:00:00.000,52,2020,22,6,"June",12,2020,"False","4","Q4",105,"FY2020- WK52","FY2020-Q4","FY20","12",2025200,20200600,20200400,"June - FY2020",2020-06-28 00:00:00.000,"20206",-8,-34,-1,-9,-26
2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,2,2020,177,6,4,25,20200625,"June",25,2020-06-22 00:00:00.000,52,2020,22,6,"June",12,2020,"False","4","Q4",105,"FY2020- WK52","FY2020-Q4","FY20","12",2025200,20200600,20200400,"June - FY2020",2020-06-28 00:00:00.000,"20206",-8,-34,-1,-9,-26
2020-06-26 00:00:00.000,2020-06-26 00:00:00.000,2,2020,178,6,5,26,20200626,"June",25,2020-06-22 00:00:00.000,52,2020,22,6,"June",12,2020,"False","4","Q4",105,"FY2020- WK52","FY2020-Q4","FY20","12",2025200,20200600,20200400,"June - FY2020",2020-06-28 00:00:00.000,"20206",-8,-34,-1,-9,-26
2020-06-27 00:00:00.000,2020-06-27 00:00:00.000,2,2020,179,6,6,27,20200627,"June",25,2020-06-22 00:00:00.000,52,2020,22,6,"June",12,2020,"False","4","Q4",105,"FY2020- WK52","FY2020-Q4","FY20","12",2025200,20200600,20200400,"June - FY2020",2020-06-28 00:00:00.000,"20206",-8,-34,-1,-9,-26
2020-06-28 00:00:00.000,2020-06-28 00:00:00.000,2,2020,180,6,7,28,20200628,"June",25,2020-06-22 00:00:00.000,52,2020,22,6,"June",12,2020,"False","4","Q4",105,"FY2020- WK52","FY2020-Q4","FY20","12",2025200,20200600,20200400,"June - FY2020",2020-06-28 00:00:00.000,"20206",-8,-34,-1,-9,-26
2021-06-07 00:00:00.000,2021-06-07 00:00:00.000,2,2021,158,6,1,7,20210607,"June",22,2021-06-07 00:00:00.000,50,2021,7,6,"June",12,2021,"False","4","Q4",155,"FY2021- WK50","FY2021-Q4","FY21","12",2026000,20210600,20210400,"June - FY2021",2021-06-13 00:00:00.000,"20216",4,16,0,3,-14
2021-06-08 00:00:00.000,2021-06-08 00:00:00.000,2,2021,159,6,2,8,20210608,"June",22,2021-06-07 00:00:00.000,50,2021,7,6,"June",12,2021,"False","4","Q4",155,"FY2021- WK50","FY2021-Q4","FY21","12",2026000,20210600,20210400,"June - FY2021",2021-06-13 00:00:00.000,"20216",4,16,0,3,-14
2021-06-09 00:00:00.000,2021-06-09 00:00:00.000,2,2021,160,6,3,9,20210609,"June",22,2021-06-07 00:00:00.000,50,2021,7,6,"June",12,2021,"False","4","Q4",155,"FY2021- WK50","FY2021-Q4","FY21","12",2026000,20210600,20210400,"June - FY2021",2021-06-13 00:00:00.000,"20216",4,16,0,3,-14
2021-06-10 00:00:00.000,2021-06-10 00:00:00.000,2,2021,161,6,4,10,20210610,"June",22,2021-06-07 00:00:00.000,50,2021,7,6,"June",12,2021,"False","4","Q4",155,"FY2021- WK50","FY2021-Q4","FY21","12",2026000,20210600,20210400,"June - FY2021",2021-06-13 00:00:00.000,"20216",4,16,0,3,-14
2021-06-11 00:00:00.000,2021-06-11 00:00:00.000,2,2021,162,6,5,11,20210611,"June",22,2021-06-07 00:00:00.000,50,2021,7,6,"June",12,2021,"False","4","Q4",155,"FY2021- WK50","FY2021-Q4","FY21","12",2026000,20210600,20210400,"June - FY2021",2021-06-13 00:00:00.000,"20216",4,16,0,3,-14
2021-06-12 00:00:00.000,2021-06-12 00:00:00.000,2,2021,163,6,6,12,20210612,"June",22,2021-06-07 00:00:00.000,50,2021,7,6,"June",12,2021,"False","4","Q4",155,"FY2021- WK50","FY2021-Q4","FY21","12",2026000,20210600,20210400,"June - FY2021",2021-06-13 00:00:00.000,"20216",4,16,0,3,-14
2021-06-13 00:00:00.000,2021-06-13 00:00:00.000,2,2021,164,6,7,13,20210613,"June",22,2021-06-07 00:00:00.000,50,2021,7,6,"June",12,2021,"False","4","Q4",155,"FY2021- WK50","FY2021-Q4","FY21","12",2026000,20210600,20210400,"June - FY2021",2021-06-13 00:00:00.000,"20216",4,16,0,3,-14
2021-06-14 00:00:00.000,2021-06-14 00:00:00.000,2,2021,165,6,1,14,20210614,"June",23,2021-06-14 00:00:00.000,51,2021,14,6,"June",12,2021,"False","4","Q4",156,"FY2021- WK51","FY2021-Q4","FY21","12",2026100,20210600,20210400,"June - FY2021",2021-06-20 00:00:00.000,"20216",4,17,0,3,-14
2021-06-15 00:00:00.000,2021-06-15 00:00:00.000,2,2021,166,6,2,15,20210615,"June",23,2021-06-14 00:00:00.000,51,2021,14,6,"June",12,2021,"False","4","Q4",156,"FY2021- WK51","FY2021-Q4","FY21","12",2026100,20210600,20210400,"June - FY2021",2021-06-20 00:00:00.000,"20216",4,17,0,3,-14
2021-06-16 00:00:00.000,2021-06-16 00:00:00.000,2,2021,167,6,3,16,20210616,"June",23,2021-06-14 00:00:00.000,51,2021,14,6,"June",12,2021,"False","4","Q4",156,"FY2021- WK51","FY2021-Q4","FY21","12",2026100,20210600,20210400,"June - FY2021",2021-06-20 00:00:00.000,"20216",4,17,0,3,-14
2021-06-17 00:00:00.000,2021-06-17 00:00:00.000,2,2021,168,6,4,17,20210617,"June",23,2021-06-14 00:00:00.000,51,2021,14,6,"June",12,2021,"False","4","Q4",156,"FY2021- WK51","FY2021-Q4","FY21","12",2026100,20210600,20210400,"June - FY2021",2021-06-20 00:00:00.000,"20216",4,17,0,3,-14
2021-06-18 00:00:00.000,2021-06-18 00:00:00.000,2,2021,169,6,5,18,20210618,"June",23,2021-06-14 00:00:00.000,51,2021,14,6,"June",12,2021,"False","4","Q4",156,"FY2021- WK51","FY2021-Q4","FY21","12",2026100,20210600,20210400,"June - FY2021",2021-06-20 00:00:00.000,"20216",4,17,0,3,-14
2021-06-19 00:00:00.000,2021-06-19 00:00:00.000,2,2021,170,6,6,19,20210619,"June",23,2021-06-14 00:00:00.000,51,2021,14,6,"June",12,2021,"False","4","Q4",156,"FY2021- WK51","FY2021-Q4","FY21","12",2026100,20210600,20210400,"June - FY2021",2021-06-20 00:00:00.000,"20216",4,17,0,3,-14
2021-06-20 00:00:00.000,2021-06-20 00:00:00.000,2,2021,171,6,7,20,20210620,"June",23,2021-06-14 00:00:00.000,51,2021,14,6,"June",12,2021,"False","4","Q4",156,"FY2021- WK51","FY2021-Q4","FY21","12",2026100,20210600,20210400,"June - FY2021",2021-06-20 00:00:00.000,"20216",4,17,0,3,-14
2021-06-21 00:00:00.000,2021-06-21 00:00:00.000,2,2021,172,6,1,21,20210621,"June",24,2021-06-21 00:00:00.000,52,2021,21,6,"June",12,2021,"False","4","Q4",157,"FY2021- WK52","FY2021-Q4","FY21","12",2026200,20210600,20210400,"June - FY2021",2021-06-27 00:00:00.000,"20216",4,18,0,3,-14
2021-06-22 00:00:00.000,2021-06-22 00:00:00.000,2,2021,173,6,2,22,20210622,"June",24,2021-06-21 00:00:00.000,52,2021,21,6,"June",12,2021,"False","4","Q4",157,"FY2021- WK52","FY2021-Q4","FY21","12",2026200,20210600,20210400,"June - FY2021",2021-06-27 00:00:00.000,"20216",4,18,0,3,-14
2021-06-23 00:00:00.000,2021-06-23 00:00:00.000,2,2021,174,6,3,23,20210623,"June",24,2021-06-21 00:00:00.000,52,2021,21,6,"June",12,2021,"False","4","Q4",157,"FY2021- WK52","FY2021-Q4","FY21","12",2026200,20210600,20210400,"June - FY2021",2021-06-27 00:00:00.000,"20216",4,18,0,3,-14
2021-06-24 00:00:00.000,2021-06-24 00:00:00.000,2,2021,175,6,4,24,20210624,"June",24,2021-06-21 00:00:00.000,52,2021,21,6,"June",12,2021,"False","4","Q4",157,"FY2021- WK52","FY2021-Q4","FY21","12",2026200,20210600,20210400,"June - FY2021",2021-06-27 00:00:00.000,"20216",4,18,0,3,-14
2021-06-25 00:00:00.000,2021-06-25 00:00:00.000,2,2021,176,6,5,25,20210625,"June",24,2021-06-21 00:00:00.000,52,2021,21,6,"June",12,2021,"False","4","Q4",157,"FY2021- WK52","FY2021-Q4","FY21","12",2026200,20210600,20210400,"June - FY2021",2021-06-27 00:00:00.000,"20216",4,18,0,3,-14
2021-06-26 00:00:00.000,2021-06-26 00:00:00.000,2,2021,177,6,6,26,20210626,"June",24,2021-06-21 00:00:00.000,52,2021,21,6,"June",12,2021,"False","4","Q4",157,"FY2021- WK52","FY2021-Q4","FY21","12",2026200,20210600,20210400,"June - FY2021",2021-06-27 00:00:00.000,"20216",4,18,0,3,-14
2021-06-27 00:00:00.000,2021-06-27 00:00:00.000,2,2021,178,6,7,27,20210627,"June",24,2021-06-21 00:00:00.000,52,2021,21,6,"June",12,2021,"False","4","Q4",157,"FY2021- WK52","FY2021-Q4","FY21","12",2026200,20210600,20210400,"June - FY2021",2021-06-27 00:00:00.000,"20216",4,18,0,3,-14
2022-06-06 00:00:00.000,2022-06-06 00:00:00.000,2,2022,157,6,1,6,20220606,"June",22,2022-06-06 00:00:00.000,50,2022,6,6,"June",12,2022,"False","4","Q4",207,"FY2022- WK50","FY2022-Q4","FY22","12",2027000,20220600,20220400,"June - FY2022",2022-06-12 00:00:00.000,"20226",16,68,1,15,-2
2022-06-07 00:00:00.000,2022-06-07 00:00:00.000,2,2022,158,6,2,7,20220607,"June",22,2022-06-06 00:00:00.000,50,2022,6,6,"June",12,2022,"False","4","Q4",207,"FY2022- WK50","FY2022-Q4","FY22","12",2027000,20220600,20220400,"June - FY2022",2022-06-12 00:00:00.000,"20226",16,68,1,15,-2
2022-06-08 00:00:00.000,2022-06-08 00:00:00.000,2,2022,159,6,3,8,20220608,"June",22,2022-06-06 00:00:00.000,50,2022,6,6,"June",12,2022,"False","4","Q4",207,"FY2022- WK50","FY2022-Q4","FY22","12",2027000,20220600,20220400,"June - FY2022",2022-06-12 00:00:00.000,"20226",16,68,1,15,-2
2022-06-09 00:00:00.000,2022-06-09 00:00:00.000,2,2022,160,6,4,9,20220609,"June",22,2022-06-06 00:00:00.000,50,2022,6,6,"June",12,2022,"False","4","Q4",207,"FY2022- WK50","FY2022-Q4","FY22","12",2027000,20220600,20220400,"June - FY2022",2022-06-12 00:00:00.000,"20226",16,68,1,15,-2
2022-06-10 00:00:00.000,2022-06-10 00:00:00.000,2,2022,161,6,5,10,20220610,"June",22,2022-06-06 00:00:00.000,50,2022,6,6,"June",12,2022,"False","4","Q4",207,"FY2022- WK50","FY2022-Q4","FY22","12",2027000,20220600,20220400,"June - FY2022",2022-06-12 00:00:00.000,"20226",16,68,1,15,-2
2022-06-11 00:00:00.000,2022-06-11 00:00:00.000,2,2022,162,6,6,11,20220611,"June",22,2022-06-06 00:00:00.000,50,2022,6,6,"June",12,2022,"False","4","Q4",207,"FY2022- WK50","FY2022-Q4","FY22","12",2027000,20220600,20220400,"June - FY2022",2022-06-12 00:00:00.000,"20226",16,68,1,15,-2
