DATEKEY,YEAR,QUARTER,UNIQUE_CARRIER,NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS
2019-06-30 00:00:00.000,2019,2,"FX",-276899,-273748,0,436,0,467875,0,0,0,197,0,0,24002,0,625588,1118098,253729,88117,0,187679,31425,128887,0,58088,643921,1391846,1351,-9830,-1230,0,0,-66715,-76424,-350172,-73273,-276899,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"FX",-247223,-503503,0,189,0,464570,0,0,0,10523,0,0,1544,0,1611064,2087890,197313,87097,0,252475,47005,125766,0,48122,1833615,2591393,2238,-673,-514,0,0,197935,198986,-304517,-57294,-247223,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"FX",-229686,-228386,0,1967,0,520501,0,0,0,621,0,0,11785,0,598889,1133763,248597,114811,0,190561,28909,128393,0,59903,590975,1362149,-957,-1416,-1574,0,0,-57850,-61797,-290183,-60497,-229686,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"FX",-127549,-202416,0,748,0,475687,0,0,0,1637,0,0,1064,0,565588,1044724,237534,85794,0,173580,28104,111849,0,55465,554814,1247140,-34,-563,-430,0,0,-76143,-77170,-279586,-152037,-127549,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"FX",-123345,-116712,0,0,0,101686,0,0,0,0,0,0,10345,0,169446,281477,31482,13603,0,94441,9277,33169,0,13872,202345,398189,94,-2859,-358,0,0,-10354,-13477,-130189,-6844,-123345,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"AA",-118206.4,-118206.4,349171.6,7266.75,0,39117.94,23019.05,0,0,0,0,13693.31,52462.91,0,14415.61,499147.1,233281.2,81559.82,60146.74,76754.05,33647.14,92836.44,0,36660.86,2467.32,617353.6,0,0,0,0,0,0,0,-118206.4,0,-118206.4,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"FX",-111016,-115850,0,0,0,86469,0,0,0,0,0,0,9878,0,167273,263620,28198,11456,0,91705,8609,29499,0,11800,198203,379470,-302,-165,-126,0,0,-17609,-18202,-134052,-23036,-111016,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"FX",-93458,-108356,0,0,0,111889,0,0,0,0,0,0,9248,0,174334,295471,38862,9943,0,90907,10091,38751,0,12965,202308,403827,971,-551,-17,0,0,-2446,-2043,-110399,-16941,-93458,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"AA",-93340.74,-93340.74,353775.1,5905.59,0,40447.58,22764.85,0,0,0,0,13587.64,47227.81,0,13705.23,497413.8,230806.4,71187.77,59362.32,73351.51,31290.47,89469.49,0,32690.4,2596.23,590754.6,0,0,0,0,0,0,0,-93340.74,0,-93340.74,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"AA",-89835.61,-89835.61,367131.7,5398.31,0,36532.38,21407.85,0,0,0,0,12992.93,44536.16,0,12365.22,500364.6,225560.2,70772.18,58587.11,71640.42,31568.01,97317.09,0,32200.12,2555.03,590200.2,0,0,0,0,0,0,0,-89835.61,0,-89835.61,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"AA",-89518.95,-89518.95,673246.7,13277.05,0,81023.1,33029.94,0,0,0,0,21391.79,73039.93,0,20062.9,915071.4,400842,124077.6,97056.23,121068,51077.27,150560.8,0,56026.44,3882.04,1004590,0,0,0,0,0,0,0,-89518.95,0,-89518.95,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"AA",-83894.23,-83894.23,947115.4,15228.9,0,82993.04,48200.25,0,0,0,0,29498.8,109586,0,30065.65,1262688,521143.5,175548.7,129407.5,165144.3,71862.58,199286.6,0,78848.37,5340.71,1346582,0,0,0,0,0,0,0,-83894.23,0,-83894.23,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"AA",-79097.15,-79097.15,387789.2,6717.87,0,40848.76,24159.58,0,0,0,0,15762.59,53660.62,0,14797.6,543736.3,237272.7,79270.74,62044.02,77397.26,32615.22,95893.86,0,35870.21,2469.38,622833.4,0,0,0,0,0,0,0,-79097.15,0,-79097.15,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"FX",-77011,-103201,0,0,0,104999,0,0,0,32,0,0,9879,0,169676,284586,36017,12855,0,87522,9243,31938,0,13971,196241,387787,355,-398,-442,0,0,-7288,-7773,-110974,-33963,-77011,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"ABX",-10018.03,-3496.99,0,0,0,26154.97,0,0,0,22529.18,0,0,2038.21,0,0,50722.37,23426.92,22255.71,0,643.78,0,3492.19,0,3151.17,1249.59,54219.35,0,-6512.08,0,0,0,0,-6512.08,-10009.07,8.97,-10018.03,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"L2",-9017.33,-8878.77,0,3609.72,0,879.53,0,0,0,3576.16,0,0,266.85,0,1236.7,9568.96,5842.37,6821.15,0,0,0,0,3374.04,2410.18,0,18447.73,0,0,0,0,0,-138.57,-138.57,-9017.33,0,-9017.33,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"M6",-6907.92,-5956.14,0,307.42,0,40752.79,0,0,0,7796.21,0,0,1337.8,0,0,50194.22,22306.72,8110.34,0,2607.48,241.38,17365.84,0,2276.29,3242.31,56150.36,-736.85,-57.07,0,0,0,-88.15,-882.08,-6838.22,69.7,-6907.92,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"L2",-5708.15,-5389.73,0,4791.69,0,2193.11,0,0,0,7658.17,0,0,419.77,0,1280.68,16343.42,6531.65,7902.51,0,0,0,0,4217.67,3081.32,0,21733.15,0,0,0,0,0,-318.42,-318.42,-5708.15,0,-5708.15,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"L2",-5685.39,-5508.2,0,3755.49,0,2692.48,0,0,0,7765.34,0,0,96.14,0,1422.37,15731.82,6614.46,7910.54,0,0,0,0,4071.54,2603.58,39.89,21240.02,0,0,0,0,0,-177.19,-177.19,-5685.39,0,-5685.39,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"L2",-3189.08,-3023.96,0,4118.57,0,4772.93,0,0,0,9281.47,0,0,212.43,0,1285.21,19670.61,7390.51,7704.93,0,0,0,0,4709.93,2889.1,0.09,22694.56,0,0,0,0,0,-165.12,-165.12,-3189.08,0,-3189.08,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"ABX",-2786.3,592.4,0,0,0,24949.91,0,0,0,20498.05,0,0,2020.57,0,0,47468.52,21423.07,17418.54,0,793.33,0,2997.61,0,2983.29,1260.3,46876.13,0,-3370.24,0,0,0,0,-3370.24,-2777.84,8.46,-2786.3,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"M6",-2129.5,-1328.54,0,277.39,0,30368.55,0,0,0,9983.22,0,0,1064.48,0,0,41693.64,17906.24,6503.72,0,1852.66,119.22,12160.59,0,1923.62,2556.13,43022.18,-615.86,-47.27,0.05,0,0,-73,-736.08,-2064.62,64.88,-2129.5,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"M6",-1992.4,-1421.92,0,0,0,21629.73,0,0,0,7110.46,0,0,480.05,0,0,29220.23,12753.56,4632.21,0,1319.54,84.91,8661.27,0,1370.08,1820.58,30642.15,-438.64,-33.66,0.03,0,0,-52,-524.27,-1946.19,46.21,-1992.4,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"WI",-1985.78,-1720.87,0,0,0,27412.6,0,0,0,997.4,0,0,2167.04,0,0,30577.04,20250.16,3941.81,0,2521.47,0,5053.24,0,531.23,0,32297.91,0,-135.59,-106.59,0,0,-22.74,-264.91,-1985.78,0,-1985.78,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"M6",-1872.26,-864.43,0,264.89,0,39111.31,0,0,0,7567.35,0,0,1415.58,0,0,48359.13,19727.22,6737.8,0,2127.55,233.85,14973.35,0,2194.28,3229.51,49223.56,-714.26,-56.81,0,0,0,-87.64,-858.71,-1723.14,149.13,-1872.26,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"ABX",-1827.28,-442.67,0,0,0,25181.36,0,0,0,26389.92,0,0,2248.32,0,0,53819.59,22430.46,23926.07,0,607.17,4.12,3344.84,0,2920.58,1029.03,54262.27,0,-1317.07,0,0,0,0,-1317.07,-1759.74,67.54,-1827.28,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"WI",-1816.03,-1781.15,0,0,0,27471.52,0,0,0,323.9,0,0,2618.33,0,0,30413.75,20747.23,2191.49,0,1704.34,0,6999.78,0,552.07,0,32194.9,0,-108.21,35.47,0,0,37.86,-34.88,-1816.03,0,-1816.03,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"WI",-1546.16,6409.31,0,0,0,22071.35,0,0,0,2440,0,0,1957.05,0,0,26468.4,11188.95,2989.64,0,662.5,0,4688.28,0,529.71,0,20059.08,0,-307.64,-485.86,0,0,-7161.98,-7955.47,-1546.16,0,-1546.16,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"M6",-1073.47,-645.45,0,0,0,16610.24,0,0,0,3213.79,0,0,435.35,0,0,20259.38,8377.98,2861.49,0,903.55,99.31,6359.06,0,931.89,1371.55,20904.83,-303.34,-24.13,0,0,0,-37.22,-364.69,-1010.13,63.33,-1073.47,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"ABX",-895.12,-354.98,0,0,0,2166.43,0,0,0,1866.11,0,0,0,0,0,4032.54,1940.47,1843.45,0,53.32,0,289.26,0,261.01,0,4387.52,0,-539.4,0,0,0,0,-539.4,-894.38,0.74,-895.12,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"ABX",-524.34,-24.82,0,0,0,3688.7,0,0,0,3030.52,0,0,0,0,0,6719.21,3167.27,2575.23,0,117.29,0,443.18,0,441.06,0,6744.03,0,-498.27,0,0,0,0,-498.27,-523.09,1.25,-524.34,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"ABX",-328.39,-179.14,0,0,0,2714.3,0,0,0,2844.57,0,0,0,0,0,5558.88,2417.78,2578.99,0,65.45,0.44,360.54,0,314.81,0,5738.02,0,-141.97,0,0,0,0,-141.97,-321.11,7.28,-328.39,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"PFQ",126.37,150.6,0,6062.34,0,1400.64,0,0,0,901.39,0,0,0,0,0,8364.37,3513.86,2277.48,0,664.15,0,741.49,0,1016.8,0,8213.77,0,0,0,0,0,-24.24,-24.24,126.37,0,126.37,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"PFQ",294.55,186.99,0,5229.07,0,1865.78,0,0,0,856.41,0,0,0,0,0,7951.25,3212.04,2269.5,0,651.62,0,825.87,0,805.23,0,7764.26,0,0,0,0,0,107.56,107.56,294.55,0,294.55,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"PFQ",379.72,291.25,0,5594.95,0,1866.11,0,0,0,901.39,0,0,0,0,0,8362.46,3416.16,2371.05,0,653.63,0,820.9,0,809.48,0,8071.21,0,0,0,0,0,88.47,88.47,379.72,0,379.72,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"ABX",440.23,136.86,0,0,0,1966.18,0,0,0,2260.77,0,0,0,0,0,4226.95,1700.58,1881.56,0,43.37,0.01,225,0,239.57,0,4090.09,0,142.32,0,0,0,0,142.32,279.18,-161.05,440.23,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"PFQ",1252.44,1413.64,0,8181.33,0,3096.82,0,0,0,901.39,0,0,0,0,0,12179.54,4742.15,3105.76,0,883.72,0,913.48,0,1120.8,0,10765.91,0,0,0,0,0,38.81,38.81,1452.44,200,1252.44,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"M6",3379.61,4777.7,0,0,0,22980.42,0,0,0,8225.31,0,0,498.23,0,0,31703.95,12763.69,4640.95,0,1261.06,92.9,5070.79,0,1335.04,1761.81,26926.24,-366.25,-32.54,0,0,0,-91.98,-490.77,4286.94,907.33,3379.61,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"M6",5827.22,7906.22,0,411.22,0,34172.24,0,0,0,12231.16,0,0,1131.35,0,0,47945.96,18979.81,6901.17,0,1875.22,138.15,7540.35,0,1985.22,2619.83,40039.74,-544.62,-48.39,0,0,0,-136.77,-729.78,7176.44,1349.21,5827.22,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"ABX",7792.04,3773.7,0,0,0,26043.76,0,0,0,29945.77,0,0,1711.21,0,0,57700.73,22525.64,24922.91,0,574.47,0.17,2980.24,0,3173.27,-249.67,53927.03,0,1885.11,0,0,0,0,1885.11,5658.81,-2133.23,7792.04,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"WI",8026.78,1750.48,0,0,0,23029.55,0,0,0,2241.1,0,0,2717.45,0,0,27988.09,16410.03,5064.9,0,1515.37,0,2628.67,0,618.65,0,26237.62,0,-88.83,714.71,0,0,5650.42,6276.3,8026.78,0,8026.78,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"QX",9386,19891,116523,0,0,4,0,0,0,0,0,0,355,0,0,116881,18631,24240,7603,7088,0,15664,0,23764,0,96991,-537,-7074,0,0,0,-119,-7730,12161,2775,9386,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"AA",60009.62,60009.62,1596363,13307.09,0,90167.2,69595.96,0,0,0,0,42260.09,144773.7,0,40212.74,1996679,748881.9,230533.7,190820.3,233345.8,102836.4,317036.9,0,104892.6,8322.09,1936670,0,0,0,0,0,0,0,60009.62,0,60009.62,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"DL",65169,83698,547356.7,106,0,41061,4319,0,0,0,0,8784,60742,0,9685.32,672054,265111,39074,57333,105655,46143,28314,0,37753,8973,588356,-7032,1440,0,0,0,1502,-4090,79608,14439,65169,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"DL",68068,108552,617805,485,0,40085,4489,0,0,0,0,8272,64685,0,9332,745153,294632,36639,57888,97750,49015,49263,0,43231,8183,636601,-6194,1309,0,0,0,-7202,-12087,96465,28397,68068,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"DL",79625,103762,723141.2,0,0,10002,32596,0,0,0,0,13317,73536,0,26438.82,879031,303275,68111,74686,137632,60107,36883,0,69123,25452,775269,-9160,1876,0,0,0,1956,-5328,98434,18809,79625,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"AA",90521.85,90521.85,1407200,13188.73,0,90514.09,61907.48,0,0,0,0,36580.05,127888.7,0,37131.27,1774410,672901.3,200178.8,167468.3,206832.2,88141.63,249219.5,0,91873.15,7273.55,1683889,0,0,0,0,0,0,0,90521.85,0,90521.85,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"DL",102372,133593,563153,0,0,10623,28495,0,0,0,0,10555,62733,0,23622,699181,213075,42267,55642,94974,45682,48836,0,44128,20984,565588,-5482,1216,0,0,0,-1207,-5473,128120,25748,102372,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"DL",104680,146483,628155,0,0,9537,31301,0,0,0,0,11107,65983,0,26982,773065,238016,46435,59772,100932,50610,50866,0,56290,23661,626582,-6396,1351,0,0,0,-7437,-12482,134001,29321,104680,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"DL",106607,142155,657952,442,0,41550,5099,0,0,0,0,9022,68281,0,10340,792686,287939,36980,63355,108138,52013,55605,0,37316,9185,650531,-6241,1384,0,0,0,-1374,-6231,135924,29317,106607,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"DL",180431,214960,1011869,6158,0,70501,17503,0,0,0,0,16734,123472,0,2167.41,1248404,448450,71799,106841,196886,85986,52763,0,69180,1539,1033444,-13104,2683,0,0,0,2798,-7623,207337,26906,180431,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"AA",231466.9,231466.9,1371340,6605.81,0,40164.1,52897.04,0,0,0,0,34526.7,117570.2,0,32409.38,1655513,553179.9,179012.4,140160.8,174819.3,73651.38,216580.2,0,81062.31,5579.56,1424046,0,0,0,0,0,0,0,231466.9,0,231466.9,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"AA",244122.6,244122.6,1240669,5966.6,0,40770.68,48081.43,0,0,0,0,28671.29,99813.26,0,28943.18,1492916,496508.6,148728.3,124246.5,153383.4,65404.71,186713.6,0,68366.84,5441.22,1248793,0,0,0,0,0,0,0,244122.6,0,244122.6,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"AA",276587.2,276587.2,1217518,5347.05,0,36248.4,43996.39,0,0,0,0,26298.42,89591.84,0,25145.47,1444145,451300.8,139488.7,115765.6,141662,62195.89,188773.3,0,63362.85,5008.72,1167558,0,0,0,0,0,0,0,276587.2,0,276587.2,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"AA",306697.4,306697.4,1217788,7121.06,0,38316.94,44660.01,0,0,0,0,26225.84,101779.6,0,27866.65,1463759,440298.7,152124.8,112016.5,143079.1,63026.79,173710.5,0,68255.35,4549.23,1157061,0,0,0,0,0,0,0,306697.4,0,306697.4,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"DL",361534,474636,1776922,7074,0,68690,25639,0,0,0,0,22538,172571,0,3570,2077004,683589,95196,161723,273084,136936,137626,0,111083,3131,1602368,-17305,3656,0,0,0,-20121,-33770,440866,79332,361534,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"DL",408228,509964,1940488,6234,0,71281,30418,0,0,0,0,26289,185616,0,2688,2263014,738452,106206,181312,309476,148854,159134,0,107229,2387,1753050,-17862,3961,0,0,0,-3933,-17834,492130,83902,408228,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"FX",992144,1237589,0,73,0,2698690,0,0,0,298,0,0,22886,0,2849677,5571624,694127,485143,0,370870,10036,349634,0,202232,2221993,4334035,5733,-5729,0,0,0,30591,30595,1268184,276040,992144,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"FX",1161101,1462407,0,22,0,2742513,0,0,0,1117,0,0,25493,0,2941038,5710183,719607,431730,0,354917,12418,330524,0,204811,2193769,4247776,4894,-2447,0,0,0,10043,12490,1474897,313796,1161101,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"FX",1189120,1518806,0,28,0,2825805,0,0,0,241,0,0,23672,0,2966562,5816308,728812,438847,0,356852,12449,360076,0,203525,2196941,4297502,4225,-39752,0,0,0,-18255,-53782,1465024,275904,1189120,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"FX",-397490,-615775,0,509,0,485434,0,0,0,12089,0,0,15827,0,1434974,1948833,204407,158602,0,263494,49095,161984,0,55068,1671958,2564608,1517,-2382,-3938,0,0,146438,141635,-474140,-76650,-397490,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"AA",-304085.1,-304085.1,523161.3,11011.93,0,58754.42,29127.39,0,0,0,0,20688.09,72422.89,0,18818.66,733984.7,361654.9,132444.6,91386.2,118181.3,44406.67,222297.1,0,64356.97,3342.03,1038070,0,0,0,0,0,0,0,-304085.1,0,-304085.1,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"FX",-218307,-236392,0,1704,0,481384,0,0,0,1076,0,0,15074,0,529538,1028776,233639,79998,0,184626,27959,128842,0,60945,549159,1265168,-796,-1862,-3077,0,0,-34485,-40220,-276612,-58305,-218307,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"AA",-114002.2,-114002.2,198210.2,3531.93,0,17952.9,13815.84,0,0,0,0,9559,33111.15,0,8952.22,285133.2,141334.4,53520.48,37010.77,48296.08,18334.52,73716.05,0,25508.3,1414.78,399135.4,0,0,0,0,0,0,0,-114002.2,0,-114002.2,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"FX",-74098,-85336,0,0,0,108120,0,0,0,0,0,0,8912,0,154623,271655,33010,9931,0,78680,9952,32010,0,14947,178461,356991,2337,-543,-898,0,0,-6454,-5558,-90894,-16796,-74098,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"AA",-15038.89,-15038.89,1179460,5484.41,0,28830.53,48051.99,0,0,0,0,34299.07,120174.6,0,30993.45,1447294,490186.7,186198.8,128273.7,165569.7,61968.3,334600.9,0,90887.73,4646.78,1462333,0,0,0,0,0,0,0,-15038.89,0,-15038.89,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"L2",-9437.44,-9270.99,0,4511.68,0,1691.13,0,0,0,7693.94,0,0,127.66,0,1198.49,15222.89,6999.4,9864.09,0,2272.1,160.26,2109.79,0,3088.23,0,24493.88,0,0,0,0,0,-166.45,-166.45,-9437.44,0,-9437.44,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"ABX",-3913.48,7920.73,0,0,0,26464.92,0,0,0,24253.14,0,0,1587.12,0,0,52305.18,18756.64,22293.78,0,553.13,51.67,2697.07,0,3442.5,-3410.33,44384.45,0,-10747.86,0,0,0,0,-10747.86,-2827.13,1086.36,-3913.48,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"M6",-830,-359.98,0,0,0,20865.73,0,0,0,7969.03,0,0,523.14,0,0,29357.9,11753.4,5136.06,0,1260.44,57.35,8470.41,0,1392.35,1647.85,29717.88,-331.92,-33.8,0,0,0,-52.2,-417.92,-777.9,52.1,-830,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"M6",-456.32,199.11,0,310.61,0,29096.65,0,0,0,11112.58,0,0,1119.99,0,0,41639.84,16389.78,7162.09,0,1757.65,79.98,11811.75,0,1941.6,2297.88,41440.72,-462.85,-47.13,0,0,0,-72.8,-582.78,-383.66,72.66,-456.32,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"ABX",-105.2,212.92,0,0,0,711.42,0,0,0,651.97,0,0,42.67,0,0,1406.05,504.21,599.29,0,14.87,1.39,72.5,0,92.54,-91.68,1193.13,0,-288.92,0,0,0,0,-288.92,-76,29.2,-105.2,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"WI",-45.3,-441.94,0,0,0,11501.24,0,0,0,0,0,0,2028.09,0,0,13529.33,7150.62,2013.74,0,517.75,0,3925.56,0,363.6,0,13971.27,0,-41.33,437.91,0,0,0.05,396.64,-45.3,0,-45.3,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"PFQ",318.64,287,0,5687.41,0,1649.68,0,0,0,901.39,0,0,0,0,0,8238.48,3464.55,2057.23,0,616.9,0,662.13,0,1150.67,0,7951.49,0,0,0,0,0,31.65,31.65,318.64,0,318.64,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"1TQ",3775.81,4193.65,0,0,0,9738.48,0,0,0,0,0,0,0,0,375,10113.48,3434.1,2117.39,0,0,0,0,314.3,54.04,0,5919.83,0,0,0,0,0,0,0,4193.65,417.84,3775.81,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"FX",908014,1130748,0,394,0,2566955,0,0,0,1195,0,0,21065,0,2792532,5382141,684824,413672,0,358132,10509,362995,0,209928,2211333,4251393,1488,-7932,0,0,0,30328,23884,1154632,246618,908014,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"5V",-2211.16,-3146.57,158.84,7762.2,0,2833.41,10.24,0,442.96,1040.21,0,0,22.58,0,284.25,12554.68,5806.79,4179.23,0,0,0,0,4405.33,1199.59,110.31,15701.25,527.35,0,0,53.33,0,354.73,935.41,-2211.16,0,-2211.16,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"5V",161.94,-347.72,124.93,7729.54,0,4297.34,6.59,0,260.32,2587.74,0,0,99.97,0,442.81,15549.23,6529.22,4792.41,0,0,0,0,3882.41,609.01,83.9,15896.96,19.02,0,0,-15.81,0,506.45,509.66,161.94,0,161.94,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"5V",2555.84,2136.31,117.97,7369.44,0,5078.48,5.9,0,494.96,3071.61,0,0,119.26,0,689.12,16946.73,6511.27,3531.08,0,0,0,0,4074.79,609.01,84.27,14810.42,45.12,0,0,11.8,0,362.61,419.53,2555.84,0,2555.84,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"AS",22512,32508,1235228,9090,0,19813,65303,0,2367,219,0,47564,22876,2573,379177,1784210,595505,150878,140285,234668,94184,120336,0,75753,340093,1751702,-18571,1773,0,-620,1719,4716,-10983,21525,-987,22512,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"AS",177164,238578,1525798,8843,0,18988,74177,0,5559,277,0,37809,26340,2622,437489,2137900,650131,139875,157980,260275,102496,149804,0,82037,356724,1899322,-12725,-418,0,-864,1158,8115,-4734,233844,56681,177164,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"AS",250219,348793,1575748,11562,0,25422,81771,0,2386,225,0,50099,25468,2925,432361,2207968,672435,145362,154087,225720,107017,129460,0,80723,344371,1859174,-16679,1712,0,11,-6359,8131,-13183,335610,85391,250219,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"AS",305166,399666,1671983,9809,0,26449,91192,0,3741,225,0,46918,25499,3261,446888,2325964,667313,147498,161361,277103,105128,135113,0,82520,350263,1926298,-15141,1951,0,-1760,-4147,12544,-6552,393113,87948,305166,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"AS",-193550,-236419,1068912,7041,0,16929,59465,0,5197,241,0,37911,21169,2655,332493,1552013,552050,153764,155549,237113,81717,194559,0,82256,331424,1788433,-10566,1918,0,-887,-12382,14879,-7038,-243457,-49908,-193550,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"5X",-102959,-127562.6,0,0,0,73892.37,0,0,0,0,0,0,11486.77,0,0,85379.14,112323,46119.84,0,23855.62,428.64,10924.65,0,19289.92,0,212941.7,-46.97,1189.79,149.76,-137.93,0,-2705.46,-1550.81,-129113.4,-26154.38,-102959,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"5X",-95664.36,-126503.7,0,0,0,75990.44,0,0,0,0,0,0,13142.76,0,0,89133.2,118014.7,44396.9,0,22761.87,430.14,9467.21,0,20566.06,0,215636.9,-44.91,1223.31,-61.35,-794.78,0,-2452.31,-2130.05,-128633.7,-32969.36,-95664.36,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"5X",-93486.56,-116001.3,0,0,0,927476.2,0,0,0,0,0,0,37402.17,0,-88.79,964789.6,577484.1,224811,0,133429.9,1902.46,47282.83,0,95880.53,0,1080791,-33.63,4244.38,-1089.26,-1039.97,0,-13955.62,-11874.11,-127875.4,-34388.83,-93486.56,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"5X",-77492.99,-114359.3,0,0,0,71788.95,0,0,0,0,0,0,12967.17,0,0,84756.12,111959.1,40609.86,0,21826.59,363.1,9031.74,0,15324.99,0,199115.4,-6.16,1023.84,449.2,-333.66,0,-2383.13,-1249.9,-115609.2,-38116.19,-77492.99,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"KAQ",-15536.1,8893.36,0,2463.46,0,101737.6,0,0,0,97869.05,0,0,0,0,31533.25,233603.4,88044.23,52399.03,0,17462.86,5692.79,4262.09,0,13220.19,43628.8,224710,-2270.77,358.74,0,-22631.17,0,164.35,-24378.84,-15485.49,50.62,0,0,0,0,0
