airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,URL
"LEW","small_airport","Auburn Lewiston Municipal Airport",44.0485,-70.2835,288,"NA","US","US-ME","Auburn/Lewiston","https://airportcod.es/#airport/LEW"
"LGC","small_airport","LaGrange Callaway Airport",33.0089,-85.0726,693,"NA","US","US-GA","Lagrange","https://airportcod.es/#airport/LGC"
"LGD","small_airport","La Grande/Union County Airport",45.2902,-118.007,2717,"NA","US","US-OR","La Grande","https://airportcod.es/#airport/LGD"
"LGF","small_airport","Laguna Army Airfield",32.86,-114.397,433,"NA","US","US-AZ","Yuma Proving Ground(Yuma)","https://airportcod.es/#airport/LGF"
"LHV","small_airport","William T. Piper Memorial Airport",41.1356,-77.4223,556,"NA","US","US-PA","Lock Haven","https://airportcod.es/#airport/LHV"
"LIY","small_airport","Wright AAF (Fort Stewart)/Midcoast Regional Airport",31.8891,-81.5623,45,"NA","US","US-GA","Fort Stewart(Hinesville)","https://airportcod.es/#airport/LIY"
"LFN","small_airport","Triangle North Executive Airport",36.0233,-78.3303,369,"NA","US","US-NC","Louisburg","https://airportcod.es/#airport/LFN"
"LIC","small_airport","Limon Municipal Airport",39.2748,-103.666,5374,"NA","US","US-CO","Limon","https://airportcod.es/#airport/LIC"
"LKP","small_airport","Lake Placid Airport",44.2645,-73.9619,1747,"NA","US","US-NY","Lake Placid","https://airportcod.es/#airport/LKP"
"LOW","small_airport","Louisa County Airport/Freeman Field",38.0098,-77.9701,493,"NA","US","US-VA","Louisa","https://airportcod.es/#airport/LOW"
"LKV","small_airport","Lake County Airport",42.1611,-120.399,4733,"NA","US","US-OR","Lakeview","https://airportcod.es/#airport/LKV"
"CHL","small_airport","Challis Airport",44.523,-114.218,5072,"NA","US","US-ID","Challis","https://airportcod.es/#airport/CHL"
"LMS","small_airport","Louisville Winston County Airport",33.1462,-89.0625,575,"NA","US","US-MS","Louisville","https://airportcod.es/#airport/LMS"
"LNA","small_airport","Palm Beach County Park Airport",26.593,-80.0851,14,"NA","US","US-FL","West Palm Beach","https://airportcod.es/#airport/LNA"
"LNN","small_airport","Lake County Executive Airport",41.684,-81.3897,626,"NA","US","US-OH","Willoughby","https://airportcod.es/#airport/LNN"
"LNP","small_airport","Lonesome Pine Airport",36.9875,-82.53,2684,"NA","US","US-VA","Wise","https://airportcod.es/#airport/LNP"
"LNR","small_airport","Tri-County Regional Airport",43.2117,-90.1816,717,"NA","US","US-WI","Lone Rock","https://airportcod.es/#airport/LNR"
"BBX","small_airport","Wings Field",40.1375,-75.2651,302,"NA","US","US-PA","Philadelphia","https://airportcod.es/#airport/BBX"
"LOT","small_airport","Lewis University Airport",41.6073,-88.0962,679,"NA","US","US-IL","Chicago/Romeoville","https://airportcod.es/#airport/LOT"
"LQK","small_airport","Pickens County Airport",34.81,-82.7029,1013,"NA","US","US-SC","Pickens","https://airportcod.es/#airport/LQK"
"LRJ","small_airport","Le Mars Municipal Airport",42.778,-96.1937,1197,"NA","US","US-IA","Le Mars","https://airportcod.es/#airport/LRJ"
"LSB","small_airport","Lordsburg Municipal Airport",32.3335,-108.692,4289,"NA","US","US-NM","Lordsburg","https://airportcod.es/#airport/LSB"
"LSK","small_airport","Lusk Municipal Airport",42.7538,-104.405,4964,"NA","US","US-WY","Lusk","https://airportcod.es/#airport/LSK"
"LUL","small_airport","Hesler Noble Field",31.6726,-89.1722,238,"NA","US","US-MS","Laurel","https://airportcod.es/#airport/LUL"
"LVL","small_airport","Brunswick Municipal Airport",36.7728,-77.7943,329,"NA","US","US-VA","Lawrenceville","https://airportcod.es/#airport/LVL"
"LWC","small_airport","Lawrence Municipal Airport",39.0112,-95.2166,833,"NA","US","US-KS","Lawrence","https://airportcod.es/#airport/LWC"
"LWL","small_airport","Wells Municipal Airport/Harriet Field",41.1171,-114.922,5772,"NA","US","US-NV","Wells","https://airportcod.es/#airport/LWL"
"LWV","small_airport","Lawrenceville Vincennes International Airport",38.7643,-87.6055,430,"NA","US","US-IL","Lawrenceville","https://airportcod.es/#airport/LWV"
"LXN","small_airport","Jim Kelly Field",40.791,-99.7773,2413,"NA","US","US-NE","Lexington","https://airportcod.es/#airport/LXN"
"LXV","small_airport","Lake County Airport",39.2203,-106.317,9927,"NA","US","US-CO","Leadville","https://airportcod.es/#airport/LXV"
"LYO","small_airport","Lyons-Rice County Municipal Airport",38.3428,-98.2269,1691,"NA","US","US-KS","Lyons","https://airportcod.es/#airport/LYO"
"LZU","small_airport","Gwinnett County Briscoe Field",33.9781,-83.9624,1061,"NA","US","US-GA","Lawrenceville","https://airportcod.es/#airport/LZU"
"PCU","small_airport","Poplarville Pearl River County Airport",30.786,-89.5045,320,"NA","US","US-MS","Poplarville","https://airportcod.es/#airport/PCU"
"MLK","small_airport","Malta Airport",48.3669,-107.919,2254,"NA","US","US-MT","Malta","https://airportcod.es/#airport/MLK"
"MAC","small_airport","Macon Downtown Airport",32.8221,-83.562,437,"NA","US","US-GA","Macon","https://airportcod.es/#airport/MAC"
"MAW","small_airport","Malden Regional Airport",36.6006,-89.9922,294,"NA","US","US-MO","Malden","https://airportcod.es/#airport/MAW"
"MBL","small_airport","Manistee Co Blacker Airport",44.2724,-86.2469,621,"NA","US","US-MI","Manistee","https://airportcod.es/#airport/MBL"
"DXE","small_airport","Bruce Campbell Field",32.4387,-90.1031,326,"NA","US","US-MS","Madison","https://airportcod.es/#airport/DXE"
"GFD","small_airport","Pope Field",39.7903,-85.7361,895,"NA","US","US-IN","Greenfield","https://airportcod.es/#airport/GFD"
"GVE","small_airport","Gordonsville Municipal Airport",38.156,-78.1658,454,"NA","US","US-VA","Gordonsville","https://airportcod.es/#airport/GVE"
"GAB","small_airport","Gabbs Airport",38.9241,-117.959,4700,"NA","US","US-NV","Gabbs","https://airportcod.es/#airport/GAB"
"BYW","small_airport","Blakely Island Airport",48.579,-122.826,66,"NA","US","US-WA","Blakely Island","https://airportcod.es/#airport/BYW"
"BDF","small_airport","Rinkenberger Restricted Landing Area",41.2309,-89.6157,808,"NA","US","US-IL","Bradford","https://airportcod.es/#airport/BDF"
"HPV","small_airport","Princeville Airport",22.2092,-159.446,344,"NA","US","US-HI","Hanalei","https://airportcod.es/#airport/HPV"
"BKG","small_airport","Branson Airport",36.53208,-93.20055,1302,"NA","US","US-MO","Branson","https://airportcod.es/#airport/BKG"
"ILL","small_airport","Willmar Municipal -John L Rice Field",45.1177,-95.1304,1126,"NA","US","US-MN","Willmar","https://airportcod.es/#airport/ILL"
"BOK","small_airport","Brookings Airport",42.0746,-124.29,459,"NA","US","US-OR","Brookings","https://airportcod.es/#airport/BOK"
"RAC","small_airport","John H Batten Airport",42.7606,-87.8152,674,"NA","US","US-WI","Racine","https://airportcod.es/#airport/RAC"
"RBD","small_airport","Dallas Executive Airport",32.6809,-96.8682,660,"NA","US","US-TX","Dallas","https://airportcod.es/#airport/RBD"
"RBG","small_airport","Roseburg Regional Airport",43.2388,-123.356,529,"NA","US","US-OR","Roseburg","https://airportcod.es/#airport/RBG"
"RBW","small_airport","Lowcountry Regional Airport",32.921,-80.6406,101,"NA","US","US-SC","Walterboro","https://airportcod.es/#airport/RBW"
"RCK","small_airport","H H Coffield Regional Airport",30.6316,-96.9897,474,"NA","US","US-TX","Rockdale","https://airportcod.es/#airport/RCK"
"RCR","small_airport","Fulton County Airport",41.0656,-86.1817,790,"NA","US","US-IN","Rochester","https://airportcod.es/#airport/RCR"
"RCT","small_airport","Nartron Field",43.9,-85.5167,1055,"NA","US","US-MI","Reed City","https://airportcod.es/#airport/RCT"
"REO","small_airport","Rome State Airport",42.5777,-117.885,4053,"NA","US","US-OR","Rome","https://airportcod.es/#airport/REO"
"RFG","small_airport","Rooke Field",28.2936,-97.323,56,"NA","US","US-TX","Refugio","https://airportcod.es/#airport/RFG"
"RKD","small_airport","Knox County Regional Airport",44.0601,-69.0992,56,"NA","US","US-ME","Rockland","https://airportcod.es/#airport/RKD"
"RKP","small_airport","Aransas County Airport",28.0868,-97.0446,24,"NA","US","US-TX","Rockport","https://airportcod.es/#airport/RKP"
"RKW","small_airport","Rockwood Municipal Airport",35.9223,-84.6897,1664,"NA","US","US-TN","Rockwood","https://airportcod.es/#airport/RKW"
"RNC","small_airport","Warren County Memorial Airport",35.6987,-85.8438,1032,"NA","US","US-TN","Mc Minnville","https://airportcod.es/#airport/RNC"
"RNT","small_airport","Renton Municipal Airport",47.4931,-122.216,32,"NA","US","US-WA","Renton","https://airportcod.es/#airport/RNT"
"ROG","small_airport","Rogers Municipal Airport-Carter Field",36.3723,-94.1069,1359,"NA","US","US-AR","Rogers","https://airportcod.es/#airport/ROG"
"ROX","small_airport","Roseau Municipal Rudy Billberg Field",48.856,-95.697,1060,"NA","US","US-MN","Roseau","https://airportcod.es/#airport/ROX"
"RIE","small_airport","Rice Lake Regional Airport - Carl's Field",45.419,-91.7735,1109,"NA","US","US-WI","Rice Lake","https://airportcod.es/#airport/RIE"
"RPX","small_airport","Roundup Airport",46.47509,-108.5415,3500,"NA","US","US-MT","Roundup","https://airportcod.es/#airport/RPX"
"WBR","small_airport","Roben Hood Airport",43.7226,-85.5041,990,"NA","US","US-MI","Big Rapids","https://airportcod.es/#airport/WBR"
"RQO","small_airport","El Reno Regional Airport",35.4727,-98.0058,1420,"NA","US","US-OK","El Reno","https://airportcod.es/#airport/RQO"
"RRL","small_airport","Merrill Municipal Airport",45.1989,-89.7129,1318,"NA","US","US-WI","Merrill","https://airportcod.es/#airport/RRL"
"RRT","small_airport","Warroad International Memorial Airport",48.9414,-95.3484,1076,"NA","US","US-MN","Warroad","https://airportcod.es/#airport/RRT"
"RSN","small_airport","Ruston Regional Airport",32.5144,-92.5917,311,"NA","US","US-LA","Ruston","https://airportcod.es/#airport/RSN"
"RTN","small_airport","Raton Municipal-Crews Field",36.7415,-104.502,6352,"NA","US","US-NM","Raton","https://airportcod.es/#airport/RTN"
"AXS","small_airport","Altus Quartz Mountain Regional Airport",34.69795,-99.3385,1433,"NA","US","US-OK","Altus","https://airportcod.es/#airport/AXS"
"AXV","small_airport","Neil Armstrong Airport",40.4934,-84.2989,913,"NA","US","US-OH","Wapakoneta","https://airportcod.es/#airport/AXV"
"AXX","small_airport","Angel Fire Airport",36.422,-105.29,8380,"NA","US","US-NM","Angel Fire","https://airportcod.es/#airport/AXX"
"AYS","small_airport","Waycross Ware County Airport",31.2491,-82.3955,142,"NA","US","US-GA","Waycross","https://airportcod.es/#airport/AYS"
"TUH","small_airport","Arnold Air Force Base",35.3926,-86.0858,1067,"NA","US","US-TN","Tullahoma","https://airportcod.es/#airport/TUH"
"BAM","small_airport","Battle Mountain Airport",40.599,-116.874,4532,"NA","US","US-NV","Battle Mountain","https://airportcod.es/#airport/BAM"
"BBB","small_airport","Benson Municipal Airport",45.3319,-95.6506,1039,"NA","US","US-MN","Benson","https://airportcod.es/#airport/BBB"
"BTN","small_airport","Marlboro County Jetport H.E. Avent Field",34.6217,-79.7344,147,"NA","US","US-SC","Bennettsville","https://airportcod.es/#airport/BTN"
"BBW","small_airport","Broken Bow Municipal Airport",41.4365,-99.6422,2547,"NA","US","US-NE","Broken Bow","https://airportcod.es/#airport/BBW"
"BCB","small_airport","Virginia Tech Montgomery Executive Airport",37.2076,-80.4078,2132,"NA","US","US-VA","Blacksburg","https://airportcod.es/#airport/BCB"
"BCT","small_airport","Boca Raton Airport",26.3785,-80.1077,13,"NA","US","US-FL","Boca Raton","https://airportcod.es/#airport/BCT"
"BDG","small_airport","Blanding Municipal Airport",37.5833,-109.483,5868,"NA","US","US-UT","Blanding","https://airportcod.es/#airport/BDG"
"WBU","small_airport","Boulder Municipal Airport",40.0394,-105.226,5288,"NA","US","US-CO","Boulder","https://airportcod.es/#airport/WBU"
"BEC","small_airport","Beech Factory Airport",37.6945,-97.215,1408,"NA","US","US-KS","Wichita","https://airportcod.es/#airport/BEC"
"BEH","small_airport","Southwest Michigan Regional Airport",42.1286,-86.4285,643,"NA","US","US-MI","Benton Harbor","https://airportcod.es/#airport/BEH"
"BFR","small_airport","Virgil I Grissom Municipal Airport",38.84,-86.4454,727,"NA","US","US-IN","Bedford","https://airportcod.es/#airport/BFR"
"BGD","small_airport","Hutchinson County Airport",35.7009,-101.394,3055,"NA","US","US-TX","Borger","https://airportcod.es/#airport/BGD"
"BGE","small_airport","Decatur County Industrial Air Park",30.9715,-84.6374,141,"NA","US","US-GA","Bainbridge","https://airportcod.es/#airport/BGE"
"BID","small_airport","Block Island State Airport",41.1681,-71.5778,108,"NA","US","US-RI","Block Island","https://airportcod.es/#airport/BID"
"BIE","small_airport","Beatrice Municipal Airport",40.3013,-96.7541,1324,"NA","US","US-NE","Beatrice","https://airportcod.es/#airport/BIE"
"BJJ","small_airport","Wayne County Airport",40.8748,-81.8883,1136,"NA","US","US-OH","Wooster","https://airportcod.es/#airport/BJJ"
"BKD","small_airport","Stephens County Airport",32.719,-98.891,1284,"NA","US","US-TX","Breckenridge","https://airportcod.es/#airport/BKD"
"BKT","small_airport","Allen C Perkinson Blackstone Army Air Field",37.0742,-77.9575,439,"NA","US","US-VA","Blackstone","https://airportcod.es/#airport/BKT"
"BKX","small_airport","Brookings Regional Airport",44.3048,-96.8169,1648,"NA","US","US-SD","Brookings","https://airportcod.es/#airport/BKX"
"BLM","small_airport","Monmouth Executive Airport",40.1869,-74.1249,153,"NA","US","US-NJ","Belmar/Farmingdale","https://airportcod.es/#airport/BLM"
"BMC","small_airport","Brigham City Regional Airport",41.5524,-112.062,4229,"NA","US","US-UT","Brigham City","https://airportcod.es/#airport/BMC"
"BML","small_airport","Berlin Regional Airport",44.5754,-71.1759,1161,"NA","US","US-NH","Berlin","https://airportcod.es/#airport/BML"
"BMT","small_airport","Beaumont Municipal Airport",30.07063,-94.21574,32,"NA","US","US-TX","Beaumont","https://airportcod.es/#airport/BMT"
"BNL","small_airport","Barnwell Regional Airport",33.2578,-81.3883,246,"NA","US","US-SC","Barnwell","https://airportcod.es/#airport/BNL"
"BNW","small_airport","Boone Municipal Airport",42.0496,-93.8476,1160,"NA","US","US-IA","Boone","https://airportcod.es/#airport/BNW"
"BOW","small_airport","Bartow Executive Airport",27.9434,-81.7834,125,"NA","US","US-FL","Bartow","https://airportcod.es/#airport/BOW"
"HCA","small_airport","Big Spring Mc Mahon-Wrinkle Airport",32.2126,-101.522,2573,"NA","US","US-TX","Big Spring","https://airportcod.es/#airport/HCA"
"BRY","small_airport","Samuels Field",37.8143,-85.4996,669,"NA","US","US-KY","Bardstown","https://airportcod.es/#airport/BRY"
"BTF","small_airport","Skypark Airport",40.8694,-111.927,4234,"NA","US","US-UT","Bountiful","https://airportcod.es/#airport/BTF"
"TTO","small_airport","Britton Municipal Airport",45.8152,-97.7431,1318,"NA","US","US-SD","Britton","https://airportcod.es/#airport/TTO"
"BTP","small_airport","Pittsburgh/Butler Regional Airport",40.7769,-79.9497,1248,"NA","US","US-PA","Butler","https://airportcod.es/#airport/BTP"
"BTY","small_airport","Beatty Airport",36.8611,-116.787,3170,"NA","US","US-NV","Beatty","https://airportcod.es/#airport/BTY"
"BUB","small_airport","Cram Field",41.7767,-99.1497,2182,"NA","US","US-NE","Burwell","https://airportcod.es/#airport/BUB"
"BUM","small_airport","Butler Memorial Airport",38.2898,-94.3401,892,"NA","US","US-MO","Butler","https://airportcod.es/#airport/BUM"
"BVO","small_airport","Bartlesville Municipal Airport",36.7625,-96.0112,711,"NA","US","US-OK","Bartlesville","https://airportcod.es/#airport/BVO"
"MVW","small_airport","Skagit Regional Airport",48.4709,-122.421,144,"NA","US","US-WA","Burlington/Mount Vernon","https://airportcod.es/#airport/MVW"
"BVX","small_airport","Batesville Regional Airport",35.7262,-91.6473,465,"NA","US","US-AR","Batesville","https://airportcod.es/#airport/BVX"
"BWD","small_airport","Brownwood Regional Airport",31.7936,-98.9565,1387,"NA","US","US-TX","Brownwood","https://airportcod.es/#airport/BWD"
"WAH","small_airport","Harry Stern Airport",46.2441,-96.6074,968,"NA","US","US-ND","Wahpeton","https://airportcod.es/#airport/WAH"
"BWM","small_airport","Bowman Regional Airport",46.16552,-103.3008,2965,"NA","US","US-ND","Bowman","https://airportcod.es/#airport/BWM"
"BXA","small_airport","George R Carr Memorial Air Field",30.8137,-89.865,119,"NA","US","US-LA","Bogalusa","https://airportcod.es/#airport/BXA"
"BXK","small_airport","Buckeye Municipal Airport",33.4224,-112.6863,1033,"NA","US","US-AZ","Buckeye","https://airportcod.es/#airport/BXK"
"BYG","small_airport","Johnson County Airport",44.3811,-106.722,4968,"NA","US","US-WY","Buffalo","https://airportcod.es/#airport/BYG"
"BBC","small_airport","Bay City Municipal Airport",28.9733,-95.8635,45,"NA","US","US-TX","Bay City","https://airportcod.es/#airport/BBC"
"XES","small_airport","Grand Geneva Resort Airport",42.6149,-88.3896,835,"NA","US","US-WI","Lake Geneva","https://airportcod.es/#airport/XES"
"PLY","small_airport","Plymouth Municipal Airport",41.3651,-86.3005,800,"NA","US","US-IN","Plymouth","https://airportcod.es/#airport/PLY"
"CAD","small_airport","Wexford County Airport",44.2753,-85.4189,1307,"NA","US","US-MI","Cadillac","https://airportcod.es/#airport/CAD"
"CIG","small_airport","Craig Moffat Airport",40.4952,-107.522,6193,"NA","US","US-CO","Craig","https://airportcod.es/#airport/CIG"
"CAO","small_airport","Clayton Municipal Airpark",36.4462,-103.167,4965,"NA","US","US-NM","Clayton","https://airportcod.es/#airport/CAO"
"CBE","small_airport","Greater Cumberland Regional Airport",39.6154,-78.7609,775,"NA","US","US-MD","Cumberland","https://airportcod.es/#airport/CBE"
"CBF","small_airport","Council Bluffs Municipal Airport",41.2592,-95.7606,1253,"NA","US","US-IA","Council Bluffs","https://airportcod.es/#airport/CBF"
"CBK","small_airport","Shalz Field",39.4275,-101.047,3187,"NA","US","US-KS","Colby","https://airportcod.es/#airport/CBK"
"LLX","small_airport","Caledonia County Airport",44.5691,-72.018,1188,"NA","US","US-VT","Lyndonville","https://airportcod.es/#airport/LLX"
"CDH","small_airport","Harrell Field",33.6228,-92.7634,130,"NA","US","US-AR","Camden","https://airportcod.es/#airport/CDH"
"CDN","small_airport","Woodward Field",34.2836,-80.5649,302,"NA","US","US-SC","Camden","https://airportcod.es/#airport/CDN"
"CDW","small_airport","Essex County Airport",40.8752,-74.2814,173,"NA","US","US-NJ","Caldwell","https://airportcod.es/#airport/CDW"
"CEA","small_airport","Cessna Aircraft Field",37.6486,-97.2506,1378,"NA","US","US-KS","Wichita","https://airportcod.es/#airport/CEA"
"CEU","small_airport","Oconee County Regional Airport",34.6719,-82.8865,892,"NA","US","US-SC","Clemson","https://airportcod.es/#airport/CEU"
"CEV","small_airport","Mettel Field",39.6985,-85.1297,867,"NA","US","US-IN","Connersville","https://airportcod.es/#airport/CEV"
"CEY","small_airport","Kyle Oakley Field",36.6646,-88.3728,577,"NA","US","US-KY","Murray","https://airportcod.es/#airport/CEY"
"CEZ","small_airport","Cortez Municipal Airport",37.303,-108.628,5918,"NA","US","US-CO","Cortez","https://airportcod.es/#airport/CEZ"
"CFD","small_airport","Coulter Field",30.715699999999998,-96.3314,367,"NA","US","US-TX","Bryan","https://airportcod.es/#airport/CFD"
"TZC","small_airport","Tuscola Area Airport",43.4588,-83.4455,701,"NA","US","US-MI","Caro","https://airportcod.es/#airport/TZC"
"CFT","small_airport","Greenlee County Airport",32.95704,-109.2114,3798,"NA","US","US-AZ","Clifton/Morenci","https://airportcod.es/#airport/CFT"
"CFV","small_airport","Coffeyville Municipal Airport",37.094,-95.5719,754,"NA","US","US-KS","Coffeyville","https://airportcod.es/#airport/CFV"
"CGE","small_airport","Cambridge Dorchester Airport",38.5393,-76.0304,20,"NA","US","US-MD","Cambridge","https://airportcod.es/#airport/CGE"
"CGS","small_airport","College Park Airport",38.9806,-76.9223,48,"NA","US","US-MD","College Park","https://airportcod.es/#airport/CGS"
"CGZ","small_airport","Casa Grande Municipal Airport",32.9549,-111.767,1464,"NA","US","US-AZ","Casa Grande","https://airportcod.es/#airport/CGZ"
"CHK","small_airport","Chickasha Municipal Airport",35.0974,-97.9677,1152,"NA","US","US-OK","Chickasha","https://airportcod.es/#airport/CHK"
"CIN","small_airport","Arthur N Neu Airport",42.0462,-94.789,1204,"NA","US","US-IA","Carroll","https://airportcod.es/#airport/CIN"
"CIR","small_airport","Cairo Regional Airport",37.0645,-89.2196,321,"NA","US","US-IL","Cairo","https://airportcod.es/#airport/CIR"
"CKA","small_airport","Kegelman AF Aux Field",36.743899999999996,-98.1231,1202,"NA","US","US-OK","Cherokee","https://airportcod.es/#airport/CKA"
"GRM","small_airport","Grand Marais Cook County Airport",47.8383,-90.3829,1799,"NA","US","US-MN","Grand Marais","https://airportcod.es/#airport/GRM"
"CKM","small_airport","Fletcher Field",34.2997,-90.5123,173,"NA","US","US-MS","Clarksdale","https://airportcod.es/#airport/CKM"
"CKN","small_airport","Crookston Municipal Kirkwood Field",47.8417,-96.6216,899,"NA","US","US-MN","Crookston","https://airportcod.es/#airport/CKN"
"CKV","small_airport","Clarksvilleâ€“Montgomery County Regional Airport",36.6219,-87.415,550,"NA","US","US-TN","Clarksville","https://airportcod.es/#airport/CKV"
"CLI","small_airport","Clintonville Municipal Airport",44.6138,-88.7313,822,"NA","US","US-WI","Clintonville","https://airportcod.es/#airport/CLI"
"CLK","small_airport","Clinton Regional Airport",35.5383,-98.9327,1616,"NA","US","US-OK","Clinton","https://airportcod.es/#airport/CLK"
"CLS","small_airport","Chehalis Centralia Airport",46.677,-122.983,176,"NA","US","US-WA","Chehalis","https://airportcod.es/#airport/CLS"
"CLW","small_airport","Clearwater Air Park",27.9767,-82.7587,71,"NA","US","US-FL","Clearwater","https://airportcod.es/#airport/CLW"
"CMY","small_airport","Sparta Fort Mc Coy Airport",43.9583,-90.7379,837,"NA","US","US-WI","Sparta","https://airportcod.es/#airport/CMY"
"CNH","small_airport","Claremont Municipal Airport",43.3704,-72.3687,545,"NA","US","US-NH","Claremont","https://airportcod.es/#airport/CNH"
"CNK","small_airport","Blosser Municipal Airport",39.5493,-97.6523,1486,"NA","US","US-KS","Concordia","https://airportcod.es/#airport/CNK"
"CNW","small_airport","TSTC Waco Airport",31.6378,-97.0741,470,"NA","US","US-TX","Waco","https://airportcod.es/#airport/CNW"
"CNY","small_airport","Canyonlands Field",38.755,-109.755,4557,"NA","US","US-UT","Moab","https://airportcod.es/#airport/CNY"
"COI","small_airport","Merritt Island Airport",28.3416,-80.6855,6,"NA","US","US-FL","Merritt Island","https://airportcod.es/#airport/COI"
"COM","small_airport","Coleman Municipal Airport",31.8411,-99.4036,1697,"NA","US","US-TX","Coleman","https://airportcod.es/#airport/COM"
"COT","small_airport","Cotulla-La Salle County Airport",28.4567,-99.2203,474,"NA","US","US-TX","Cotulla","https://airportcod.es/#airport/COT"
"CPS","small_airport","St Louis Downtown Airport",38.5707,-90.1562,413,"NA","US","US-IL","Cahokia/St Louis","https://airportcod.es/#airport/CPS"
"HCW","small_airport","Cheraw Municipal Airport/Lynch Bellinger Field",34.7129,-79.957,239,"NA","US","US-SC","Cheraw","https://airportcod.es/#airport/HCW"
"CRS","small_airport","C David Campbell Field Corsicana Municipal Airport",32.0281,-96.4006,449,"NA","US","US-TX","Corsicana","https://airportcod.es/#airport/CRS"
"CRT","small_airport","Z M Jack Stell Field",33.1783,-91.8802,184,"NA","US","US-AR","Crossett","https://airportcod.es/#airport/CRT"
"CRX","small_airport","Roscoe Turner Airport",34.915,-88.6035,425,"NA","US","US-MS","Corinth","https://airportcod.es/#airport/CRX"
"CSM","small_airport","Clinton Sherman Airport",35.3398,-99.2005,1922,"NA","US","US-OK","Clinton","https://airportcod.es/#airport/CSM"
"CSQ","small_airport","Creston Municipal Airport",41.0214,-94.3633,1300,"NA","US","US-IA","Creston","https://airportcod.es/#airport/CSQ"
"CTY","small_airport","Cross City Airport",29.6355,-83.1048,42,"NA","US","US-FL","Cross City","https://airportcod.es/#airport/CTY"
"CTZ","small_airport","Sampson County Airport",34.9756,-78.3646,148,"NA","US","US-NC","Clinton","https://airportcod.es/#airport/CTZ"
"CUH","small_airport","Cushing Municipal Airport",35.9499,-96.7731,916,"NA","US","US-OK","Cushing","https://airportcod.es/#airport/CUH"
"CKK","small_airport","Sharp County Regional Airport",36.2649,-91.5626,716,"NA","US","US-AR","Ash Flat","https://airportcod.es/#airport/CKK"
"CVN","small_airport","Clovis Municipal Airport",34.4251,-103.079,4216,"NA","US","US-NM","Clovis","https://airportcod.es/#airport/CVN"
"KIP","small_airport","Kickapoo Downtown Airport",33.8578,-98.4904,1003,"NA","US","US-TX","Wichita Falls","https://airportcod.es/#airport/KIP"
"CWF","small_airport","Chennault International Airport",30.2106,-93.1432,17,"NA","US","US-LA","Lake Charles","https://airportcod.es/#airport/CWF"
"CWI","small_airport","Clinton Municipal Airport",41.8311,-90.3291,708,"NA","US","US-IA","Clinton","https://airportcod.es/#airport/CWI"
"CSN","small_airport","Carson Airport",39.1922,-119.734,4697,"NA","US","US-NV","Carson City","https://airportcod.es/#airport/CSN"
"HAR","small_airport","Capital City Airport",40.2171,-76.8515,347,"NA","US","US-PA","Harrisburg","https://airportcod.es/#airport/HAR"
"CZT","small_airport","Dimmit County Airport",28.5222,-99.8236,599,"NA","US","US-TX","Carrizo Springs","https://airportcod.es/#airport/CZT"
"VEX","small_airport","Tioga Municipal Airport",48.3805,-102.898,2271,"NA","US","US-ND","Tioga","https://airportcod.es/#airport/VEX"
"DBN","small_airport","W H 'Bud' Barron Airport",32.5644,-82.9853,309,"NA","US","US-GA","Dublin","https://airportcod.es/#airport/DBN"
"DCU","small_airport","Pryor Field Regional Airport",34.6527,-86.9454,592,"NA","US","US-AL","Decatur","https://airportcod.es/#airport/DCU"
"DEH","small_airport","Decorah Municipal Airport",43.2755,-91.7394,1158,"NA","US","US-IA","Decorah","https://airportcod.es/#airport/DEH"
"DFI","small_airport","Defiance Memorial Airport",41.3375,-84.4288,707,"NA","US","US-OH","Defiance","https://airportcod.es/#airport/DFI"
"DGL","small_airport","Douglas Municipal Airport",31.3426,-109.506,4173,"NA","US","US-AZ","Douglas","https://airportcod.es/#airport/DGL"
"DGW","small_airport","Converse County Airport",42.7972,-105.386,4933,"NA","US","US-WY","Douglas","https://airportcod.es/#airport/DGW"
"DKK","small_airport","Chautauqua County-Dunkirk Airport",42.4933,-79.272,693,"NA","US","US-NY","Dunkirk","https://airportcod.es/#airport/DKK"
"DLL","small_airport","Dillon County Airport",34.4491,-79.3686,133,"NA","US","US-SC","Dillon","https://airportcod.es/#airport/DLL"
"DLN","small_airport","Dillon Airport",45.2554,-112.553,5241,"NA","US","US-MT","Dillon","https://airportcod.es/#airport/DLN"
"DMO","small_airport","Sedalia Memorial Airport",38.7074,-93.1759,909,"NA","US","US-MO","Sedalia","https://airportcod.es/#airport/DMO"
"DNN","small_airport","Dalton Municipal Airport",34.7229,-84.8702,709,"NA","US","US-GA","Dalton","https://airportcod.es/#airport/DNN"
"DNS","small_airport","Denison Municipal Airport",41.9864,-95.3807,1274,"NA","US","US-IA","Denison","https://airportcod.es/#airport/DNS"
"DNV","small_airport","Vermilion Regional Airport",40.1992,-87.5959,697,"NA","US","US-IL","Danville","https://airportcod.es/#airport/DNV"
"DPG","small_airport","Michael AAF (Dugway Proving Ground) Airport",40.1994,-112.937,4349,"NA","US","US-UT","Dugway Proving Ground","https://airportcod.es/#airport/DPG"
"DRE","small_airport","Drummond Island Airport",46.0093,-83.7439,668,"NA","US","US-MI","Drummond Island","https://airportcod.es/#airport/DRE"
"DRO","small_airport","Durango La Plata County Airport",37.1515,-107.754,6685,"NA","US","US-CO","Durango","https://airportcod.es/#airport/DRO"
