Date,Days - Current,Month,Year,Short Date,Mth-Day,Quarter In Year,Quarter,Month In Year,QuotesExists,Days-Last 12,Days-Last 20,Days-Last 30,Mths-Last 12,Mths-Last 13,Years-Current,Years-Last 2,Years-Last 4,Years-Last 5,Years-Last 7,Years-Last 9,Last YTD,Mths-Last  2,Mths-Current,Days-Last  5,Years-Last 3,Days-Last 10,Day In Year,Years-Initial,Mths-Initial
2006-02-17 00:00:00.000,"No","2006-02",2006,"06-02-17","02-17","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",48,"No","No"
2006-02-18 00:00:00.000,"No","2006-02",2006,"06-02-18","02-18","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",49,"No","No"
2006-02-19 00:00:00.000,"No","2006-02",2006,"06-02-19","02-19","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",50,"No","No"
2006-02-20 00:00:00.000,"No","2006-02",2006,"06-02-20","02-20","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",51,"No","No"
2006-02-21 00:00:00.000,"No","2006-02",2006,"06-02-21","02-21","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",52,"No","No"
2006-02-22 00:00:00.000,"No","2006-02",2006,"06-02-22","02-22","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",53,"No","No"
2006-02-23 00:00:00.000,"No","2006-02",2006,"06-02-23","02-23","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",54,"No","No"
2006-02-24 00:00:00.000,"No","2006-02",2006,"06-02-24","02-24","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",55,"No","No"
2006-02-25 00:00:00.000,"No","2006-02",2006,"06-02-25","02-25","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",56,"No","No"
2006-02-26 00:00:00.000,"No","2006-02",2006,"06-02-26","02-26","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",57,"No","No"
2006-02-27 00:00:00.000,"No","2006-02",2006,"06-02-27","02-27","Q1","2006-Q1",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",58,"No","No"
2006-02-28 00:00:00.000,"No","2006-02",2006,"06-02-28","02-28","Q1","2006-Q1",2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",59,"No","No"
2006-03-01 00:00:00.000,"No","2006-03",2006,"06-03-01","03-01","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",60,"No","No"
2006-03-02 00:00:00.000,"No","2006-03",2006,"06-03-02","03-02","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",61,"No","No"
2006-03-03 00:00:00.000,"No","2006-03",2006,"06-03-03","03-03","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",62,"No","No"
2006-03-04 00:00:00.000,"No","2006-03",2006,"06-03-04","03-04","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",63,"No","No"
2006-03-05 00:00:00.000,"No","2006-03",2006,"06-03-05","03-05","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",64,"No","No"
2006-03-06 00:00:00.000,"No","2006-03",2006,"06-03-06","03-06","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",65,"No","No"
2006-03-07 00:00:00.000,"No","2006-03",2006,"06-03-07","03-07","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",66,"No","No"
2006-03-08 00:00:00.000,"No","2006-03",2006,"06-03-08","03-08","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",67,"No","No"
2006-03-09 00:00:00.000,"No","2006-03",2006,"06-03-09","03-09","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",68,"No","No"
2006-03-10 00:00:00.000,"No","2006-03",2006,"06-03-10","03-10","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",69,"No","No"
2006-03-11 00:00:00.000,"No","2006-03",2006,"06-03-11","03-11","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",70,"No","No"
2006-03-12 00:00:00.000,"No","2006-03",2006,"06-03-12","03-12","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",71,"No","No"
2006-03-13 00:00:00.000,"No","2006-03",2006,"06-03-13","03-13","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",72,"No","No"
2006-03-14 00:00:00.000,"No","2006-03",2006,"06-03-14","03-14","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",73,"No","No"
2006-03-15 00:00:00.000,"No","2006-03",2006,"06-03-15","03-15","Q1","2006-Q1",3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",74,"No","No"
2006-03-16 00:00:00.000,"No","2006-03",2006,"06-03-16","03-16","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",75,"No","No"
2006-03-17 00:00:00.000,"No","2006-03",2006,"06-03-17","03-17","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",76,"No","No"
2006-03-18 00:00:00.000,"No","2006-03",2006,"06-03-18","03-18","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",77,"No","No"
2006-03-19 00:00:00.000,"No","2006-03",2006,"06-03-19","03-19","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",78,"No","No"
2006-03-20 00:00:00.000,"No","2006-03",2006,"06-03-20","03-20","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",79,"No","No"
2006-03-21 00:00:00.000,"No","2006-03",2006,"06-03-21","03-21","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",80,"No","No"
2006-03-22 00:00:00.000,"No","2006-03",2006,"06-03-22","03-22","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",81,"No","No"
2006-03-23 00:00:00.000,"No","2006-03",2006,"06-03-23","03-23","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",82,"No","No"
2006-03-24 00:00:00.000,"No","2006-03",2006,"06-03-24","03-24","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",83,"No","No"
2006-03-25 00:00:00.000,"No","2006-03",2006,"06-03-25","03-25","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",84,"No","No"
2006-03-26 00:00:00.000,"No","2006-03",2006,"06-03-26","03-26","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",85,"No","No"
2006-03-27 00:00:00.000,"No","2006-03",2006,"06-03-27","03-27","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",86,"No","No"
2006-03-28 00:00:00.000,"No","2006-03",2006,"06-03-28","03-28","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",87,"No","No"
2006-03-29 00:00:00.000,"No","2006-03",2006,"06-03-29","03-29","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",88,"No","No"
2006-03-30 00:00:00.000,"No","2006-03",2006,"06-03-30","03-30","Q1","2006-Q1",3,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",89,"No","No"
2006-03-31 00:00:00.000,"No","2006-03",2006,"06-03-31","03-31","Q1","2006-Q1",3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",90,"No","No"
2006-04-01 00:00:00.000,"No","2006-04",2006,"06-04-01","04-01","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",91,"No","No"
2006-04-02 00:00:00.000,"No","2006-04",2006,"06-04-02","04-02","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",92,"No","No"
2006-04-03 00:00:00.000,"No","2006-04",2006,"06-04-03","04-03","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",93,"No","No"
2006-04-04 00:00:00.000,"No","2006-04",2006,"06-04-04","04-04","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",94,"No","No"
2006-04-05 00:00:00.000,"No","2006-04",2006,"06-04-05","04-05","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",95,"No","No"
2006-04-06 00:00:00.000,"No","2006-04",2006,"06-04-06","04-06","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",96,"No","No"
2006-04-07 00:00:00.000,"No","2006-04",2006,"06-04-07","04-07","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",97,"No","No"
2006-04-08 00:00:00.000,"No","2006-04",2006,"06-04-08","04-08","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",98,"No","No"
2006-04-09 00:00:00.000,"No","2006-04",2006,"06-04-09","04-09","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",99,"No","No"
2006-04-10 00:00:00.000,"No","2006-04",2006,"06-04-10","04-10","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",100,"No","No"
2006-04-11 00:00:00.000,"No","2006-04",2006,"06-04-11","04-11","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",101,"No","No"
2006-04-12 00:00:00.000,"No","2006-04",2006,"06-04-12","04-12","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",102,"No","No"
2006-04-13 00:00:00.000,"No","2006-04",2006,"06-04-13","04-13","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",103,"No","No"
2006-04-14 00:00:00.000,"No","2006-04",2006,"06-04-14","04-14","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",104,"No","No"
2006-04-15 00:00:00.000,"No","2006-04",2006,"06-04-15","04-15","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",105,"No","No"
2006-04-16 00:00:00.000,"No","2006-04",2006,"06-04-16","04-16","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",106,"No","No"
2006-04-17 00:00:00.000,"No","2006-04",2006,"06-04-17","04-17","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",107,"No","No"
2006-04-18 00:00:00.000,"No","2006-04",2006,"06-04-18","04-18","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",108,"No","No"
2006-04-19 00:00:00.000,"No","2006-04",2006,"06-04-19","04-19","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",109,"No","No"
2006-04-20 00:00:00.000,"No","2006-04",2006,"06-04-20","04-20","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",110,"No","No"
2006-04-21 00:00:00.000,"No","2006-04",2006,"06-04-21","04-21","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",111,"No","No"
2006-04-22 00:00:00.000,"No","2006-04",2006,"06-04-22","04-22","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",112,"No","No"
2006-04-23 00:00:00.000,"No","2006-04",2006,"06-04-23","04-23","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",113,"No","No"
2006-04-24 00:00:00.000,"No","2006-04",2006,"06-04-24","04-24","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",114,"No","No"
2006-04-25 00:00:00.000,"No","2006-04",2006,"06-04-25","04-25","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",115,"No","No"
2006-04-26 00:00:00.000,"No","2006-04",2006,"06-04-26","04-26","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",116,"No","No"
2006-04-27 00:00:00.000,"No","2006-04",2006,"06-04-27","04-27","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",117,"No","No"
2006-04-28 00:00:00.000,"No","2006-04",2006,"06-04-28","04-28","Q2","2006-Q2",4,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",118,"No","No"
2006-04-29 00:00:00.000,"No","2006-04",2006,"06-04-29","04-29","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",119,"No","No"
2006-04-30 00:00:00.000,"No","2006-04",2006,"06-04-30","04-30","Q2","2006-Q2",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",120,"No","No"
2006-05-01 00:00:00.000,"No","2006-05",2006,"06-05-01","05-01","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",121,"No","No"
2006-05-02 00:00:00.000,"No","2006-05",2006,"06-05-02","05-02","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",122,"No","No"
2006-05-03 00:00:00.000,"No","2006-05",2006,"06-05-03","05-03","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",123,"No","No"
2006-05-04 00:00:00.000,"No","2006-05",2006,"06-05-04","05-04","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",124,"No","No"
2006-05-05 00:00:00.000,"No","2006-05",2006,"06-05-05","05-05","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",125,"No","No"
2006-05-06 00:00:00.000,"No","2006-05",2006,"06-05-06","05-06","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",126,"No","No"
2006-05-07 00:00:00.000,"No","2006-05",2006,"06-05-07","05-07","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",127,"No","No"
2006-05-08 00:00:00.000,"No","2006-05",2006,"06-05-08","05-08","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",128,"No","No"
2006-05-09 00:00:00.000,"No","2006-05",2006,"06-05-09","05-09","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",129,"No","No"
2006-05-10 00:00:00.000,"No","2006-05",2006,"06-05-10","05-10","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",130,"No","No"
2006-05-11 00:00:00.000,"No","2006-05",2006,"06-05-11","05-11","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",131,"No","No"
2006-05-12 00:00:00.000,"No","2006-05",2006,"06-05-12","05-12","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",132,"No","No"
2006-05-13 00:00:00.000,"No","2006-05",2006,"06-05-13","05-13","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",133,"No","No"
2006-05-14 00:00:00.000,"No","2006-05",2006,"06-05-14","05-14","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",134,"No","No"
2006-05-15 00:00:00.000,"No","2006-05",2006,"06-05-15","05-15","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",135,"No","No"
2006-05-16 00:00:00.000,"No","2006-05",2006,"06-05-16","05-16","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",136,"No","No"
2006-05-17 00:00:00.000,"No","2006-05",2006,"06-05-17","05-17","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",137,"No","No"
2006-05-18 00:00:00.000,"No","2006-05",2006,"06-05-18","05-18","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",138,"No","No"
2006-05-19 00:00:00.000,"No","2006-05",2006,"06-05-19","05-19","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",139,"No","No"
2006-05-20 00:00:00.000,"No","2006-05",2006,"06-05-20","05-20","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",140,"No","No"
2006-05-21 00:00:00.000,"No","2006-05",2006,"06-05-21","05-21","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",141,"No","No"
2006-05-22 00:00:00.000,"No","2006-05",2006,"06-05-22","05-22","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",142,"No","No"
2006-05-23 00:00:00.000,"No","2006-05",2006,"06-05-23","05-23","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",143,"No","No"
2006-05-24 00:00:00.000,"No","2006-05",2006,"06-05-24","05-24","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",144,"No","No"
2006-05-25 00:00:00.000,"No","2006-05",2006,"06-05-25","05-25","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",145,"No","No"
2006-05-26 00:00:00.000,"No","2006-05",2006,"06-05-26","05-26","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",146,"No","No"
2006-05-27 00:00:00.000,"No","2006-05",2006,"06-05-27","05-27","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",147,"No","No"
2006-05-28 00:00:00.000,"No","2006-05",2006,"06-05-28","05-28","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",148,"No","No"
2006-05-29 00:00:00.000,"No","2006-05",2006,"06-05-29","05-29","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",149,"No","No"
2006-05-30 00:00:00.000,"No","2006-05",2006,"06-05-30","05-30","Q2","2006-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",150,"No","No"
2006-05-31 00:00:00.000,"No","2006-05",2006,"06-05-31","05-31","Q2","2006-Q2",5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",151,"No","No"
2006-06-01 00:00:00.000,"No","2006-06",2006,"06-06-01","06-01","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",152,"No","No"
2006-06-02 00:00:00.000,"No","2006-06",2006,"06-06-02","06-02","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",153,"No","No"
2006-06-03 00:00:00.000,"No","2006-06",2006,"06-06-03","06-03","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",154,"No","No"
2006-06-04 00:00:00.000,"No","2006-06",2006,"06-06-04","06-04","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",155,"No","No"
2006-06-05 00:00:00.000,"No","2006-06",2006,"06-06-05","06-05","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",156,"No","No"
2006-06-06 00:00:00.000,"No","2006-06",2006,"06-06-06","06-06","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",157,"No","No"
2006-06-07 00:00:00.000,"No","2006-06",2006,"06-06-07","06-07","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",158,"No","No"
2006-06-08 00:00:00.000,"No","2006-06",2006,"06-06-08","06-08","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",159,"No","No"
2006-06-09 00:00:00.000,"No","2006-06",2006,"06-06-09","06-09","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",160,"No","No"
2006-06-10 00:00:00.000,"No","2006-06",2006,"06-06-10","06-10","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",161,"No","No"
2006-06-11 00:00:00.000,"No","2006-06",2006,"06-06-11","06-11","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",162,"No","No"
2006-06-12 00:00:00.000,"No","2006-06",2006,"06-06-12","06-12","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",163,"No","No"
2006-06-13 00:00:00.000,"No","2006-06",2006,"06-06-13","06-13","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",164,"No","No"
2006-06-14 00:00:00.000,"No","2006-06",2006,"06-06-14","06-14","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",165,"No","No"
2006-06-15 00:00:00.000,"No","2006-06",2006,"06-06-15","06-15","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",166,"No","No"
2006-06-16 00:00:00.000,"No","2006-06",2006,"06-06-16","06-16","Q2","2006-Q2",6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",167,"No","No"
2006-06-17 00:00:00.000,"No","2006-06",2006,"06-06-17","06-17","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",168,"No","No"
2006-06-18 00:00:00.000,"No","2006-06",2006,"06-06-18","06-18","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",169,"No","No"
2006-06-19 00:00:00.000,"No","2006-06",2006,"06-06-19","06-19","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",170,"No","No"
2006-06-20 00:00:00.000,"No","2006-06",2006,"06-06-20","06-20","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",171,"No","No"
2006-06-21 00:00:00.000,"No","2006-06",2006,"06-06-21","06-21","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",172,"No","No"
2006-06-22 00:00:00.000,"No","2006-06",2006,"06-06-22","06-22","Q2","2006-Q2",6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",173,"No","No"
2006-06-23 00:00:00.000,"No","2006-06",2006,"06-06-23","06-23","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",174,"No","No"
2006-06-24 00:00:00.000,"No","2006-06",2006,"06-06-24","06-24","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",175,"No","No"
2006-06-25 00:00:00.000,"No","2006-06",2006,"06-06-25","06-25","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",176,"No","No"
2006-06-26 00:00:00.000,"No","2006-06",2006,"06-06-26","06-26","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",177,"No","No"
2006-06-27 00:00:00.000,"No","2006-06",2006,"06-06-27","06-27","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",178,"No","No"
2006-06-28 00:00:00.000,"No","2006-06",2006,"06-06-28","06-28","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",179,"No","No"
2006-06-29 00:00:00.000,"No","2006-06",2006,"06-06-29","06-29","Q2","2006-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",180,"No","No"
2006-06-30 00:00:00.000,"No","2006-06",2006,"06-06-30","06-30","Q2","2006-Q2",6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",181,"No","No"
2006-07-01 00:00:00.000,"No","2006-07",2006,"06-07-01","07-01","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",182,"No","No"
2006-07-02 00:00:00.000,"No","2006-07",2006,"06-07-02","07-02","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",183,"No","No"
2006-07-03 00:00:00.000,"No","2006-07",2006,"06-07-03","07-03","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",184,"No","No"
2006-07-04 00:00:00.000,"No","2006-07",2006,"06-07-04","07-04","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",185,"No","No"
2006-07-05 00:00:00.000,"No","2006-07",2006,"06-07-05","07-05","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",186,"No","No"
2006-07-06 00:00:00.000,"No","2006-07",2006,"06-07-06","07-06","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",187,"No","No"
2006-07-07 00:00:00.000,"No","2006-07",2006,"06-07-07","07-07","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",188,"No","No"
2006-07-08 00:00:00.000,"No","2006-07",2006,"06-07-08","07-08","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",189,"No","No"
2006-07-09 00:00:00.000,"No","2006-07",2006,"06-07-09","07-09","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",190,"No","No"
2006-07-10 00:00:00.000,"No","2006-07",2006,"06-07-10","07-10","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",191,"No","No"
2006-07-11 00:00:00.000,"No","2006-07",2006,"06-07-11","07-11","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",192,"No","No"
