num_boletim,data_hora_boletim,"  seq_veic"," cod_categ"," descricao_categoria"," cod_especie","  descricao_especie"," cod_situacao"," desc_situacao"," tipo_socorro"," desc_tipo_socorro"
"2016-014693591-001",2016-07-07 18:16:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014705845-001",2016-07-08 01:18:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014705980-001",2016-07-08 00:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014706432-001",2016-07-08 00:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014708836-001",2016-07-08 06:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014712063-001",2016-07-08 06:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014714310-001",2016-07-08 08:08:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014719080-001",2016-07-08 09:41:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014733990-001",2016-07-08 09:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014738334-001",2016-07-08 11:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023852467-001",2016-11-01 15:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023855157-001",2016-11-01 17:05:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023859590-001",2016-11-01 19:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023863019-001",2016-11-01 15:56:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023864054-001",2016-11-01 18:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023872496-001",2016-11-01 19:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023885348-001",2016-11-02 09:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023893448-001",2016-11-02 11:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023894377-001",2016-11-02 11:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023905914-001",2016-11-02 14:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023907168-001",2016-11-02 16:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023907941-001",2016-11-02 14:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023908188-001",2016-11-02 17:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027666558-001",2016-12-23 00:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027670149-001",2016-12-23 04:16:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027671206-001",2016-12-23 06:53:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027672990-001",2016-12-22 17:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027683919-001",2016-12-23 09:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027690908-001",2016-12-23 12:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027695666-001",2016-12-23 12:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027696253-001",2016-12-23 14:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027696595-001",2016-12-23 13:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027705650-001",2016-12-23 11:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027709661-001",2016-12-23 10:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027709843-001",2016-12-23 12:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027711673-001",2016-12-23 14:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027721196-001",2016-12-23 15:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027721402-001",2016-12-23 17:53:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027730040-001",2016-12-23 19:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025146366-001",2016-11-20 00:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025149541-001",2016-11-20 07:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025151120-001",2016-11-20 08:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025158135-001",2016-11-20 08:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025163335-001",2016-11-20 14:59:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025175000-001",2016-11-20 17:28:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025175656-001",2016-11-20 18:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025179576-001",2016-11-20 19:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025180709-001",2016-11-20 19:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025182801-001",2016-11-20 21:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025185257-001",2016-11-20 23:13:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025185833-001",2016-11-20 21:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025187560-001",2016-11-20 21:41:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025188417-001",2016-11-20 22:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014739733-001",2016-07-08 09:08:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014765380-001",2016-07-08 18:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014767380-001",2016-07-08 17:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014769376-001",2016-07-08 19:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014771689-001",2016-07-08 18:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014773829-001",2016-07-08 19:41:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014775737-001",2016-07-08 18:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014779068-001",2016-07-08 19:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014785093-001",2016-07-08 23:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014785983-002",2016-07-08 21:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014790330-001",2016-07-09 00:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014795976-001",2016-07-09 03:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014798926-001",2016-07-09 06:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014800810-001",2016-07-09 07:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014801110-001",2016-07-09 07:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023916930-001",2016-11-02 16:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023917830-001",2016-11-02 14:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023969902-001",2016-11-03 14:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023970020-001",2016-11-03 15:12:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023973309-001",2016-11-03 15:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023974632-001",2016-11-03 15:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023986821-001",2016-11-03 19:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-023999021-001",2016-11-04 00:09:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024002005-001",2016-11-04 03:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027965944-001",2016-12-27 12:56:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027979270-001",2016-12-27 13:52:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027988908-001",2016-12-27 16:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027991247-001",2016-12-27 17:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027992661-001",2016-12-27 13:52:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027992674-001",2016-12-27 12:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028000453-001",2016-12-27 19:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028007050-001",2016-12-27 21:41:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028009978-001",2016-12-27 22:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028010628-001",2016-12-27 22:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028032264-001",2016-12-23 18:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028036498-001",2016-12-28 11:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028037633-002",2016-12-28 10:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025218760-001",2016-11-21 09:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025221315-001",2016-11-21 12:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025223117-002",2016-11-21 09:08:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025237530-001",2016-11-21 11:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025238171-001",2016-11-21 11:53:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025240036-001",2016-11-21 12:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"8342996",2016-04-15 23:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025250464-001",2016-11-21 14:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025259634-001",2016-11-21 15:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025269094-001",2016-11-21 16:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025281283-001",2016-11-21 21:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014807825-001",2016-07-09 09:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014814435-001",2016-07-09 11:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014818117-001",2016-07-09 13:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014818370-001",2016-07-09 12:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014820759-001",2016-07-09 15:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014822732-001",2016-07-09 14:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014828100-001",2016-07-09 17:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014828363-001",2016-07-09 16:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014832270-001",2016-07-09 17:29:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014835049-001",2016-07-09 15:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014837089-001",2016-07-09 18:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014847238-001",2016-07-09 22:28:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014847253-001",2016-07-09 20:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014859900-001",2016-07-10 06:53:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014870310-001",2016-07-10 12:22:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024006752-001",2016-11-04 07:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024013860-001",2016-11-04 06:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024016024-001",2016-11-04 07:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024023070-001",2016-11-04 09:12:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024024152-001",2016-11-04 11:28:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024026543-001",2016-11-04 11:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024028213-001",2016-11-04 11:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024037569-001",2016-11-04 15:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024038864-001",2016-11-04 14:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024049250-001",2016-11-04 16:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024056405-001",2016-11-04 19:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024056734-001",2016-11-04 18:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024058840-001",2016-11-04 19:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024062848-001",2016-11-04 18:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024067039-001",2016-11-04 22:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024077965-001",2016-11-05 07:12:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028229081-001",2016-12-30 16:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028229720-001",2016-12-30 15:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028230794-001",2016-12-30 17:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028234106-001",2016-12-30 16:04:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028234736-002",2016-12-30 18:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028236146-001",2016-12-30 18:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028247397-001",2016-12-30 23:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028250087-001",2016-12-31 00:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028252922-001",2016-12-31 02:04:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028257715-001",2016-12-31 00:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028264639-001",2016-12-31 00:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028267407-001",2016-12-31 00:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028267827-001",2016-12-31 00:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028275760-001",2016-12-31 00:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-028279850-001",2016-12-31 00:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025310352-002",2016-11-22 09:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025314322-001",2016-11-22 11:13:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025328207-001",2016-11-18 17:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025333422-001",2016-11-22 14:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025351935-001",2016-11-22 13:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025353085-001",2016-11-22 15:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025356693-001",2016-11-22 14:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025358203-001",2016-11-22 15:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025360269-001",2016-11-22 17:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025364241-001",2016-11-22 20:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025366303-001",2016-11-22 21:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025382726-001",2016-11-23 07:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027286960-001",2016-12-18 08:52:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027295868-001",2016-12-18 10:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027296010-001",2016-12-18 12:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027297209-001",2016-12-18 12:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027299120-001",2016-12-17 22:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027300559-001",2016-12-17 21:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027308386-001",2016-12-18 16:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027318128-001",2016-12-18 20:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027322310-001",2016-12-18 21:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027322496-001",2016-12-18 19:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027324391-001",2016-12-18 04:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027325775-001",2016-12-19 00:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027326033-001",2016-12-18 23:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027329472-001",2016-12-19 01:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
