num_boletim,data_hora_boletim,numero_envolvido,condutor,codigo_severidade,desc_severidade,sexo,cinto_seguranca,Embreagues,Idade,nascimento,categoria_habilitacao,descricao_habilitacao,declaracao_obito,cod_severidade_antiga,especie_veiculo,pedestre,passageiro
"2018-042612355-001",2018-09-24 00:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"09/02/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-042619188-001",2018-09-24 00:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"26/08/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-042721101-001",2018-09-24 14:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",54,"04/06/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-042749228-002",2018-09-24 17:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",67,"12/09/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-042758623-001",2018-09-24 17:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"05/06/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045364614-001",2018-10-10 16:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",18,"18/11/1999","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045388325-001",2018-10-10 18:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"05/04/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045396899-001",2018-10-10 18:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"23/10/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047352185-001",2018-10-23 07:24:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"19/04/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047362648-001",2018-10-23 09:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"05/09/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047366752-001",2018-10-23 09:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"07/01/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047478963-001",2018-10-23 18:29:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"09/05/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047485520-001",2018-10-23 20:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-042821831-001",2018-09-25 06:59:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"30/08/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-042907035-001",2018-09-25 15:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"11/01/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-042908958-001",2018-09-25 15:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",70,"05/05/1948","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-042938876-001",2018-09-25 18:38:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"22/12/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045510063-001",2018-10-11 14:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"23/07/1949","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045547494-001",2018-10-11 17:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"18/08/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047579466-001",2018-10-24 13:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"29/06/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047581452-001",2018-10-24 11:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"11/12/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047617790-001",2018-10-24 14:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"27/08/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047647623-001",2018-10-24 18:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"18/01/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047659602-001",2018-10-24 21:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"14/02/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043028435-001",2018-09-26 09:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"12/03/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043074525-001",2018-09-26 14:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",88,"03/03/1930","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043105004-001",2018-09-26 16:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"18/04/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045690505-001",2018-10-12 18:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"22/01/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045707874-001",2018-10-12 20:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"04/06/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045771756-001",2018-10-13 10:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"30/12/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045788569-001",2018-10-13 13:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",93,"23/07/1925","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045854400-001",2018-10-13 22:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"19/07/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045876021-001",2018-10-14 01:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"23/01/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047770470-001",2018-10-25 12:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"09/12/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047850043-001",2018-10-25 21:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",52,"22/06/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047853610-001",2018-10-25 21:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"09/07/1949","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043136782-001",2018-09-26 19:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"31/03/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043187890-001",2018-09-27 07:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"13/03/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043203450-001",2018-09-27 10:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",32,"14/12/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043264760-001",2018-09-27 12:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"25/10/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043304660-001",2018-09-27 18:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"10/04/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-045908856-001",2018-10-14 10:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"11/12/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046024610-001",2018-10-15 07:58:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"10/08/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046029786-001",2018-10-15 08:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"30/11/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046059111-001",2018-10-15 10:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"01/07/1949","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046068833-001",2018-10-15 10:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"05/07/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046106578-001",2018-10-15 15:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"04/04/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-047918934-001",2018-10-26 10:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"22/03/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048007332-001",2018-10-26 18:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"07/07/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048008402-001",2018-10-26 19:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",54,"23/07/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043516718-001",2018-09-28 23:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"02/10/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046117301-001",2018-10-15 15:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",54,"02/04/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046143093-001",2018-10-15 18:28:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"27/11/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046179974-001",2018-10-15 22:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"14/01/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046207434-001",2018-10-16 09:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"08/09/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046209524-001",2018-10-14 14:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"26/03/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048073110-001",2018-10-27 09:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",73,"28/05/1945","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048086961-001",2018-10-27 12:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",44,"26/05/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048129198-001",2018-10-27 18:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"21/05/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048212460-001",2018-10-28 10:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"22/05/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043541605-001",2018-09-29 04:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"30/07/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043559269-001",2018-09-29 11:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"07/08/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043561437-001",2018-09-29 11:36:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"21/10/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043574871-001",2018-09-29 14:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"21/01/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043585492-001",2018-09-29 16:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"03/10/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043604707-001",2018-09-29 18:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"25/12/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043613780-001",2018-09-29 20:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"10/10/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043615328-002",2018-09-29 18:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"19/10/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043685079-001",2018-09-30 12:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"20/08/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046370296-001",2018-10-17 07:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"03/10/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046380705-001",2018-10-17 08:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"10/02/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046394871-001",2018-10-17 10:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"09/05/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048254207-001",2018-10-28 17:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"20/10/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048270266-001",2018-10-28 19:09:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",52,"15/04/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043699950-001",2018-09-30 13:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"07/06/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043711313-001",2018-09-30 15:59:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"12/04/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043711997-001",2018-09-30 16:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"20/02/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043788718-002",2018-10-01 06:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"04/10/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043790927-001",2018-10-01 07:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"01/04/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043791317-001",2018-10-01 07:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"28/08/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043795973-001",2018-10-01 08:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"04/10/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046546456-001",2018-10-18 09:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"28/10/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046580990-001",2018-10-18 12:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"15/01/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046589386-001",2018-10-18 15:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"15/09/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046622453-001",2018-10-18 17:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"31/12/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048440052-001",2018-10-29 18:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"04/11/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048487002-001",2018-10-30 06:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"10/08/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048509123-001",2018-10-30 07:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"17/10/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043859409-001",2018-10-01 14:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"23/03/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-043951543-001",2018-10-02 00:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"03/07/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046659778-001",2018-10-18 22:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"09/09/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046695427-001",2018-10-19 08:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"18/08/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046723560-001",2018-10-19 11:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"03/04/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046785246-001",2018-10-19 17:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"26/10/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046799447-001",2018-10-19 19:36:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"19/03/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046804138-001",2018-10-19 19:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"28/06/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046804924-001",2018-10-19 19:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"09/09/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-046815376-001",2018-10-19 20:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"02/01/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048616933-001",2018-10-30 19:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"17/06/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048621663-001",2018-10-30 20:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"12/12/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048687741-001",2018-10-31 06:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"22/02/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-048704528-001",2018-10-31 11:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"12/11/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-044008892-001",2018-10-02 11:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"25/05/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
