CO_Number,Invoice_Number,Invoice_amount,Invoice_date,Commission_Amount,Discount_Amount,RM_Territory_Code,Distributor_ID,Exchange_Rate,Net Sales
183199,194397,0,2016-10-14 00:00:00.000,0,0,13,60190,0,0
183175,194285,0,2016-10-12 00:00:00.000,0,0,21,60840,0,0
183466,194542,0,2016-10-20 00:00:00.000,0,0,16,61050,0,0
183467,194668,0,2016-10-25 00:00:00.000,0,0,13,60190,0,0
183208,194347,0,2016-10-14 00:00:00.000,0,0,15,61000,0,0
183718,195501,0,2016-11-18 00:00:00.000,0,0,16,60840,0,0
179539,191086,0,2016-07-07 00:00:00.000,0,0,0,0,0,0
179541,190576,0,2016-06-17 00:00:00.000,0,0,15,61040,0,0
179629,190552,0,2016-06-17 00:00:00.000,0,0,15,60280,0,0
179629,191231,0,2016-07-12 00:00:00.000,0,0,15,60280,0,0
178430,190601,0,2016-06-18 00:00:00.000,0,0,0,0,0,0
178479,189732,0,2016-05-20 00:00:00.000,0,0,13,60190,0,0
178750,190195,0,2016-06-07 00:00:00.000,0,0,0,0,0,0
178212,189542,0,2016-05-16 00:00:00.000,0,0,0,0,0,0
177860,188846,0,2016-04-21 00:00:00.000,0,0,15,60280,0,0
177935,189141,0,2016-04-29 00:00:00.000,0,0,21,60630,0,0
177898,189331,0,2016-05-06 00:00:00.000,0,0,15,60280,0,0
175719,186808,0,2016-02-09 00:00:00.000,0,0,21,60830,0,0
176071,187131,0,2016-02-22 00:00:00.000,0,0,21,61050,0,0
175121,186195,0,2016-01-18 00:00:00.000,0,0,15,61000,0,0
175383,186570,0,2016-01-29 00:00:00.000,0,0,0,0,0,0
175504,186495,0,2016-01-28 00:00:00.000,0,0,26,60590,0,0
175323,186365,0,2016-01-22 00:00:00.000,0,0,13,60160,0,0
175324,186356,0,2016-01-22 00:00:00.000,0,0,21,60480,0,0
177431,188480,0,2016-04-07 00:00:00.000,0,0,15,61040,0,0
177161,188502,0,2016-04-07 00:00:00.000,0,0,13,60190,0,0
177167,188497,0,2016-04-07 00:00:00.000,0,0,13,60190,0,0
176887,187847,0,2016-03-17 00:00:00.000,0,0,15,61020,0,0
176729,187736,0,2016-03-15 00:00:00.000,0,0,15,61000,0,0
176753,187909,0,2016-03-18 00:00:00.000,0,0,21,60630,0,0
176692,187995,0,2016-03-23 00:00:00.000,0,0,21,60480,0,0
186726,197996,0,2017-02-17 00:00:00.000,0,0,13,60190,0,0
186819,198313,0,2017-03-01 00:00:00.000,0,0,15,61040,0,0
186615,197980,0,2017-02-17 00:00:00.000,0,0,16,60980,0,0
186621,198099,0,2017-02-23 00:00:00.000,0,0,15,60280,0,0
186438,197870,0,2017-02-14 00:00:00.000,0,0,21,60631,0,0
186115,198041,0,2017-02-21 00:00:00.000,0,0,21,60630,0,0
186160,197362,0,2017-01-30 00:00:00.000,0,0,26,60690,0,0
185840,197371,0,2017-01-30 00:00:00.000,0,0,21,60631,0,0
185941,197208,0,2017-01-24 00:00:00.000,0,0,15,61020,0,0
186105,197287,0,2017-01-26 00:00:00.000,0,0,15,61040,0,0
185975,197234,0,2017-01-25 00:00:00.000,0,0,16,60480,0,0
185638,196888,0,2017-01-12 00:00:00.000,0,0,13,60160,0,0
185639,196872,0,2017-01-12 00:00:00.000,0,0,0,0,0,0
184829,196512,0,2016-12-27 00:00:00.000,0,0,15,61040,0,0
184968,196224,0,2016-12-15 00:00:00.000,0,0,15,61010,0,0
185024,196222,0,2016-12-15 00:00:00.000,0,0,15,61040,0,0
185083,196364,0,2016-12-20 00:00:00.000,0,0,0,0,0,0
185084,196701,0,2017-01-04 00:00:00.000,0,0,21,60631,0,0
185309,196590,0,2016-12-29 00:00:00.000,0,0,15,61040,0,0
185422,196770,0,2017-01-06 00:00:00.000,0,0,13,60160,0,0
184188,195236,0,2016-11-11 00:00:00.000,0,0,15,61000,0,0
184116,195438,0,2016-11-17 00:00:00.000,0,0,0,0,0,0
184117,195439,0,2016-11-17 00:00:00.000,0,0,0,0,0,0
184385,195694,0,2016-11-28 00:00:00.000,0,0,13,60190,0,0
184386,195586,0,2016-11-22 00:00:00.000,0,0,15,61040,0,0
184458,196030,0,2016-12-08 00:00:00.000,0,0,13,60160,0,0
184721,195963,0,2016-12-07 00:00:00.000,0,0,26,60120,0,0
184639,195953,0,2016-12-07 00:00:00.000,0,0,15,61000,0,0
184640,195981,0,2016-12-07 00:00:00.000,0,0,15,61040,0,0
184712,196684,0,2017-01-04 00:00:00.000,0,0,16,60840,0,0
184498,195656,0,2016-11-28 00:00:00.000,0,0,26,60660,0,0
184580,196325,0,2016-12-19 00:00:00.000,0,0,0,0,0,0
184581,195778,0,2016-11-30 00:00:00.000,0,0,15,61040,0,0
184586,196326,0,2016-12-19 00:00:00.000,0,0,0,0,0,0
186996,198230,0,2017-02-27 00:00:00.000,0,0,13,60160,0,0
187143,199420,0,2017-04-05 00:00:00.000,0,0,15,61040,0,0
187158,198499,0,2017-03-07 00:00:00.000,0,0,15,61040,0,0
187345,198629,0,2017-03-10 00:00:00.000,0,0,0,0,0,0
187620,198906,0,2017-03-21 00:00:00.000,0,0,15,61010,0,0
187585,199064,0,2017-03-24 00:00:00.000,0,0,13,60160,0,0
187587,198957,0,2017-03-22 00:00:00.000,0,0,13,60190,0,0
189189,200644,0,2017-05-15 00:00:00.000,0,0,15,61040,0,0
189190,200647,0,2017-05-15 00:00:00.000,0,0,13,60160,0,0
189148,200445,0,2017-05-10 00:00:00.000,0,0,15,61000,0,0
189150,200527,0,2017-05-11 00:00:00.000,0,0,15,61010,0,0
188796,200460,0,2017-05-10 00:00:00.000,0,0,0,0,0,0
188948,200303,0,2017-05-04 00:00:00.000,0,0,21,60630,0,0
189393,201215,0,2017-06-02 00:00:00.000,0,0,21,60630,0,0
188221,199890,0,2017-04-21 00:00:00.000,0,0,26,60660,0,0
188473,199917,0,2017-04-21 00:00:00.000,0,0,16,61070,0,0
188427,199711,0,2017-04-14 00:00:00.000,0,0,15,61040,0,0
188526,199857,0,2017-04-20 00:00:00.000,0,0,16,60980,0,0
188548,199969,0,2017-04-24 00:00:00.000,0,0,21,60630,0,0
188631,199921,0,2017-04-21 00:00:00.000,0,0,15,61040,0,0
188722,201159,0,2017-06-02 00:00:00.000,0,0,15,61000,0,0
191051,202923,0,2017-07-28 00:00:00.000,0,0,26,60910,0,0
191106,202591,0,2017-07-17 00:00:00.000,0,0,15,61010,0,0
191107,202595,0,2017-07-17 00:00:00.000,0,0,15,61020,0,0
191210,203259,0,2017-08-05 00:00:00.000,0,0,13,60160,0,0
191265,203260,0,2017-08-05 00:00:00.000,0,0,13,60160,0,0
191475,204273,0,2017-09-08 00:00:00.000,0,0,0,0,0,0
191477,202912,0,2017-07-27 00:00:00.000,0,0,13,60190,0,0
191644,202903,0,2017-07-27 00:00:00.000,0,0,15,61040,0,0
190052,201525,0,2017-06-13 00:00:00.000,0,0,16,60480,0,0
189636,201710,0,2017-06-16 00:00:00.000,0,0,21,60630,0,0
189827,201321,0,2017-06-07 00:00:00.000,0,0,15,61000,0,0
190322,201772,0,2017-06-20 00:00:00.000,0,0,16,60840,0,0
190541,202037,0,2017-06-28 00:00:00.000,0,0,0,0,0,0
192949,204887,0,2017-09-23 00:00:00.000,0,0,21,60630,0,0
192949,205075,0,2017-09-27 00:00:00.000,0,0,21,60630,0,0
193170,205325,0,2017-10-04 00:00:00.000,0,0,15,61000,0,0
193365,204779,0,2017-09-21 00:00:00.000,0,0,15,61040,0,0
192470,205035,0,2017-09-27 00:00:00.000,0,0,16,60480,0,0
192497,204147,0,2017-09-06 00:00:00.000,0,0,0,0,0,0
192153,203374,0,2017-08-09 00:00:00.000,0,0,13,60160,0,0
193747,205418,0,2017-10-05 00:00:00.000,0,0,13,60190,0,0
193454,204895,0,2017-09-25 00:00:00.000,0,0,26,60910,0,0
193463,205525,0,2017-10-09 00:00:00.000,0,0,15,61020,0,0
193564,205376,0,2017-10-05 00:00:00.000,0,0,0,0,0,0
194025,205604,0,2017-10-11 00:00:00.000,0,0,13,60160,0,0
193875,205324,0,2017-10-04 00:00:00.000,0,0,26,60660,0,0
193802,205704,0,2017-10-16 00:00:00.000,0,0,0,0,0,0
194082,205540,0,2017-10-10 00:00:00.000,0,0,15,60280,0,0
194377,206065,0,2017-10-25 00:00:00.000,0,0,0,0,0,0
194375,205970,0,2017-10-23 00:00:00.000,0,0,15,61040,0,0
194264,205731,0,2017-10-17 00:00:00.000,0,0,15,60280,0,0
194756,206773,0,2017-11-15 00:00:00.000,0,0,26,60660,0,0
194760,206330,0,2017-11-03 00:00:00.000,0,0,13,60190,0,0
202569,214849,0,2018-07-27 00:00:00.000,0,0,16,60840,0,0
202678,214729,0,2018-07-25 00:00:00.000,0,0,16,61010,0,0
202777,214666,0,2018-07-24 00:00:00.000,0,0,54,61040,0,0
202843,215462,0,2018-08-21 00:00:00.000,0,0,16,60480,0,0
202866,214670,0,2018-07-24 00:00:00.000,0,0,54,61020,0,0
202218,214107,0,2018-07-02 00:00:00.000,0,0,26,60660,0,0
202344,214746,0,2018-07-25 00:00:00.000,0,0,21,60630,0,0
202131,213757,0,2018-06-25 00:00:00.000,0,0,13,60160,0,0
202076,213642,0,2018-06-21 00:00:00.000,0,0,54,61040,0,0
201612,213765,0,2018-06-25 00:00:00.000,0,0,13,60190,0,0
201746,213937,0,2018-06-28 00:00:00.000,0,0,16,60840,0,0
201279,212948,0,2018-05-30 00:00:00.000,0,0,13,60190,0,0
201156,212887,0,2018-05-29 00:00:00.000,0,0,54,61040,0,0
200990,212908,0,2018-05-30 00:00:00.000,0,0,54,60280,0,0
200844,212789,0,2018-05-24 00:00:00.000,0,0,13,60160,0,0
200870,212754,0,2018-05-24 00:00:00.000,0,0,26,60910,0,0
200878,212759,0,2018-05-24 00:00:00.000,0,0,54,60280,0,0
200627,212792,0,2018-05-24 00:00:00.000,0,0,13,60160,0,0
200634,212786,0,2018-05-24 00:00:00.000,0,0,13,60160,0,0
200642,212787,0,2018-05-24 00:00:00.000,0,0,13,60160,0,0
200702,212868,0,2018-05-29 00:00:00.000,0,0,26,60910,0,0
200763,212753,0,2018-05-24 00:00:00.000,0,0,26,60910,0,0
200783,212407,0,2018-05-14 00:00:00.000,0,0,54,61040,0,0
200785,212400,0,2018-05-14 00:00:00.000,0,0,16,60480,0,0
200549,212870,0,2018-05-29 00:00:00.000,0,0,26,60660,0,0
203089,214657,0,2018-07-24 00:00:00.000,0,0,0,0,0,0
203034,214656,0,2018-07-24 00:00:00.000,0,0,0,0,0,0
203677,215992,0,2018-09-05 00:00:00.000,0,0,21,60630,0,0
203508,215340,0,2018-08-09 00:00:00.000,0,0,16,61070,0,0
203437,215349,0,2018-08-09 00:00:00.000,0,0,54,61040,0,0
195956,207895,0,2017-12-15 00:00:00.000,0,0,15,61000,0,0
195850,207933,0,2017-12-15 00:00:00.000,0,0,13,60160,0,0
195734,207496,0,2017-12-05 00:00:00.000,0,0,21,60630,0,0
195568,207135,0,2017-11-27 00:00:00.000,0,0,16,60480,0,0
195023,206385,0,2017-11-07 00:00:00.000,0,0,15,60280,0,0
195176,207227,0,2017-11-28 00:00:00.000,0,0,13,60190,0,0
195176,208083,0,2017-12-20 00:00:00.000,0,0,13,60190,0,0
195396,207438,0,2017-12-04 00:00:00.000,0,0,26,60910,0,0
196463,208101,0,2017-12-21 00:00:00.000,0,0,26,60660,0,0
196464,208018,0,2017-12-19 00:00:00.000,0,0,54,60280,0,0
196365,207999,0,2017-12-18 00:00:00.000,0,0,21,60630,0,0
196366,208025,0,2017-12-19 00:00:00.000,0,0,13,60180,0,0
196136,208116,0,2017-12-21 00:00:00.000,0,0,0,0,0,0
196319,208040,0,2017-12-19 00:00:00.000,0,0,13,60190,0,0
196335,208247,0,2017-12-27 00:00:00.000,0,0,26,60990,0,0
196302,208199,0,2017-12-22 00:00:00.000,0,0,54,61020,0,0
196306,208197,0,2017-12-22 00:00:00.000,0,0,16,61010,0,0
197145,208675,0,2018-01-12 00:00:00.000,0,0,54,61000,0,0
197268,209029,0,2018-01-23 00:00:00.000,0,0,21,60630,0,0
196855,208474,0,2018-01-04 00:00:00.000,0,0,13,60190,0,0
196857,208542,0,2018-01-09 00:00:00.000,0,0,54,61000,0,0
197089,208763,0,2018-01-15 00:00:00.000,0,0,13,60190,0,0
200153,212884,0,2018-05-29 00:00:00.000,0,0,26,60590,0,0
199907,211513,0,2018-04-13 00:00:00.000,0,0,54,61040,0,0
199662,211406,0,2018-04-10 00:00:00.000,0,0,21,60630,0,0
199152,210824,0,2018-03-21 00:00:00.000,0,0,21,60631,0,0
199235,210954,0,2018-03-26 00:00:00.000,0,0,16,61010,0,0
199108,210914,0,2018-03-23 00:00:00.000,0,0,13,60160,0,0
199040,210797,0,2018-03-21 00:00:00.000,0,0,0,0,0,0
198684,210274,0,2018-03-07 00:00:00.000,0,0,26,60720,0,0
198798,210491,0,2018-03-13 00:00:00.000,0,0,13,60190,0,0
198220,210050,0,2018-02-27 00:00:00.000,0,0,16,60480,0,0
198220,210096,0,2018-02-28 00:00:00.000,0,0,16,60480,0,0
198129,209916,0,2018-02-22 00:00:00.000,0,0,0,0,0,0
198143,209875,0,2018-02-21 00:00:00.000,0,0,0,0,0,0
198199,209866,0,2018-02-21 00:00:00.000,0,0,54,60280,0,0
198273,210158,0,2018-03-01 00:00:00.000,0,0,13,60160,0,0
198273,210237,0,2018-03-05 00:00:00.000,0,0,13,60160,0,0
197661,209443,0,2018-02-06 00:00:00.000,0,0,13,60160,0,0
197503,209177,0,2018-01-30 00:00:00.000,0,0,54,61000,0,0
197536,209125,0,2018-01-26 00:00:00.000,0,0,15,61040,0,0
197869,209605,0,2018-02-12 00:00:00.000,0,0,0,0,0,0
197846,209817,0,2018-02-20 00:00:00.000,0,0,26,60660,0,0
197934,209927,0,2018-02-22 00:00:00.000,0,0,13,60180,0,0
197940,210762,0,2018-03-20 00:00:00.000,0,0,15,61040,0,0
197940,210909,0,2018-03-23 00:00:00.000,0,0,15,61040,0,0
207804,219599,0,2018-12-18 00:00:00.000,0,0,26,60690,0,0
207040,219439,0,2018-12-13 00:00:00.000,0,0,54,61040,0,0
207139,219086,0,2018-12-01 00:00:00.000,0,0,21,60630,0,0
207355,219463,0,2018-12-13 00:00:00.000,0,0,21,60630,0,0
207504,219241,0,2018-12-07 00:00:00.000,0,0,65,60280,0,0
207211,219096,0,2018-12-03 00:00:00.000,0,0,26,60910,0,0
207283,219102,0,2018-12-03 00:00:00.000,0,0,13,60160,0,0
208579,220430,0,2019-01-18 00:00:00.000,0,0,21,60630,0,0
208579,220522,0,2019-01-23 00:00:00.000,0,0,21,60630,0,0
208505,220399,0,2019-01-18 00:00:00.000,0,0,0,0,0,0
208506,220400,0,2019-01-18 00:00:00.000,0,0,0,0,0,0
208114,220018,0,2019-01-07 00:00:00.000,0,0,21,60630,0,0
208159,220046,0,2019-01-08 00:00:00.000,0,0,0,0,0,0
208252,220137,0,2019-01-10 00:00:00.000,0,0,26,60590,0,0
205837,217524,0,2018-10-15 00:00:00.000,0,0,26,60660,0,0
205800,217935,0,2018-10-26 00:00:00.000,0,0,26,60990,0,0
205544,217361,0,2018-10-10 00:00:00.000,0,0,16,60840,0,0
205545,218103,0,2018-10-31 00:00:00.000,0,0,13,60160,0,0
206376,218761,0,2018-11-20 00:00:00.000,0,0,13,60190,0,0
206472,218649,0,2018-11-19 00:00:00.000,0,0,26,60910,0,0
206787,218813,0,2018-11-21 00:00:00.000,0,0,13,60190,0,0
205299,216903,0,2018-09-27 00:00:00.000,0,0,16,60480,0,0
205163,216786,0,2018-09-24 00:00:00.000,0,0,13,60190,0,0
204892,216905,0,2018-09-27 00:00:00.000,0,0,0,0,0,0
205066,217242,0,2018-10-05 00:00:00.000,0,0,13,60160,0,0
204741,216880,0,2018-09-26 00:00:00.000,0,0,13,60190,0,0
204741,217250,0,2018-10-05 00:00:00.000,0,0,13,60190,0,0
204745,216247,0,2018-09-11 00:00:00.000,0,0,16,60480,0,0
204250,216131,0,2018-09-07 00:00:00.000,0,0,54,61040,0,0
204277,217261,0,2018-10-08 00:00:00.000,0,0,26,60660,0,0
169787,180702,0,2015-07-21 00:00:00.000,0,0,27,60790,0,0
169859,180742,0,2015-07-22 00:00:00.000,0,0,27,60790,0,0
171360,182104,0,2015-09-03 00:00:00.000,0,0,27,60790,0,0
173676,184619,0,2015-11-16 00:00:00.000,0,0,27,60790,0,0
173859,184842,0,2015-11-23 00:00:00.000,0,0,27,60530,0,0
174461,185587,0,2015-12-21 00:00:00.000,0,0,27,60530,0,0
172695,183746,0,2015-10-21 00:00:00.000,0,0,27,60880,0,0
172512,183669,0,2015-10-19 00:00:00.000,0,0,27,60790,0,0
172537,184192,0,2015-11-04 00:00:00.000,0,0,27,60530,0,0
181854,193179,0,2016-09-10 00:00:00.000,0,0,27,60790,0,0
182123,193923,0,2016-09-29 00:00:00.000,0,0,27,60250,0,0
182786,193894,0,2016-09-29 00:00:00.000,0,0,27,60790,0,0
182800,194062,0,2016-10-03 00:00:00.000,0,0,27,60250,0,0
180357,191499,0,2016-07-20 00:00:00.000,0,0,27,60790,0,0
180407,191500,0,2016-07-20 00:00:00.000,0,0,27,60790,0,0
180205,191273,0,2016-07-12 00:00:00.000,0,0,27,60250,0,0
181195,192291,0,2016-08-12 00:00:00.000,0,0,27,60880,0,0
181231,192205,0,2016-08-10 00:00:00.000,0,0,27,60790,0,0
183176,194281,0,2016-10-12 00:00:00.000,0,0,27,60790,0,0
183408,194487,0,2016-10-19 00:00:00.000,0,0,27,60790,0,0
179295,190696,0,2016-06-22 00:00:00.000,0,0,27,60790,0,0
179421,190698,0,2016-06-22 00:00:00.000,0,0,27,60790,0,0
179409,190697,0,2016-06-22 00:00:00.000,0,0,27,60790,0,0
179468,190699,0,2016-06-22 00:00:00.000,0,0,27,60790,0,0
179782,190734,0,2016-06-23 00:00:00.000,0,0,27,60530,0,0
178427,190060,0,2016-06-02 00:00:00.000,0,0,27,60530,0,0
178376,189663,0,2016-05-19 00:00:00.000,0,0,27,61060,0,0
178297,189736,0,2016-05-20 00:00:00.000,0,0,27,60250,0,0
178003,189061,0,2016-04-27 00:00:00.000,0,0,27,60250,0,0
175289,186376,0,2016-01-25 00:00:00.000,0,0,27,60620,0,0
175325,186354,0,2016-01-22 00:00:00.000,0,0,27,60530,0,0
185311,196544,0,2016-12-28 00:00:00.000,0,0,27,60530,0,0
184124,195520,0,2016-11-18 00:00:00.000,0,0,27,60250,0,0
184154,195299,0,2016-11-14 00:00:00.000,0,0,27,60530,0,0
184497,195658,0,2016-11-28 00:00:00.000,0,0,27,60530,0,0
186983,198606,0,2017-03-09 00:00:00.000,0,0,27,60250,0,0
186989,198201,0,2017-02-27 00:00:00.000,0,0,27,60530,0,0
189465,200761,0,2017-05-18 00:00:00.000,0,0,27,60790,0,0
188547,199847,0,2017-04-20 00:00:00.000,0,0,27,60530,0,0
188733,201267,0,2017-06-06 00:00:00.000,0,0,27,61060,0,0
191081,202403,0,2017-07-13 00:00:00.000,0,0,27,60530,0,0
191735,203313,0,2017-08-08 00:00:00.000,0,0,27,60790,0,0
189701,201116,0,2017-05-31 00:00:00.000,0,0,27,60250,0,0
189785,201521,0,2017-06-13 00:00:00.000,0,0,27,60530,0,0
190323,201766,0,2017-06-20 00:00:00.000,0,0,27,60790,0,0
190842,202316,0,2017-07-07 00:00:00.000,0,0,27,60250,0,0
192577,205013,0,2017-09-27 00:00:00.000,0,0,27,61060,0,0
193494,205447,0,2017-10-06 00:00:00.000,0,0,27,60530,0,0
194227,205695,0,2017-10-16 00:00:00.000,0,0,27,60530,0,0
202648,214356,0,2018-07-13 00:00:00.000,0,0,27,61060,0,0
202786,214387,0,2018-07-13 00:00:00.000,0,0,27,60790,0,0
202891,214484,0,2018-07-17 00:00:00.000,0,0,27,60250,0,0
202283,214446,0,2018-07-16 00:00:00.000,0,0,27,60250,0,0
200912,212774,0,2018-05-24 00:00:00.000,0,0,27,60790,0,0
200899,212772,0,2018-05-24 00:00:00.000,0,0,27,60790,0,0
200901,212773,0,2018-05-24 00:00:00.000,0,0,27,60790,0,0
200926,212764,0,2018-05-24 00:00:00.000,0,0,27,60530,0,0
200942,212880,0,2018-05-29 00:00:00.000,0,0,27,60790,0,0
200945,212775,0,2018-05-24 00:00:00.000,0,0,27,60790,0,0
200612,212800,0,2018-05-24 00:00:00.000,0,0,27,60250,0,0
200621,212316,0,2018-05-10 00:00:00.000,0,0,27,61061,0,0
200719,212769,0,2018-05-24 00:00:00.000,0,0,27,60790,0,0
200454,212231,0,2018-05-09 00:00:00.000,0,0,27,61060,0,0
200768,212770,0,2018-05-24 00:00:00.000,0,0,27,60790,0,0
200755,212417,0,2018-05-14 00:00:00.000,0,0,27,60250,0,0
200671,212768,0,2018-05-24 00:00:00.000,0,0,27,60790,0,0
200724,212322,0,2018-05-10 00:00:00.000,0,0,27,60250,0,0
200729,212762,0,2018-05-24 00:00:00.000,0,0,27,60530,0,0
200813,212763,0,2018-05-24 00:00:00.000,0,0,27,60530,0,0
200793,212771,0,2018-05-24 00:00:00.000,0,0,27,60790,0,0
200546,212761,0,2018-05-24 00:00:00.000,0,0,27,60530,0,0
200574,212799,0,2018-05-24 00:00:00.000,0,0,27,60250,0,0
203525,215107,0,2018-08-03 00:00:00.000,0,0,27,61060,0,0
194825,206505,0,2017-11-09 00:00:00.000,0,0,27,61060,0,0
195255,207196,0,2017-11-28 00:00:00.000,0,0,27,60790,0,0
196367,207869,0,2017-12-14 00:00:00.000,0,0,27,60250,0,0
196113,207994,0,2017-12-18 00:00:00.000,0,0,27,60250,0,0
197339,208960,0,2018-01-19 00:00:00.000,0,0,27,60250,0,0
196604,208485,0,2018-01-05 00:00:00.000,0,0,27,61060,0,0
196874,208521,0,2018-01-08 00:00:00.000,0,0,27,61061,0,0
199614,211224,0,2018-04-05 00:00:00.000,0,0,27,60830,0,0
199810,211422,0,2018-04-11 00:00:00.000,0,0,27,60530,0,0
199740,211380,0,2018-04-10 00:00:00.000,0,0,27,60530,0,0
199214,210944,0,2018-03-26 00:00:00.000,0,0,27,60790,0,0
199109,210961,0,2018-03-26 00:00:00.000,0,0,27,60250,0,0
199044,210818,0,2018-03-21 00:00:00.000,0,0,27,60250,0,0
198035,209814,0,2018-02-20 00:00:00.000,0,0,27,61060,0,0
208102,220427,0,2019-01-18 00:00:00.000,0,0,27,60250,0,0
207612,219594,0,2018-12-18 00:00:00.000,0,0,27,61061,0,0
207553,219680,0,2018-12-20 00:00:00.000,0,0,27,60790,0,0
207047,219024,0,2018-11-30 00:00:00.000,0,0,27,60790,0,0
207458,219524,0,2018-12-17 00:00:00.000,0,0,27,60530,0,0
208330,220442,0,2019-01-21 00:00:00.000,0,0,27,60530,0,0
208431,220534,0,2019-01-24 00:00:00.000,0,0,27,61060,0,0
208202,220042,0,2019-01-08 00:00:00.000,0,0,27,60530,0,0
205798,218047,0,2018-10-30 00:00:00.000,0,0,27,61061,0,0
205798,218432,0,2018-11-12 00:00:00.000,0,0,27,61061,0,0
205464,217563,0,2018-10-16 00:00:00.000,0,0,27,61060,0,0
205735,217837,0,2018-10-24 00:00:00.000,0,0,27,61061,0,0
206166,218311,0,2018-11-09 00:00:00.000,0,0,27,61060,0,0
206452,218668,0,2018-11-19 00:00:00.000,0,0,27,60790,0,0
206694,218804,0,2018-11-21 00:00:00.000,0,0,27,61061,0,0
204752,216270,0,2018-09-11 00:00:00.000,0,0,27,61061,0,0
169681,180708,0,2015-07-21 00:00:00.000,0,0,6,30130,0,0
170798,181404,0,2015-08-19 00:00:00.000,0,0,6,0,0,0
170746,181382,0,2015-08-18 00:00:00.000,0,0,6,30140,0,0
174013,184969,0,2015-12-02 00:00:00.000,0,0,6,30220,0,0
174195,185171,0,2015-12-07 00:00:00.000,0,0,6,30590,0,0
174154,185122,0,2015-12-04 00:00:00.000,0,0,6,30220,0,0
174068,184970,0,2015-12-02 00:00:00.000,0,0,6,30220,0,0
174589,185600,0,2015-12-21 00:00:00.000,0,0,6,30000,0,0
174554,185543,0,2015-12-18 00:00:00.000,0,0,6,30220,0,0
174628,185651,0,2015-12-22 00:00:00.000,0,0,6,30000,0,0
172882,183738,0,2015-10-21 00:00:00.000,0,0,6,30100,0,0
5772,4764,0,2018-02-12 00:00:00.000,0,0,6,30120,0,0
5787,4777,0,2018-05-02 00:00:00.000,0,0,6,30140,0,0
5795,4784,0,2018-06-12 00:00:00.000,0,0,6,30260,0,0
5796,4783,0,2018-06-12 00:00:00.000,0,0,6,30220,0,0
5661,4670,0,2016-05-17 00:00:00.000,0,0,6,30120,0,0
5731,4730,0,2017-06-13 00:00:00.000,0,0,6,30240,0,0
5677,4684,0,2016-09-02 00:00:00.000,0,0,6,30270,0,0
5641,4648,0,2015-12-29 00:00:00.000,0,0,6,30140,0,0
164972,175689,0,2015-02-04 00:00:00.000,0,0,6,30590,0,0
164727,175855,0,2015-02-10 00:00:00.000,0,0,6,0,0,0
166447,177232,0,2015-04-02 00:00:00.000,0,0,6,30240,0,0
165703,176459,0,2015-03-06 00:00:00.000,0,0,6,30590,0,0
167398,178195,0,2015-04-30 00:00:00.000,0,0,6,30590,0,0
167534,178353,0,2015-05-06 00:00:00.000,0,0,6,0,0,0
167735,178575,0,2015-05-14 00:00:00.000,0,0,6,30240,0,0
167840,178638,0,2015-05-15 00:00:00.000,0,0,6,30540,0,0
166734,177551,0,2015-04-10 00:00:00.000,0,0,6,30540,0,0
166807,177606,0,2015-04-13 00:00:00.000,0,0,6,30240,0,0
166842,177718,0,2015-04-16 00:00:00.000,0,0,6,30220,0,0
166730,177563,0,2015-04-10 00:00:00.000,0,0,6,30540,0,0
167154,177918,0,2015-04-22 00:00:00.000,0,0,6,30140,0,0
167096,177850,0,2015-04-20 00:00:00.000,0,0,6,30590,0,0
167016,177768,0,2015-04-17 00:00:00.000,0,0,6,30140,0,0
167038,177773,0,2015-04-17 00:00:00.000,0,0,6,30590,0,0
168423,179192,0,2015-06-05 00:00:00.000,0,0,6,30590,0,0
167983,178827,0,2015-05-22 00:00:00.000,0,0,6,30240,0,0
180742,191743,0,2016-07-28 00:00:00.000,0,0,6,30590,0,0
183805,194925,0,2016-11-01 00:00:00.000,0,0,6,30590,0,0
179478,190481,0,2016-06-15 00:00:00.000,0,0,6,30100,0,0
178824,189767,0,2016-05-23 00:00:00.000,0,0,6,30120,0,0
177682,188704,0,2016-04-15 00:00:00.000,0,0,6,0,0,0
175663,186672,0,2016-02-04 00:00:00.000,0,0,6,0,0,0
175596,187526,0,2016-03-09 00:00:00.000,0,0,6,30160,0,0
175981,186966,0,2016-02-16 00:00:00.000,0,0,6,0,0,0
176085,187043,0,2016-02-18 00:00:00.000,0,0,6,0,0,0
177235,188345,0,2016-04-01 00:00:00.000,0,0,6,30120,0,0
177237,188274,0,2016-03-30 00:00:00.000,0,0,6,30240,0,0
177112,188099,0,2016-03-25 00:00:00.000,0,0,6,30120,0,0
177048,187991,0,2016-03-23 00:00:00.000,0,0,6,30590,0,0
176270,187269,0,2016-02-26 00:00:00.000,0,0,6,30590,0,0
176843,187789,0,2016-03-16 00:00:00.000,0,0,6,30590,0,0
186366,197508,0,2017-02-03 00:00:00.000,0,0,6,30140,0,0
186348,197702,0,2017-02-09 00:00:00.000,0,0,6,30120,0,0
186322,197599,0,2017-02-07 00:00:00.000,0,0,6,30120,0,0
185568,196814,0,2017-01-10 00:00:00.000,0,0,6,30540,0,0
184954,196152,0,2016-12-13 00:00:00.000,0,0,6,30240,0,0
185020,196190,0,2016-12-14 00:00:00.000,0,0,6,30240,0,0
184433,195538,0,2016-11-21 00:00:00.000,0,0,6,30240,0,0
