device_pk,device_fk,name,vendor_fk,dev_loc,Cloud Service Name,Hosted Location,first_added,last_edited,first_month,last_month
"14577","","491fe544be3f","","Undefined Loc","","On-Prem",2020-05-06 16:05:04.330,2021-02-19 05:07:55.730,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14632","","Unknown 5","","Undefined Loc","","On-Prem",2020-05-22 04:14:00.686,2021-02-19 05:07:57.486,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14642","","4b3e461309ad","","Undefined Loc","","On-Prem",2020-05-22 16:04:59.946,2021-02-19 05:07:57.846,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14572","","5a0086cff8b1","","Undefined Loc","","On-Prem",2020-05-06 16:05:03.813,2021-02-19 05:07:55.553,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14629","","dce4042c6474","","Undefined Loc","","On-Prem",2020-05-19 16:05:12.803,2021-02-19 05:07:57.376,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14613","","c4b2c679b477","","Undefined Loc","","On-Prem",2020-05-14 16:02:38.156,2021-02-19 05:07:56.830,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14578","","b889567ee0a3","","Undefined Loc","","On-Prem",2020-05-06 16:05:04.423,2021-02-19 05:07:55.766,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14640","","19979486e9b4","","Undefined Loc","","On-Prem",2020-05-22 16:04:59.766,2021-02-19 05:07:57.773,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14609","","ddc245869100","","Undefined Loc","","On-Prem",2020-05-14 16:02:37.800,2021-02-19 05:07:56.683,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14614","","f73625fae500","","Undefined Loc","","On-Prem",2020-05-14 16:02:38.243,2021-02-19 05:07:56.866,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14558","","2f5d95c1a2f1","","Undefined Loc","","On-Prem",2020-05-02 16:04:24.780,2021-02-19 05:07:55.160,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14590","","38108df1f8b3","","Undefined Loc","","On-Prem",2020-05-09 16:04:49.563,2021-02-19 05:07:56.123,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14599","","Rogers-Corp-Backup","","Undefined Loc","","On-Prem",2020-05-11 18:25:56.790,2021-02-19 05:07:56.436,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"14566","","985f3f41b743","","Undefined Loc","","On-Prem",2020-05-02 16:04:25.506,2021-02-19 05:07:55.446,2020-05-01 00:00:00.000,2021-03-01 00:00:00.000
"578","","UHNM","","Undefined Loc","","On-Prem",2015-05-26 15:22:14.496,2021-02-19 05:06:26.133,2015-05-01 00:00:00.000,2021-03-01 00:00:00.000
"16254","","infallible_mahavira_e0f4249c81fc","","Undefined Loc","","On-Prem",2020-12-02 17:04:59.266,2021-02-19 05:08:58.383,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10038","","USNHCWK-P0008","","Undefined Loc","","On-Prem",2019-05-02 15:55:08.696,2021-02-19 05:06:59.130,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"13756","","466b1d5097f6","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.940,2021-02-19 05:07:36.713,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"323","","DeviceTOM3","","Undefined Loc","","On-Prem",2015-03-31 14:22:54.260,2021-02-19 05:06:23.893,2015-03-01 00:00:00.000,2021-03-01 00:00:00.000
"641","","RackPDU / UT58FHXCEDQ9 / 10.41.1.95_UT58FHXCEDQ9","","Undefined Loc","","On-Prem",2015-06-11 18:52:40.546,2021-02-19 05:06:26.640,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"9465","","esxi-prod6.device42.pvt","","Undefined Loc","","On-Prem",2018-12-10 16:56:08.986,2021-02-19 05:06:54.316,2018-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13684","","omsagent_58ce8d6a0775","","Undefined Loc","","On-Prem",2019-11-14 19:30:05.263,2021-02-19 05:07:34.020,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"6447","","RC-Ghaith","","Undefined Loc","","On-Prem",2018-06-22 22:50:07.426,2021-02-19 05:06:47.166,2018-06-01 00:00:00.000,2021-03-01 00:00:00.000
"13687","","kube-proxy_9bb2953f6deb","","Undefined Loc","","On-Prem",2019-11-14 19:30:05.610,2021-02-19 05:07:34.143,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16268","","ilo-pscnsx095.cn.prod","","Undefined Loc","","On-Prem",2020-12-23 17:32:38.283,2021-02-19 05:08:58.913,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13662","","MW-RC-Test","","Undefined Loc","","On-Prem",2019-11-09 05:11:04.376,2021-02-19 05:07:33.183,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"950","","devstack-001","","Undefined Loc","","On-Prem",2017-01-26 19:16:28.353,2021-02-19 05:06:32.676,2017-01-01 00:00:00.000,2021-03-01 00:00:00.000
"9562","","Device42-64-14.4.0","","Undefined Loc","","On-Prem",2019-02-27 16:32:06.480,2021-02-19 05:06:55.400,2019-02-01 00:00:00.000,2021-03-01 00:00:00.000
"14144","","sysdig-agent_1111d5b66128","","Undefined Loc","","On-Prem",2020-01-31 15:30:06.990,2021-02-19 05:07:40.770,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"8157","","esxi-prod.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:03.460,2021-02-19 05:06:51.920,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"9545","","poweralert-0610365119101 / 10.42.6.251","","Undefined Loc","","On-Prem",2019-01-02 15:52:02.343,2021-02-19 05:06:54.800,2019-01-01 00:00:00.000,2021-03-01 00:00:00.000
"927","","docker-windows10","","Undefined Loc","","On-Prem",2016-12-13 16:46:39.470,2021-02-19 05:06:32.450,2016-12-01 00:00:00.000,2021-03-01 00:00:00.000
"6450","","XenServer","","Undefined Loc","","On-Prem",2018-06-22 22:50:07.616,2021-02-19 05:06:47.273,2018-06-01 00:00:00.000,2021-03-01 00:00:00.000
"16271","","Device42-16.20.00","","Undefined Loc","","On-Prem",2020-12-24 05:13:47.416,2021-02-19 05:08:59.036,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10380","","RAC_H238GG1","","Undefined Loc","","On-Prem",2019-08-06 20:34:12.210,2021-02-19 05:07:06.430,2019-08-01 00:00:00.000,2021-03-01 00:00:00.000
"16247","","my-postgres_a66aedf006f6","","Undefined Loc","","On-Prem",2020-12-02 17:04:58.566,2021-02-19 05:08:58.113,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13852","","607d3b552891","","Undefined Loc","","On-Prem",2020-01-16 17:05:03.623,2021-02-19 05:07:39.233,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"13666","","Device42-16.04.01","","Undefined Loc","","On-Prem",2019-11-09 05:12:13.933,2021-02-19 05:07:33.336,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"13771","","a42b5843cb28","","Undefined Loc","","On-Prem",2019-12-12 01:42:21.843,2021-02-19 05:07:37.270,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13735","","587603498d15","","Undefined Loc","","On-Prem",2019-12-12 01:42:19.486,2021-02-19 05:07:35.970,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"856","","nginx-prod-4","","Undefined Loc","","On-Prem",2016-04-21 01:19:32.543,2021-02-19 05:06:31.136,2016-04-01 00:00:00.000,2021-03-01 00:00:00.000
"16251","","silly_mcclintock_5dcec8be3226","","Undefined Loc","","On-Prem",2020-12-02 17:04:58.973,2021-02-19 05:08:58.263,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13760","","c36644866d85","","Undefined Loc","","On-Prem",2019-12-12 01:42:21.130,2021-02-19 05:07:36.860,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13670","","ubu-f5db1-14-3","","Undefined Loc","","On-Prem",2019-11-14 14:51:04.960,2021-02-19 05:07:33.483,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"10021","","test vm","","Undefined Loc","","On-Prem",2019-04-30 13:40:56.953,2021-02-19 05:06:58.843,2019-04-01 00:00:00.000,2021-03-01 00:00:00.000
"10100","","win-1k-1.device42.pvt","","Undefined Loc","","On-Prem",2019-05-28 17:07:04.400,2021-02-19 05:07:00.453,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"13697","","kube-proxy_4c73c73634b9","","Undefined Loc","","On-Prem",2019-11-14 19:30:06.530,2021-02-19 05:07:34.546,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"652","","RackPDU / Z4MYQ5LLO9DC / 10.41.1.92_Z4MYQ5LLO9DC","","Undefined Loc","","On-Prem",2015-06-11 18:52:48.460,2021-02-19 05:06:26.863,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"13812","","f5184b7034f3","","Undefined Loc","","On-Prem",2020-01-09 17:04:51.613,2021-02-19 05:07:38.350,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"658","","POD39 - Spare - Blade-1","","Undefined Loc","","On-Prem",2015-07-23 00:44:37.460,2021-02-19 05:06:27.090,2015-07-01 00:00:00.000,2021-03-01 00:00:00.000
"10335","","/vmfs/volumes/58b58cf8-79c6a021-41a1-f04da208d2c4/AWS Agentless Discovery/AWS Agentless Discovery.vmx","","Undefined Loc","","On-Prem",2019-07-10 04:00:19.063,2021-02-19 05:07:05.730,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"13696","","coredns_0d3e2c77a4be","","Undefined Loc","","On-Prem",2019-11-14 19:30:06.486,2021-02-19 05:07:34.506,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"223","","USNHCC-DCM02","","Undefined Loc","","On-Prem",2014-07-14 09:28:27.210,2021-02-19 05:06:23.483,2014-07-01 00:00:00.000,2021-03-01 00:00:00.000
"13707","","New D42-QMainNew","","Undefined Loc","","On-Prem",2019-12-04 05:11:07.546,2021-02-19 05:07:34.953,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"668","","server_name_01","","Undefined Loc","","On-Prem",2015-08-14 19:57:44.710,2021-02-19 05:06:27.463,2015-08-01 00:00:00.000,2021-03-01 00:00:00.000
"13714","","ubuntu-0-108","","Undefined Loc","","On-Prem",2019-12-12 01:39:02.586,2021-02-19 05:07:35.200,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"9544","","NYO-R1-PWR01 / QXH7500063 / 10.42.6.110","","Undefined Loc","","On-Prem",2018-12-27 17:21:04.523,2021-02-19 05:06:54.760,2018-12-01 00:00:00.000,2021-03-01 00:00:00.000
"440","","Tom","","Undefined Loc","","On-Prem",2014-12-10 16:18:58.930,2021-02-19 05:06:25.150,2014-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10259","","Test-D42-15.17-Nessad","","Undefined Loc","","On-Prem",2019-05-30 04:01:25.616,2021-02-19 05:07:03.293,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"851","","nginx-prod-3","","Undefined Loc","","On-Prem",2016-04-21 01:19:32.396,2021-02-19 05:06:30.963,2016-04-01 00:00:00.000,2021-03-01 00:00:00.000
"13680","","omsagent_abf2201c2604","","Undefined Loc","","On-Prem",2019-11-14 19:30:04.850,2021-02-19 05:07:33.860,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"13853","","78b735ca1601","","Undefined Loc","","On-Prem",2020-01-16 17:05:03.700,2021-02-19 05:07:39.270,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"989","","gateway-001","","Undefined Loc","","On-Prem",2017-04-26 22:13:20.266,2021-02-19 05:06:33.163,2017-04-01 00:00:00.000,2021-03-01 00:00:00.000
"16253","","dazzling_lovelace_c12d1ee04cbc","","Undefined Loc","","On-Prem",2020-12-02 17:04:59.173,2021-02-19 05:08:58.343,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"16279","","test_test","","Undefined Loc","","On-Prem",2021-01-08 14:18:35.393,2021-02-19 05:08:59.363,2021-01-01 00:00:00.000,2021-03-01 00:00:00.000
"845","","mysql-prod-2","","Undefined Loc","","On-Prem",2016-04-21 01:19:32.196,2021-02-19 05:06:30.756,2016-04-01 00:00:00.000,2021-03-01 00:00:00.000
"13737","","cbfa4974588b","","Undefined Loc","","On-Prem",2019-12-12 01:42:19.636,2021-02-19 05:07:36.046,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13746","","22294307e6af","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.336,2021-02-19 05:07:36.346,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"762","","SW-21","","Undefined Loc","","On-Prem",2016-03-08 14:00:24.886,2021-02-19 05:06:29.610,2016-03-01 00:00:00.000,2021-03-01 00:00:00.000
"8153","","esxi-002.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:03.196,2021-02-19 05:06:51.780,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"13757","","9c3d19f0e333","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.986,2021-02-19 05:07:36.750,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10505","","QA-RC-90-3-6","","Undefined Loc","","On-Prem",2019-09-18 15:40:05.856,2021-02-19 05:07:10.983,2019-09-01 00:00:00.000,2021-03-01 00:00:00.000
"13702","","tete","","Undefined Loc","","On-Prem",2019-11-22 14:52:04.926,2021-02-19 05:07:34.753,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"13861","","datadog-agent_265fea316cfa","","Undefined Loc","","On-Prem",2020-01-17 14:36:07.210,2021-02-19 05:07:39.546,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"8161","","esxi-005-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:13.616,2021-02-19 05:06:52.030,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"13770","","60d3507b5348","","Undefined Loc","","On-Prem",2019-12-12 01:42:21.793,2021-02-19 05:07:37.233,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13742","","56ff09d2bb97","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.003,2021-02-19 05:07:36.200,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"622","","RackPDU / JL0HBZCRBZIK / 10.41.1.90_JL0HBZCRBZIK","","Undefined Loc","","On-Prem",2015-06-11 18:52:18.396,2021-02-19 05:06:26.390,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"726","","Server_0001","","Undefined Loc","","On-Prem",2015-12-23 14:36:36.803,2021-02-19 05:06:29.356,2015-12-01 00:00:00.000,2021-03-01 00:00:00.000
"14170","","D42-MA-Liza","","Undefined Loc","","On-Prem",2020-02-21 05:13:03.333,2021-02-19 05:07:41.633,2020-02-01 00:00:00.000,2021-03-01 00:00:00.000
"628","","RackPDU / PQJZBO6SCPN6 / 10.41.1.85_PQJZBO6SCPN6","","Undefined Loc","","On-Prem",2015-06-11 18:52:30.940,2021-02-19 05:06:26.460,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"855","","webapp-prod-6","","Undefined Loc","","On-Prem",2016-04-21 01:19:32.513,2021-02-19 05:06:31.103,2016-04-01 00:00:00.000,2021-03-01 00:00:00.000
"13736","","bb7a85ffa14e","","Undefined Loc","","On-Prem",2019-12-12 01:42:19.560,2021-02-19 05:07:36.010,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"9450","","D42_Power_Appliance_JL_Testing","","Undefined Loc","","On-Prem",2018-12-10 16:56:07.700,2021-02-19 05:06:53.750,2018-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13671","","ubu-f5db1-14-4","","Undefined Loc","","On-Prem",2019-11-14 14:51:05.023,2021-02-19 05:07:33.520,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"10499","","QA-MA-90-3-21","","Undefined Loc","","On-Prem",2019-09-18 15:40:05.426,2021-02-19 05:07:10.753,2019-09-01 00:00:00.000,2021-03-01 00:00:00.000
"193","","testtesttest","","Undefined Loc","","On-Prem",2015-03-31 14:22:54.480,2021-02-19 05:06:22.536,2015-03-01 00:00:00.000,2021-03-01 00:00:00.000
"981","","Vibe 1","","Undefined Loc","","On-Prem",2017-04-26 17:35:56.956,2021-02-19 05:06:32.973,2017-04-01 00:00:00.000,2021-03-01 00:00:00.000
"758","","template","","Undefined Loc","","On-Prem",2016-02-17 15:00:52.846,2021-02-19 05:06:29.540,2016-02-01 00:00:00.000,2021-03-01 00:00:00.000
"13843","","Device42-perf-test-002","","Undefined Loc","","On-Prem",2020-01-13 19:34:07.423,2021-02-19 05:07:38.906,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"10031","","USNHCWK-P0001","","Undefined Loc","","On-Prem",2019-05-02 15:55:08.300,2021-02-19 05:06:58.880,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"9555","","phpipam","","Undefined Loc","","On-Prem",2019-02-27 16:32:05.240,2021-02-19 05:06:55.140,2019-02-01 00:00:00.000,2021-03-01 00:00:00.000
"10338","","/vmfs/volumes/58b58cf8-79c6a021-41a1-f04da208d2c4/mma-CentOS68/mma-CentOS68.vmx","","Undefined Loc","","On-Prem",2019-07-10 04:00:19.303,2021-02-19 05:07:05.833,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"13692","","kube-proxy_ce767c136d62","","Undefined Loc","","On-Prem",2019-11-14 19:30:06.033,2021-02-19 05:07:34.343,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"982","","Vibe 2","","Undefined Loc","","On-Prem",2017-04-26 17:38:27.020,2021-02-19 05:06:33.013,2017-04-01 00:00:00.000,2021-03-01 00:00:00.000
"857","","nginx-prod-5","","Undefined Loc","","On-Prem",2016-04-21 01:19:32.576,2021-02-19 05:06:31.170,2016-04-01 00:00:00.000,2021-03-01 00:00:00.000
"10315","","UCSPE-10-42-12-247/chassis-5/blade-1","","Undefined Loc","","On-Prem",2019-06-25 17:54:05.153,2021-02-19 05:07:05.036,2019-06-01 00:00:00.000,2021-03-01 00:00:00.000
"13725","","b4854386f36a","","Undefined Loc","","On-Prem",2019-12-12 01:42:18.703,2021-02-19 05:07:35.630,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"219","","USNHCS-DCM02","","Undefined Loc","","On-Prem",2014-02-24 21:29:05.116,2021-02-19 05:06:23.330,2014-02-01 00:00:00.000,2021-03-01 00:00:00.000
"13695","","web_bae7c9933f5e","","Undefined Loc","","On-Prem",2019-11-14 19:30:06.293,2021-02-19 05:07:34.466,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"1040","","sybase","","Undefined Loc","","On-Prem",2017-07-12 21:49:13.980,2021-02-19 05:06:33.770,2017-07-01 00:00:00.000,2021-03-01 00:00:00.000
"645","","RackPDU / SQ2CXTP1MDZB / 10.41.1.89_SQ2CXTP1MDZB","","Undefined Loc","","On-Prem",2015-06-11 18:52:42.823,2021-02-19 05:06:26.713,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"10037","","USNHCWK-P0007","","Undefined Loc","","On-Prem",2019-05-02 15:55:08.640,2021-02-19 05:06:59.093,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"974","","Tarantula on Centos 32b","","Undefined Loc","","On-Prem",2017-02-02 04:59:37.370,2021-02-19 05:06:32.856,2017-02-01 00:00:00.000,2021-03-01 00:00:00.000
"13664","","EnsonoBackup","","Undefined Loc","","On-Prem",2019-11-09 05:11:07.583,2021-02-19 05:07:33.263,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"6464","","ovirt.device42.pvt","","Undefined Loc","","On-Prem",2018-06-25 17:23:10.296,2021-02-19 05:06:47.350,2018-06-01 00:00:00.000,2021-03-01 00:00:00.000
"8166","","demo.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:20.376,2021-02-19 05:06:52.166,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"5621","","centos-67x86-001.device42.pvt","","Undefined Loc","","On-Prem",2018-02-14 17:00:03.423,2021-02-19 05:06:43.860,2018-02-01 00:00:00.000,2021-03-01 00:00:00.000
"10039","","USNHCWK-P0009","","Undefined Loc","","On-Prem",2019-05-02 15:55:08.750,2021-02-19 05:06:59.166,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"6448","","IE9 - Win7","","Undefined Loc","","On-Prem",2018-06-22 22:50:07.490,2021-02-19 05:06:47.200,2018-06-01 00:00:00.000,2021-03-01 00:00:00.000
"5833","","win-phy-001-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-03-25 17:23:05.266,2021-02-19 05:06:44.966,2018-03-01 00:00:00.000,2021-03-01 00:00:00.000
"10330","","Unknown 2","","Undefined Loc","","On-Prem",2019-07-08 04:01:28.716,2021-02-19 05:07:05.623,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"9970","","Serial-123426237","","Undefined Loc","","On-Prem",2019-04-10 16:33:11.273,2021-02-19 05:06:58.343,2019-04-01 00:00:00.000,2021-03-01 00:00:00.000
"13698","","omsagent_ee7f70c07203","","Undefined Loc","","On-Prem",2019-11-14 19:30:06.610,2021-02-19 05:07:34.586,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"8152","","esxi-001.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:03.150,2021-02-19 05:06:51.746,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"13730","","e229f6b06a2e","","Undefined Loc","","On-Prem",2019-12-12 01:42:19.116,2021-02-19 05:07:35.783,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"852","","nginx-prod-9","","Undefined Loc","","On-Prem",2016-04-21 01:19:32.426,2021-02-19 05:06:30.996,2016-04-01 00:00:00.000,2021-03-01 00:00:00.000
"717","","tt","","Undefined Loc","","On-Prem",2015-10-12 12:42:56.430,2021-02-19 05:06:29.103,2015-10-01 00:00:00.000,2021-03-01 00:00:00.000
"9552","","D42-Lavi","","Undefined Loc","","On-Prem",2019-02-27 16:32:04.466,2021-02-19 05:06:55.023,2019-02-01 00:00:00.000,2021-03-01 00:00:00.000
"13743","","964fe481c38c","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.076,2021-02-19 05:07:36.236,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10348","","/vmfs/volumes/58b58cf8-79c6a021-41a1-f04da208d2c4/mma-centos02/mma-CentOS68.vmx","","Undefined Loc","","On-Prem",2019-07-10 04:00:20.220,2021-02-19 05:07:06.003,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"13706","","D42-16.04.03","","Undefined Loc","","On-Prem",2019-11-26 05:11:07.493,2021-02-19 05:07:34.916,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"7338","","NTNX-3fe24e3a-A-CVM","","Undefined Loc","","On-Prem",2018-08-14 17:32:21.070,2021-02-19 05:06:47.960,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"10318","","UCSPE-10-42-12-247/chassis-5/blade-4","","Undefined Loc","","On-Prem",2019-06-25 17:54:05.423,2021-02-19 05:07:05.156,2019-06-01 00:00:00.000,2021-03-01 00:00:00.000
"13741","","c2f8f9ecf898","","Undefined Loc","","On-Prem",2019-12-12 01:42:19.926,2021-02-19 05:07:36.163,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10337","","/vmfs/volumes/58b58cf8-79c6a021-41a1-f04da208d2c4/Device42-12/Device42-12.vmx","","Undefined Loc","","On-Prem",2019-07-10 04:00:19.226,2021-02-19 05:07:05.796,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"664","","POD39 - Spare - Netgear","","Undefined Loc","","On-Prem",2015-07-23 00:44:37.746,2021-02-19 05:06:27.323,2015-07-01 00:00:00.000,2021-03-01 00:00:00.000
"325","","USNHC-PRNT-402","","Undefined Loc","","On-Prem",2014-03-05 20:30:49.936,2021-02-19 05:06:23.966,2014-03-01 00:00:00.000,2021-03-01 00:00:00.000
"10034","","USNHCWK-P0004","","Undefined Loc","","On-Prem",2019-05-02 15:55:08.483,2021-02-19 05:06:58.986,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"13860","","busybox_5ec067003a87","","Undefined Loc","","On-Prem",2020-01-17 14:36:07.056,2021-02-19 05:07:39.506,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"13682","","kube-proxy_d839cf4065db","","Undefined Loc","","On-Prem",2019-11-14 19:30:05.130,2021-02-19 05:07:33.940,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"13752","","c44e7f440efd","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.746,2021-02-19 05:07:36.566,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"900","","OSSEATONM1 / ID: BE136P0020 , Msg: 103007395 / 10.4.255.241","","Undefined Loc","","On-Prem",2016-09-23 00:15:00.363,2021-02-19 05:06:32.200,2016-09-01 00:00:00.000,2021-03-01 00:00:00.000
"13699","","Device42-16.04.02","","Undefined Loc","","On-Prem",2019-11-19 18:44:13.890,2021-02-19 05:07:34.623,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"196","","infraquadcore","","Undefined Loc","","On-Prem",2013-11-08 19:23:48.906,2021-02-19 05:06:22.573,2013-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16246","","reverent_stallman_84f9339e0c4e","","Undefined Loc","","On-Prem",2020-12-02 17:04:58.460,2021-02-19 05:08:58.073,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10032","","USNHCWK-P0002","","Undefined Loc","","On-Prem",2019-05-02 15:55:08.366,2021-02-19 05:06:58.916,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"10040","","USNHCWK-P0010","","Undefined Loc","","On-Prem",2019-05-02 15:55:08.800,2021-02-19 05:06:59.203,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"13794","","Red Hat Enterprise Linux 6 (32-bit) (1)","","Undefined Loc","","On-Prem",2019-12-26 21:27:38.110,2021-02-19 05:07:37.670,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"638","","RackPDU / RKT543FJTVW7 / 10.41.1.97_RKT543FJTVW7","","Undefined Loc","","On-Prem",2015-06-11 18:52:39.380,2021-02-19 05:06:26.533,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"10377","","thing1","","Undefined Loc","","On-Prem",2019-08-06 09:14:01.590,2021-02-19 05:07:06.320,2019-08-01 00:00:00.000,2021-03-01 00:00:00.000
"8162","","docker-002-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:13.653,2021-02-19 05:06:52.063,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"946","","Tarantula","","Undefined Loc","","On-Prem",2017-01-26 19:16:28.016,2021-02-19 05:06:32.640,2017-01-01 00:00:00.000,2021-03-01 00:00:00.000
"13686","","coredns_7de587bcded0","","Undefined Loc","","On-Prem",2019-11-14 19:30:05.566,2021-02-19 05:07:34.100,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"159","","USNHCTDS2","","Undefined Loc","","On-Prem",2013-10-08 17:54:39.653,2021-02-19 05:06:21.716,2013-10-01 00:00:00.000,2021-03-01 00:00:00.000
"13754","","41f5fab82d1d","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.843,2021-02-19 05:07:36.640,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"1154","","fujitsu01","","Undefined Loc","","On-Prem",2017-10-23 14:37:02.353,2021-02-19 05:06:34.056,2017-10-01 00:00:00.000,2021-03-01 00:00:00.000
