FullDateAlternateKey,Year,Month,Month Name,Quarter,Week of Year,Week of Month,Day of Month,Day of Week,Day of Year,Day Name,Financial Year,Financial Period,YearMonth,Financial Quarter,MonthYY,Finance Year Date Min,Finance Year Date Max
2020-11-12 00:00:00.000,2020,11,"November",4,46,3,12,4,317,"Thursday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-13 00:00:00.000,2020,11,"November",4,46,3,13,5,318,"Friday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-14 00:00:00.000,2020,11,"November",4,46,3,14,6,319,"Saturday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-15 00:00:00.000,2020,11,"November",4,46,3,15,0,320,"Sunday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-14 00:00:00.000,2020,12,"December",4,51,3,14,1,349,"Monday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-15 00:00:00.000,2020,12,"December",4,51,3,15,2,350,"Tuesday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-16 00:00:00.000,2020,12,"December",4,51,3,16,3,351,"Wednesday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-17 00:00:00.000,2020,12,"December",4,51,3,17,4,352,"Thursday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-18 00:00:00.000,2020,12,"December",4,51,3,18,5,353,"Friday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-19 00:00:00.000,2020,12,"December",4,51,3,19,6,354,"Saturday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-20 00:00:00.000,2020,12,"December",4,51,3,20,0,355,"Sunday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-11 00:00:00.000,2021,1,"January",1,3,3,11,1,11,"Monday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-12 00:00:00.000,2021,1,"January",1,3,3,12,2,12,"Tuesday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-13 00:00:00.000,2021,1,"January",1,3,3,13,3,13,"Wednesday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-14 00:00:00.000,2021,1,"January",1,3,3,14,4,14,"Thursday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-15 00:00:00.000,2021,1,"January",1,3,3,15,5,15,"Friday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-16 00:00:00.000,2021,1,"January",1,3,3,16,6,16,"Saturday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-17 00:00:00.000,2021,1,"January",1,3,3,17,0,17,"Sunday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-15 00:00:00.000,2021,2,"February",1,8,3,15,1,46,"Monday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-16 00:00:00.000,2021,2,"February",1,8,3,16,2,47,"Tuesday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-17 00:00:00.000,2021,2,"February",1,8,3,17,3,48,"Wednesday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-18 00:00:00.000,2021,2,"February",1,8,3,18,4,49,"Thursday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-19 00:00:00.000,2021,2,"February",1,8,3,19,5,50,"Friday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-20 00:00:00.000,2021,2,"February",1,8,3,20,6,51,"Saturday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-21 00:00:00.000,2021,2,"February",1,8,3,21,0,52,"Sunday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-15 00:00:00.000,2021,3,"March",1,12,3,15,1,74,"Monday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-16 00:00:00.000,2021,3,"March",1,12,3,16,2,75,"Tuesday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-17 00:00:00.000,2021,3,"March",1,12,3,17,3,76,"Wednesday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-18 00:00:00.000,2021,3,"March",1,12,3,18,4,77,"Thursday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-19 00:00:00.000,2021,3,"March",1,12,3,19,5,78,"Friday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-20 00:00:00.000,2021,3,"March",1,12,3,20,6,79,"Saturday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-21 00:00:00.000,2021,3,"March",1,12,3,21,0,80,"Sunday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-12 00:00:00.000,2021,4,"April",2,16,3,12,1,102,"Monday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-13 00:00:00.000,2021,4,"April",2,16,3,13,2,103,"Tuesday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-14 00:00:00.000,2021,4,"April",2,16,3,14,3,104,"Wednesday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-15 00:00:00.000,2021,4,"April",2,16,3,15,4,105,"Thursday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-16 00:00:00.000,2021,4,"April",2,16,3,16,5,106,"Friday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-17 00:00:00.000,2021,4,"April",2,16,3,17,6,107,"Saturday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-18 00:00:00.000,2021,4,"April",2,16,3,18,0,108,"Sunday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-10 00:00:00.000,2021,5,"May",2,20,3,10,1,130,"Monday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-11 00:00:00.000,2021,5,"May",2,20,3,11,2,131,"Tuesday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-12 00:00:00.000,2021,5,"May",2,20,3,12,3,132,"Wednesday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-13 00:00:00.000,2021,5,"May",2,20,3,13,4,133,"Thursday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-14 00:00:00.000,2021,5,"May",2,20,3,14,5,134,"Friday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-15 00:00:00.000,2021,5,"May",2,20,3,15,6,135,"Saturday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-16 00:00:00.000,2021,5,"May",2,20,3,16,0,136,"Sunday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-21 00:00:00.000,2018,5,"May",2,21,4,21,1,141,"Monday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-22 00:00:00.000,2018,5,"May",2,21,4,22,2,142,"Tuesday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-23 00:00:00.000,2018,5,"May",2,21,4,23,3,143,"Wednesday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-24 00:00:00.000,2018,5,"May",2,21,4,24,4,144,"Thursday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-25 00:00:00.000,2018,5,"May",2,21,4,25,5,145,"Friday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-26 00:00:00.000,2018,5,"May",2,21,4,26,6,146,"Saturday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-27 00:00:00.000,2018,5,"May",2,21,4,27,0,147,"Sunday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-18 00:00:00.000,2018,6,"June",2,25,4,18,1,169,"Monday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-19 00:00:00.000,2018,6,"June",2,25,4,19,2,170,"Tuesday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-20 00:00:00.000,2018,6,"June",2,25,4,20,3,171,"Wednesday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-21 00:00:00.000,2018,6,"June",2,25,4,21,4,172,"Thursday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-22 00:00:00.000,2018,6,"June",2,25,4,22,5,173,"Friday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-23 00:00:00.000,2018,6,"June",2,25,4,23,6,174,"Saturday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-24 00:00:00.000,2018,6,"June",2,25,4,24,0,175,"Sunday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-16 00:00:00.000,2018,7,"July",3,29,4,16,1,197,"Monday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-17 00:00:00.000,2018,7,"July",3,29,4,17,2,198,"Tuesday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-18 00:00:00.000,2018,7,"July",3,29,4,18,3,199,"Wednesday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-19 00:00:00.000,2018,7,"July",3,29,4,19,4,200,"Thursday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-20 00:00:00.000,2018,7,"July",3,29,4,20,5,201,"Friday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-21 00:00:00.000,2018,7,"July",3,29,4,21,6,202,"Saturday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-22 00:00:00.000,2018,7,"July",3,29,4,22,0,203,"Sunday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-20 00:00:00.000,2018,8,"August",3,34,4,20,1,232,"Monday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-21 00:00:00.000,2018,8,"August",3,34,4,21,2,233,"Tuesday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-22 00:00:00.000,2018,8,"August",3,34,4,22,3,234,"Wednesday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-23 00:00:00.000,2018,8,"August",3,34,4,23,4,235,"Thursday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-24 00:00:00.000,2018,8,"August",3,34,4,24,5,236,"Friday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-25 00:00:00.000,2018,8,"August",3,34,4,25,6,237,"Saturday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-08-26 00:00:00.000,2018,8,"August",3,34,4,26,0,238,"Sunday",2019,2,201808,1,"Aug  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-17 00:00:00.000,2018,9,"September",3,38,4,17,1,260,"Monday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-18 00:00:00.000,2018,9,"September",3,38,4,18,2,261,"Tuesday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-19 00:00:00.000,2018,9,"September",3,38,4,19,3,262,"Wednesday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-20 00:00:00.000,2018,9,"September",3,38,4,20,4,263,"Thursday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-21 00:00:00.000,2018,9,"September",3,38,4,21,5,264,"Friday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-22 00:00:00.000,2018,9,"September",3,38,4,22,6,265,"Saturday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-09-23 00:00:00.000,2018,9,"September",3,38,4,23,0,266,"Sunday",2019,3,201809,1,"Sep  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-22 00:00:00.000,2018,10,"October",4,43,4,22,1,295,"Monday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-23 00:00:00.000,2018,10,"October",4,43,4,23,2,296,"Tuesday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-24 00:00:00.000,2018,10,"October",4,43,4,24,3,297,"Wednesday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-25 00:00:00.000,2018,10,"October",4,43,4,25,4,298,"Thursday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-26 00:00:00.000,2018,10,"October",4,43,4,26,5,299,"Friday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-27 00:00:00.000,2018,10,"October",4,43,4,27,6,300,"Saturday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-10-28 00:00:00.000,2018,10,"October",4,43,4,28,0,301,"Sunday",2019,4,201810,2,"Oct  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-19 00:00:00.000,2018,11,"November",4,47,4,19,1,323,"Monday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-20 00:00:00.000,2018,11,"November",4,47,4,20,2,324,"Tuesday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-21 00:00:00.000,2018,11,"November",4,47,4,21,3,325,"Wednesday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-22 00:00:00.000,2018,11,"November",4,47,4,22,4,326,"Thursday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-23 00:00:00.000,2018,11,"November",4,47,4,23,5,327,"Friday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-24 00:00:00.000,2018,11,"November",4,47,4,24,6,328,"Saturday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-11-25 00:00:00.000,2018,11,"November",4,47,4,25,0,329,"Sunday",2019,5,201811,2,"Nov  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-17 00:00:00.000,2018,12,"December",4,51,4,17,1,351,"Monday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-18 00:00:00.000,2018,12,"December",4,51,4,18,2,352,"Tuesday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-19 00:00:00.000,2018,12,"December",4,51,4,19,3,353,"Wednesday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-20 00:00:00.000,2018,12,"December",4,51,4,20,4,354,"Thursday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-21 00:00:00.000,2018,12,"December",4,51,4,21,5,355,"Friday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-22 00:00:00.000,2018,12,"December",4,51,4,22,6,356,"Saturday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-23 00:00:00.000,2018,12,"December",4,51,4,23,0,357,"Sunday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-21 00:00:00.000,2019,1,"January",1,4,4,21,1,21,"Monday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-22 00:00:00.000,2019,1,"January",1,4,4,22,2,22,"Tuesday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-23 00:00:00.000,2019,1,"January",1,4,4,23,3,23,"Wednesday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-24 00:00:00.000,2019,1,"January",1,4,4,24,4,24,"Thursday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-25 00:00:00.000,2019,1,"January",1,4,4,25,5,25,"Friday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-26 00:00:00.000,2019,1,"January",1,4,4,26,6,26,"Saturday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-01-27 00:00:00.000,2019,1,"January",1,4,4,27,0,27,"Sunday",2019,7,201901,3,"Jan  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-18 00:00:00.000,2019,2,"February",1,8,4,18,1,49,"Monday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-19 00:00:00.000,2019,2,"February",1,8,4,19,2,50,"Tuesday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-20 00:00:00.000,2019,2,"February",1,8,4,20,3,51,"Wednesday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-21 00:00:00.000,2019,2,"February",1,8,4,21,4,52,"Thursday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-22 00:00:00.000,2019,2,"February",1,8,4,22,5,53,"Friday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-23 00:00:00.000,2019,2,"February",1,8,4,23,6,54,"Saturday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-02-24 00:00:00.000,2019,2,"February",1,8,4,24,0,55,"Sunday",2019,8,201902,3,"Feb  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-18 00:00:00.000,2019,3,"March",1,12,4,18,1,77,"Monday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-19 00:00:00.000,2019,3,"March",1,12,4,19,2,78,"Tuesday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-20 00:00:00.000,2019,3,"March",1,12,4,20,3,79,"Wednesday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-21 00:00:00.000,2019,3,"March",1,12,4,21,4,80,"Thursday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-22 00:00:00.000,2019,3,"March",1,12,4,22,5,81,"Friday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-23 00:00:00.000,2019,3,"March",1,12,4,23,6,82,"Saturday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-03-24 00:00:00.000,2019,3,"March",1,12,4,24,0,83,"Sunday",2019,9,201903,3,"Mar  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-22 00:00:00.000,2019,4,"April",2,17,4,22,1,112,"Monday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-23 00:00:00.000,2019,4,"April",2,17,4,23,2,113,"Tuesday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-24 00:00:00.000,2019,4,"April",2,17,4,24,3,114,"Wednesday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-25 00:00:00.000,2019,4,"April",2,17,4,25,4,115,"Thursday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-26 00:00:00.000,2019,4,"April",2,17,4,26,5,116,"Friday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-27 00:00:00.000,2019,4,"April",2,17,4,27,6,117,"Saturday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-04-28 00:00:00.000,2019,4,"April",2,17,4,28,0,118,"Sunday",2019,10,201904,4,"Apr  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-20 00:00:00.000,2019,5,"May",2,21,4,20,1,140,"Monday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-21 00:00:00.000,2019,5,"May",2,21,4,21,2,141,"Tuesday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-22 00:00:00.000,2019,5,"May",2,21,4,22,3,142,"Wednesday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-23 00:00:00.000,2019,5,"May",2,21,4,23,4,143,"Thursday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-24 00:00:00.000,2019,5,"May",2,21,4,24,5,144,"Friday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-25 00:00:00.000,2019,5,"May",2,21,4,25,6,145,"Saturday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-05-26 00:00:00.000,2019,5,"May",2,21,4,26,0,146,"Sunday",2019,11,201905,4,"May  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-17 00:00:00.000,2019,6,"June",2,25,4,17,1,168,"Monday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-18 00:00:00.000,2019,6,"June",2,25,4,18,2,169,"Tuesday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-19 00:00:00.000,2019,6,"June",2,25,4,19,3,170,"Wednesday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-20 00:00:00.000,2019,6,"June",2,25,4,20,4,171,"Thursday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-21 00:00:00.000,2019,6,"June",2,25,4,21,5,172,"Friday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-22 00:00:00.000,2019,6,"June",2,25,4,22,6,173,"Saturday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-06-23 00:00:00.000,2019,6,"June",2,25,4,23,0,174,"Sunday",2019,12,201906,4,"Jun  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-22 00:00:00.000,2019,7,"July",3,30,4,22,1,203,"Monday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-23 00:00:00.000,2019,7,"July",3,30,4,23,2,204,"Tuesday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-24 00:00:00.000,2019,7,"July",3,30,4,24,3,205,"Wednesday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-25 00:00:00.000,2019,7,"July",3,30,4,25,4,206,"Thursday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-26 00:00:00.000,2019,7,"July",3,30,4,26,5,207,"Friday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-27 00:00:00.000,2019,7,"July",3,30,4,27,6,208,"Saturday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-07-28 00:00:00.000,2019,7,"July",3,30,4,28,0,209,"Sunday",2020,1,201907,1,"Jul  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-19 00:00:00.000,2019,8,"August",3,34,4,19,1,231,"Monday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-20 00:00:00.000,2019,8,"August",3,34,4,20,2,232,"Tuesday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-21 00:00:00.000,2019,8,"August",3,34,4,21,3,233,"Wednesday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-22 00:00:00.000,2019,8,"August",3,34,4,22,4,234,"Thursday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-23 00:00:00.000,2019,8,"August",3,34,4,23,5,235,"Friday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-24 00:00:00.000,2019,8,"August",3,34,4,24,6,236,"Saturday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-08-25 00:00:00.000,2019,8,"August",3,34,4,25,0,237,"Sunday",2020,2,201908,1,"Aug  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
