Category,RecommendationType,ImpactedField,ImpactedValue,ResourceType,ResourceId,RecommendationLastUpdated,RecommendationId,Source,RecommendationStatusId,RecommendationStatus,CostSavingCurrency,CostSavingPA,Impact,Solution,MonthlyCostSavingPA,ResourceName,ResourceGroupId,ResourceGroupName,SubscriptionId,SubscriptionName,CostGroupId,CostGroupName,RecommendationTypeId,SourceLink,AzureRecommendationId
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","datalakegen2testde","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/datalakegen2testde",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"datalakegen2testde","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest","AbnerSynapseTest","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/datalakegen2testde/providers/Microsoft.Advisor/recommendations/61bb0f99-9cf4-504b-506f-8bd412c9a79a"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","nytaxi2013","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/nytaxi2013",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"nytaxi2013","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest","AbnerSynapseTest","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/nytaxi2013/providers/Microsoft.Advisor/recommendations/2237f021-f971-cf96-571a-6b3611fba9cc"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","streamcall","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/streamcall",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"streamcall","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest","AbnerSynapseTest","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/streamcall/providers/Microsoft.Advisor/recommendations/3d913e21-a083-6677-580f-5437a09e274b"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","dbstorage45sp77jrvzgu4","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/databricks-rg-databricks-gl2rxihgmq3ss/providers/Microsoft.Storage/storageAccounts/dbstorage45sp77jrvzgu4",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"dbstorage45sp77jrvzgu4","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/databricks-rg-databricks-gl2rxihgmq3ss","databricks-rg-databricks-gl2rxihgmq3ss","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/databricks-rg-databricks-gl2rxihgmq3ss/providers/Microsoft.Storage/storageAccounts/dbstorage45sp77jrvzgu4/providers/Microsoft.Advisor/recommendations/97f2cb99-9eef-efed-b7ca-33180c7d4ef0"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","rjiot","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/IoTDevKit/providers/Microsoft.Storage/storageAccounts/rjiot",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"rjiot","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/IoTDevKit","IoTDevKit","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/IoTDevKit/providers/Microsoft.Storage/storageAccounts/rjiot/providers/Microsoft.Advisor/recommendations/6c6db3cc-8635-f593-255a-b2f857c451a9"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","pokerdiy","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/PokerDIY/providers/Microsoft.Storage/storageAccounts/pokerdiy",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"pokerdiy","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/PokerDIY","PokerDIY","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/PokerDIY/providers/Microsoft.Storage/storageAccounts/pokerdiy/providers/Microsoft.Advisor/recommendations/c6849562-e673-39c7-fc67-061b5b31bae6"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","pokerdiyadmin","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/PokerDIY/providers/Microsoft.Storage/storageAccounts/pokerdiyadmin",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"pokerdiyadmin","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/PokerDIY","PokerDIY","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/PokerDIY/providers/Microsoft.Storage/storageAccounts/pokerdiyadmin/providers/Microsoft.Advisor/recommendations/88f733a0-dcee-4236-83d9-e9cc66880176"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","quemesa","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/quemesa/providers/Microsoft.Storage/storageAccounts/quemesa",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"quemesa","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/QueMesa","QueMesa","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/quemesa/providers/Microsoft.Storage/storageAccounts/quemesa/providers/Microsoft.Advisor/recommendations/281e031b-52d4-4450-107d-db38a8a33197"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","stackresume","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/StackResume/providers/Microsoft.Storage/storageAccounts/stackresume",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"stackresume","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/StackResume","StackResume","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/StackResume/providers/Microsoft.Storage/storageAccounts/stackresume/providers/Microsoft.Advisor/recommendations/8dd49d51-4c24-8b3c-ba68-5d1e98af9866"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","stackresumeadmin","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/StackResume/providers/Microsoft.Storage/storageAccounts/stackresumeadmin",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"stackresumeadmin","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/StackResume","StackResume","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/StackResume/providers/Microsoft.Storage/storageAccounts/stackresumeadmin/providers/Microsoft.Advisor/recommendations/dff7f612-efc5-7a0d-5722-27837ef9c311"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","synapsedemorj","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/SynapseDemo/providers/Microsoft.Storage/storageAccounts/synapsedemorj",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"synapsedemorj","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/SynapseDemo","SynapseDemo","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/SynapseDemo/providers/Microsoft.Storage/storageAccounts/synapsedemorj/providers/Microsoft.Advisor/recommendations/a330d371-d679-ab0e-0c29-a38638b10b28"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","datareceive2","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy/providers/Microsoft.Storage/storageAccounts/datareceive2",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"datareceive2","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy","Test-AjayGanapathy","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy/providers/Microsoft.Storage/storageAccounts/datareceive2/providers/Microsoft.Advisor/recommendations/81a2c318-ad4c-af56-6a1a-2ccd3dbb3186"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","srcinbound","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srcinbound",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"srcinbound","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","Test-JeffreyUng","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srcinbound/providers/Microsoft.Advisor/recommendations/01987efa-a3fb-497c-1484-446051f53249"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","srclanding","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srclanding",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"srclanding","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","Test-JeffreyUng","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srclanding/providers/Microsoft.Advisor/recommendations/41ac0bcd-fe47-1e1a-ce40-60f7de7a4e87"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","storageaccounttestjb8e9","Resource","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/storageaccounttestjb8e9",2021-05-07 03:42:47.280,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"storageaccounttestjb8e9","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng","Test-JeffreyUng","01639594-cf98-4011-b14a-905062f4aa23","RJ (QueMesa) - MSDN",,"",2,"/advisorrecommendations","/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/storageaccounttestjb8e9/providers/Microsoft.Advisor/recommendations/27241b56-fc87-1aad-b210-fc5d5e11d2e9"
"HighAvailability","Temp","Microsoft.Storage/storageAccounts","sammybotdatadriven","Resource","/subscriptions/0e1e4d81-496e-47c3-a0de-a7fc513a96f1/resourceGroups/sammywemmydev/providers/Microsoft.Storage/storageAccounts/sammybotdatadriven",2021-05-07 02:37:15.723,0,"Azure",1,"Active","",0,"Medium","Enable Soft Delete to protect your blob data",0,"sammybotdatadriven","/subscriptions/0e1e4d81-496e-47c3-a0de-a7fc513a96f1/resourceGroups/sammywemmydev","sammywemmydev","0e1e4d81-496e-47c3-a0de-a7fc513a96f1","SO - MSDN",,"",2,"/advisorrecommendations","/subscriptions/0e1e4d81-496e-47c3-a0de-a7fc513a96f1/resourceGroups/sammywemmydev/providers/Microsoft.Storage/storageAccounts/sammybotdatadriven/providers/Microsoft.Advisor/recommendations/37803c94-1ffe-901b-0c7e-235150377a92"
"Performance","Temp","Microsoft.Storage/storageAccounts","cmsxxqo567kc56tq","Resource","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Storage/storageAccounts/cmsxxqo567kc56tq",2021-05-06 00:38:56.623,0,"Azure",1,"Active","",0,"Medium","Upgrade your Storage Client Library to the latest version for better reliability and performance",0,"cmsxxqo567kc56tq","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod","CloudMonitor-DD-Prod","4c6c2b0c-c619-480e-a3f9-4eec72aed9dc","Prod - Gold Credits",,"",2,"/advisorrecommendations","/subscriptions/4c6c2b0c-c619-480e-a3f9-4eec72aed9dc/resourceGroups/CloudMonitor-DD-Prod/providers/Microsoft.Storage/storageAccounts/cmsxxqo567kc56tq/providers/Microsoft.Advisor/recommendations/258ec2e9-008d-294f-97fc-c9da748df1cf"
