CountryName,CountryCode,Date,School closures,Workplace closures,Cancelling public events,Restrictions on gathering,Public transport closures,Stay at home requirements,Internal mov't restrictions,International travel controls,Face coverings,Vaccination Policy
"Costa Rica","CRI",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cyprus","CYP",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Djibouti","DJI",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Dominica","DMA",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Dominican Republic","DOM",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Algeria","DZA",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Egypt","EGY",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eritrea","ERI",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Spain","ESP",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Estonia","EST",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"United Kingdom","GBR",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guinea","GIN",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Gambia","GMB",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Greenland","GRL",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guam","GUM",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Honduras","HND",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Hungary","HUN",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Ireland","IRL",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Jordan","JOR",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cambodia","KHM",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Liberia","LBR",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Lesotho","LSO",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Lithuania","LTU",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Luxembourg","LUX",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Morocco","MAR",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Madagascar","MDG",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Mali","MLI",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Mauritius","MUS",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Malawi","MWI",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Niger","NER",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Nigeria","NGA",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Netherlands","NLD",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Norway","NOR",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Peru","PER",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Poland","POL",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Portugal","PRT",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Paraguay","PRY",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Palestine","PSE",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Kosovo","RKS",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Saudi Arabia","SAU",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sudan","SDN",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Senegal","SEN",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sierra Leone","SLE",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Somalia","SOM",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Suriname","SUR",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Slovak Republic","SVK",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Slovenia","SVN",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sweden","SWE",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Chad","TCD",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Togo","TGO",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Thailand","THA",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Ukraine","UKR",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Uruguay","URY",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Venezuela","VEN",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"United States Virgin Islands","VIR",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Yemen","YEM",20200304,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Aruba","ABW",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Afghanistan","AFG",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Angola","AGO",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Albania","ALB",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Andorra","AND",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Argentina","ARG",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Azerbaijan","AZE",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Burundi","BDI",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Bahrain","BHR",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Bosnia and Herzegovina","BIH",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Bermuda","BMU",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Brazil","BRA",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Barbados","BRB",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Brunei","BRN",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Central African Republic","CAF",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Chile","CHL",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Democratic Republic of Congo","COD",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cape Verde","CPV",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cyprus","CYP",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Djibouti","DJI",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Algeria","DZA",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Egypt","EGY",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Ethiopia","ETH",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Gabon","GAB",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guinea","GIN",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guatemala","GTM",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guam","GUM",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guyana","GUY",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Honduras","HND",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Indonesia","IDN",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Iraq","IRQ",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Kyrgyz Republic","KGZ",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Kiribati","KIR",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Kuwait","KWT",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Lebanon","LBN",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Libya","LBY",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Liechtenstein","LIE",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Luxembourg","LUX",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Moldova","MDA",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Madagascar","MDG",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Mali","MLI",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Mauritania","MRT",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Malaysia","MYS",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Nicaragua","NIC",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Netherlands","NLD",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Pakistan","PAK",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Peru","PER",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Papua New Guinea","PNG",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Puerto Rico","PRI",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Portugal","PRT",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Palestine","PSE",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Qatar","QAT",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Russia","RUS",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sudan","SDN",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Senegal","SEN",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"El Salvador","SLV",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"San Marino","SMR",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Somalia","SOM",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Suriname","SUR",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Slovak Republic","SVK",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Slovenia","SVN",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eswatini","SWZ",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Chad","TCD",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Thailand","THA",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Turkmenistan","TKM",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Tonga","TON",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Trinidad and Tobago","TTO",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Tunisia","TUN",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Taiwan","TWN",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"United States Virgin Islands","VIR",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Vanuatu","VUT",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"South Africa","ZAF",20210409,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Aruba","ABW",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Andorra","AND",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Argentina","ARG",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Austria","AUT",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Burundi","BDI",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Belgium","BEL",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Burkina Faso","BFA",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Bahamas","BHS",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Bosnia and Herzegovina","BIH",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Belarus","BLR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Bolivia","BOL",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Central African Republic","CAF",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Chile","CHL",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cote d'Ivoire","CIV",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cameroon","CMR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Costa Rica","CRI",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cyprus","CYP",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Djibouti","DJI",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Dominica","DMA",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Dominican Republic","DOM",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Algeria","DZA",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Egypt","EGY",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eritrea","ERI",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Spain","ESP",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Estonia","EST",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Faeroe Islands","FRO",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"United Kingdom","GBR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guinea","GIN",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Gambia","GMB",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Greenland","GRL",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guam","GUM",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Honduras","HND",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Hungary","HUN",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Ireland","IRL",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Jordan","JOR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cambodia","KHM",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Liberia","LBR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Lesotho","LSO",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Lithuania","LTU",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Luxembourg","LUX",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Morocco","MAR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Madagascar","MDG",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Mali","MLI",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Mauritius","MUS",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Malawi","MWI",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Niger","NER",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Nigeria","NGA",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Netherlands","NLD",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Norway","NOR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Peru","PER",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Poland","POL",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Portugal","PRT",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Paraguay","PRY",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Palestine","PSE",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Kosovo","RKS",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Saudi Arabia","SAU",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sudan","SDN",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Senegal","SEN",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sierra Leone","SLE",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Somalia","SOM",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Suriname","SUR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Slovak Republic","SVK",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Slovenia","SVN",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sweden","SWE",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Chad","TCD",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Togo","TGO",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Thailand","THA",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Tunisia","TUN",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Ukraine","UKR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Uruguay","URY",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Venezuela","VEN",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"United States Virgin Islands","VIR",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Yemen","YEM",20200303,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Aruba","ABW",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Andorra","AND",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Argentina","ARG",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Austria","AUT",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Burundi","BDI",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Belgium","BEL",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Burkina Faso","BFA",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Bahamas","BHS",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Bosnia and Herzegovina","BIH",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Belarus","BLR",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Bolivia","BOL",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Central African Republic","CAF",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Chile","CHL",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cote d'Ivoire","CIV",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cameroon","CMR",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Congo","COG",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Costa Rica","CRI",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cyprus","CYP",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Djibouti","DJI",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Dominica","DMA",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Denmark","DNK",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Dominican Republic","DOM",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Algeria","DZA",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Egypt","EGY",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eritrea","ERI",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Spain","ESP",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Estonia","EST",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Faeroe Islands","FRO",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"United Kingdom","GBR",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guinea","GIN",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Gambia","GMB",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Greenland","GRL",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Guam","GUM",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Honduras","HND",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Hungary","HUN",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Ireland","IRL",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Jordan","JOR",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Cambodia","KHM",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Liberia","LBR",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Lesotho","LSO",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Lithuania","LTU",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Luxembourg","LUX",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Morocco","MAR",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Madagascar","MDG",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
