Order ID,variable,value
871,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
872,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
873,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
874,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
881,Menu Orders [SM3 - Mediterranean Beef Kofta],
882,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
885,Menu Orders [SM3 - Mediterranean Beef Kofta],
887,Menu Orders [SM3 - Mediterranean Beef Kofta],
892,Menu Orders [SM3 - Mediterranean Beef Kofta],
895,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
896,Menu Orders [SM3 - Mediterranean Beef Kofta],
903,Menu Orders [SM3 - Mediterranean Beef Kofta],
904,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
905,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
906,Menu Orders [SM3 - Mediterranean Beef Kofta],
911,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
917,Menu Orders [SM3 - Mediterranean Beef Kofta],
918,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
919,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
92,Menu Orders [SM3 - Mediterranean Beef Kofta],
922,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
923,Menu Orders [SM3 - Mediterranean Beef Kofta],
924,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
925,Menu Orders [SM3 - Mediterranean Beef Kofta],2.0
926,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
927,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
935,Menu Orders [SM3 - Mediterranean Beef Kofta],3.0
936,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
937,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
941,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
950,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
951,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
953,Menu Orders [SM3 - Mediterranean Beef Kofta],
957,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
959,Menu Orders [SM3 - Mediterranean Beef Kofta],
96,Menu Orders [SM3 - Mediterranean Beef Kofta],
960,Menu Orders [SM3 - Mediterranean Beef Kofta],
965,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
968,Menu Orders [SM3 - Mediterranean Beef Kofta],
969,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
970,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
972,Menu Orders [SM3 - Mediterranean Beef Kofta],2.0
976,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
977,Menu Orders [SM3 - Mediterranean Beef Kofta],
978,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
979,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
982,Menu Orders [SM3 - Mediterranean Beef Kofta],
984,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
985,Menu Orders [SM3 - Mediterranean Beef Kofta],
987,Menu Orders [SM3 - Mediterranean Beef Kofta],
988,Menu Orders [SM3 - Mediterranean Beef Kofta],
989,Menu Orders [SM3 - Mediterranean Beef Kofta],
99,Menu Orders [SM3 - Mediterranean Beef Kofta],
991,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
992,Menu Orders [SM3 - Mediterranean Beef Kofta],2.0
993,Menu Orders [SM3 - Mediterranean Beef Kofta],
994,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
995,Menu Orders [SM3 - Mediterranean Beef Kofta],
996,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
999,Menu Orders [SM3 - Mediterranean Beef Kofta],1.0
1,Menu Orders [SM4 - Koshari],1.0
10,Menu Orders [SM4 - Koshari],
1000,Menu Orders [SM4 - Koshari],1.0
1001,Menu Orders [SM4 - Koshari],
1008,Menu Orders [SM4 - Koshari],
1009,Menu Orders [SM4 - Koshari],
1012,Menu Orders [SM4 - Koshari],
1017,Menu Orders [SM4 - Koshari],
1022,Menu Orders [SM4 - Koshari],1.0
1023,Menu Orders [SM4 - Koshari],
1026,Menu Orders [SM4 - Koshari],
1028,Menu Orders [SM4 - Koshari],1.0
1031,Menu Orders [SM4 - Koshari],1.0
1032,Menu Orders [SM4 - Koshari],1.0
1036,Menu Orders [SM4 - Koshari],
1037,Menu Orders [SM4 - Koshari],1.0
1038,Menu Orders [SM4 - Koshari],
1039,Menu Orders [SM4 - Koshari],
1042,Menu Orders [SM4 - Koshari],1.0
1049,Menu Orders [SM4 - Koshari],
1051,Menu Orders [SM4 - Koshari],1.0
1059,Menu Orders [SM4 - Koshari],2.0
1063,Menu Orders [SM4 - Koshari],
1065,Menu Orders [SM4 - Koshari],
1068,Menu Orders [SM4 - Koshari],
1069,Menu Orders [SM4 - Koshari],
1073,Menu Orders [SM4 - Koshari],
1075,Menu Orders [SM4 - Koshari],
1080,Menu Orders [SM4 - Koshari],
1082,Menu Orders [SM4 - Koshari],2.0
1083,Menu Orders [SM4 - Koshari],
1084,Menu Orders [SM4 - Koshari],
1085,Menu Orders [SM4 - Koshari],2.0
11,Menu Orders [SM4 - Koshari],2.0
110,Menu Orders [SM4 - Koshari],1.0
111,Menu Orders [SM4 - Koshari],
112,Menu Orders [SM4 - Koshari],1.0
113,Menu Orders [SM4 - Koshari],2.0
114,Menu Orders [SM4 - Koshari],1.0
115,Menu Orders [SM4 - Koshari],2.0
116,Menu Orders [SM4 - Koshari],
117,Menu Orders [SM4 - Koshari],
12,Menu Orders [SM4 - Koshari],1.0
123,Menu Orders [SM4 - Koshari],
126,Menu Orders [SM4 - Koshari],1.0
13,Menu Orders [SM4 - Koshari],
136,Menu Orders [SM4 - Koshari],1.0
14,Menu Orders [SM4 - Koshari],1.0
144,Menu Orders [SM4 - Koshari],1.0
145,Menu Orders [SM4 - Koshari],
146,Menu Orders [SM4 - Koshari],1.0
147,Menu Orders [SM4 - Koshari],
148,Menu Orders [SM4 - Koshari],
150,Menu Orders [SM4 - Koshari],
151,Menu Orders [SM4 - Koshari],
152,Menu Orders [SM4 - Koshari],1.0
153,Menu Orders [SM4 - Koshari],1.0
154,Menu Orders [SM4 - Koshari],
156,Menu Orders [SM4 - Koshari],1.0
161,Menu Orders [SM4 - Koshari],
165,Menu Orders [SM4 - Koshari],2.0
169,Menu Orders [SM4 - Koshari],
17,Menu Orders [SM4 - Koshari],1.0
171,Menu Orders [SM4 - Koshari],
173,Menu Orders [SM4 - Koshari],
177,Menu Orders [SM4 - Koshari],
178,Menu Orders [SM4 - Koshari],
179,Menu Orders [SM4 - Koshari],
180,Menu Orders [SM4 - Koshari],
185,Menu Orders [SM4 - Koshari],1.0
192,Menu Orders [SM4 - Koshari],1.0
195,Menu Orders [SM4 - Koshari],1.0
197,Menu Orders [SM4 - Koshari],
198,Menu Orders [SM4 - Koshari],1.0
2,Menu Orders [SM4 - Koshari],
20,Menu Orders [SM4 - Koshari],1.0
202,Menu Orders [SM4 - Koshari],
203,Menu Orders [SM4 - Koshari],1.0
204,Menu Orders [SM4 - Koshari],1.0
206,Menu Orders [SM4 - Koshari],
214,Menu Orders [SM4 - Koshari],1.0
215,Menu Orders [SM4 - Koshari],
217,Menu Orders [SM4 - Koshari],
218,Menu Orders [SM4 - Koshari],1.0
219,Menu Orders [SM4 - Koshari],1.0
22,Menu Orders [SM4 - Koshari],
226,Menu Orders [SM4 - Koshari],1.0
23,Menu Orders [SM4 - Koshari],
230,Menu Orders [SM4 - Koshari],
231,Menu Orders [SM4 - Koshari],1.0
237,Menu Orders [SM4 - Koshari],1.0
239,Menu Orders [SM4 - Koshari],
24,Menu Orders [SM4 - Koshari],1.0
240,Menu Orders [SM4 - Koshari],2.0
241,Menu Orders [SM4 - Koshari],1.0
243,Menu Orders [SM4 - Koshari],
244,Menu Orders [SM4 - Koshari],1.0
245,Menu Orders [SM4 - Koshari],
246,Menu Orders [SM4 - Koshari],
249,Menu Orders [SM4 - Koshari],
252,Menu Orders [SM4 - Koshari],1.0
254,Menu Orders [SM4 - Koshari],1.0
255,Menu Orders [SM4 - Koshari],1.0
256,Menu Orders [SM4 - Koshari],
258,Menu Orders [SM4 - Koshari],
26,Menu Orders [SM4 - Koshari],1.0
260,Menu Orders [SM4 - Koshari],2.0
268,Menu Orders [SM4 - Koshari],1.0
269,Menu Orders [SM4 - Koshari],1.0
277,Menu Orders [SM4 - Koshari],1.0
283,Menu Orders [SM4 - Koshari],2.0
288,Menu Orders [SM4 - Koshari],
290,Menu Orders [SM4 - Koshari],
291,Menu Orders [SM4 - Koshari],1.0
292,Menu Orders [SM4 - Koshari],
294,Menu Orders [SM4 - Koshari],1.0
295,Menu Orders [SM4 - Koshari],
296,Menu Orders [SM4 - Koshari],
297,Menu Orders [SM4 - Koshari],1.0
298,Menu Orders [SM4 - Koshari],1.0
300,Menu Orders [SM4 - Koshari],1.0
302,Menu Orders [SM4 - Koshari],
304,Menu Orders [SM4 - Koshari],1.0
305,Menu Orders [SM4 - Koshari],
307,Menu Orders [SM4 - Koshari],1.0
309,Menu Orders [SM4 - Koshari],
310,Menu Orders [SM4 - Koshari],
311,Menu Orders [SM4 - Koshari],1.0
312,Menu Orders [SM4 - Koshari],
313,Menu Orders [SM4 - Koshari],1.0
315,Menu Orders [SM4 - Koshari],
316,Menu Orders [SM4 - Koshari],
317,Menu Orders [SM4 - Koshari],
318,Menu Orders [SM4 - Koshari],
326,Menu Orders [SM4 - Koshari],1.0
327,Menu Orders [SM4 - Koshari],
328,Menu Orders [SM4 - Koshari],
329,Menu Orders [SM4 - Koshari],
33,Menu Orders [SM4 - Koshari],
330,Menu Orders [SM4 - Koshari],
331,Menu Orders [SM4 - Koshari],
332,Menu Orders [SM4 - Koshari],2.0
333,Menu Orders [SM4 - Koshari],
335,Menu Orders [SM4 - Koshari],1.0
337,Menu Orders [SM4 - Koshari],
339,Menu Orders [SM4 - Koshari],1.0
340,Menu Orders [SM4 - Koshari],1.0
341,Menu Orders [SM4 - Koshari],
342,Menu Orders [SM4 - Koshari],1.0
344,Menu Orders [SM4 - Koshari],1.0
345,Menu Orders [SM4 - Koshari],5.0
349,Menu Orders [SM4 - Koshari],1.0
35,Menu Orders [SM4 - Koshari],1.0
350,Menu Orders [SM4 - Koshari],
351,Menu Orders [SM4 - Koshari],
353,Menu Orders [SM4 - Koshari],1.0
36,Menu Orders [SM4 - Koshari],
360,Menu Orders [SM4 - Koshari],1.0
361,Menu Orders [SM4 - Koshari],1.0
362,Menu Orders [SM4 - Koshari],1.0
363,Menu Orders [SM4 - Koshari],1.0
364,Menu Orders [SM4 - Koshari],
365,Menu Orders [SM4 - Koshari],1.0
366,Menu Orders [SM4 - Koshari],1.0
368,Menu Orders [SM4 - Koshari],
37,Menu Orders [SM4 - Koshari],1.0
374,Menu Orders [SM4 - Koshari],
375,Menu Orders [SM4 - Koshari],
376,Menu Orders [SM4 - Koshari],
377,Menu Orders [SM4 - Koshari],2.0
378,Menu Orders [SM4 - Koshari],
379,Menu Orders [SM4 - Koshari],
38,Menu Orders [SM4 - Koshari],1.0
383,Menu Orders [SM4 - Koshari],1.0
384,Menu Orders [SM4 - Koshari],1.0
389,Menu Orders [SM4 - Koshari],1.0
39,Menu Orders [SM4 - Koshari],1.0
393,Menu Orders [SM4 - Koshari],2.0
395,Menu Orders [SM4 - Koshari],1.0
396,Menu Orders [SM4 - Koshari],
40,Menu Orders [SM4 - Koshari],
400,Menu Orders [SM4 - Koshari],
401,Menu Orders [SM4 - Koshari],1.0
402,Menu Orders [SM4 - Koshari],1.0
403,Menu Orders [SM4 - Koshari],1.0
404,Menu Orders [SM4 - Koshari],1.0
406,Menu Orders [SM4 - Koshari],
409,Menu Orders [SM4 - Koshari],1.0
410,Menu Orders [SM4 - Koshari],2.0
412,Menu Orders [SM4 - Koshari],
425,Menu Orders [SM4 - Koshari],
426,Menu Orders [SM4 - Koshari],1.0
427,Menu Orders [SM4 - Koshari],1.0
428,Menu Orders [SM4 - Koshari],
429,Menu Orders [SM4 - Koshari],
430,Menu Orders [SM4 - Koshari],1.0
431,Menu Orders [SM4 - Koshari],
433,Menu Orders [SM4 - Koshari],
434,Menu Orders [SM4 - Koshari],
435,Menu Orders [SM4 - Koshari],1.0
436,Menu Orders [SM4 - Koshari],
438,Menu Orders [SM4 - Koshari],
439,Menu Orders [SM4 - Koshari],
44,Menu Orders [SM4 - Koshari],1.0
440,Menu Orders [SM4 - Koshari],
441,Menu Orders [SM4 - Koshari],1.0
442,Menu Orders [SM4 - Koshari],1.0
446,Menu Orders [SM4 - Koshari],
45,Menu Orders [SM4 - Koshari],
453,Menu Orders [SM4 - Koshari],2.0
456,Menu Orders [SM4 - Koshari],
457,Menu Orders [SM4 - Koshari],1.0
461,Menu Orders [SM4 - Koshari],1.0
463,Menu Orders [SM4 - Koshari],1.0
465,Menu Orders [SM4 - Koshari],
468,Menu Orders [SM4 - Koshari],
477,Menu Orders [SM4 - Koshari],2.0
478,Menu Orders [SM4 - Koshari],1.0
481,Menu Orders [SM4 - Koshari],
484,Menu Orders [SM4 - Koshari],
491,Menu Orders [SM4 - Koshari],
494,Menu Orders [SM4 - Koshari],1.0
496,Menu Orders [SM4 - Koshari],
498,Menu Orders [SM4 - Koshari],1.0
5,Menu Orders [SM4 - Koshari],2.0
500,Menu Orders [SM4 - Koshari],
502,Menu Orders [SM4 - Koshari],
503,Menu Orders [SM4 - Koshari],
504,Menu Orders [SM4 - Koshari],2.0
507,Menu Orders [SM4 - Koshari],1.0
509,Menu Orders [SM4 - Koshari],
514,Menu Orders [SM4 - Koshari],
515,Menu Orders [SM4 - Koshari],1.0
516,Menu Orders [SM4 - Koshari],1.0
520,Menu Orders [SM4 - Koshari],1.0
521,Menu Orders [SM4 - Koshari],
522,Menu Orders [SM4 - Koshari],
525,Menu Orders [SM4 - Koshari],
532,Menu Orders [SM4 - Koshari],
54,Menu Orders [SM4 - Koshari],1.0
541,Menu Orders [SM4 - Koshari],1.0
542,Menu Orders [SM4 - Koshari],
543,Menu Orders [SM4 - Koshari],
546,Menu Orders [SM4 - Koshari],
547,Menu Orders [SM4 - Koshari],1.0
548,Menu Orders [SM4 - Koshari],5.0
551,Menu Orders [SM4 - Koshari],
554,Menu Orders [SM4 - Koshari],
558,Menu Orders [SM4 - Koshari],
562,Menu Orders [SM4 - Koshari],1.0
563,Menu Orders [SM4 - Koshari],
57,Menu Orders [SM4 - Koshari],
574,Menu Orders [SM4 - Koshari],2.0
575,Menu Orders [SM4 - Koshari],
576,Menu Orders [SM4 - Koshari],1.0
577,Menu Orders [SM4 - Koshari],
58,Menu Orders [SM4 - Koshari],1.0
582,Menu Orders [SM4 - Koshari],
583,Menu Orders [SM4 - Koshari],
584,Menu Orders [SM4 - Koshari],
585,Menu Orders [SM4 - Koshari],
586,Menu Orders [SM4 - Koshari],1.0
588,Menu Orders [SM4 - Koshari],
589,Menu Orders [SM4 - Koshari],
590,Menu Orders [SM4 - Koshari],
592,Menu Orders [SM4 - Koshari],1.0
594,Menu Orders [SM4 - Koshari],1.0
595,Menu Orders [SM4 - Koshari],
597,Menu Orders [SM4 - Koshari],
598,Menu Orders [SM4 - Koshari],1.0
6,Menu Orders [SM4 - Koshari],1.0
60,Menu Orders [SM4 - Koshari],
601,Menu Orders [SM4 - Koshari],
602,Menu Orders [SM4 - Koshari],1.0
603,Menu Orders [SM4 - Koshari],1.0
613,Menu Orders [SM4 - Koshari],
617,Menu Orders [SM4 - Koshari],1.0
618,Menu Orders [SM4 - Koshari],1.0
62,Menu Orders [SM4 - Koshari],1.0
622,Menu Orders [SM4 - Koshari],
628,Menu Orders [SM4 - Koshari],
629,Menu Orders [SM4 - Koshari],
630,Menu Orders [SM4 - Koshari],
631,Menu Orders [SM4 - Koshari],
632,Menu Orders [SM4 - Koshari],
635,Menu Orders [SM4 - Koshari],1.0
637,Menu Orders [SM4 - Koshari],
638,Menu Orders [SM4 - Koshari],
639,Menu Orders [SM4 - Koshari],
642,Menu Orders [SM4 - Koshari],
644,Menu Orders [SM4 - Koshari],1.0
653,Menu Orders [SM4 - Koshari],
654,Menu Orders [SM4 - Koshari],
659,Menu Orders [SM4 - Koshari],1.0
665,Menu Orders [SM4 - Koshari],
667,Menu Orders [SM4 - Koshari],
668,Menu Orders [SM4 - Koshari],
670,Menu Orders [SM4 - Koshari],
671,Menu Orders [SM4 - Koshari],1.0
673,Menu Orders [SM4 - Koshari],
675,Menu Orders [SM4 - Koshari],
678,Menu Orders [SM4 - Koshari],
679,Menu Orders [SM4 - Koshari],
681,Menu Orders [SM4 - Koshari],
682,Menu Orders [SM4 - Koshari],
683,Menu Orders [SM4 - Koshari],
684,Menu Orders [SM4 - Koshari],
686,Menu Orders [SM4 - Koshari],
687,Menu Orders [SM4 - Koshari],
689,Menu Orders [SM4 - Koshari],
69,Menu Orders [SM4 - Koshari],
693,Menu Orders [SM4 - Koshari],
694,Menu Orders [SM4 - Koshari],1.0
695,Menu Orders [SM4 - Koshari],2.0
698,Menu Orders [SM4 - Koshari],1.0
699,Menu Orders [SM4 - Koshari],1.0
7,Menu Orders [SM4 - Koshari],
70,Menu Orders [SM4 - Koshari],1.0
703,Menu Orders [SM4 - Koshari],1.0
708,Menu Orders [SM4 - Koshari],
71,Menu Orders [SM4 - Koshari],2.0
711,Menu Orders [SM4 - Koshari],
713,Menu Orders [SM4 - Koshari],
715,Menu Orders [SM4 - Koshari],
72,Menu Orders [SM4 - Koshari],
723,Menu Orders [SM4 - Koshari],
724,Menu Orders [SM4 - Koshari],
730,Menu Orders [SM4 - Koshari],
731,Menu Orders [SM4 - Koshari],
733,Menu Orders [SM4 - Koshari],1.0
738,Menu Orders [SM4 - Koshari],
740,Menu Orders [SM4 - Koshari],
741,Menu Orders [SM4 - Koshari],
742,Menu Orders [SM4 - Koshari],1.0
743,Menu Orders [SM4 - Koshari],
750,Menu Orders [SM4 - Koshari],1.0
751,Menu Orders [SM4 - Koshari],
758,Menu Orders [SM4 - Koshari],1.0
759,Menu Orders [SM4 - Koshari],
76,Menu Orders [SM4 - Koshari],1.0
760,Menu Orders [SM4 - Koshari],
761,Menu Orders [SM4 - Koshari],
762,Menu Orders [SM4 - Koshari],
766,Menu Orders [SM4 - Koshari],
767,Menu Orders [SM4 - Koshari],
768,Menu Orders [SM4 - Koshari],1.0
769,Menu Orders [SM4 - Koshari],
77,Menu Orders [SM4 - Koshari],
770,Menu Orders [SM4 - Koshari],
771,Menu Orders [SM4 - Koshari],1.0
773,Menu Orders [SM4 - Koshari],
774,Menu Orders [SM4 - Koshari],
776,Menu Orders [SM4 - Koshari],1.0
783,Menu Orders [SM4 - Koshari],
784,Menu Orders [SM4 - Koshari],
789,Menu Orders [SM4 - Koshari],3.0
790,Menu Orders [SM4 - Koshari],
791,Menu Orders [SM4 - Koshari],
797,Menu Orders [SM4 - Koshari],2.0
798,Menu Orders [SM4 - Koshari],2.0
799,Menu Orders [SM4 - Koshari],
80,Menu Orders [SM4 - Koshari],1.0
800,Menu Orders [SM4 - Koshari],1.0
804,Menu Orders [SM4 - Koshari],
805,Menu Orders [SM4 - Koshari],
809,Menu Orders [SM4 - Koshari],
813,Menu Orders [SM4 - Koshari],1.0
814,Menu Orders [SM4 - Koshari],
819,Menu Orders [SM4 - Koshari],
823,Menu Orders [SM4 - Koshari],2.0
826,Menu Orders [SM4 - Koshari],1.0
827,Menu Orders [SM4 - Koshari],1.0
828,Menu Orders [SM4 - Koshari],
829,Menu Orders [SM4 - Koshari],
83,Menu Orders [SM4 - Koshari],1.0
830,Menu Orders [SM4 - Koshari],
836,Menu Orders [SM4 - Koshari],1.0
839,Menu Orders [SM4 - Koshari],
840,Menu Orders [SM4 - Koshari],1.0
847,Menu Orders [SM4 - Koshari],
849,Menu Orders [SM4 - Koshari],1.0
852,Menu Orders [SM4 - Koshari],1.0
855,Menu Orders [SM4 - Koshari],1.0
857,Menu Orders [SM4 - Koshari],
86,Menu Orders [SM4 - Koshari],1.0
861,Menu Orders [SM4 - Koshari],
863,Menu Orders [SM4 - Koshari],1.0
864,Menu Orders [SM4 - Koshari],
865,Menu Orders [SM4 - Koshari],1.0
87,Menu Orders [SM4 - Koshari],
870,Menu Orders [SM4 - Koshari],
871,Menu Orders [SM4 - Koshari],
872,Menu Orders [SM4 - Koshari],
873,Menu Orders [SM4 - Koshari],
874,Menu Orders [SM4 - Koshari],1.0
881,Menu Orders [SM4 - Koshari],
882,Menu Orders [SM4 - Koshari],
885,Menu Orders [SM4 - Koshari],
887,Menu Orders [SM4 - Koshari],
892,Menu Orders [SM4 - Koshari],
895,Menu Orders [SM4 - Koshari],
896,Menu Orders [SM4 - Koshari],1.0
903,Menu Orders [SM4 - Koshari],
904,Menu Orders [SM4 - Koshari],
905,Menu Orders [SM4 - Koshari],
906,Menu Orders [SM4 - Koshari],1.0
911,Menu Orders [SM4 - Koshari],1.0
917,Menu Orders [SM4 - Koshari],
918,Menu Orders [SM4 - Koshari],
919,Menu Orders [SM4 - Koshari],2.0
92,Menu Orders [SM4 - Koshari],
922,Menu Orders [SM4 - Koshari],1.0
923,Menu Orders [SM4 - Koshari],
924,Menu Orders [SM4 - Koshari],
925,Menu Orders [SM4 - Koshari],
926,Menu Orders [SM4 - Koshari],
927,Menu Orders [SM4 - Koshari],1.0
935,Menu Orders [SM4 - Koshari],
936,Menu Orders [SM4 - Koshari],1.0
937,Menu Orders [SM4 - Koshari],
941,Menu Orders [SM4 - Koshari],
950,Menu Orders [SM4 - Koshari],1.0
951,Menu Orders [SM4 - Koshari],
953,Menu Orders [SM4 - Koshari],1.0
957,Menu Orders [SM4 - Koshari],1.0
959,Menu Orders [SM4 - Koshari],1.0
96,Menu Orders [SM4 - Koshari],
960,Menu Orders [SM4 - Koshari],
965,Menu Orders [SM4 - Koshari],1.0
968,Menu Orders [SM4 - Koshari],
969,Menu Orders [SM4 - Koshari],
970,Menu Orders [SM4 - Koshari],
972,Menu Orders [SM4 - Koshari],1.0
976,Menu Orders [SM4 - Koshari],1.0
977,Menu Orders [SM4 - Koshari],
978,Menu Orders [SM4 - Koshari],
979,Menu Orders [SM4 - Koshari],
982,Menu Orders [SM4 - Koshari],
984,Menu Orders [SM4 - Koshari],
985,Menu Orders [SM4 - Koshari],
987,Menu Orders [SM4 - Koshari],
988,Menu Orders [SM4 - Koshari],
989,Menu Orders [SM4 - Koshari],
99,Menu Orders [SM4 - Koshari],
991,Menu Orders [SM4 - Koshari],
992,Menu Orders [SM4 - Koshari],1.0
993,Menu Orders [SM4 - Koshari],1.0
994,Menu Orders [SM4 - Koshari],1.0
995,Menu Orders [SM4 - Koshari],1.0
996,Menu Orders [SM4 - Koshari],1.0
999,Menu Orders [SM4 - Koshari],
1,Menu Orders [SM5 - Young Jackfruit Rendang],
10,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
1000,Menu Orders [SM5 - Young Jackfruit Rendang],
1001,Menu Orders [SM5 - Young Jackfruit Rendang],
1008,Menu Orders [SM5 - Young Jackfruit Rendang],
1009,Menu Orders [SM5 - Young Jackfruit Rendang],
1012,Menu Orders [SM5 - Young Jackfruit Rendang],
1017,Menu Orders [SM5 - Young Jackfruit Rendang],
1022,Menu Orders [SM5 - Young Jackfruit Rendang],
1023,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
1026,Menu Orders [SM5 - Young Jackfruit Rendang],
1028,Menu Orders [SM5 - Young Jackfruit Rendang],2.0
1031,Menu Orders [SM5 - Young Jackfruit Rendang],
1032,Menu Orders [SM5 - Young Jackfruit Rendang],
1036,Menu Orders [SM5 - Young Jackfruit Rendang],
1037,Menu Orders [SM5 - Young Jackfruit Rendang],
1038,Menu Orders [SM5 - Young Jackfruit Rendang],
1039,Menu Orders [SM5 - Young Jackfruit Rendang],
1042,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
1049,Menu Orders [SM5 - Young Jackfruit Rendang],
1051,Menu Orders [SM5 - Young Jackfruit Rendang],
1059,Menu Orders [SM5 - Young Jackfruit Rendang],
1063,Menu Orders [SM5 - Young Jackfruit Rendang],
1065,Menu Orders [SM5 - Young Jackfruit Rendang],
1068,Menu Orders [SM5 - Young Jackfruit Rendang],
1069,Menu Orders [SM5 - Young Jackfruit Rendang],
1073,Menu Orders [SM5 - Young Jackfruit Rendang],
1075,Menu Orders [SM5 - Young Jackfruit Rendang],
1080,Menu Orders [SM5 - Young Jackfruit Rendang],2.0
1082,Menu Orders [SM5 - Young Jackfruit Rendang],
1083,Menu Orders [SM5 - Young Jackfruit Rendang],
1084,Menu Orders [SM5 - Young Jackfruit Rendang],
1085,Menu Orders [SM5 - Young Jackfruit Rendang],
11,Menu Orders [SM5 - Young Jackfruit Rendang],
110,Menu Orders [SM5 - Young Jackfruit Rendang],
111,Menu Orders [SM5 - Young Jackfruit Rendang],2.0
112,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
113,Menu Orders [SM5 - Young Jackfruit Rendang],
114,Menu Orders [SM5 - Young Jackfruit Rendang],
115,Menu Orders [SM5 - Young Jackfruit Rendang],
116,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
117,Menu Orders [SM5 - Young Jackfruit Rendang],
12,Menu Orders [SM5 - Young Jackfruit Rendang],
123,Menu Orders [SM5 - Young Jackfruit Rendang],
126,Menu Orders [SM5 - Young Jackfruit Rendang],
13,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
136,Menu Orders [SM5 - Young Jackfruit Rendang],
14,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
144,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
145,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
146,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
147,Menu Orders [SM5 - Young Jackfruit Rendang],
148,Menu Orders [SM5 - Young Jackfruit Rendang],
150,Menu Orders [SM5 - Young Jackfruit Rendang],
151,Menu Orders [SM5 - Young Jackfruit Rendang],
152,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
153,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
154,Menu Orders [SM5 - Young Jackfruit Rendang],
156,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
161,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
165,Menu Orders [SM5 - Young Jackfruit Rendang],
169,Menu Orders [SM5 - Young Jackfruit Rendang],
17,Menu Orders [SM5 - Young Jackfruit Rendang],
171,Menu Orders [SM5 - Young Jackfruit Rendang],
173,Menu Orders [SM5 - Young Jackfruit Rendang],
177,Menu Orders [SM5 - Young Jackfruit Rendang],
178,Menu Orders [SM5 - Young Jackfruit Rendang],
179,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
180,Menu Orders [SM5 - Young Jackfruit Rendang],5.0
185,Menu Orders [SM5 - Young Jackfruit Rendang],
192,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
195,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
197,Menu Orders [SM5 - Young Jackfruit Rendang],
198,Menu Orders [SM5 - Young Jackfruit Rendang],
2,Menu Orders [SM5 - Young Jackfruit Rendang],
20,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
202,Menu Orders [SM5 - Young Jackfruit Rendang],
203,Menu Orders [SM5 - Young Jackfruit Rendang],
204,Menu Orders [SM5 - Young Jackfruit Rendang],
206,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
214,Menu Orders [SM5 - Young Jackfruit Rendang],
215,Menu Orders [SM5 - Young Jackfruit Rendang],
217,Menu Orders [SM5 - Young Jackfruit Rendang],
218,Menu Orders [SM5 - Young Jackfruit Rendang],
219,Menu Orders [SM5 - Young Jackfruit Rendang],
22,Menu Orders [SM5 - Young Jackfruit Rendang],1.0
