screen_name,description,followers_count,user_id,name,profile_image_url,statuses_count,profile_url,location
"WAstateclimate","Office of the WA State Climatologist at the University of Washington; WA climate and weather tidbits",847,"2238301536","WA State Climate","http://pbs.twimg.com/profile_images/378800000855487749/e437d3cf7b962951058ea9eb74206a57_normal.png",458,"https://twitter.com/WAstateclimate","Seattle, WA"
"eshwar_tambaram","https://t.co/In7vBJVt1H Information Technology. Working as MS SQL Developer.                              Hindu,  Believer in Happiness,Peace.       People have different views.",125,"1052977995948773376","eshwar","http://pbs.twimg.com/profile_images/1225057553765163008/_AJeCYHf_normal.jpg",7136,"https://twitter.com/eshwar_tambaram","Tambaram, Chennai, India"
"SpotOn_DRTV","#DRTV Data-Driven Media | #Tableau | #DataFam | #LMU Alum | Proud father of #Twins (1 happens to have #Autism) | Cub Scouts Den Leader | Student Pilot",2599,"125384982","Luigi Cicciari","http://pbs.twimg.com/profile_images/1324453051646660608/B7jMx6d__normal.jpg",21036,"https://twitter.com/SpotOn_DRTV","Oceanside, CA"
"JacobLRosen","Analytics manager, @VailResorts in Denver. Past: @KOREsoftware in NYC. Also: @UOWarsawCenter MBA, @UnivofDayton grad, @WFNYCLE writer, @Tableau fanatic.",6661,"16036036","Jacob L. Rosen","http://pbs.twimg.com/profile_images/1196184354151637002/M4cq8V1r_normal.jpg",75227,"https://twitter.com/JacobLRosen","Denver, CO"
"aleksoft","Tableau Zen Master | Tableau Social Ambassador | Data Analyst & Visualization Professional | Data Viz Blogger",4148,"4053091","Alexander Mou","http://pbs.twimg.com/profile_images/14552812/08-Alex_Mou_normal.jpg",18258,"https://twitter.com/aleksoft","California, USA"
"SimonBeaumont04","JLL Global B.I CoE Director | #Tableau Zen Master & Ambassador | #IronViz 2020 finalist | #Tableau Desktop Certified | Co-lead #SportsVizSunday",4611,"722857290982952961","Simon Beaumont","http://pbs.twimg.com/profile_images/1277872191703527430/h2FNs6sQ_normal.jpg",6127,"https://twitter.com/SimonBeaumont04","Portsmouth, England"
"PromethiumI","Augmented data management provider. AI + natural language processing = true self-service analytics. 

Ask a question, get an answer in minutes, NOT months.",266,"1051937965063135232","Promethium, Inc.","http://pbs.twimg.com/profile_images/1181598792556019713/QsnThQ46_normal.png",379,"https://twitter.com/PromethiumI","California, USA"
"MaryseMonen","✨ @InfoLabNL #Tableau & #Alteryx 💫 #WomenPlusData #NL co-leader ✨ #Amsterdam #Netherlands #Europe 💫 tips & feedback are always welcome ✨",565,"1050709468214951937","Maryse Monen","http://pbs.twimg.com/profile_images/1141985248953192449/OpXRl1EQ_normal.png",707,"https://twitter.com/MaryseMonen","Amsterdam, The Netherlands"
"BMooreWasTaken","Sr. Data Viz & Analytics Consultant @Cleartelligence / Tableau Public Ambassador / @BostonTUG Co-Lead / #TheSDGVizProject Co-Lead / #MentoringMeetup Co-Lead",1772,"1373519251","Brian Moore","http://pbs.twimg.com/profile_images/1105475979546411009/l6F_UtK1_normal.png",2944,"https://twitter.com/BMooreWasTaken","Haverhill, MA"
"taimoormaliik","Data, Sports and Books in no particular order | Data scientist @Blend360tweets",181,"750734479145271296","Taimoor Malik","http://pbs.twimg.com/profile_images/1303117495713378304/_6f9q9DW_normal.jpg",790,"https://twitter.com/taimoormaliik","Philadelphia, PA"
"juliocosta_lisb","Portuguese. Football Coach FA level2. Performance analyst & Recruitment video scout. @tableau enthusiast Speak 🇵🇹🇬🇧🇪🇸🇮🇹🇩🇪. Co-founder @theanalysteye",984,"78967697","Julio Costa","http://pbs.twimg.com/profile_images/1111386006241067008/A9p6_zTT_normal.png",506,"https://twitter.com/juliocosta_lisb","London, England"
"ExcelcioGroup","#Excelcio est spécialisé en pilotage de la performance et délivre de l’expertise en #BI, reporting financier et élaboration budgétaire",95,"2178082255","Excelcio","http://pbs.twimg.com/profile_images/1212743553094426624/yGHkWRgZ_normal.jpg",153,"https://twitter.com/ExcelcioGroup","Paris, Rennes et Nantes"
"ashlie8881","Data Viz Enthusiast | Tableau Desktop Certified Professional | Wife and mom | Graduated from @UCSanDiego and working at @Qualcomm",290,"485580551","Ashlie Zhang","http://pbs.twimg.com/profile_images/1257548067428986882/AggKfKRZ_normal.jpg",292,"https://twitter.com/ashlie8881","San Diego, CA"
"VizByTK","BI Architect | Data Enthusiast | Data Visualisation Expert | Tableau Public Featured Author 2020",815,"551718295","Tausif Kazi","http://pbs.twimg.com/profile_images/1291082034874445824/-dh52MMB_normal.jpg",1563,"https://twitter.com/VizByTK","Pune, India"
"rajvivan","2xTableau Zen Master | 4xTableau Public Ambassador I Former Tableau Ft. Author | HYD & KUL TUG CO-leader | #Vizartpandey
https://t.co/6lbPhptOKw",1946,"182480339","Rajeev Pandey","http://pbs.twimg.com/profile_images/1360831755196923908/u02xt1fA_normal.jpg",5482,"https://twitter.com/rajvivan","Kuala Lumpur City, Kuala Lumpu"
"number5","Automate Everything 🖖",64451,"13581","Bruce Wang 🦖🐨","http://pbs.twimg.com/profile_images/1117962166458470401/A4NIi2fv_normal.jpg",31939,"https://twitter.com/number5","Melbourne, Australia"
"GregDotGrubb","",94,"274184561","Greg Grubb","http://pbs.twimg.com/profile_images/1313588857581920257/oTjMH4Tw_normal.jpg",248,"https://twitter.com/GregDotGrubb","Boulder, CO"
"TrinaYYC","Public school board trustee for wards 1 & 2. I love reading, learning new skills and spending time with my family.",2442,"148454821","Trina Hurdman","http://pbs.twimg.com/profile_images/378800000217265979/ab7b642a6258b6e093fd6ae4b3105d9e_normal.jpeg",8702,"https://twitter.com/TrinaYYC","Calgary, AB"
"narrativesci","Redefining the future of data analytics with #datastorytelling technology and products built for those who do the work.",7245,"139819194","Narrative Science","http://pbs.twimg.com/profile_images/1273232294472552448/mJf_dZwh_normal.jpg",5991,"https://twitter.com/narrativesci","Chicago, New York and Seattle"
"vermag_ka_ladka","A human. Being!
News junkie..(foreign affairs, politics, tech)",32,"999321829289283584","Prashant","http://pbs.twimg.com/profile_images/1306126951774449665/9zJ5qBgP_normal.jpg",407,"https://twitter.com/vermag_ka_ladka","Mathura, India"
"prem_prasann","Turning data into art!🖌️
DataViz 🧙 | Anime lover",393,"742439902697099264","Prasann Prem","http://pbs.twimg.com/profile_images/1356669143815053318/kEPjBozm_normal.jpg",707,"https://twitter.com/prem_prasann","New Delhi, India"
"saurabhgavande4","Growth Partner | Account Based Marketing | Digital Marketing | SIESSBS",59,"1102412132212064256","Saurabh Gavande","http://pbs.twimg.com/profile_images/1252553843340120066/XH6x6GCI_normal.jpg",110,"https://twitter.com/saurabhgavande4","Maharashtra, India"
"PawanSachdeva_","Tableau Public Featured Author '20 | VOTD x 2 | Data Analyst | Tableau Desktop Specialist",754,"1219913587516432390","Pawan Sachdeva","http://pbs.twimg.com/profile_images/1307628098976792576/llDf_Mm5_normal.jpg",1691,"https://twitter.com/PawanSachdeva_","New Delhi, India"
"TrishaOnFleek","Minimalist | Analyst | Symmetrically Asymmetric!",36,"1355776613057753088","Trisha Solanki","http://pbs.twimg.com/profile_images/1355776974573228032/LI5rpL8S_normal.jpg",17,"https://twitter.com/TrishaOnFleek","Montréal, Québec"
"JeffKomen","Cats. Travel. Sports. Data :) Tableau QA and PowerBI 70-778 certified",89,"1095515026310328320","Jeff Komen","http://pbs.twimg.com/profile_images/1095518162378870784/2RGj-DY2_normal.png",256,"https://twitter.com/JeffKomen","Christchurch City, New Zealand"
"ettaboyle","Community Program Manager @Tableau | Zen Masters & Ambassadors | @UW @CommLead Cohort '20 #MCCN | Lover of spontaneous adventures, maps, books & plants #DataFam",1654,"470706105","Amanda Boyle","http://pbs.twimg.com/profile_images/1037049604364095488/sTIgqvFY_normal.jpg",3741,"https://twitter.com/ettaboyle","Seattle, WA"
"_JessWalker_","Tableau + Data + Design + K-12 Ed",243,"1098184086760374272","Jess Walker","http://pbs.twimg.com/profile_images/1244257400728797184/64XCOkus_normal.jpg",68,"https://twitter.com/_JessWalker_","Washington, DC"
"salesforce","We bring companies and customers together on the #1 CRM. Sharing the news, events, and innovation you need to change the world for good. Support: @asksalesforce",534620,"33612317","Salesforce","http://pbs.twimg.com/profile_images/1268205537637748736/jyoK_62Q_normal.jpg",64195,"https://twitter.com/salesforce","San Francisco, CA"
"bigidsecure","Know Your Data™: Privacy, Protection, Perspective.",1959,"3413332276","BigID","http://pbs.twimg.com/profile_images/1360305493399461888/1cdcRKTC_normal.png",16271,"https://twitter.com/bigidsecure","New York, USA"
"G_Maya_P","Constructing ML models to understand the built environment.

UK🇬🇧 : Spatial Intelligence Lead @talksense_
COL🇨🇴 : Lecturer @arqdisUA
/ @tableau user",328,"361668424","Greg Maya","http://pbs.twimg.com/profile_images/1143516197302034432/bNuB17gq_normal.jpg",404,"https://twitter.com/G_Maya_P","London, England"
"iterinsights","Specializing in designing and deploying analytics solutions using the Microsoft suite of on-premise and cloud based products. Founded in 2018 by Chris Sorensen.",29,"941175062534635520","Iteration Insights","http://pbs.twimg.com/profile_images/952040199642427392/-nq4gk4F_normal.jpg",185,"https://twitter.com/iterinsights","Calgary, Alberta"
"VizFord","director business intelligence; visualization evangelist; zen practitioner; pride ally (he/him/his); anti-racist; solar/ev user; runner/camper/sailer/skier",14,"789816186246664192","Kevin Ford","http://pbs.twimg.com/profile_images/1363146504383455234/Q2mlzOPF_normal.jpg",61,"https://twitter.com/VizFord","Arlington Heights, IL"
"pallavinaik_","Tableau Desktop Specialist | Tableau Desktop Certified Associate",319,"1185980910132269056","Pallavi Naik","http://pbs.twimg.com/profile_images/1327180654103019520/sLbhxXgH_normal.jpg",163,"https://twitter.com/pallavinaik_","Hyderabad, India"
"nicole_lohr9","❤️ all things data ❤️ Alteryx Designer Core Certified | Tableau | Masters in Predictive Analytics | https://t.co/njc5EUc09f…",1255,"1290309097","Nicole Lohr 🏃‍♀️","http://pbs.twimg.com/profile_images/1308856167754592256/VlBF-OIz_normal.jpg",1535,"https://twitter.com/nicole_lohr9","Lewisburg, PA"
"davidmpires","Head of Data Visualization at @expediagroup | @VizFSG board | Inaugural Iron Viz Europe Winner | Tableau Ambassador | London TUG Co-lead | Japanophile",3443,"33502262","David Pires","http://pbs.twimg.com/profile_images/1311242595893497861/4PzlD4CM_normal.jpg",18712,"https://twitter.com/davidmpires","London, England"
"craigbloodworth","Dad, CTO @infolabuk, Accidental Coder, Tableau Zen Master Hall of Fame and Local Food Enthusiast",5839,"17411015","Craig Bloodworth","http://pbs.twimg.com/profile_images/919128973916999680/OQmxTaMC_normal.jpg",8543,"https://twitter.com/craigbloodworth","York, United Kingdom"
"ShriwastvaSid","Content Writer At tajasamachaar, Btech Student at Lovely Professional University",3,"1162088617176489984","Siddharth Shriwastva","http://pbs.twimg.com/profile_images/1162088820285640704/6OS3ePmd_normal.jpg",11,"https://twitter.com/ShriwastvaSid","Lucknow, Uttar Pradesh"
"antora1245","",3,"2852665118","Antora Ghosh","http://pbs.twimg.com/profile_images/522004317666963456/GZlIGwey_normal.jpeg",3,"https://twitter.com/antora1245","Cuttack, India"
"cmcau","Tableau / Alteryx / dataviz.  Long-time tech geek, living and breathing data every day. Tableau Community Ambassador.

Available for local and remote work.",973,"237904851","Chris McClellan","http://pbs.twimg.com/profile_images/788631457006772224/oHdOLikJ_normal.jpg",3083,"https://twitter.com/cmcau","Sydney, Australia"
"Cardsfan1732","Just ask and ill tell you!
Taken",660,"1262054589794144261","Cardsfan173","http://pbs.twimg.com/profile_images/1321121304674668553/YIK_8Ot8_normal.jpg",9666,"https://twitter.com/Cardsfan1732","Arizona, USA"
"VizGenie","dataViz | music | mario kart | Tableau Desktop CA| Tableau Desktop I & II Accredited Trainer | 🥝 in 🇳🇿",458,"727953944","Sam Batchelor","http://pbs.twimg.com/profile_images/1279298961707130880/sP4eIB70_normal.jpg",603,"https://twitter.com/VizGenie","Brisbane, Queensland"
"ravi071011","Let's be nice to #Nature & #Wildlife!
Passionate about using Data to make this world a better place.   Cyclist | Trekking | Anime | Snooker | Opinions mine.",560,"1970617902","Ravi Kumar N","http://pbs.twimg.com/profile_images/1336173087335714817/TBq4qZyq_normal.jpg",1894,"https://twitter.com/ravi071011","Bengaluru, India"
"KirkDBorne","Principal Data Scientist @BoozAllen. Global Speaker. Top #BigData #DataScience #AI Influencer. PhD Astrophysicist. (Views = my own) https://t.co/abP8DkYJY2 📊🔭",273931,"534563976","Kirk Borne","http://pbs.twimg.com/profile_images/1112733580948635648/s-8d1avb_normal.jpg",132912,"https://twitter.com/KirkDBorne","Maryland, USA"
"HipsterVizNinja","Senior #BI Developer • @Cerner • @Tableau Ambassador • @KC_TUG • #WOW2021 • #ProjectHealthViz • Go Forth And Viz",2894,"785629231","Sean Miller","http://pbs.twimg.com/profile_images/1354255373482553344/zrdCcTMF_normal.jpg",7133,"https://twitter.com/HipsterVizNinja","Kansas City, MO"
"andreschcr1","47 years and rocking! Cloud Engineer living in Costa Rica #datafam #Tableau Loves: my wife, cats, RPG and PC games, food. All around nice guy. Se habla español!",64,"1314324727385780226","andreschcr","http://pbs.twimg.com/profile_images/1314324892796542978/h1dNABLx_normal.jpg",202,"https://twitter.com/andreschcr1","Heredia, Costa Rica"
"rebeccalgourley","'14 @uwalum // Gamer // Dabbler in #dataviz // Hiker // Opinions my own",318,"700124462","Rebecca Gourley","http://pbs.twimg.com/profile_images/837741025334444033/EZyPhtXB_normal.jpg",760,"https://twitter.com/rebeccalgourley","Seattle, WA"
"donnacoles30","Tableau junkie who loves to Zumba, & mum to 2 little monkeys!",950,"2354819335","Donna Coles","http://pbs.twimg.com/profile_images/1181184417517199360/fyk_xiq__normal.jpg",1291,"https://twitter.com/donnacoles30","Didcot, UK"
"MGrewer","Dad. Video game player. Food philosopher. Trying to prove every day that we are all data people. Solution Engineer @Tableau. Views are my own.",462,"1444909754","Mitchell Grewer","http://pbs.twimg.com/profile_images/1223352592811614210/zNEEfJCq_normal.jpg",865,"https://twitter.com/MGrewer","Grand Rapids, MI"
"David_McNair","Dad, Husband, Muso, ED for Global Policy @ONEcampaign. Own views.",5667,"341182645","david_mcnair","http://pbs.twimg.com/profile_images/1282753173258739712/qAJYhX76_normal.jpg",12279,"https://twitter.com/David_McNair","Brussels, Belgium"
"drive_my_data","BI Analyst @USEReadyInc | Here for #datafam | Tableau",533,"765060904543252481","Shivam Mittal","http://pbs.twimg.com/profile_images/1362458075844775940/LJulm766_normal.jpg",575,"https://twitter.com/drive_my_data","New Delhi, India"
"eCapitalAdvisor","Your business intelligence & analytics technology implementation team for the evolving business landscape. #Analytics #Finance #Data",2044,"442945729","eCapital Advisors","http://pbs.twimg.com/profile_images/778011448630849540/V9j9rKwQ_normal.jpg",5977,"https://twitter.com/eCapitalAdvisor","Minneapolis, MN"
"greenynorfolk","Works for @jll | opinions my own | @tableaupublic profile: https://t.co/WpHXyymxEX",1133,"768902350442467328","Adam Green","http://pbs.twimg.com/profile_images/1324466594563657729/cpmz9bid_normal.jpg",2276,"https://twitter.com/greenynorfolk","Happisburgh, England"
"alieholder","Director, Equal Measures 2030 (@equal2030). Connecting #data with feminist activism for #genderequality |  https://t.co/Iq4FrMmeKx | Wrangles 3 small people for fun",2311,"499848250","Alison Holder","http://pbs.twimg.com/profile_images/1139624503175254016/BZfyLgQn_normal.png",5517,"https://twitter.com/alieholder","Toronto, Ontario"
"theneilrichards","Tableau Zen Master 2018/2020 & Public Ambassador | EMEA BI Lead @JLL | @VizFSG board | Former @DataVizSociety Knowledge Director | https://t.co/WWws3QIp9Y",6181,"2665174622","Neil Richards","http://pbs.twimg.com/profile_images/1189874985848000512/1KKjTYrM_normal.jpg",17237,"https://twitter.com/theneilrichards","Derbyshire, UK"
"srishty595","Analyst at @infocepts | Tableau Certified Developer | Power BI developer | Data science",937,"4797979441","Srishty Choudhary","http://pbs.twimg.com/profile_images/1354401547958898695/hIi4hgvI_normal.jpg",388,"https://twitter.com/srishty595","Pune, Maharashtra"
"indexima","Indexima allows companies to access instantly all their #data to simplify and accelerate #analytics, thanks to a unique indexing technology combined with #ML.",275,"4374692799","Indexima","http://pbs.twimg.com/profile_images/971783796965232641/xJ3n7yy2_normal.jpg",696,"https://twitter.com/indexima","Paris, France"
"MichaelBalsamo_","K2 Partnering Solutions • Placing top IT talent across the USA • Washed up D1 athlete turned into elite sourcing athlete • Boston Sports vs Everybody 🏆",26,"1341566992764051456","Michael Balsamo","http://pbs.twimg.com/profile_images/1362077159960043521/Qw25Jwm4_normal.jpg",28,"https://twitter.com/MichaelBalsamo_","Boston, MA"
"iamravik93","IT employee by profession",65,"313323435","Ravikiran S","http://pbs.twimg.com/profile_images/1212270179066843139/BZOBCKZg_normal.jpg",54,"https://twitter.com/iamravik93","Hyderabad, India"
"jusdespommes","Tableau 📊 · Alteryx 🔢 · Python 🐍 · IronViz '20 Finalist 🏆
data @JLL 📉",1588,"874245254228127744","Alex Jones","http://pbs.twimg.com/profile_images/1327225799687221259/hl9Njy6M_normal.jpg",1467,"https://twitter.com/jusdespommes","Dalston, England"
"MortenBoD","The CEO of @Thoughtspot called me @Tableau famous that one time",128,"454850420","Morten Bo Daugaard","http://pbs.twimg.com/profile_images/1256139249256185856/ltsHM-4J_normal.jpg",1263,"https://twitter.com/MortenBoD","Aarhus, Denmark"
"vish1407","Indian, Mercedes Benz lover!!",63,"272037063","Vishal Muley","http://pbs.twimg.com/profile_images/880439772715536384/2Kvn0-nE_normal.jpg",106,"https://twitter.com/vish1407","Pune, India"
"mah_fooj","Senior Manager Analytics @BeinexOfficial◆Tableau Ambassador◆@tableaupublic Featured Author◆Sports & Music lover",1103,"122957143","Mahfooj Khan","http://pbs.twimg.com/profile_images/1350095102237138946/hN5zHj8Z_normal.jpg",1969,"https://twitter.com/mah_fooj","Doha, Qatar"
"vaniagarwal83","Here for Tableau ❤️
Data Analyst | Tableau | Excel |
Literally a Data Panda | Avid Reader |
My Instagram page @the_data_panda
#VOTD 21-01-2021",292,"3259845182","Vani Agarwal","http://pbs.twimg.com/profile_images/1346528252068679680/B2ZagU_I_normal.jpg",203,"https://twitter.com/vaniagarwal83","Kolkata, India"
"mdivya516","@tableau Ambassador🔸Co-founder of #VizConnect🔸Co-leader of @BangaloreTUG🔸Leader of Data + Women Bangalore🔸Former Tableau Public Featured Author",2331,"724704224865439745","Divya Bharathi","http://pbs.twimg.com/profile_images/1298518321680113664/NAzUXOOv_normal.jpg",3366,"https://twitter.com/mdivya516","Bengaluru, India"
"Roongdonsai","Tableau Ambassador (public) / Tableau Feature Author / Data Scientist",1143,"71982151","SirorosR","http://pbs.twimg.com/profile_images/1195164903545245696/FkFXLkNH_normal.jpg",635,"https://twitter.com/Roongdonsai","Bangkok, Thailand"
"AvinashMReddy","Data Visualization Specialist at Tata Consultancy Services|Indian|Dad|Spiritual Seeker|Data and Visual Evangelist | Tableau Enthusiast",473,"635221971","Avinash Reddy Munnangi","http://pbs.twimg.com/profile_images/1277716241835266057/0WwugacB_normal.jpg",5739,"https://twitter.com/AvinashMReddy","Donegal, Ireland"
"AP_Skill","Welcome to Official Twitter account of APSSDC. APSSDC aims to skill 20 million people in 15 years by meeting skilled human power demands of all missions and ...",8687,"788616050573242370","AP Skill Development","http://pbs.twimg.com/profile_images/1197812950209191936/jVAIlIOZ_normal.jpg",4403,"https://twitter.com/AP_Skill","Vijayawada, India"
"SinghVizALot","Just here for the DataFam!
(Tableau Desktop Certified Associate & Specialist + Tableau Server Certified Associate) 
#Tableau #DataFam #CertifiablyTableau",145,"1271117437077819394","Pavneet Singh","http://pbs.twimg.com/profile_images/1271117673875697665/C9Hi9Sir_normal.jpg",132,"https://twitter.com/SinghVizALot","New Delhi, India"
"VinodhDataArt","Tableau Public Ambassador|Tableau Featured Author
|NLP| #TheSDGVizProject Co-lead| #MentoringMeetup Co-lead|  #Viz2educate Co-lead| #Vizconnect | ChennaiTUG",1464,"1119202751718645760","Vinodh kumar V R","http://pbs.twimg.com/profile_images/1237228959470882816/z-RCkzda_normal.jpg",3246,"https://twitter.com/VinodhDataArt","Chennai, India"
"MarkBradbourne","Lead Solution Engineer for @Tableau | Biker | Disc Golfer | Blogger | Dad | U Akron Alumni | Data Viz-aholic | Tableau is my jam...",4043,"287642821","Mark Bradbourne 📈 (he/him)","http://pbs.twimg.com/profile_images/1194490565192081408/-pU-Gg8t_normal.jpg",15076,"https://twitter.com/MarkBradbourne","Cleveland, OH"
"vizkamath","#Dravid 💯
# Data analyst 
#Gunner @arsenal
in that order😎",130,"4632401495","Sri Kamath","http://pbs.twimg.com/profile_images/1323854719379410944/H1O3xRSz_normal.jpg",1023,"https://twitter.com/vizkamath","Bengaluru South, India"
"TheRandomRahul","Engineer and Thinker. Photographs and paragraphs will change the world.",12,"349120306","Rahul Jha","http://pbs.twimg.com/profile_images/1235529878725742593/_vxcnHTj_normal.jpg",70,"https://twitter.com/TheRandomRahul","New Delhi, India"
"molinasmind","#JUKE: we say we're friends, we play pretend. you're more to me, we're everything.",436,"1067585398350573568","arya is streaming dreaming of you 💜","http://pbs.twimg.com/profile_images/1353196961059504129/Sjq6LDkf_normal.jpg",4474,"https://twitter.com/molinasmind","she/her, minor, indian-filo"
"SarahCarrPhD","I/O psych professional problem solving and data analyzing for a smarter workforce. Reader, cook, dog mom, wife, voter, dinosaur enthusiast. she/her",71,"1310764236872855552","Sarah Carr","http://pbs.twimg.com/profile_images/1310767097484636161/tPgLAQl3_normal.jpg",179,"https://twitter.com/SarahCarrPhD","Madison, Wisconsin"
"nfldraftdata","NFL Draft🏈 • Data Visualizations📊 • Historical Draft Database🗂",43,"1361733030986084353","Jordan Kloewer","http://pbs.twimg.com/profile_images/1361747149017534464/eb02-EIO_normal.jpg",37,"https://twitter.com/nfldraftdata","Kansas City, MO"
"XiMsSss","Born in BSAS, Living in Madris (for now) and (maybe) in New Orleans",169,"359541799","MXV","http://pbs.twimg.com/profile_images/1199040257632743424/BbyMPKCy_normal.jpg",1608,"https://twitter.com/XiMsSss","Madrid, Spain"
"_RaulAlencar","🇵🇪History PhD student | @Tulane | Silver Contraband Trade | Colonial Peru - Early Modern France | Atlantic World",256,"938125802","Raúl Alencar","http://pbs.twimg.com/profile_images/1095567680143282176/nJMgDkYR_normal.jpg",3802,"https://twitter.com/_RaulAlencar","New Orleans, LA"
"LearnVizWithMe","Teaching Tableau & Solving Challenging Problems @Interworks | Technophile & Learner of All the Things

👩‍🔧#YouBreakItYouLearnIt👩‍💻


My views are my cats'😸",1605,"1023497524072644614","Dr. Michelle Gaudette, EdD","http://pbs.twimg.com/profile_images/1023644715856551936/wftT0bO5_normal.jpg",5031,"https://twitter.com/LearnVizWithMe","Pensacola, Florida"
"CaitlinMarieMcC","Digital analytics consultant @evolytics
Leader of Denver Tableau User Group
Data viz lover, reader, topknot wearer, and cat lady.
She/her",342,"439361040","Caitlin McCluskey-Fitch","http://pbs.twimg.com/profile_images/1214222517209927681/l99fsIot_normal.jpg",687,"https://twitter.com/CaitlinMarieMcC","Denver, CO"
"quantum_relic","I'm a dad to 3 boys, a Tableau Ambassador, and I love most things data! I've got 1% battery left on my phone, but that should be enough to finish this bio befor",2833,"21700450","Vince Baumel","http://pbs.twimg.com/profile_images/1323333329165426688/hi-z7yoL_normal.jpg",7788,"https://twitter.com/quantum_relic","St. Paul, MN"
"GinkgoBits","Tech that is driven by the passion of making biology easier to engineer. Software, DevOps, and Product bits and bytes of what we do to make it happen at @ginkgo",446,"1222910325072257025","GinkgoBits | Hanna","http://pbs.twimg.com/profile_images/1233048930805583873/ZXyyCKJT_normal.jpg",560,"https://twitter.com/GinkgoBits","Boston, MA"
"jaxx084","Tableau Ambassador. Tableau Certified Associate. Alteryx Core Certified. Boston TUG co-leader.  #TheSDGVizProject Co-lead #momswhoviz",1102,"1370942118","Jacqui Moore","http://pbs.twimg.com/profile_images/1055482627514400768/E8MmD3yo_normal.jpg",2352,"https://twitter.com/jaxx084","Massachusetts, USA"
"bgrodzitsky","Data Visualization Engineer - Work in Healthcare, data and data visualization enthusiast! https://t.co/EnAQc5f9vP",120,"15507140","brettnathan","http://pbs.twimg.com/profile_images/1308831865340604419/tceM_l7F_normal.jpg",193,"https://twitter.com/bgrodzitsky","New York, NY"
"charlcmurray","Behavioural Science | People Analytics | Amateur Tableau Enthusiast | Gamer | Lover of Dogs.
🐶
Views are my own.",216,"981231569510772736","Charlotte Murray","http://pbs.twimg.com/profile_images/1359921966052950017/KBlWnsjl_normal.jpg",122,"https://twitter.com/charlcmurray","London, England"
"OneSoulVizard","Data Engineer at VCreaTek Consulting Services Pvt Ltd | Tableau Data Scientist | Musician at heart | Upcoming MS in Business Analytics from GWU, DC",549,"1280272921735262209","Prithak Kumar Bhattacharyya","http://pbs.twimg.com/profile_images/1280273149863448576/GtiIBQ0t_normal.jpg",762,"https://twitter.com/OneSoulVizard","Maharashtra, India"
"im_akeelah","| Data Science/Data Analytics | Data Viz📊 | 1 x #VOTD | #Tableau lover
| Simplicity Is Beauty | Work in progress 🥰 | Humanity is my religion",325,"952273326055018496","Idris Akilápá","http://pbs.twimg.com/profile_images/1352593110417727489/kapYG7vO_normal.jpg",1043,"https://twitter.com/im_akeelah","Ibadan, Nigeria"
"kishorerabhinav","PGDM | Tableau Enthusiast |  Business Analytics | Marketing | Content Writer | Mechanical Engineer",102,"763977918007566337","Abhinav KR","http://pbs.twimg.com/profile_images/1332773117538807809/foCg3qXK_normal.jpg",98,"https://twitter.com/kishorerabhinav","Bangalore, India"
"sankalpjain606","Always a learner | Data viz enthusiast",78,"2933989735","Sankalp Jain","http://pbs.twimg.com/profile_images/1340478964309970944/DXjGDLnQ_normal.jpg",74,"https://twitter.com/sankalpjain606","Pune, India"
"StyleSTEAMed","Dataviz and design at @BoozAllen. '18 #Tableau Community Founders Award Winner. #Scifi geek. Displaced Hoosier in VA 🐎🍷and 🍻 country. Opinions are my own.",1642,"27884239","Christina P. Gorga (she/her)","http://pbs.twimg.com/profile_images/1191406040816005120/nAgwHNdz_normal.jpg",5416,"https://twitter.com/StyleSTEAMed","Ashburn, VA"
"AlexAtSnowflake","❄️Snowflake Computing, ☁️ Cloud, 🚗 Tesla, DC Sports, Wakeboarding, Skiing & my Family. I love my life!!! ❄️ tweets are my own ❄️",1047,"1450262166","Alex Price","http://pbs.twimg.com/profile_images/1045764704298250240/jmKORh3L_normal.jpg",10393,"https://twitter.com/AlexAtSnowflake","Washington, DC"
"RobertCavaliere","",9,"831755467","RobertCavaliere","http://pbs.twimg.com/profile_images/1135574619136512000/VUePqYBW_normal.png",284,"https://twitter.com/RobertCavaliere","Seattle, WA"
"_erchang","Account Executive @Salesforce | Associate Board @NewFuturesDC | food, travel, yoga, passionate about #art, #education, & #sustainability | opinions are my own",131,"831947676224778240","Elizabeth Chang","http://pbs.twimg.com/profile_images/1222192156032618496/EHgPT3s7_normal.jpg",493,"https://twitter.com/_erchang","Washington, DC"
"mapsOverlord","I think about maps at Tableau/Salesforce | cartographer | psychoGeographer | Dodgers fan. Opinions are my own.",1751,"796366720596410368","Sarah Battersby","http://pbs.twimg.com/profile_images/909796038118014977/Ac22zUwO_normal.jpg",899,"https://twitter.com/mapsOverlord","Seattle, WA"
"thoughtspot","Search & AI-Driven Analytics for Humans",9970,"1921329630","ThoughtSpot","http://pbs.twimg.com/profile_images/1282796171996479489/hmJSCfh6_normal.png",3648,"https://twitter.com/thoughtspot","Sunnyvale, CA"
"ReadySetData","Data Viz at @LovelyticsData | #VOTD | #Tableau Public Ambassador | Tableau Featured Author |  https://t.co/KvGTsDCjmB | All views are my own",1683,"1030439631769268225","Eric Balash","http://pbs.twimg.com/profile_images/1220520224505712641/mT1SYsI7_normal.jpg",1941,"https://twitter.com/ReadySetData","Washington, DC"
