TestID,EquipmentID,SONumber,FCID,CompleteFlag,PmID,HoldUserID,CreateTime,inactive,CompleteTime,CompleteFlag1,CompleteFlag2,CompleteFlag3,CompleteTime1,CompleteTime2,CompleteTime3,LPR,PlnLaunch,PlnModTstStat,PlnMfgComp,LmkShipDate,STD,MCSD,Index,Group,CompleteTime2 Date/Time,Complete Time 2 Final,complete Time2 Time
1645,25,"A8893","200081",1,1,,2019-10-23 09:53:52.793,0,2019-10-31 14:26:15.506,1,1,1,2019-10-28 00:00:00.000,2019-10-31 00:00:00.000,2019-10-31 14:26:15.506,"353850",2019-10-24 09:54:06.000,2019-10-29 09:54:06.000,2019-10-31 09:54:06.000,2019-11-11 09:54:06.000,2019-11-14 09:54:06.000,2019-11-15 09:54:06.000,416,"Coronus",2019-10-31 09:58:57.933,2019-10-31 00:00:00.000,1899-12-30 09:58:58.000
1956,25,"B2539","196502",1,1,,2020-01-28 10:03:01.726,0,2020-02-08 16:54:17.633,1,1,1,2020-02-04 00:00:00.000,2020-02-08 00:00:00.000,2020-02-08 16:54:17.633,"351450",2020-01-28 10:53:19.000,2020-01-31 10:53:19.000,2020-02-03 10:53:19.000,2020-02-07 10:53:19.000,2020-02-13 10:53:19.000,2020-02-14 10:53:19.000,712,"Coronus",2020-02-08 16:54:14.376,2020-02-08 00:00:00.000,1899-12-30 16:54:14.000
2005,25,"B3442","187086",1,1,,2020-02-07 11:42:36.843,0,2020-02-17 22:06:45.730,1,1,1,2020-02-12 00:00:00.000,2020-02-14 00:00:00.000,2020-02-17 22:06:45.730,"299608",2020-02-10 13:28:42.000,2020-02-13 13:28:42.000,2020-02-15 13:28:42.000,2020-02-21 13:28:42.000,2020-02-25 13:28:42.000,2020-02-26 13:28:42.000,760,"Coronus",2020-02-14 14:47:06.646,2020-02-14 00:00:00.000,1899-12-30 14:47:07.000
2024,25,"B2833","183682",1,1,,2020-02-13 13:51:34.956,0,2020-02-19 19:46:33.793,1,1,1,2020-02-17 00:00:00.000,2020-02-18 00:00:00.000,2020-02-19 19:46:33.793,"277264",2020-02-13 13:52:21.000,2020-02-15 13:52:21.000,2020-02-18 13:52:21.000,2020-02-27 13:52:21.000,2020-03-05 13:52:21.000,2020-03-06 13:52:21.000,779,"Coronus",2020-02-18 22:03:44.873,2020-02-18 00:00:00.000,1899-12-30 22:03:45.000
2044,25,"B4056","203118",1,6,,2020-02-19 13:11:44.483,0,2020-02-25 13:06:25.263,1,1,1,2020-02-21 00:00:00.000,2020-02-24 00:00:00.000,2020-02-25 13:06:25.263,"372681",2020-02-19 13:11:51.000,2020-02-22 13:11:51.000,2020-02-24 13:11:51.000,2020-03-02 13:11:51.000,2020-03-09 13:11:51.000,2020-03-10 13:11:51.000,799,"Coronus",2020-02-24 22:10:23.933,2020-02-24 00:00:00.000,1899-12-30 22:10:24.000
2051,25,"B2540","201540",1,1,,2020-02-20 16:45:28.596,0,2020-02-26 21:02:49.533,1,1,1,2020-02-25 00:00:00.000,2020-02-25 00:00:00.000,2020-02-26 21:02:49.533,"361789",2020-02-21 16:45:47.000,2020-02-24 16:45:47.000,2020-02-26 16:45:47.000,2020-03-05 16:45:47.000,2020-03-12 16:45:47.000,2020-03-13 16:45:47.000,806,"Coronus",2020-02-25 22:29:50.253,2020-02-25 00:00:00.000,1899-12-30 22:29:50.000
2108,25,"B4837","201548",1,1,,2020-03-03 08:21:02.460,0,2020-03-12 16:42:23.443,1,1,1,2020-03-06 00:00:00.000,2020-03-09 00:00:00.000,2020-03-12 16:42:23.443,"380898",2020-03-03 08:21:35.000,2020-03-05 08:21:35.000,2020-03-07 08:21:35.000,2020-03-13 08:21:35.000,2020-03-19 08:21:35.000,2020-03-20 08:21:35.000,855,"Coronus",2020-03-09 22:43:33.243,2020-03-09 00:00:00.000,1899-12-30 22:43:33.000
2439,25,"B7897","206125",1,1,,2020-06-08 08:43:01.093,0,2020-06-16 09:41:26.676,1,1,1,2020-06-11 00:00:00.000,2020-06-15 00:00:00.000,2020-06-16 09:41:26.676,"392511",2020-06-10 08:47:39.000,2020-06-12 08:47:39.000,2020-06-16 08:47:39.000,2020-06-24 08:47:39.000,2020-06-30 08:47:39.000,2020-07-01 08:47:39.000,1174,"Coronus",2020-06-15 16:51:11.546,2020-06-15 00:00:00.000,1899-12-30 16:51:12.000
2559,25,"B7914","205474",1,1,,2020-07-03 13:17:29.913,0,2020-07-09 21:22:56.003,1,1,1,2020-07-07 00:00:00.000,2020-07-08 00:00:00.000,2020-07-09 21:22:56.003,"397395",2020-07-06 13:19:44.000,2020-07-08 13:19:44.000,2020-07-10 13:19:44.000,2020-07-14 13:19:44.000,2020-07-17 13:19:44.000,2020-07-20 13:19:44.000,1286,"Coronus",2020-07-08 19:31:51.376,2020-07-08 00:00:00.000,1899-12-30 19:31:51.000
2662,25,"B8724","206444",1,1,,2020-07-28 14:45:57.476,0,2020-08-05 22:52:48.103,1,1,1,2020-08-03 00:00:00.000,2020-08-04 00:00:00.000,2020-08-05 22:52:48.103,"394590",2020-07-30 14:47:13.000,2020-08-04 14:47:13.000,2020-08-06 14:47:13.000,2020-08-10 14:47:13.000,2020-08-13 14:47:13.000,2020-08-14 14:47:13.000,1385,"Coronus",2020-08-04 09:16:39.416,2020-08-04 00:00:00.000,1899-12-30 09:16:39.000
3023,25,"C3553","199704",1,1,,2020-12-02 11:53:48.090,0,2020-12-09 13:41:23.190,1,1,1,2020-12-07 00:00:00.000,2020-12-08 00:00:00.000,2020-12-09 13:41:23.190,"388433",2020-12-03 11:55:20.000,2020-12-08 11:55:20.000,2020-12-10 11:55:20.000,2020-12-16 11:55:20.000,2020-12-06 11:55:20.000,2020-12-21 11:55:20.000,1727,"Coronus",2020-12-08 11:24:10.870,2020-12-08 00:00:00.000,1899-12-30 11:24:11.000
3033,25,"C6563","212131",1,1,,2020-12-03 11:21:28.040,0,2020-12-11 10:56:38.703,1,1,1,2020-12-08 00:00:00.000,2020-12-10 00:00:00.000,2020-12-11 10:56:38.703,"427154",2020-12-07 11:23:09.000,2020-12-10 11:23:09.000,2020-12-14 11:23:09.000,2021-01-11 11:23:09.000,2020-12-19 11:23:09.000,2021-01-15 11:23:09.000,1737,"Coronus",2020-12-10 14:16:59.846,2020-12-10 00:00:00.000,1899-12-30 14:17:00.000
3144,25,"C6860","209037",1,1,,2021-01-04 11:29:17.506,0,2021-01-18 19:28:05.026,1,1,1,2021-01-08 00:00:00.000,2021-01-15 00:00:00.000,2021-01-18 19:28:05.026,"421542",2021-01-07 11:42:21.000,2021-01-12 11:42:21.000,2021-01-14 11:42:21.000,2021-01-19 11:42:21.000,2021-01-07 11:42:21.000,2021-01-22 11:42:21.000,1841,"Coronus",2021-01-15 13:25:45.256,2021-01-15 00:00:00.000,1899-12-30 13:25:45.000
3313,25,"C7933","211519",1,1,,2021-02-08 09:14:08.603,0,2021-02-25 22:15:52.783,1,1,1,2021-02-17 00:00:00.000,2021-02-18 00:00:00.000,2021-02-25 22:15:52.783,"425793",2021-02-09 09:20:03.000,2021-02-16 09:20:03.000,2021-02-18 09:20:03.000,2021-03-16 09:20:03.000,2021-03-07 09:20:03.000,2021-03-22 09:20:03.000,2004,"Coronus",2021-02-18 21:49:37.083,2021-02-18 00:00:00.000,1899-12-30 21:49:37.000
3316,25,"C7470","184622",1,1,,2021-02-08 09:16:50.920,0,2021-02-22 21:09:58.673,1,1,1,2021-02-18 00:00:00.000,2021-02-19 00:00:00.000,2021-02-22 21:09:58.673,"296872",2021-02-15 09:21:31.000,2021-02-18 09:21:31.000,2021-02-22 09:21:31.000,2021-02-26 09:21:31.000,2021-04-12 09:21:31.000,2021-03-05 09:21:31.000,2007,"Coronus",2021-02-19 19:44:31.450,2021-02-19 00:00:00.000,1899-12-30 19:44:31.000
3366,25,"C6298","212208",1,6,,2021-02-23 10:38:22.633,0,2021-03-05 16:22:54.480,1,1,1,2021-02-25 00:00:00.000,2021-03-03 00:00:00.000,2021-03-05 16:22:54.480,"431731",2021-02-24 10:41:25.000,2021-03-02 10:41:25.000,2021-03-04 10:41:25.000,2021-03-26 10:41:25.000,2021-03-17 10:41:25.000,2021-04-01 10:41:25.000,2050,"Coronus",2021-03-03 16:12:50.403,2021-03-03 00:00:00.000,1899-12-30 16:12:50.000
2321,28,"B3347","202324",1,1,,2020-05-19 08:53:21.730,0,2020-06-04 16:00:26.010,1,1,1,2020-05-27 00:00:00.000,2020-06-02 00:00:00.000,2020-06-04 16:00:26.010,"0000",2020-05-22 09:00:45.000,2020-05-29 09:00:45.000,2020-06-04 09:00:45.000,2020-06-08 09:00:45.000,2020-06-08 09:00:45.000,2020-06-08 09:00:45.000,1062,"Etch_Upgrade",2020-06-02 10:47:25.980,2020-06-02 00:00:00.000,1899-12-30 10:47:26.000
2322,28,"B3347","202324",1,2,,2020-05-19 08:54:07.630,0,2020-06-04 16:52:39.706,1,1,1,2020-05-27 00:00:00.000,2020-06-02 00:00:00.000,2020-06-04 16:52:39.706,"0000",2020-05-22 09:00:08.000,2020-05-29 09:00:08.000,2020-06-04 09:00:08.000,2020-06-08 09:00:08.000,2020-06-08 09:00:08.000,2020-06-08 09:00:08.000,1063,"Etch_Upgrade",2020-06-02 11:11:42.126,2020-06-02 00:00:00.000,1899-12-30 11:11:42.000
2323,28,"B3347","202324",1,3,,2020-05-19 08:54:37.500,0,2020-06-05 08:46:32.183,1,1,1,2020-05-27 00:00:00.000,2020-06-02 00:00:00.000,2020-06-05 08:46:32.183,"0000",2020-05-22 08:59:29.000,2020-05-29 08:59:29.000,2020-06-04 08:59:29.000,2020-06-08 08:59:29.000,2020-06-08 08:59:29.000,2020-06-08 08:59:29.000,1064,"Etch_Upgrade",2020-06-02 13:20:09.870,2020-06-02 00:00:00.000,1899-12-30 13:20:10.000
2324,28,"B3347","202324",1,4,,2020-05-19 08:55:01.786,0,2020-06-05 08:41:48.293,1,1,1,2020-05-27 00:00:00.000,2020-06-03 00:00:00.000,2020-06-05 08:41:48.293,"0000",2020-05-22 08:58:32.000,2020-05-29 08:58:32.000,2020-06-04 08:58:32.000,2020-06-08 08:58:32.000,2020-06-08 08:58:32.000,2020-06-08 08:58:32.000,1065,"Etch_Upgrade",2020-06-03 15:37:28.880,2020-06-03 00:00:00.000,1899-12-30 15:37:29.000
2386,28,"B3452","200440",1,1,,2020-06-02 07:55:03.026,0,2020-06-12 10:05:33.780,1,1,1,2020-06-05 00:00:00.000,2020-06-11 00:00:00.000,2020-06-12 10:05:33.780,"0000",2020-06-04 08:00:05.000,2020-06-08 08:00:05.000,2020-06-11 08:00:05.000,2020-06-15 08:00:05.000,2020-06-15 08:00:05.000,2020-06-15 08:00:05.000,1121,"Etch_Upgrade",2020-06-11 09:17:36.260,2020-06-11 00:00:00.000,1899-12-30 09:17:36.000
2387,28,"B3452","200440",1,2,,2020-06-02 07:55:37.256,0,2020-06-12 10:05:48.333,1,1,1,2020-06-05 00:00:00.000,2020-06-10 00:00:00.000,2020-06-12 10:05:48.333,"0000",2020-06-04 07:59:47.000,2020-06-08 07:59:47.000,2020-06-11 07:59:47.000,2020-06-15 07:59:47.000,2020-06-15 07:59:47.000,2020-06-15 07:59:47.000,1122,"Etch_Upgrade",2020-06-10 22:45:16.350,2020-06-10 00:00:00.000,1899-12-30 22:45:16.000
2388,28,"B3452","200440",1,3,,2020-06-02 07:56:10.420,0,2020-06-12 10:06:00.406,1,1,1,2020-06-05 00:00:00.000,2020-06-10 00:00:00.000,2020-06-12 10:06:00.406,"0000",2020-06-04 07:59:29.000,2020-06-08 07:59:29.000,2020-06-11 07:59:29.000,2020-06-15 07:59:29.000,2020-06-15 07:59:29.000,2020-06-15 07:59:29.000,1123,"Etch_Upgrade",2020-06-10 22:45:57.383,2020-06-10 00:00:00.000,1899-12-30 22:45:57.000
2389,28,"B3452","200440",1,4,,2020-06-02 07:56:35.043,0,2020-06-12 10:06:14.460,1,1,1,2020-06-05 00:00:00.000,2020-06-10 00:00:00.000,2020-06-12 10:06:14.460,"0000",2020-06-04 07:59:10.000,2020-06-08 07:59:10.000,2020-06-11 07:59:10.000,2020-06-15 07:59:10.000,2020-06-15 07:59:10.000,2020-06-15 07:59:10.000,1124,"Etch_Upgrade",2020-06-10 22:46:36.286,2020-06-10 00:00:00.000,1899-12-30 22:46:36.000
2390,28,"B3452","200440",1,5,,2020-06-02 07:56:56.443,0,2020-06-12 10:06:28.710,1,1,1,2020-06-05 00:00:00.000,2020-06-11 00:00:00.000,2020-06-12 10:06:28.710,"0000",2020-06-04 07:58:50.000,2020-06-08 07:58:50.000,2020-06-11 07:58:50.000,2020-06-15 07:58:50.000,2020-06-15 07:58:50.000,2020-06-15 07:58:50.000,1125,"Etch_Upgrade",2020-06-11 00:25:34.393,2020-06-10 00:00:00.000,1899-12-30 00:25:34.000
2391,28,"B3452","200440",1,6,,2020-06-02 07:57:20.466,0,2020-06-12 10:06:43.020,1,1,1,2020-06-05 00:00:00.000,2020-06-10 00:00:00.000,2020-06-12 10:06:43.020,"0000",2020-06-04 07:58:09.000,2020-06-08 07:58:09.000,2020-06-11 07:58:09.000,2020-06-15 07:58:09.000,2020-06-15 07:58:09.000,2020-06-15 07:58:09.000,1126,"Etch_Upgrade",2020-06-10 17:57:44.180,2020-06-10 00:00:00.000,1899-12-30 17:57:44.000
2430,28,"B3632","199805",1,2,,2020-06-08 08:34:14.566,0,2020-06-26 08:58:15.210,1,1,1,2020-06-10 00:00:00.000,2020-06-26 00:00:00.000,2020-06-26 08:58:15.210,"0000",2020-06-07 08:49:15.000,2020-06-14 08:49:15.000,2020-06-18 08:49:15.000,2020-06-22 08:49:15.000,2020-06-22 08:49:15.000,2020-06-22 08:49:15.000,1165,"Etch_Upgrade",2020-06-26 08:58:00.886,2020-06-25 00:00:00.000,1899-12-30 08:58:01.000
2431,28,"B3632","199805",1,3,,2020-06-08 08:34:43.763,0,2020-06-26 09:03:18.103,1,1,1,2020-06-10 00:00:00.000,2020-06-26 00:00:00.000,2020-06-26 09:03:18.103,"0000",2020-06-07 08:50:43.000,2020-06-14 08:50:43.000,2020-06-18 08:50:43.000,2020-06-22 08:50:43.000,2020-06-22 08:50:43.000,2020-06-22 08:50:43.000,1166,"Etch_Upgrade",2020-06-26 09:03:03.700,2020-06-26 00:00:00.000,1899-12-30 09:03:04.000
2432,28,"B3632","199805",1,4,,2020-06-08 08:35:19.753,0,2020-06-26 09:06:17.643,1,1,1,2020-06-10 00:00:00.000,2020-06-26 00:00:00.000,2020-06-26 09:06:17.643,"0000",2020-06-07 08:51:12.000,2020-06-14 08:51:12.000,2020-06-18 08:51:12.000,2020-06-22 08:51:12.000,2020-06-22 08:51:12.000,2020-06-22 08:51:12.000,1167,"Etch_Upgrade",2020-06-26 09:06:07.106,2020-06-26 00:00:00.000,1899-12-30 09:06:07.000
2434,28,"B3348","202325",1,1,,2020-06-08 08:41:19.310,0,2020-06-21 11:59:58.000,1,1,1,2020-06-10 00:00:00.000,2020-06-15 00:00:00.000,2020-06-21 11:59:58.000,"0000",2020-06-08 08:52:34.000,2020-06-12 08:52:34.000,2020-06-16 08:52:34.000,2020-06-18 08:52:34.000,2020-06-18 08:52:34.000,2020-06-18 08:52:34.000,1169,"Etch_Upgrade",2020-06-15 11:00:48.430,2020-06-15 00:00:00.000,1899-12-30 11:00:48.000
2435,28,"B3348","202325",1,2,,2020-06-08 08:41:52.023,0,2020-06-23 10:00:10.353,1,1,1,2020-06-10 00:00:00.000,2020-06-23 00:00:00.000,2020-06-23 10:00:10.353,"0000",2020-06-08 08:54:02.000,2020-06-12 08:54:02.000,2020-06-16 08:54:02.000,2020-06-18 08:54:02.000,2020-06-18 08:54:02.000,2020-06-18 08:54:02.000,1170,"Etch_Upgrade",2020-06-23 09:59:47.276,2020-06-23 00:00:00.000,1899-12-30 09:59:47.000
2437,28,"B3348","202325",1,3,,2020-06-08 08:42:16.830,0,2020-06-23 10:02:17.500,1,1,1,2020-06-10 00:00:00.000,2020-06-23 00:00:00.000,2020-06-23 10:02:17.500,"0000",2020-06-08 08:54:29.000,2020-06-12 08:54:29.000,2020-06-16 08:54:29.000,2020-06-18 08:54:29.000,2020-06-18 08:54:29.000,2020-06-18 08:54:29.000,1172,"Etch_Upgrade",2020-06-23 10:01:58.446,2020-06-23 00:00:00.000,1899-12-30 10:01:58.000
2438,28,"B3348","202325",1,4,,2020-06-08 08:42:49.036,0,2020-06-23 10:06:19.216,1,1,1,2020-06-10 00:00:00.000,2020-06-23 00:00:00.000,2020-06-23 10:06:19.216,"0000",2020-06-08 08:54:43.000,2020-06-12 08:54:43.000,2020-06-16 08:54:43.000,2020-06-18 08:54:43.000,2020-06-18 08:54:43.000,2020-06-18 08:54:43.000,1173,"Etch_Upgrade",2020-06-23 10:06:03.166,2020-06-23 00:00:00.000,1899-12-30 10:06:03.000
2461,28,"B4281","200442",1,1,,2020-06-11 09:00:00.693,0,2020-06-26 09:08:13.456,1,1,1,2020-06-16 00:00:00.000,2020-06-26 00:00:00.000,2020-06-26 09:08:13.456,"0000",2020-06-10 13:11:33.000,2020-06-15 13:11:33.000,2020-06-19 13:11:33.000,2020-06-24 13:11:33.000,2020-06-24 13:11:33.000,2020-06-24 13:11:33.000,1192,"Etch_Upgrade",2020-06-26 09:08:04.003,2020-06-26 00:00:00.000,1899-12-30 09:08:04.000
2462,28,"B4281","200442",1,2,,2020-06-11 09:01:29.853,0,2020-06-26 09:12:06.643,1,1,1,2020-06-16 00:00:00.000,2020-06-26 00:00:00.000,2020-06-26 09:12:06.643,"0000",2020-06-11 13:11:55.000,2020-06-16 13:11:55.000,2020-06-20 13:11:55.000,2020-06-24 13:11:55.000,2020-06-24 13:11:55.000,2020-06-24 13:11:55.000,1193,"Etch_Upgrade",2020-06-26 09:11:57.100,2020-06-26 00:00:00.000,1899-12-30 09:11:57.000
2463,28,"B4281","200442",1,4,,2020-06-11 09:01:57.330,0,2020-06-26 09:15:17.683,1,1,1,2020-06-16 00:00:00.000,2020-06-26 00:00:00.000,2020-06-26 09:15:17.683,"0000",2020-06-12 13:13:31.000,2020-06-17 13:13:31.000,2020-06-21 13:13:31.000,2020-06-24 13:13:31.000,2020-06-24 13:13:31.000,2020-06-24 13:13:31.000,1194,"Etch_Upgrade",2020-06-26 09:15:08.916,2020-06-26 00:00:00.000,1899-12-30 09:15:09.000
2464,28,"B4281","200442",1,5,,2020-06-11 09:03:15.203,0,2020-06-24 23:57:01.000,1,1,1,2020-06-16 00:00:00.000,2020-06-23 00:00:00.000,2020-06-24 23:57:01.000,"0000",2020-06-12 13:14:14.000,2020-06-17 13:14:14.000,2020-06-21 13:14:14.000,2020-06-24 13:14:14.000,2020-06-24 13:14:14.000,2020-06-24 13:14:14.000,1195,"Etch_Upgrade",2020-06-23 17:15:05.000,2020-06-23 00:00:00.000,1899-12-30 17:15:05.000
2465,28,"B4281","200442",1,6,,2020-06-11 09:03:40.546,0,2020-06-24 22:48:22.000,1,1,1,2020-06-16 00:00:00.000,2020-06-22 00:00:00.000,2020-06-24 22:48:22.000,"0000",2020-06-12 13:07:16.000,2020-06-19 13:07:16.000,2020-06-22 13:07:16.000,2020-06-24 13:07:16.000,2020-06-24 13:07:16.000,2020-06-24 13:07:16.000,1196,"Etch_Upgrade",2020-06-22 17:55:10.000,2020-06-22 00:00:00.000,1899-12-30 17:55:10.000
2467,28,"B4281","200442",1,3,,2020-06-11 13:11:14.180,0,2020-06-24 20:23:39.000,1,1,1,2020-06-16 00:00:00.000,2020-06-24 00:00:00.000,2020-06-24 20:23:39.000,"0000",2020-06-12 13:12:36.000,2020-06-17 13:12:36.000,2020-06-21 13:12:36.000,2020-06-24 13:12:36.000,2020-06-24 13:12:36.000,2020-06-24 13:12:36.000,1198,"Etch_Upgrade",2020-06-24 16:30:44.000,2020-06-24 00:00:00.000,1899-12-30 16:30:44.000
2525,28,"B5463","200988",1,1,,2020-06-25 09:39:06.333,0,2020-07-17 08:03:10.460,1,1,1,2020-06-29 00:00:00.000,2020-07-07 00:00:00.000,2020-07-17 08:03:10.460,"0000",2020-06-26 09:43:30.000,2020-07-06 09:43:30.000,2020-07-11 09:43:30.000,2020-07-14 09:43:30.000,2020-07-14 09:43:30.000,2020-07-14 09:43:30.000,1255,"Etch_Upgrade",2020-07-07 15:46:44.676,2020-07-07 00:00:00.000,1899-12-30 15:46:45.000
2526,28,"B5463","200988",1,2,,2020-06-25 09:39:44.366,0,2020-07-17 08:03:37.266,1,1,1,2020-07-06 00:00:00.000,2020-07-14 00:00:00.000,2020-07-17 08:03:37.266,"0000",2020-06-26 09:42:54.000,2020-07-06 09:42:54.000,2020-07-11 09:42:54.000,2020-07-14 09:42:54.000,2020-07-14 09:42:54.000,2020-07-14 09:42:54.000,1256,"Etch_Upgrade",2020-07-14 16:19:48.353,2020-07-14 00:00:00.000,1899-12-30 16:19:48.000
2527,28,"B5463","200988",1,3,,2020-06-25 09:40:07.000,0,2020-07-17 08:04:07.653,1,1,1,2020-06-29 00:00:00.000,2020-07-14 00:00:00.000,2020-07-17 08:04:07.653,"0000",2020-06-26 09:42:22.000,2020-07-06 09:42:22.000,2020-07-11 09:42:22.000,2020-07-14 09:42:22.000,2020-07-14 09:42:22.000,2020-07-14 09:42:22.000,1257,"Etch_Upgrade",2020-07-14 16:22:42.183,2020-07-14 00:00:00.000,1899-12-30 16:22:42.000
2528,28,"B5463","200988",1,4,,2020-06-25 09:40:33.050,0,2020-07-17 08:04:35.150,1,1,1,2020-06-29 00:00:00.000,2020-07-15 00:00:00.000,2020-07-17 08:04:35.150,"0000",2020-06-26 09:40:52.000,2020-07-06 09:40:52.000,2020-07-11 09:40:52.000,2020-07-14 09:40:52.000,2020-07-14 09:40:52.000,2020-07-14 09:40:52.000,1258,"Etch_Upgrade",2020-07-15 08:05:26.506,2020-07-14 00:00:00.000,1899-12-30 08:05:27.000
2537,28,"B5418","204654",1,1,,2020-06-26 16:22:48.623,0,2020-07-09 14:15:22.873,1,1,1,2020-07-03 00:00:00.000,2020-07-06 00:00:00.000,2020-07-09 14:15:22.873,"0000",2020-06-27 16:26:22.000,2020-07-03 16:26:22.000,2020-07-08 16:26:22.000,2020-07-10 16:26:22.000,2020-07-10 16:26:21.000,2020-07-10 16:26:21.000,1267,"Etch_Upgrade",2020-07-06 07:59:15.400,2020-07-05 00:00:00.000,1899-12-30 07:59:15.000
2538,28,"B5418","204654",1,2,,2020-06-26 16:23:47.876,0,2020-07-09 14:15:54.106,1,1,1,2020-07-01 00:00:00.000,2020-07-06 00:00:00.000,2020-07-09 14:15:54.106,"0000",2020-06-27 16:28:20.000,2020-07-03 16:28:20.000,2020-07-08 16:28:20.000,2020-07-10 16:28:20.000,2020-07-10 16:28:20.000,2020-07-10 16:28:20.000,1268,"Etch_Upgrade",2020-07-06 08:00:01.093,2020-07-05 00:00:00.000,1899-12-30 08:00:01.000
2539,28,"B5418","204654",1,3,,2020-06-26 16:24:06.676,0,2020-07-09 14:16:22.183,1,1,1,2020-07-01 00:00:00.000,2020-07-08 00:00:00.000,2020-07-09 14:16:22.183,"0000",2020-06-27 16:28:39.000,2020-07-03 16:28:39.000,2020-07-08 16:28:39.000,2020-07-10 16:28:39.000,2020-07-10 16:28:39.000,2020-07-10 16:28:39.000,1269,"Etch_Upgrade",2020-07-08 09:28:57.466,2020-07-08 00:00:00.000,1899-12-30 09:28:57.000
2540,28,"B5418","204654",1,4,,2020-06-26 16:24:25.276,0,2020-07-09 14:16:49.853,1,1,1,2020-07-03 00:00:00.000,2020-07-08 00:00:00.000,2020-07-09 14:16:49.853,"0000",2020-06-27 16:29:02.000,2020-07-03 16:29:02.000,2020-07-08 16:29:02.000,2020-07-10 16:29:02.000,2020-07-10 16:29:02.000,2020-07-10 16:29:02.000,1270,"Etch_Upgrade",2020-07-08 09:30:11.603,2020-07-08 00:00:00.000,1899-12-30 09:30:12.000
2567,28,"B5822","201431",1,1,,2020-07-03 16:35:56.220,0,2020-07-17 08:05:11.313,1,1,1,2020-07-07 00:00:00.000,2020-07-13 00:00:00.000,2020-07-17 08:05:11.313,"0000",2020-07-03 16:41:00.000,2020-07-09 16:41:00.000,2020-07-14 16:41:00.000,2020-07-22 16:41:00.000,2020-07-22 16:41:00.000,2020-07-22 16:41:00.000,1293,"Etch_Upgrade",2020-07-13 17:33:59.486,2020-07-13 00:00:00.000,1899-12-30 17:33:59.000
2568,28,"B5822","201431",1,2,,2020-07-03 16:37:41.996,0,2020-07-17 08:05:37.940,1,1,1,2020-07-07 00:00:00.000,2020-07-15 00:00:00.000,2020-07-17 08:05:37.940,"0000",2020-07-03 16:42:02.000,2020-07-09 16:42:02.000,2020-07-14 16:42:02.000,2020-07-22 16:42:02.000,2020-07-22 16:42:02.000,2020-07-22 16:42:02.000,1294,"Etch_Upgrade",2020-07-15 08:01:43.070,2020-07-14 00:00:00.000,1899-12-30 08:01:43.000
2569,28,"B5822","201431",1,3,,2020-07-03 16:38:01.996,0,2020-07-17 08:05:57.620,1,1,1,2020-07-14 00:00:00.000,2020-07-14 00:00:00.000,2020-07-17 08:05:57.620,"0000",2020-07-03 16:42:18.000,2020-07-09 16:42:18.000,2020-07-14 16:42:18.000,2020-07-22 16:42:18.000,2020-07-22 16:42:18.000,2020-07-22 16:42:18.000,1295,"Etch_Upgrade",2020-07-14 18:04:35.336,2020-07-14 00:00:00.000,1899-12-30 18:04:35.000
2570,28,"B5822","201431",1,4,,2020-07-03 16:39:16.853,0,2020-07-17 08:06:21.326,1,1,1,2020-07-07 00:00:00.000,2020-07-14 00:00:00.000,2020-07-17 08:06:21.326,"0000",2020-07-03 16:42:32.000,2020-07-09 16:42:32.000,2020-07-14 16:42:32.000,2020-07-22 16:42:32.000,2020-07-22 16:42:32.000,2020-07-22 16:42:32.000,1296,"Etch_Upgrade",2020-07-14 21:33:48.993,2020-07-14 00:00:00.000,1899-12-30 21:33:49.000
2571,28,"B5822","201431",1,5,,2020-07-03 16:39:49.716,0,2020-07-17 08:06:40.996,1,1,1,2020-07-07 00:00:00.000,2020-07-15 00:00:00.000,2020-07-17 08:06:40.996,"0000",2020-07-07 16:42:48.000,2020-07-13 16:42:48.000,2020-07-17 16:42:48.000,2020-07-22 16:42:48.000,2020-07-22 16:42:48.000,2020-07-22 16:42:48.000,1297,"Etch_Upgrade",2020-07-15 08:04:59.363,2020-07-14 00:00:00.000,1899-12-30 08:04:59.000
2572,28,"B5822","201431",1,6,,2020-07-03 16:40:11.040,0,2020-07-20 08:39:57.340,1,1,1,2020-07-07 00:00:00.000,2020-07-17 00:00:00.000,2020-07-20 08:39:57.340,"0000",2020-07-07 16:43:39.000,2020-07-13 16:43:39.000,2020-07-17 16:43:39.000,2020-07-22 16:43:39.000,2020-07-22 16:43:39.000,2020-07-22 16:43:39.000,1298,"Etch_Upgrade",2020-07-17 08:08:13.816,2020-07-16 00:00:00.000,1899-12-30 08:08:14.000
2592,28,"A5656","193301",1,2,,2020-07-09 11:39:14.446,0,2020-07-24 08:22:43.296,1,1,1,2020-07-14 00:00:00.000,2020-07-22 00:00:00.000,2020-07-24 08:22:43.296,"0000",2020-07-10 11:40:58.000,2020-07-15 11:40:58.000,2020-07-18 11:40:58.000,2020-07-21 11:40:58.000,2020-07-21 11:40:58.000,2020-07-21 11:40:58.000,1317,"Etch_Upgrade",2020-07-22 08:24:55.653,2020-07-21 00:00:00.000,1899-12-30 08:24:56.000
