show_id,type,title,date_added,release_year,rating,duration,movie_duration_mins,Content,movie_duration_mins (bins),release_year (bins)
"a1066","Movie","Secrets of the Dead: The Lost Gardens of Babylon",,2014,"","55 min",55,"Amazon",50,2010
"a1073","Movie","Secondhand Hearts",,2020,"","95 min",95,"Amazon",90,2020
"a1099","Movie","Sarah Colonna: I Can't Feel My Legs",,2015,"","67 min",67,"Amazon",60,2010
"a112","Movie","Whitney Cummings: Money Shot",,2010,"","48 min",48,"Amazon",40,2010
"a1122","Movie","Running for Grace",,2018,"","111 min",111,"Amazon",110,2010
"a1123","Movie","Runnin' From My Roots",,2018,"","92 min",92,"Amazon",90,2010
"a1156","Movie","Rickover: The Birth of Nuclear Power",,2014,"","115 min",115,"Amazon",110,2010
"a1162","Movie","Rick Stein and the Japanese Ambassador",,2006,"","59 min",59,"Amazon",50,2000
"a1167","Movie","Richard Hammond Meets Evel Knievel",,2007,"","59 min",59,"Amazon",50,2000
"a1183","Movie","Remembering Leonard Nimoy",,2017,"","57 min",57,"Amazon",50,2010
"a1187","Movie","Relaxing Beaches with music",,2019,"","60 min",60,"Amazon",60,2010
"a1197","Movie","Rebel: Loreta Velazquez, Secret Soldier of the American Civil War",,2013,"","54 min",54,"Amazon",50,2010
"a1200","Movie","Real American Hero",,1978,"","90 min",90,"Amazon",90,1970
"a1214","Movie","Rallying - The Killer Years",,2012,"","52 min",52,"Amazon",50,2010
"a1284","Movie","Polylove",,2019,"","59 min",59,"Amazon",50,2010
"a1332","Movie","Pink Floyd: The Dark Side of the Moon",,2020,"","58 min",58,"Amazon",50,2020
"a1350","Movie","Penance Lane",,2020,"","84 min",84,"Amazon",80,2020
"a1402","Movie","Owen Benjamin: Huge Pianist",,2018,"","73 min",73,"Amazon",70,2010
"a1405","Movie","Out of the Wild",,2017,"","91 min",91,"Amazon",90,2010
"a1427","Movie","One Church",,2020,"","110 min",110,"Amazon",110,2020
"a1476","Movie","Noelle",,2007,"","101 min",101,"Amazon",100,2000
"a1491","Movie","Nick Thune: Good Guy",,2016,"","60 min",60,"Amazon",60,2010
"a1494","Movie","Nick Di Paolo: Raw Nerve",,2011,"","46 min",46,"Amazon",40,2010
"a1495","Movie","Nick Di Paolo: Inflammatory",,2017,"","64 min",64,"Amazon",60,2010
"a1497","Movie","Nic Hamilton's Racing Dream",,2012,"","50 min",50,"Amazon",50,2010
"a1517","Movie","Naughty or Nice",,2012,"","87 min",87,"Amazon",80,2010
"a1518","Movie","Nature: Touching the Wild: Living with the Mule Deer of Deadman Gulch",,2014,"","53 min",53,"Amazon",50,2010
"a1519","Movie","Nature: The Private Life of Deer",,2013,"","53 min",53,"Amazon",50,2010
"a1520","Movie","Nature: The Mystery of Eels",,2013,"","53 min",53,"Amazon",50,2010
"a1522","Movie","Nature: Parrot Confidential",,2013,"","53 min",53,"Amazon",50,2010
"a1523","Movie","Nature: Cold Warriors: Wolves and Buffalo",,2013,"","53 min",53,"Amazon",50,2010
"a1526","Movie","National Lampoon's Snatched",,2016,"","80 min",80,"Amazon",80,2010
"a1536","Movie","Mystery Road",,2013,"","121 min",121,"Amazon",120,2010
"a1563","Movie","My Bionic Pet",,2014,"","53 min",53,"Amazon",50,2010
"a157","Movie","Walter",,2015,"","86 min",86,"Amazon",80,2010
"a1596","Movie","Mothers of the Bride",,2015,"","88 min",88,"Amazon",80,2010
"a1599","Movie","Most Likely to Succeed",,2019,"","96 min",96,"Amazon",90,2010
"a1612","Movie","Morgan Murphy: Irish Goodbye",,2014,"","50 min",50,"Amazon",50,2010
"a1643","Movie","Mo Mandel: Negative Reinforcement",,2016,"","66 min",66,"Amazon",60,2010
"a1646","Movie","Mitchell",,1975,"","98 min",98,"Amazon",90,1970
"a1671","Movie","Mike Birbiglia: What I Should Have Said Was Nothing",,2008,"","57 min",57,"Amazon",50,2000
"a1673","Movie","Midnight Waterfalls for Sleep 8 hours",,2019,"","480 min",480,"Amazon",480,2010
"a1698","Movie","Medal of Honor",,2008,"","86 min",86,"Amazon",80,2000
"a1729","Movie","Marshall's Miracle",,2015,"","90 min",90,"Amazon",90,2010
"a1778","Movie","Madame",,2018,"","92 min",92,"Amazon",90,2010
"a1798","Movie","Love, Hope & Autism",,2018,"","44 min",44,"Amazon",40,2010
"a1807","Movie","Love and Hostages",,2016,"","97 min",97,"Amazon",90,2010
"a1824","Movie","Lola & Virginia (volume 4)",,2005,"","49 min",49,"Amazon",40,2000
"a1825","Movie","Lola & Virginia (volume 2)",,2005,"","50 min",50,"Amazon",50,2000
"a1858","Movie","Lighthouse Island",,1989,"","25 min",25,"Amazon",20,1980
"a1934","Movie","King Arthur's Lost Kingdom",,2019,"","55 min",55,"Amazon",50,2010
"a1951","Movie","Kevin Smith: Silent, But Deadly (Extended Edition)",,2018,"","85 min",85,"Amazon",80,2010
"a1961","Movie","Katherine",,1975,"","97 min",97,"Amazon",90,1970
"a1964","Movie","Karma",,2018,"","127 min",127,"Amazon",120,2010
"a2003","Movie","Josh Blue: Delete",,2016,"","60 min",60,"Amazon",60,2010
"a2011","Movie","John Leguizamo: Tales From a Ghetto Klown",,2012,"","51 min",51,"Amazon",50,2010
"a2015","Movie","Joey - The Man Who Conquered the TT",,2013,"","57 min",57,"Amazon",50,2010
"a202","Movie","Valentine DayZ",,2018,"","79 min",79,"Amazon",70,2010
"a2021","Movie","Jimmy Dore: Sentenced To Live",,2015,"","76 min",76,"Amazon",70,2010
"a2022","Movie","Jim Norton: Please Be Offended",,2012,"","60 min",60,"Amazon",60,2010
"a2038","Movie","Jennifer Aniston: More than Friends",,2020,"","59 min",59,"Amazon",50,2020
"a2041","Movie","Jeff Garcia: The Ten Dollar Ticket",,2015,"","58 min",58,"Amazon",50,2010
"a2058","Movie","James McNeill Whistler and the Case for Beauty",,2014,"","56 min",56,"Amazon",50,2010
"a2065","Movie","Jake Shimabukuro: Life on Four Strings",,2013,"","54 min",54,"Amazon",50,2010
"a2077","Movie","Italy's Mystery Mountains",,2014,"","57 min",57,"Amazon",50,2010
"a208","Movie","Useless",,2020,"","90 min",90,"Amazon",90,2020
"a2102","Movie","Inside Italy's COVID War",,2020,"","53 min",53,"Amazon",50,2020
"a2125","Movie","Imaginary Friend",,2012,"","90 min",90,"Amazon",90,2010
"a2147","Movie","I Need You To Kill",,2017,"","98 min",98,"Amazon",90,2010
"a215","Movie","Unity: The Latin Tribute to Michael Jackson",,2015,"","75 min",75,"Amazon",70,2010
"a2171","Movie","Howie Mandel Presents: Howie Mandel at the Howie Mandel Comedy Club",,2019,"","56 min",56,"Amazon",50,2010
"a2190","Movie","Hope Lost",,2016,"","95 min",95,"Amazon",90,2010
"a2197","Movie","Home Sweet Home",,2020,"","84 min",84,"Amazon",80,2020
"a2203","Movie","Holly's Holiday",,2013,"","85 min",85,"Amazon",80,2010
"a2217","Movie","Hidden Poland",,2020,"","56 min",56,"Amazon",50,2020
"a2227","Movie","Henry Rollins: Keep Talking, Pal",,2018,"","58 min",58,"Amazon",50,2010
"a2258","Movie","Happy Hour",,2003,"","93 min",93,"Amazon",90,2000
"a2290","Movie","Greg Fitzsimmons: Life On Stage",,2013,"","61 min",61,"Amazon",60,2010
"a2310","Movie","Goodbye World",,2014,"","101 min",101,"Amazon",100,2010
"a2348","Movie","Gina Yashere: Laughing To America",,2014,"","68 min",68,"Amazon",60,2010
"a2397","Movie","Gallagher: Stuck In the 60s",,1983,"","58 min",58,"Amazon",50,1980
"a2400","Movie","Gallagher: Melon Crazy",,1984,"","58 min",58,"Amazon",50,1980
"a2436","Movie","Four Enchanted Sisters",,2020,"","97 min",97,"Amazon",90,2020
"a2441","Movie","Fort Bliss",,2014,"","110 min",110,"Amazon",110,2010
"a2442","Movie","Forrest Shaw: Poor Decisions",,2018,"","58 min",58,"Amazon",50,2010
"a2446","Movie","For The Love Of Jessee",,2020,"","95 min",95,"Amazon",90,2020
"a2468","Movie","Fireman Sam: The Great Fire of Pontypandy",,2014,"","60 min",60,"Amazon",60,2010
"a2486","Movie","Field of Lost Shoes",,2020,"","95 min",95,"Amazon",90,2020
"a2504","Movie","Farmland",,2014,"","77 min",77,"Amazon",70,2010
"a251","Movie","Turn of the Cheek",,2020,"","139 min",139,"Amazon",130,2020
"a2545","Movie","Erik Griffin: AmERIKan Warrior",,2018,"","58 min",58,"Amazon",50,2010
"a2551","Movie","Enchantimals: Finding Home",,2018,"","60 min",60,"Amazon",60,2010
"a2583","Movie","Eddie Griffin: Undeniable",,2018,"","73 min",73,"Amazon",70,2010
"a2622","Movie","Doubting Thomas",,2018,"","80 min",80,"Amazon",80,2010
"a2623","Movie","Double Daddy",,2015,"","86 min",86,"Amazon",80,2010
"a2632","Movie","Domain",,2018,"","97 min",97,"Amazon",90,2010
"a265","Movie","Trilogy of Terror",,1975,"","72 min",72,"Amazon",70,1970
"a2655","Movie","Dinosaur Stomp - Educational Learning Videos and Songs for Kids and Babies - Mother Goose Club",,2013,"","2 min",2,"Amazon",0,2010
"a2657","Movie","Dino King",,2013,"","89 min",89,"Amazon",80,2010
"a2667","Movie","Dick Winters: ""Hang Tough""",,2013,"","56 min",56,"Amazon",50,2010
"a2678","Movie","Devil's Diary",,2007,"","94 min",94,"Amazon",90,2000
"a2686","Movie","Decoding COVID-19",,2020,"","53 min",53,"Amazon",50,2020
"a2733","Movie","Dana Gould: I Know It's Wrong",,2013,"","55 min",55,"Amazon",50,2010
"a2735","Movie","Dan Cummins: Don't Wake The Bear",,2017,"","76 min",76,"Amazon",70,2010
"a2740","Movie","D-Day at Pointe-Du-Hoc",,2019,"","55 min",55,"Amazon",50,2010
"a2743","Movie","Cyber Bully",,2011,"","87 min",87,"Amazon",80,2010
"a2752","Movie","CSO_testcase_32",,2014,"","10 min",10,"Amazon",10,2010
"a2787","Movie","Coronavirus Pandemic",,2020,"","53 min",53,"Amazon",50,2020
"a2795","Movie","Congratulations, It's A Boy!",,1971,"","79 min",79,"Amazon",70,1970
"a2797","Movie","Concrete Boom Pump - Truck Tunes for Kids",,2016,"","3 min",3,"Amazon",0,2010
"a2816","Movie","Coach Of The Year",,1980,"","96 min",96,"Amazon",90,1980
"a2818","Movie","Close Range",,2015,"","85 min",85,"Amazon",80,2010
"a2827","Movie","Clay",,2008,"","89 min",89,"Amazon",80,2000
"a2835","Movie","City of Joel",,2020,"","83 min",83,"Amazon",80,2020
"a2842","Movie","Christmas Recipe for Romance",,2019,"","88 min",88,"Amazon",80,2010
"a2843","Movie","Christmas on the Bayou",,2013,"","88 min",88,"Amazon",80,2010
"a2853","Movie","Chris Porter: Ugly and Angry",,2014,"","61 min",61,"Amazon",60,2010
"a2857","Movie","Choices",,1982,"","93 min",93,"Amazon",90,1980
"a287","Movie","Top Secret Rosies: The Female Computers of WWII",,2010,"","57 min",57,"Amazon",50,2010
"a2882","Movie","Charm City",,2019,"","107 min",107,"Amazon",100,2010
"a2888","Movie","Chad Daniels: As Is",,2012,"","52 min",52,"Amazon",50,2010
"a2920","Movie","Cannabis To Save My Life",,2015,"","53 min",53,"Amazon",50,2010
"a2925","Movie","Camp Cool Kids",,2017,"","104 min",104,"Amazon",100,2010
"a2951","Movie","Bryan Callen: Never Grow Up",,2017,"","58 min",58,"Amazon",50,2010
"a2955","Movie","Brothers O'Toole",,1973,"","95 min",95,"Amazon",90,1970
"a2966","Movie","Brian Posehn: 25x2",,2017,"","64 min",64,"Amazon",60,2010
"a2985","Movie","Brad Williams Fun Size",,2015,"","60 min",60,"Amazon",60,2010
"a2999","Movie","Born To Win",,1971,"","88 min",88,"Amazon",80,1970
"a3014","Movie","Bob Saget: Zero To Sixty",,2017,"","65 min",65,"Amazon",60,2010
"a3015","Movie","Bob Saget: That's What I'm Talking About",,2013,"","55 min",55,"Amazon",50,2010
"a3025","Movie","Blood, Sand and Gold",,2017,"","89 min",89,"Amazon",80,2010
"a304","Movie","Tom Rhodes: Light, Sweet, Crude",,2012,"","56 min",56,"Amazon",50,2010
"a3043","Movie","Blanche",,2019,"","67 min",67,"Amazon",60,2010
"a3046","Movie","Blackmark",,2017,"","94 min",94,"Amazon",90,2010
"a306","Movie","Tom Papa: Freaked Out",,2013,"","60 min",60,"Amazon",60,2010
"a3063","Movie","Bing Crosby: Rediscovered",,2014,"","86 min",86,"Amazon",80,2010
"a3068","Movie","Bill Hicks: Sane Man",,1989,"","81 min",81,"Amazon",80,1980
"a3121","Movie","Beautiful Southwest Colorado with music",,2019,"","60 min",60,"Amazon",60,2010
"a3123","Movie","Beautiful Northern California with music",,2019,"","60 min",60,"Amazon",60,2010
"a3124","Movie","Beatrix Farrand's American Landscapes",,2019,"","62 min",62,"Amazon",60,2010
"a3128","Movie","Beast Mode",,2020,"","89 min",89,"Amazon",80,2020
"a3130","Movie","Bear With Us",,2017,"","95 min",95,"Amazon",90,2010
"a3166","Movie","Bad Match",,2017,"","83 min",83,"Amazon",80,2010
"a317","Movie","Todd Glass: Talks About Stuff",,2012,"","46 min",46,"Amazon",40,2010
"a3225","Movie","Aries Spears: Comedy Blueprint",,2016,"","61 min",61,"Amazon",60,2010
"a3236","Movie","Anthem of a Teenage Prophet",,2019,"","102 min",102,"Amazon",100,2010
"a3260","Movie","Andy Kindler: I Wish I Was Bitter",,2009,"","47 min",47,"Amazon",40,2000
"a3283","Movie","American Experience: The Swamp",,2019,"","114 min",114,"Amazon",110,2010
"a3285","Movie","American Experience: The Bombing of Wall Street",,2018,"","52 min",52,"Amazon",50,2010
"a3286","Movie","American Experience: Tesla",,2016,"","54 min",54,"Amazon",50,2010
"a3288","Movie","American Experience: Butch Cassidy and the Sundance Kid",,2014,"","53 min",53,"Amazon",50,2010
"a333","Movie","Timbertown",,2021,"","95 min",95,"Amazon",90,2020
"a3331","Movie","Alien Crash Retrievals",,2016,"","67 min",67,"Amazon",60,2010
"a3339","Movie","Albion: The Enchanted Stallion",,2017,"","106 min",106,"Amazon",100,2010
"a336","Movie","Tim Minchin: So Fing Rock",,2008,"","127 min",127,"Amazon",120,2000
"a3364","Movie","Above & Beyond",,2015,"","57 min",57,"Amazon",50,2010
"a3379","Movie","A Woman Scorned: The Betty Broderick Story: Part I",,1992,"","93 min",93,"Amazon",90,1990
"a3388","Movie","A Taxi Driver",,2017,"","137 min",137,"Amazon",130,2010
"a3395","Movie","A Reckoning",,2018,"","81 min",81,"Amazon",80,2010
"a3404","Movie","A Mother's Nightmare",,2012,"","89 min",89,"Amazon",80,2010
"a3432","Movie","A Christmas Princess",,2019,"","87 min",87,"Amazon",80,2010
"a3473","Movie","30 Minutes of Water",,2019,"","30 min",30,"Amazon",30,2010
"a3554","Movie","15 Minutes of War",,2019,"","98 min",98,"Amazon",90,2010
"a356","Movie","Thomas & Friends: The Great Discovery - The Movie",,2008,"","61 min",61,"Amazon",60,2000
"a357","Movie","Thomas & Friends: Tale of the Brave - The Movie",,2014,"","60 min",60,"Amazon",60,2010
"a358","Movie","Thomas & Friends: Sodor's Legend of the Lost Treasure (US)",,2015,"","60 min",60,"Amazon",60,2010
"a359","Movie","Thomas & Friends: King of the Railway - The Movie",,2013,"","62 min",62,"Amazon",60,2010
"a3603","Movie","Snow Queen: Fire and Ice",,2018,"","89 min",89,"Amazon",80,2010
"a3662","Movie","Thomas & Friends: Big World! Big Adventures! - The Movie (US)",,2018,"","82 min",82,"Amazon",80,2010
"a3666","Movie","The Gathering Swarms",,2014,"","53 min",53,"Amazon",50,2010
"a3683","Movie","Heatstroke",,2014,"","92 min",92,"Amazon",90,2010
"a3701","Movie","A Class Apart",,2009,"","50 min",50,"Amazon",50,2000
"a3718","Movie","Tom Papa: Human Mule",,2016,"","59 min",59,"Amazon",50,2010
"a3720","Movie","Thomas & Friends: The Great Race (US English, Brazilian Portuguese, Latin America Spanish)",,2016,"","61 min",61,"Amazon",60,2010
"a3721","Movie","Thomas & Friends: Journey Beyond Sodor (US English, Brazilian Portuguese, Latin America Spanish)",,2017,"","73 min",73,"Amazon",70,2010
"a3731","Movie","The Night Watch",,2011,"","89 min",89,"Amazon",80,2010
"a3757","Movie","Steve-O: Guilty As Charged",,2016,"","50 min",50,"Amazon",50,2010
"a3761","Movie","Stalked By My Neighbor",,2015,"","87 min",87,"Amazon",80,2010
"a3762","Movie","Stalked By My Doctor: Patient's Revenge",,2018,"","86 min",86,"Amazon",80,2010
"a3799","Movie","No Greater Love",,2017,"","97 min",97,"Amazon",90,2010
"a38","Movie","You, Me and Him",,2017,"","98 min",98,"Amazon",90,2010
"a3810","Movie","Mine Games",,2014,"","94 min",94,"Amazon",90,2010
"a3839","Movie","Joey Coco Diaz: Sociably Unacceptable",,2016,"","57 min",57,"Amazon",50,2010
"a3850","Movie","Hope Dances",,2017,"","90 min",90,"Amazon",90,2010
"a3883","Movie","Elimination Game",,2015,"","90 min",90,"Amazon",90,2010
"a3896","Movie","Cottage Country",,2013,"","91 min",91,"Amazon",90,2010
"a3898","Movie","Coming Convergence, The",,2017,"","102 min",102,"Amazon",100,2010
"a3913","Movie","Black Hawk Down: The Untold Story",,2019,"","69 min",69,"Amazon",60,2010
"a3914","Movie","Bill Hicks: Relentless",,1992,"","49 min",49,"Amazon",40,1990
"a3919","Movie","Azorian: The Raising of the K-129",,2011,"","103 min",103,"Amazon",100,2010
"a3920","Movie","Audubon",,2017,"","56 min",56,"Amazon",50,2010
"a3928","Movie","Andrew Santino: Homefield Advantage",,2017,"","71 min",71,"Amazon",70,2010
"a3929","Movie","An American Ghost Story",,2012,"","90 min",90,"Amazon",90,2010
"a3937","Movie","A Bride for Christmas",,2012,"","87 min",87,"Amazon",80,2010
"a3959","Movie","Never Too Late",,2020,"","98 min",98,"Amazon",90,2020
"a3981","Movie","What Haunts Us",,2018,"","69 min",69,"Amazon",60,2010
"a3984","Movie","Two Wrongs",,2015,"","88 min",88,"Amazon",80,2010
"a3990","Movie","The Custodian",,2012,"","79 min",79,"Amazon",70,2010
"a3991","Movie","The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It",,2010,"","81 min",81,"Amazon",80,2010
"a4001","Movie","Red Metal: The Copper Country Strike of 1913",,2013,"","55 min",55,"Amazon",50,2010
"a401","Movie","The Wedding Dance",,2009,"","90 min",90,"Amazon",90,2000
"a4033","Movie","Brian Gaar: Jokes I Wrote At Work",,2015,"","60 min",60,"Amazon",60,2010
"a4042","Movie","Woman in the Woods",,2021,"","88 min",88,"Amazon",80,2020
"a4053","Movie","New World Order",,2002,"","100 min",100,"Amazon",100,2000
"a4055","Movie","Netherbeast Incorporated",,2007,"","89 min",89,"Amazon",80,2000
"a4081","Movie","Before Your Time",,2017,"","119 min",119,"Amazon",110,2010
"a4090","Movie","The Capture of the Green River Killer",,2008,"","176 min",176,"Amazon",170,2000
"a4098","Movie","Fighting the Odds: The Marilyn Gambrell Story",,2005,"","90 min",90,"Amazon",90,2000
"a4142","Movie","In Remembrance of Martin",,1986,"","57 min",57,"Amazon",50,1980
"a4150","Movie","First We Take Brooklyn",,2018,"","90 min",90,"Amazon",90,2010
"a4164","Movie","Big Legend",,2018,"","89 min",89,"Amazon",80,2010
"a4165","Movie","Beautiful Sunrises and Sunsets with music",,2019,"","60 min",60,"Amazon",60,2010
"a4168","Movie","Angel of the Skies",,2013,"","102 min",102,"Amazon",100,2010
"a4175","Movie","Abandoned",,2016,"","86 min",86,"Amazon",80,2010
"a4183","Movie","When the Moon was Full",,2020,"","137 min",137,"Amazon",130,2020
"a4192","Movie","Nemr: No Bombing in Beirut",,2017,"","61 min",61,"Amazon",60,2010
"a4197","Movie","From Other Worlds",,2004,"","85 min",85,"Amazon",80,2000
"a4202","Movie","Dead Man's Cards",,2006,"","88 min",88,"Amazon",80,2000
"a4222","Movie","The McMasters",,1970,"","94 min",94,"Amazon",90,1970
"a4225","Movie","The Final Season",,2007,"","90 min",90,"Amazon",90,2000
"a4237","Movie","Red Sea",,2017,"","45 min",45,"Amazon",40,2010
"a4242","Movie","Lucy Shimmers and the Prince of Peace",,2020,"","88 min",88,"Amazon",80,2020
"a4261","Movie","A Year and Change",,2015,"","92 min",92,"Amazon",90,2010
"a4275","Movie","Philip Roth: Unmasked",,2013,"","84 min",84,"Amazon",80,2010
"a4297","Movie","Apartment 212",,2018,"","98 min",98,"Amazon",90,2010
"a4338","Movie","Camp Arrowhead",,2020,"","82 min",82,"Amazon",80,2020
"a4350","Movie","Look Away",,2018,"","103 min",103,"Amazon",100,2010
"a4353","Movie","#Lucky Number",,2015,"","80 min",80,"Amazon",80,2010
"a4409","Movie","Sawah",,2020,"","84 min",84,"Amazon",80,2020
"a4422","Movie","Attraction to Paris",,2021,"","113 min",113,"Amazon",110,2020
"a4435","Movie","Righteous Villains",,2020,"","75 min",75,"Amazon",70,2020
"a4436","Movie","Red Rage",,2020,"","94 min",94,"Amazon",90,2020
"a4437","Movie","Original Gangster",,2020,"","110 min",110,"Amazon",110,2020
"a4441","Movie","Locusts",,2020,"","85 min",85,"Amazon",80,2020
"a4442","Movie","Little Kingdom",,2020,"","99 min",99,"Amazon",90,2020
"a4472","Movie","Bad Blood: A Cautionary Tale",,2010,"","82 min",82,"Amazon",80,2010
"a4473","Movie","Arnez J: Racially Motivated",,2013,"","59 min",59,"Amazon",50,2010
"a4478","Movie","Sweet Deception",,1998,"","88 min",88,"Amazon",80,1990
"a4480","Movie","Sebastian Maniscalco: Aren't You Embarrassed?",,2014,"","62 min",62,"Amazon",60,2010
"a4533","Movie","One of Her Own",,1994,"","88 min",88,"Amazon",80,1990
"a4553","Movie","The Exorcism in Amarillo",,2020,"","85 min",85,"Amazon",80,2020
"a4557","Movie","Secret Lives",,2005,"","89 min",89,"Amazon",80,2000
"a4605","Movie","Accidental Christmas",,2007,"","87 min",87,"Amazon",80,2000
"a4614","Movie","Off the Menu",,2018,"","96 min",96,"Amazon",90,2010
"a4622","Movie","Adam Newman: Fuzzies",,2017,"","66 min",66,"Amazon",60,2010
"a4656","Movie","Tom Segura: Completely Normal",,2014,"","74 min",74,"Amazon",70,2010
"a468","Movie","The Return 2020",,2020,"","107 min",107,"Amazon",100,2020
"a4687","Movie","Super Sleuths - Midsomer Murders",,2006,"","47 min",47,"Amazon",40,2000
"a4695","Movie","Ivanov",,2009,"","167 min",167,"Amazon",160,2000
"a4726","Movie","Lost Heart",,2020,"","98 min",98,"Amazon",90,2020
"a4728","Movie","How to Catch A Serial Killer",,2018,"","45 min",45,"Amazon",40,2010
"a4774","Movie","My Country",,2011,"","92 min",92,"Amazon",90,2010
"a4780","Movie","Interviewing Monsters and Bigfoot",,2020,"","110 min",110,"Amazon",110,2020
"a4798","Movie","The Little Girl Who Lives Down the Lane",,1977,"","92 min",92,"Amazon",90,1970
"a4808","Movie","Halloween Party",,2020,"","93 min",93,"Amazon",90,2020
"a4823","Movie","The Day of the Living Dead",,2021,"","91 min",91,"Amazon",90,2020
"a4832","Movie","Norman",,2021,"","105 min",105,"Amazon",100,2020
"a4834","Movie","Lured",,2019,"","85 min",85,"Amazon",80,2010
"a4838","Movie","Lavell Crawford: Home for the Holidays",,2017,"","59 min",59,"Amazon",50,2010
"a4846","Movie","Doors Open",,2012,"","100 min",100,"Amazon",100,2010
"a4884","Movie","By Nights End",,2020,"","86 min",86,"Amazon",80,2020
"a4889","Movie","A Stone In The Water",,2021,"","96 min",96,"Amazon",90,2020
"a4976","Movie","First Love",,2019,"","108 min",108,"Amazon",100,2010
"a498","Movie","The Owl and the Pussycat",,1970,"","97 min",97,"Amazon",90,1970
"a5019","Movie","Loaded Dice",,2002,"","91 min",91,"Amazon",90,2000
"a5095","Movie","The Buddha",,2010,"","113 min",113,"Amazon",110,2010
"a5138","Movie","The Engagement Ring",,2005,"","91 min",91,"Amazon",90,2000
"a5197","Movie","The Truth About Emanuel",,2014,"","96 min",96,"Amazon",90,2010
"a525","Movie","The Mystery of Agatha Christie with David Suchet",,2014,"","56 min",56,"Amazon",50,2010
"a5319","Movie","The Lady Vanishes",,2013,"","86 min",86,"Amazon",80,2010
"a5376","Movie","Free Byrd",,2021,"","89 min",89,"Amazon",80,2020
"a5470","Movie","WWII: The Long Road Home",,2021,"","76 min",76,"Amazon",70,2020
"a5480","Movie","Vice President Kamala Harris: Chase the Dream",,2021,"","44 min",44,"Amazon",40,2020
"a5505","Movie","Lily Is Here",,2021,"","94 min",94,"Amazon",90,2020
"a5508","Movie","Found",,2020,"","112 min",112,"Amazon",110,2020
"a5522","Movie","Before I'm Dead",,2021,"","83 min",83,"Amazon",80,2020
"a5583","Movie","Gordon Lightfoot: If You Could Read My Mind",,2020,"","90 min",90,"Amazon",90,2020
"a5591","Movie","Escape and Evasion",,2019,"","92 min",92,"Amazon",90,2010
"a5592","Movie","Elton John - Uncensored",,2019,"","58 min",58,"Amazon",50,2010
"a5667","Movie","Beach House",,2019,"","87 min",87,"Amazon",80,2010
"a568","Movie","The Legend Of Ben Hall",,2017,"","140 min",140,"Amazon",140,2010
"a578","Movie","The Last Days Of Patton",,1986,"","148 min",148,"Amazon",140,1980
"a5960","Movie","Don't Look Back",,2011,"","82 min",82,"Amazon",80,2010
"a611","Movie","The Hunting of the President",,2004,"","90 min",90,"Amazon",90,2000
"a6153","Movie","Porky's",,1982,"","98 min",98,"Amazon",90,1980
"a617","Movie","The Hound of the Baskervilles",,2002,"","91 min",91,"Amazon",90,2000
"a6296","Movie","The Healing Garden",,2021,"","96 min",96,"Amazon",90,2020
"a6353","Movie","Manipulated",,2021,"","92 min",92,"Amazon",90,2020
"a663","Movie","The Fidel Castro Tapes",,2014,"","55 min",55,"Amazon",50,2010
"a670","Movie","The Falls",,2012,"","91 min",91,"Amazon",90,2010
"a69","Movie","World War II: Saving the Reality",,2012,"","56 min",56,"Amazon",50,2010
"a702","Movie","The Curse Of Hobbes House",,2020,"","83 min",83,"Amazon",80,2020
"a7048","Movie","Ballast",,2008,"","96 min",96,"Amazon",90,2000
"a721","Movie","The Changeling",,1993,"","90 min",90,"Amazon",90,1990
"a735","Movie","The Black Velvet Gown",,1993,"","103 min",103,"Amazon",100,1990
"a736","Movie","The Black Kungfu Experience",,2013,"","56 min",56,"Amazon",50,2010
"a742","Movie","The Big Black Comedy Show, Vol. 5",,2006,"","88 min",88,"Amazon",80,2000
"a756","Movie","The Astral Factor",,1977,"","96 min",96,"Amazon",90,1970
"a800","Movie","Teenage Bank Heist",,2012,"","86 min",86,"Amazon",80,2010
"a805","Movie","Tear the Roof Off: The Untold Story of Parliament Funkadelic",,2019,"","59 min",59,"Amazon",50,2010
"a840","Movie","Survivors Guide to Prison",,2018,"","103 min",103,"Amazon",100,2010
"a890","Movie","Still Today",,2020,"","82 min",82,"Amazon",80,2020
"a903","Movie","Stealing Paradise",,2012,"","89 min",89,"Amazon",80,2010
"a914","Movie","Stalked By My Doctor",,2015,"","88 min",88,"Amazon",80,2010
"a933","Movie","Soothing Waterfalls with Music",,2019,"","60 min",60,"Amazon",60,2010
"a941","Movie","Song of the Cloud Forest",,1989,"","24 min",24,"Amazon",20,1980
"a960","Movie","Snowcat - Truck Tunes for Kids",,2016,"","4 min",4,"Amazon",0,2010
"a961","Movie","Snowbound for Christmas",,2019,"","84 min",84,"Amazon",80,2010
"a967","Movie","Snapshots",,2018,"","95 min",95,"Amazon",90,2010
"a98","Movie","Wildfire 7",,2002,"","95 min",95,"Amazon",90,2000
"a990","Movie","Sir Chris Hoy - From Velodrome to Le Mans",,2016,"","52 min",52,"Amazon",50,2010
"a100","Movie","Wilder Napalm",,1993,"PG-13","109 min",109,"Amazon",100,1990
"a106","Movie","Why We Fight",,2006,"PG-13","99 min",99,"Amazon",90,2000
"a1103","Movie","Same Kind of Different as Me",,2017,"PG-13","119 min",119,"Amazon",110,2010
"a1105","Movie","Salome Where She Danced",,1945,"PG-13","92 min",92,"Amazon",90,1940
