SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Sales,Unit Price Discount Pct,Total Profit
59305001,-1,16234,528,20191103,20191113,20191110,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59320002,-1,19696,528,20191103,20191113,20191110,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59356002,-1,23500,528,20191104,20191114,20191111,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59359002,-1,22991,528,20191104,20191114,20191111,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59380003,-1,13484,528,20191104,20191114,20191111,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59385002,-1,11775,528,20191104,20191114,20191111,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59444002,-1,11867,528,20191105,20191115,20191112,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59447001,-1,12427,528,20191105,20191115,20191112,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59451003,-1,19690,528,20191105,20191115,20191112,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59519001,-1,22162,528,20191106,20191116,20191113,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59527001,-1,16385,528,20191106,20191116,20191113,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59603001,-1,15912,528,20191107,20191117,20191114,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59613002,-1,13147,528,20191107,20191117,20191114,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59620001,-1,12101,528,20191107,20191117,20191114,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59662001,-1,26458,528,20191108,20191118,20191115,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59665002,-1,26594,528,20191108,20191118,20191115,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59688002,-1,13866,528,20191108,20191118,20191115,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59781001,-1,15955,528,20191110,20191120,20191117,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59783001,-1,14487,528,20191110,20191120,20191117,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59797002,-1,11700,528,20191110,20191120,20191117,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59847002,-1,23863,528,20191111,20191121,20191118,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59930002,-1,26124,528,20191112,20191122,20191119,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59932002,-1,22369,528,20191112,20191122,20191119,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59935001,-1,15392,528,20191112,20191122,20191119,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59949001,-1,12201,528,20191112,20191122,20191119,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59954003,-1,14357,528,20191112,20191122,20191119,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59955003,-1,14253,528,20191112,20191122,20191119,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
59996002,-1,26105,528,20191113,20191123,20191120,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60006001,-1,15295,528,20191113,20191123,20191120,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60015001,-1,12940,528,20191113,20191123,20191120,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60063002,-1,22737,528,20191114,20191124,20191121,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60064002,-1,22751,528,20191114,20191124,20191121,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60072001,-1,15854,528,20191114,20191124,20191121,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60073001,-1,14899,528,20191114,20191124,20191121,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60089002,-1,11183,528,20191114,20191124,20191121,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60136002,-1,25957,528,20191115,20191125,20191122,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60213001,-1,16371,528,20191116,20191126,20191123,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60226002,-1,11143,528,20191116,20191126,20191123,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60233003,-1,11854,528,20191116,20191126,20191123,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60292002,-1,11516,528,20191117,20191127,20191124,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60293003,-1,13435,528,20191117,20191127,20191124,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60338002,-1,26514,528,20191118,20191128,20191125,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60347001,-1,14593,528,20191118,20191128,20191125,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60365002,-1,13453,528,20191118,20191128,20191125,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60483001,-1,14609,528,20191120,20191130,20191127,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60546002,-1,11853,528,20191121,20191201,20191128,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60661001,-1,15403,528,20191123,20191203,20191130,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60706002,-1,26346,528,20191124,20191204,20191201,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60711002,-1,22361,528,20191124,20191204,20191201,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60793001,-1,15895,528,20191125,20191205,20191202,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60813002,-1,13472,528,20191125,20191205,20191202,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60855002,-1,26289,528,20191126,20191206,20191203,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60874003,-1,11872,528,20191126,20191206,20191203,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60904001,-1,25341,528,20191127,20191207,20191204,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60905001,-1,23727,528,20191127,20191207,20191204,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60912001,-1,16091,528,20191127,20191207,20191204,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60922002,-1,11517,528,20191127,20191207,20191204,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60986001,-1,15853,528,20191128,20191208,20191205,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60988001,-1,14762,528,20191128,20191208,20191205,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
60998001,-1,11024,528,20191128,20191208,20191205,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61000001,-1,11887,528,20191128,20191208,20191205,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61075003,-1,14297,528,20191129,20191209,20191206,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61132001,-1,14627,528,20191130,20191210,20191207,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61147001,-1,12146,528,20191130,20191210,20191207,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61148002,-1,12933,528,20191130,20191210,20191207,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61149002,-1,12416,528,20191130,20191210,20191207,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61155003,-1,11797,528,20191130,20191210,20191207,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61299002,-1,12411,528,20191201,20191211,20191208,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61332002,-1,25967,528,20191202,20191212,20191209,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61338001,-1,16720,528,20191202,20191212,20191209,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61409003,-1,15155,528,20191203,20191213,20191210,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61450002,-1,22775,528,20191204,20191214,20191211,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61457001,-1,15516,528,20191204,20191214,20191211,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61500001,-1,23689,528,20191205,20191215,20191212,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61576001,-1,12978,528,20191206,20191216,20191213,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61634003,-1,12440,528,20191207,20191217,20191214,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61703002,-1,11704,528,20191208,20191218,20191215,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61704001,-1,11692,528,20191208,20191218,20191215,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61755001,-1,15165,528,20191209,20191219,20191216,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61802002,-1,22731,528,20191210,20191220,20191217,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61813001,-1,15375,528,20191210,20191220,20191217,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61814001,-1,15011,528,20191210,20191220,20191217,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61872001,-1,22087,528,20191211,20191221,20191218,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61894002,-1,12111,528,20191211,20191221,20191218,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61896002,-1,11852,528,20191211,20191221,20191218,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61903002,-1,14470,528,20191211,20191221,20191218,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61952003,-1,14451,528,20191212,20191222,20191219,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
61997001,-1,11795,528,20191213,20191223,20191220,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62038002,-1,26516,528,20191214,20191224,20191221,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62050001,-1,14729,528,20191214,20191224,20191221,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62062002,-1,11174,528,20191214,20191224,20191221,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62068002,-1,19735,528,20191214,20191224,20191221,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62133003,-1,14400,528,20191215,20191225,20191222,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62196001,-1,16356,528,20191216,20191226,20191223,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62210003,-1,18942,528,20191216,20191226,20191223,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62260001,-1,15545,528,20191217,20191227,20191224,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62327001,-1,11737,528,20191218,20191228,20191225,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62328002,-1,11975,528,20191218,20191228,20191225,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62331003,-1,14442,528,20191218,20191228,20191225,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62358001,-1,22364,528,20191219,20191229,20191226,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62363001,-1,15164,528,20191219,20191229,20191226,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62377002,-1,14614,528,20191219,20191229,20191226,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62416002,-1,25416,528,20191220,20191230,20191227,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62423001,-1,16063,528,20191220,20191230,20191227,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62424001,-1,15772,528,20191220,20191230,20191227,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62436001,-1,12931,528,20191220,20191230,20191227,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62438001,-1,11874,528,20191220,20191230,20191227,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62442003,-1,15909,528,20191220,20191230,20191227,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62601001,-1,15957,528,20191223,20200102,20191230,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62603001,-1,15858,528,20191223,20200102,20191230,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62648002,-1,22269,528,20191224,20200103,20191231,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62718001,-1,16652,528,20191225,20200104,20200101,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62731002,-1,11658,528,20191225,20200104,20200101,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62776002,-1,26048,528,20191226,20200105,20200102,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62779002,-1,24745,528,20191226,20200105,20200102,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62804003,-1,12094,528,20191226,20200105,20200102,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62850002,-1,12067,528,20191227,20200106,20200103,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62897001,-1,24227,528,20191228,20200107,20200104,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62903001,-1,15773,528,20191228,20200107,20200104,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62915001,-1,11285,528,20191228,20200107,20200104,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62916002,-1,11229,528,20191228,20200107,20200104,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
62962002,-1,22724,528,20191229,20200108,20200105,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63021002,-1,23864,528,20191230,20200109,20200106,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63025001,-1,16010,528,20191230,20200109,20200106,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63026001,-1,15202,528,20191230,20200109,20200106,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63095002,-1,11821,528,20191231,20200110,20200107,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63316001,-1,14748,528,20200101,20200111,20200108,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63317001,-1,16017,528,20200101,20200111,20200108,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63388001,-1,14620,528,20200102,20200112,20200109,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63453001,-1,16014,528,20200103,20200113,20200110,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63467001,-1,12029,528,20200103,20200113,20200110,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63469002,-1,14646,528,20200103,20200113,20200110,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63571001,-1,23206,528,20200105,20200115,20200112,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63578001,-1,15382,528,20200105,20200115,20200112,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63580001,-1,16714,528,20200105,20200115,20200112,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63588002,-1,11305,528,20200105,20200115,20200112,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63644001,-1,22085,528,20200106,20200116,20200113,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63662001,-1,11164,528,20200106,20200116,20200113,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63663001,-1,11163,528,20200106,20200116,20200113,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63787002,-1,11697,528,20200108,20200118,20200115,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63791002,-1,15483,528,20200108,20200118,20200115,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63862003,-1,15200,528,20200109,20200119,20200116,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63929003,-1,15417,528,20200110,20200120,20200117,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63964002,-1,23027,528,20200111,20200121,20200118,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
63975002,-1,11184,528,20200111,20200121,20200118,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64080001,-1,23737,528,20200113,20200123,20200120,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64081001,-1,24226,528,20200113,20200123,20200120,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64140001,-1,15326,528,20200114,20200124,20200121,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64271001,-1,15470,528,20200116,20200126,20200123,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64396002,-1,23581,528,20200118,20200128,20200125,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64406001,-1,14742,528,20200118,20200128,20200125,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64427003,-1,15481,528,20200118,20200128,20200125,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64498002,-1,11674,528,20200119,20200129,20200126,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64504003,-1,15194,528,20200119,20200129,20200126,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64556001,-1,15533,528,20200120,20200130,20200127,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64574002,-1,12049,528,20200120,20200130,20200127,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64578001,-1,11320,528,20200120,20200130,20200127,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64580002,-1,13017,528,20200120,20200130,20200127,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64630001,-1,22126,528,20200121,20200131,20200128,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64653002,-1,18948,528,20200121,20200131,20200128,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64696002,-1,26515,528,20200122,20200201,20200129,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64705001,-1,14571,528,20200122,20200201,20200129,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64710002,-1,11288,528,20200122,20200201,20200129,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64713002,-1,15374,528,20200122,20200201,20200129,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64745001,-1,26196,528,20200123,20200202,20200130,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64754001,-1,15541,528,20200123,20200202,20200130,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64767002,-1,15389,528,20200123,20200202,20200130,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64877001,-1,16715,528,20200125,20200204,20200201,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64909001,-1,25862,528,20200126,20200205,20200202,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64971002,-1,26519,528,20200127,20200206,20200203,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64982001,-1,17658,528,20200127,20200206,20200203,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
64986001,-1,16357,528,20200127,20200206,20200203,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65040002,-1,25841,528,20200128,20200207,20200204,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65041002,-1,22083,528,20200128,20200207,20200204,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65114001,-1,16064,528,20200129,20200208,20200205,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65125001,-1,11524,528,20200129,20200208,20200205,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65417001,-1,15947,528,20200131,20200210,20200207,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65418001,-1,14907,528,20200131,20200210,20200207,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65472001,-1,23133,528,20200201,20200211,20200208,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65478001,-1,15408,528,20200201,20200211,20200208,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65649001,-1,23297,528,20200204,20200214,20200211,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65654001,-1,18058,528,20200204,20200214,20200211,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65704001,-1,15896,528,20200205,20200215,20200212,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65766001,-1,15747,528,20200206,20200216,20200213,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65895002,-1,23457,528,20200208,20200218,20200215,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
65922001,-1,11306,528,20200208,20200218,20200215,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66000003,-1,15770,528,20200209,20200219,20200216,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66107002,-1,22362,528,20200211,20200221,20200218,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66126002,-1,11269,528,20200211,20200221,20200218,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66129002,-1,16065,528,20200211,20200221,20200218,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66172001,-1,16130,528,20200212,20200222,20200219,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66181002,-1,11636,528,20200212,20200222,20200219,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66183002,-1,11656,528,20200212,20200222,20200219,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66189002,-1,16078,528,20200212,20200222,20200219,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66219002,-1,25350,528,20200213,20200223,20200220,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66226002,-1,22375,528,20200213,20200223,20200220,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66278002,-1,23295,528,20200214,20200224,20200221,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66388001,-1,23564,528,20200216,20200226,20200223,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66471002,-1,11782,528,20200217,20200227,20200224,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66601001,-1,17674,528,20200219,20200229,20200226,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66659001,-1,26677,528,20200220,20200301,20200227,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66809002,-1,12043,528,20200222,20200303,20200229,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66900002,-1,25880,528,20200224,20200305,20200302,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66901002,-1,23215,528,20200224,20200305,20200302,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66963002,-1,24749,528,20200225,20200306,20200303,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66965002,-1,23501,528,20200225,20200306,20200303,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66984001,-1,11169,528,20200225,20200306,20200303,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66989002,-1,11876,528,20200225,20200306,20200303,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
66995003,-1,12018,528,20200225,20200306,20200303,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67037001,-1,22134,528,20200226,20200307,20200304,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67055002,-1,11180,528,20200226,20200307,20200304,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67058002,-1,12019,528,20200226,20200307,20200304,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67067002,-1,12885,528,20200226,20200307,20200304,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67124002,-1,12028,528,20200227,20200308,20200305,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67125001,-1,13168,528,20200227,20200308,20200305,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67160002,-1,22075,528,20200228,20200309,20200306,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67161002,-1,23349,528,20200228,20200309,20200306,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67163002,-1,22223,528,20200228,20200309,20200306,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67234002,-1,11141,528,20200229,20200310,20200307,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67244003,-1,15972,528,20200229,20200310,20200307,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67362001,-1,22723,528,20200301,20200311,20200308,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67364001,-1,23304,528,20200301,20200311,20200308,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67436001,-1,22744,528,20200302,20200312,20200309,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67441001,-1,15855,528,20200302,20200312,20200309,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67517001,-1,16336,528,20200303,20200313,20200310,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67518001,-1,15982,528,20200303,20200313,20200310,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67537002,-1,11127,528,20200303,20200313,20200310,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67594002,-1,23812,528,20200304,20200314,20200311,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67596001,-1,22865,528,20200304,20200314,20200311,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67682002,-1,12982,528,20200305,20200315,20200312,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67707002,-1,26046,528,20200306,20200316,20200313,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67737002,-1,16854,528,20200306,20200316,20200313,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67800001,-1,15296,528,20200307,20200317,20200314,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67870001,-1,15282,528,20200308,20200318,20200315,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67882003,-1,16122,528,20200308,20200318,20200315,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67913002,-1,26479,528,20200309,20200319,20200316,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67985002,-1,24750,528,20200310,20200320,20200317,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
67987002,-1,22084,528,20200310,20200320,20200317,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
68048001,-1,14488,528,20200311,20200321,20200318,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
68119001,-1,15814,528,20200312,20200322,20200319,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
68168001,-1,26518,528,20200313,20200323,20200320,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
68215002,-1,23703,528,20200314,20200324,20200321,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
68216001,-1,23495,528,20200314,20200324,20200321,4,1,4.99,4.99,1.8663,1.8663,4.99,0,3.1237
