verific,contagem
"0476f6eca64ad7ce1bef51f7308871bd1612209b0b37fbe80e1e8e1b7d19ca1d87142160b41353c4e5fca2360caf6f9203/04/2017 11:02:1799001743",1
"047723564a4f371af7f16f08f08ae0e0f58e45b16a42a325c144eb2c46a2bc5746dc3b2cc0980fb8ec44634e21d2718e12/12/2017 19:15:26279991940",1
"04778abaab7b4bdfb0abb1110f1eba5233f17ed3c6906f7a7ae17a0843536db4ea8482cd71df3c1969d7b9473ff13abc14/05/2018 04:54:5627991523",1
"04782e9b6da0d4326e534dae5dd3e09e6e77b89d36e50217e6793780a8ce5c82ea8482cd71df3c1969d7b9473ff13abc03/06/2018 22:58:1737991523",1
"04784f58d6d77df7f4c12da82a4577dcc073cc5c3c6cff45b33fda27f5f3f807c4f7fee5b0db50e87766f5a4d1b1b75823/04/2018 19:30:586399906",1
"0478ce23b7b39ac01b3bbd39109b083aa8b0dd2c57b49b649373ff5a495a697e8e8a7ce9f2f970dc00e2acf6f6e199f616/08/2018 04:15:28135001605",1
"04791a70ae0e68a0fb50758b946b519553759a2ecddad2bb87a079a1f1519f731f50f920176fa81dab994f902352310029/01/2018 22:16:2949901337",1
"04791a70ae0e68a0fb50758b946b5195389d119b48cf3043d311335e499d9c6b1f50f920176fa81dab994f902352310029/01/2018 22:16:2949901337",1
"0479573b338446f5fedbcf76cea3bc20ba0d049a05e69aa1b806f625df62306376c47a299e4a8fe992316a85865acbe921/06/2018 21:15:10100005305",1
"047ac23902ffcc68f3106db4f2e4338fe7d5464b94c9a5963f7c686fc80145ad58f1a6197ed863543e0136bdedb3fce225/07/2018 20:43:58139001431",1
"047ad2bad6fa4c12dd98ff4b00ce0317aca2eb7d00ea1a7b8ebd4e68314663af955fee9216a65b617aa5c0531780ce6027/03/2018 19:15:2569902471",1
"047d317db3c34ff477eee816660e44f053b36df67ebb7c41585e8d54d6772e084869f7a5dfa277a7dca6462dcf3b52b202/10/2017 03:35:43134901244",1
"047d4038afddd0dbca117fce7d5019d0196616257eff8bc851dc4fc041cbbbe9701938c450705b8ae65fc923b70f35c709/01/2018 19:29:25109976151",1
"047d7bce997c4e73c6efe724711fd3b80e323ee8f8dc60a0b875e9ac4daf1337e62b2d6ac10570a035a30bafcf01d26323/10/2017 03:56:214990872",1
"047e0e88828680c6cd9c476d555823e2a35a9f46dcee0a67c8c7ad8493eb413585d9eb9ddc5d00ca9336a2219c97bb1311/06/2018 08:56:4725521650",1
"047e0e88828680c6cd9c476d555823e241db6d8062fcd38410c699743ccc026592eb0f42c21942b6552362b9b114707d29/05/2018 08:56:4713771761",1
"047ea1a58aad923c2c108eafa2c2819219c91ef95d509ea33eda93495c4d348106a2c3af7b3aee5d69171b0e14f0ee8709/07/2018 04:31:21122996311",1
"047f9a218bccce8342d77f72c2240f8a5bd3ba44eb990450377a2cd863821cca38e679b9e0064cd94c6f035707344dae27/04/2017 17:35:20194902686",1
"0480beb27028f701542a144a9882a0f470cbbf603be04fd0947d83608b9a226659fb871bf6f4522a87ba567b42dafecf04/09/2017 12:45:49169991594",1
"04814d2760b61010107588883262188199c97d191bcc87e072acc4521bce44d4e882b2a25a10b9c057cc49695f222c1907/05/2018 12:15:23443001899",1
"0482c10b78fefa5a30abb519aa9dee935b226d7c52f86ac72457617f78cff95d1835b56ce799e6a4dc4eddc053f0406610/11/2017 10:47:2556991274",1
"04836fc7917dc0bfcfbd4456ec4156acadda822b6a549cd98b20e557b88d230d9c1c0c36cd23c20897e473901a8fb14926/07/2018 13:05:1899995878",1
"0484f1d11d891ff86fcc2d225ce7094ef819f0c84a64f02d3a5606ca95edd2724869f7a5dfa277a7dca6462dcf3b52b218/01/2018 15:09:07668001770",1
"0487007c18089d38f1492091945d7ba8ee99cd2d468819078af4687f923cf17b17a053fcb14bd219540cbde0df490be012/06/2018 15:11:36329904717",1
"048741d7885a7fded1de887eb956fff33e19791ee3fa124c96da5a87616794ace2c92f9c1c7746d899d18f2e158bbff719/06/2018 17:20:44137002160",1
"0487b772aa23074a39079a6967041b72c681df24c54f79b5eab51e15b603abf81127b7f2594683f2510f1c2c834a486b30/07/2018 13:24:3428281378",1
"0487b902149eab8ec30e844142ee3e3af582884ed8bb76a4b6317b8c9e966d98994f04b3718c2bab35c2adfa8afecd2a20/11/2017 18:30:3294901322",1
"0487e06921e4ff31dd6c111294e130faf67ad6b3366ae186b8d29087e6d5ebd016090f2ca825584b5a147ab24aa30c8607/05/2018 05:55:172800787",1
"048846960b74c996a4af7802498f52f2c9dcb2deb4a49214eb9e72aafd096eefbacb1f0ed56ad24198f5810d2b3fe9a512/06/2017 14:15:0714990879",1
"048860a9cc82e1ab85c2d34174944cc80e323ee8f8dc60a0b875e9ac4daf1337e62b2d6ac10570a035a30bafcf01d26304/12/2017 03:19:3455911514",1
"048937ad68e3d2ec6e64f5105184589d4f915391faab8ae23c234735d5080c314869f7a5dfa277a7dca6462dcf3b52b210/05/2018 15:50:45735005565",1
"0489818f0b5863c095a7445ee35fd7f2599e5320aef0c7dd9e3fed9b2f673d41d03698c2efd04a549382afa6623e27fb21/03/2018 21:10:2981402350",1
"0489b618a9367918b686f03f0cdeec60abc3c2e40b0c9b7b115a96bc6c919ae102dcd3e8e25bee036e32512bcf17549322/03/2018 02:55:3699001554",1
"0489c7b710f3ebccafbd087c3c53bc2d68120d970296eb097cc07cbfce29475b42bde9fef835393bb8a8849cb6b7f24518/10/2017 03:21:0569001261",1
"048beca6ccda094fb80bbc704d7c493d994e65eb77f3501f497e7fd860b0ea9e79ed755314cfe6df0daef2c6cd3022cd05/05/2017 13:45:15159901370",1
"048c6b6617c20f59a0ac4e9a348667e95a848e4ab52fd5445cdc07aab1c40e48c826c40d7b19f62a09e2d7c5e7295ee218/01/2018 20:09:35122991461",1
"048cb31a5449d208f197f1fe7b617c3c3f34959740c72f0e661df7d18465c9550ffa40d54288e4f3499b8780dd0f144f27/04/2018 14:30:3865001942",1
"048cc31326007f07b576b46beddecc12b596e2d70dd2f5fb5ff9ee2a1c803e5b46dc3b2cc0980fb8ec44634e21d2718e14/12/2017 02:54:34249992259",1
"048cc42e03ca8d43c729adf6962cb3486a2fb4dd53d2cdb88e0432f1284a004c7040e82f899a04d1b434b795a43b461723/11/2017 21:31:311690778",1
"048d1e40afa8d75641833ebbb74f85b7416d75e3094f3393b778fd40d52b60894b5f66b7adcf57f1ecc0d3c07dd6b17712/12/2017 03:31:06169901421",1
"048d699adf41881d80ac3ed5f632a3aa734be9836ed8115f981a072369c2516c41b39e28db005d9731d9d485a83b4c3806/06/2017 18:50:19169901689",1
"048e579f89c9b3ca9a055508767407547c1bd920dbdf22470b68bde975dd3ccfcc419e0650a3c5ba77189a1882b7556a03/08/2017 11:45:1168991773",1
"048e6e4623dbf118c43e0f5572016faaa04087ab6a96ffa041f8a2701a72b61653243585a1d6dc2643021fd1853d890505/01/2018 18:09:23599005863",1
"048f3e9b77a965f84a501a7f29076128022ff42cced44a2b2cca57061cabb526c3867b4666c7d76867627c2f7fb22e2103/08/2017 01:20:06439901458",1
"048f4f6b6d2d3bc131665b2440c39f70c075b8e131353552218860f1c421e4eff80edd2c5aaa505cc4b0a3b219abf4b831/05/2017 22:35:2048903790",1
"048f62c5f28797fb7a060c3f3c3e3e2cd0349534ab9b46b98d13a53051310f24229c3efbfb0ea2058de4ccdfbc3d784a09/05/2018 15:10:2567001535",1
"048fc26beee4f076edae01e578a13fc8efe51826ab4363ada69569a61c5a23b18648b1e89e9b349e32d3741b30ec737e16/02/2018 09:48:472690827",1
"048fec87f5858e3a91ce55d3a944b4571cac29154057b66c1cfcb6ff58e2fdbfb8114f2f589a6804810f04f99b36b49821/05/2018 23:15:1842421936",1
"048fec87f5858e3a91ce55d3a944b457625218e2e2b4668a47d08911e0def1a4b8114f2f589a6804810f04f99b36b49821/05/2018 23:15:1842421936",1
"048fec87f5858e3a91ce55d3a944b4573c839ed874f2e0444a38bfc8daf5ad5eb8114f2f589a6804810f04f99b36b49821/05/2018 23:15:18161421935",1
"04911e590c1c5c9b8e750d3ac1344d54ab495f166205a883ffe5ab0b5b55f86701cf7e3d21494c41fb86034f2e714fa108/08/2017 15:15:166299011735",1
"04915529f622f4b069fb4501085fd905880be32f4db1d9f6e2bec38fb6ac23abfa40cc5b934574b62717c68f3d678b6d16/05/2017 15:02:304299552",1
"04915529f622f4b069fb4501085fd9058d98dedc3c19de17f1a090195e85d6b6fa40cc5b934574b62717c68f3d678b6d16/05/2017 15:02:3049901004",1
"0492eead55cd90ba9690387cca2baa20b6b76b074ed0d77d0f3443b12d8adb5e6560211a19b47992c3666cc44a7e94c026/07/2018 03:45:099900795",1
"0493b5f35d3ee7b1f7e2d98ad782820b25e2023ed83352bde98dc1490d14c3d8ff1fb4c404b2efe68b03350a8dc2412219/04/2018 01:31:4799001966",1
"0493cfcda1fbe4c59f584aeffa96c0989e18e70b32c00d98cc4cb4314dfef5ddbfd27a966d91cfaafdb25d076585f0da10/03/2017 14:35:0889001736",1
"049446a8732fca98a50e6767bb58bd49ae1d83f17a79da9d43ac1284316cbf2b95e03ca3d4146e4011985981aeb959b918/12/2017 02:50:1949901611",1
"04948f70a0acaf8f9bcbc5602c4a7a476d8096ca93caea3416a6b24bf411bc86fa1c13f2614d7b5c4749cbc52fecda9418/01/2018 20:18:20329901706",1
"0494b383f6155152ea987dde9647004bf207b010add19c1090a2c248d30a0c30e9d99831abad74458942f21e16f33f9208/01/2018 12:09:063880872",1
"0494bfa608beaca61486b71439135973a298a105818dce6878b787e4af6cff7de26901d5ab434ce92fd9b5c256820a4e04/05/2017 21:22:2679901117",1
"0494d7ef89583fcaf33a1cea4bcfeec2f2ee381460f893efb6f459e95cd57695272f092de69afedd4d2969440b37f18f29/08/2017 02:47:4829903415",1
"0494f6deee34c3bcc09e66f364b0e5a457e089e3103f5cda6a4ce23b77399bdbaafe36600ce604f205b86b5084d3d76723/05/2018 00:15:2047901632",1
"04955e4e1efe5837c88f3d4311a94fe72b0943c63387bbdc046d9a76926023889d681c7e12db302cb261e721040dde6519/06/2018 02:32:3329902946",1
"0497899302217e8f8ea8645ac33c1882cd8c7501d1e3a66f282dfed8dbd5ab9f392e0502231ae2f8b29994ef6398cd7718/02/2017 11:21:1299002216",1
"049999b745ab7d4bc3ddf00181c39d565a910588e5561f1b7cbe03bc10cbc967ea8482cd71df3c1969d7b9473ff13abc10/11/2017 01:26:192499778",1
"0499c7fe87611ea8ba76fc6ddceaad0e282d6e7d6d123206300fc97fb779d56914a08204d03bb6b6bde8029f801ae0eb06/08/2018 12:05:1369001558",1
"049ac54eda25ad838a76c65dcfd27c9ab11802a8f8d0f813ec6d3fa8967aab219d681c7e12db302cb261e721040dde6502/08/2018 16:15:15139903312",1
"049ad2bf8710b108e943f5074aed493996b0a882d11b17ce51238420ec63e3a1259f7b5e6e482c230e5bfaa670b6bb8f16/11/2017 03:07:2654901308",1
"049b358d74d74c40f7305eb4a4bc378ef3c62fde9d2e2acf6c7c46648571c070e0eabded302882513ced4ea3eb0c705910/05/2018 12:13:1679901544",1
"049bad09d9281445edb6dd1d6ece7395a298a105818dce6878b787e4af6cff7de26901d5ab434ce92fd9b5c256820a4e20/07/2017 11:45:207990781",1
"049c19712aca2d6e4ddc43c83183cdf609661a3f29765eeafd2f05d7ad22310fd23019c84ffae2d5ef2270367b8605fc19/04/2018 11:55:17139004824",1
"049c844d7707d97ba1600196919474f453b36df67ebb7c41585e8d54d6772e087d13fca15225358621be4086e1eb096405/03/2018 16:35:43128891565",1
"049db9aade07d0056ead438e182f2b527f72a8900b3d2fc8fa2635b7836d6e6e7299e27ed73d2ad986de7f7c77d919fa13/07/2018 03:10:1764991856",1
"049ede3fc839758e81752a9dacd1f9116ab9d49c399f239bc88ea28c7568213f5c853bb56f70f4d14218944bae111d7a10/08/2018 04:35:1212991279",1
"049f68d642ed97629f4f13966b3082af629e019a6f298a83aeecc7877964f935c003204e1ab016dfa150abc119207b2403/01/2018 04:14:47109902561",1
"049fa9a29ba386943ccbd0954fe8b8a08562e2c780a345b609e1b802d7e3e4ae8160255418d5aaa7dbdc9f4c64ebda4405/07/2018 09:31:4279902336",1
"04a0704d5a3f27305100a48682d41bb63fbc0ef745950c7932d5f2a44618972506a2c3af7b3aee5d69171b0e14f0ee8729/08/2018 20:30:2066991938",1
"04a0e5cbdfc606ebca72c5b78caf81fe86265224a1b25cd13f8b20ffeb6c8e5db17b679f4f5ce2e03ce6968c6264824629/01/2018 03:52:5748901706",1
"04a18000a647d0f0f842ca489dd4a464095fc85516c1210e6dbed95ed8041ee0903037660cf848a717166eb7a06d616e28/03/2018 14:48:4560001378",1
"04a18000a647d0f0f842ca489dd4a464b7f9e962dba31973edd059ada998d699903037660cf848a717166eb7a06d616e28/03/2018 14:48:4560001378",1
"04a1e228e53006582fabe65a7767258c4b54c1f607b7a55ec9a34555b56075397142540dd4c91e2237acb7e911c4eba217/05/2018 19:56:3859901451",1
"04a2349771026865337d7e70a2ae0af4ba230fc7bcaa2f503c46d73098caeb6613d058e4eeac2ce8217660b2f8a0581222/08/2017 00:30:35229996016",1
"04a28263e085d399c97ae49e0b477efa3f14d740544f37ece8a9e7bc8349797e6973a06f484aacf400ece213dbf3d94609/02/2018 18:15:3784891534",1
"04a2b4ee7fcf9fa8bf25b8d5bc770152d1c11e104455ab36d3e5b7458a9189d22c4c47cb51acd5ea5db5e0ae0e26542a13/06/2018 22:55:17145002160",1
"04a2b4ee7fcf9fa8bf25b8d5bc7701526d2cb25a03acb6dd4e83969a770e772df45122a9ab94eb4f3f8953578bc0c56013/06/2018 22:55:171999556",1
"04a38c066d7f34688a58ac150102619e1e919b41a2e4b6055b2498c100e18c75f262cbc1c910c83959f849465454ddd307/12/2017 09:30:582999778",1
"04a59fe46fc5aa341da5378c195ed53c2a15783d3cb601f8d9a6a86806b037b3855668e0971d4dfd7bef1b6a4133b41b04/12/2017 09:31:1160001518",1
"04a5e3a44cf4310b56f1a18f38f103e687cb507e0daa37bbf34956fd59eba8326560211a19b47992c3666cc44a7e94c025/01/2018 09:09:1229001410",1
"04a772c0620384a8776c4fbcf4af5c01769083fbf5eb9f3f132a633cc98093881b938a7ec6ac5061a66a3766e0e75f9007/12/2017 13:37:1664902529",1
"04a92860751dfe7ae41f71e1228ffd185ed39c3cfec7336d6b641fd71befc491cee48807215b30a12ca2ca10ffb5f25029/05/2018 13:56:47199901859",1
"04a964d023c9a995e1dea573959fad67325c397d5d1eebe97422d6bc1ed8709d656591be56071d4c9ef4e5fee78a578a10/03/2017 14:05:1885005820",1
"04abf2d38859e6dfcfda69ed28a10aff4eda4a7eac36a8ff69db8880c4d95b7b0d33a55da925bbf1ff02af5f6059fc7f29/03/2018 00:35:4825002328",1
"04ac505fe152a153d8b6013eccb4086b042535091ac9e946489c2155a0392c47e883aa812c37a7413226856f4579fe9110/04/2018 00:32:223990739",1
"04ac671da9c58d9111811d06df6d2513368c6c730842d78016ad823897a372db1f50f920176fa81dab994f902352310026/04/2018 20:32:0853901346",1
"04ad6306c963b60d59a354f6cb9a3e137fa79f73326e6b9b13b79f60a435d4a57bac63f6603d382cc8d0832eb6c100a827/03/2018 13:31:25219001397",1
"04ad8c8d81d4c6b6936947bfe41c20fd53759a2ecddad2bb87a079a1f1519f731f50f920176fa81dab994f902352310002/03/2018 09:49:5053901962",1
"04aecd02392f7ec523e0e3f208d7e89098ae5b3166d58f0055db5dc330ff191445ba18c210d42734ec52c0c1c574e9ee10/04/2018 16:49:5210399759",1
"04af00b2ad7756ba45549af1e832d8da85d187257cdbf2692d10649a11c7e78b7ddcbb64b5bc1ef36ca8c151f6ec77df13/12/2017 03:16:39134991350",1
"04af40a6714e5ab254138fcd4863f0c17e0995bd610eb1dfe49155b54907904714d7985702e72162bbf13b6beb74ab2b14/03/2018 22:31:324000739",1
"04af63a78c7e84943b8377fe1b7871aa53b36df67ebb7c41585e8d54d6772e087d13fca15225358621be4086e1eb096403/04/2018 10:50:16115001869",1
"04b037305ba882bf9510568fe6c1615bd9bdf643d95cb89844c0da1a0df1d16e058fd0aa2bfdb2274e05e1ae971dabb618/01/2018 18:09:25120001559",1
"04b16351c3a70c83b9f8f1fe295cb4503718e428a53d75dc322c79a49bdbe3aa2dd1fb6f0e42a2243b8a01e40cd4121602/05/2017 08:02:5498901590",1
"04b16c4b451253310532ae8020927b0653759a2ecddad2bb87a079a1f1519f731f50f920176fa81dab994f902352310017/11/2017 08:46:4559901767",1
"04b21593198275390ded3d92c6d9fd6a142c759524da90ea8c592f9b3b1fedb52528513dd95219a6013d4d05176e391a09/11/2017 14:55:25499005609",1
"04b23c68df88327f687ea03eb2f34d7e67cee25aae565b8f1182ea8c37440103391fc6631aebcf3004804e51b40bcf1e15/02/2018 21:20:2649701760",1
"04b2afb6447774881079872788d9788388ffcf27478318ba55b1f9d22d65ce97f3da5b2ff499efb8d4a6d371d175d7dd26/04/2018 20:30:3740801279",1
"04b3135bf087618b410a00680576242f8fbd0b7f20c851cff57ffa74ebac3ec2ec2e006556300a79a5a91e4876ab3a5602/08/2018 20:10:143490899",1
"04b3f8c1795246a5d14db7496d570bc9656e0eca68dcecf6a31b8ececfabe3e80b90b6df587eb83608a64ea8b390cf0720/02/2018 09:10:3586601536",1
"04b7151492b049661380a47e0449f9b6576412dcec722c0f1f28ac7ee9acef5485cc55e048b6bcc90c75afe7f0e72f7210/07/2018 08:31:5084902689",1
"04b7738ad5fbb213eeb7a2145bea8242441293f432282ea2ab9c82fe5f0fb875624f4ece8da4aafb77699233d480f8ef23/05/2018 02:15:23159001646",1
"04b7738ad5fbb213eeb7a2145bea8242817e1c2d22418c36386406ccacfa53e8624f4ece8da4aafb77699233d480f8ef23/05/2018 02:15:23159001646",1
"04b7738ad5fbb213eeb7a2145bea82429163c7e81fd68452472912c4cde810aab499c00f28f4b7069ff6550af8c1348a23/05/2018 02:15:233999198",1
"04b7bd5687bbcc2087d9af68fe7302b383fb75d581e85667440635bdd314c645dbc22125167c298ef99da25668e1011f02/04/2018 03:49:3176891539",1
"04b7f4eff7b30fc23df0be1f249113a5be4788070edee09cc2eac8525f99aec1094ced053e257ae8cae57205592d671202/08/2018 11:31:1513401279",1
"04b9b5e585a9c4f0a8e54706eb6dca4736eed9a4d7d8e8ef649fa2371ec6eacf282f23a9769b2690c5dda22e316f994114/05/2018 19:52:5753241522",1
"04b9ffa87087a2450449da3911146316ef2fb3a493929907466587fecb5611e2b2ba3715d723d245138f291a6fe4259410/04/2018 09:10:2049901932",1
"04bc36cd51141e11c2cbbd188b6e47ca0fc6914383c2bea767a9562c9d8b43a18c16d1f32a54d92897cc437244442e1b13/10/2016 14:35:2143891452",1
"04bd525b12a75a2a6fafd264145883019a2e821cfc513051382e27606ab3325c3d871de0142ce09b7081e2b9d1733cb115/05/2017 17:10:0869901524",1
"04bef466ed85bb9eca9a6165d765574c0a07b2c989441aaec80191da39c79c99fa1c13f2614d7b5c4749cbc52fecda9428/01/2018 22:33:19138901472",1
"04bef5ebaab368e72d66decdad88fddfc2a1ff8408a1c857c8730e4d12da714e95e03ca3d4146e4011985981aeb959b914/07/2017 17:10:1469901674",1
"04bf4de54cc6a9145f3ca780b9f45d5430b6868bde148b4c71716da3f1cdd9e3aafe36600ce604f205b86b5084d3d76718/05/2017 02:55:2359901618",1
"04bf71feb2b6d5e4c9916677d56f6b80d07c0177e489e871713b83a518446ac753e4c6e0f4312d4d2107a8c9cddf45cd18/12/2017 03:52:5872001173",1
"04c0dac88714e8ee1ca2c0254cab2a22345f6c48d7dd28adc3242eafba3592cea06c8ff043abea0528ee44171e2140a222/05/2018 02:54:063190829",1
"04c16a4e370df99cc2e5e4228ee638200bbdc963004d9b2fd3427ee3c5ae360806df0c10d34e459d9672bc77388742eb08/08/2018 20:04:47299001543",1
"04c1e5f3771cb0ccfdb672669807401ba3e8ee20df0f969f2cb0c5ba01e1c40a86ccac0b835037332a596a33b6949ee121/09/2017 20:24:03898903874",1
"04c28d1572e04b2b3e5b80ca7559e750c072e7b87c8413341505d50d8234fbc23d871de0142ce09b7081e2b9d1733cb108/06/2018 00:15:3679001952",1
"04c2b3995f83a3db2540a9217254ef6d6670f250c92cd5a678aea84ab6a19dd59e6229250fedbe05838fef417b74e7fb31/07/2018 18:10:2079901975",1
"04c3465b312fdf85de8e4cf4dc18660047376be1404bbe927766e8a9011714cbfcb5ace8bcc92f75707dc0f01a27d26914/12/2017 16:54:512870778",1
"04c35d140fbc805e40f33f6902661c4f87283a98b24f9f1ac3a31b631073cf47cab85505710c7cb9b720bceb52b01cee19/06/2018 16:31:5749901545",1
"04c35d9b971c2df38635b6c4a1983c3569fef0f440d7a4d03f5d883264132dc2897060da8b9a21f655304d50fd93591301/08/2017 13:15:20695722971",1
"04c377db9e026afed8d38404a910c00f0f3f3612d3a594da318f0f7b175a9c1493dc87703c046b603023e75222018b4528/02/2018 20:30:31199001514",1
"04c3bddd55df58e83123e3b174855489f4f4debbcfcafe6858d1e37a1f6e436e7c67e1448b00f6e969d365cea6b010ab09/02/2018 21:58:36139943514",1
"04c3f7aeb511208363bae893105bd4108d7d29e5fb9ff5333009326c87fc04e97c67e1448b00f6e969d365cea6b010ab17/07/2017 17:42:33119942185",1
"04c5574dca3570ecdde1cf8527993017e5ae72c62ebfa708624f5029d609b1608e6d7754bc7e0f22c96d255ebda59eba28/03/2018 08:49:1664891289",1
"04c83c77d062fd72d8f1ebb7f9c1a1a3762c5d72dfd6cb77f19a9e1fd79e43fb17ca9b9e9b9ef8fdb529001b49ebb50f18/01/2018 12:09:0829971510",1
"04c8fbbbe02b38bd685ad085fcaf29bdd566c6f148d426bff95179d7e2e91d614e922959ae960d389249c378d1c939f517/05/2017 02:25:2779001116",1
"04ca915235b56ef2ce81703cdaa6a24b3354a4e684f5e7199f9407db70ccd92b7a67c85e85bb2ce8582c35f2203ad73609/07/2018 21:31:4189992343",1
"04cb4d9e4f236cd2d6d42de8f1eea4aedb34e1e6f14cc3755d9149fe8a1de9fd850f4f8af5ea87287ac68de36e29107f29/05/2017 09:02:41499901725",1
"04cbdd6817839ed5c7ac28f811ed8c0f026d610705e01d905582241e68aefefe3d871de0142ce09b7081e2b9d1733cb124/07/2017 06:05:3245001185",1
"04cc9ab9d21b11d7aca691cf7facaaa17c55ea4aea1acf1ce11440010f5aa298955fee9216a65b617aa5c0531780ce6009/05/2018 04:15:0739900246",1
"04cc9ab9d21b11d7aca691cf7facaaa12948658cb6abc82847412be7201bfc4c955fee9216a65b617aa5c0531780ce6009/05/2018 04:15:07110002463",1
"04cfd74948a554f6f404e78f54f26b22cedbdbe58192cf6de6833ae9c4edaac7dd533b429f380718b70ad9922c294bae26/10/2017 17:49:3144901269",1
"04d0a4d84d5dc9cc343ca4d0e4120a4d06c38a87544301cba8b0fb5a0796383ddd533b429f380718b70ad9922c294bae25/05/2017 18:50:1452902086",1
"04d11ad47e18aa9180d9d9cc7678f4966c3effec7c8ddba466d4f03f982c7aa337515688008a7a40ac93e3b2e4ab203f12/03/2018 01:50:2732501279",1
"04d3e9115c05c6494aa7c1063f96db5e71540d636652fc682032d3b3c0a180c1213b25e6f54661939f11710a6fddb87124/07/2018 13:25:46119852364",1
"04d49c33fa60bbc46ab8514d0811d0e3aa280035c50ba62c746480a59045eec4fa40cc5b934574b62717c68f3d678b6d09/05/2018 17:54:1235901066",1
"04d4e970b194babf5a7b70b11381f6ac24ef70f010919148b022e66b05862778a938325a4b357fd23a6a4d5bb126408e04/01/2018 13:13:3189001208",1
"04d545b51bf8586200b03f1e22db97e2aeb2f7fc62c8a2a56ae6e2f1b04d4e628d46553a36e68f95350a200c12f8f2e206/11/2017 02:58:581690811",1
"04d545b51bf8586200b03f1e22db97e23dc95ebe4e59153d4655472acb2c07858d46553a36e68f95350a200c12f8f2e206/11/2017 02:58:581690811",1
"04d551f13024f132b86b2fdb707664ed78a727ba961fe7561d533e153bf040885b97c06a046398e7005b2b7c0d707a9201/06/2017 00:32:45379995119",1
"04d73d34ddd1f5ebc0c603615093e2a11491a8ff192d4b5c369b0eaa2fe33ee537be5a7c751166fbc5f8ccba4119e04302/03/2018 09:29:36219992638",1
"04d7676ae07d3a61604185998b0d51d91065dbb6b0bf03daaedab1236979e296bfd27a966d91cfaafdb25d076585f0da30/01/2018 02:52:39169001843",1
"04d93c61c57f9d6d4886adce5a64a9b0fad4c004f68304a86535ea71c79cfaa45fd924b4836098a5be0ecf81ba054ce007/03/2017 16:35:186900609",1
"04d93c61c57f9d6d4886adce5a64a9b04374f5c6e8ab35133a8dbc5517ec03885fd924b4836098a5be0ecf81ba054ce007/03/2017 16:35:1859801217",1
"04d943e133b4033bedddc46ee516f5c47f064525eaaa1ce9d22c085f7ff5413a6560211a19b47992c3666cc44a7e94c031/08/2017 00:55:104900778",1
"04d9462386313112744bfe028575d10f9f2f03a7cc35b7c27e588388fa1e22522089a6d640999f9b9141ac719b2af59622/06/2017 14:05:22397901754",1
"04d95724f8e595ca13c0806541d39973e6746d9281278108ca3319c4f0e6d05e058fd0aa2bfdb2274e05e1ae971dabb623/03/2018 10:27:0313050778",1
"04da4dc0ed95cc93f9f25375fa08ad472ae49b2b174231324f42d783f93d0edc4869f7a5dfa277a7dca6462dcf3b52b228/08/2018 14:25:56246901439",1
"04da77eda115c14a16e28e6d0bcdf33f49196a215bd6514843cebf65ebbe52c017e34d8224d27a541263c4c64b11a56b06/10/2017 08:56:25206671379",1
"04daee30107ba31302f8528918ba7f374025ee582ef6b8c478af3b44cf89054bda8622b14eb17ae2831f4ac5b9dab84a01/03/2018 02:16:0224901510",1
"04dbc8d27bc4a29787bbaf068607aa76ec16be6dfd2b67c4f576d7c7ccda1358f9244d45189d3a3605499abddeade7d506/07/2018 10:14:0699991509",1
"04dc24624a669b293bee03e97b3444403089d427128cebffda89d3c8fd04fb90b17b679f4f5ce2e03ce6968c6264824619/04/2018 20:30:3880005269",1
"04dd35719b3865db080c89c54b9f5b6aef8856db4e302ad33dc4d91e40f7593cdbc22125167c298ef99da25668e1011f26/07/2017 01:55:06128901800",1
"04df14e9618f3ad47f7b1e353b0b9c505a6e53c3b4e8684b13388d6aa4afdf127299e27ed73d2ad986de7f7c77d919fa30/05/2017 02:55:3116991510",1
"04dfcefdc5881bd3db8f516999a758af7a5d0e89d069c89b2112e9da539343c2688756f717c462a206ad854c5027a64a21/06/2018 11:19:36119001863",1
"04e00ba23c33890eaee39b02e8185cc2674005996f7500049a539559eeec5b7685cc55e048b6bcc90c75afe7f0e72f7229/07/2018 21:45:1533901440",1
"04e16f3c151ad9fb3100eda6ac3a61b74ede61f4c026ce233e4ba9ff9444ee096750d71153f00fc58829af2a8ef1bcf110/04/2017 18:15:25269001709",1
"04e289ce03d58b279959796d73dee21934239894e175b17d8c84edc6c73b4dad827f8f69dfa529c561901c4f2e0f332f03/08/2017 08:45:3332901410",1
"04e2943331164044ec43de08763717eb154e7e31ebfa092203795c972e5804a6cc419e0650a3c5ba77189a1882b7556a19/12/2017 17:56:282399778",1
"04e2e5f16cad2f04bb156a4bcc034520d017a2151d543a9885604dc62a3d9dcc6560211a19b47992c3666cc44a7e94c014/12/2017 15:52:5549001510",1
"04e4230edda7cee2d7656643461d47e7c7b3cf9de7be95b3e09e7a63315685eb5dceca129747e92ff8ef7a997dc4f8ca06/06/2017 17:45:1379902105",1
"04e452498b75f049f617f5ed7ffc0633ffc9caf33e2d1e9f44e3e06da19085f7d06d019f72a04e5497a0b64190af170c03/06/2018 23:57:5622400992",1
"04e45523ce26353e6ba6a713afd77b82a216f363d00d836f8ed41189b7ea0c91ea8482cd71df3c1969d7b9473ff13abc05/03/2018 14:29:0624991410",1
