PK_dim_Data,Ano,Mes,Mes_N,Dia,MesAno,MesAno_Ordem,DiaSemana,NomeDiaSemana_Abr,SemanaAno,isAnoAtual,isDataPassada,Trimestre,Semestre,Ano-Semestre
2019-11-03 00:00:00.000,2019,"Novembro",11,3,"Nov-19",24239,0,"Dom",45,False,True,4,2,"2019-2"
2019-11-04 00:00:00.000,2019,"Novembro",11,4,"Nov-19",24239,1,"Seg",45,False,True,4,2,"2019-2"
2019-11-05 00:00:00.000,2019,"Novembro",11,5,"Nov-19",24239,2,"Ter",45,False,True,4,2,"2019-2"
2019-11-06 00:00:00.000,2019,"Novembro",11,6,"Nov-19",24239,3,"Qua",45,False,True,4,2,"2019-2"
2019-11-07 00:00:00.000,2019,"Novembro",11,7,"Nov-19",24239,4,"Qui",45,False,True,4,2,"2019-2"
2019-11-08 00:00:00.000,2019,"Novembro",11,8,"Nov-19",24239,5,"Sex",45,False,True,4,2,"2019-2"
2019-11-09 00:00:00.000,2019,"Novembro",11,9,"Nov-19",24239,6,"Sáb",45,False,True,4,2,"2019-2"
2019-11-10 00:00:00.000,2019,"Novembro",11,10,"Nov-19",24239,0,"Dom",46,False,True,4,2,"2019-2"
2019-11-11 00:00:00.000,2019,"Novembro",11,11,"Nov-19",24239,1,"Seg",46,False,True,4,2,"2019-2"
2019-11-12 00:00:00.000,2019,"Novembro",11,12,"Nov-19",24239,2,"Ter",46,False,True,4,2,"2019-2"
2019-11-13 00:00:00.000,2019,"Novembro",11,13,"Nov-19",24239,3,"Qua",46,False,True,4,2,"2019-2"
2019-11-14 00:00:00.000,2019,"Novembro",11,14,"Nov-19",24239,4,"Qui",46,False,True,4,2,"2019-2"
2019-11-15 00:00:00.000,2019,"Novembro",11,15,"Nov-19",24239,5,"Sex",46,False,True,4,2,"2019-2"
2019-11-16 00:00:00.000,2019,"Novembro",11,16,"Nov-19",24239,6,"Sáb",46,False,True,4,2,"2019-2"
2019-11-17 00:00:00.000,2019,"Novembro",11,17,"Nov-19",24239,0,"Dom",47,False,True,4,2,"2019-2"
2019-11-18 00:00:00.000,2019,"Novembro",11,18,"Nov-19",24239,1,"Seg",47,False,True,4,2,"2019-2"
2019-11-19 00:00:00.000,2019,"Novembro",11,19,"Nov-19",24239,2,"Ter",47,False,True,4,2,"2019-2"
2019-11-20 00:00:00.000,2019,"Novembro",11,20,"Nov-19",24239,3,"Qua",47,False,True,4,2,"2019-2"
2019-11-21 00:00:00.000,2019,"Novembro",11,21,"Nov-19",24239,4,"Qui",47,False,True,4,2,"2019-2"
2019-11-22 00:00:00.000,2019,"Novembro",11,22,"Nov-19",24239,5,"Sex",47,False,True,4,2,"2019-2"
2019-11-23 00:00:00.000,2019,"Novembro",11,23,"Nov-19",24239,6,"Sáb",47,False,True,4,2,"2019-2"
2019-11-24 00:00:00.000,2019,"Novembro",11,24,"Nov-19",24239,0,"Dom",48,False,True,4,2,"2019-2"
2019-11-25 00:00:00.000,2019,"Novembro",11,25,"Nov-19",24239,1,"Seg",48,False,True,4,2,"2019-2"
2019-11-26 00:00:00.000,2019,"Novembro",11,26,"Nov-19",24239,2,"Ter",48,False,True,4,2,"2019-2"
2019-11-27 00:00:00.000,2019,"Novembro",11,27,"Nov-19",24239,3,"Qua",48,False,True,4,2,"2019-2"
2019-11-28 00:00:00.000,2019,"Novembro",11,28,"Nov-19",24239,4,"Qui",48,False,True,4,2,"2019-2"
2019-11-29 00:00:00.000,2019,"Novembro",11,29,"Nov-19",24239,5,"Sex",48,False,True,4,2,"2019-2"
2019-11-30 00:00:00.000,2019,"Novembro",11,30,"Nov-19",24239,6,"Sáb",48,False,True,4,2,"2019-2"
2019-12-01 00:00:00.000,2019,"Dezembro",12,1,"Dez-19",24240,0,"Dom",49,False,True,4,2,"2019-2"
2019-12-02 00:00:00.000,2019,"Dezembro",12,2,"Dez-19",24240,1,"Seg",49,False,True,4,2,"2019-2"
2019-12-03 00:00:00.000,2019,"Dezembro",12,3,"Dez-19",24240,2,"Ter",49,False,True,4,2,"2019-2"
2019-12-04 00:00:00.000,2019,"Dezembro",12,4,"Dez-19",24240,3,"Qua",49,False,True,4,2,"2019-2"
2019-12-05 00:00:00.000,2019,"Dezembro",12,5,"Dez-19",24240,4,"Qui",49,False,True,4,2,"2019-2"
2019-12-06 00:00:00.000,2019,"Dezembro",12,6,"Dez-19",24240,5,"Sex",49,False,True,4,2,"2019-2"
2019-12-07 00:00:00.000,2019,"Dezembro",12,7,"Dez-19",24240,6,"Sáb",49,False,True,4,2,"2019-2"
2019-12-08 00:00:00.000,2019,"Dezembro",12,8,"Dez-19",24240,0,"Dom",50,False,True,4,2,"2019-2"
2019-12-09 00:00:00.000,2019,"Dezembro",12,9,"Dez-19",24240,1,"Seg",50,False,True,4,2,"2019-2"
2019-12-10 00:00:00.000,2019,"Dezembro",12,10,"Dez-19",24240,2,"Ter",50,False,True,4,2,"2019-2"
2019-12-11 00:00:00.000,2019,"Dezembro",12,11,"Dez-19",24240,3,"Qua",50,False,True,4,2,"2019-2"
2019-12-12 00:00:00.000,2019,"Dezembro",12,12,"Dez-19",24240,4,"Qui",50,False,True,4,2,"2019-2"
2019-12-13 00:00:00.000,2019,"Dezembro",12,13,"Dez-19",24240,5,"Sex",50,False,True,4,2,"2019-2"
2019-12-14 00:00:00.000,2019,"Dezembro",12,14,"Dez-19",24240,6,"Sáb",50,False,True,4,2,"2019-2"
2019-12-15 00:00:00.000,2019,"Dezembro",12,15,"Dez-19",24240,0,"Dom",51,False,True,4,2,"2019-2"
2019-12-16 00:00:00.000,2019,"Dezembro",12,16,"Dez-19",24240,1,"Seg",51,False,True,4,2,"2019-2"
2019-12-17 00:00:00.000,2019,"Dezembro",12,17,"Dez-19",24240,2,"Ter",51,False,True,4,2,"2019-2"
2019-12-18 00:00:00.000,2019,"Dezembro",12,18,"Dez-19",24240,3,"Qua",51,False,True,4,2,"2019-2"
2019-12-19 00:00:00.000,2019,"Dezembro",12,19,"Dez-19",24240,4,"Qui",51,False,True,4,2,"2019-2"
2019-12-20 00:00:00.000,2019,"Dezembro",12,20,"Dez-19",24240,5,"Sex",51,False,True,4,2,"2019-2"
2019-12-21 00:00:00.000,2019,"Dezembro",12,21,"Dez-19",24240,6,"Sáb",51,False,True,4,2,"2019-2"
2019-12-22 00:00:00.000,2019,"Dezembro",12,22,"Dez-19",24240,0,"Dom",52,False,True,4,2,"2019-2"
2019-12-23 00:00:00.000,2019,"Dezembro",12,23,"Dez-19",24240,1,"Seg",52,False,True,4,2,"2019-2"
2019-12-24 00:00:00.000,2019,"Dezembro",12,24,"Dez-19",24240,2,"Ter",52,False,True,4,2,"2019-2"
2019-12-25 00:00:00.000,2019,"Dezembro",12,25,"Dez-19",24240,3,"Qua",52,False,True,4,2,"2019-2"
2019-12-26 00:00:00.000,2019,"Dezembro",12,26,"Dez-19",24240,4,"Qui",52,False,True,4,2,"2019-2"
2019-12-27 00:00:00.000,2019,"Dezembro",12,27,"Dez-19",24240,5,"Sex",52,False,True,4,2,"2019-2"
2019-12-28 00:00:00.000,2019,"Dezembro",12,28,"Dez-19",24240,6,"Sáb",52,False,True,4,2,"2019-2"
2019-12-29 00:00:00.000,2019,"Dezembro",12,29,"Dez-19",24240,0,"Dom",53,False,True,4,2,"2019-2"
2019-12-30 00:00:00.000,2019,"Dezembro",12,30,"Dez-19",24240,1,"Seg",53,False,True,4,2,"2019-2"
2019-12-31 00:00:00.000,2019,"Dezembro",12,31,"Dez-19",24240,2,"Ter",53,False,True,4,2,"2019-2"
2021-01-01 00:00:00.000,2021,"Janeiro",1,1,"Jan-21",24253,5,"Sex",1,True,True,1,1,"2021-1"
2021-01-02 00:00:00.000,2021,"Janeiro",1,2,"Jan-21",24253,6,"Sáb",1,True,True,1,1,"2021-1"
2021-01-03 00:00:00.000,2021,"Janeiro",1,3,"Jan-21",24253,0,"Dom",2,True,True,1,1,"2021-1"
2021-01-04 00:00:00.000,2021,"Janeiro",1,4,"Jan-21",24253,1,"Seg",2,True,True,1,1,"2021-1"
2021-01-05 00:00:00.000,2021,"Janeiro",1,5,"Jan-21",24253,2,"Ter",2,True,True,1,1,"2021-1"
2021-01-06 00:00:00.000,2021,"Janeiro",1,6,"Jan-21",24253,3,"Qua",2,True,True,1,1,"2021-1"
2021-01-07 00:00:00.000,2021,"Janeiro",1,7,"Jan-21",24253,4,"Qui",2,True,True,1,1,"2021-1"
2021-01-08 00:00:00.000,2021,"Janeiro",1,8,"Jan-21",24253,5,"Sex",2,True,True,1,1,"2021-1"
2021-01-09 00:00:00.000,2021,"Janeiro",1,9,"Jan-21",24253,6,"Sáb",2,True,True,1,1,"2021-1"
2021-01-10 00:00:00.000,2021,"Janeiro",1,10,"Jan-21",24253,0,"Dom",3,True,True,1,1,"2021-1"
2021-01-11 00:00:00.000,2021,"Janeiro",1,11,"Jan-21",24253,1,"Seg",3,True,True,1,1,"2021-1"
2021-01-12 00:00:00.000,2021,"Janeiro",1,12,"Jan-21",24253,2,"Ter",3,True,True,1,1,"2021-1"
2021-01-13 00:00:00.000,2021,"Janeiro",1,13,"Jan-21",24253,3,"Qua",3,True,True,1,1,"2021-1"
2021-01-14 00:00:00.000,2021,"Janeiro",1,14,"Jan-21",24253,4,"Qui",3,True,True,1,1,"2021-1"
2021-01-15 00:00:00.000,2021,"Janeiro",1,15,"Jan-21",24253,5,"Sex",3,True,True,1,1,"2021-1"
2021-01-16 00:00:00.000,2021,"Janeiro",1,16,"Jan-21",24253,6,"Sáb",3,True,True,1,1,"2021-1"
2021-01-17 00:00:00.000,2021,"Janeiro",1,17,"Jan-21",24253,0,"Dom",4,True,True,1,1,"2021-1"
2021-01-18 00:00:00.000,2021,"Janeiro",1,18,"Jan-21",24253,1,"Seg",4,True,True,1,1,"2021-1"
2021-01-19 00:00:00.000,2021,"Janeiro",1,19,"Jan-21",24253,2,"Ter",4,True,True,1,1,"2021-1"
2021-01-20 00:00:00.000,2021,"Janeiro",1,20,"Jan-21",24253,3,"Qua",4,True,True,1,1,"2021-1"
2021-01-21 00:00:00.000,2021,"Janeiro",1,21,"Jan-21",24253,4,"Qui",4,True,True,1,1,"2021-1"
2021-01-22 00:00:00.000,2021,"Janeiro",1,22,"Jan-21",24253,5,"Sex",4,True,True,1,1,"2021-1"
2021-01-23 00:00:00.000,2021,"Janeiro",1,23,"Jan-21",24253,6,"Sáb",4,True,True,1,1,"2021-1"
2021-01-24 00:00:00.000,2021,"Janeiro",1,24,"Jan-21",24253,0,"Dom",5,True,True,1,1,"2021-1"
2021-01-25 00:00:00.000,2021,"Janeiro",1,25,"Jan-21",24253,1,"Seg",5,True,True,1,1,"2021-1"
2021-01-26 00:00:00.000,2021,"Janeiro",1,26,"Jan-21",24253,2,"Ter",5,True,True,1,1,"2021-1"
2021-01-27 00:00:00.000,2021,"Janeiro",1,27,"Jan-21",24253,3,"Qua",5,True,True,1,1,"2021-1"
2021-01-28 00:00:00.000,2021,"Janeiro",1,28,"Jan-21",24253,4,"Qui",5,True,True,1,1,"2021-1"
2021-01-29 00:00:00.000,2021,"Janeiro",1,29,"Jan-21",24253,5,"Sex",5,True,True,1,1,"2021-1"
2021-01-30 00:00:00.000,2021,"Janeiro",1,30,"Jan-21",24253,6,"Sáb",5,True,True,1,1,"2021-1"
2021-01-31 00:00:00.000,2021,"Janeiro",1,31,"Jan-21",24253,0,"Dom",6,True,True,1,1,"2021-1"
2021-02-01 00:00:00.000,2021,"Fevereiro",2,1,"Fev-21",24254,1,"Seg",6,True,True,1,1,"2021-1"
2021-02-02 00:00:00.000,2021,"Fevereiro",2,2,"Fev-21",24254,2,"Ter",6,True,True,1,1,"2021-1"
2021-02-03 00:00:00.000,2021,"Fevereiro",2,3,"Fev-21",24254,3,"Qua",6,True,True,1,1,"2021-1"
2021-02-04 00:00:00.000,2021,"Fevereiro",2,4,"Fev-21",24254,4,"Qui",6,True,True,1,1,"2021-1"
2021-02-05 00:00:00.000,2021,"Fevereiro",2,5,"Fev-21",24254,5,"Sex",6,True,True,1,1,"2021-1"
2021-02-06 00:00:00.000,2021,"Fevereiro",2,6,"Fev-21",24254,6,"Sáb",6,True,True,1,1,"2021-1"
2021-02-07 00:00:00.000,2021,"Fevereiro",2,7,"Fev-21",24254,0,"Dom",7,True,True,1,1,"2021-1"
2021-02-08 00:00:00.000,2021,"Fevereiro",2,8,"Fev-21",24254,1,"Seg",7,True,True,1,1,"2021-1"
2021-02-09 00:00:00.000,2021,"Fevereiro",2,9,"Fev-21",24254,2,"Ter",7,True,True,1,1,"2021-1"
2021-02-10 00:00:00.000,2021,"Fevereiro",2,10,"Fev-21",24254,3,"Qua",7,True,True,1,1,"2021-1"
2021-02-11 00:00:00.000,2021,"Fevereiro",2,11,"Fev-21",24254,4,"Qui",7,True,True,1,1,"2021-1"
2021-02-12 00:00:00.000,2021,"Fevereiro",2,12,"Fev-21",24254,5,"Sex",7,True,True,1,1,"2021-1"
2021-02-13 00:00:00.000,2021,"Fevereiro",2,13,"Fev-21",24254,6,"Sáb",7,True,True,1,1,"2021-1"
2021-02-14 00:00:00.000,2021,"Fevereiro",2,14,"Fev-21",24254,0,"Dom",8,True,True,1,1,"2021-1"
2021-02-15 00:00:00.000,2021,"Fevereiro",2,15,"Fev-21",24254,1,"Seg",8,True,True,1,1,"2021-1"
2021-02-16 00:00:00.000,2021,"Fevereiro",2,16,"Fev-21",24254,2,"Ter",8,True,True,1,1,"2021-1"
2021-02-17 00:00:00.000,2021,"Fevereiro",2,17,"Fev-21",24254,3,"Qua",8,True,True,1,1,"2021-1"
2021-02-18 00:00:00.000,2021,"Fevereiro",2,18,"Fev-21",24254,4,"Qui",8,True,True,1,1,"2021-1"
2021-02-19 00:00:00.000,2021,"Fevereiro",2,19,"Fev-21",24254,5,"Sex",8,True,True,1,1,"2021-1"
2021-02-20 00:00:00.000,2021,"Fevereiro",2,20,"Fev-21",24254,6,"Sáb",8,True,True,1,1,"2021-1"
2021-02-21 00:00:00.000,2021,"Fevereiro",2,21,"Fev-21",24254,0,"Dom",9,True,True,1,1,"2021-1"
2021-02-22 00:00:00.000,2021,"Fevereiro",2,22,"Fev-21",24254,1,"Seg",9,True,True,1,1,"2021-1"
2021-02-23 00:00:00.000,2021,"Fevereiro",2,23,"Fev-21",24254,2,"Ter",9,True,True,1,1,"2021-1"
2021-02-24 00:00:00.000,2021,"Fevereiro",2,24,"Fev-21",24254,3,"Qua",9,True,True,1,1,"2021-1"
2021-02-25 00:00:00.000,2021,"Fevereiro",2,25,"Fev-21",24254,4,"Qui",9,True,True,1,1,"2021-1"
2021-02-26 00:00:00.000,2021,"Fevereiro",2,26,"Fev-21",24254,5,"Sex",9,True,True,1,1,"2021-1"
2021-02-27 00:00:00.000,2021,"Fevereiro",2,27,"Fev-21",24254,6,"Sáb",9,True,True,1,1,"2021-1"
2021-02-28 00:00:00.000,2021,"Fevereiro",2,28,"Fev-21",24254,0,"Dom",10,True,True,1,1,"2021-1"
2021-03-01 00:00:00.000,2021,"Março",3,1,"Mar-21",24255,1,"Seg",10,True,True,1,1,"2021-1"
2021-03-02 00:00:00.000,2021,"Março",3,2,"Mar-21",24255,2,"Ter",10,True,True,1,1,"2021-1"
2021-03-03 00:00:00.000,2021,"Março",3,3,"Mar-21",24255,3,"Qua",10,True,True,1,1,"2021-1"
2021-03-04 00:00:00.000,2021,"Março",3,4,"Mar-21",24255,4,"Qui",10,True,True,1,1,"2021-1"
2021-03-05 00:00:00.000,2021,"Março",3,5,"Mar-21",24255,5,"Sex",10,True,True,1,1,"2021-1"
2021-03-06 00:00:00.000,2021,"Março",3,6,"Mar-21",24255,6,"Sáb",10,True,True,1,1,"2021-1"
2021-03-07 00:00:00.000,2021,"Março",3,7,"Mar-21",24255,0,"Dom",11,True,True,1,1,"2021-1"
2021-03-08 00:00:00.000,2021,"Março",3,8,"Mar-21",24255,1,"Seg",11,True,True,1,1,"2021-1"
2021-03-09 00:00:00.000,2021,"Março",3,9,"Mar-21",24255,2,"Ter",11,True,True,1,1,"2021-1"
2021-03-10 00:00:00.000,2021,"Março",3,10,"Mar-21",24255,3,"Qua",11,True,True,1,1,"2021-1"
2021-03-11 00:00:00.000,2021,"Março",3,11,"Mar-21",24255,4,"Qui",11,True,True,1,1,"2021-1"
2021-03-12 00:00:00.000,2021,"Março",3,12,"Mar-21",24255,5,"Sex",11,True,True,1,1,"2021-1"
2021-03-13 00:00:00.000,2021,"Março",3,13,"Mar-21",24255,6,"Sáb",11,True,True,1,1,"2021-1"
2021-03-14 00:00:00.000,2021,"Março",3,14,"Mar-21",24255,0,"Dom",12,True,True,1,1,"2021-1"
2021-03-15 00:00:00.000,2021,"Março",3,15,"Mar-21",24255,1,"Seg",12,True,True,1,1,"2021-1"
2021-03-16 00:00:00.000,2021,"Março",3,16,"Mar-21",24255,2,"Ter",12,True,True,1,1,"2021-1"
2021-03-17 00:00:00.000,2021,"Março",3,17,"Mar-21",24255,3,"Qua",12,True,True,1,1,"2021-1"
2021-03-18 00:00:00.000,2021,"Março",3,18,"Mar-21",24255,4,"Qui",12,True,True,1,1,"2021-1"
2021-03-19 00:00:00.000,2021,"Março",3,19,"Mar-21",24255,5,"Sex",12,True,True,1,1,"2021-1"
2021-03-20 00:00:00.000,2021,"Março",3,20,"Mar-21",24255,6,"Sáb",12,True,True,1,1,"2021-1"
2021-03-21 00:00:00.000,2021,"Março",3,21,"Mar-21",24255,0,"Dom",13,True,True,1,1,"2021-1"
2021-03-22 00:00:00.000,2021,"Março",3,22,"Mar-21",24255,1,"Seg",13,True,True,1,1,"2021-1"
2021-03-23 00:00:00.000,2021,"Março",3,23,"Mar-21",24255,2,"Ter",13,True,True,1,1,"2021-1"
2021-03-24 00:00:00.000,2021,"Março",3,24,"Mar-21",24255,3,"Qua",13,True,True,1,1,"2021-1"
2021-03-25 00:00:00.000,2021,"Março",3,25,"Mar-21",24255,4,"Qui",13,True,True,1,1,"2021-1"
2021-03-26 00:00:00.000,2021,"Março",3,26,"Mar-21",24255,5,"Sex",13,True,True,1,1,"2021-1"
2021-03-27 00:00:00.000,2021,"Março",3,27,"Mar-21",24255,6,"Sáb",13,True,True,1,1,"2021-1"
2021-03-28 00:00:00.000,2021,"Março",3,28,"Mar-21",24255,0,"Dom",14,True,True,1,1,"2021-1"
2021-03-29 00:00:00.000,2021,"Março",3,29,"Mar-21",24255,1,"Seg",14,True,True,1,1,"2021-1"
2021-03-30 00:00:00.000,2021,"Março",3,30,"Mar-21",24255,2,"Ter",14,True,True,1,1,"2021-1"
2021-03-31 00:00:00.000,2021,"Março",3,31,"Mar-21",24255,3,"Qua",14,True,True,1,1,"2021-1"
2021-04-01 00:00:00.000,2021,"Abril",4,1,"Abr-21",24256,4,"Qui",14,True,True,2,1,"2021-1"
2021-04-02 00:00:00.000,2021,"Abril",4,2,"Abr-21",24256,5,"Sex",14,True,True,2,1,"2021-1"
2021-04-03 00:00:00.000,2021,"Abril",4,3,"Abr-21",24256,6,"Sáb",14,True,True,2,1,"2021-1"
2021-04-04 00:00:00.000,2021,"Abril",4,4,"Abr-21",24256,0,"Dom",15,True,True,2,1,"2021-1"
2021-04-05 00:00:00.000,2021,"Abril",4,5,"Abr-21",24256,1,"Seg",15,True,True,2,1,"2021-1"
2021-04-06 00:00:00.000,2021,"Abril",4,6,"Abr-21",24256,2,"Ter",15,True,True,2,1,"2021-1"
2021-04-07 00:00:00.000,2021,"Abril",4,7,"Abr-21",24256,3,"Qua",15,True,True,2,1,"2021-1"
2021-04-08 00:00:00.000,2021,"Abril",4,8,"Abr-21",24256,4,"Qui",15,True,True,2,1,"2021-1"
2021-04-09 00:00:00.000,2021,"Abril",4,9,"Abr-21",24256,5,"Sex",15,True,True,2,1,"2021-1"
2021-04-10 00:00:00.000,2021,"Abril",4,10,"Abr-21",24256,6,"Sáb",15,True,True,2,1,"2021-1"
2021-04-11 00:00:00.000,2021,"Abril",4,11,"Abr-21",24256,0,"Dom",16,True,True,2,1,"2021-1"
2021-04-12 00:00:00.000,2021,"Abril",4,12,"Abr-21",24256,1,"Seg",16,True,True,2,1,"2021-1"
2021-04-13 00:00:00.000,2021,"Abril",4,13,"Abr-21",24256,2,"Ter",16,True,True,2,1,"2021-1"
2021-04-14 00:00:00.000,2021,"Abril",4,14,"Abr-21",24256,3,"Qua",16,True,True,2,1,"2021-1"
2021-04-15 00:00:00.000,2021,"Abril",4,15,"Abr-21",24256,4,"Qui",16,True,True,2,1,"2021-1"
2021-04-16 00:00:00.000,2021,"Abril",4,16,"Abr-21",24256,5,"Sex",16,True,True,2,1,"2021-1"
2021-04-17 00:00:00.000,2021,"Abril",4,17,"Abr-21",24256,6,"Sáb",16,True,True,2,1,"2021-1"
2021-04-18 00:00:00.000,2021,"Abril",4,18,"Abr-21",24256,0,"Dom",17,True,True,2,1,"2021-1"
2021-04-19 00:00:00.000,2021,"Abril",4,19,"Abr-21",24256,1,"Seg",17,True,True,2,1,"2021-1"
2021-04-20 00:00:00.000,2021,"Abril",4,20,"Abr-21",24256,2,"Ter",17,True,True,2,1,"2021-1"
2021-04-21 00:00:00.000,2021,"Abril",4,21,"Abr-21",24256,3,"Qua",17,True,True,2,1,"2021-1"
2021-04-22 00:00:00.000,2021,"Abril",4,22,"Abr-21",24256,4,"Qui",17,True,True,2,1,"2021-1"
2021-04-23 00:00:00.000,2021,"Abril",4,23,"Abr-21",24256,5,"Sex",17,True,True,2,1,"2021-1"
2021-04-24 00:00:00.000,2021,"Abril",4,24,"Abr-21",24256,6,"Sáb",17,True,True,2,1,"2021-1"
2021-04-25 00:00:00.000,2021,"Abril",4,25,"Abr-21",24256,0,"Dom",18,True,True,2,1,"2021-1"
2021-04-26 00:00:00.000,2021,"Abril",4,26,"Abr-21",24256,1,"Seg",18,True,True,2,1,"2021-1"
2021-04-27 00:00:00.000,2021,"Abril",4,27,"Abr-21",24256,2,"Ter",18,True,True,2,1,"2021-1"
2021-04-28 00:00:00.000,2021,"Abril",4,28,"Abr-21",24256,3,"Qua",18,True,True,2,1,"2021-1"
2021-04-29 00:00:00.000,2021,"Abril",4,29,"Abr-21",24256,4,"Qui",18,True,True,2,1,"2021-1"
2021-04-30 00:00:00.000,2021,"Abril",4,30,"Abr-21",24256,5,"Sex",18,True,True,2,1,"2021-1"
2021-05-01 00:00:00.000,2021,"Maio",5,1,"Mai-21",24257,6,"Sáb",18,True,True,2,1,"2021-1"
2021-05-02 00:00:00.000,2021,"Maio",5,2,"Mai-21",24257,0,"Dom",19,True,True,2,1,"2021-1"
2021-05-03 00:00:00.000,2021,"Maio",5,3,"Mai-21",24257,1,"Seg",19,True,True,2,1,"2021-1"
2021-05-04 00:00:00.000,2021,"Maio",5,4,"Mai-21",24257,2,"Ter",19,True,True,2,1,"2021-1"
2021-05-05 00:00:00.000,2021,"Maio",5,5,"Mai-21",24257,3,"Qua",19,True,True,2,1,"2021-1"
2021-05-06 00:00:00.000,2021,"Maio",5,6,"Mai-21",24257,4,"Qui",19,True,True,2,1,"2021-1"
2021-05-07 00:00:00.000,2021,"Maio",5,7,"Mai-21",24257,5,"Sex",19,True,True,2,1,"2021-1"
2021-05-08 00:00:00.000,2021,"Maio",5,8,"Mai-21",24257,6,"Sáb",19,True,True,2,1,"2021-1"
2021-05-09 00:00:00.000,2021,"Maio",5,9,"Mai-21",24257,0,"Dom",20,True,True,2,1,"2021-1"
2021-05-10 00:00:00.000,2021,"Maio",5,10,"Mai-21",24257,1,"Seg",20,True,True,2,1,"2021-1"
2021-05-11 00:00:00.000,2021,"Maio",5,11,"Mai-21",24257,2,"Ter",20,True,True,2,1,"2021-1"
2021-05-12 00:00:00.000,2021,"Maio",5,12,"Mai-21",24257,3,"Qua",20,True,True,2,1,"2021-1"
2021-05-13 00:00:00.000,2021,"Maio",5,13,"Mai-21",24257,4,"Qui",20,True,True,2,1,"2021-1"
2021-05-14 00:00:00.000,2021,"Maio",5,14,"Mai-21",24257,5,"Sex",20,True,True,2,1,"2021-1"
2021-05-15 00:00:00.000,2021,"Maio",5,15,"Mai-21",24257,6,"Sáb",20,True,True,2,1,"2021-1"
2021-05-16 00:00:00.000,2021,"Maio",5,16,"Mai-21",24257,0,"Dom",21,True,True,2,1,"2021-1"
2021-05-17 00:00:00.000,2021,"Maio",5,17,"Mai-21",24257,1,"Seg",21,True,True,2,1,"2021-1"
2021-05-18 00:00:00.000,2021,"Maio",5,18,"Mai-21",24257,2,"Ter",21,True,True,2,1,"2021-1"
2021-05-19 00:00:00.000,2021,"Maio",5,19,"Mai-21",24257,3,"Qua",21,True,True,2,1,"2021-1"
2021-05-20 00:00:00.000,2021,"Maio",5,20,"Mai-21",24257,4,"Qui",21,True,True,2,1,"2021-1"
2021-05-21 00:00:00.000,2021,"Maio",5,21,"Mai-21",24257,5,"Sex",21,True,True,2,1,"2021-1"
2021-05-22 00:00:00.000,2021,"Maio",5,22,"Mai-21",24257,6,"Sáb",21,True,True,2,1,"2021-1"
2021-05-23 00:00:00.000,2021,"Maio",5,23,"Mai-21",24257,0,"Dom",22,True,True,2,1,"2021-1"
2021-05-24 00:00:00.000,2021,"Maio",5,24,"Mai-21",24257,1,"Seg",22,True,True,2,1,"2021-1"
2021-05-25 00:00:00.000,2021,"Maio",5,25,"Mai-21",24257,2,"Ter",22,True,True,2,1,"2021-1"
2021-05-26 00:00:00.000,2021,"Maio",5,26,"Mai-21",24257,3,"Qua",22,True,True,2,1,"2021-1"
2021-05-27 00:00:00.000,2021,"Maio",5,27,"Mai-21",24257,4,"Qui",22,True,True,2,1,"2021-1"
2021-05-28 00:00:00.000,2021,"Maio",5,28,"Mai-21",24257,5,"Sex",22,True,True,2,1,"2021-1"
2021-05-29 00:00:00.000,2021,"Maio",5,29,"Mai-21",24257,6,"Sáb",22,True,True,2,1,"2021-1"
2021-05-30 00:00:00.000,2021,"Maio",5,30,"Mai-21",24257,0,"Dom",23,True,True,2,1,"2021-1"
2021-05-31 00:00:00.000,2021,"Maio",5,31,"Mai-21",24257,1,"Seg",23,True,True,2,1,"2021-1"
2021-06-01 00:00:00.000,2021,"Junho",6,1,"Jun-21",24258,2,"Ter",23,True,True,2,1,"2021-1"
2021-06-02 00:00:00.000,2021,"Junho",6,2,"Jun-21",24258,3,"Qua",23,True,True,2,1,"2021-1"
2021-06-03 00:00:00.000,2021,"Junho",6,3,"Jun-21",24258,4,"Qui",23,True,True,2,1,"2021-1"
2021-06-04 00:00:00.000,2021,"Junho",6,4,"Jun-21",24258,5,"Sex",23,True,True,2,1,"2021-1"
2021-06-05 00:00:00.000,2021,"Junho",6,5,"Jun-21",24258,6,"Sáb",23,True,True,2,1,"2021-1"
2021-06-06 00:00:00.000,2021,"Junho",6,6,"Jun-21",24258,0,"Dom",24,True,True,2,1,"2021-1"
2021-06-07 00:00:00.000,2021,"Junho",6,7,"Jun-21",24258,1,"Seg",24,True,True,2,1,"2021-1"
2021-06-08 00:00:00.000,2021,"Junho",6,8,"Jun-21",24258,2,"Ter",24,True,True,2,1,"2021-1"
2021-06-09 00:00:00.000,2021,"Junho",6,9,"Jun-21",24258,3,"Qua",24,True,True,2,1,"2021-1"
2021-06-10 00:00:00.000,2021,"Junho",6,10,"Jun-21",24258,4,"Qui",24,True,True,2,1,"2021-1"
2021-06-11 00:00:00.000,2021,"Junho",6,11,"Jun-21",24258,5,"Sex",24,True,True,2,1,"2021-1"
2021-06-12 00:00:00.000,2021,"Junho",6,12,"Jun-21",24258,6,"Sáb",24,True,True,2,1,"2021-1"
2021-06-13 00:00:00.000,2021,"Junho",6,13,"Jun-21",24258,0,"Dom",25,True,True,2,1,"2021-1"
