order_id,invoice_id,product_id,count,discount,Sum of price,Sales
1979,415,31,47,3,"3.77",36.19
92,21,6,71,4,"31.81",1974.51
101,51,47,17,5,"25.9",355.29999999999995
106,81,39,13,4,"7.92",50.96
125,14,57,34,5,"32.58",937.71999999999991
242,73,63,20,4,"3.21",-15.8
269,9,30,1,4,"28.06",24.06
295,27,91,8,4,"3.9",-0.80000000000000071
325,31,73,24,4,"53.3",1183.1999999999998
335,84,35,42,4,"67.38",2661.96
381,86,57,9,4,"32.58",257.21999999999997
392,42,28,65,4,"8.36",283.4
401,11,66,44,4,"16.12",533.28000000000009
419,7,69,23,6,"59.75",1236.25
451,17,97,36,4,"30.89",968.04
457,7,31,13,4,"3.77",-2.9899999999999998
507,5,20,45,5,"40.84",1612.8000000000002
537,72,61,92,5,"29.28",2233.76
567,8,7,83,4,"43.57",3284.31
634,87,1,77,4,"6.18",167.85999999999999
996,70,15,16,5,"38.12",529.92
1007,1305,19,60,4,"17.68",820.8
1015,1241,24,86,4,"44.87",3514.8199999999997
1121,9,19,32,5,"17.68",405.76
1190,1007,86,76,4,"23.74",1500.2399999999998
1193,561,85,89,5,"62.51",5118.3899999999994
1247,1336,8,45,4,"21.14",771.30000000000007
1258,641,97,56,4,"30.89",1505.8400000000001
1283,294,25,23,4,"81.41",1780.4299999999998
1385,293,25,88,4,"81.41",6812.08
1391,828,87,8,4,"15.7",93.6
1510,69,66,75,4,"16.12",909.00000000000011
1591,1987,15,90,4,"38.12",3070.7999999999997
1621,194,50,62,4,"59.89",3465.18
1678,815,25,13,4,"81.41",1006.3299999999999
1792,41,98,79,4,"63.15",4672.8499999999985
1815,481,36,33,5,"77.49",2392.1699999999996
1869,436,15,3,4,"38.12",102.35999999999999
1954,1481,53,27,4,"17.39",361.53000000000003
1957,248,71,58,5,"11.78",393.23999999999995
1984,1888,85,31,6,"62.51",1751.81
