DayOfMonth,MonthNumberOfYear,Year,DayOfWeekNumber,MonthName,DayName,IsToday,Week Ending,DaysFromToday,Month-Year,MonthYearSortBy,Datestamp
3,11,2018,7,"November","Saturday",False,2018-11-03 00:00:00.000,-333,"Nov-2018",201811,2018-11-03 00:00:00.000
4,11,2018,1,"November","Sunday",False,2018-11-10 00:00:00.000,-332,"Nov-2018",201811,2018-11-04 00:00:00.000
5,11,2018,2,"November","Monday",False,2018-11-10 00:00:00.000,-331,"Nov-2018",201811,2018-11-05 00:00:00.000
6,11,2018,3,"November","Tuesday",False,2018-11-10 00:00:00.000,-330,"Nov-2018",201811,2018-11-06 00:00:00.000
7,11,2018,4,"November","Wednesday",False,2018-11-10 00:00:00.000,-329,"Nov-2018",201811,2018-11-07 00:00:00.000
8,11,2018,5,"November","Thursday",False,2018-11-10 00:00:00.000,-328,"Nov-2018",201811,2018-11-08 00:00:00.000
9,11,2018,6,"November","Friday",False,2018-11-10 00:00:00.000,-327,"Nov-2018",201811,2018-11-09 00:00:00.000
10,11,2018,7,"November","Saturday",False,2018-11-10 00:00:00.000,-326,"Nov-2018",201811,2018-11-10 00:00:00.000
11,11,2018,1,"November","Sunday",False,2018-11-17 00:00:00.000,-325,"Nov-2018",201811,2018-11-11 00:00:00.000
12,11,2018,2,"November","Monday",False,2018-11-17 00:00:00.000,-324,"Nov-2018",201811,2018-11-12 00:00:00.000
13,11,2018,3,"November","Tuesday",False,2018-11-17 00:00:00.000,-323,"Nov-2018",201811,2018-11-13 00:00:00.000
14,11,2018,4,"November","Wednesday",False,2018-11-17 00:00:00.000,-322,"Nov-2018",201811,2018-11-14 00:00:00.000
15,11,2018,5,"November","Thursday",False,2018-11-17 00:00:00.000,-321,"Nov-2018",201811,2018-11-15 00:00:00.000
16,11,2018,6,"November","Friday",False,2018-11-17 00:00:00.000,-320,"Nov-2018",201811,2018-11-16 00:00:00.000
17,11,2018,7,"November","Saturday",False,2018-11-17 00:00:00.000,-319,"Nov-2018",201811,2018-11-17 00:00:00.000
18,11,2018,1,"November","Sunday",False,2018-11-24 00:00:00.000,-318,"Nov-2018",201811,2018-11-18 00:00:00.000
19,11,2018,2,"November","Monday",False,2018-11-24 00:00:00.000,-317,"Nov-2018",201811,2018-11-19 00:00:00.000
20,11,2018,3,"November","Tuesday",False,2018-11-24 00:00:00.000,-316,"Nov-2018",201811,2018-11-20 00:00:00.000
21,11,2018,4,"November","Wednesday",False,2018-11-24 00:00:00.000,-315,"Nov-2018",201811,2018-11-21 00:00:00.000
22,11,2018,5,"November","Thursday",False,2018-11-24 00:00:00.000,-314,"Nov-2018",201811,2018-11-22 00:00:00.000
23,11,2018,6,"November","Friday",False,2018-11-24 00:00:00.000,-313,"Nov-2018",201811,2018-11-23 00:00:00.000
24,11,2018,7,"November","Saturday",False,2018-11-24 00:00:00.000,-312,"Nov-2018",201811,2018-11-24 00:00:00.000
25,11,2018,1,"November","Sunday",False,2018-12-01 00:00:00.000,-311,"Nov-2018",201811,2018-11-25 00:00:00.000
26,11,2018,2,"November","Monday",False,2018-12-01 00:00:00.000,-310,"Nov-2018",201811,2018-11-26 00:00:00.000
27,11,2018,3,"November","Tuesday",False,2018-12-01 00:00:00.000,-309,"Nov-2018",201811,2018-11-27 00:00:00.000
28,11,2018,4,"November","Wednesday",False,2018-12-01 00:00:00.000,-308,"Nov-2018",201811,2018-11-28 00:00:00.000
29,11,2018,5,"November","Thursday",False,2018-12-01 00:00:00.000,-307,"Nov-2018",201811,2018-11-29 00:00:00.000
30,11,2018,6,"November","Friday",False,2018-12-01 00:00:00.000,-306,"Nov-2018",201811,2018-11-30 00:00:00.000
1,12,2018,7,"December","Saturday",False,2018-12-01 00:00:00.000,-305,"Dec-2018",201812,2018-12-01 00:00:00.000
2,12,2018,1,"December","Sunday",False,2018-12-08 00:00:00.000,-304,"Dec-2018",201812,2018-12-02 00:00:00.000
3,12,2018,2,"December","Monday",False,2018-12-08 00:00:00.000,-303,"Dec-2018",201812,2018-12-03 00:00:00.000
4,12,2018,3,"December","Tuesday",False,2018-12-08 00:00:00.000,-302,"Dec-2018",201812,2018-12-04 00:00:00.000
5,12,2018,4,"December","Wednesday",False,2018-12-08 00:00:00.000,-301,"Dec-2018",201812,2018-12-05 00:00:00.000
6,12,2018,5,"December","Thursday",False,2018-12-08 00:00:00.000,-300,"Dec-2018",201812,2018-12-06 00:00:00.000
7,12,2018,6,"December","Friday",False,2018-12-08 00:00:00.000,-299,"Dec-2018",201812,2018-12-07 00:00:00.000
8,12,2018,7,"December","Saturday",False,2018-12-08 00:00:00.000,-298,"Dec-2018",201812,2018-12-08 00:00:00.000
9,12,2018,1,"December","Sunday",False,2018-12-15 00:00:00.000,-297,"Dec-2018",201812,2018-12-09 00:00:00.000
10,12,2018,2,"December","Monday",False,2018-12-15 00:00:00.000,-296,"Dec-2018",201812,2018-12-10 00:00:00.000
11,12,2018,3,"December","Tuesday",False,2018-12-15 00:00:00.000,-295,"Dec-2018",201812,2018-12-11 00:00:00.000
12,12,2018,4,"December","Wednesday",False,2018-12-15 00:00:00.000,-294,"Dec-2018",201812,2018-12-12 00:00:00.000
13,12,2018,5,"December","Thursday",False,2018-12-15 00:00:00.000,-293,"Dec-2018",201812,2018-12-13 00:00:00.000
14,12,2018,6,"December","Friday",False,2018-12-15 00:00:00.000,-292,"Dec-2018",201812,2018-12-14 00:00:00.000
15,12,2018,7,"December","Saturday",False,2018-12-15 00:00:00.000,-291,"Dec-2018",201812,2018-12-15 00:00:00.000
16,12,2018,1,"December","Sunday",False,2018-12-22 00:00:00.000,-290,"Dec-2018",201812,2018-12-16 00:00:00.000
17,12,2018,2,"December","Monday",False,2018-12-22 00:00:00.000,-289,"Dec-2018",201812,2018-12-17 00:00:00.000
18,12,2018,3,"December","Tuesday",False,2018-12-22 00:00:00.000,-288,"Dec-2018",201812,2018-12-18 00:00:00.000
19,12,2018,4,"December","Wednesday",False,2018-12-22 00:00:00.000,-287,"Dec-2018",201812,2018-12-19 00:00:00.000
20,12,2018,5,"December","Thursday",False,2018-12-22 00:00:00.000,-286,"Dec-2018",201812,2018-12-20 00:00:00.000
21,12,2018,6,"December","Friday",False,2018-12-22 00:00:00.000,-285,"Dec-2018",201812,2018-12-21 00:00:00.000
22,12,2018,7,"December","Saturday",False,2018-12-22 00:00:00.000,-284,"Dec-2018",201812,2018-12-22 00:00:00.000
23,12,2018,1,"December","Sunday",False,2018-12-29 00:00:00.000,-283,"Dec-2018",201812,2018-12-23 00:00:00.000
24,12,2018,2,"December","Monday",False,2018-12-29 00:00:00.000,-282,"Dec-2018",201812,2018-12-24 00:00:00.000
25,12,2018,3,"December","Tuesday",False,2018-12-29 00:00:00.000,-281,"Dec-2018",201812,2018-12-25 00:00:00.000
26,12,2018,4,"December","Wednesday",False,2018-12-29 00:00:00.000,-280,"Dec-2018",201812,2018-12-26 00:00:00.000
27,12,2018,5,"December","Thursday",False,2018-12-29 00:00:00.000,-279,"Dec-2018",201812,2018-12-27 00:00:00.000
28,12,2018,6,"December","Friday",False,2018-12-29 00:00:00.000,-278,"Dec-2018",201812,2018-12-28 00:00:00.000
29,12,2018,7,"December","Saturday",False,2018-12-29 00:00:00.000,-277,"Dec-2018",201812,2018-12-29 00:00:00.000
30,12,2018,1,"December","Sunday",False,2019-01-05 00:00:00.000,-276,"Dec-2018",201812,2018-12-30 00:00:00.000
31,12,2018,2,"December","Monday",False,2019-01-05 00:00:00.000,-275,"Dec-2018",201812,2018-12-31 00:00:00.000
1,1,2020,4,"January","Wednesday",False,2020-01-04 00:00:00.000,91,"Jan-2020",202001,2020-01-01 00:00:00.000
2,1,2020,5,"January","Thursday",False,2020-01-04 00:00:00.000,92,"Jan-2020",202001,2020-01-02 00:00:00.000
3,1,2020,6,"January","Friday",False,2020-01-04 00:00:00.000,93,"Jan-2020",202001,2020-01-03 00:00:00.000
4,1,2020,7,"January","Saturday",False,2020-01-04 00:00:00.000,94,"Jan-2020",202001,2020-01-04 00:00:00.000
5,1,2020,1,"January","Sunday",False,2020-01-11 00:00:00.000,95,"Jan-2020",202001,2020-01-05 00:00:00.000
6,1,2020,2,"January","Monday",False,2020-01-11 00:00:00.000,96,"Jan-2020",202001,2020-01-06 00:00:00.000
7,1,2020,3,"January","Tuesday",False,2020-01-11 00:00:00.000,97,"Jan-2020",202001,2020-01-07 00:00:00.000
8,1,2020,4,"January","Wednesday",False,2020-01-11 00:00:00.000,98,"Jan-2020",202001,2020-01-08 00:00:00.000
9,1,2020,5,"January","Thursday",False,2020-01-11 00:00:00.000,99,"Jan-2020",202001,2020-01-09 00:00:00.000
10,1,2020,6,"January","Friday",False,2020-01-11 00:00:00.000,100,"Jan-2020",202001,2020-01-10 00:00:00.000
11,1,2020,7,"January","Saturday",False,2020-01-11 00:00:00.000,101,"Jan-2020",202001,2020-01-11 00:00:00.000
12,1,2020,1,"January","Sunday",False,2020-01-18 00:00:00.000,102,"Jan-2020",202001,2020-01-12 00:00:00.000
13,1,2020,2,"January","Monday",False,2020-01-18 00:00:00.000,103,"Jan-2020",202001,2020-01-13 00:00:00.000
14,1,2020,3,"January","Tuesday",False,2020-01-18 00:00:00.000,104,"Jan-2020",202001,2020-01-14 00:00:00.000
15,1,2020,4,"January","Wednesday",False,2020-01-18 00:00:00.000,105,"Jan-2020",202001,2020-01-15 00:00:00.000
16,1,2020,5,"January","Thursday",False,2020-01-18 00:00:00.000,106,"Jan-2020",202001,2020-01-16 00:00:00.000
17,1,2020,6,"January","Friday",False,2020-01-18 00:00:00.000,107,"Jan-2020",202001,2020-01-17 00:00:00.000
18,1,2020,7,"January","Saturday",False,2020-01-18 00:00:00.000,108,"Jan-2020",202001,2020-01-18 00:00:00.000
19,1,2020,1,"January","Sunday",False,2020-01-25 00:00:00.000,109,"Jan-2020",202001,2020-01-19 00:00:00.000
20,1,2020,2,"January","Monday",False,2020-01-25 00:00:00.000,110,"Jan-2020",202001,2020-01-20 00:00:00.000
21,1,2020,3,"January","Tuesday",False,2020-01-25 00:00:00.000,111,"Jan-2020",202001,2020-01-21 00:00:00.000
22,1,2020,4,"January","Wednesday",False,2020-01-25 00:00:00.000,112,"Jan-2020",202001,2020-01-22 00:00:00.000
23,1,2020,5,"January","Thursday",False,2020-01-25 00:00:00.000,113,"Jan-2020",202001,2020-01-23 00:00:00.000
24,1,2020,6,"January","Friday",False,2020-01-25 00:00:00.000,114,"Jan-2020",202001,2020-01-24 00:00:00.000
25,1,2020,7,"January","Saturday",False,2020-01-25 00:00:00.000,115,"Jan-2020",202001,2020-01-25 00:00:00.000
26,1,2020,1,"January","Sunday",False,2020-02-01 00:00:00.000,116,"Jan-2020",202001,2020-01-26 00:00:00.000
27,1,2020,2,"January","Monday",False,2020-02-01 00:00:00.000,117,"Jan-2020",202001,2020-01-27 00:00:00.000
28,1,2020,3,"January","Tuesday",False,2020-02-01 00:00:00.000,118,"Jan-2020",202001,2020-01-28 00:00:00.000
29,1,2020,4,"January","Wednesday",False,2020-02-01 00:00:00.000,119,"Jan-2020",202001,2020-01-29 00:00:00.000
30,1,2020,5,"January","Thursday",False,2020-02-01 00:00:00.000,120,"Jan-2020",202001,2020-01-30 00:00:00.000
31,1,2020,6,"January","Friday",False,2020-02-01 00:00:00.000,121,"Jan-2020",202001,2020-01-31 00:00:00.000
2,10,2019,4,"October","Wednesday",True,2019-10-05 00:00:00.000,0,"Oct-2019",201910,2019-10-02 00:00:00.000
