Row ID,Order ID,Order Date,Ship Date,Shipping Code,Customer ID,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Ship Mode
9395,"CA-2014-125997",2014-09-20 00:00:00.000,2014-09-23 00:00:00.000,"B","MW-18220","10011","FUR-CH-10001394",631.782,2,0,140.396,"First Class"
9538,"CA-2016-148747",2016-09-25 00:00:00.000,2016-09-27 00:00:00.000,"B","AS-10045","94110","FUR-BO-10002613",477.666,2,0,84.294,"First Class"
2306,"CA-2016-115574",2016-12-23 00:00:00.000,2016-12-24 00:00:00.000,"B","BP-11185","60623","FUR-BO-10003441",141.372,2,0,-14.1372,"First Class"
9406,"CA-2014-152618",2014-03-14 00:00:00.000,2014-03-17 00:00:00.000,"B","RB-19465","60653","TEC-MA-10003626",574.91,2,0,156.047,"First Class"
4072,"CA-2016-145303",2016-08-28 00:00:00.000,2016-08-31 00:00:00.000,"B","TP-21415","75081","FUR-BO-10003159",156.3728,2,0,-52.8908,"First Class"
3691,"US-2015-131359",2015-10-30 00:00:00.000,2015-11-02 00:00:00.000,"C","FA-14230","80219","TEC-MA-10000597",59.994,2,1,-45.9954,"Second Class"
4981,"US-2016-131114",2016-12-09 00:00:00.000,2016-12-13 00:00:00.000,"C","RW-19630","60610","OFF-AP-10003971",4.356,2,1,-11.7612,"Second Class"
7913,"CA-2016-167605",2016-04-28 00:00:00.000,2016-04-30 00:00:00.000,"C","RB-19570","60174","FUR-FU-10001602",30.344,2,1,-31.8612,"Second Class"
8251,"CA-2015-140221",2015-03-05 00:00:00.000,2015-03-09 00:00:00.000,"C","MS-17365","60653","FUR-FU-10000023",4.712,2,1,-1.8848,"Second Class"
9477,"CA-2015-100818",2015-05-31 00:00:00.000,2015-06-05 00:00:00.000,"C","JM-15265","60653","FUR-FU-10002703",51.56,2,1,-61.872,"Second Class"
7427,"CA-2016-101693",2016-06-25 00:00:00.000,2016-06-27 00:00:00.000,"C","LC-17140","77070","FUR-FU-10003919",32.712,2,1,-26.1696,"Second Class"
8562,"CA-2016-132829",2016-12-23 00:00:00.000,2016-12-26 00:00:00.000,"C","LA-16780","77041","FUR-FU-10000206",2.328,2,1,-0.7566,"Second Class"
8718,"CA-2016-120824",2016-06-12 00:00:00.000,2016-06-16 00:00:00.000,"C","AW-10930","77070","FUR-FU-10001424",6.984,2,1,-4.5396,"Second Class"
9558,"CA-2014-103086",2014-10-17 00:00:00.000,2014-10-19 00:00:00.000,"C","EB-14170","77095","FUR-FU-10004586",5.312,2,1,-1.5936,"Second Class"
1844,"CA-2015-135391",2015-02-09 00:00:00.000,2015-02-11 00:00:00.000,"C","FA-14230","78207","FUR-FU-10001986",40.784,2,1,-30.588,"Second Class"
8436,"US-2014-127635",2014-09-14 00:00:00.000,2014-09-18 00:00:00.000,"C","SC-20260","78415","OFF-BI-10001721",8.552,2,1,-13.6832,"Second Class"
8723,"CA-2016-120824",2016-06-12 00:00:00.000,2016-06-16 00:00:00.000,"C","AW-10930","77070","OFF-BI-10001525",1.524,2,1,-2.667,"Second Class"
9300,"US-2015-163433",2015-04-18 00:00:00.000,2015-04-22 00:00:00.000,"C","MP-17965","78501","OFF-BI-10003676",4.312,2,1,-6.8992,"Second Class"
4547,"CA-2015-126557",2015-07-12 00:00:00.000,2015-07-17 00:00:00.000,"C","RL-19615","60610","OFF-BI-10003314",1.928,2,1,-2.9884,"Second Class"
8250,"CA-2015-140221",2015-03-05 00:00:00.000,2015-03-09 00:00:00.000,"C","MS-17365","60653","OFF-BI-10002854",11.212,2,1,-16.818,"Second Class"
8981,"CA-2014-108182",2014-02-06 00:00:00.000,2014-02-10 00:00:00.000,"C","DL-13315","60441","OFF-BI-10001196",8.952,2,1,-14.7708,"Second Class"
333,"US-2016-150147",2016-04-25 00:00:00.000,2016-04-29 00:00:00.000,"C","JL-15850","19134","OFF-BI-10001153",20.724,2,1,-13.816,"Second Class"
973,"CA-2014-115791",2014-01-16 00:00:00.000,2014-01-18 00:00:00.000,"C","DL-13315","19134","OFF-BI-10001575",18.588,2,1,-13.6312,"Second Class"
3259,"US-2016-161844",2016-12-09 00:00:00.000,2016-12-14 00:00:00.000,"C","DK-12835","37064","OFF-BI-10003712",2.946,2,1,-2.0622,"Second Class"
9549,"CA-2016-131744",2016-06-18 00:00:00.000,2016-06-20 00:00:00.000,"C","SC-20770","19134","OFF-BI-10003910",4.626,2,1,-3.855,"Second Class"
3,"CA-2016-138688",2016-06-12 00:00:00.000,2016-06-16 00:00:00.000,"C","DV-13045","90036","OFF-LA-10000240",14.62,2,0,6.8714,"Second Class"
1818,"CA-2015-125423",2015-12-13 00:00:00.000,2015-12-15 00:00:00.000,"C","MC-17575","90036","OFF-LA-10001771",9.96,2,0,4.5816,"Second Class"
2248,"CA-2015-116092",2015-02-15 00:00:00.000,2015-02-18 00:00:00.000,"C","JM-16195","90004","OFF-PA-10004285",13.36,2,0,6.4128,"Second Class"
2331,"CA-2016-155187",2016-09-24 00:00:00.000,2016-09-26 00:00:00.000,"C","LA-16780","90004","OFF-ST-10000642",41.96,2,0,2.9372,"Second Class"
3555,"CA-2014-120838",2014-03-23 00:00:00.000,2014-03-26 00:00:00.000,"C","PO-18865","90036","OFF-ST-10000585",330.4,2,0,85.904,"Second Class"
3644,"CA-2014-156594",2014-12-20 00:00:00.000,2014-12-23 00:00:00.000,"C","MC-17845","90008","OFF-AR-10001725",47.3,2,0,12.298,"Second Class"
4584,"US-2016-100405",2016-08-26 00:00:00.000,2016-08-28 00:00:00.000,"C","TS-21430","90045","OFF-AR-10000390",8.26,2,0,3.7996,"Second Class"
4721,"CA-2015-142601",2015-04-18 00:00:00.000,2015-04-20 00:00:00.000,"C","DE-13255","90004","OFF-PA-10000483",61.96,2,0,27.882,"Second Class"
4806,"CA-2015-137708",2015-11-22 00:00:00.000,2015-11-25 00:00:00.000,"C","NG-18430","90008","OFF-PA-10000176",37.94,2,0,18.2112,"Second Class"
5625,"CA-2016-121748",2016-10-24 00:00:00.000,2016-10-28 00:00:00.000,"C","VW-21775","90032","TEC-AC-10002637",359.98,2,0,21.5988,"Second Class"
5963,"CA-2014-140732",2014-11-11 00:00:00.000,2014-11-13 00:00:00.000,"C","MA-17560","90004","OFF-AP-10001626",7.78,2,0,2.0228,"Second Class"
6169,"CA-2015-132815",2015-09-19 00:00:00.000,2015-09-22 00:00:00.000,"C","RW-19540","90008","OFF-PA-10004530",22.96,2,0,11.2504,"Second Class"
7250,"CA-2015-158491",2015-06-04 00:00:00.000,2015-06-09 00:00:00.000,"C","BP-11155","90008","TEC-AC-10001874",119.98,2,0,35.994,"Second Class"
7462,"US-2015-136987",2015-04-11 00:00:00.000,2015-04-14 00:00:00.000,"C","AR-10540","90004","OFF-PA-10003127",52.76,2,0,24.2696,"Second Class"
8613,"CA-2016-146437",2016-01-28 00:00:00.000,2016-02-01 00:00:00.000,"C","HG-14965","90036","OFF-AR-10000588",39.68,2,0,10.3168,"Second Class"
8888,"CA-2014-169642",2014-07-27 00:00:00.000,2014-07-30 00:00:00.000,"C","BB-10990","90036","OFF-ST-10002574",276.28,2,0,0,"Second Class"
9376,"CA-2015-126347",2015-12-14 00:00:00.000,2015-12-19 00:00:00.000,"C","AJ-10945","90045","TEC-AC-10003063",50,2,0,10.5,"Second Class"
19,"CA-2014-143336",2014-08-27 00:00:00.000,2014-09-01 00:00:00.000,"C","ZD-21925","94109","OFF-AR-10003056",8.56,2,0,2.4824,"Second Class"
5884,"CA-2016-136301",2016-03-13 00:00:00.000,2016-03-15 00:00:00.000,"C","EH-13765","94109","FUR-FU-10004712",28.28,2,0,7.3528,"Second Class"
7538,"CA-2016-106460",2016-02-19 00:00:00.000,2016-02-22 00:00:00.000,"C","GT-14710","94109","OFF-PA-10001736",70.88,2,0,33.3136,"Second Class"
1117,"CA-2016-144855",2016-07-22 00:00:00.000,2016-07-24 00:00:00.000,"C","DL-13495","94110","OFF-LA-10003766",6.3,2,0,3.024,"Second Class"
5591,"CA-2016-115224",2016-12-08 00:00:00.000,2016-12-11 00:00:00.000,"C","DB-13615","94110","OFF-ST-10003816",352.38,2,0,81.0474,"Second Class"
6961,"CA-2015-167255",2015-09-27 00:00:00.000,2015-09-29 00:00:00.000,"C","RH-19510","94110","OFF-PA-10003441",12.96,2,0,6.2208,"Second Class"
3866,"CA-2014-124709",2014-07-27 00:00:00.000,2014-07-29 00:00:00.000,"C","GW-14605","94122","TEC-AC-10002842",238,2,0,38.08,"Second Class"
9052,"CA-2014-141838",2014-03-26 00:00:00.000,2014-03-31 00:00:00.000,"C","DK-12835","94122","OFF-AR-10004272",3.36,2,0,0.84,"Second Class"
3871,"CA-2015-132486",2015-10-23 00:00:00.000,2015-10-27 00:00:00.000,"C","JF-15355","92105","OFF-PA-10004971",11.56,2,0,5.6644,"Second Class"
5584,"CA-2014-116673",2014-12-15 00:00:00.000,2014-12-19 00:00:00.000,"C","JO-15280","92037","FUR-FU-10003829",6.16,2,0,1.9712,"Second Class"
7802,"CA-2014-143637",2014-03-24 00:00:00.000,2014-03-29 00:00:00.000,"C","MS-17710","93727","FUR-FU-10002813",40.48,2,0,14.5728,"Second Class"
851,"CA-2016-152534",2016-06-20 00:00:00.000,2016-06-25 00:00:00.000,"C","DP-13105","93905","OFF-AR-10002335",5.16,2,0,1.3416,"Second Class"
8196,"CA-2015-136700",2015-12-06 00:00:00.000,2015-12-11 00:00:00.000,"C","DB-13120","93101","OFF-PA-10004519",8.96,2,0,4.3904,"Second Class"
8368,"CA-2014-109918",2014-09-07 00:00:00.000,2014-09-12 00:00:00.000,"C","LR-17035","95051","OFF-PA-10000174",20.56,2,0,9.6632,"Second Class"
578,"CA-2015-149713",2015-09-18 00:00:00.000,2015-09-22 00:00:00.000,"C","TG-21640","90805","OFF-SU-10001574",7.3,2,0,2.19,"Second Class"
1373,"US-2014-157021",2014-04-01 00:00:00.000,2014-04-06 00:00:00.000,"C","KM-16720","94591","OFF-LA-10002312",29.6,2,0,14.8,"Second Class"
1,"CA-2016-152156",2016-11-08 00:00:00.000,2016-11-11 00:00:00.000,"C","CG-12520","42420","FUR-BO-10001798",261.96,2,0,41.9136,"Second Class"
1303,"CA-2015-115847",2015-09-19 00:00:00.000,2015-09-24 00:00:00.000,"C","TC-21535","22204","FUR-BO-10003433",61.96,2,0,4.3372,"Second Class"
1559,"CA-2015-112116",2015-03-16 00:00:00.000,2015-03-18 00:00:00.000,"C","JE-15475","98103","FUR-TA-10001039",171.96,2,0,44.7096,"Second Class"
3763,"CA-2016-156251",2016-08-13 00:00:00.000,2016-08-18 00:00:00.000,"C","TS-21160","53214","FUR-BO-10001337",241.96,2,0,24.196,"Second Class"
6676,"CA-2015-109337",2015-11-21 00:00:00.000,2015-11-23 00:00:00.000,"C","DL-13330","46226","TEC-MA-10002930",83.9,2,0,22.653,"Second Class"
2891,"CA-2014-142727",2014-04-29 00:00:00.000,2014-05-01 00:00:00.000,"C","HG-14845","70601","FUR-CH-10002304",51.96,2,0,12.99,"Second Class"
5163,"CA-2016-115378",2016-11-18 00:00:00.000,2016-11-23 00:00:00.000,"C","AJ-10945","48180","FUR-CH-10000863",301.96,2,0,33.2156,"Second Class"
5592,"CA-2014-164742",2014-10-13 00:00:00.000,2014-10-18 00:00:00.000,"C","ML-17395","08701","FUR-CH-10002880",245.98,2,0,27.0578,"Second Class"
6751,"CA-2016-154767",2016-06-28 00:00:00.000,2016-06-30 00:00:00.000,"C","BP-11155","07501","FUR-CH-10003535",121.96,2,0,20.7332,"Second Class"
185,"CA-2014-158274",2014-11-19 00:00:00.000,2014-11-24 00:00:00.000,"C","RM-19675","71203","TEC-AC-10002345",29,2,0,7.25,"Second Class"
384,"CA-2015-125395",2015-06-26 00:00:00.000,2015-06-29 00:00:00.000,"C","LA-16780","48180","TEC-AC-10004708",41.9,2,0,8.799,"Second Class"
2264,"CA-2016-131065",2016-11-14 00:00:00.000,2016-11-16 00:00:00.000,"C","AA-10375","30318","TEC-AC-10004145",499.98,2,0,114.9954,"Second Class"
4969,"CA-2015-122406",2015-08-02 00:00:00.000,2015-08-05 00:00:00.000,"C","BE-11455","02908","TEC-AC-10004571",199.98,2,0,83.9916,"Second Class"
5341,"CA-2015-146486",2015-11-09 00:00:00.000,2015-11-14 00:00:00.000,"C","DV-13465","11572","TEC-AC-10002018",13.98,2,0,6.0114,"Second Class"
6966,"CA-2016-157161",2016-07-16 00:00:00.000,2016-07-20 00:00:00.000,"C","JD-15895","29203","TEC-AC-10000358",75.98,2,0,18.2352,"Second Class"
7016,"CA-2014-114790",2014-03-11 00:00:00.000,2014-03-13 00:00:00.000,"C","FM-14215","40475","TEC-AC-10000710",32.96,2,0,14.1728,"Second Class"
7577,"CA-2014-134726",2014-11-02 00:00:00.000,2014-11-07 00:00:00.000,"C","SW-20755","98115","TEC-AC-10000023",41.94,2,0,15.0984,"Second Class"
7671,"CA-2015-130974",2015-11-27 00:00:00.000,2015-11-29 00:00:00.000,"C","MA-17560","02149","TEC-AC-10003095",259.98,2,0,88.3932,"Second Class"
9020,"CA-2014-100706",2014-12-16 00:00:00.000,2014-12-18 00:00:00.000,"C","LE-16810","22153","TEC-AC-10001314",99.98,2,0,7.9984,"Second Class"
9056,"CA-2015-128993",2015-09-12 00:00:00.000,2015-09-17 00:00:00.000,"C","CC-12670","98103","TEC-AC-10004209",21.98,2,0,8.5722,"Second Class"
1697,"CA-2015-156335",2015-09-25 00:00:00.000,2015-09-28 00:00:00.000,"C","PO-19195","07002","TEC-PH-10002726",104.98,2,0,52.49,"Second Class"
1919,"CA-2015-123673",2015-10-30 00:00:00.000,2015-11-01 00:00:00.000,"C","CH-12070","48227","TEC-PH-10001809",299.9,2,0,74.975,"Second Class"
3054,"CA-2016-128517",2016-04-09 00:00:00.000,2016-04-14 00:00:00.000,"C","SW-20350","48227","TEC-PH-10002555",517.9,2,0,134.654,"Second Class"
5060,"CA-2016-109722",2016-12-05 00:00:00.000,2016-12-07 00:00:00.000,"C","TP-21130","40324","TEC-PH-10000560",699.98,2,0,195.9944,"Second Class"
6268,"CA-2015-115392",2015-10-01 00:00:00.000,2015-10-04 00:00:00.000,"C","RM-19675","02138","TEC-PH-10002496",311.98,2,0,93.594,"Second Class"
8815,"CA-2015-144274",2015-11-23 00:00:00.000,2015-11-25 00:00:00.000,"C","PW-19240","19805","TEC-PH-10003012",307.98,2,0,89.3142,"Second Class"
1602,"CA-2016-164672",2016-05-08 00:00:00.000,2016-05-13 00:00:00.000,"C","GB-14530","19901","FUR-FU-10001488",211.96,2,0,42.392,"Second Class"
3698,"CA-2015-151680",2015-11-19 00:00:00.000,2015-11-21 00:00:00.000,"C","TC-21475","98115","FUR-FU-10000305",141.96,2,0,22.7136,"Second Class"
3990,"CA-2014-122588",2014-11-25 00:00:00.000,2014-11-27 00:00:00.000,"C","AR-10540","02895","FUR-FU-10001095",52.96,2,0,20.1248,"Second Class"
4206,"CA-2014-145387",2014-10-31 00:00:00.000,2014-11-02 00:00:00.000,"C","AM-10705","02920","FUR-FU-10002364",14.76,2,0,4.2804,"Second Class"
4957,"CA-2014-160262",2014-06-09 00:00:00.000,2014-06-13 00:00:00.000,"C","TS-21205","89031","FUR-FU-10002685",37.4,2,0,14.212,"Second Class"
5626,"CA-2014-126683",2014-09-29 00:00:00.000,2014-10-01 00:00:00.000,"C","PP-18955","98115","FUR-FU-10001706",6.16,2,0,2.9568,"Second Class"
5841,"CA-2015-134992",2015-09-22 00:00:00.000,2015-09-26 00:00:00.000,"C","MG-17875","22204","FUR-FU-10002554",47.98,2,0,11.0354,"Second Class"
6780,"US-2016-147711",2016-09-03 00:00:00.000,2016-09-08 00:00:00.000,"C","HF-14995","21215","FUR-FU-10002364",14.76,2,0,4.2804,"Second Class"
8228,"CA-2016-123050",2016-04-04 00:00:00.000,2016-04-08 00:00:00.000,"C","BC-11125","12180","FUR-FU-10000723",82.64,2,0,7.4376,"Second Class"
9785,"CA-2015-149748",2015-05-31 00:00:00.000,2015-06-02 00:00:00.000,"C","EM-13825","07501","FUR-FU-10001847",8.28,2,0,2.9808,"Second Class"
18,"CA-2014-167164",2014-05-13 00:00:00.000,2014-05-15 00:00:00.000,"C","AG-10270","84084","OFF-ST-10000107",55.5,2,0,9.99,"Second Class"
246,"CA-2014-131926",2014-06-01 00:00:00.000,2014-06-06 00:00:00.000,"C","DW-13480","55044","OFF-ST-10002276",166.72,2,0,41.68,"Second Class"
2236,"CA-2015-145849",2015-09-15 00:00:00.000,2015-09-17 00:00:00.000,"C","CT-11995","46203","OFF-ST-10000025",190.86,2,0,11.451599999999999,"Second Class"
2487,"CA-2015-104514",2015-01-02 00:00:00.000,2015-01-04 00:00:00.000,"C","CB-12535","19711","OFF-ST-10001837",85.52,2,0,22.2352,"Second Class"
6278,"US-2016-139087",2016-07-17 00:00:00.000,2016-07-22 00:00:00.000,"C","DK-13375","98105","OFF-ST-10000604",69.52,2,0,17.38,"Second Class"
8229,"CA-2016-123050",2016-04-04 00:00:00.000,2016-04-08 00:00:00.000,"C","BC-11125","12180","OFF-ST-10003455",31.02,2,0,8.0652,"Second Class"
9260,"CA-2014-168368",2014-02-11 00:00:00.000,2014-02-15 00:00:00.000,"C","GA-14725","65203","OFF-ST-10002583",64.96,2,0,2.5984,"Second Class"
1232,"CA-2015-132570",2015-10-31 00:00:00.000,2015-11-02 00:00:00.000,"C","KT-16480","14215","OFF-AR-10000369",2.78,2,0,0.7228,"Second Class"
4213,"CA-2014-166457",2014-05-05 00:00:00.000,2014-05-09 00:00:00.000,"C","PF-19120","40475","OFF-AR-10003651",6.56,2,0,1.9024,"Second Class"
4915,"CA-2015-161830",2015-09-24 00:00:00.000,2015-09-26 00:00:00.000,"C","ME-17725","98105","OFF-AR-10004042",35.96,2,0,10.4284,"Second Class"
5755,"CA-2015-150749",2015-03-29 00:00:00.000,2015-04-03 00:00:00.000,"C","AS-10240","22153","OFF-AR-10003732",5.56,2,0,1.4456,"Second Class"
5864,"CA-2016-101525",2016-05-01 00:00:00.000,2016-05-04 00:00:00.000,"C","CM-12235","72209","OFF-AR-10000716",11.16,2,0,4.3524,"Second Class"
5866,"US-2014-117968",2014-08-05 00:00:00.000,2014-08-07 00:00:00.000,"C","RS-19420","06450","OFF-AR-10004165",4.56,2,0,2.0064,"Second Class"
6661,"CA-2015-129322",2015-08-08 00:00:00.000,2015-08-10 00:00:00.000,"C","DB-13405","01841","OFF-AR-10004587",39.66,2,0,11.898,"Second Class"
9507,"CA-2014-149104",2014-04-05 00:00:00.000,2014-04-07 00:00:00.000,"C","RD-19900","48127","OFF-AR-10002952",26.7,2,0,7.476,"Second Class"
1138,"CA-2016-152170",2016-11-12 00:00:00.000,2016-11-15 00:00:00.000,"C","FH-14275","46350","OFF-AP-10002350",37.68,2,0,10.5504,"Second Class"
6662,"CA-2015-129322",2015-08-08 00:00:00.000,2015-08-10 00:00:00.000,"C","DB-13405","01841","OFF-AP-10004336",113.92,2,0,33.0368,"Second Class"
6752,"CA-2016-154767",2016-06-28 00:00:00.000,2016-06-30 00:00:00.000,"C","BP-11155","07501","OFF-AP-10000595",8.74,2,0,2.2724,"Second Class"
8463,"CA-2015-169537",2015-09-03 00:00:00.000,2015-09-07 00:00:00.000,"C","JH-15820","49423","OFF-LA-10001982",7.5,2,0,3.6,"Second Class"
8535,"CA-2015-169677",2015-01-13 00:00:00.000,2015-01-15 00:00:00.000,"C","KS-16300","31907","OFF-LA-10003223",9.82,2,0,4.8118,"Second Class"
8900,"CA-2015-163237",2015-08-07 00:00:00.000,2015-08-09 00:00:00.000,"C","EM-14095","22153","OFF-LA-10004545",25.06,2,0,11.7782,"Second Class"
764,"CA-2014-162775",2014-01-13 00:00:00.000,2014-01-15 00:00:00.000,"C","CS-12250","71111","OFF-EN-10001990",11.36,2,0,5.3392,"Second Class"
1233,"CA-2015-132570",2015-10-31 00:00:00.000,2015-11-02 00:00:00.000,"C","KT-16480","14215","OFF-EN-10003055",79.96,2,0,35.982,"Second Class"
4379,"CA-2015-140830",2015-11-30 00:00:00.000,2015-12-02 00:00:00.000,"C","PS-18970","42420","OFF-EN-10000461",17.48,2,0,8.2156,"Second Class"
4380,"CA-2015-140830",2015-11-30 00:00:00.000,2015-12-02 00:00:00.000,"C","PS-18970","42420","OFF-EN-10002831",71.88,2,0,32.346,"Second Class"
6323,"CA-2014-141299",2014-06-03 00:00:00.000,2014-06-07 00:00:00.000,"C","RB-19795","48640","OFF-EN-10004459",15.28,2,0,7.4872,"Second Class"
6924,"CA-2015-134257",2015-03-16 00:00:00.000,2015-03-19 00:00:00.000,"C","MS-17710","36830","OFF-EN-10003845",7.38,2,0,3.3948,"Second Class"
7505,"CA-2016-158043",2016-01-31 00:00:00.000,2016-02-04 00:00:00.000,"C","JK-15325","08401","OFF-EN-10003134",23.36,2,0,11.68,"Second Class"
8818,"CA-2015-144274",2015-11-23 00:00:00.000,2015-11-25 00:00:00.000,"C","PW-19240","19805","OFF-EN-10003286",16.56,2,0,7.7832,"Second Class"
2807,"CA-2015-148635",2015-07-25 00:00:00.000,2015-07-27 00:00:00.000,"C","MH-18025","98115","OFF-FA-10004395",9.42,2,0,0.471,"Second Class"
5242,"CA-2016-110730",2016-09-23 00:00:00.000,2016-09-26 00:00:00.000,"C","CM-11815","98115","OFF-SU-10004737",13.68,2,0,3.6936,"Second Class"
8499,"CA-2014-169061",2014-03-05 00:00:00.000,2014-03-08 00:00:00.000,"C","AB-10150","10701","OFF-SU-10000381",18.62,2,0,5.3998,"Second Class"
95,"CA-2015-149587",2015-01-31 00:00:00.000,2015-02-05 00:00:00.000,"C","KB-16315","55407","OFF-BI-10002852",32.96,2,0,16.1504,"Second Class"
1141,"CA-2016-152170",2016-11-12 00:00:00.000,2016-11-15 00:00:00.000,"C","FH-14275","46350","OFF-BI-10002072",17.38,2,0,8.69,"Second Class"
1982,"CA-2015-119592",2015-12-14 00:00:00.000,2015-12-16 00:00:00.000,"C","MM-18280","31907","OFF-BI-10004187",3.76,2,0,1.8048,"Second Class"
2266,"CA-2016-131065",2016-11-14 00:00:00.000,2016-11-16 00:00:00.000,"C","AA-10375","30318","OFF-BI-10004970",8.26,2,0,3.8822,"Second Class"
2916,"CA-2015-134747",2015-10-12 00:00:00.000,2015-10-17 00:00:00.000,"C","DL-12925","46060","OFF-BI-10001308",12.56,2,0,5.652,"Second Class"
3055,"CA-2016-128517",2016-04-09 00:00:00.000,2016-04-14 00:00:00.000,"C","SW-20350","48227","OFF-BI-10000831",5.28,2,0,2.4288,"Second Class"
4077,"CA-2015-100685",2015-12-19 00:00:00.000,2015-12-21 00:00:00.000,"C","SM-20950","68104","OFF-BI-10003094",7.04,2,0,3.3088,"Second Class"
4207,"CA-2014-145387",2014-10-31 00:00:00.000,2014-11-02 00:00:00.000,"C","AM-10705","02920","OFF-BI-10004001",34.08,2,0,15.6768,"Second Class"
4572,"US-2015-152128",2015-05-25 00:00:00.000,2015-05-27 00:00:00.000,"C","NM-18445","67212","OFF-BI-10001718",127.96,2,0,60.1412,"Second Class"
5418,"CA-2014-132542",2014-10-06 00:00:00.000,2014-10-08 00:00:00.000,"C","AM-10360","68104","OFF-BI-10004099",15.36,2,0,7.68,"Second Class"
6754,"CA-2016-154767",2016-06-28 00:00:00.000,2016-06-30 00:00:00.000,"C","BP-11155","07501","OFF-BI-10002003",7.96,2,0,3.7412,"Second Class"
6781,"US-2016-147711",2016-09-03 00:00:00.000,2016-09-08 00:00:00.000,"C","HF-14995","21215","OFF-BI-10003350",12.76,2,0,5.8696,"Second Class"
6967,"CA-2016-157161",2016-07-16 00:00:00.000,2016-07-20 00:00:00.000,"C","JD-15895","29203","OFF-BI-10002764",6.46,2,0,3.1654,"Second Class"
8979,"CA-2014-119529",2014-11-03 00:00:00.000,2014-11-05 00:00:00.000,"C","DM-13345","07050","OFF-BI-10000546",5.76,2,0,2.8224,"Second Class"
9257,"CA-2014-168368",2014-02-11 00:00:00.000,2014-02-15 00:00:00.000,"C","GA-14725","65203","OFF-BI-10004728",9.64,2,0,4.4344,"Second Class"
93,"CA-2015-149587",2015-01-31 00:00:00.000,2015-02-05 00:00:00.000,"C","KB-16315","55407","OFF-PA-10003177",12.96,2,0,6.2208,"Second Class"
1139,"CA-2016-152170",2016-11-12 00:00:00.000,2016-11-15 00:00:00.000,"C","FH-14275","46350","OFF-PA-10001763",19.98,2,0,8.991,"Second Class"
1530,"CA-2015-148432",2015-11-07 00:00:00.000,2015-11-10 00:00:00.000,"C","MC-18130","19711","OFF-PA-10001274",7.3,2,0,3.431,"Second Class"
1854,"CA-2015-160472",2015-07-20 00:00:00.000,2015-07-25 00:00:00.000,"C","RK-19300","46614","OFF-PA-10003129",97.82,2,0,45.9754,"Second Class"
2648,"CA-2014-131002",2014-09-07 00:00:00.000,2014-09-12 00:00:00.000,"C","TB-21400","74133","OFF-PA-10000223",12.96,2,0,6.2208,"Second Class"
2673,"CA-2014-126403",2014-09-09 00:00:00.000,2014-09-12 00:00:00.000,"C","RR-19525","01852","OFF-PA-10004665",26.2,2,0,12.838,"Second Class"
2808,"CA-2015-148635",2015-07-25 00:00:00.000,2015-07-27 00:00:00.000,"C","MH-18025","98115","OFF-PA-10004782",12.96,2,0,6.2208,"Second Class"
3279,"CA-2014-102988",2014-04-05 00:00:00.000,2014-04-09 00:00:00.000,"C","GM-14695","22304","OFF-PA-10003349",12.96,2,0,6.3504,"Second Class"
3715,"CA-2014-135608",2014-12-08 00:00:00.000,2014-12-10 00:00:00.000,"C","JK-15625","98502","OFF-PA-10001954",45.68,2,0,21.0128,"Second Class"
4205,"CA-2014-145387",2014-10-31 00:00:00.000,2014-11-02 00:00:00.000,"C","AM-10705","02920","OFF-PA-10002195",10.16,2,0,4.7752,"Second Class"
4214,"CA-2014-166457",2014-05-05 00:00:00.000,2014-05-09 00:00:00.000,"C","PF-19120","40475","OFF-PA-10001363",24.56,2,0,11.5432,"Second Class"
4968,"CA-2015-122406",2015-08-02 00:00:00.000,2015-08-05 00:00:00.000,"C","BE-11455","02908","OFF-PA-10001307",8.4,2,0,4.116,"Second Class"
5862,"CA-2016-101525",2016-05-01 00:00:00.000,2016-05-04 00:00:00.000,"C","CM-12235","72209","OFF-PA-10001497",109.92,2,0,53.8608,"Second Class"
6170,"CA-2014-101266",2014-08-27 00:00:00.000,2014-08-30 00:00:00.000,"C","MM-17920","22153","OFF-PA-10002986",13.36,2,0,6.4128,"Second Class"
6753,"CA-2016-154767",2016-06-28 00:00:00.000,2016-06-30 00:00:00.000,"C","BP-11155","07501","OFF-PA-10003039",61.96,2,0,27.882,"Second Class"
7117,"CA-2014-143168",2014-10-18 00:00:00.000,2014-10-23 00:00:00.000,"C","IG-15085","98103","OFF-PA-10000167",61.96,2,0,27.882,"Second Class"
7795,"CA-2015-127481",2015-12-12 00:00:00.000,2015-12-15 00:00:00.000,"C","JD-15895","89115","OFF-PA-10002377",97.88,2,0,48.94,"Second Class"
8501,"CA-2014-169061",2014-03-05 00:00:00.000,2014-03-08 00:00:00.000,"C","AB-10150","10701","OFF-PA-10001878",97.82,2,0,45.9754,"Second Class"
9891,"US-2016-115441",2016-07-25 00:00:00.000,2016-07-28 00:00:00.000,"C","SH-19975","53209","OFF-PA-10004996",20.62,2,0,9.6914,"Second Class"
1619,"US-2016-118780",2016-09-10 00:00:00.000,2016-09-14 00:00:00.000,"C","PN-18775","10011","OFF-ST-10000352",59.48,2,0,8.922,"Second Class"
5799,"CA-2014-124856",2014-09-29 00:00:00.000,2014-10-03 00:00:00.000,"C","LD-17005","10011","OFF-PA-10001289",77.52,2,0,37.9848,"Second Class"
