Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity
"AX15343","ENX2095","A169","EMP1013","C1443",2019-10-16 00:00:00.000,2
"AX15346","ENX2029","A102","EMP1000","C1055",2017-07-11 00:00:00.000,2
"AX15358","ENX2078","A103","EMP1034","C1585",2019-03-17 00:00:00.000,2
"AX15363","ENX2067","A184","EMP1021","C1381",2018-10-29 00:00:00.000,2
"AX15380","ENX2090","A162","EMP1041","C1552",2019-08-20 00:00:00.000,2
"AX15391","ENX2063","A107","EMP1037","C1651",2018-09-08 00:00:00.000,2
"AX15401","ENX2099","A177","EMP1027","C1330",2019-12-06 00:00:00.000,2
"AX15412","ENX2063","A194","EMP1029","C1489",2018-09-17 00:00:00.000,2
"AX15415","ENX2053","A179","EMP1030","C1655",2018-05-10 00:00:00.000,2
"AX15422","ENX2021","A109","EMP1034","C1700",2017-03-27 00:00:00.000,2
"AX15426","ENX2057","A151","EMP1000","C1319",2018-07-02 00:00:00.000,2
"AX15428","ENX2015","A183","EMP1035","C1277",2017-01-15 00:00:00.000,2
"AX15435","ENX2052","A125","EMP1040","C1008",2018-04-24 00:00:00.000,2
"AX15447","ENX2088","A101","EMP1026","C1757",2019-07-22 00:00:00.000,2
"AX15457","ENX2038","A179","EMP1040","C1158",2017-10-29 00:00:00.000,2
"AX15462","ENX2086","A123","EMP1038","C1488",2019-06-24 00:00:00.000,2
"AX15472","ENX2096","A100","EMP1016","C1515",2019-10-31 00:00:00.000,2
"AX15486","ENX2052","A185","EMP1015","C1337",2018-04-25 00:00:00.000,2
"AX15488","ENX2070","A118","EMP1029","C1553",2018-12-16 00:00:00.000,2
"AX15497","ENX2036","A185","EMP1018","C1374",2017-10-11 00:00:00.000,2
"AX15517","ENX2058","A187","EMP1028","C1521",2018-07-07 00:00:00.000,2
"AX15523","ENX2092","A183","EMP1015","C1675",2019-09-11 00:00:00.000,2
"AX15551","ENX2026","A164","EMP1027","C1382",2017-06-05 00:00:00.000,2
"AX15588","ENX2026","A141","EMP1038","C1489",2017-05-31 00:00:00.000,2
"AX15595","ENX2070","A177","EMP1013","C1110",2018-12-06 00:00:00.000,2
"AX15622","ENX2095","A191","EMP1029","C1124",2019-10-17 00:00:00.000,2
"AX15630","ENX2093","A108","EMP1027","C1751",2019-10-03 00:00:00.000,2
"AX15632","ENX2083","A169","EMP1035","C1255",2019-05-19 00:00:00.000,2
"AX15633","ENX2089","A177","EMP1028","C1009",2019-08-09 00:00:00.000,2
"AX15637","ENX2045","A141","EMP1028","C1088",2018-01-22 00:00:00.000,2
"AX15662","ENX2036","A114","EMP1042","C1526",2017-10-01 00:00:00.000,2
"AX15664","ENX2047","A136","EMP1016","C1568",2018-02-19 00:00:00.000,2
"AX15669","ENX2076","A134","EMP1030","C1793",2019-02-24 00:00:00.000,2
"AX15674","ENX2086","A127","EMP1015","C1632",2019-06-27 00:00:00.000,2
"AX15681","ENX2000","A139","EMP1030","C1560",2016-07-01 00:00:00.000,2
"AX15692","ENX2054","A166","EMP1022","C1309",2018-05-18 00:00:00.000,2
"AX15701","ENX2056","A168","EMP1015","C1723",2018-06-18 00:00:00.000,2
"AX15724","ENX2000","A105","EMP1036","C1456",2016-07-08 00:00:00.000,2
"AX15741","ENX2024","A127","EMP1000","C1447",2017-05-01 00:00:00.000,2
"AX15744","ENX2070","A108","EMP1038","C1078",2018-12-07 00:00:00.000,2
"AX15755","ENX2042","A192","EMP1026","C1584",2017-12-23 00:00:00.000,2
"AX15772","ENX2059","A168","EMP1040","C1688",2018-07-26 00:00:00.000,2
"AX15789","ENX2031","A120","EMP1038","C1162",2017-07-30 00:00:00.000,2
"AX15792","ENX2032","A174","EMP1022","C1407",2017-08-21 00:00:00.000,2
"AX15793","ENX2037","A132","EMP1038","C1399",2017-10-23 00:00:00.000,2
"AX15798","ENX2086","A141","EMP1002","C1218",2019-06-29 00:00:00.000,2
"AX15799","ENX2034","A118","EMP1008","C1196",2017-09-13 00:00:00.000,2
"AX15807","ENX2071","A148","EMP1002","C1190",2018-12-17 00:00:00.000,2
"AX15815","ENX2009","A145","EMP1027","C1659",2016-10-23 00:00:00.000,2
"AX15825","ENX2010","A171","EMP1018","C1696",2016-11-10 00:00:00.000,2
"AX15835","ENX2098","A152","EMP1030","C1793",2019-11-25 00:00:00.000,2
"AX15840","ENX2062","A141","EMP1011","C1015",2018-08-27 00:00:00.000,2
"AX15842","ENX2063","A136","EMP1027","C1328",2018-09-06 00:00:00.000,2
"AX15843","ENX2022","A153","EMP1022","C1310",2017-04-16 00:00:00.000,2
"AX15853","ENX2086","A143","EMP1019","C1092",2019-07-06 00:00:00.000,2
"AX15857","ENX2052","A137","EMP1000","C1277",2018-05-01 00:00:00.000,2
"AX15880","ENX2014","A148","EMP1000","C1207",2016-12-26 00:00:00.000,2
"AX15882","ENX2023","A188","EMP1011","C1293",2017-04-30 00:00:00.000,2
"AX15893","ENX2047","A140","EMP1030","C1627",2018-02-26 00:00:00.000,2
"AX15901","ENX2071","A108","EMP1011","C1245",2018-12-25 00:00:00.000,2
"AX15913","ENX2040","A131","EMP1041","C1111",2017-11-25 00:00:00.000,2
"AX15922","ENX2061","A110","EMP1013","C1648",2018-08-17 00:00:00.000,2
"AX15937","ENX2036","A114","EMP1028","C1157",2017-10-04 00:00:00.000,2
"AX15948","ENX2081","A184","EMP1034","C1273",2019-04-26 00:00:00.000,2
"AX15957","ENX2047","A143","EMP1000","C1063",2018-02-18 00:00:00.000,2
"AX15972","ENX2095","A101","EMP1013","C1113",2019-10-19 00:00:00.000,2
"AX15973","ENX2043","A131","EMP1011","C1615",2018-01-03 00:00:00.000,2
"AX15975","ENX2082","A123","EMP1034","C1069",2019-05-12 00:00:00.000,2
"AX15988","ENX2060","A147","EMP1018","C1147",2018-07-31 00:00:00.000,2
"AX15995","ENX2059","A127","EMP1028","C1571",2018-07-18 00:00:00.000,2
"AX15996","ENX2095","A131","EMP1000","C1241",2019-10-26 00:00:00.000,2
"AX16020","ENX2039","A130","EMP1038","C1600",2017-11-11 00:00:00.000,2
"AX16027","ENX2082","A136","EMP1042","C1238",2019-05-12 00:00:00.000,2
"AX16036","ENX2029","A116","EMP1019","C1224",2017-07-06 00:00:00.000,2
"AX16045","ENX2040","A133","EMP1028","C1539",2017-11-23 00:00:00.000,2
"AX16069","ENX2091","A157","EMP1021","C1537",2019-08-31 00:00:00.000,2
"AX16075","ENX2066","A118","EMP1000","C1346",2018-10-18 00:00:00.000,2
"AX16084","ENX2080","A182","EMP1019","C1129",2019-04-17 00:00:00.000,2
"AX16108","ENX2078","A105","EMP1033","C1324",2019-03-25 00:00:00.000,2
"AX16112","ENX2086","A150","EMP1020","C1046",2019-06-24 00:00:00.000,2
"AX16120","ENX2050","A106","EMP1015","C1332",2018-04-05 00:00:00.000,2
"AX16124","ENX2012","A164","EMP1026","C1747",2016-12-10 00:00:00.000,2
"AX16145","ENX2046","A132","EMP1035","C1338",2018-02-10 00:00:00.000,2
"AX16159","ENX2073","A179","EMP1037","C1149",2019-01-12 00:00:00.000,2
"AX16204","ENX2040","A186","EMP1015","C1099",2017-11-26 00:00:00.000,2
"AX16219","ENX2092","A116","EMP1040","C1010",2019-09-14 00:00:00.000,2
"AX16237","ENX2051","A128","EMP1015","C1166",2018-04-13 00:00:00.000,2
"AX16245","ENX2072","A139","EMP1033","C1299",2019-01-07 00:00:00.000,2
"AX16246","ENX2030","A150","EMP1029","C1264",2017-07-17 00:00:00.000,2
"AX16247","ENX2010","A110","EMP1033","C1431",2016-11-10 00:00:00.000,2
"AX16255","ENX2012","A165","EMP1015","C1486",2016-12-04 00:00:00.000,2
"AX16268","ENX2086","A117","EMP1033","C1659",2019-06-25 00:00:00.000,2
"AX16275","ENX2043","A157","EMP1041","C1404",2018-01-02 00:00:00.000,2
"AX16280","ENX2097","A184","EMP1040","C1694",2019-11-21 00:00:00.000,2
"AX16284","ENX2073","A111","EMP1038","C1542",2019-01-12 00:00:00.000,2
"AX16290","ENX2070","A166","EMP1002","C1009",2018-12-06 00:00:00.000,2
"AX16291","ENX2016","A189","EMP1026","C1089",2017-01-27 00:00:00.000,2
"AX16294","ENX2019","A143","EMP1029","C1101",2017-03-08 00:00:00.000,2
"AX16300","ENX2038","A152","EMP1020","C1267",2017-11-01 00:00:00.000,2
"AX16307","ENX2065","A160","EMP1036","C1018",2018-10-04 00:00:00.000,2
"AX16320","ENX2058","A101","EMP1020","C1688",2018-07-07 00:00:00.000,2
"AX16322","ENX2062","A158","EMP1041","C1154",2018-08-31 00:00:00.000,2
"AX16329","ENX2025","A156","EMP1021","C1283",2017-05-23 00:00:00.000,2
"AX16334","ENX2033","A172","EMP1033","C1341",2017-08-26 00:00:00.000,2
"AX16343","ENX2071","A104","EMP1034","C1380",2018-12-26 00:00:00.000,2
"AX16367","ENX2020","A121","EMP1038","C1782",2017-03-21 00:00:00.000,2
"AX16382","ENX2040","A192","EMP1002","C1345",2017-11-28 00:00:00.000,2
"AX16383","ENX2077","A186","EMP1011","C1030",2019-03-08 00:00:00.000,2
"AX16388","ENX2032","A109","EMP1000","C1456",2017-08-11 00:00:00.000,2
"AX16395","ENX2047","A122","EMP1021","C1297",2018-02-21 00:00:00.000,2
"AX16400","ENX2080","A192","EMP1020","C1097",2019-04-12 00:00:00.000,2
"AX16405","ENX2007","A144","EMP1013","C1139",2016-10-04 00:00:00.000,2
"AX16406","ENX2041","A144","EMP1000","C1731",2017-12-04 00:00:00.000,2
"AX16410","ENX2085","A107","EMP1038","C1799",2019-06-22 00:00:00.000,2
"AX16416","ENX2004","A188","EMP1042","C1703",2016-08-29 00:00:00.000,2
"AX16420","ENX2052","A124","EMP1014","C1138",2018-04-26 00:00:00.000,2
"AX16421","ENX2007","A111","EMP1038","C1336",2016-10-01 00:00:00.000,2
"AX16426","ENX2025","A126","EMP1022","C1375",2017-05-24 00:00:00.000,2
"AX16435","ENX2076","A188","EMP1000","C1488",2019-02-21 00:00:00.000,2
"AX16436","ENX2002","A146","EMP1038","C1044",2016-07-27 00:00:00.000,2
"AX16437","ENX2033","A162","EMP1042","C1749",2017-08-26 00:00:00.000,2
"AX16440","ENX2013","A180","EMP1015","C1124",2016-12-23 00:00:00.000,2
"AX16454","ENX2080","A108","EMP1013","C1761",2019-04-19 00:00:00.000,2
"AX16460","ENX2032","A171","EMP1011","C1588",2017-08-22 00:00:00.000,2
"AX16462","ENX2044","A166","EMP1029","C1147",2018-01-12 00:00:00.000,2
"AX16469","ENX2083","A100","EMP1040","C1382",2019-05-23 00:00:00.000,2
"AX16496","ENX2012","A144","EMP1029","C1273",2016-12-08 00:00:00.000,2
"AX16498","ENX2001","A113","EMP1015","C1137",2016-07-18 00:00:00.000,2
"AX16508","ENX2066","A190","EMP1036","C1455",2018-10-16 00:00:00.000,2
"AX16522","ENX2028","A196","EMP1041","C1736",2017-06-24 00:00:00.000,2
"AX16530","ENX2050","A117","EMP1000","C1775",2018-04-02 00:00:00.000,2
"AX16558","ENX2043","A186","EMP1013","C1644",2017-12-27 00:00:00.000,2
"AX16561","ENX2000","A120","EMP1021","C1659",2016-07-09 00:00:00.000,2
"AX16589","ENX2020","A178","EMP1027","C1164",2017-03-13 00:00:00.000,2
"AX16593","ENX2046","A162","EMP1016","C1685",2018-02-08 00:00:00.000,2
"AX16604","ENX2050","A160","EMP1034","C1020",2018-04-06 00:00:00.000,2
"AX16631","ENX2092","A105","EMP1016","C1522",2019-09-13 00:00:00.000,2
"AX16643","ENX2074","A134","EMP1029","C1075",2019-01-24 00:00:00.000,2
"AX16654","ENX2099","A179","EMP1002","C1152",2019-12-12 00:00:00.000,2
"AX16661","ENX2065","A149","EMP1040","C1715",2018-10-08 00:00:00.000,2
"AX16663","ENX2096","A187","EMP1016","C1666",2019-10-29 00:00:00.000,2
"AX16665","ENX2056","A124","EMP1021","C1491",2018-06-19 00:00:00.000,2
"AX16674","ENX2043","A157","EMP1041","C1678",2018-01-01 00:00:00.000,2
"AX16679","ENX2072","A151","EMP1038","C1443",2019-01-06 00:00:00.000,2
"AX16687","ENX2041","A171","EMP1030","C1795",2017-12-02 00:00:00.000,2
"AX16702","ENX2057","A119","EMP1042","C1761",2018-06-30 00:00:00.000,2
"AX16707","ENX2085","A164","EMP1011","C1402",2019-06-21 00:00:00.000,2
"AX16708","ENX2050","A131","EMP1026","C1135",2018-04-02 00:00:00.000,2
"AX16718","ENX2087","A188","EMP1042","C1232",2019-07-18 00:00:00.000,2
"AX16722","ENX2038","A145","EMP1015","C1490",2017-11-04 00:00:00.000,2
"AX16733","ENX2096","A137","EMP1033","C1782",2019-10-31 00:00:00.000,2
"AX16740","ENX2065","A163","EMP1036","C1734",2018-10-03 00:00:00.000,2
"AX16744","ENX2022","A135","EMP1041","C1620",2017-04-10 00:00:00.000,2
"AX16749","ENX2026","A186","EMP1042","C1776",2017-06-01 00:00:00.000,2
"AX16770","ENX2039","A115","EMP1029","C1506",2017-11-09 00:00:00.000,2
"AX16785","ENX2067","A141","EMP1037","C1193",2018-11-07 00:00:00.000,2
"AX16826","ENX2058","A122","EMP1026","C1122",2018-07-08 00:00:00.000,2
"AX16837","ENX2093","A123","EMP1000","C1626",2019-09-26 00:00:00.000,2
"AX16839","ENX2017","A110","EMP1028","C1002",2017-02-07 00:00:00.000,2
"AX16846","ENX2019","A119","EMP1013","C1511",2017-03-05 00:00:00.000,2
"AX16848","ENX2011","A181","EMP1026","C1239",2016-11-28 00:00:00.000,2
"AX16896","ENX2070","A125","EMP1021","C1112",2018-12-06 00:00:00.000,2
"AX16898","ENX2042","A134","EMP1013","C1565",2017-12-18 00:00:00.000,2
"AX16917","ENX2074","A154","EMP1000","C1503",2019-01-31 00:00:00.000,2
"AX16939","ENX2010","A113","EMP1002","C1554",2016-11-14 00:00:00.000,2
"AX16958","ENX2030","A137","EMP1038","C1260",2017-07-22 00:00:00.000,2
"AX16967","ENX2003","A145","EMP1037","C1147",2016-08-08 00:00:00.000,2
"AX16971","ENX2091","A129","EMP1014","C1419",2019-08-29 00:00:00.000,2
"AX16972","ENX2016","A188","EMP1002","C1352",2017-01-21 00:00:00.000,2
"AX16984","ENX2070","A109","EMP1026","C1474",2018-12-07 00:00:00.000,2
"AX16993","ENX2013","A100","EMP1021","C1116",2016-12-12 00:00:00.000,2
"AX16994","ENX2035","A143","EMP1015","C1703",2017-09-21 00:00:00.000,2
"AX17000","ENX2015","A155","EMP1013","C1557",2017-01-12 00:00:00.000,2
"AX17040","ENX2100","A183","EMP1002","C1095",2019-12-24 00:00:00.000,2
"AX17056","ENX2086","A139","EMP1026","C1749",2019-06-26 00:00:00.000,2
"AX17059","ENX2094","A100","EMP1015","C1317",2019-10-05 00:00:00.000,2
"AX17068","ENX2038","A147","EMP1035","C1766",2017-11-04 00:00:00.000,2
"AX17076","ENX2011","A121","EMP1014","C1100",2016-11-27 00:00:00.000,2
"AX17077","ENX2064","A176","EMP1027","C1464",2018-09-30 00:00:00.000,2
"AX17081","ENX2083","A184","EMP1033","C1187",2019-05-21 00:00:00.000,2
"AX17107","ENX2007","A186","EMP1026","C1122",2016-10-02 00:00:00.000,2
"AX17110","ENX2095","A146","EMP1027","C1667",2019-10-23 00:00:00.000,2
"AX17111","ENX2100","A187","EMP1013","C1240",2019-12-24 00:00:00.000,2
"AX17126","ENX2032","A103","EMP1019","C1168",2017-08-21 00:00:00.000,2
"AX17129","ENX2001","A155","EMP1015","C1346",2016-07-22 00:00:00.000,2
"AX17133","ENX2024","A142","EMP1041","C1416",2017-05-07 00:00:00.000,2
"AX17158","ENX2061","A157","EMP1038","C1421",2018-08-20 00:00:00.000,2
"AX17165","ENX2057","A106","EMP1002","C1417",2018-06-27 00:00:00.000,2
"AX17173","ENX2034","A162","EMP1028","C1303",2017-09-13 00:00:00.000,2
"AX17190","ENX2075","A168","EMP1035","C1461",2019-02-09 00:00:00.000,2
"AX17193","ENX2085","A129","EMP1002","C1481",2019-06-21 00:00:00.000,2
"AX17219","ENX2091","A113","EMP1002","C1424",2019-09-02 00:00:00.000,2
"AX17223","ENX2022","A128","EMP1000","C1721",2017-04-11 00:00:00.000,2
"AX17234","ENX2055","A150","EMP1013","C1411",2018-05-30 00:00:00.000,2
"AX17238","ENX2069","A162","EMP1026","C1588",2018-11-30 00:00:00.000,2
"AX17261","ENX2007","A153","EMP1027","C1635",2016-10-07 00:00:00.000,2
"AX17268","ENX2021","A161","EMP1013","C1401",2017-04-04 00:00:00.000,2
"AX17273","ENX2097","A137","EMP1028","C1495",2019-11-13 00:00:00.000,2
"AX17291","ENX2099","A141","EMP1030","C1137",2019-12-15 00:00:00.000,2
"AX17297","ENX2064","A181","EMP1016","C1434",2018-09-22 00:00:00.000,2
"AX17304","ENX2072","A181","EMP1029","C1767",2019-01-09 00:00:00.000,2
"AX17322","ENX2064","A124","EMP1028","C1448",2018-09-25 00:00:00.000,2
"AX17329","ENX2002","A194","EMP1021","C1030",2016-08-06 00:00:00.000,2
"AX17335","ENX2051","A136","EMP1027","C1094",2018-04-14 00:00:00.000,2
"AX17358","ENX2087","A144","EMP1030","C1530",2019-07-16 00:00:00.000,2
"AX17367","ENX2071","A145","EMP1019","C1152",2018-12-18 00:00:00.000,2
"AX17378","ENX2017","A113","EMP1030","C1692",2017-02-06 00:00:00.000,2
"AX17408","ENX2062","A101","EMP1037","C1713",2018-08-31 00:00:00.000,2
"AX17411","ENX2087","A171","EMP1028","C1441",2019-07-07 00:00:00.000,2
"AX17426","ENX2003","A173","EMP1042","C1637",2016-08-16 00:00:00.000,2
"AX17427","ENX2002","A158","EMP1040","C1587",2016-08-01 00:00:00.000,2
"AX17428","ENX2009","A157","EMP1033","C1401",2016-10-29 00:00:00.000,2
"AX17429","ENX2046","A171","EMP1034","C1115",2018-02-15 00:00:00.000,2
"AX17430","ENX2055","A192","EMP1042","C1252",2018-06-05 00:00:00.000,2
"AX17435","ENX2067","A146","EMP1002","C1330",2018-10-28 00:00:00.000,2
"AX17439","ENX2037","A153","EMP1029","C1497",2017-10-13 00:00:00.000,2
"AX17453","ENX2056","A180","EMP1027","C1483",2018-06-10 00:00:00.000,2
"AX17457","ENX2051","A195","EMP1018","C1062",2018-04-19 00:00:00.000,2
"AX17479","ENX2005","A126","EMP1037","C1607",2016-09-10 00:00:00.000,2
"AX17504","ENX2045","A140","EMP1020","C1152",2018-01-25 00:00:00.000,2
"AX17528","ENX2034","A110","EMP1021","C1650",2017-09-11 00:00:00.000,2
"AX17533","ENX2047","A124","EMP1034","C1528",2018-02-15 00:00:00.000,2
"AX17541","ENX2002","A189","EMP1021","C1314",2016-07-26 00:00:00.000,2
"AX17544","ENX2094","A195","EMP1021","C1573",2019-10-13 00:00:00.000,2
"AX17547","ENX2003","A152","EMP1036","C1624",2016-08-11 00:00:00.000,2
"AX17558","ENX2020","A145","EMP1030","C1351",2017-03-18 00:00:00.000,2
"AX17567","ENX2053","A160","EMP1034","C1477",2018-05-02 00:00:00.000,2
"AX17575","ENX2061","A190","EMP1011","C1499",2018-08-22 00:00:00.000,2
"AX17579","ENX2070","A117","EMP1041","C1431",2018-12-15 00:00:00.000,2
"AX17597","ENX2057","A136","EMP1036","C1705",2018-06-26 00:00:00.000,2
"AX17600","ENX2047","A182","EMP1008","C1752",2018-02-19 00:00:00.000,2
"AX17627","ENX2018","A162","EMP1014","C1291",2017-02-23 00:00:00.000,2
"AX17636","ENX2009","A173","EMP1036","C1244",2016-10-28 00:00:00.000,2
"AX17637","ENX2065","A149","EMP1042","C1152",2018-10-04 00:00:00.000,2
"AX17651","ENX2092","A106","EMP1026","C1077",2019-09-15 00:00:00.000,2
"AX17662","ENX2089","A129","EMP1026","C1002",2019-08-05 00:00:00.000,2
"AX17663","ENX2065","A165","EMP1041","C1120",2018-10-10 00:00:00.000,2
"AX17666","ENX2016","A102","EMP1018","C1276",2017-01-31 00:00:00.000,2
"AX17709","ENX2025","A131","EMP1021","C1741",2017-05-13 00:00:00.000,2
"AX17717","ENX2093","A176","EMP1000","C1658",2019-09-30 00:00:00.000,2
"AX17729","ENX2032","A177","EMP1034","C1091",2017-08-10 00:00:00.000,2
"AX17733","ENX2082","A149","EMP1041","C1705",2019-05-06 00:00:00.000,2
"AX17737","ENX2067","A126","EMP1011","C1212",2018-11-03 00:00:00.000,2
"AX17770","ENX2006","A172","EMP1020","C1105",2016-09-15 00:00:00.000,2
"AX17771","ENX2031","A169","EMP1026","C1555",2017-07-31 00:00:00.000,2
"AX17773","ENX2096","A126","EMP1014","C1544",2019-11-03 00:00:00.000,2
"AX17779","ENX2030","A131","EMP1019","C1016",2017-07-20 00:00:00.000,2
"AX17782","ENX2003","A164","EMP1035","C1062",2016-08-11 00:00:00.000,2
"AX17789","ENX2013","A130","EMP1035","C1590",2016-12-16 00:00:00.000,2
"AX17790","ENX2042","A166","EMP1020","C1587",2017-12-18 00:00:00.000,2
"AX17813","ENX2099","A175","EMP1042","C1258",2019-12-15 00:00:00.000,2
"AX17815","ENX2090","A167","EMP1030","C1068",2019-08-17 00:00:00.000,2
"AX17827","ENX2021","A109","EMP1027","C1557",2017-04-01 00:00:00.000,2
"AX17837","ENX2047","A173","EMP1019","C1324",2018-02-28 00:00:00.000,2
"AX17849","ENX2046","A180","EMP1000","C1235",2018-02-06 00:00:00.000,2
"AX17867","ENX2081","A191","EMP1002","C1721",2019-05-01 00:00:00.000,2
"AX17896","ENX2053","A120","EMP1036","C1781",2018-05-06 00:00:00.000,2
"AX17900","ENX2066","A191","EMP1028","C1618",2018-10-19 00:00:00.000,2
"AX17901","ENX2005","A102","EMP1000","C1279",2016-09-14 00:00:00.000,2
"AX17913","ENX2019","A142","EMP1036","C1000",2017-03-09 00:00:00.000,2
"AX17943","ENX2004","A163","EMP1013","C1765",2016-09-01 00:00:00.000,2
"AX17951","ENX2021","A131","EMP1034","C1384",2017-03-25 00:00:00.000,2
"AX17967","ENX2053","A127","EMP1030","C1753",2018-05-11 00:00:00.000,2
"AX17985","ENX2081","A164","EMP1038","C1590",2019-04-21 00:00:00.000,2
"AX17998","ENX2032","A180","EMP1029","C1494",2017-08-20 00:00:00.000,2
"AX18003","ENX2035","A133","EMP1014","C1389",2017-09-21 00:00:00.000,2
"AX18010","ENX2014","A157","EMP1008","C1497",2016-12-31 00:00:00.000,2
"AX18028","ENX2023","A125","EMP1011","C1023",2017-04-18 00:00:00.000,2
"AX18047","ENX2085","A110","EMP1040","C1165",2019-06-24 00:00:00.000,2
"AX18051","ENX2036","A100","EMP1036","C1412",2017-10-08 00:00:00.000,2
"AX18056","ENX2062","A107","EMP1034","C1000",2018-08-29 00:00:00.000,2
"AX18074","ENX2049","A156","EMP1014","C1217",2018-03-24 00:00:00.000,2
"AX18075","ENX2069","A151","EMP1000","C1734",2018-11-21 00:00:00.000,2
"AX18078","ENX2020","A133","EMP1013","C1783",2017-03-15 00:00:00.000,2
"AX18092","ENX2099","A102","EMP1036","C1038",2019-12-07 00:00:00.000,2
"AX18111","ENX2098","A188","EMP1019","C1719",2019-12-02 00:00:00.000,2
"AX18113","ENX2077","A113","EMP1033","C1568",2019-03-10 00:00:00.000,2
"AX18118","ENX2000","A161","EMP1030","C1296",2016-07-01 00:00:00.000,2
"AX18131","ENX2006","A157","EMP1036","C1568",2016-09-23 00:00:00.000,2
"AX18146","ENX2019","A100","EMP1042","C1467",2017-02-27 00:00:00.000,2
"AX18184","ENX2008","A133","EMP1034","C1347",2016-10-18 00:00:00.000,2
"AX18191","ENX2065","A163","EMP1021","C1128",2018-10-10 00:00:00.000,2
"AX18198","ENX2042","A157","EMP1028","C1701",2017-12-14 00:00:00.000,2
"AX18201","ENX2000","A170","EMP1042","C1027",2016-07-06 00:00:00.000,2
"AX18219","ENX2011","A189","EMP1016","C1662",2016-11-22 00:00:00.000,2
"AX18228","ENX2084","A149","EMP1026","C1374",2019-05-31 00:00:00.000,2
"AX18232","ENX2062","A172","EMP1042","C1130",2018-08-27 00:00:00.000,2
"AX18260","ENX2050","A182","EMP1030","C1263",2018-04-03 00:00:00.000,2
"AX18291","ENX2082","A106","EMP1014","C1756",2019-05-11 00:00:00.000,2
"AX18308","ENX2064","A182","EMP1000","C1687",2018-09-28 00:00:00.000,2
"AX18320","ENX2074","A113","EMP1036","C1664",2019-01-27 00:00:00.000,2
"AX18321","ENX2075","A184","EMP1027","C1266",2019-02-16 00:00:00.000,2
"AX18323","ENX2051","A108","EMP1020","C1571",2018-04-14 00:00:00.000,2
"AX18329","ENX2037","A142","EMP1030","C1167",2017-10-15 00:00:00.000,2
"AX18334","ENX2005","A120","EMP1019","C1131",2016-09-10 00:00:00.000,2
"AX18341","ENX2083","A158","EMP1029","C1298",2019-05-25 00:00:00.000,2
"AX18353","ENX2078","A137","EMP1038","C1569",2019-03-20 00:00:00.000,2
"AX18368","ENX2074","A147","EMP1016","C1260",2019-02-03 00:00:00.000,2
"AX18373","ENX2089","A193","EMP1042","C1341",2019-08-08 00:00:00.000,2
"AX18377","ENX2051","A176","EMP1011","C1268",2018-04-18 00:00:00.000,2
"AX18387","ENX2029","A147","EMP1038","C1661",2017-07-08 00:00:00.000,2
"AX18398","ENX2077","A127","EMP1030","C1224",2019-03-02 00:00:00.000,2
"AX18399","ENX2066","A143","EMP1019","C1116",2018-10-18 00:00:00.000,2
"AX18405","ENX2052","A131","EMP1041","C1071",2018-04-21 00:00:00.000,2
"AX18409","ENX2040","A158","EMP1030","C1163",2017-11-22 00:00:00.000,2
"AX18455","ENX2078","A133","EMP1016","C1632",2019-03-15 00:00:00.000,2
"AX18465","ENX2081","A180","EMP1021","C1743",2019-05-02 00:00:00.000,2
"AX18470","ENX2059","A169","EMP1035","C1721",2018-07-24 00:00:00.000,2
"AX18510","ENX2058","A116","EMP1027","C1576",2018-07-11 00:00:00.000,2
"AX18513","ENX2081","A120","EMP1016","C1576",2019-04-30 00:00:00.000,2
"AX18519","ENX2070","A112","EMP1018","C1747",2018-12-12 00:00:00.000,2
"AX18522","ENX2043","A158","EMP1042","C1141",2017-12-29 00:00:00.000,2
"AX18530","ENX2038","A118","EMP1040","C1252",2017-11-02 00:00:00.000,2
"AX18546","ENX2011","A125","EMP1028","C1586",2016-11-28 00:00:00.000,2
"AX18594","ENX2096","A161","EMP1015","C1607",2019-11-09 00:00:00.000,2
"AX18598","ENX2040","A129","EMP1002","C1354",2017-11-20 00:00:00.000,2
"AX18647","ENX2086","A139","EMP1029","C1598",2019-07-06 00:00:00.000,2
"AX18648","ENX2095","A132","EMP1026","C1717",2019-10-28 00:00:00.000,2
"AX18665","ENX2098","A159","EMP1019","C1445",2019-11-25 00:00:00.000,2
"AX18680","ENX2074","A194","EMP1036","C1298",2019-02-02 00:00:00.000,2
"AX18684","ENX2043","A196","EMP1015","C1424",2017-12-28 00:00:00.000,2
"AX18696","ENX2015","A132","EMP1020","C1488",2017-01-15 00:00:00.000,2
"AX18697","ENX2007","A186","EMP1036","C1094",2016-10-03 00:00:00.000,2
"AX18699","ENX2038","A148","EMP1030","C1478",2017-10-29 00:00:00.000,2
"AX18703","ENX2013","A112","EMP1015","C1676",2016-12-15 00:00:00.000,2
"AX18708","ENX2038","A157","EMP1029","C1037",2017-11-01 00:00:00.000,2
"AX18721","ENX2081","A126","EMP1008","C1201",2019-04-30 00:00:00.000,2
"AX18727","ENX2043","A182","EMP1018","C1768",2018-01-06 00:00:00.000,2
"AX18747","ENX2094","A160","EMP1020","C1510",2019-10-07 00:00:00.000,2
"AX18767","ENX2007","A129","EMP1002","C1614",2016-10-04 00:00:00.000,2
"AX18793","ENX2067","A181","EMP1016","C1064",2018-11-05 00:00:00.000,2
"AX18807","ENX2091","A183","EMP1020","C1214",2019-08-31 00:00:00.000,2
