Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,Month & Year,Quarter & Year,DayInWeek,Day of Week,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Year & Week,YearWeekSort,Quarters
2017-03-21 00:00:00.000,2017,1,3,21,20170321,"March","Mar 2017","Q1 2017",2,"Tuesday",2017-03-25 00:00:00.000,12,20170300,20170100,"17","FY17","2017-12",201712,"Q1"
2017-03-22 00:00:00.000,2017,1,3,22,20170322,"March","Mar 2017","Q1 2017",3,"Wednesday",2017-03-25 00:00:00.000,12,20170300,20170100,"17","FY17","2017-12",201712,"Q1"
2017-03-23 00:00:00.000,2017,1,3,23,20170323,"March","Mar 2017","Q1 2017",4,"Thursday",2017-03-25 00:00:00.000,12,20170300,20170100,"17","FY17","2017-12",201712,"Q1"
2017-03-24 00:00:00.000,2017,1,3,24,20170324,"March","Mar 2017","Q1 2017",5,"Friday",2017-03-25 00:00:00.000,12,20170300,20170100,"17","FY17","2017-12",201712,"Q1"
2017-03-25 00:00:00.000,2017,1,3,25,20170325,"March","Mar 2017","Q1 2017",6,"Saturday",2017-03-25 00:00:00.000,12,20170300,20170100,"17","FY17","2017-12",201712,"Q1"
2017-03-26 00:00:00.000,2017,1,3,26,20170326,"March","Mar 2017","Q1 2017",0,"Sunday",2017-04-01 00:00:00.000,13,20170300,20170100,"17","FY17","2017-13",201713,"Q1"
2017-03-27 00:00:00.000,2017,1,3,27,20170327,"March","Mar 2017","Q1 2017",1,"Monday",2017-04-01 00:00:00.000,13,20170300,20170100,"17","FY17","2017-13",201713,"Q1"
2017-03-28 00:00:00.000,2017,1,3,28,20170328,"March","Mar 2017","Q1 2017",2,"Tuesday",2017-04-01 00:00:00.000,13,20170300,20170100,"17","FY17","2017-13",201713,"Q1"
2017-03-29 00:00:00.000,2017,1,3,29,20170329,"March","Mar 2017","Q1 2017",3,"Wednesday",2017-04-01 00:00:00.000,13,20170300,20170100,"17","FY17","2017-13",201713,"Q1"
2017-03-30 00:00:00.000,2017,1,3,30,20170330,"March","Mar 2017","Q1 2017",4,"Thursday",2017-04-01 00:00:00.000,13,20170300,20170100,"17","FY17","2017-13",201713,"Q1"
2017-03-31 00:00:00.000,2017,1,3,31,20170331,"March","Mar 2017","Q1 2017",5,"Friday",2017-04-01 00:00:00.000,13,20170300,20170100,"17","FY17","2017-13",201713,"Q1"
2018-03-01 00:00:00.000,2018,1,3,1,20180301,"March","Mar 2018","Q1 2018",4,"Thursday",2018-03-03 00:00:00.000,9,20180300,20180100,"18","FY18","2018-9",201809,"Q1"
2018-03-02 00:00:00.000,2018,1,3,2,20180302,"March","Mar 2018","Q1 2018",5,"Friday",2018-03-03 00:00:00.000,9,20180300,20180100,"18","FY18","2018-9",201809,"Q1"
2018-03-03 00:00:00.000,2018,1,3,3,20180303,"March","Mar 2018","Q1 2018",6,"Saturday",2018-03-03 00:00:00.000,9,20180300,20180100,"18","FY18","2018-9",201809,"Q1"
2018-03-04 00:00:00.000,2018,1,3,4,20180304,"March","Mar 2018","Q1 2018",0,"Sunday",2018-03-10 00:00:00.000,10,20180300,20180100,"18","FY18","2018-10",201810,"Q1"
2018-03-05 00:00:00.000,2018,1,3,5,20180305,"March","Mar 2018","Q1 2018",1,"Monday",2018-03-10 00:00:00.000,10,20180300,20180100,"18","FY18","2018-10",201810,"Q1"
2018-03-06 00:00:00.000,2018,1,3,6,20180306,"March","Mar 2018","Q1 2018",2,"Tuesday",2018-03-10 00:00:00.000,10,20180300,20180100,"18","FY18","2018-10",201810,"Q1"
2018-03-07 00:00:00.000,2018,1,3,7,20180307,"March","Mar 2018","Q1 2018",3,"Wednesday",2018-03-10 00:00:00.000,10,20180300,20180100,"18","FY18","2018-10",201810,"Q1"
2018-03-08 00:00:00.000,2018,1,3,8,20180308,"March","Mar 2018","Q1 2018",4,"Thursday",2018-03-10 00:00:00.000,10,20180300,20180100,"18","FY18","2018-10",201810,"Q1"
2018-03-09 00:00:00.000,2018,1,3,9,20180309,"March","Mar 2018","Q1 2018",5,"Friday",2018-03-10 00:00:00.000,10,20180300,20180100,"18","FY18","2018-10",201810,"Q1"
2018-03-10 00:00:00.000,2018,1,3,10,20180310,"March","Mar 2018","Q1 2018",6,"Saturday",2018-03-10 00:00:00.000,10,20180300,20180100,"18","FY18","2018-10",201810,"Q1"
2018-03-11 00:00:00.000,2018,1,3,11,20180311,"March","Mar 2018","Q1 2018",0,"Sunday",2018-03-17 00:00:00.000,11,20180300,20180100,"18","FY18","2018-11",201811,"Q1"
2018-03-12 00:00:00.000,2018,1,3,12,20180312,"March","Mar 2018","Q1 2018",1,"Monday",2018-03-17 00:00:00.000,11,20180300,20180100,"18","FY18","2018-11",201811,"Q1"
2018-03-13 00:00:00.000,2018,1,3,13,20180313,"March","Mar 2018","Q1 2018",2,"Tuesday",2018-03-17 00:00:00.000,11,20180300,20180100,"18","FY18","2018-11",201811,"Q1"
2018-03-14 00:00:00.000,2018,1,3,14,20180314,"March","Mar 2018","Q1 2018",3,"Wednesday",2018-03-17 00:00:00.000,11,20180300,20180100,"18","FY18","2018-11",201811,"Q1"
2018-03-15 00:00:00.000,2018,1,3,15,20180315,"March","Mar 2018","Q1 2018",4,"Thursday",2018-03-17 00:00:00.000,11,20180300,20180100,"18","FY18","2018-11",201811,"Q1"
2018-03-16 00:00:00.000,2018,1,3,16,20180316,"March","Mar 2018","Q1 2018",5,"Friday",2018-03-17 00:00:00.000,11,20180300,20180100,"18","FY18","2018-11",201811,"Q1"
2018-03-17 00:00:00.000,2018,1,3,17,20180317,"March","Mar 2018","Q1 2018",6,"Saturday",2018-03-17 00:00:00.000,11,20180300,20180100,"18","FY18","2018-11",201811,"Q1"
2018-03-18 00:00:00.000,2018,1,3,18,20180318,"March","Mar 2018","Q1 2018",0,"Sunday",2018-03-24 00:00:00.000,12,20180300,20180100,"18","FY18","2018-12",201812,"Q1"
2018-03-19 00:00:00.000,2018,1,3,19,20180319,"March","Mar 2018","Q1 2018",1,"Monday",2018-03-24 00:00:00.000,12,20180300,20180100,"18","FY18","2018-12",201812,"Q1"
2018-03-20 00:00:00.000,2018,1,3,20,20180320,"March","Mar 2018","Q1 2018",2,"Tuesday",2018-03-24 00:00:00.000,12,20180300,20180100,"18","FY18","2018-12",201812,"Q1"
2018-03-21 00:00:00.000,2018,1,3,21,20180321,"March","Mar 2018","Q1 2018",3,"Wednesday",2018-03-24 00:00:00.000,12,20180300,20180100,"18","FY18","2018-12",201812,"Q1"
2018-03-22 00:00:00.000,2018,1,3,22,20180322,"March","Mar 2018","Q1 2018",4,"Thursday",2018-03-24 00:00:00.000,12,20180300,20180100,"18","FY18","2018-12",201812,"Q1"
2018-03-23 00:00:00.000,2018,1,3,23,20180323,"March","Mar 2018","Q1 2018",5,"Friday",2018-03-24 00:00:00.000,12,20180300,20180100,"18","FY18","2018-12",201812,"Q1"
2018-03-24 00:00:00.000,2018,1,3,24,20180324,"March","Mar 2018","Q1 2018",6,"Saturday",2018-03-24 00:00:00.000,12,20180300,20180100,"18","FY18","2018-12",201812,"Q1"
2018-03-25 00:00:00.000,2018,1,3,25,20180325,"March","Mar 2018","Q1 2018",0,"Sunday",2018-03-31 00:00:00.000,13,20180300,20180100,"18","FY18","2018-13",201813,"Q1"
2018-03-26 00:00:00.000,2018,1,3,26,20180326,"March","Mar 2018","Q1 2018",1,"Monday",2018-03-31 00:00:00.000,13,20180300,20180100,"18","FY18","2018-13",201813,"Q1"
2018-03-27 00:00:00.000,2018,1,3,27,20180327,"March","Mar 2018","Q1 2018",2,"Tuesday",2018-03-31 00:00:00.000,13,20180300,20180100,"18","FY18","2018-13",201813,"Q1"
2018-03-28 00:00:00.000,2018,1,3,28,20180328,"March","Mar 2018","Q1 2018",3,"Wednesday",2018-03-31 00:00:00.000,13,20180300,20180100,"18","FY18","2018-13",201813,"Q1"
2018-03-29 00:00:00.000,2018,1,3,29,20180329,"March","Mar 2018","Q1 2018",4,"Thursday",2018-03-31 00:00:00.000,13,20180300,20180100,"18","FY18","2018-13",201813,"Q1"
2018-03-30 00:00:00.000,2018,1,3,30,20180330,"March","Mar 2018","Q1 2018",5,"Friday",2018-03-31 00:00:00.000,13,20180300,20180100,"18","FY18","2018-13",201813,"Q1"
2018-03-31 00:00:00.000,2018,1,3,31,20180331,"March","Mar 2018","Q1 2018",6,"Saturday",2018-03-31 00:00:00.000,13,20180300,20180100,"18","FY18","2018-13",201813,"Q1"
2019-03-01 00:00:00.000,2019,1,3,1,20190301,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-02 00:00:00.000,9,20190300,20190100,"19","FY19","2019-9",201909,"Q1"
2019-03-02 00:00:00.000,2019,1,3,2,20190302,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-02 00:00:00.000,9,20190300,20190100,"19","FY19","2019-9",201909,"Q1"
2019-03-03 00:00:00.000,2019,1,3,3,20190303,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-09 00:00:00.000,10,20190300,20190100,"19","FY19","2019-10",201910,"Q1"
2019-03-04 00:00:00.000,2019,1,3,4,20190304,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-09 00:00:00.000,10,20190300,20190100,"19","FY19","2019-10",201910,"Q1"
2019-03-05 00:00:00.000,2019,1,3,5,20190305,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-09 00:00:00.000,10,20190300,20190100,"19","FY19","2019-10",201910,"Q1"
2019-03-06 00:00:00.000,2019,1,3,6,20190306,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-09 00:00:00.000,10,20190300,20190100,"19","FY19","2019-10",201910,"Q1"
2019-03-07 00:00:00.000,2019,1,3,7,20190307,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-09 00:00:00.000,10,20190300,20190100,"19","FY19","2019-10",201910,"Q1"
2019-03-08 00:00:00.000,2019,1,3,8,20190308,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-09 00:00:00.000,10,20190300,20190100,"19","FY19","2019-10",201910,"Q1"
2019-03-09 00:00:00.000,2019,1,3,9,20190309,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-09 00:00:00.000,10,20190300,20190100,"19","FY19","2019-10",201910,"Q1"
2019-03-10 00:00:00.000,2019,1,3,10,20190310,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-16 00:00:00.000,11,20190300,20190100,"19","FY19","2019-11",201911,"Q1"
2019-03-11 00:00:00.000,2019,1,3,11,20190311,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-16 00:00:00.000,11,20190300,20190100,"19","FY19","2019-11",201911,"Q1"
2019-03-12 00:00:00.000,2019,1,3,12,20190312,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-16 00:00:00.000,11,20190300,20190100,"19","FY19","2019-11",201911,"Q1"
2019-03-13 00:00:00.000,2019,1,3,13,20190313,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-16 00:00:00.000,11,20190300,20190100,"19","FY19","2019-11",201911,"Q1"
2019-03-14 00:00:00.000,2019,1,3,14,20190314,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-16 00:00:00.000,11,20190300,20190100,"19","FY19","2019-11",201911,"Q1"
2019-03-15 00:00:00.000,2019,1,3,15,20190315,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-16 00:00:00.000,11,20190300,20190100,"19","FY19","2019-11",201911,"Q1"
2019-03-16 00:00:00.000,2019,1,3,16,20190316,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-16 00:00:00.000,11,20190300,20190100,"19","FY19","2019-11",201911,"Q1"
2019-03-17 00:00:00.000,2019,1,3,17,20190317,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-23 00:00:00.000,12,20190300,20190100,"19","FY19","2019-12",201912,"Q1"
2019-03-18 00:00:00.000,2019,1,3,18,20190318,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-23 00:00:00.000,12,20190300,20190100,"19","FY19","2019-12",201912,"Q1"
2019-03-19 00:00:00.000,2019,1,3,19,20190319,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-23 00:00:00.000,12,20190300,20190100,"19","FY19","2019-12",201912,"Q1"
2019-03-20 00:00:00.000,2019,1,3,20,20190320,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-23 00:00:00.000,12,20190300,20190100,"19","FY19","2019-12",201912,"Q1"
2019-03-21 00:00:00.000,2019,1,3,21,20190321,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-23 00:00:00.000,12,20190300,20190100,"19","FY19","2019-12",201912,"Q1"
2019-03-22 00:00:00.000,2019,1,3,22,20190322,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-23 00:00:00.000,12,20190300,20190100,"19","FY19","2019-12",201912,"Q1"
2019-03-23 00:00:00.000,2019,1,3,23,20190323,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-23 00:00:00.000,12,20190300,20190100,"19","FY19","2019-12",201912,"Q1"
2019-03-24 00:00:00.000,2019,1,3,24,20190324,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-30 00:00:00.000,13,20190300,20190100,"19","FY19","2019-13",201913,"Q1"
2019-03-25 00:00:00.000,2019,1,3,25,20190325,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-30 00:00:00.000,13,20190300,20190100,"19","FY19","2019-13",201913,"Q1"
2019-03-26 00:00:00.000,2019,1,3,26,20190326,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-30 00:00:00.000,13,20190300,20190100,"19","FY19","2019-13",201913,"Q1"
2019-03-27 00:00:00.000,2019,1,3,27,20190327,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-30 00:00:00.000,13,20190300,20190100,"19","FY19","2019-13",201913,"Q1"
2019-03-28 00:00:00.000,2019,1,3,28,20190328,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-30 00:00:00.000,13,20190300,20190100,"19","FY19","2019-13",201913,"Q1"
2019-03-29 00:00:00.000,2019,1,3,29,20190329,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-30 00:00:00.000,13,20190300,20190100,"19","FY19","2019-13",201913,"Q1"
2019-03-30 00:00:00.000,2019,1,3,30,20190330,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-30 00:00:00.000,13,20190300,20190100,"19","FY19","2019-13",201913,"Q1"
2019-03-31 00:00:00.000,2019,1,3,31,20190331,"March","Mar 2019","Q1 2019",0,"Sunday",2019-04-06 00:00:00.000,14,20190300,20190100,"19","FY19","2019-14",201914,"Q1"
2020-03-01 00:00:00.000,2020,1,3,1,20200301,"March","Mar 2020","Q1 2020",0,"Sunday",2020-03-07 00:00:00.000,10,20200300,20200100,"20","FY20","2020-10",202010,"Q1"
2020-03-02 00:00:00.000,2020,1,3,2,20200302,"March","Mar 2020","Q1 2020",1,"Monday",2020-03-07 00:00:00.000,10,20200300,20200100,"20","FY20","2020-10",202010,"Q1"
2020-03-03 00:00:00.000,2020,1,3,3,20200303,"March","Mar 2020","Q1 2020",2,"Tuesday",2020-03-07 00:00:00.000,10,20200300,20200100,"20","FY20","2020-10",202010,"Q1"
2020-03-04 00:00:00.000,2020,1,3,4,20200304,"March","Mar 2020","Q1 2020",3,"Wednesday",2020-03-07 00:00:00.000,10,20200300,20200100,"20","FY20","2020-10",202010,"Q1"
2020-03-05 00:00:00.000,2020,1,3,5,20200305,"March","Mar 2020","Q1 2020",4,"Thursday",2020-03-07 00:00:00.000,10,20200300,20200100,"20","FY20","2020-10",202010,"Q1"
2020-03-06 00:00:00.000,2020,1,3,6,20200306,"March","Mar 2020","Q1 2020",5,"Friday",2020-03-07 00:00:00.000,10,20200300,20200100,"20","FY20","2020-10",202010,"Q1"
2020-03-07 00:00:00.000,2020,1,3,7,20200307,"March","Mar 2020","Q1 2020",6,"Saturday",2020-03-07 00:00:00.000,10,20200300,20200100,"20","FY20","2020-10",202010,"Q1"
2020-03-08 00:00:00.000,2020,1,3,8,20200308,"March","Mar 2020","Q1 2020",0,"Sunday",2020-03-14 00:00:00.000,11,20200300,20200100,"20","FY20","2020-11",202011,"Q1"
2020-03-09 00:00:00.000,2020,1,3,9,20200309,"March","Mar 2020","Q1 2020",1,"Monday",2020-03-14 00:00:00.000,11,20200300,20200100,"20","FY20","2020-11",202011,"Q1"
2020-03-10 00:00:00.000,2020,1,3,10,20200310,"March","Mar 2020","Q1 2020",2,"Tuesday",2020-03-14 00:00:00.000,11,20200300,20200100,"20","FY20","2020-11",202011,"Q1"
2020-03-11 00:00:00.000,2020,1,3,11,20200311,"March","Mar 2020","Q1 2020",3,"Wednesday",2020-03-14 00:00:00.000,11,20200300,20200100,"20","FY20","2020-11",202011,"Q1"
2020-03-12 00:00:00.000,2020,1,3,12,20200312,"March","Mar 2020","Q1 2020",4,"Thursday",2020-03-14 00:00:00.000,11,20200300,20200100,"20","FY20","2020-11",202011,"Q1"
2020-03-13 00:00:00.000,2020,1,3,13,20200313,"March","Mar 2020","Q1 2020",5,"Friday",2020-03-14 00:00:00.000,11,20200300,20200100,"20","FY20","2020-11",202011,"Q1"
2020-03-14 00:00:00.000,2020,1,3,14,20200314,"March","Mar 2020","Q1 2020",6,"Saturday",2020-03-14 00:00:00.000,11,20200300,20200100,"20","FY20","2020-11",202011,"Q1"
2020-03-15 00:00:00.000,2020,1,3,15,20200315,"March","Mar 2020","Q1 2020",0,"Sunday",2020-03-21 00:00:00.000,12,20200300,20200100,"20","FY20","2020-12",202012,"Q1"
2020-03-16 00:00:00.000,2020,1,3,16,20200316,"March","Mar 2020","Q1 2020",1,"Monday",2020-03-21 00:00:00.000,12,20200300,20200100,"20","FY20","2020-12",202012,"Q1"
2020-03-17 00:00:00.000,2020,1,3,17,20200317,"March","Mar 2020","Q1 2020",2,"Tuesday",2020-03-21 00:00:00.000,12,20200300,20200100,"20","FY20","2020-12",202012,"Q1"
2020-03-18 00:00:00.000,2020,1,3,18,20200318,"March","Mar 2020","Q1 2020",3,"Wednesday",2020-03-21 00:00:00.000,12,20200300,20200100,"20","FY20","2020-12",202012,"Q1"
2020-03-19 00:00:00.000,2020,1,3,19,20200319,"March","Mar 2020","Q1 2020",4,"Thursday",2020-03-21 00:00:00.000,12,20200300,20200100,"20","FY20","2020-12",202012,"Q1"
2020-03-20 00:00:00.000,2020,1,3,20,20200320,"March","Mar 2020","Q1 2020",5,"Friday",2020-03-21 00:00:00.000,12,20200300,20200100,"20","FY20","2020-12",202012,"Q1"
2020-03-21 00:00:00.000,2020,1,3,21,20200321,"March","Mar 2020","Q1 2020",6,"Saturday",2020-03-21 00:00:00.000,12,20200300,20200100,"20","FY20","2020-12",202012,"Q1"
2020-03-22 00:00:00.000,2020,1,3,22,20200322,"March","Mar 2020","Q1 2020",0,"Sunday",2020-03-28 00:00:00.000,13,20200300,20200100,"20","FY20","2020-13",202013,"Q1"
2020-03-23 00:00:00.000,2020,1,3,23,20200323,"March","Mar 2020","Q1 2020",1,"Monday",2020-03-28 00:00:00.000,13,20200300,20200100,"20","FY20","2020-13",202013,"Q1"
2020-03-24 00:00:00.000,2020,1,3,24,20200324,"March","Mar 2020","Q1 2020",2,"Tuesday",2020-03-28 00:00:00.000,13,20200300,20200100,"20","FY20","2020-13",202013,"Q1"
2020-03-25 00:00:00.000,2020,1,3,25,20200325,"March","Mar 2020","Q1 2020",3,"Wednesday",2020-03-28 00:00:00.000,13,20200300,20200100,"20","FY20","2020-13",202013,"Q1"
2020-03-26 00:00:00.000,2020,1,3,26,20200326,"March","Mar 2020","Q1 2020",4,"Thursday",2020-03-28 00:00:00.000,13,20200300,20200100,"20","FY20","2020-13",202013,"Q1"
2020-03-27 00:00:00.000,2020,1,3,27,20200327,"March","Mar 2020","Q1 2020",5,"Friday",2020-03-28 00:00:00.000,13,20200300,20200100,"20","FY20","2020-13",202013,"Q1"
2020-03-28 00:00:00.000,2020,1,3,28,20200328,"March","Mar 2020","Q1 2020",6,"Saturday",2020-03-28 00:00:00.000,13,20200300,20200100,"20","FY20","2020-13",202013,"Q1"
2020-03-29 00:00:00.000,2020,1,3,29,20200329,"March","Mar 2020","Q1 2020",0,"Sunday",2020-04-04 00:00:00.000,14,20200300,20200100,"20","FY20","2020-14",202014,"Q1"
2020-03-30 00:00:00.000,2020,1,3,30,20200330,"March","Mar 2020","Q1 2020",1,"Monday",2020-04-04 00:00:00.000,14,20200300,20200100,"20","FY20","2020-14",202014,"Q1"
2020-03-31 00:00:00.000,2020,1,3,31,20200331,"March","Mar 2020","Q1 2020",2,"Tuesday",2020-04-04 00:00:00.000,14,20200300,20200100,"20","FY20","2020-14",202014,"Q1"
2015-01-01 00:00:00.000,2015,1,1,1,20150101,"January","Jan 2015","Q1 2015",4,"Thursday",2015-01-03 00:00:00.000,1,20150100,20150100,"15","FY15","2015-1",201501,"Q1"
2015-01-02 00:00:00.000,2015,1,1,2,20150102,"January","Jan 2015","Q1 2015",5,"Friday",2015-01-03 00:00:00.000,1,20150100,20150100,"15","FY15","2015-1",201501,"Q1"
2015-01-03 00:00:00.000,2015,1,1,3,20150103,"January","Jan 2015","Q1 2015",6,"Saturday",2015-01-03 00:00:00.000,1,20150100,20150100,"15","FY15","2015-1",201501,"Q1"
2015-01-04 00:00:00.000,2015,1,1,4,20150104,"January","Jan 2015","Q1 2015",0,"Sunday",2015-01-10 00:00:00.000,2,20150100,20150100,"15","FY15","2015-2",201502,"Q1"
2015-01-05 00:00:00.000,2015,1,1,5,20150105,"January","Jan 2015","Q1 2015",1,"Monday",2015-01-10 00:00:00.000,2,20150100,20150100,"15","FY15","2015-2",201502,"Q1"
2015-01-06 00:00:00.000,2015,1,1,6,20150106,"January","Jan 2015","Q1 2015",2,"Tuesday",2015-01-10 00:00:00.000,2,20150100,20150100,"15","FY15","2015-2",201502,"Q1"
2015-01-07 00:00:00.000,2015,1,1,7,20150107,"January","Jan 2015","Q1 2015",3,"Wednesday",2015-01-10 00:00:00.000,2,20150100,20150100,"15","FY15","2015-2",201502,"Q1"
2015-01-08 00:00:00.000,2015,1,1,8,20150108,"January","Jan 2015","Q1 2015",4,"Thursday",2015-01-10 00:00:00.000,2,20150100,20150100,"15","FY15","2015-2",201502,"Q1"
2015-01-09 00:00:00.000,2015,1,1,9,20150109,"January","Jan 2015","Q1 2015",5,"Friday",2015-01-10 00:00:00.000,2,20150100,20150100,"15","FY15","2015-2",201502,"Q1"
2015-01-10 00:00:00.000,2015,1,1,10,20150110,"January","Jan 2015","Q1 2015",6,"Saturday",2015-01-10 00:00:00.000,2,20150100,20150100,"15","FY15","2015-2",201502,"Q1"
2015-01-11 00:00:00.000,2015,1,1,11,20150111,"January","Jan 2015","Q1 2015",0,"Sunday",2015-01-17 00:00:00.000,3,20150100,20150100,"15","FY15","2015-3",201503,"Q1"
2015-01-12 00:00:00.000,2015,1,1,12,20150112,"January","Jan 2015","Q1 2015",1,"Monday",2015-01-17 00:00:00.000,3,20150100,20150100,"15","FY15","2015-3",201503,"Q1"
2015-01-13 00:00:00.000,2015,1,1,13,20150113,"January","Jan 2015","Q1 2015",2,"Tuesday",2015-01-17 00:00:00.000,3,20150100,20150100,"15","FY15","2015-3",201503,"Q1"
2015-01-14 00:00:00.000,2015,1,1,14,20150114,"January","Jan 2015","Q1 2015",3,"Wednesday",2015-01-17 00:00:00.000,3,20150100,20150100,"15","FY15","2015-3",201503,"Q1"
2015-01-15 00:00:00.000,2015,1,1,15,20150115,"January","Jan 2015","Q1 2015",4,"Thursday",2015-01-17 00:00:00.000,3,20150100,20150100,"15","FY15","2015-3",201503,"Q1"
2015-01-16 00:00:00.000,2015,1,1,16,20150116,"January","Jan 2015","Q1 2015",5,"Friday",2015-01-17 00:00:00.000,3,20150100,20150100,"15","FY15","2015-3",201503,"Q1"
2015-01-17 00:00:00.000,2015,1,1,17,20150117,"January","Jan 2015","Q1 2015",6,"Saturday",2015-01-17 00:00:00.000,3,20150100,20150100,"15","FY15","2015-3",201503,"Q1"
2015-01-18 00:00:00.000,2015,1,1,18,20150118,"January","Jan 2015","Q1 2015",0,"Sunday",2015-01-24 00:00:00.000,4,20150100,20150100,"15","FY15","2015-4",201504,"Q1"
2015-01-19 00:00:00.000,2015,1,1,19,20150119,"January","Jan 2015","Q1 2015",1,"Monday",2015-01-24 00:00:00.000,4,20150100,20150100,"15","FY15","2015-4",201504,"Q1"
2015-01-20 00:00:00.000,2015,1,1,20,20150120,"January","Jan 2015","Q1 2015",2,"Tuesday",2015-01-24 00:00:00.000,4,20150100,20150100,"15","FY15","2015-4",201504,"Q1"
2015-01-21 00:00:00.000,2015,1,1,21,20150121,"January","Jan 2015","Q1 2015",3,"Wednesday",2015-01-24 00:00:00.000,4,20150100,20150100,"15","FY15","2015-4",201504,"Q1"
2015-01-22 00:00:00.000,2015,1,1,22,20150122,"January","Jan 2015","Q1 2015",4,"Thursday",2015-01-24 00:00:00.000,4,20150100,20150100,"15","FY15","2015-4",201504,"Q1"
2015-01-23 00:00:00.000,2015,1,1,23,20150123,"January","Jan 2015","Q1 2015",5,"Friday",2015-01-24 00:00:00.000,4,20150100,20150100,"15","FY15","2015-4",201504,"Q1"
2015-01-24 00:00:00.000,2015,1,1,24,20150124,"January","Jan 2015","Q1 2015",6,"Saturday",2015-01-24 00:00:00.000,4,20150100,20150100,"15","FY15","2015-4",201504,"Q1"
2015-01-25 00:00:00.000,2015,1,1,25,20150125,"January","Jan 2015","Q1 2015",0,"Sunday",2015-01-31 00:00:00.000,5,20150100,20150100,"15","FY15","2015-5",201505,"Q1"
2015-01-26 00:00:00.000,2015,1,1,26,20150126,"January","Jan 2015","Q1 2015",1,"Monday",2015-01-31 00:00:00.000,5,20150100,20150100,"15","FY15","2015-5",201505,"Q1"
2015-01-27 00:00:00.000,2015,1,1,27,20150127,"January","Jan 2015","Q1 2015",2,"Tuesday",2015-01-31 00:00:00.000,5,20150100,20150100,"15","FY15","2015-5",201505,"Q1"
2015-01-28 00:00:00.000,2015,1,1,28,20150128,"January","Jan 2015","Q1 2015",3,"Wednesday",2015-01-31 00:00:00.000,5,20150100,20150100,"15","FY15","2015-5",201505,"Q1"
2015-01-29 00:00:00.000,2015,1,1,29,20150129,"January","Jan 2015","Q1 2015",4,"Thursday",2015-01-31 00:00:00.000,5,20150100,20150100,"15","FY15","2015-5",201505,"Q1"
2015-01-30 00:00:00.000,2015,1,1,30,20150130,"January","Jan 2015","Q1 2015",5,"Friday",2015-01-31 00:00:00.000,5,20150100,20150100,"15","FY15","2015-5",201505,"Q1"
2015-01-31 00:00:00.000,2015,1,1,31,20150131,"January","Jan 2015","Q1 2015",6,"Saturday",2015-01-31 00:00:00.000,5,20150100,20150100,"15","FY15","2015-5",201505,"Q1"
2016-01-01 00:00:00.000,2016,1,1,1,20160101,"January","Jan 2016","Q1 2016",5,"Friday",2016-01-02 00:00:00.000,1,20160100,20160100,"16","FY16","2016-1",201601,"Q1"
2016-01-02 00:00:00.000,2016,1,1,2,20160102,"January","Jan 2016","Q1 2016",6,"Saturday",2016-01-02 00:00:00.000,1,20160100,20160100,"16","FY16","2016-1",201601,"Q1"
2016-01-03 00:00:00.000,2016,1,1,3,20160103,"January","Jan 2016","Q1 2016",0,"Sunday",2016-01-09 00:00:00.000,2,20160100,20160100,"16","FY16","2016-2",201602,"Q1"
2016-01-04 00:00:00.000,2016,1,1,4,20160104,"January","Jan 2016","Q1 2016",1,"Monday",2016-01-09 00:00:00.000,2,20160100,20160100,"16","FY16","2016-2",201602,"Q1"
2016-01-05 00:00:00.000,2016,1,1,5,20160105,"January","Jan 2016","Q1 2016",2,"Tuesday",2016-01-09 00:00:00.000,2,20160100,20160100,"16","FY16","2016-2",201602,"Q1"
