_nadb_projecttype_risk_value,modifiedon,nadb_factortype,nadb_customertype_risk,statecode,_owningbusinessunit_value,importsequencenumber,createdon,nadb_riskratingindicatorid,timezoneruleversionnumber,versionnumber,nadb_numberid,statuscode,_nadb_indicatormethodology_value,nadb_domain,_ownerid_value,_createdby_value,_modifiedby_value,_owninguser_value,utcconversiontimezonecode,_owningteam_value,overriddencreatedon,_createdonbehalfby_value,nadb_indicatorname,_modifiedonbehalfby_value
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"f59a30ab-c154-ea11-a813-000d3a4ed0f6",,12005653,"Capitalization Index (Equity / Risk Assets)",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.22",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"f79a30ab-c154-ea11-a813-000d3a4ed0f6",,12005654,"Leverage Ratio (Total Liabilities / Equity)",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.23",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"f99a30ab-c154-ea11-a813-000d3a4ed0f6",,12005655,"Top 10 Loans to Total Loans, net of allowances",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.24",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"fb9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005656,"Top 10 Loans to Equity",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.25",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"fd9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005657,"Coverage Index (""ICOR"") = Allowances for Loan and Lease Losses (""ALLL"") to Past Due Loans",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.26",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"ff9a30ab-c154-ea11-a813-000d3a4ed0f6",,12005658,"Delinquency Rate (""IMOR"") = (Delinquencies / Total Loans)",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.27",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"019b30ab-c154-ea11-a813-000d3a4ed0f6",,12005659,"Contractual DSCR = Interest Revenue net of OPEX / Interest Expense",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.28",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"039b30ab-c154-ea11-a813-000d3a4ed0f6",,12005660,"Interest Coverage = EBIT / Interest Expense",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.29",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"059b30ab-c154-ea11-a813-000d3a4ed0f6",,12005661,"Level of Integration",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.3",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"079b30ab-c154-ea11-a813-000d3a4ed0f6",,12005662,"Guaranty Type",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.30",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"099b30ab-c154-ea11-a813-000d3a4ed0f6",,12005663,"Debt Service Reserve Fund",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.31",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"0b9b30ab-c154-ea11-a813-000d3a4ed0f6",,12005664,"Residual Value using S.L. Depreciation vs. Total Loan Exposure",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.32",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"0d9b30ab-c154-ea11-a813-000d3a4ed0f6",,12005665,"Full Compliance with Contractual Conditions and Covenants",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.33",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"0f9b30ab-c154-ea11-a813-000d3a4ed0f6",,12005666,"Payment Experience with NADB",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.34",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"119b30ab-c154-ea11-a813-000d3a4ed0f6",,12005667,"History of Support",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.4",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"139b30ab-c154-ea11-a813-000d3a4ed0f6",,12005668,"Performance and Prospects",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.5",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"159b30ab-c154-ea11-a813-000d3a4ed0f6",,12005669,"Business and Economic Environment",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.6",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"179b30ab-c154-ea11-a813-000d3a4ed0f6",,12005670,"Development of Financial Markets",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.7",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"199b30ab-c154-ea11-a813-000d3a4ed0f6",,12005671,"Regulatory Environment",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.8",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"1b9b30ab-c154-ea11-a813-000d3a4ed0f6",,12005672,"Competitive Position",1,"14c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","5.9",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"1d9b30ab-c154-ea11-a813-000d3a4ed0f6",,12005673,"Senior Lien Debt Service Coverage (x)",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.1",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"1f9b30ab-c154-ea11-a813-000d3a4ed0f6",,12005675,"Full compliance with main contractual conditions and covenants",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.10",""
"",2020-02-21 15:49:23.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:23.000,"219b30ab-c154-ea11-a813-000d3a4ed0f6",,12005676,"Average Net Revenues to Average Debt Service [3Y] (x)",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.2",""
"",2020-02-21 15:49:24.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:24.000,"239b30ab-c154-ea11-a813-000d3a4ed0f6",,12005677,"Days Cash on Hand",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.3",""
"",2020-02-21 15:49:24.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:24.000,"259b30ab-c154-ea11-a813-000d3a4ed0f6",,12005678,"Debt to Operating Revenues (x)",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.4",""
"",2020-02-21 15:49:24.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:24.000,"279b30ab-c154-ea11-a813-000d3a4ed0f6",,12005679,"Receivables turnover (days)",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.5",""
"",2020-02-21 15:49:24.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:24.000,"299b30ab-c154-ea11-a813-000d3a4ed0f6",,12005680,"Free Cash to Depreciation (%)",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.6",""
"",2020-02-21 15:49:24.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:24.000,"2b9b30ab-c154-ea11-a813-000d3a4ed0f6",,12005681,"Borrower or Bond Issuance is currently rated by any credit rating agencies within the last 12 months",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.7",""
"",2020-02-21 15:49:24.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:24.000,"2d9b30ab-c154-ea11-a813-000d3a4ed0f6",,12005682,"Payment Experience with NADB",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.8",""
"",2020-02-21 15:49:24.000,,,0,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",103,2020-02-21 15:49:24.000,"2f9b30ab-c154-ea11-a813-000d3a4ed0f6",,12005683," Financial structure includes a debt service reserve fund (currently funded)",1,"16c0009c-c154-ea11-a813-000d3a4e6589",,"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"",,"","4.9",""
