FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
33671,20130731,3,6,1,78,263,2013-07-31 00:00:00.000
33672,20130731,3,6,1,80,992,2013-07-31 00:00:00.000
33673,20130731,3,6,1,81,614,2013-07-31 00:00:00.000
33674,20130731,3,6,1,82,59,2013-07-31 00:00:00.000
33675,20130731,3,6,1,83,205,2013-07-31 00:00:00.000
33676,20130731,3,6,1,84,168,2013-07-31 00:00:00.000
33677,20130731,3,6,1,85,164,2013-07-31 00:00:00.000
33678,20130731,3,6,1,87,945,2013-07-31 00:00:00.000
33679,20130731,3,6,1,89,218,2013-07-31 00:00:00.000
33680,20130731,3,6,1,90,336,2013-07-31 00:00:00.000
33681,20130731,3,6,1,91,-269,2013-07-31 00:00:00.000
33682,20130731,3,6,1,92,448,2013-07-31 00:00:00.000
33683,20130731,3,6,1,94,1172,2013-07-31 00:00:00.000
33684,20130731,3,6,1,96,14,2013-07-31 00:00:00.000
33685,20130731,3,6,1,97,540,2013-07-31 00:00:00.000
33686,20130731,3,6,1,99,52000,2013-07-31 00:00:00.000
33687,20130731,3,6,1,101,201013,2013-07-31 00:00:00.000
34801,20130829,3,6,1,52,6660,2013-08-29 00:00:00.000
34802,20130829,3,6,1,53,9990,2013-08-29 00:00:00.000
34803,20130829,3,6,1,54,338,2013-08-29 00:00:00.000
34804,20130829,3,6,1,56,99475,2013-08-29 00:00:00.000
34805,20130829,3,6,1,57,4995,2013-08-29 00:00:00.000
34806,20130829,3,6,1,60,44436,2013-08-29 00:00:00.000
34807,20130829,3,6,1,61,4559,2013-08-29 00:00:00.000
34808,20130829,3,6,1,62,4559,2013-08-29 00:00:00.000
34809,20130829,3,6,1,63,12488,2013-08-29 00:00:00.000
34810,20130829,3,6,1,65,935,2013-08-29 00:00:00.000
34811,20130829,3,6,1,66,850,2013-08-29 00:00:00.000
34812,20130829,3,6,1,67,420,2013-08-29 00:00:00.000
34813,20130829,3,6,1,68,315,2013-08-29 00:00:00.000
34814,20130829,3,6,1,69,94,2013-08-29 00:00:00.000
34815,20130829,3,6,1,71,137,2013-08-29 00:00:00.000
34816,20130829,3,6,1,72,749,2013-08-29 00:00:00.000
34817,20130829,3,6,1,73,546,2013-08-29 00:00:00.000
34818,20130829,3,6,1,74,383,2013-08-29 00:00:00.000
34819,20130829,3,6,1,76,2775,2013-08-29 00:00:00.000
34820,20130829,3,6,1,77,1040,2013-08-29 00:00:00.000
34821,20130829,3,6,1,78,269,2013-08-29 00:00:00.000
34822,20130829,3,6,1,80,1047,2013-08-29 00:00:00.000
34823,20130829,3,6,1,81,648,2013-08-29 00:00:00.000
34824,20130829,3,6,1,82,64,2013-08-29 00:00:00.000
34825,20130829,3,6,1,83,224,2013-08-29 00:00:00.000
34826,20130829,3,6,1,84,191,2013-08-29 00:00:00.000
34827,20130829,3,6,1,85,179,2013-08-29 00:00:00.000
34828,20130829,3,6,1,87,945,2013-08-29 00:00:00.000
34829,20130829,3,6,1,89,248,2013-08-29 00:00:00.000
34830,20130829,3,6,1,90,382,2013-08-29 00:00:00.000
34831,20130829,3,6,1,91,-306,2013-08-29 00:00:00.000
34832,20130829,3,6,1,92,509,2013-08-29 00:00:00.000
34833,20130829,3,6,1,94,2318,2013-08-29 00:00:00.000
34834,20130829,3,6,1,96,14,2013-08-29 00:00:00.000
34835,20130829,3,6,1,97,747,2013-08-29 00:00:00.000
34836,20130829,3,6,1,99,52000,2013-08-29 00:00:00.000
34837,20130829,3,6,1,101,333023,2013-08-29 00:00:00.000
35953,20130929,3,6,1,52,7707,2013-09-29 00:00:00.000
35954,20130929,3,6,1,53,2569,2013-09-29 00:00:00.000
35955,20130929,3,6,1,54,151,2013-09-29 00:00:00.000
35956,20130929,3,6,1,56,86901,2013-09-29 00:00:00.000
35957,20130929,3,6,1,60,47093,2013-09-29 00:00:00.000
35958,20130929,3,6,1,61,5315,2013-09-29 00:00:00.000
35959,20130929,3,6,1,62,4349,2013-09-29 00:00:00.000
35960,20130929,3,6,1,63,5780,2013-09-29 00:00:00.000
35961,20130929,3,6,1,65,741,2013-09-29 00:00:00.000
35962,20130929,3,6,1,66,674,2013-09-29 00:00:00.000
35963,20130929,3,6,1,67,332,2013-09-29 00:00:00.000
35964,20130929,3,6,1,68,254,2013-09-29 00:00:00.000
35965,20130929,3,6,1,69,74,2013-09-29 00:00:00.000
35966,20130929,3,6,1,71,114,2013-09-29 00:00:00.000
35967,20130929,3,6,1,72,192,2013-09-29 00:00:00.000
35968,20130929,3,6,1,73,456,2013-09-29 00:00:00.000
35969,20130929,3,6,1,74,335,2013-09-29 00:00:00.000
35970,20130929,3,6,1,76,2110,2013-09-29 00:00:00.000
35971,20130929,3,6,1,77,912,2013-09-29 00:00:00.000
35972,20130929,3,6,1,78,258,2013-09-29 00:00:00.000
35973,20130929,3,6,1,80,1054,2013-09-29 00:00:00.000
35974,20130929,3,6,1,81,653,2013-09-29 00:00:00.000
35975,20130929,3,6,1,82,67,2013-09-29 00:00:00.000
35976,20130929,3,6,1,83,233,2013-09-29 00:00:00.000
35977,20130929,3,6,1,84,205,2013-09-29 00:00:00.000
35978,20130929,3,6,1,85,186,2013-09-29 00:00:00.000
35979,20130929,3,6,1,87,878,2013-09-29 00:00:00.000
35980,20130929,3,6,1,89,267,2013-09-29 00:00:00.000
35981,20130929,3,6,1,90,409,2013-09-29 00:00:00.000
35982,20130929,3,6,1,91,-327,2013-09-29 00:00:00.000
35983,20130929,3,6,1,92,546,2013-09-29 00:00:00.000
35984,20130929,3,6,1,94,1947,2013-09-29 00:00:00.000
35985,20130929,3,6,1,96,13,2013-09-29 00:00:00.000
35986,20130929,3,6,1,97,819,2013-09-29 00:00:00.000
35987,20130929,3,6,1,99,52000,2013-09-29 00:00:00.000
35988,20130929,3,6,1,101,256906,2013-09-29 00:00:00.000
37101,20131029,3,6,1,52,5098,2013-10-29 00:00:00.000
37102,20131029,3,6,1,53,7647,2013-10-29 00:00:00.000
37103,20131029,3,6,1,54,2823,2013-10-29 00:00:00.000
37104,20131029,3,6,1,56,83580,2013-10-29 00:00:00.000
37105,20131029,3,6,1,57,7647,2013-10-29 00:00:00.000
37106,20131029,3,6,1,60,48128,2013-10-29 00:00:00.000
37107,20131029,3,6,1,61,4444,2013-10-29 00:00:00.000
37108,20131029,3,6,1,62,4938,2013-10-29 00:00:00.000
37109,20131029,3,6,1,63,9559,2013-10-29 00:00:00.000
37110,20131029,3,6,1,65,945,2013-10-29 00:00:00.000
37111,20131029,3,6,1,66,860,2013-10-29 00:00:00.000
37112,20131029,3,6,1,67,428,2013-10-29 00:00:00.000
37113,20131029,3,6,1,68,315,2013-10-29 00:00:00.000
37114,20131029,3,6,1,69,95,2013-10-29 00:00:00.000
37115,20131029,3,6,1,71,146,2013-10-29 00:00:00.000
37116,20131029,3,6,1,72,191,2013-10-29 00:00:00.000
37117,20131029,3,6,1,73,556,2013-10-29 00:00:00.000
37118,20131029,3,6,1,74,370,2013-10-29 00:00:00.000
37119,20131029,3,6,1,76,2259,2013-10-29 00:00:00.000
37120,20131029,3,6,1,77,1094,2013-10-29 00:00:00.000
37121,20131029,3,6,1,78,302,2013-10-29 00:00:00.000
37122,20131029,3,6,1,80,1287,2013-10-29 00:00:00.000
37123,20131029,3,6,1,81,797,2013-10-29 00:00:00.000
37124,20131029,3,6,1,82,83,2013-10-29 00:00:00.000
37125,20131029,3,6,1,83,292,2013-10-29 00:00:00.000
37126,20131029,3,6,1,84,263,2013-10-29 00:00:00.000
37127,20131029,3,6,1,85,233,2013-10-29 00:00:00.000
37128,20131029,3,6,1,87,1013,2013-10-29 00:00:00.000
37129,20131029,3,6,1,89,343,2013-10-29 00:00:00.000
37130,20131029,3,6,1,90,526,2013-10-29 00:00:00.000
37131,20131029,3,6,1,91,-421,2013-10-29 00:00:00.000
37132,20131029,3,6,1,92,702,2013-10-29 00:00:00.000
37133,20131029,3,6,1,94,2020,2013-10-29 00:00:00.000
37134,20131029,3,6,1,96,15,2013-10-29 00:00:00.000
37135,20131029,3,6,1,97,925,2013-10-29 00:00:00.000
37136,20131029,3,6,1,99,52000,2013-10-29 00:00:00.000
37137,20131029,3,6,1,101,254915,2013-10-29 00:00:00.000
38251,20131129,3,6,1,52,8151,2013-11-29 00:00:00.000
38252,20131129,3,6,1,53,8151,2013-11-29 00:00:00.000
38253,20131129,3,6,1,54,2117,2013-11-29 00:00:00.000
38254,20131129,3,6,1,56,109405,2013-11-29 00:00:00.000
38255,20131129,3,6,1,57,18340,2013-11-29 00:00:00.000
38256,20131129,3,6,1,60,42608,2013-11-29 00:00:00.000
38257,20131129,3,6,1,61,3497,2013-11-29 00:00:00.000
38258,20131129,3,6,1,62,4372,2013-11-29 00:00:00.000
38259,20131129,3,6,1,63,6113,2013-11-29 00:00:00.000
38260,20131129,3,6,1,65,809,2013-11-29 00:00:00.000
38261,20131129,3,6,1,66,736,2013-11-29 00:00:00.000
38262,20131129,3,6,1,67,361,2013-11-29 00:00:00.000
38263,20131129,3,6,1,68,273,2013-11-29 00:00:00.000
38264,20131129,3,6,1,69,81,2013-11-29 00:00:00.000
38265,20131129,3,6,1,71,127,2013-11-29 00:00:00.000
38266,20131129,3,6,1,72,305,2013-11-29 00:00:00.000
38267,20131129,3,6,1,73,482,2013-11-29 00:00:00.000
38268,20131129,3,6,1,74,359,2013-11-29 00:00:00.000
38269,20131129,3,6,1,76,3138,2013-11-29 00:00:00.000
38270,20131129,3,6,1,77,938,2013-11-29 00:00:00.000
38271,20131129,3,6,1,78,251,2013-11-29 00:00:00.000
38272,20131129,3,6,1,80,983,2013-11-29 00:00:00.000
38273,20131129,3,6,1,81,608,2013-11-29 00:00:00.000
38274,20131129,3,6,1,82,60,2013-11-29 00:00:00.000
38275,20131129,3,6,1,83,211,2013-11-29 00:00:00.000
38276,20131129,3,6,1,84,179,2013-11-29 00:00:00.000
38277,20131129,3,6,1,85,168,2013-11-29 00:00:00.000
38278,20131129,3,6,1,87,878,2013-11-29 00:00:00.000
38279,20131129,3,6,1,89,233,2013-11-29 00:00:00.000
38280,20131129,3,6,1,90,358,2013-11-29 00:00:00.000
38281,20131129,3,6,1,91,-286,2013-11-29 00:00:00.000
38282,20131129,3,6,1,92,478,2013-11-29 00:00:00.000
38283,20131129,3,6,1,94,3173,2013-11-29 00:00:00.000
38284,20131129,3,6,1,96,13,2013-11-29 00:00:00.000
38285,20131129,3,6,1,97,1136,2013-11-29 00:00:00.000
38286,20131129,3,6,1,99,52000,2013-11-29 00:00:00.000
38287,20131129,3,6,1,101,407564,2013-11-29 00:00:00.000
378,20101229,5,6,1,52,1683,2010-12-29 00:00:00.000
381,20101229,5,6,1,53,-561,2010-12-29 00:00:00.000
382,20101229,5,6,1,56,21575,2010-12-29 00:00:00.000
385,20101229,5,6,1,57,467,2010-12-29 00:00:00.000
386,20101229,5,6,1,60,25480,2010-12-29 00:00:00.000
389,20101229,5,6,1,61,2038,2010-12-29 00:00:00.000
390,20101229,5,6,1,62,2293,2010-12-29 00:00:00.000
393,20101229,5,6,1,63,2244,2010-12-29 00:00:00.000
394,20101229,5,6,1,65,553,2010-12-29 00:00:00.000
397,20101229,5,6,1,66,503,2010-12-29 00:00:00.000
398,20101229,5,6,1,67,252,2010-12-29 00:00:00.000
401,20101229,5,6,1,68,189,2010-12-29 00:00:00.000
402,20101229,5,6,1,69,55,2010-12-29 00:00:00.000
403,20101229,5,6,1,71,49,2010-12-29 00:00:00.000
406,20101229,5,6,1,72,168,2010-12-29 00:00:00.000
407,20101229,5,6,1,73,336,2010-12-29 00:00:00.000
410,20101229,5,6,1,74,248,2010-12-29 00:00:00.000
411,20101229,5,6,1,76,846,2010-12-29 00:00:00.000
414,20101229,5,6,1,77,667,2010-12-29 00:00:00.000
415,20101229,5,6,1,78,178,2010-12-29 00:00:00.000
418,20101229,5,6,1,80,668,2010-12-29 00:00:00.000
419,20101229,5,6,1,81,414,2010-12-29 00:00:00.000
422,20101229,5,6,1,82,40,2010-12-29 00:00:00.000
423,20101229,5,6,1,83,140,2010-12-29 00:00:00.000
426,20101229,5,6,1,84,116,2010-12-29 00:00:00.000
427,20101229,5,6,1,85,112,2010-12-29 00:00:00.000
430,20101229,5,6,1,87,630,2010-12-29 00:00:00.000
431,20101229,5,6,1,89,113,2010-12-29 00:00:00.000
432,20101229,5,6,1,90,174,2010-12-29 00:00:00.000
433,20101229,5,6,1,91,-139,2010-12-29 00:00:00.000
434,20101229,5,6,1,92,232,2010-12-29 00:00:00.000
435,20101229,5,6,1,94,4254,2010-12-29 00:00:00.000
436,20101229,5,6,1,96,7,2010-12-29 00:00:00.000
437,20101229,5,6,1,97,95,2010-12-29 00:00:00.000
438,20101229,5,6,1,99,38500,2010-12-29 00:00:00.000
440,20101229,5,6,1,101,56105,2010-12-29 00:00:00.000
1502,20110129,5,6,1,52,25756,2011-01-29 00:00:00.000
1505,20110129,5,6,1,53,16097,2011-01-29 00:00:00.000
1506,20110129,5,6,1,54,707,2011-01-29 00:00:00.000
1509,20110129,5,6,1,56,82201,2011-01-29 00:00:00.000
1510,20110129,5,6,1,57,8048,2011-01-29 00:00:00.000
1512,20110129,5,6,1,60,24960,2011-01-29 00:00:00.000
1515,20110129,5,6,1,61,1996,2011-01-29 00:00:00.000
1516,20110129,5,6,1,62,1497,2011-01-29 00:00:00.000
1519,20110129,5,6,1,63,16097,2011-01-29 00:00:00.000
1520,20110129,5,6,1,65,306,2011-01-29 00:00:00.000
1523,20110129,5,6,1,66,278,2011-01-29 00:00:00.000
1524,20110129,5,6,1,67,144,2011-01-29 00:00:00.000
1527,20110129,5,6,1,68,108,2011-01-29 00:00:00.000
1528,20110129,5,6,1,69,31,2011-01-29 00:00:00.000
1529,20110129,5,6,1,71,60,2011-01-29 00:00:00.000
1532,20110129,5,6,1,72,321,2011-01-29 00:00:00.000
1533,20110129,5,6,1,73,218,2011-01-29 00:00:00.000
1536,20110129,5,6,1,74,175,2011-01-29 00:00:00.000
1537,20110129,5,6,1,76,2703,2011-01-29 00:00:00.000
1540,20110129,5,6,1,77,507,2011-01-29 00:00:00.000
1541,20110129,5,6,1,78,162,2011-01-29 00:00:00.000
1544,20110129,5,6,1,80,617,2011-01-29 00:00:00.000
1545,20110129,5,6,1,81,382,2011-01-29 00:00:00.000
1548,20110129,5,6,1,82,38,2011-01-29 00:00:00.000
1549,20110129,5,6,1,83,132,2011-01-29 00:00:00.000
1552,20110129,5,6,1,84,114,2011-01-29 00:00:00.000
1553,20110129,5,6,1,85,105,2011-01-29 00:00:00.000
1556,20110129,5,6,1,87,540,2011-01-29 00:00:00.000
1557,20110129,5,6,1,89,111,2011-01-29 00:00:00.000
1558,20110129,5,6,1,90,171,2011-01-29 00:00:00.000
1559,20110129,5,6,1,91,-137,2011-01-29 00:00:00.000
1560,20110129,5,6,1,92,228,2011-01-29 00:00:00.000
1561,20110129,5,6,1,94,29118,2011-01-29 00:00:00.000
1562,20110129,5,6,1,96,6,2011-01-29 00:00:00.000
1563,20110129,5,6,1,97,337,2011-01-29 00:00:00.000
1564,20110129,5,6,1,99,38500,2011-01-29 00:00:00.000
1566,20110129,5,6,1,101,321957,2011-01-29 00:00:00.000
2624,20110301,5,6,1,52,13562,2011-03-01 00:00:00.000
2627,20110301,5,6,1,56,71398,2011-03-01 00:00:00.000
2628,20110301,5,6,1,57,5650,2011-03-01 00:00:00.000
2630,20110301,5,6,1,60,34240,2011-03-01 00:00:00.000
2633,20110301,5,6,1,61,4108,2011-03-01 00:00:00.000
2634,20110301,5,6,1,62,2054,2011-03-01 00:00:00.000
2637,20110301,5,6,1,63,6781,2011-03-01 00:00:00.000
2638,20110301,5,6,1,65,400,2011-03-01 00:00:00.000
2641,20110301,5,6,1,66,364,2011-03-01 00:00:00.000
2642,20110301,5,6,1,67,192,2011-03-01 00:00:00.000
2645,20110301,5,6,1,68,144,2011-03-01 00:00:00.000
2646,20110301,5,6,1,69,40,2011-03-01 00:00:00.000
2647,20110301,5,6,1,71,40,2011-03-01 00:00:00.000
2650,20110301,5,6,1,72,339,2011-03-01 00:00:00.000
2651,20110301,5,6,1,73,291,2011-03-01 00:00:00.000
2654,20110301,5,6,1,74,180,2011-03-01 00:00:00.000
2655,20110301,5,6,1,76,1650,2011-03-01 00:00:00.000
2658,20110301,5,6,1,77,676,2011-03-01 00:00:00.000
2659,20110301,5,6,1,78,224,2011-03-01 00:00:00.000
2662,20110301,5,6,1,80,890,2011-03-01 00:00:00.000
2663,20110301,5,6,1,81,551,2011-03-01 00:00:00.000
2666,20110301,5,6,1,82,57,2011-03-01 00:00:00.000
2667,20110301,5,6,1,83,200,2011-03-01 00:00:00.000
2670,20110301,5,6,1,84,179,2011-03-01 00:00:00.000
2671,20110301,5,6,1,85,160,2011-03-01 00:00:00.000
2674,20110301,5,6,1,87,720,2011-03-01 00:00:00.000
2675,20110301,5,6,1,89,175,2011-03-01 00:00:00.000
2676,20110301,5,6,1,90,268,2011-03-01 00:00:00.000
2677,20110301,5,6,1,91,-214,2011-03-01 00:00:00.000
2678,20110301,5,6,1,92,358,2011-03-01 00:00:00.000
2679,20110301,5,6,1,94,13986,2011-03-01 00:00:00.000
2680,20110301,5,6,1,96,8,2011-03-01 00:00:00.000
2681,20110301,5,6,1,97,371,2011-03-01 00:00:00.000
2682,20110301,5,6,1,99,38500,2011-03-01 00:00:00.000
2684,20110301,5,6,1,101,169526,2011-03-01 00:00:00.000
3746,20110331,5,6,1,52,5610,2011-03-31 00:00:00.000
3749,20110331,5,6,1,53,5610,2011-03-31 00:00:00.000
3750,20110331,5,6,1,56,38587,2011-03-31 00:00:00.000
3752,20110331,5,6,1,60,31680,2011-03-31 00:00:00.000
3755,20110331,5,6,1,61,2534,2011-03-31 00:00:00.000
3756,20110331,5,6,1,62,1900,2011-03-31 00:00:00.000
3759,20110331,5,6,1,63,2244,2011-03-31 00:00:00.000
3760,20110331,5,6,1,65,424,2011-03-31 00:00:00.000
3763,20110331,5,6,1,66,385,2011-03-31 00:00:00.000
3764,20110331,5,6,1,67,200,2011-03-31 00:00:00.000
3767,20110331,5,6,1,68,152,2011-03-31 00:00:00.000
3768,20110331,5,6,1,69,42,2011-03-31 00:00:00.000
3769,20110331,5,6,1,71,40,2011-03-31 00:00:00.000
3772,20110331,5,6,1,72,224,2011-03-31 00:00:00.000
3773,20110331,5,6,1,73,301,2011-03-31 00:00:00.000
3776,20110331,5,6,1,74,188,2011-03-31 00:00:00.000
3777,20110331,5,6,1,76,1232,2011-03-31 00:00:00.000
3780,20110331,5,6,1,77,684,2011-03-31 00:00:00.000
3781,20110331,5,6,1,78,227,2011-03-31 00:00:00.000
3784,20110331,5,6,1,80,907,2011-03-31 00:00:00.000
3785,20110331,5,6,1,81,561,2011-03-31 00:00:00.000
3788,20110331,5,6,1,82,59,2011-03-31 00:00:00.000
3789,20110331,5,6,1,83,206,2011-03-31 00:00:00.000
3792,20110331,5,6,1,84,185,2011-03-31 00:00:00.000
3793,20110331,5,6,1,85,164,2011-03-31 00:00:00.000
3796,20110331,5,6,1,87,720,2011-03-31 00:00:00.000
3797,20110331,5,6,1,89,181,2011-03-31 00:00:00.000
3798,20110331,5,6,1,90,278,2011-03-31 00:00:00.000
3799,20110331,5,6,1,91,-222,2011-03-31 00:00:00.000
3800,20110331,5,6,1,92,371,2011-03-31 00:00:00.000
3801,20110331,5,6,1,94,10074,2011-03-31 00:00:00.000
3802,20110331,5,6,1,96,8,2011-03-31 00:00:00.000
3803,20110331,5,6,1,97,134,2011-03-31 00:00:00.000
3804,20110331,5,6,1,99,38500,2011-03-31 00:00:00.000
3805,20110331,5,6,1,101,112205,2011-03-31 00:00:00.000
4866,20110501,5,6,1,52,33698,2011-05-01 00:00:00.000
4869,20110501,5,6,1,53,9628,2011-05-01 00:00:00.000
4870,20110501,5,6,1,54,1,2011-05-01 00:00:00.000
4873,20110501,5,6,1,56,123664,2011-05-01 00:00:00.000
4874,20110501,5,6,1,57,8023,2011-05-01 00:00:00.000
4876,20110501,5,6,1,60,28000,2011-05-01 00:00:00.000
4878,20110501,5,6,1,61,3360,2011-05-01 00:00:00.000
4880,20110501,5,6,1,62,1400,2011-05-01 00:00:00.000
4882,20110501,5,6,1,63,24070,2011-05-01 00:00:00.000
4885,20110501,5,6,1,65,322,2011-05-01 00:00:00.000
4886,20110501,5,6,1,66,293,2011-05-01 00:00:00.000
4888,20110501,5,6,1,67,154,2011-05-01 00:00:00.000
4890,20110501,5,6,1,68,119,2011-05-01 00:00:00.000
4892,20110501,5,6,1,69,32,2011-05-01 00:00:00.000
4893,20110501,5,6,1,71,49,2011-05-01 00:00:00.000
4895,20110501,5,6,1,72,1444,2011-05-01 00:00:00.000
4898,20110501,5,6,1,73,245,2011-05-01 00:00:00.000
4899,20110501,5,6,1,74,166,2011-05-01 00:00:00.000
4901,20110501,5,6,1,76,3865,2011-05-01 00:00:00.000
4904,20110501,5,6,1,77,579,2011-05-01 00:00:00.000
4906,20110501,5,6,1,78,194,2011-05-01 00:00:00.000
4907,20110501,5,6,1,80,749,2011-05-01 00:00:00.000
4909,20110501,5,6,1,81,464,2011-05-01 00:00:00.000
4912,20110501,5,6,1,82,47,2011-05-01 00:00:00.000
4913,20110501,5,6,1,83,165,2011-05-01 00:00:00.000
4916,20110501,5,6,1,84,145,2011-05-01 00:00:00.000
4918,20110501,5,6,1,85,132,2011-05-01 00:00:00.000
4919,20110501,5,6,1,87,630,2011-05-01 00:00:00.000
4921,20110501,5,6,1,89,142,2011-05-01 00:00:00.000
4922,20110501,5,6,1,90,218,2011-05-01 00:00:00.000
4923,20110501,5,6,1,91,-174,2011-05-01 00:00:00.000
4924,20110501,5,6,1,92,291,2011-05-01 00:00:00.000
4925,20110501,5,6,1,94,49548,2011-05-01 00:00:00.000
4926,20110501,5,6,1,96,7,2011-05-01 00:00:00.000
4927,20110501,5,6,1,97,465,2011-05-01 00:00:00.000
4928,20110501,5,6,1,99,38500,2011-05-01 00:00:00.000
4930,20110501,5,6,1,101,481412,2011-05-01 00:00:00.000
5990,20110531,5,6,1,52,29058,2011-05-31 00:00:00.000
5993,20110531,5,6,1,53,7264,2011-05-31 00:00:00.000
5994,20110531,5,6,1,54,1,2011-05-31 00:00:00.000
5997,20110531,5,6,1,56,126471,2011-05-31 00:00:00.000
5998,20110531,5,6,1,57,12107,2011-05-31 00:00:00.000
6001,20110531,5,6,1,60,28280,2011-05-31 00:00:00.000
6002,20110531,5,6,1,61,2545,2011-05-31 00:00:00.000
6004,20110531,5,6,1,62,2828,2011-05-31 00:00:00.000
6006,20110531,5,6,1,63,14529,2011-05-31 00:00:00.000
6008,20110531,5,6,1,65,588,2011-05-31 00:00:00.000
6010,20110531,5,6,1,66,535,2011-05-31 00:00:00.000
6013,20110531,5,6,1,67,266,2011-05-31 00:00:00.000
6015,20110531,5,6,1,68,196,2011-05-31 00:00:00.000
6016,20110531,5,6,1,69,59,2011-05-31 00:00:00.000
6017,20110531,5,6,1,71,42,2011-05-31 00:00:00.000
6020,20110531,5,6,1,72,726,2011-05-31 00:00:00.000
6022,20110531,5,6,1,73,345,2011-05-31 00:00:00.000
6023,20110531,5,6,1,74,261,2011-05-31 00:00:00.000
6025,20110531,5,6,1,76,3516,2011-05-31 00:00:00.000
6028,20110531,5,6,1,77,680,2011-05-31 00:00:00.000
6029,20110531,5,6,1,78,192,2011-05-31 00:00:00.000
6031,20110531,5,6,1,80,742,2011-05-31 00:00:00.000
6033,20110531,5,6,1,81,459,2011-05-31 00:00:00.000
6036,20110531,5,6,1,82,47,2011-05-31 00:00:00.000
6037,20110531,5,6,1,83,164,2011-05-31 00:00:00.000
6040,20110531,5,6,1,84,142,2011-05-31 00:00:00.000
6042,20110531,5,6,1,85,131,2011-05-31 00:00:00.000
6044,20110531,5,6,1,87,630,2011-05-31 00:00:00.000
6045,20110531,5,6,1,89,139,2011-05-31 00:00:00.000
6046,20110531,5,6,1,90,214,2011-05-31 00:00:00.000
6047,20110531,5,6,1,91,-171,2011-05-31 00:00:00.000
6048,20110531,5,6,1,92,285,2011-05-31 00:00:00.000
6049,20110531,5,6,1,94,34287,2011-05-31 00:00:00.000
6050,20110531,5,6,1,96,7,2011-05-31 00:00:00.000
6051,20110531,5,6,1,97,570,2011-05-31 00:00:00.000
6052,20110531,5,6,1,99,38500,2011-05-31 00:00:00.000
6054,20110531,5,6,1,101,363227,2011-05-31 00:00:00.000
7114,20110701,5,6,1,52,3854,2011-07-01 00:00:00.000
7117,20110701,5,6,1,53,2312,2011-07-01 00:00:00.000
7118,20110701,5,6,1,56,33310,2011-07-01 00:00:00.000
7121,20110701,5,6,1,57,3211,2011-07-01 00:00:00.000
7122,20110701,5,6,1,60,28560,2011-07-01 00:00:00.000
7124,20110701,5,6,1,61,3141,2011-07-01 00:00:00.000
7127,20110701,5,6,1,62,2856,2011-07-01 00:00:00.000
7128,20110701,5,6,1,63,3854,2011-07-01 00:00:00.000
7130,20110701,5,6,1,65,609,2011-07-01 00:00:00.000
7133,20110701,5,6,1,66,554,2011-07-01 00:00:00.000
7134,20110701,5,6,1,67,273,2011-07-01 00:00:00.000
7136,20110701,5,6,1,68,203,2011-07-01 00:00:00.000
7138,20110701,5,6,1,69,61,2011-07-01 00:00:00.000
7140,20110701,5,6,1,71,70,2011-07-01 00:00:00.000
7142,20110701,5,6,1,72,231,2011-07-01 00:00:00.000
7144,20110701,5,6,1,73,354,2011-07-01 00:00:00.000
7146,20110701,5,6,1,74,267,2011-07-01 00:00:00.000
7147,20110701,5,6,1,76,1053,2011-07-01 00:00:00.000
7149,20110701,5,6,1,77,686,2011-07-01 00:00:00.000
7151,20110701,5,6,1,78,188,2011-07-01 00:00:00.000
7153,20110701,5,6,1,80,720,2011-07-01 00:00:00.000
7155,20110701,5,6,1,81,445,2011-07-01 00:00:00.000
7158,20110701,5,6,1,82,45,2011-07-01 00:00:00.000
7160,20110701,5,6,1,83,157,2011-07-01 00:00:00.000
7161,20110701,5,6,1,84,135,2011-07-01 00:00:00.000
7164,20110701,5,6,1,85,126,2011-07-01 00:00:00.000
7165,20110701,5,6,1,87,630,2011-07-01 00:00:00.000
7167,20110701,5,6,1,89,132,2011-07-01 00:00:00.000
7168,20110701,5,6,1,90,203,2011-07-01 00:00:00.000
7169,20110701,5,6,1,91,-162,2011-07-01 00:00:00.000
7170,20110701,5,6,1,92,271,2011-07-01 00:00:00.000
7171,20110701,5,6,1,94,5217,2011-07-01 00:00:00.000
7172,20110701,5,6,1,96,7,2011-07-01 00:00:00.000
7173,20110701,5,6,1,97,91,2011-07-01 00:00:00.000
7174,20110701,5,6,1,99,38500,2011-07-01 00:00:00.000
7176,20110701,5,6,1,101,77085,2011-07-01 00:00:00.000
8234,20110801,5,6,1,52,15352,2011-08-01 00:00:00.000
8237,20110801,5,6,1,53,19190,2011-08-01 00:00:00.000
8238,20110801,5,6,1,54,1,2011-08-01 00:00:00.000
8241,20110801,5,6,1,56,102458,2011-08-01 00:00:00.000
8242,20110801,5,6,1,57,15991,2011-08-01 00:00:00.000
8245,20110801,5,6,1,60,27440,2011-08-01 00:00:00.000
8246,20110801,5,6,1,61,2195,2011-08-01 00:00:00.000
8249,20110801,5,6,1,62,2195,2011-08-01 00:00:00.000
8250,20110801,5,6,1,63,11514,2011-08-01 00:00:00.000
8253,20110801,5,6,1,65,455,2011-08-01 00:00:00.000
8254,20110801,5,6,1,66,414,2011-08-01 00:00:00.000
8257,20110801,5,6,1,67,210,2011-08-01 00:00:00.000
8259,20110801,5,6,1,68,161,2011-08-01 00:00:00.000
8260,20110801,5,6,1,69,46,2011-08-01 00:00:00.000
8262,20110801,5,6,1,71,63,2011-08-01 00:00:00.000
