SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
"SO69281",1,1
"SO69282",1,1
"SO69283",1,1
"SO69284",1,1
"SO69285",1,1
"SO69286",1,1
"SO69287",1,1
"SO69290",1,1
"SO69293",1,1
"SO69294",1,1
"SO69297",1,1
"SO69299",1,1
"SO69300",1,1
"SO69301",1,1
"SO69303",1,1
"SO69306",1,1
"SO69307",1,1
"SO69308",1,1
"SO69311",1,1
"SO69312",1,1
"SO69313",1,1
"SO69314",1,1
"SO69317",1,1
"SO69318",1,1
"SO69319",1,1
"SO69322",1,1
"SO69323",1,1
"SO69324",1,1
"SO69325",1,1
"SO69326",1,1
"SO69327",1,1
"SO69328",1,1
"SO69329",1,1
"SO69330",1,1
"SO69331",1,1
"SO69332",1,1
"SO69333",1,1
"SO69334",1,1
"SO69335",1,1
"SO69337",1,1
"SO69338",1,1
"SO69339",1,1
"SO69340",1,1
"SO69341",1,1
"SO69342",1,1
"SO69343",1,1
"SO69344",1,1
"SO69345",1,1
"SO69346",1,1
"SO69347",1,1
"SO69348",1,1
"SO69349",1,1
"SO69350",1,1
"SO69351",1,1
"SO69352",1,1
"SO69353",1,1
"SO69354",1,1
"SO69355",1,1
"SO69356",1,1
"SO69357",1,1
"SO69358",1,1
"SO69359",1,1
"SO69360",1,1
"SO69362",1,1
"SO69363",1,1
"SO69364",1,1
"SO69365",1,1
"SO69368",1,1
"SO69369",1,1
"SO69370",1,1
"SO69371",1,1
"SO69373",1,1
"SO69376",1,1
"SO69378",1,1
"SO69379",1,1
"SO69380",1,1
"SO69382",1,1
"SO69383",1,1
"SO69386",1,1
"SO69566",1,1
"SO69567",1,1
"SO69568",1,1
"SO69569",1,1
"SO69570",1,1
"SO69571",1,1
"SO69572",1,1
"SO69573",1,1
"SO69574",1,1
"SO69576",1,1
"SO69577",1,1
"SO69578",1,1
"SO69579",1,1
"SO69580",1,1
"SO69581",1,1
"SO69582",1,1
"SO69583",1,1
"SO69584",1,1
"SO69585",1,1
"SO69586",1,1
"SO69587",1,1
"SO69588",1,1
"SO69589",1,1
"SO69590",1,1
"SO69591",1,1
"SO69592",1,1
"SO69594",1,1
"SO69596",1,1
"SO69597",1,1
"SO69598",1,1
"SO69599",1,1
"SO69600",1,1
"SO69601",1,1
"SO69602",1,1
"SO69603",1,1
"SO69604",1,1
"SO69605",1,1
"SO69606",1,1
"SO69607",1,1
"SO69608",1,1
"SO69609",1,1
"SO69610",1,1
"SO69611",1,1
"SO69613",1,1
"SO69614",1,1
"SO69615",1,1
"SO69616",1,1
"SO69617",1,1
"SO69618",1,1
"SO69620",1,1
"SO69621",1,1
"SO69622",1,1
"SO69623",1,1
"SO69624",1,1
"SO69630",1,1
"SO69631",1,1
"SO69632",1,1
"SO69633",1,1
"SO69634",1,1
"SO69640",1,1
"SO69641",1,1
"SO69642",1,1
"SO69644",1,1
"SO69646",1,1
"SO69647",1,1
"SO69648",1,1
"SO69649",1,1
"SO69650",1,1
"SO69651",1,1
"SO69653",1,1
"SO69657",1,1
"SO69659",1,1
"SO69660",1,1
"SO69661",1,1
"SO69662",1,1
"SO69663",1,1
"SO69665",1,1
"SO69666",1,1
"SO69667",1,1
"SO69668",1,1
"SO69669",1,1
"SO69670",1,1
"SO69671",1,1
"SO69672",1,1
"SO69673",1,1
"SO69674",1,1
"SO69675",1,1
"SO69676",1,1
"SO69677",1,1
"SO69678",1,1
"SO69679",1,1
"SO69680",1,1
"SO69682",1,1
"SO69684",1,1
"SO69685",1,1
"SO69686",1,1
"SO69687",1,1
"SO69688",1,1
"SO69689",1,1
"SO69690",1,1
"SO69691",1,1
"SO69692",1,1
"SO69693",1,1
"SO69694",1,1
"SO69695",1,1
"SO69696",1,1
"SO69697",1,1
"SO69698",1,1
"SO69699",1,1
"SO69700",1,1
"SO69701",1,1
"SO69703",1,1
"SO69704",1,1
"SO69705",1,1
"SO69706",1,1
"SO69709",1,1
"SO69710",1,1
"SO69711",1,1
"SO69713",1,1
"SO69717",1,1
"SO69719",1,1
"SO69720",1,1
"SO69722",1,1
"SO69723",1,1
"SO69724",1,1
"SO69726",1,1
"SO69727",1,1
"SO69728",1,1
"SO69729",1,1
"SO69730",1,1
"SO69731",1,1
"SO69732",1,1
"SO69733",1,1
"SO69734",1,1
"SO69735",1,1
"SO69738",1,1
"SO69740",1,1
"SO69741",1,1
"SO69742",1,1
"SO69743",1,1
"SO69745",1,1
"SO69746",1,1
"SO69747",1,1
"SO69748",1,1
"SO69749",1,1
"SO69750",1,1
"SO69751",1,1
"SO69753",1,1
"SO69755",1,1
"SO69756",1,1
"SO69757",1,1
"SO69758",1,1
"SO69759",1,1
"SO69760",1,1
"SO69763",1,1
"SO69764",1,1
"SO69766",1,1
"SO69767",1,1
"SO69768",1,1
"SO69769",1,1
"SO69770",1,1
"SO69772",1,1
"SO69773",1,1
"SO69774",1,1
"SO69777",1,1
"SO69778",1,1
"SO69779",1,1
"SO69780",1,1
"SO69782",1,1
"SO69786",1,1
"SO69787",1,1
"SO69788",1,1
"SO69789",1,1
"SO69791",1,1
"SO69794",1,1
"SO69795",1,1
"SO69796",1,1
"SO69797",1,1
"SO69798",1,1
"SO69799",1,1
"SO69800",1,1
"SO69801",1,1
"SO69802",1,1
"SO69805",1,1
"SO69806",1,1
"SO69807",1,1
"SO69808",1,1
"SO69809",1,1
"SO69810",1,1
"SO69811",1,1
"SO69812",1,1
"SO69813",1,1
"SO69815",1,1
"SO69817",1,1
"SO69819",1,1
"SO69820",1,1
"SO69821",1,1
"SO69822",1,1
"SO69823",1,1
"SO69824",1,1
"SO69825",1,1
"SO69826",1,1
"SO69827",1,1
"SO69828",1,1
"SO69829",1,1
"SO69830",1,1
"SO69831",1,1
"SO69832",1,1
"SO69834",1,1
"SO69836",1,1
"SO69837",1,1
"SO69839",1,1
"SO69840",1,1
"SO69841",1,1
"SO69842",1,1
"SO69843",1,1
"SO69844",1,1
"SO69848",1,1
"SO69849",1,1
"SO69850",1,1
"SO69851",1,1
"SO69852",1,1
"SO69853",1,1
"SO69854",1,1
"SO69855",1,1
"SO69856",1,1
"SO69858",1,1
"SO69859",1,1
"SO69861",1,1
"SO69862",1,1
"SO69863",1,1
"SO69864",1,1
"SO69866",1,1
"SO69867",1,1
"SO69868",1,1
"SO69869",1,1
"SO69870",1,1
"SO69871",1,1
"SO69872",1,1
"SO69873",1,1
"SO69874",1,1
"SO69876",1,1
"SO69877",1,1
"SO69878",1,1
"SO69879",1,1
"SO69881",1,1
"SO69882",1,1
"SO69883",1,1
"SO69884",1,1
"SO69885",1,1
"SO69886",1,1
"SO69887",1,1
"SO69888",1,1
"SO69889",1,1
"SO69890",1,1
"SO69891",1,1
"SO69892",1,1
"SO69893",1,1
"SO69894",1,1
"SO69895",1,1
"SO69896",1,1
"SO69897",1,1
"SO69898",1,1
"SO69899",1,1
"SO69900",1,1
"SO69901",1,1
"SO69902",1,1
"SO69903",1,1
"SO69904",1,1
"SO69905",1,1
"SO69906",1,1
"SO69907",1,1
"SO69908",1,1
"SO69909",1,1
"SO69910",1,1
"SO69911",1,1
"SO69912",1,1
"SO69913",1,1
"SO69914",1,1
"SO69916",1,1
"SO69917",1,1
"SO69919",1,1
"SO69920",1,1
"SO69921",1,1
"SO69922",1,1
"SO69925",1,1
"SO69926",1,1
"SO69927",1,1
"SO69928",1,1
"SO69929",1,1
"SO69930",1,1
"SO69933",1,1
"SO69934",1,1
"SO69935",1,1
"SO69937",1,1
"SO69941",1,1
"SO69944",1,1
"SO69946",1,1
"SO69947",1,1
"SO69948",1,1
"SO69949",1,1
"SO69950",1,1
"SO69951",1,1
"SO69953",1,1
"SO69954",1,1
"SO69955",1,1
"SO69956",1,1
"SO69957",1,1
"SO69959",1,1
"SO69960",1,1
"SO69961",1,1
"SO69962",1,1
"SO69963",1,1
"SO69964",1,1
"SO69965",1,1
"SO69966",1,1
"SO69967",1,1
"SO69968",1,1
"SO69969",1,1
"SO69970",1,1
"SO69971",1,1
"SO69973",1,1
"SO69974",1,1
"SO69975",1,1
"SO69976",1,1
"SO69977",1,1
"SO69978",1,1
"SO69979",1,1
"SO69980",1,1
"SO69981",1,1
"SO69982",1,1
"SO69983",1,1
"SO69985",1,1
"SO69986",1,1
"SO69989",1,1
"SO69991",1,1
"SO69993",1,1
"SO69994",1,1
"SO69995",1,1
"SO69997",1,1
"SO69998",1,1
"SO69999",1,1
"SO70000",1,1
"SO70005",1,1
"SO70010",1,1
"SO70012",1,1
"SO70013",1,1
"SO70014",1,1
"SO70016",1,1
"SO70017",1,1
"SO70018",1,1
"SO70020",1,1
"SO70021",1,1
"SO70022",1,1
"SO70023",1,1
"SO70024",1,1
"SO70025",1,1
"SO70026",1,1
"SO70027",1,1
"SO70028",1,1
"SO70029",1,1
"SO70030",1,1
"SO70031",1,1
"SO70034",1,1
"SO70035",1,1
"SO70036",1,1
"SO70037",1,1
"SO70038",1,1
"SO70039",1,1
"SO70040",1,1
"SO70041",1,1
"SO70042",1,1
"SO70043",1,1
"SO70044",1,1
"SO70045",1,1
"SO70046",1,1
"SO70047",1,1
"SO70048",1,1
"SO70049",1,1
"SO70050",1,1
"SO70051",1,1
"SO70052",1,1
"SO70053",1,1
"SO70055",1,1
"SO70056",1,1
"SO70057",1,1
"SO70058",1,1
"SO70060",1,1
"SO70061",1,1
"SO70062",1,1
"SO70063",1,1
"SO70064",1,1
"SO70070",1,1
"SO70071",1,1
"SO70072",1,1
"SO70073",1,1
"SO70075",1,1
"SO70076",1,1
"SO70077",1,1
"SO70078",1,1
"SO70080",1,1
"SO70082",1,1
"SO70084",1,1
"SO70088",1,1
"SO70089",1,1
"SO70090",1,1
"SO70091",1,1
"SO70092",1,1
"SO70093",1,1
"SO70094",1,1
"SO70095",1,1
"SO70097",1,1
"SO70098",1,1
"SO70100",1,1
"SO70101",1,1
"SO70102",1,1
"SO70103",1,1
"SO70104",1,1
"SO70105",1,1
"SO70106",1,1
"SO70107",1,1
"SO70108",1,1
"SO70109",1,1
"SO70110",1,1
"SO70111",1,1
"SO70112",1,1
"SO70113",1,1
"SO70116",1,1
"SO70117",1,1
"SO70118",1,1
"SO70119",1,1
"SO70120",1,1
"SO70121",1,1
"SO70122",1,1
"SO70123",1,1
"SO70124",1,1
"SO70125",1,1
"SO70126",1,1
"SO70127",1,1
"SO70128",1,1
"SO70129",1,1
"SO70130",1,1
"SO70132",1,1
"SO70134",1,1
"SO70135",1,1
"SO70137",1,1
"SO70139",1,1
"SO70140",1,1
"SO70141",1,1
"SO70142",1,1
"SO70143",1,1
"SO70144",1,1
"SO70145",1,1
"SO70147",1,1
"SO70148",1,1
"SO70149",1,1
"SO70150",1,1
"SO70151",1,1
"SO70153",1,1
"SO70155",1,1
"SO70158",1,1
"SO70159",1,1
"SO70160",1,1
"SO70162",1,1
"SO70163",1,1
"SO70166",1,1
"SO70167",1,1
"SO70168",1,1
"SO70169",1,1
"SO70170",1,1
"SO70171",1,1
"SO70172",1,1
"SO70173",1,1
"SO70174",1,1
"SO70175",1,1
"SO70176",1,1
"SO70177",1,1
"SO70179",1,1
"SO70180",1,1
"SO70181",1,1
"SO70183",1,1
"SO70184",1,1
"SO70185",1,1
"SO70186",1,1
"SO70188",1,1
"SO70189",1,1
"SO70190",1,1
"SO70191",1,1
"SO70192",1,1
"SO70193",1,1
"SO70194",1,1
"SO70195",1,1
"SO70196",1,1
"SO70197",1,1
"SO70198",1,1
"SO70199",1,1
"SO70201",1,1
"SO70202",1,1
"SO70204",1,1
"SO70205",1,1
"SO70206",1,1
"SO70207",1,1
"SO70208",1,1
"SO70209",1,1
"SO70210",1,1
"SO70211",1,1
"SO70214",1,1
"SO70217",1,1
"SO70218",1,1
"SO70219",1,1
"SO70220",1,1
"SO70221",1,1
"SO70222",1,1
"SO70223",1,1
"SO70225",1,1
"SO70226",1,1
"SO70227",1,1
"SO70229",1,1
"SO70230",1,1
"SO70231",1,1
"SO70234",1,1
"SO70236",1,1
"SO70237",1,1
"SO70239",1,1
"SO70243",1,1
"SO70246",1,1
"SO70247",1,1
"SO70248",1,1
"SO70251",1,1
"SO70253",1,1
"SO70254",1,1
"SO70256",1,1
"SO70259",1,1
"SO70260",1,1
"SO70261",1,1
"SO70262",1,1
"SO70263",1,1
"SO70264",1,1
"SO70265",1,1
"SO70266",1,1
"SO70268",1,1
"SO70269",1,1
"SO70270",1,1
"SO70271",1,1
"SO70272",1,1
"SO70273",1,1
"SO70274",1,1
"SO70275",1,1
"SO70276",1,1
"SO70277",1,1
"SO70278",1,1
"SO70279",1,1
"SO70280",1,1
"SO70281",1,1
"SO70282",1,1
"SO70283",1,1
"SO70284",1,1
"SO70285",1,1
"SO70286",1,1
"SO70287",1,1
"SO70288",1,1
"SO70289",1,1
"SO70290",1,1
"SO70291",1,1
"SO70292",1,1
"SO70293",1,1
"SO70294",1,1
"SO70295",1,1
"SO70297",1,1
"SO70299",1,1
"SO70300",1,1
"SO70301",1,1
"SO70302",1,1
"SO70304",1,1
"SO70305",1,1
"SO70308",1,1
"SO70309",1,1
"SO70310",1,1
"SO70312",1,1
"SO70313",1,1
"SO70314",1,1
"SO70315",1,1
"SO70316",1,1
"SO70318",1,1
"SO70319",1,1
"SO70320",1,1
"SO70321",1,1
"SO70322",1,1
"SO70324",1,1
"SO70325",1,1
"SO70326",1,1
"SO70327",1,1
"SO70328",1,1
"SO70330",1,1
"SO70331",1,1
"SO70332",1,1
"SO70333",1,1
"SO70334",1,1
"SO70336",1,1
"SO70337",1,1
"SO70338",1,1
"SO70339",1,1
"SO70340",1,1
"SO70342",1,1
"SO70343",1,1
"SO70344",1,1
"SO70345",1,1
"SO70346",1,1
"SO70347",1,1
"SO70348",1,1
"SO70350",1,1
"SO70351",1,1
"SO70352",1,1
"SO70353",1,1
"SO70354",1,1
"SO70356",1,1
"SO70357",1,1
"SO70359",1,1
"SO70361",1,1
"SO70364",1,1
"SO70365",1,1
"SO70368",1,1
"SO70369",1,1
"SO70370",1,1
"SO70371",1,1
"SO70372",1,1
"SO70373",1,1
"SO70374",1,1
"SO70375",1,1
"SO70376",1,1
"SO70377",1,1
"SO70378",1,1
"SO70380",1,1
"SO70381",1,1
"SO70382",1,1
"SO70385",1,1
"SO70386",1,1
"SO70387",1,1
"SO70389",1,1
"SO70390",1,1
"SO70391",1,1
"SO70392",1,1
"SO70393",1,1
"SO70394",1,1
"SO70395",1,1
"SO70396",1,1
"SO70397",1,1
"SO70400",1,1
"SO70401",1,1
"SO70402",1,1
"SO70403",1,1
"SO70404",1,1
"SO70405",1,1
"SO70407",1,1
"SO70408",1,1
"SO70409",1,1
"SO70410",1,1
"SO70411",1,1
"SO70412",1,1
"SO70413",1,1
"SO70414",1,1
"SO70415",1,1
"SO70416",1,1
"SO70417",1,1
"SO70418",1,1
"SO70419",1,1
"SO70420",1,1
"SO70421",1,1
"SO70422",1,1
"SO70423",1,1
"SO70424",1,1
"SO70425",1,1
"SO70426",1,1
"SO70427",1,1
"SO70428",1,1
"SO70431",1,1
"SO70432",1,1
"SO70436",1,1
"SO70437",1,1
"SO70438",1,1
"SO70439",1,1
"SO70440",1,1
"SO70441",1,1
"SO70442",1,1
"SO70443",1,1
"SO70444",1,1
"SO70445",1,1
"SO70446",1,1
"SO70448",1,1
"SO70449",1,1
"SO70450",1,1
"SO70451",1,1
"SO70452",1,1
"SO70453",1,1
"SO70454",1,1
"SO70455",1,1
"SO70456",1,1
"SO70457",1,1
"SO70458",1,1
"SO70459",1,1
"SO70460",1,1
"SO70463",1,1
"SO70464",1,1
"SO70465",1,1
"SO70466",1,1
"SO70467",1,1
"SO70468",1,1
"SO70470",1,1
"SO70471",1,1
"SO70472",1,1
"SO70473",1,1
"SO70474",1,1
"SO70476",1,1
"SO70477",1,1
"SO70478",1,1
"SO70479",1,1
"SO70480",1,1
"SO70481",1,1
"SO70482",1,1
"SO70483",1,1
"SO70484",1,1
"SO70485",1,1
"SO70486",1,1
"SO70487",1,1
"SO70488",1,1
"SO70489",1,1
"SO70490",1,1
"SO70491",1,1
"SO70492",1,1
"SO70493",1,1
"SO70494",1,1
"SO70495",1,1
"SO70497",1,1
"SO70498",1,1
"SO70499",1,1
"SO70502",1,1
"SO70506",1,1
"SO70512",1,1
"SO70514",1,1
"SO70515",1,1
"SO70516",1,1
"SO70517",1,1
"SO70518",1,1
"SO70522",1,1
"SO70526",1,1
"SO70527",1,1
"SO70528",1,1
"SO70530",1,1
"SO70532",1,1
"SO70533",1,1
"SO70534",1,1
"SO70535",1,1
"SO70536",1,1
"SO70537",1,1
"SO70538",1,1
"SO70539",1,1
"SO70540",1,1
"SO70541",1,1
"SO70543",1,1
"SO70544",1,1
"SO70545",1,1
"SO70546",1,1
"SO70547",1,1
"SO70548",1,1
"SO70549",1,1
"SO70550",1,1
"SO70552",1,1
"SO70553",1,1
"SO70554",1,1
"SO70555",1,1
"SO70556",1,1
"SO70557",1,1
"SO70558",1,1
"SO70559",1,1
"SO70560",1,1
"SO70561",1,1
"SO70562",1,1
"SO70563",1,1
"SO70564",1,1
"SO70565",1,1
"SO70566",1,1
"SO70568",1,1
"SO70570",1,1
"SO70571",1,1
"SO70572",1,1
"SO70574",1,1
"SO70577",1,1
"SO70581",1,1
"SO70582",1,1
"SO70585",1,1
"SO70587",1,1
"SO70588",1,1
"SO70590",1,1
"SO70593",1,1
"SO70594",1,1
"SO70597",1,1
"SO70598",1,1
"SO70599",1,1
"SO70600",1,1
"SO70604",1,1
"SO70606",1,1
"SO70607",1,1
"SO70608",1,1
"SO70609",1,1
"SO70611",1,1
"SO70612",1,1
"SO70613",1,1
"SO70614",1,1
"SO70616",1,1
"SO70618",1,1
"SO70619",1,1
"SO70620",1,1
"SO70621",1,1
"SO70622",1,1
"SO70623",1,1
"SO70624",1,1
"SO70625",1,1
"SO70626",1,1
"SO70627",1,1
"SO70628",1,1
"SO70629",1,1
"SO70630",1,1
"SO70631",1,1
"SO70632",1,1
"SO70633",1,1
"SO70634",1,1
"SO70635",1,1
"SO70636",1,1
"SO70638",1,1
"SO70639",1,1
"SO70640",1,1
"SO70641",1,1
"SO70642",1,1
"SO70644",1,1
"SO70645",1,1
"SO70646",1,1
"SO70648",1,1
"SO70653",1,1
"SO70654",1,1
"SO70656",1,1
"SO70658",1,1
"SO70660",1,1
"SO70662",1,1
"SO70663",1,1
"SO70664",1,1
"SO70667",1,1
"SO70668",1,1
"SO70670",1,1
"SO70674",1,1
"SO70675",1,1
"SO70677",1,1
"SO70679",1,1
"SO70680",1,1
"SO70681",1,1
"SO70682",1,1
"SO70683",1,1
"SO70684",1,1
"SO70685",1,1
"SO70686",1,1
"SO70687",1,1
"SO70688",1,1
"SO70689",1,1
"SO70690",1,1
"SO70691",1,1
"SO70692",1,1
"SO70693",1,1
"SO70694",1,1
"SO70695",1,1
"SO70696",1,1
"SO70697",1,1
"SO70698",1,1
"SO70699",1,1
"SO70701",1,1
"SO70702",1,1
"SO70703",1,1
"SO70704",1,1
"SO70705",1,1
"SO70706",1,1
"SO70707",1,1
"SO70709",1,1
"SO70710",1,1
"SO70711",1,1
"SO70712",1,1
"SO70713",1,1
"SO70714",1,1
"SO70715",1,1
"SO70717",1,1
"SO70718",1,1
"SO70719",1,1
"SO70721",1,1
"SO70722",1,1
"SO70723",1,1
"SO70725",1,1
"SO70729",1,1
"SO70731",1,1
"SO70732",1,1
"SO70737",1,1
"SO70744",1,1
"SO70746",1,1
"SO70747",1,1
"SO70748",1,1
"SO70752",1,1
"SO70753",1,1
"SO70754",1,1
"SO70756",1,1
"SO70757",1,1
"SO70758",1,1
"SO70760",1,1
"SO70761",1,1
"SO70762",1,1
"SO70763",1,1
"SO70764",1,1
"SO70765",1,1
"SO70766",1,1
"SO70767",1,1
"SO70769",1,1
"SO70772",1,1
"SO70773",1,1
"SO70774",1,1
"SO70775",1,1
"SO70776",1,1
"SO70777",1,1
"SO70778",1,1
"SO70779",1,1
"SO70780",1,1
"SO70781",1,1
"SO70782",1,1
"SO70784",1,1
"SO70785",1,1
"SO70786",1,1
"SO70787",1,1
"SO70788",1,1
"SO70789",1,1
"SO70790",1,1
"SO70791",1,1
"SO70792",1,1
"SO70793",1,1
"SO70794",1,1
"SO70795",1,1
"SO70796",1,1
"SO70797",1,1
"SO70798",1,1
"SO70800",1,1
"SO70801",1,1
"SO70804",1,1
"SO70809",1,1
"SO70810",1,1
"SO70811",1,1
"SO70814",1,1
"SO70819",1,1
"SO70820",1,1
"SO70821",1,1
"SO70823",1,1
"SO70824",1,1
"SO70825",1,1
"SO70826",1,1
"SO70827",1,1
"SO70828",1,1
"SO70829",1,1
"SO70830",1,1
"SO70833",1,1
"SO70834",1,1
"SO70835",1,1
"SO70838",1,1
"SO70839",1,1
"SO70840",1,1
"SO70841",1,1
"SO70842",1,1
"SO70843",1,1
"SO70844",1,1
"SO70845",1,1
"SO70846",1,1
"SO70847",1,1
"SO70848",1,1
"SO70850",1,1
"SO70851",1,1
"SO70852",1,1
"SO70853",1,1
"SO70854",1,1
"SO70855",1,1
"SO70856",1,1
"SO70858",1,1
"SO70859",1,1
"SO70860",1,1
"SO70862",1,1
"SO70863",1,1
"SO70864",1,1
"SO70865",1,1
"SO70867",1,1
"SO70868",1,1
"SO70869",1,1
"SO70870",1,1
"SO70871",1,1
"SO70874",1,1
"SO70875",1,1
"SO70876",1,1
"SO70877",1,1
"SO70878",1,1
"SO70879",1,1
"SO70880",1,1
"SO70881",1,1
"SO70882",1,1
"SO70883",1,1
"SO70884",1,1
"SO70885",1,1
"SO70886",1,1
"SO70887",1,1
"SO70888",1,1
"SO70889",1,1
"SO70890",1,1
"SO70891",1,1
"SO70892",1,1
"SO70893",1,1
"SO70894",1,1
"SO70896",1,1
"SO70897",1,1
"SO70898",1,1
"SO70899",1,1
"SO70900",1,1
"SO70901",1,1
"SO70902",1,1
"SO70903",1,1
"SO70904",1,1
"SO70905",1,1
"SO70906",1,1
"SO70907",1,1
"SO70908",1,1
"SO70909",1,1
"SO70910",1,1
"SO70911",1,1
"SO70912",1,1
"SO70913",1,1
"SO70914",1,1
"SO70915",1,1
"SO70916",1,1
"SO70917",1,1
"SO70920",1,1
"SO70921",1,1
"SO70925",1,1
"SO70926",1,1
"SO70927",1,1
"SO70930",1,1
"SO70931",1,1
"SO70933",1,1
"SO70934",1,1
"SO70935",1,1
"SO70937",1,1
"SO70940",1,1
"SO70941",1,1
"SO70942",1,1
"SO70943",1,1
"SO70944",1,1
"SO70945",1,1
"SO70947",1,1
"SO70948",1,1
"SO70949",1,1
"SO70950",1,1
"SO70951",1,1
"SO70952",1,1
"SO70954",1,1
"SO70955",1,1
"SO70957",1,1
"SO70958",1,1
"SO70960",1,1
"SO70961",1,1
"SO70963",1,1
"SO70964",1,1
"SO70965",1,1
"SO70966",1,1
"SO70967",1,1
"SO70968",1,1
"SO70969",1,1
"SO70970",1,1
"SO70971",1,1
"SO70972",1,1
"SO70973",1,1
"SO70974",1,1
"SO70975",1,1
"SO70976",1,1
"SO70977",1,1
"SO70978",1,1
"SO70979",1,1
"SO70980",1,1
"SO70982",1,1
"SO70983",1,1
"SO70984",1,1
"SO70985",1,1
"SO70986",1,1
"SO70988",1,1
"SO70989",1,1
"SO70990",1,1
"SO70991",1,1
"SO70992",1,1
"SO70994",1,1
"SO70995",1,1
"SO70997",1,1
"SO71002",1,1
"SO71005",1,1
"SO71009",1,1
"SO71010",1,1
"SO71012",1,1
"SO71013",1,1
"SO71014",1,1
"SO71015",1,1
"SO71017",1,1
"SO71018",1,1
"SO71023",1,1
"SO71024",1,1
"SO71025",1,1
"SO71026",1,1
"SO71027",1,1
"SO71028",1,1
"SO71029",1,1
"SO71030",1,1
"SO71031",1,1
"SO71032",1,1
"SO71033",1,1
"SO71034",1,1
"SO71035",1,1
"SO71036",1,1
"SO71037",1,1
"SO71038",1,1
"SO71039",1,1
"SO71040",1,1
"SO71041",1,1
"SO71042",1,1
"SO71043",1,1
"SO71044",1,1
"SO71045",1,1
"SO71046",1,1
"SO71047",1,1
"SO71048",1,1
"SO71049",1,1
"SO71050",1,1
"SO71051",1,1
"SO71052",1,1
"SO71053",1,1
"SO71054",1,1
"SO71055",1,1
"SO71056",1,1
"SO71057",1,1
"SO71058",1,1
"SO71060",1,1
"SO71061",1,1
"SO71062",1,1
"SO71063",1,1
"SO71066",1,1
"SO71067",1,1
"SO71074",1,1
"SO71075",1,1
"SO71076",1,1
"SO71077",1,1
"SO71078",1,1
"SO71079",1,1
"SO71082",1,1
"SO71084",1,1
"SO71086",1,1
"SO71087",1,1
"SO71088",1,1
"SO71089",1,1
"SO71090",1,1
"SO71093",1,1
"SO71094",1,1
"SO71095",1,1
"SO71096",1,1
"SO71097",1,1
"SO71098",1,1
"SO71100",1,1
"SO71101",1,1
"SO71103",1,1
"SO71104",1,1
"SO71105",1,1
"SO71106",1,1
"SO71107",1,1
"SO71108",1,1
"SO71109",1,1
"SO71110",1,1
"SO71115",1,1
"SO71116",1,1
"SO71117",1,1
"SO71118",1,1
"SO71119",1,1
"SO71120",1,1
"SO71121",1,1
"SO71122",1,1
"SO71123",1,1
"SO71124",1,1
"SO71125",1,1
"SO71126",1,1
"SO71128",1,1
"SO71129",1,1
"SO71130",1,1
"SO71133",1,1
"SO71136",1,1
"SO71137",1,1
"SO71138",1,1
"SO71139",1,1
"SO71143",1,1
"SO71144",1,1
"SO71145",1,1
"SO71146",1,1
"SO71149",1,1
"SO71152",1,1
"SO71153",1,1
"SO71154",1,1
"SO71155",1,1
"SO71157",1,1
"SO71158",1,1
"SO71163",1,1
"SO71165",1,1
"SO71168",1,1
"SO71169",1,1
"SO71170",1,1
"SO71171",1,1
"SO71172",1,1
"SO71173",1,1
"SO71174",1,1
"SO71175",1,1
"SO71176",1,1
"SO71177",1,1
"SO71178",1,1
"SO71179",1,1
"SO71180",1,1
"SO71182",1,1
"SO71183",1,1
"SO71184",1,1
"SO71185",1,1
"SO71186",1,1
"SO71188",1,1
"SO71191",1,1
"SO71193",1,1
"SO71195",1,1
"SO71196",1,1
"SO71197",1,1
"SO71198",1,1
"SO71200",1,1
"SO71201",1,1
"SO71203",1,1
"SO71205",1,1
"SO71206",1,1
"SO71207",1,1
"SO71209",1,1
"SO71212",1,1
"SO71214",1,1
"SO71217",1,1
"SO71218",1,1
"SO71219",1,1
"SO71220",1,1
"SO71221",1,1
"SO71222",1,1
"SO71223",1,1
"SO71224",1,1
"SO71225",1,1
"SO71226",1,1
"SO71227",1,1
"SO71228",1,1
"SO71229",1,1
"SO71230",1,1
"SO71231",1,1
"SO71232",1,1
"SO71233",1,1
"SO71234",1,1
"SO71235",1,1
"SO71236",1,1
"SO71237",1,1
"SO71238",1,1
"SO71240",1,1
"SO71241",1,1
"SO71242",1,1
"SO71243",1,1
"SO71244",1,1
"SO71245",1,1
"SO71246",1,1
"SO71247",1,1
"SO71248",1,1
"SO71250",1,1
"SO71251",1,1
"SO71252",1,1
"SO71253",1,1
"SO71256",1,1
"SO71257",1,1
"SO71260",1,1
"SO71261",1,1
"SO71262",1,1
"SO71267",1,1
"SO71268",1,1
"SO71269",1,1
"SO71270",1,1
"SO71271",1,1
"SO71272",1,1
"SO71273",1,1
"SO71276",1,1
"SO71278",1,1
"SO71281",1,1
"SO71282",1,1
"SO71283",1,1
"SO71284",1,1
"SO71288",1,1
"SO71289",1,1
"SO71290",1,1
"SO71291",1,1
"SO71292",1,1
"SO71293",1,1
"SO71294",1,1
"SO71295",1,1
"SO71296",1,1
"SO71297",1,1
"SO71298",1,1
"SO71299",1,1
"SO71301",1,1
"SO71302",1,1
"SO71303",1,1
"SO71304",1,1
"SO71305",1,1
"SO71306",1,1
"SO71307",1,1
"SO71308",1,1
