_modifiedby_value,createdon,versionnumber,_modifiedonbehalfby_value,utcconversiontimezonecode,nadb_statuscode,nadb_statuspoints,nadb_indicatorname_status,_createdonbehalfby_value,nadb_name2,importsequencenumber,_owningbusinessunit_value,nadb_statuspoints2,_nadb_riskindicator_value,statuscode,overriddencreatedon,modifiedon,_owningteam_value,_createdby_value,_owninguser_value,timezoneruleversionnumber,nadb_statusname,statecode,nadb_variablerange,nadb_creditriskstatusid,_ownerid_value,_nadb_statusmethodology_value
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034871,"",,"Between 20% and 40%",,"Project Physical Completion %","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-2,"9d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.4.2",0,"","cbf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034855,"",,"Between 40% and 60%",,"Project Physical Completion %","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-1,"9d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.4.3",0,"","cdf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034908,"",,"More than 80%",,"Project Physical Completion %","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"9d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.4.5",0,"","d1f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034873,"",,"Less than 50%",,"Ratio of NADB loan to total project costs","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"9f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.5.1",0,"","d3f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034907,"",,"More than 80%",,"Ratio of NADB loan to total project costs","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-1,"9f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.5.3",0,"","d7f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034913,"",,"Less than 6 months over original schedule",,"Project Delay","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"a19a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.6.1",0,"","d9f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034916,"",,"More than 12 months over schedule",,"Project Delay","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-1,"a19a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:15.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.6.3",0,"","ddf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034961,"",,"Yes",,"Fully wrapped experienced EPC Contractor","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"a39a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:15.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.7.1",0,"","dff1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034744,"",,"Yes",,"Counterparty strenght of contingency and completion guarantees","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"a59a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.8.1",0,"","e3f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034709,"",,"Yes",,"Change in project scope during construction process","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"a79a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.9.1",0,"","e7f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034748,"",,"Low",,"Complexity of Facility Management (FM) Obligation","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"6d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.1.1",0,"","ebf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034742,"",,"Mid",,"Complexity of Facility Management (FM) Obligation","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"6d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.1.2",0,"","edf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034728,"",,"Low",,"Average Annual DSCR","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"6f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.10.1",0,"","f1f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034773,"",,"Mid",,"Average Annual DSCR","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1.5,"6f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.10.2",0,"","f3f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034738,"",,"Low",,"Minimum Annual DSCR Break-Even Ratio","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"719a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.11.1",0,"","f7f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034745,"",,"Mid",,"Minimum Annual DSCR Break-Even Ratio","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"719a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.11.2",0,"","f9f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034743,"",,"Low",,"Quality of Relationships Between Project Parties","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",6,"739a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.12.1",0,"","fdf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034754,"",,"High",,"Quality of Relationships Between Project Parties","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-6,"739a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.12.3",0,"","01f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034755,"",,"Low",,"Operational Performance","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",6,"759a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.13.1",0,"","03f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034765,"",,"High",,"Operational Performance","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-6,"759a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.13.3",0,"","07f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034762,"",,"Low",,"Refinancing Risk","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"779a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.14.1",0,"","09f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034767,"",,"High",,"Refinancing Risk","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-3,"779a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.14.3",0,"","0df2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034817,"",,"Low",,"Reserves","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"799a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.15.1",0,"","0ff2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034775,"",,"High",,"Reserves","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-7.5,"799a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.15.3",0,"","13f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034772,"",,"Low",,"Security and Creditor Controls","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"7b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.16.1",0,"","15f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034780,"",,"High",,"Security and Creditor Controls","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-7.5,"7b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.16.3",0,"","19f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034782,"",,"Revenue Flow pledged in a trust",,"Guaranty Type","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"7d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.17.1",0,"","1bf2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034787,"",,"Line of credit backed with a State or Municipal Revenue (PF)",,"Guaranty Type","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4.5,"7d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.17.2",0,"","1df2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034781,"",,"Direct support (in cash or in-kind)",,"Guaranty Type","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"7d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.17.3",0,"","1ff2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:10.000,12034784,"",,"Fully funded on a Trust or Escrow Account",,"Debt Service Reserve Fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"7f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.18.1",0,"","21f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034790,"",,"Funded through an LoC with at least BBB+ counterparty",,"Debt Service Reserve Fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4.5,"7f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.18.2",0,"","23f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034791,"",,"Funded through an LoC rated below BBB+  or with history of delays when using LoC",,"Debt Service Reserve Fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"7f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.18.3",0,"","25f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034795,"",,"LoC not perfected or with history of disputes",,"Debt Service Reserve Fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-1.5,"7f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.18.5",0,"","29f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034801,"",,"Unfunded",,"Debt Service Reserve Fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-3,"7f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.18.6",0,"","2bf2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034802,"",,"Yes",,"Full compliance with contractual conditions and covenants","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"819a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.19.1",0,"","2df2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034439,"",,"Low",,"Complexity of Lifecycle Obligation","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"839a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:11.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.2.1",0,"","31f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034810,"",,"Mid",,"Complexity of Lifecycle Obligation","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"839a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.2.2",0,"","33f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034648,"",,"History (2Y) shows no more than 30 days past due",,"Payment Experience with NADB","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"859a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.20.1",0,"","37f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034485,"",,"History (2Y) shows past due amounts between 30 and 90 days",,"Payment Experience with NADB","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-6,"859a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.20.2",0,"","39f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034480,"",,"History (2Y) shows more than 90 days past due",,"Payment Experience with NADB","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-15,"859a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.20.3",0,"","3bf2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034486,"",,"Low",,"Nature of Performance Regime","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"879a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.3.1",0,"","3df2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034664,"",,"Mid",,"Nature of Performance Regime","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"879a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.3.2",0,"","3ff2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034505,"",,"Low",,"Concession/Sub-Contract Interface","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"899a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.4.1",0,"","43f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034506,"",,"Mid",,"Concession/Sub-Contract Interface","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"899a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.4.2",0,"","45f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034510,"",,"Low",,"Robustness of FM Sub-Contract Package Terms","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",6,"8b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.5.1",0,"","49f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034665,"",,"Mid",,"Robustness of FM Sub-Contract Package Terms","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"8b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.5.2",0,"","4bf2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034656,"",,"Low",,"Robustness of Lifecycle Contract Arrangements","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"8d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.6.1",0,"","4ff2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034911,"",,"Mid",,"Robustness of Lifecycle Contract Arrangements","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"8d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.6.2",0,"","51f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034733,"",,"Low",,"Adequacy of Lifecycle Plan","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"8f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:13.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.7.1",0,"","55f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:11.000,12034825,"",,"Mid",,"Adequacy of Lifecycle Plan","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"8f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:14.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"8.7.2",0,"","57f2917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
