Calendar Month,Calendar Year,Calendar Yr-Mo,Calendar Yr-Qtr,Calendar Yr-Wk,Date,Fiscal Quarter,Fiscal Period,Weekday Sort,Weekday Abb,Weekday,Fiscal Yr-Wk Sort,Fiscal Yr-Wk,Fiscal Yr-Qtr,Fiscal Yr-Period,Fiscal Yr-Period Sort,Fiscal Year,Fiscal Week Sort,Fiscal Yr-Qtr Sort,Fiscal Date Last Year,Fiscal Week Sequence,Fiscal Week of Period,Calendar Year Status,Prior Calendar Year Date,First Date of Current Year,Calendar Month Status,Calendar Month Number,Calendar Year Month Number,Date Key,Date Number,Calendar Week in Year,Calendar Week Number in Year,Calendar Year Week Number,Calendar Year Quarter Number,Full Date Description,Day Number in Calendar Month,Day Number in Calendar Year,Calendar Quarter in Year,Calendar Quarter Number in Year,Weekday Indicator,Holiday Indicator,Calendar Week in Month,Calendar Week Ending Date,Prior Calendar Month Date,Calendar Week Status,One Year Prior Date,DST Flag
"Nov",2016,"2016-Nov","2016-Q4","2016-Wk46",2016-11-06 00:00:00.000,"Q4",11,1,"Sun","Sunday",411,"2016-Wk41","2016-Q4","2016-P11",104,2016,41,33,2015-11-08 00:00:00.000,457,1,"Prior Calendar Year",2015-11-06 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",11,95,20161106,2867,"Wk46",46,417,32,"November 6, 2016",6,311,"Q4",4,"Weekend","Non-Holiday",2,2016-11-12 00:00:00.000,2016-10-06 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Nov",2016,"2016-Nov","2016-Q4","2016-Wk46",2016-11-12 00:00:00.000,"Q4",11,7,"Sat","Saturday",411,"2016-Wk41","2016-Q4","2016-P11",104,2016,41,33,2015-11-14 00:00:00.000,457,1,"Prior Calendar Year",2015-11-12 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",11,95,20161112,2873,"Wk46",46,417,32,"November 12, 2016",12,317,"Q4",4,"Weekend","Non-Holiday",2,2016-11-12 00:00:00.000,2016-10-12 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Nov",2016,"2016-Nov","2016-Q4","2016-Wk47",2016-11-13 00:00:00.000,"Q4",11,1,"Sun","Sunday",412,"2016-Wk42","2016-Q4","2016-P11",104,2016,42,33,2015-11-15 00:00:00.000,458,2,"Prior Calendar Year",2015-11-13 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",11,95,20161113,2874,"Wk47",47,418,32,"November 13, 2016",13,318,"Q4",4,"Weekend","Non-Holiday",3,2016-11-19 00:00:00.000,2016-10-13 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Nov",2016,"2016-Nov","2016-Q4","2016-Wk47",2016-11-19 00:00:00.000,"Q4",11,7,"Sat","Saturday",412,"2016-Wk42","2016-Q4","2016-P11",104,2016,42,33,2015-11-21 00:00:00.000,458,2,"Prior Calendar Year",2015-11-19 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",11,95,20161119,2880,"Wk47",47,418,32,"November 19, 2016",19,324,"Q4",4,"Weekend","Non-Holiday",3,2016-11-19 00:00:00.000,2016-10-19 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Nov",2016,"2016-Nov","2016-Q4","2016-Wk48",2016-11-20 00:00:00.000,"Q4",11,1,"Sun","Sunday",413,"2016-Wk43","2016-Q4","2016-P11",104,2016,43,33,2015-11-22 00:00:00.000,459,3,"Prior Calendar Year",2015-11-20 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",11,95,20161120,2881,"Wk48",48,419,32,"November 20, 2016",20,325,"Q4",4,"Weekend","Non-Holiday",4,2016-11-26 00:00:00.000,2016-10-20 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Nov",2016,"2016-Nov","2016-Q4","2016-Wk48",2016-11-26 00:00:00.000,"Q4",11,7,"Sat","Saturday",413,"2016-Wk43","2016-Q4","2016-P11",104,2016,43,33,2015-11-28 00:00:00.000,459,3,"Prior Calendar Year",2015-11-26 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",11,95,20161126,2887,"Wk48",48,419,32,"November 26, 2016",26,331,"Q4",4,"Weekend","Non-Holiday",4,2016-11-26 00:00:00.000,2016-10-26 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Nov",2016,"2016-Nov","2016-Q4","2016-Wk49",2016-11-27 00:00:00.000,"Q4",11,1,"Sun","Sunday",414,"2016-Wk44","2016-Q4","2016-P11",104,2016,44,33,2015-11-29 00:00:00.000,460,4,"Prior Calendar Year",2015-11-27 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",11,95,20161127,2888,"Wk49",49,420,32,"November 27, 2016",27,332,"Q4",4,"Weekend","Non-Holiday",5,2016-12-03 00:00:00.000,2016-10-27 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2016,"2016-Dec","2016-Q4","2016-Wk49",2016-12-03 00:00:00.000,"Q4",11,7,"Sat","Saturday",414,"2016-Wk44","2016-Q4","2016-P11",104,2016,44,33,2015-12-05 00:00:00.000,460,4,"Prior Calendar Year",2015-12-03 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,96,20161203,2894,"Wk49",49,420,32,"December 3, 2016",3,338,"Q4",4,"Weekend","Non-Holiday",1,2016-12-03 00:00:00.000,2016-11-03 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2016,"2016-Dec","2016-Q4","2016-Wk50",2016-12-04 00:00:00.000,"Q4",12,1,"Sun","Sunday",415,"2016-Wk45","2016-Q4","2016-P12",105,2016,45,33,2015-12-06 00:00:00.000,461,1,"Prior Calendar Year",2015-12-04 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,96,20161204,2895,"Wk50",50,421,32,"December 4, 2016",4,339,"Q4",4,"Weekend","Non-Holiday",2,2016-12-10 00:00:00.000,2016-11-04 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2016,"2016-Dec","2016-Q4","2016-Wk50",2016-12-10 00:00:00.000,"Q4",12,7,"Sat","Saturday",415,"2016-Wk45","2016-Q4","2016-P12",105,2016,45,33,2015-12-12 00:00:00.000,461,1,"Prior Calendar Year",2015-12-10 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,96,20161210,2901,"Wk50",50,421,32,"December 10, 2016",10,345,"Q4",4,"Weekend","Non-Holiday",2,2016-12-10 00:00:00.000,2016-11-10 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2016,"2016-Dec","2016-Q4","2016-Wk51",2016-12-11 00:00:00.000,"Q4",12,1,"Sun","Sunday",416,"2016-Wk46","2016-Q4","2016-P12",105,2016,46,33,2015-12-13 00:00:00.000,462,2,"Prior Calendar Year",2015-12-11 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,96,20161211,2902,"Wk51",51,422,32,"December 11, 2016",11,346,"Q4",4,"Weekend","Non-Holiday",3,2016-12-17 00:00:00.000,2016-11-11 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2016,"2016-Dec","2016-Q4","2016-Wk51",2016-12-17 00:00:00.000,"Q4",12,7,"Sat","Saturday",416,"2016-Wk46","2016-Q4","2016-P12",105,2016,46,33,2015-12-19 00:00:00.000,462,2,"Prior Calendar Year",2015-12-17 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,96,20161217,2908,"Wk51",51,422,32,"December 17, 2016",17,352,"Q4",4,"Weekend","Non-Holiday",3,2016-12-17 00:00:00.000,2016-11-17 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2016,"2016-Dec","2016-Q4","2016-Wk52",2016-12-18 00:00:00.000,"Q4",12,1,"Sun","Sunday",417,"2016-Wk47","2016-Q4","2016-P12",105,2016,47,33,2015-12-20 00:00:00.000,463,3,"Prior Calendar Year",2015-12-18 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,96,20161218,2909,"Wk52",52,423,32,"December 18, 2016",18,353,"Q4",4,"Weekend","Non-Holiday",4,2016-12-24 00:00:00.000,2016-11-18 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2016,"2016-Dec","2016-Q4","2016-Wk52",2016-12-24 00:00:00.000,"Q4",12,7,"Sat","Saturday",417,"2016-Wk47","2016-Q4","2016-P12",105,2016,47,33,2015-12-26 00:00:00.000,463,3,"Prior Calendar Year",2015-12-24 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,96,20161224,2915,"Wk52",52,423,32,"December 24, 2016",24,359,"Q4",4,"Weekend","Non-Holiday",4,2016-12-24 00:00:00.000,2016-11-24 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2016,"2016-Dec","2016-Q4","2016-Wk53",2016-12-31 00:00:00.000,"Q4",12,7,"Sat","Saturday",418,"2016-Wk48","2016-Q4","2016-P12",105,2016,48,33,2016-01-02 00:00:00.000,464,4,"Prior Calendar Year",2015-12-31 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,96,20161231,2922,"Wk53",53,424,32,"December 31, 2016",31,366,"Q4",4,"Weekend","Non-Holiday",5,2016-12-31 00:00:00.000,2016-11-30 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk6",2016-02-01 00:00:00.000,"Q1",1,2,"Mon","Monday",371,"2016-Wk1","2016-Q1","2016-P1",94,2016,1,30,2015-02-02 00:00:00.000,417,1,"Prior Calendar Year",2015-02-01 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160201,2588,"Wk6",6,377,29,"February 1, 2016",1,32,"Q1",1,"Weekday","Non-Holiday",1,2016-02-06 00:00:00.000,2016-01-01 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk6",2016-02-02 00:00:00.000,"Q1",1,3,"Tue","Tuesday",371,"2016-Wk1","2016-Q1","2016-P1",94,2016,1,30,2015-02-03 00:00:00.000,417,1,"Prior Calendar Year",2015-02-02 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160202,2589,"Wk6",6,377,29,"February 2, 2016",2,33,"Q1",1,"Weekday","Non-Holiday",1,2016-02-06 00:00:00.000,2016-01-02 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk6",2016-02-03 00:00:00.000,"Q1",1,4,"Wed","Wednesday",371,"2016-Wk1","2016-Q1","2016-P1",94,2016,1,30,2015-02-04 00:00:00.000,417,1,"Prior Calendar Year",2015-02-03 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160203,2590,"Wk6",6,377,29,"February 3, 2016",3,34,"Q1",1,"Weekday","Non-Holiday",1,2016-02-06 00:00:00.000,2016-01-03 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk6",2016-02-04 00:00:00.000,"Q1",1,5,"Thu","Thursday",371,"2016-Wk1","2016-Q1","2016-P1",94,2016,1,30,2015-02-05 00:00:00.000,417,1,"Prior Calendar Year",2015-02-04 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160204,2591,"Wk6",6,377,29,"February 4, 2016",4,35,"Q1",1,"Weekday","Non-Holiday",1,2016-02-06 00:00:00.000,2016-01-04 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk6",2016-02-05 00:00:00.000,"Q1",1,6,"Fri","Friday",371,"2016-Wk1","2016-Q1","2016-P1",94,2016,1,30,2015-02-06 00:00:00.000,417,1,"Prior Calendar Year",2015-02-05 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160205,2592,"Wk6",6,377,29,"February 5, 2016",5,36,"Q1",1,"Weekday","Non-Holiday",1,2016-02-06 00:00:00.000,2016-01-05 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk7",2016-02-08 00:00:00.000,"Q1",1,2,"Mon","Monday",372,"2016-Wk2","2016-Q1","2016-P1",94,2016,2,30,2015-02-09 00:00:00.000,418,2,"Prior Calendar Year",2015-02-08 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160208,2595,"Wk7",7,378,29,"February 8, 2016",8,39,"Q1",1,"Weekday","Non-Holiday",2,2016-02-13 00:00:00.000,2016-01-08 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk7",2016-02-09 00:00:00.000,"Q1",1,3,"Tue","Tuesday",372,"2016-Wk2","2016-Q1","2016-P1",94,2016,2,30,2015-02-10 00:00:00.000,418,2,"Prior Calendar Year",2015-02-09 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160209,2596,"Wk7",7,378,29,"February 9, 2016",9,40,"Q1",1,"Weekday","Non-Holiday",2,2016-02-13 00:00:00.000,2016-01-09 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk7",2016-02-10 00:00:00.000,"Q1",1,4,"Wed","Wednesday",372,"2016-Wk2","2016-Q1","2016-P1",94,2016,2,30,2015-02-11 00:00:00.000,418,2,"Prior Calendar Year",2015-02-10 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160210,2597,"Wk7",7,378,29,"February 10, 2016",10,41,"Q1",1,"Weekday","Non-Holiday",2,2016-02-13 00:00:00.000,2016-01-10 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk7",2016-02-11 00:00:00.000,"Q1",1,5,"Thu","Thursday",372,"2016-Wk2","2016-Q1","2016-P1",94,2016,2,30,2015-02-12 00:00:00.000,418,2,"Prior Calendar Year",2015-02-11 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160211,2598,"Wk7",7,378,29,"February 11, 2016",11,42,"Q1",1,"Weekday","Non-Holiday",2,2016-02-13 00:00:00.000,2016-01-11 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk7",2016-02-12 00:00:00.000,"Q1",1,6,"Fri","Friday",372,"2016-Wk2","2016-Q1","2016-P1",94,2016,2,30,2015-02-13 00:00:00.000,418,2,"Prior Calendar Year",2015-02-12 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160212,2599,"Wk7",7,378,29,"February 12, 2016",12,43,"Q1",1,"Weekday","Non-Holiday",2,2016-02-13 00:00:00.000,2016-01-12 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk8",2016-02-15 00:00:00.000,"Q1",1,2,"Mon","Monday",373,"2016-Wk3","2016-Q1","2016-P1",94,2016,3,30,2015-02-16 00:00:00.000,419,3,"Prior Calendar Year",2015-02-15 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160215,2602,"Wk8",8,379,29,"February 15, 2016",15,46,"Q1",1,"Weekday","Non-Holiday",3,2016-02-20 00:00:00.000,2016-01-15 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk8",2016-02-16 00:00:00.000,"Q1",1,3,"Tue","Tuesday",373,"2016-Wk3","2016-Q1","2016-P1",94,2016,3,30,2015-02-17 00:00:00.000,419,3,"Prior Calendar Year",2015-02-16 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160216,2603,"Wk8",8,379,29,"February 16, 2016",16,47,"Q1",1,"Weekday","Non-Holiday",3,2016-02-20 00:00:00.000,2016-01-16 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk8",2016-02-17 00:00:00.000,"Q1",1,4,"Wed","Wednesday",373,"2016-Wk3","2016-Q1","2016-P1",94,2016,3,30,2015-02-18 00:00:00.000,419,3,"Prior Calendar Year",2015-02-17 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160217,2604,"Wk8",8,379,29,"February 17, 2016",17,48,"Q1",1,"Weekday","Non-Holiday",3,2016-02-20 00:00:00.000,2016-01-17 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk8",2016-02-18 00:00:00.000,"Q1",1,5,"Thu","Thursday",373,"2016-Wk3","2016-Q1","2016-P1",94,2016,3,30,2015-02-19 00:00:00.000,419,3,"Prior Calendar Year",2015-02-18 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160218,2605,"Wk8",8,379,29,"February 18, 2016",18,49,"Q1",1,"Weekday","Non-Holiday",3,2016-02-20 00:00:00.000,2016-01-18 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk8",2016-02-19 00:00:00.000,"Q1",1,6,"Fri","Friday",373,"2016-Wk3","2016-Q1","2016-P1",94,2016,3,30,2015-02-20 00:00:00.000,419,3,"Prior Calendar Year",2015-02-19 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160219,2606,"Wk8",8,379,29,"February 19, 2016",19,50,"Q1",1,"Weekday","Non-Holiday",3,2016-02-20 00:00:00.000,2016-01-19 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk9",2016-02-22 00:00:00.000,"Q1",1,2,"Mon","Monday",374,"2016-Wk4","2016-Q1","2016-P1",94,2016,4,30,2015-02-23 00:00:00.000,420,4,"Prior Calendar Year",2015-02-22 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160222,2609,"Wk9",9,380,29,"February 22, 2016",22,53,"Q1",1,"Weekday","Non-Holiday",4,2016-02-27 00:00:00.000,2016-01-22 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk9",2016-02-23 00:00:00.000,"Q1",1,3,"Tue","Tuesday",374,"2016-Wk4","2016-Q1","2016-P1",94,2016,4,30,2015-02-24 00:00:00.000,420,4,"Prior Calendar Year",2015-02-23 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160223,2610,"Wk9",9,380,29,"February 23, 2016",23,54,"Q1",1,"Weekday","Non-Holiday",4,2016-02-27 00:00:00.000,2016-01-23 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk9",2016-02-24 00:00:00.000,"Q1",1,4,"Wed","Wednesday",374,"2016-Wk4","2016-Q1","2016-P1",94,2016,4,30,2015-02-25 00:00:00.000,420,4,"Prior Calendar Year",2015-02-24 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160224,2611,"Wk9",9,380,29,"February 24, 2016",24,55,"Q1",1,"Weekday","Non-Holiday",4,2016-02-27 00:00:00.000,2016-01-24 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk9",2016-02-25 00:00:00.000,"Q1",1,5,"Thu","Thursday",374,"2016-Wk4","2016-Q1","2016-P1",94,2016,4,30,2015-02-26 00:00:00.000,420,4,"Prior Calendar Year",2015-02-25 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160225,2612,"Wk9",9,380,29,"February 25, 2016",25,56,"Q1",1,"Weekday","Non-Holiday",4,2016-02-27 00:00:00.000,2016-01-25 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk9",2016-02-26 00:00:00.000,"Q1",1,6,"Fri","Friday",374,"2016-Wk4","2016-Q1","2016-P1",94,2016,4,30,2015-02-27 00:00:00.000,420,4,"Prior Calendar Year",2015-02-26 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160226,2613,"Wk9",9,380,29,"February 26, 2016",26,57,"Q1",1,"Weekday","Non-Holiday",4,2016-02-27 00:00:00.000,2016-01-26 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Feb",2016,"2016-Feb","2016-Q1","2016-Wk10",2016-02-29 00:00:00.000,"Q1",2,2,"Mon","Monday",375,"2016-Wk5","2016-Q1","2016-P2",95,2016,5,30,2015-03-02 00:00:00.000,421,1,"Prior Calendar Year",2015-02-28 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",2,86,20160229,2616,"Wk10",10,381,29,"February 29, 2016",29,60,"Q1",1,"Weekday","Non-Holiday",5,2016-03-05 00:00:00.000,2016-01-29 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Mar",2016,"2016-Mar","2016-Q1","2016-Wk10",2016-03-01 00:00:00.000,"Q1",2,3,"Tue","Tuesday",375,"2016-Wk5","2016-Q1","2016-P2",95,2016,5,30,2015-03-03 00:00:00.000,421,1,"Prior Calendar Year",2015-03-01 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,87,20160301,2617,"Wk10",10,381,29,"March 1, 2016",1,61,"Q1",1,"Weekday","Non-Holiday",1,2016-03-05 00:00:00.000,2016-02-01 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Mar",2016,"2016-Mar","2016-Q1","2016-Wk10",2016-03-02 00:00:00.000,"Q1",2,4,"Wed","Wednesday",375,"2016-Wk5","2016-Q1","2016-P2",95,2016,5,30,2015-03-04 00:00:00.000,421,1,"Prior Calendar Year",2015-03-02 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,87,20160302,2618,"Wk10",10,381,29,"March 2, 2016",2,62,"Q1",1,"Weekday","Non-Holiday",1,2016-03-05 00:00:00.000,2016-02-02 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Mar",2016,"2016-Mar","2016-Q1","2016-Wk10",2016-03-03 00:00:00.000,"Q1",2,5,"Thu","Thursday",375,"2016-Wk5","2016-Q1","2016-P2",95,2016,5,30,2015-03-05 00:00:00.000,421,1,"Prior Calendar Year",2015-03-03 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,87,20160303,2619,"Wk10",10,381,29,"March 3, 2016",3,63,"Q1",1,"Weekday","Non-Holiday",1,2016-03-05 00:00:00.000,2016-02-03 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Mar",2016,"2016-Mar","2016-Q1","2016-Wk10",2016-03-04 00:00:00.000,"Q1",2,6,"Fri","Friday",375,"2016-Wk5","2016-Q1","2016-P2",95,2016,5,30,2015-03-06 00:00:00.000,421,1,"Prior Calendar Year",2015-03-04 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,87,20160304,2620,"Wk10",10,381,29,"March 4, 2016",4,64,"Q1",1,"Weekday","Non-Holiday",1,2016-03-05 00:00:00.000,2016-02-04 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Mar",2016,"2016-Mar","2016-Q1","2016-Wk11",2016-03-07 00:00:00.000,"Q1",2,2,"Mon","Monday",376,"2016-Wk6","2016-Q1","2016-P2",95,2016,6,30,2015-03-09 00:00:00.000,422,2,"Prior Calendar Year",2015-03-07 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,87,20160307,2623,"Wk11",11,382,29,"March 7, 2016",7,67,"Q1",1,"Weekday","Non-Holiday",2,2016-03-12 00:00:00.000,2016-02-07 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Mar",2016,"2016-Mar","2016-Q1","2016-Wk11",2016-03-08 00:00:00.000,"Q1",2,3,"Tue","Tuesday",376,"2016-Wk6","2016-Q1","2016-P2",95,2016,6,30,2015-03-10 00:00:00.000,422,2,"Prior Calendar Year",2015-03-08 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,87,20160308,2624,"Wk11",11,382,29,"March 8, 2016",8,68,"Q1",1,"Weekday","Non-Holiday",2,2016-03-12 00:00:00.000,2016-02-08 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Mar",2016,"2016-Mar","2016-Q1","2016-Wk11",2016-03-09 00:00:00.000,"Q1",2,4,"Wed","Wednesday",376,"2016-Wk6","2016-Q1","2016-P2",95,2016,6,30,2015-03-11 00:00:00.000,422,2,"Prior Calendar Year",2015-03-09 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,87,20160309,2625,"Wk11",11,382,29,"March 9, 2016",9,69,"Q1",1,"Weekday","Non-Holiday",2,2016-03-12 00:00:00.000,2016-02-09 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Mar",2016,"2016-Mar","2016-Q1","2016-Wk11",2016-03-10 00:00:00.000,"Q1",2,5,"Thu","Thursday",376,"2016-Wk6","2016-Q1","2016-P2",95,2016,6,30,2015-03-12 00:00:00.000,422,2,"Prior Calendar Year",2015-03-10 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,87,20160310,2626,"Wk11",11,382,29,"March 10, 2016",10,70,"Q1",1,"Weekday","Non-Holiday",2,2016-03-12 00:00:00.000,2016-02-10 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Mar",2016,"2016-Mar","2016-Q1","2016-Wk11",2016-03-11 00:00:00.000,"Q1",2,6,"Fri","Friday",376,"2016-Wk6","2016-Q1","2016-P2",95,2016,6,30,2015-03-13 00:00:00.000,422,2,"Prior Calendar Year",2015-03-11 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,87,20160311,2627,"Wk11",11,382,29,"March 11, 2016",11,71,"Q1",1,"Weekday","Non-Holiday",2,2016-03-12 00:00:00.000,2016-02-11 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Nov",2016,"2016-Nov","2016-Q4","2016-Wk46",2016-11-07 00:00:00.000,"Q4",11,2,"Mon","Monday",411,"2016-Wk41","2016-Q4","2016-P11",104,2016,41,33,2015-11-09 00:00:00.000,457,1,"Prior Calendar Year",2015-11-07 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",11,95,20161107,2868,"Wk46",46,417,32,"November 7, 2016",7,312,"Q4",4,"Weekday","Non-Holiday",2,2016-11-12 00:00:00.000,2016-10-07 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Nov",2016,"2016-Nov","2016-Q4","2016-Wk46",2016-11-08 00:00:00.000,"Q4",11,3,"Tue","Tuesday",411,"2016-Wk41","2016-Q4","2016-P11",104,2016,41,33,2015-11-10 00:00:00.000,457,1,"Prior Calendar Year",2015-11-08 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",11,95,20161108,2869,"Wk46",46,417,32,"November 8, 2016",8,313,"Q4",4,"Weekday","Non-Holiday",2,2016-11-12 00:00:00.000,2016-10-08 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
