Clearing Date,Due Date,Customer Index,Value,Invoice Number
2018-12-01 00:00:00.000,2019-08-27 00:00:00.000,7,8850,"Inv02144"
2019-09-04 00:00:00.000,2019-09-26 00:00:00.000,66,2555,"Inv02145"
2018-10-19 00:00:00.000,2019-03-12 00:00:00.000,42,3641,"Inv02146"
2019-04-23 00:00:00.000,2019-06-27 00:00:00.000,124,2721,"Inv02147"
2019-08-27 00:00:00.000,2019-09-08 00:00:00.000,9,4781,"Inv02148"
2019-06-05 00:00:00.000,2020-01-19 00:00:00.000,170,9305,"Inv02149"
2019-04-29 00:00:00.000,2019-08-22 00:00:00.000,143,2057,"Inv02150"
2018-10-28 00:00:00.000,2019-08-08 00:00:00.000,29,8846,"Inv02151"
2018-04-07 00:00:00.000,2018-11-13 00:00:00.000,71,2936,"Inv02152"
2018-08-12 00:00:00.000,2019-03-23 00:00:00.000,7,4254,"Inv02153"
2019-09-11 00:00:00.000,2020-01-28 00:00:00.000,89,5360,"Inv02154"
2019-02-13 00:00:00.000,2019-05-13 00:00:00.000,116,9239,"Inv02155"
2018-11-05 00:00:00.000,2019-10-01 00:00:00.000,74,9862,"Inv02156"
2018-02-22 00:00:00.000,2018-07-03 00:00:00.000,114,7349,"Inv02157"
2019-06-26 00:00:00.000,2020-01-27 00:00:00.000,159,9361,"Inv02158"
2018-01-29 00:00:00.000,2018-03-08 00:00:00.000,173,5564,"Inv02159"
2018-09-12 00:00:00.000,2019-01-25 00:00:00.000,18,7374,"Inv02160"
2018-05-11 00:00:00.000,2019-03-29 00:00:00.000,157,2581,"Inv02161"
2018-03-14 00:00:00.000,2018-12-02 00:00:00.000,100,7588,"Inv02162"
2019-01-14 00:00:00.000,2019-03-11 00:00:00.000,11,6340,"Inv02163"
2019-09-14 00:00:00.000,2019-11-06 00:00:00.000,172,2610,"Inv02164"
2018-02-05 00:00:00.000,2018-07-25 00:00:00.000,37,8119,"Inv02165"
2018-02-20 00:00:00.000,2018-03-04 00:00:00.000,175,10357,"Inv02166"
2018-09-16 00:00:00.000,2019-03-04 00:00:00.000,159,6436,"Inv02167"
2019-03-07 00:00:00.000,2019-05-28 00:00:00.000,53,6947,"Inv02168"
2019-05-26 00:00:00.000,2020-03-18 00:00:00.000,166,1877,"Inv02169"
2018-12-16 00:00:00.000,2019-01-13 00:00:00.000,165,1888,"Inv02170"
2018-03-22 00:00:00.000,2018-10-21 00:00:00.000,149,5572,"Inv02171"
2018-08-24 00:00:00.000,2018-10-26 00:00:00.000,66,8036,"Inv02172"
2018-09-13 00:00:00.000,2019-06-11 00:00:00.000,38,5414,"Inv02173"
2019-09-03 00:00:00.000,2019-09-16 00:00:00.000,156,9870,"Inv02174"
2018-11-25 00:00:00.000,2019-04-24 00:00:00.000,174,1573,"Inv02175"
2019-01-13 00:00:00.000,2019-06-05 00:00:00.000,45,8382,"Inv02176"
2019-05-31 00:00:00.000,2020-04-06 00:00:00.000,167,4908,"Inv02177"
2019-05-02 00:00:00.000,2019-09-23 00:00:00.000,148,2909,"Inv02178"
2018-06-23 00:00:00.000,2019-02-13 00:00:00.000,154,4287,"Inv02179"
2018-02-11 00:00:00.000,2018-06-15 00:00:00.000,102,1963,"Inv02180"
2018-09-26 00:00:00.000,2018-11-30 00:00:00.000,44,2933,"Inv02181"
2018-02-20 00:00:00.000,2018-10-01 00:00:00.000,60,10576,"Inv02182"
2018-03-09 00:00:00.000,2018-08-20 00:00:00.000,84,5894,"Inv02183"
2018-10-20 00:00:00.000,2019-01-29 00:00:00.000,137,8224,"Inv02184"
2019-05-18 00:00:00.000,2019-12-07 00:00:00.000,164,8273,"Inv02185"
2019-01-02 00:00:00.000,2019-07-23 00:00:00.000,123,7089,"Inv02186"
2018-02-20 00:00:00.000,2018-11-20 00:00:00.000,66,8586,"Inv02187"
2018-09-21 00:00:00.000,2019-05-20 00:00:00.000,70,7394,"Inv02188"
2018-12-24 00:00:00.000,2019-03-06 00:00:00.000,71,9680,"Inv02189"
2019-01-24 00:00:00.000,2019-06-13 00:00:00.000,99,8411,"Inv02190"
2018-04-20 00:00:00.000,2018-09-16 00:00:00.000,39,8647,"Inv02191"
2019-05-22 00:00:00.000,2019-11-18 00:00:00.000,137,6603,"Inv02192"
2019-03-18 00:00:00.000,2019-11-10 00:00:00.000,121,6992,"Inv02193"
2019-02-05 00:00:00.000,2019-12-14 00:00:00.000,112,6419,"Inv02194"
2018-03-15 00:00:00.000,2018-11-07 00:00:00.000,81,10368,"Inv02195"
2018-05-21 00:00:00.000,2019-01-23 00:00:00.000,167,7322,"Inv02196"
2019-07-30 00:00:00.000,2019-11-28 00:00:00.000,140,7839,"Inv02197"
2019-05-23 00:00:00.000,2020-01-27 00:00:00.000,127,6337,"Inv02198"
2018-10-27 00:00:00.000,2019-01-15 00:00:00.000,42,5534,"Inv02199"
2019-06-05 00:00:00.000,2020-04-13 00:00:00.000,131,2644,"Inv02200"
2018-08-21 00:00:00.000,2018-08-26 00:00:00.000,48,8277,"Inv02201"
2019-07-26 00:00:00.000,2019-12-20 00:00:00.000,172,2211,"Inv02202"
2019-09-03 00:00:00.000,2020-01-08 00:00:00.000,114,10285,"Inv02203"
2018-06-04 00:00:00.000,2019-01-29 00:00:00.000,36,4386,"Inv02204"
2019-03-05 00:00:00.000,2019-12-11 00:00:00.000,9,3259,"Inv02205"
2018-10-24 00:00:00.000,2019-08-28 00:00:00.000,77,9754,"Inv02206"
2018-01-20 00:00:00.000,2018-07-03 00:00:00.000,30,3300,"Inv02207"
2019-08-28 00:00:00.000,2020-03-04 00:00:00.000,40,8239,"Inv02208"
2018-01-24 00:00:00.000,2018-02-07 00:00:00.000,89,8582,"Inv02209"
2018-04-27 00:00:00.000,2018-07-01 00:00:00.000,134,9692,"Inv02210"
2019-03-26 00:00:00.000,2020-01-16 00:00:00.000,63,3965,"Inv02211"
2019-03-19 00:00:00.000,2020-01-29 00:00:00.000,77,7107,"Inv02212"
2019-04-15 00:00:00.000,2019-05-10 00:00:00.000,142,2507,"Inv02213"
2018-11-26 00:00:00.000,2019-07-09 00:00:00.000,49,3555,"Inv02214"
2019-02-14 00:00:00.000,2019-08-21 00:00:00.000,142,5966,"Inv02215"
2018-07-21 00:00:00.000,2019-04-08 00:00:00.000,63,6737,"Inv02216"
2019-06-14 00:00:00.000,2019-10-18 00:00:00.000,84,7373,"Inv02217"
2019-01-26 00:00:00.000,2019-06-18 00:00:00.000,39,7512,"Inv02218"
2018-10-26 00:00:00.000,2019-02-17 00:00:00.000,65,4968,"Inv02219"
2019-04-16 00:00:00.000,2019-07-06 00:00:00.000,135,6936,"Inv02220"
2018-03-07 00:00:00.000,2018-12-23 00:00:00.000,41,8275,"Inv02221"
2018-10-03 00:00:00.000,2019-01-11 00:00:00.000,47,2605,"Inv02222"
2018-08-20 00:00:00.000,2018-11-08 00:00:00.000,101,10236,"Inv02223"
2018-06-06 00:00:00.000,2018-07-17 00:00:00.000,64,3431,"Inv02224"
2018-06-18 00:00:00.000,2018-08-18 00:00:00.000,8,2541,"Inv02225"
2018-04-04 00:00:00.000,2018-11-15 00:00:00.000,51,6596,"Inv02226"
2019-07-13 00:00:00.000,2020-02-18 00:00:00.000,65,3472,"Inv02227"
2019-09-25 00:00:00.000,2020-05-05 00:00:00.000,112,10388,"Inv02228"
2018-09-21 00:00:00.000,2019-05-04 00:00:00.000,87,5617,"Inv02229"
2019-05-08 00:00:00.000,2019-09-05 00:00:00.000,67,10441,"Inv02230"
2018-01-10 00:00:00.000,2018-10-16 00:00:00.000,8,10093,"Inv02231"
2019-05-07 00:00:00.000,2020-01-21 00:00:00.000,6,2611,"Inv02232"
2019-04-16 00:00:00.000,2019-10-02 00:00:00.000,57,4164,"Inv02233"
2018-02-14 00:00:00.000,2018-12-13 00:00:00.000,20,8830,"Inv02234"
2018-12-29 00:00:00.000,2019-04-14 00:00:00.000,78,7586,"Inv02235"
2018-01-18 00:00:00.000,2018-11-03 00:00:00.000,55,6905,"Inv02236"
2018-10-21 00:00:00.000,2019-05-26 00:00:00.000,50,3249,"Inv02237"
2019-03-06 00:00:00.000,2019-11-22 00:00:00.000,9,5500,"Inv02238"
2019-03-15 00:00:00.000,2019-07-09 00:00:00.000,74,10560,"Inv02239"
2018-03-23 00:00:00.000,2018-11-20 00:00:00.000,41,2971,"Inv02240"
2018-02-02 00:00:00.000,2018-08-28 00:00:00.000,35,2388,"Inv02241"
2018-11-11 00:00:00.000,2019-04-10 00:00:00.000,93,2475,"Inv02242"
2019-03-28 00:00:00.000,2019-11-16 00:00:00.000,97,2041,"Inv02243"
2019-07-08 00:00:00.000,2020-01-30 00:00:00.000,70,10173,"Inv02244"
2019-03-04 00:00:00.000,2019-12-13 00:00:00.000,54,10607,"Inv02245"
2018-08-12 00:00:00.000,2018-11-23 00:00:00.000,116,9963,"Inv02246"
2018-05-30 00:00:00.000,2018-07-15 00:00:00.000,11,4757,"Inv02247"
2018-06-09 00:00:00.000,2019-03-04 00:00:00.000,74,2205,"Inv02248"
2019-07-19 00:00:00.000,2019-08-15 00:00:00.000,145,8725,"Inv02249"
2019-07-05 00:00:00.000,2019-10-09 00:00:00.000,104,3474,"Inv02250"
2018-10-25 00:00:00.000,2019-08-29 00:00:00.000,10,7851,"Inv02251"
2018-11-09 00:00:00.000,2019-09-09 00:00:00.000,55,7628,"Inv02252"
2019-01-26 00:00:00.000,2019-04-14 00:00:00.000,138,5716,"Inv02253"
2019-01-16 00:00:00.000,2019-11-22 00:00:00.000,8,2555,"Inv02254"
2019-05-09 00:00:00.000,2019-11-04 00:00:00.000,167,6028,"Inv02255"
2018-07-01 00:00:00.000,2018-09-05 00:00:00.000,22,1589,"Inv02256"
2018-07-25 00:00:00.000,2019-04-11 00:00:00.000,20,5577,"Inv02257"
2018-10-13 00:00:00.000,2018-10-30 00:00:00.000,9,4965,"Inv02258"
2018-12-07 00:00:00.000,2019-01-20 00:00:00.000,35,4296,"Inv02259"
2018-07-27 00:00:00.000,2018-09-03 00:00:00.000,143,1766,"Inv02260"
2018-11-13 00:00:00.000,2019-09-17 00:00:00.000,167,4033,"Inv02261"
2018-07-02 00:00:00.000,2018-09-28 00:00:00.000,174,5744,"Inv02262"
2018-05-05 00:00:00.000,2018-05-12 00:00:00.000,39,6631,"Inv02263"
2018-02-15 00:00:00.000,2018-07-17 00:00:00.000,78,10575,"Inv02264"
2018-07-28 00:00:00.000,2019-03-02 00:00:00.000,44,5890,"Inv02265"
2019-06-23 00:00:00.000,2019-09-08 00:00:00.000,150,9409,"Inv02266"
2019-01-28 00:00:00.000,2019-01-29 00:00:00.000,110,6943,"Inv02267"
2019-04-27 00:00:00.000,2019-06-21 00:00:00.000,86,5554,"Inv02268"
2019-03-04 00:00:00.000,2019-04-06 00:00:00.000,100,7965,"Inv02269"
2019-07-06 00:00:00.000,2020-01-29 00:00:00.000,132,7719,"Inv02270"
2019-02-15 00:00:00.000,2019-02-17 00:00:00.000,114,9871,"Inv02271"
2019-02-24 00:00:00.000,2019-11-08 00:00:00.000,99,5486,"Inv02272"
2018-06-13 00:00:00.000,2018-08-10 00:00:00.000,32,2677,"Inv02273"
2018-11-03 00:00:00.000,2018-11-30 00:00:00.000,117,5640,"Inv02274"
2019-08-20 00:00:00.000,2019-10-31 00:00:00.000,152,7980,"Inv02275"
2019-01-29 00:00:00.000,2019-08-24 00:00:00.000,43,10302,"Inv02276"
2018-03-23 00:00:00.000,2018-08-05 00:00:00.000,69,2279,"Inv02277"
2019-07-05 00:00:00.000,2020-02-16 00:00:00.000,90,3699,"Inv02278"
2018-01-26 00:00:00.000,2018-06-11 00:00:00.000,25,7146,"Inv02279"
2019-05-23 00:00:00.000,2019-11-09 00:00:00.000,44,7535,"Inv02280"
2018-08-17 00:00:00.000,2018-10-31 00:00:00.000,22,10322,"Inv02281"
2018-03-12 00:00:00.000,2018-12-13 00:00:00.000,61,10176,"Inv02282"
2019-04-09 00:00:00.000,2019-10-23 00:00:00.000,147,8342,"Inv02283"
2019-03-23 00:00:00.000,2019-03-30 00:00:00.000,143,8609,"Inv02284"
2019-09-29 00:00:00.000,2020-03-21 00:00:00.000,126,4584,"Inv02285"
2018-09-04 00:00:00.000,2019-03-06 00:00:00.000,162,9697,"Inv02286"
2018-12-26 00:00:00.000,2019-07-25 00:00:00.000,45,10077,"Inv02287"
2018-10-08 00:00:00.000,2019-07-18 00:00:00.000,60,4804,"Inv02288"
2018-06-25 00:00:00.000,2018-11-14 00:00:00.000,9,4912,"Inv02289"
2018-07-21 00:00:00.000,2019-03-18 00:00:00.000,80,7549,"Inv02290"
2019-04-20 00:00:00.000,2019-09-14 00:00:00.000,62,3948,"Inv02291"
2018-06-08 00:00:00.000,2018-12-11 00:00:00.000,48,8135,"Inv02292"
2018-02-05 00:00:00.000,2018-03-19 00:00:00.000,146,5669,"Inv02293"
2019-01-30 00:00:00.000,2019-02-28 00:00:00.000,105,2860,"Inv02294"
2018-04-16 00:00:00.000,2018-09-16 00:00:00.000,120,9205,"Inv02295"
2018-06-06 00:00:00.000,2018-12-05 00:00:00.000,45,2730,"Inv02296"
2018-12-08 00:00:00.000,2019-01-01 00:00:00.000,37,2266,"Inv02297"
2018-01-06 00:00:00.000,2018-05-30 00:00:00.000,132,9972,"Inv02298"
2019-04-27 00:00:00.000,2019-12-17 00:00:00.000,107,8642,"Inv02299"
2018-10-19 00:00:00.000,2019-07-15 00:00:00.000,90,8652,"Inv02300"
2018-05-14 00:00:00.000,2018-09-21 00:00:00.000,99,1631,"Inv02301"
2018-07-25 00:00:00.000,2018-07-26 00:00:00.000,101,8668,"Inv02302"
2018-02-05 00:00:00.000,2018-12-21 00:00:00.000,133,6110,"Inv02303"
2018-02-16 00:00:00.000,2018-08-22 00:00:00.000,87,10334,"Inv02304"
2018-02-07 00:00:00.000,2018-04-10 00:00:00.000,107,7442,"Inv02305"
2019-08-13 00:00:00.000,2020-03-16 00:00:00.000,126,6854,"Inv02306"
2018-01-29 00:00:00.000,2018-04-27 00:00:00.000,124,3711,"Inv02307"
2019-09-13 00:00:00.000,2020-04-05 00:00:00.000,133,6632,"Inv02308"
2018-01-10 00:00:00.000,2018-11-26 00:00:00.000,128,7641,"Inv02309"
2018-08-04 00:00:00.000,2018-10-28 00:00:00.000,153,4555,"Inv02310"
2018-05-18 00:00:00.000,2018-12-26 00:00:00.000,168,8828,"Inv02311"
2018-11-06 00:00:00.000,2019-08-18 00:00:00.000,22,8099,"Inv02312"
2019-02-23 00:00:00.000,2019-11-30 00:00:00.000,94,10155,"Inv02313"
2018-03-27 00:00:00.000,2018-09-08 00:00:00.000,3,6106,"Inv02314"
2019-08-03 00:00:00.000,2019-09-17 00:00:00.000,22,6730,"Inv02315"
2018-09-13 00:00:00.000,2018-11-16 00:00:00.000,10,9018,"Inv02316"
2018-04-16 00:00:00.000,2018-05-30 00:00:00.000,121,7461,"Inv02317"
2018-02-22 00:00:00.000,2018-10-28 00:00:00.000,166,7107,"Inv02318"
2019-07-20 00:00:00.000,2020-03-08 00:00:00.000,70,8903,"Inv02319"
2018-06-07 00:00:00.000,2018-08-04 00:00:00.000,53,7627,"Inv02320"
2018-12-05 00:00:00.000,2019-10-15 00:00:00.000,3,7720,"Inv02321"
2018-12-05 00:00:00.000,2019-05-31 00:00:00.000,5,2014,"Inv02322"
2018-04-16 00:00:00.000,2018-11-21 00:00:00.000,41,2715,"Inv02323"
2019-05-22 00:00:00.000,2020-03-21 00:00:00.000,139,10275,"Inv02324"
2019-09-28 00:00:00.000,2020-02-13 00:00:00.000,139,3929,"Inv02325"
2018-02-04 00:00:00.000,2018-09-16 00:00:00.000,39,3224,"Inv02326"
2018-02-23 00:00:00.000,2018-03-19 00:00:00.000,58,4331,"Inv02327"
2019-06-13 00:00:00.000,2019-10-16 00:00:00.000,133,10340,"Inv02328"
2019-05-08 00:00:00.000,2020-01-27 00:00:00.000,63,9643,"Inv02329"
2018-08-04 00:00:00.000,2019-04-17 00:00:00.000,58,7364,"Inv02330"
2019-02-14 00:00:00.000,2019-11-19 00:00:00.000,141,3790,"Inv02331"
2018-04-15 00:00:00.000,2018-10-01 00:00:00.000,29,6158,"Inv02332"
2019-09-18 00:00:00.000,2020-07-03 00:00:00.000,162,5187,"Inv02333"
2018-07-27 00:00:00.000,2019-03-27 00:00:00.000,97,9781,"Inv02334"
2018-02-20 00:00:00.000,2018-04-11 00:00:00.000,115,4152,"Inv02335"
2019-07-30 00:00:00.000,2019-09-18 00:00:00.000,54,2886,"Inv02336"
2019-07-07 00:00:00.000,2020-05-30 00:00:00.000,113,5495,"Inv02337"
2019-01-22 00:00:00.000,2019-02-10 00:00:00.000,36,2961,"Inv02338"
2019-03-16 00:00:00.000,2019-11-17 00:00:00.000,85,7880,"Inv02339"
2019-09-09 00:00:00.000,2020-04-09 00:00:00.000,126,7482,"Inv02340"
2018-06-01 00:00:00.000,2018-09-10 00:00:00.000,171,1738,"Inv02341"
2018-02-03 00:00:00.000,2018-03-27 00:00:00.000,134,4785,"Inv02342"
2019-08-07 00:00:00.000,2020-03-12 00:00:00.000,73,5502,"Inv02343"
2019-06-23 00:00:00.000,2020-03-16 00:00:00.000,57,7625,"Inv02344"
2018-04-28 00:00:00.000,2018-10-12 00:00:00.000,37,6216,"Inv02345"
2019-04-02 00:00:00.000,2020-02-04 00:00:00.000,24,6467,"Inv02346"
2019-03-01 00:00:00.000,2019-03-09 00:00:00.000,57,3300,"Inv02347"
2019-02-01 00:00:00.000,2019-12-08 00:00:00.000,143,7995,"Inv02348"
2018-01-14 00:00:00.000,2018-09-06 00:00:00.000,62,7751,"Inv02349"
2019-09-07 00:00:00.000,2020-03-29 00:00:00.000,25,5397,"Inv02350"
2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,49,7382,"Inv02351"
2018-05-30 00:00:00.000,2019-02-10 00:00:00.000,51,4608,"Inv02352"
2018-11-10 00:00:00.000,2019-05-06 00:00:00.000,28,2811,"Inv02353"
2019-07-11 00:00:00.000,2019-12-04 00:00:00.000,54,3563,"Inv02354"
2018-10-15 00:00:00.000,2019-01-02 00:00:00.000,45,10062,"Inv02355"
2019-09-26 00:00:00.000,2020-05-19 00:00:00.000,26,7326,"Inv02356"
2018-05-26 00:00:00.000,2018-08-26 00:00:00.000,85,10571,"Inv02357"
2019-07-09 00:00:00.000,2019-07-25 00:00:00.000,157,8269,"Inv02358"
2018-03-09 00:00:00.000,2018-11-27 00:00:00.000,13,6067,"Inv02359"
2018-08-12 00:00:00.000,2018-11-14 00:00:00.000,41,9598,"Inv02360"
2018-10-10 00:00:00.000,2019-01-05 00:00:00.000,150,7655,"Inv02361"
2019-01-28 00:00:00.000,2019-02-28 00:00:00.000,21,7609,"Inv02362"
2019-08-19 00:00:00.000,2019-12-18 00:00:00.000,107,1854,"Inv02363"
2019-08-01 00:00:00.000,2020-05-03 00:00:00.000,40,6391,"Inv02364"
2019-07-25 00:00:00.000,2019-10-03 00:00:00.000,54,2855,"Inv02365"
2018-04-11 00:00:00.000,2018-05-27 00:00:00.000,125,3312,"Inv02366"
2019-07-09 00:00:00.000,2019-09-17 00:00:00.000,44,8875,"Inv02367"
2019-03-10 00:00:00.000,2019-05-30 00:00:00.000,50,5228,"Inv02368"
2018-02-23 00:00:00.000,2018-11-09 00:00:00.000,77,4007,"Inv02369"
2018-07-15 00:00:00.000,2019-02-28 00:00:00.000,116,9163,"Inv02370"
2018-12-04 00:00:00.000,2019-03-01 00:00:00.000,105,2414,"Inv02371"
2019-02-06 00:00:00.000,2019-07-12 00:00:00.000,160,2813,"Inv02372"
2019-03-25 00:00:00.000,2019-11-21 00:00:00.000,136,5509,"Inv02373"
2018-07-05 00:00:00.000,2019-05-02 00:00:00.000,40,5824,"Inv02374"
2018-07-10 00:00:00.000,2019-01-09 00:00:00.000,73,2044,"Inv02375"
2018-09-20 00:00:00.000,2018-09-25 00:00:00.000,24,9842,"Inv02376"
2018-08-12 00:00:00.000,2018-09-28 00:00:00.000,55,5677,"Inv02377"
2019-02-10 00:00:00.000,2019-07-30 00:00:00.000,40,8102,"Inv02378"
2019-02-23 00:00:00.000,2019-08-23 00:00:00.000,147,7518,"Inv02379"
2018-09-09 00:00:00.000,2019-05-04 00:00:00.000,153,4680,"Inv02380"
2018-10-27 00:00:00.000,2019-04-24 00:00:00.000,64,8033,"Inv02381"
2018-07-20 00:00:00.000,2018-10-30 00:00:00.000,93,6002,"Inv02382"
2019-04-29 00:00:00.000,2019-11-07 00:00:00.000,142,10389,"Inv02383"
2019-08-19 00:00:00.000,2019-11-29 00:00:00.000,101,8655,"Inv02384"
2018-12-28 00:00:00.000,2019-07-15 00:00:00.000,112,6537,"Inv02385"
2018-03-22 00:00:00.000,2018-11-05 00:00:00.000,145,9040,"Inv02386"
2018-06-14 00:00:00.000,2018-08-18 00:00:00.000,144,7919,"Inv02387"
2019-07-15 00:00:00.000,2020-03-10 00:00:00.000,21,7606,"Inv02388"
2019-02-22 00:00:00.000,2019-08-26 00:00:00.000,98,9821,"Inv02389"
2018-08-11 00:00:00.000,2019-03-27 00:00:00.000,114,10250,"Inv02390"
2018-09-05 00:00:00.000,2018-10-21 00:00:00.000,143,10108,"Inv02391"
2018-08-07 00:00:00.000,2019-06-13 00:00:00.000,167,4234,"Inv02392"
2019-09-01 00:00:00.000,2020-05-02 00:00:00.000,149,3473,"Inv02393"
2019-02-02 00:00:00.000,2019-04-06 00:00:00.000,115,7552,"Inv02394"
2018-07-03 00:00:00.000,2019-01-08 00:00:00.000,76,3120,"Inv02395"
2019-04-02 00:00:00.000,2019-10-14 00:00:00.000,84,8492,"Inv02396"
2019-07-01 00:00:00.000,2019-11-17 00:00:00.000,64,6397,"Inv02397"
2018-03-03 00:00:00.000,2018-10-07 00:00:00.000,16,9055,"Inv02398"
2019-01-09 00:00:00.000,2019-03-10 00:00:00.000,79,6797,"Inv02399"
2019-08-20 00:00:00.000,2019-10-20 00:00:00.000,123,2732,"Inv02400"
2018-03-17 00:00:00.000,2018-09-11 00:00:00.000,27,10150,"Inv02401"
2019-05-29 00:00:00.000,2020-01-09 00:00:00.000,109,3947,"Inv02402"
2018-05-20 00:00:00.000,2018-09-06 00:00:00.000,81,5960,"Inv02403"
2019-09-26 00:00:00.000,2020-05-17 00:00:00.000,20,10122,"Inv02404"
2018-07-22 00:00:00.000,2019-02-23 00:00:00.000,139,3178,"Inv02405"
2018-07-31 00:00:00.000,2019-01-03 00:00:00.000,51,9106,"Inv02406"
2018-11-27 00:00:00.000,2019-03-20 00:00:00.000,154,3330,"Inv02407"
2019-03-30 00:00:00.000,2019-11-30 00:00:00.000,147,9301,"Inv02408"
2018-12-22 00:00:00.000,2019-10-11 00:00:00.000,174,6529,"Inv02409"
2019-03-08 00:00:00.000,2019-10-04 00:00:00.000,146,7858,"Inv02410"
2018-12-08 00:00:00.000,2019-05-10 00:00:00.000,14,10493,"Inv02411"
2019-04-24 00:00:00.000,2019-09-02 00:00:00.000,3,7391,"Inv02412"
2018-09-25 00:00:00.000,2018-11-14 00:00:00.000,68,1711,"Inv02413"
2018-09-21 00:00:00.000,2018-09-21 00:00:00.000,27,10356,"Inv02414"
2019-01-30 00:00:00.000,2019-11-14 00:00:00.000,158,4444,"Inv02415"
2019-07-13 00:00:00.000,2019-11-30 00:00:00.000,79,5138,"Inv02416"
2018-04-14 00:00:00.000,2018-11-14 00:00:00.000,108,7710,"Inv02417"
2018-02-14 00:00:00.000,2018-05-31 00:00:00.000,19,6111,"Inv02418"
2018-06-05 00:00:00.000,2018-11-06 00:00:00.000,59,5752,"Inv02419"
2018-11-02 00:00:00.000,2019-06-19 00:00:00.000,87,10254,"Inv02420"
2018-04-27 00:00:00.000,2018-07-26 00:00:00.000,120,4260,"Inv02421"
2019-05-08 00:00:00.000,2019-06-26 00:00:00.000,92,10603,"Inv02422"
2018-02-24 00:00:00.000,2018-03-20 00:00:00.000,81,2973,"Inv02423"
2018-08-03 00:00:00.000,2018-08-21 00:00:00.000,36,7154,"Inv02424"
2019-03-30 00:00:00.000,2019-08-19 00:00:00.000,89,4268,"Inv02425"
2018-04-02 00:00:00.000,2018-10-19 00:00:00.000,81,4036,"Inv02426"
2018-08-17 00:00:00.000,2018-08-21 00:00:00.000,120,7875,"Inv02427"
2019-02-03 00:00:00.000,2019-07-03 00:00:00.000,123,2419,"Inv02428"
2019-05-07 00:00:00.000,2019-12-02 00:00:00.000,133,9215,"Inv02429"
2018-09-29 00:00:00.000,2019-06-27 00:00:00.000,126,10084,"Inv02430"
2018-08-31 00:00:00.000,2019-04-01 00:00:00.000,27,2794,"Inv02431"
2018-05-08 00:00:00.000,2018-10-18 00:00:00.000,149,8306,"Inv02432"
2018-08-28 00:00:00.000,2018-11-07 00:00:00.000,163,3557,"Inv02433"
2019-07-20 00:00:00.000,2019-11-07 00:00:00.000,107,2517,"Inv02434"
2018-09-21 00:00:00.000,2019-06-03 00:00:00.000,84,9624,"Inv02435"
2018-02-27 00:00:00.000,2018-07-09 00:00:00.000,19,10190,"Inv02436"
2019-09-22 00:00:00.000,2020-03-06 00:00:00.000,121,6505,"Inv02437"
2018-10-20 00:00:00.000,2018-11-02 00:00:00.000,172,6887,"Inv02438"
2019-04-13 00:00:00.000,2019-10-25 00:00:00.000,121,5057,"Inv02439"
2018-06-28 00:00:00.000,2018-10-11 00:00:00.000,124,9731,"Inv02440"
2018-05-18 00:00:00.000,2018-12-23 00:00:00.000,73,6765,"Inv02441"
2019-01-30 00:00:00.000,2019-10-20 00:00:00.000,84,2578,"Inv02442"
2019-09-05 00:00:00.000,2019-09-05 00:00:00.000,78,3332,"Inv02443"
2019-04-05 00:00:00.000,2020-02-10 00:00:00.000,3,6088,"Inv02444"
2019-05-10 00:00:00.000,2019-09-29 00:00:00.000,12,9725,"Inv02445"
2018-12-12 00:00:00.000,2019-01-04 00:00:00.000,7,1535,"Inv02446"
2019-02-12 00:00:00.000,2019-10-06 00:00:00.000,79,3602,"Inv02447"
2019-01-14 00:00:00.000,2019-03-14 00:00:00.000,33,6966,"Inv02448"
2019-03-12 00:00:00.000,2019-06-16 00:00:00.000,43,4323,"Inv02449"
2018-11-05 00:00:00.000,2019-08-27 00:00:00.000,121,9979,"Inv02450"
2018-02-10 00:00:00.000,2018-06-02 00:00:00.000,36,3846,"Inv02451"
2019-06-12 00:00:00.000,2019-12-09 00:00:00.000,10,5232,"Inv02452"
2019-04-04 00:00:00.000,2019-08-03 00:00:00.000,89,5648,"Inv02453"
2018-09-27 00:00:00.000,2019-05-20 00:00:00.000,95,1581,"Inv02454"
2018-08-16 00:00:00.000,2019-05-28 00:00:00.000,162,7897,"Inv02455"
2019-07-03 00:00:00.000,2019-12-01 00:00:00.000,47,3730,"Inv02456"
2018-03-19 00:00:00.000,2018-05-29 00:00:00.000,172,8033,"Inv02457"
2019-09-01 00:00:00.000,2020-01-25 00:00:00.000,13,3087,"Inv02458"
2019-05-26 00:00:00.000,2019-12-29 00:00:00.000,135,7227,"Inv02459"
2019-03-01 00:00:00.000,2019-05-22 00:00:00.000,119,5671,"Inv02460"
2018-12-14 00:00:00.000,2019-10-30 00:00:00.000,25,4712,"Inv02461"
2018-09-29 00:00:00.000,2019-01-11 00:00:00.000,109,7836,"Inv02462"
2018-09-21 00:00:00.000,2019-05-02 00:00:00.000,48,1742,"Inv02463"
2018-01-03 00:00:00.000,2018-04-22 00:00:00.000,1,7321,"Inv02464"
2018-06-17 00:00:00.000,2018-06-21 00:00:00.000,165,9758,"Inv02465"
2018-07-31 00:00:00.000,2018-09-10 00:00:00.000,29,1716,"Inv02466"
2019-05-07 00:00:00.000,2019-10-25 00:00:00.000,10,4515,"Inv02467"
