ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
577,20131129,20131211,20131206,420,282,1,100,4,"SO71796",12,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,"9A29-45DE-BF","PO17052159664",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
562,20131129,20131211,20131206,420,282,1,100,4,"SO71796",14,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,"9A29-45DE-BF","PO17052159664",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
554,20131129,20131211,20131206,420,282,1,100,4,"SO71796",15,1,1,54.942,54.942,0,0,40.6571,40.6571,54.942,4.3954,1.3736,"9A29-45DE-BF","PO17052159664",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
506,20131129,20131211,20131206,420,282,1,100,4,"SO71796",16,1,1,200.052,200.052,0,0,199.8519,199.8519,200.052,16.0042,5.0013,"9A29-45DE-BF","PO17052159664",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
507,20131129,20131211,20131206,420,282,1,100,4,"SO71796",17,1,1,200.052,200.052,0,0,199.8519,199.8519,200.052,16.0042,5.0013,"9A29-45DE-BF","PO17052159664",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
500,20131129,20131211,20131206,420,282,1,100,4,"SO71796",19,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,"9A29-45DE-BF","PO17052159664",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
568,20131129,20131211,20131206,295,282,1,100,4,"SO71816",6,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,"52D4-4F3B-9E","PO12992180445",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
555,20131129,20131211,20131206,295,282,1,100,4,"SO71816",7,1,1,63.9,63.9,0,0,47.286,47.286,63.9,5.112,1.5975,"52D4-4F3B-9E","PO12992180445",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
552,20131129,20131211,20131206,187,282,1,100,4,"SO71845",6,1,1,54.894,54.894,0,0,40.6216,40.6216,54.894,4.3915,1.3724,"4781-4673-85","PO2697119362",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
309,20131129,20131211,20131206,187,282,1,100,4,"SO71845",10,1,1,818.7,818.7,0,0,747.2002,747.2002,818.7,65.496,20.4675,"4781-4673-85","PO2697119362",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
558,20131129,20131211,20131206,187,282,1,100,4,"SO71845",16,1,1,242.994,242.994,0,0,179.8156,179.8156,242.994,19.4395,6.0749,"4781-4673-85","PO2697119362",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
400,20131129,20131211,20131206,187,282,1,100,4,"SO71845",18,1,1,37.152,37.152,0,0,27.4925,27.4925,37.152,2.9722,0.9288,"4781-4673-85","PO2697119362",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
398,20131129,20131211,20131206,187,282,1,100,4,"SO71845",23,1,1,26.724,26.724,0,0,19.7758,19.7758,26.724,2.1379,0.6681,"4781-4673-85","PO2697119362",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
560,20131129,20131211,20131206,186,282,1,100,4,"SO71858",3,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,"32BA-49C8-8B","PO16153112278",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
564,20131129,20131211,20131206,186,282,1,100,4,"SO71858",6,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,"32BA-49C8-8B","PO16153112278",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
559,20131129,20131211,20131206,186,282,1,100,4,"SO71858",8,1,1,12.144,12.144,0,0,8.9866,8.9866,12.144,0.9715,0.3036,"32BA-49C8-8B","PO16153112278",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
552,20131129,20131211,20131206,186,282,1,100,4,"SO71858",10,1,1,54.894,54.894,0,0,40.6216,40.6216,54.894,4.3915,1.3724,"32BA-49C8-8B","PO16153112278",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
579,20131129,20131211,20131206,186,282,1,100,4,"SO71858",11,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,"32BA-49C8-8B","PO16153112278",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
484,20131129,20131211,20131206,186,282,1,100,4,"SO71858",12,1,1,4.77,4.77,0,0,2.9733,2.9733,4.77,0.3816,0.1193,"32BA-49C8-8B","PO16153112278",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
565,20131129,20131211,20131206,186,282,1,100,4,"SO71858",13,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,"32BA-49C8-8B","PO16153112278",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
576,20131129,20131211,20131206,186,282,1,100,4,"SO71858",14,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,"32BA-49C8-8B","PO16153112278",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
580,20131129,20131211,20131206,649,282,1,100,4,"SO71863",4,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,"F39F-4A8F-B9","PO16124166561",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
222,20131129,20131211,20131206,649,282,1,100,4,"SO71863",5,1,1,20.994,20.994,0,0,13.0863,13.0863,20.994,1.6795,0.5249,"F39F-4A8F-B9","PO16124166561",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
588,20131129,20131211,20131206,25,282,1,100,4,"SO71899",3,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,"C395-434F-89","PO4582142611",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
298,20131129,20131211,20131206,25,282,1,100,4,"SO71899",4,1,1,809.76,809.76,0,0,739.041,739.041,809.76,64.7808,20.244,"C395-434F-89","PO4582142611",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
398,20131129,20131211,20131206,25,282,1,100,4,"SO71899",5,1,1,26.724,26.724,0,0,19.7758,19.7758,26.724,2.1379,0.6681,"C395-434F-89","PO4582142611",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
544,20131129,20131211,20131206,25,282,1,100,4,"SO71899",8,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,"C395-434F-89","PO4582142611",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
511,20131129,20131211,20131206,61,282,1,100,4,"SO71902",3,1,1,218.454,218.454,0,0,199.3757,199.3757,218.454,17.4763,5.4614,"AEC9-4070-9D","PO5539125166",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
532,20131129,20131211,20131206,61,282,1,100,4,"SO71902",11,1,1,149.874,149.874,0,0,136.785,136.785,149.874,11.9899,3.7469,"AEC9-4070-9D","PO5539125166",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
596,20131129,20131211,20131206,61,282,1,100,4,"SO71902",17,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"AEC9-4070-9D","PO5539125166",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
402,20131129,20131211,20131206,61,282,1,100,4,"SO71902",22,1,1,72.162,72.162,0,0,53.3999,53.3999,72.162,5.773,1.8041,"AEC9-4070-9D","PO5539125166",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
533,20131129,20131211,20131206,61,282,1,100,4,"SO71902",23,1,1,149.874,149.874,0,0,136.785,136.785,149.874,11.9899,3.7469,"AEC9-4070-9D","PO5539125166",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
600,20131129,20131211,20131206,61,282,1,100,4,"SO71902",29,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"AEC9-4070-9D","PO5539125166",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
543,20131129,20131211,20131206,61,282,1,100,4,"SO71902",35,1,1,37.254,37.254,0,0,27.568,27.568,37.254,2.9803,0.9314,"AEC9-4070-9D","PO5539125166",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
517,20131129,20131211,20131206,61,282,1,100,4,"SO71902",40,1,1,31.584,31.584,0,0,23.3722,23.3722,31.584,2.5267,0.7896,"AEC9-4070-9D","PO5539125166",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
547,20131129,20131211,20131206,6,282,1,100,4,"SO71915",5,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,"F5D1-4554-94","PO2349143275",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
583,20131129,20131211,20131206,674,282,1,100,4,"SO71920",3,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,"7FCA-4AB3-A3","PO4002189853",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
483,20131129,20131211,20131206,674,282,1,100,4,"SO71920",6,1,1,72,72,0,0,44.88,44.88,72,5.76,1.8,"7FCA-4AB3-A3","PO4002189853",2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000
314,20101229,20110110,20110105,511,282,1,100,4,"SO43666",2,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,"D46A-40CA-8D","PO16008173883",2010-12-29 00:00:00.000,2011-01-10 00:00:00.000,2011-01-05 00:00:00.000
326,20110129,20110210,20110205,259,282,1,100,4,"SO43859",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"2C16-4AA6-B4","PO16762199940",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
304,20110129,20110210,20110205,384,282,1,100,4,"SO43864",2,1,1,714.7043,714.7043,0,0,617.0281,617.0281,714.7043,57.1763,17.8676,"B5D8-4B03-96","PO16037151094",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
215,20110129,20110210,20110205,240,282,1,100,4,"SO43872",2,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"52FF-45CD-9B","PO12557127067",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
304,20110301,20110313,20110308,366,282,1,100,4,"SO44115",2,1,1,714.7043,714.7043,0,0,617.0281,617.0281,714.7043,57.1763,17.8676,"5360-4C42-90","PO3248122509",2011-03-01 00:00:00.000,2011-03-13 00:00:00.000,2011-03-08 00:00:00.000
314,20110331,20110412,20110407,511,282,1,100,4,"SO44286",2,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,"27D8-4398-9C","PO16008112311",2011-03-31 00:00:00.000,2011-04-12 00:00:00.000,2011-04-07 00:00:00.000
332,20110531,20110612,20110607,114,282,1,100,4,"SO44752",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"584D-40E8-AF","PO15950187592",2011-05-31 00:00:00.000,2011-06-12 00:00:00.000,2011-06-07 00:00:00.000
340,20110531,20110612,20110607,96,282,1,100,4,"SO44753",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"3015-48E8-85","PO16095186445",2011-05-31 00:00:00.000,2011-06-12 00:00:00.000,2011-06-07 00:00:00.000
342,20110531,20110612,20110607,674,282,1,100,4,"SO44781",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"32AD-4737-BB","PO4002147144",2011-05-31 00:00:00.000,2011-06-12 00:00:00.000,2011-06-07 00:00:00.000
326,20110801,20110813,20110808,240,282,1,100,4,"SO45299",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"0D55-4B85-AD","PO12557162961",2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000
342,20110801,20110813,20110808,313,282,1,100,4,"SO45325",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"5C87-4ACC-B0","PO4553175399",2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000
347,20110801,20110813,20110808,385,282,1,100,4,"SO45328",2,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,"2212-4E8E-82","PO5684113284",2011-08-01 00:00:00.000,2011-08-13 00:00:00.000,2011-08-08 00:00:00.000
319,20110829,20110910,20110905,114,282,1,100,4,"SO45531",2,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"A56B-4056-BC","PO15950134053",2011-08-29 00:00:00.000,2011-09-10 00:00:00.000,2011-09-05 00:00:00.000
292,20110829,20110910,20110905,366,282,1,100,4,"SO45555",2,1,1,818.7,818.7,0,0,706.811,706.811,818.7,65.496,20.4675,"B11A-41CE-84","PO3248155143",2011-08-29 00:00:00.000,2011-09-10 00:00:00.000,2011-09-05 00:00:00.000
324,20110929,20111011,20111006,511,282,1,100,4,"SO45784",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"8A7A-4D84-B4","PO16008186765",2011-09-29 00:00:00.000,2011-10-11 00:00:00.000,2011-10-06 00:00:00.000
342,20111029,20111110,20111105,259,282,1,100,4,"SO46041",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"FC6B-46A8-B4","PO16762121494",2011-10-29 00:00:00.000,2011-11-10 00:00:00.000,2011-11-05 00:00:00.000
307,20111029,20111110,20111105,384,282,1,100,4,"SO46048",2,1,1,722.5949,722.5949,0,0,623.8403,623.8403,722.5949,57.8076,18.0649,"DDA0-4A8A-9C","PO16037150345",2011-10-29 00:00:00.000,2011-11-10 00:00:00.000,2011-11-05 00:00:00.000
322,20111029,20111110,20111105,240,282,1,100,4,"SO46058",2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"FA37-4F46-97","PO12557123934",2011-10-29 00:00:00.000,2011-11-10 00:00:00.000,2011-11-05 00:00:00.000
350,20111029,20111110,20111105,492,282,1,100,4,"SO46069",2,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,"29F6-4D30-91","PO609194739",2011-10-29 00:00:00.000,2011-11-10 00:00:00.000,2011-11-05 00:00:00.000
304,20111129,20111211,20111206,187,282,1,100,4,"SO46362",2,1,1,714.7043,714.7043,0,0,617.0281,617.0281,714.7043,57.1763,17.8676,"0291-45A5-B2","PO2697124986",2011-11-29 00:00:00.000,2011-12-11 00:00:00.000,2011-12-06 00:00:00.000
428,20120129,20120210,20120205,150,282,1,100,4,"SO46954",2,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"27EC-47B6-85","PO17400129388",2012-01-29 00:00:00.000,2012-02-10 00:00:00.000,2012-02-05 00:00:00.000
289,20120229,20120312,20120307,349,282,1,100,4,"SO47371",2,1,1,744.2727,744.2727,0,0,660.9142,660.9142,744.2727,59.5418,18.6068,"90EB-41DE-A4","PO15979197985",2012-02-29 00:00:00.000,2012-03-12 00:00:00.000,2012-03-07 00:00:00.000
216,20120229,20120312,20120307,168,282,1,100,4,"SO47408",2,1,1,20.1865,20.1865,0,0,13.8782,13.8782,20.1865,1.6149,0.5047,"BB3E-461D-BA","PO812144626",2012-02-29 00:00:00.000,2012-03-12 00:00:00.000,2012-03-07 00:00:00.000
461,20120229,20120312,20120307,25,282,1,100,4,"SO47431",2,1,1,53.994,53.994,0,0,37.1209,37.1209,53.994,4.3195,1.3499,"6368-404E-A7","PO4582126105",2012-02-29 00:00:00.000,2012-03-12 00:00:00.000,2012-03-07 00:00:00.000
323,20120430,20120512,20120507,313,282,1,100,4,"SO48054",2,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"25A4-4780-B1","PO4553174748",2012-04-30 00:00:00.000,2012-05-12 00:00:00.000,2012-05-07 00:00:00.000
352,20120530,20120611,20120606,187,282,1,100,4,"SO48356",2,1,1,1242.8518,1242.8518,0,0,1117.8559,1117.8559,1242.8518,99.4281,31.0713,"3E64-467F-90","PO2697152207",2012-05-30 00:00:00.000,2012-06-11 00:00:00.000,2012-06-06 00:00:00.000
354,20120530,20120611,20120606,457,282,1,100,4,"SO48397",2,1,1,1242.8518,1242.8518,0,0,1117.8559,1117.8559,1242.8518,99.4281,31.0713,"A1DC-424B-A8","PO9686169278",2012-05-30 00:00:00.000,2012-06-11 00:00:00.000,2012-06-06 00:00:00.000
387,20120731,20120812,20120807,258,282,1,100,4,"SO49086",2,1,1,600.2625,600.2625,0,0,605.6492,605.6492,600.2625,48.021,15.0066,"DC81-474D-82","PO15196160156",2012-07-31 00:00:00.000,2012-08-12 00:00:00.000,2012-08-07 00:00:00.000
325,20120731,20120812,20120807,313,282,1,100,4,"SO49137",2,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"52CF-44E3-9A","PO4553119422",2012-07-31 00:00:00.000,2012-08-12 00:00:00.000,2012-08-07 00:00:00.000
294,20120828,20120909,20120904,151,282,1,100,4,"SO49522",2,1,1,744.2727,744.2727,0,0,660.9142,660.9142,744.2727,59.5418,18.6068,"B9D7-4E3F-A4","PO3770131139",2012-08-28 00:00:00.000,2012-09-09 00:00:00.000,2012-09-04 00:00:00.000
460,20120828,20120909,20120904,25,282,1,100,4,"SO49528",2,1,1,53.994,53.994,0,0,37.1209,37.1209,53.994,4.3195,1.3499,"A6F6-4591-97","PO4582190059",2012-08-28 00:00:00.000,2012-09-09 00:00:00.000,2012-09-04 00:00:00.000
267,20121028,20121109,20121104,78,282,1,100,4,"SO50226",2,1,1,202.332,202.332,0,0,187.1571,187.1571,202.332,16.1866,5.0583,"75E5-4EFD-A7","PO12499165634",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
458,20121028,20121109,20121104,583,282,1,100,4,"SO50269",2,1,1,44.994,44.994,0,0,30.9334,30.9334,44.994,3.5995,1.1249,"78AA-40D5-B3","PO18647136011",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
327,20121028,20121109,20121104,313,282,1,100,4,"SO50296",2,1,1,469.794,469.794,0,0,486.7066,486.7066,469.794,37.5835,11.7449,"F3B0-4811-BE","PO4553114154",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
422,20121128,20121210,20121205,649,282,1,100,4,"SO50707",2,1,1,67.539,67.539,0,0,49.9789,49.9789,67.539,5.4031,1.6885,"C071-42D6-B3","PO16124195115",2012-11-28 00:00:00.000,2012-12-10 00:00:00.000,2012-12-05 00:00:00.000
555,20121228,20130109,20130104,241,282,1,100,4,"SO51165",2,1,1,63.9,63.9,0,0,47.286,47.286,63.9,5.112,1.5975,"0B97-482F-AD","PO2436165847",2012-12-28 00:00:00.000,2013-01-09 00:00:00.000,2013-01-04 00:00:00.000
605,20130128,20130209,20130204,259,282,1,100,4,"SO51706",2,1,1,323.994,323.994,0,0,343.6496,343.6496,323.994,25.9195,8.0999,"EC0B-4A2D-A1","PO16762139224",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
605,20130128,20130209,20130204,258,282,1,100,4,"SO51722",2,1,1,323.994,323.994,0,0,343.6496,343.6496,323.994,25.9195,8.0999,"735D-4C32-A1","PO15196144426",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
234,20130128,20130209,20130204,492,282,1,100,4,"SO51764",2,1,1,29.994,29.994,0,0,38.4923,38.4923,29.994,2.3995,0.7499,"D5EC-49D5-9F","PO609164065",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
520,20130128,20130209,20130204,493,282,1,100,4,"SO51848",2,1,1,31.584,31.584,0,0,23.3722,23.3722,31.584,2.5267,0.7896,"1298-4CA7-A6","PO3219116070",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
582,20130128,20130209,20130204,529,282,1,100,4,"SO51849",2,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,"E697-4968-AD","PO2320117582",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
488,20130228,20130312,20130307,186,282,1,100,4,"SO53476",2,1,1,32.394,32.394,0,0,41.5723,41.5723,32.394,2.5915,0.8099,"BF5A-472F-98","PO16153121709",2013-02-28 00:00:00.000,2013-03-12 00:00:00.000,2013-03-07 00:00:00.000
544,20130228,20130312,20130307,25,282,1,100,4,"SO53589",2,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,"C92F-4DDF-B6","PO4582196134",2013-02-28 00:00:00.000,2013-03-12 00:00:00.000,2013-03-07 00:00:00.000
564,20130330,20130411,20130406,331,282,1,100,4,"SO55256",2,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,"686E-4D36-8B","PO12528136439",2013-03-30 00:00:00.000,2013-04-11 00:00:00.000,2013-04-06 00:00:00.000
572,20130330,20130411,20130406,205,282,1,100,4,"SO55276",2,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,"81AA-41E5-B0","PO2755182998",2013-03-30 00:00:00.000,2013-04-11 00:00:00.000,2013-04-06 00:00:00.000
545,20130430,20130512,20130507,259,282,1,100,4,"SO57029",2,1,1,24.294,24.294,0,0,17.9776,17.9776,24.294,1.9435,0.6074,"F624-4906-AF","PO16762128411",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
378,20130430,20130512,20130507,258,282,1,100,4,"SO57042",2,1,1,1466.01,1466.01,0,0,1554.9479,1554.9479,1466.01,117.2808,36.6503,"52C4-4348-BC","PO15196150289",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
545,20130430,20130512,20130507,97,282,1,100,4,"SO57062",2,1,1,24.294,24.294,0,0,17.9776,17.9776,24.294,1.9435,0.6074,"D146-4B3C-BB","PO11745129321",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
376,20130430,20130512,20130507,493,282,1,100,4,"SO57153",2,1,1,1466.01,1466.01,0,0,1554.9479,1554.9479,1466.01,117.2808,36.6503,"6322-496F-9C","PO3219142707",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
571,20130530,20130611,20130606,582,282,1,100,4,"SO58907",2,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,"F365-4683-97","PO19372175613",2013-05-30 00:00:00.000,2013-06-11 00:00:00.000,2013-06-06 00:00:00.000
507,20130530,20130611,20130606,420,282,1,100,4,"SO58919",2,1,1,200.052,200.052,0,0,199.8519,199.8519,200.052,16.0042,5.0013,"AF42-4FCB-BB","PO17052190887",2013-05-30 00:00:00.000,2013-06-11 00:00:00.000,2013-06-06 00:00:00.000
579,20130530,20130611,20130606,295,282,1,100,4,"SO58937",2,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,"858A-41E6-B7","PO12992156722",2013-05-30 00:00:00.000,2013-06-11 00:00:00.000,2013-06-06 00:00:00.000
434,20130530,20130611,20130606,276,282,1,100,4,"SO58942",2,1,1,356.898,356.898,0,0,360.9428,360.9428,356.898,28.5518,8.9225,"5900-4D8F-A6","PO13021136057",2013-05-30 00:00:00.000,2013-06-11 00:00:00.000,2013-06-06 00:00:00.000
398,20130530,20130611,20130606,187,282,1,100,4,"SO58975",2,1,1,26.724,26.724,0,0,19.7758,19.7758,26.724,2.1379,0.6681,"1BCF-4E62-A9","PO2697145020",2013-05-30 00:00:00.000,2013-06-11 00:00:00.000,2013-06-06 00:00:00.000
551,20130530,20130611,20130606,25,282,1,100,4,"SO59017",2,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,"1571-4C89-99","PO4582165909",2013-05-30 00:00:00.000,2013-06-11 00:00:00.000,2013-06-06 00:00:00.000
545,20130530,20130611,20130606,674,282,1,100,4,"SO59026",2,1,1,24.294,24.294,0,0,17.9776,17.9776,24.294,1.9435,0.6074,"6264-4C83-B2","PO4002182599",2013-05-30 00:00:00.000,2013-06-11 00:00:00.000,2013-06-06 00:00:00.000
515,20130530,20130611,20130606,151,282,1,100,4,"SO59034",2,1,1,16.272,16.272,0,0,12.0413,12.0413,16.272,1.3018,0.4068,"44AD-4786-BA","PO3770195498",2013-05-30 00:00:00.000,2013-06-11 00:00:00.000,2013-06-06 00:00:00.000
418,20130530,20130611,20130606,609,282,1,100,4,"SO59046",2,1,1,356.898,356.898,0,0,360.9428,360.9428,356.898,28.5518,8.9225,"E122-49CE-A7","PO348164363",2013-05-30 00:00:00.000,2013-06-11 00:00:00.000,2013-06-06 00:00:00.000
390,20130731,20130812,20130807,493,282,1,100,4,"SO63277",2,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,"1561-40F3-AD","PO3219122722",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
603,20130829,20130910,20130905,582,282,1,100,4,"SO65157",2,1,1,72.894,72.894,0,0,53.9416,53.9416,72.894,5.8315,1.8224,"51FF-4A62-89","PO19372154832",2013-08-29 00:00:00.000,2013-09-10 00:00:00.000,2013-09-05 00:00:00.000
499,20130829,20130910,20130905,420,282,1,100,4,"SO65176",2,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,"2516-4DF3-BB","PO17052135284",2013-08-29 00:00:00.000,2013-09-10 00:00:00.000,2013-09-05 00:00:00.000
586,20130829,20130910,20130905,186,282,1,100,4,"SO65184",2,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,"B75D-4335-96","PO16153178099",2013-08-29 00:00:00.000,2013-09-10 00:00:00.000,2013-09-05 00:00:00.000
363,20130829,20130910,20130905,187,282,1,100,4,"SO65209",2,1,1,1376.994,1376.994,0,0,1251.9813,1251.9813,1376.994,110.1595,34.4249,"B869-4DFD-AB","PO2697179473",2013-08-29 00:00:00.000,2013-09-10 00:00:00.000,2013-09-05 00:00:00.000
