season,match_key,match_date,team,innings,overs_played,runs_made,allocated_overs,rr,date_abr
"2008","20080530RR",2008-05-30 00:00:00.000,"Delhi Daredevils",2,16.1,87,16.1,5.4037267080745339,"30 May 2008"
"2008","20080531CSK",2008-05-31 00:00:00.000,"Chennai Super Kings",2,14.5,116,14.5,8,"31 May 2008"
"2008","20080601RR",2008-06-01 00:00:00.000,"Rajasthan Royals",2,19.7,164,19.7,8.3248730964467015,"1 Jun 2008"
"2009","20090418MI",2009-04-18 00:00:00.000,"Chennai Super Kings",2,19.7,146,19.7,7.4111675126903558,"18 Apr 2009"
"2009","20090418RCB",2009-04-18 00:00:00.000,"Rajasthan Royals",2,15.1,58,15.1,3.8410596026490067,"18 Apr 2009"
"2009","20090419DC",2009-04-19 00:00:00.000,"Deccan Chargers",2,13.1,104,13.1,7.9389312977099236,"19 Apr 2009"
"2009","20090419DD",2009-04-19 00:00:00.000,"Delhi Daredevils",2,4.6,58,4.6,12.608695652173914,"19 Apr 2009"
"2009","20090420CSK",2009-04-20 00:00:00.000,"Royal Challengers Bangalore",2,15.2,87,15.2,5.7236842105263159,"20 Apr 2009"
"2009","20090421KKR",2009-04-21 00:00:00.000,"Kolkata Knight Riders",2,9.2,79,9.2,8.58695652173913,"21 Apr 2009"
"2009","20090423",2009-04-23 00:00:00.000,"Kolkata Knight Riders",2,19.7,165,19.7,8.3756345177664979,"23 Apr 2009"
"2009","20090423",2009-04-23 00:00:00.000,"Rajasthan Royals",2,0.4,18,0.4,45,"23 Apr 2009"
"2009","20090424KXP",2009-04-24 00:00:00.000,"Kings XI Punjab",2,18.7,173,18.7,9.2513368983957225,"24 Apr 2009"
"2009","20090426DD",2009-04-26 00:00:00.000,"Delhi Daredevils",2,19.2,150,19.2,7.8125,"26 Apr 2009"
"2009","20090427DC",2009-04-27 00:00:00.000,"Deccan Chargers",2,19.3,169,19.3,8.756476683937823,"27 Apr 2009"
"2009","20090427MI",2009-04-27 00:00:00.000,"Kolkata Knight Riders",2,15.2,95,15.2,6.25,"27 Apr 2009"
"2009","20090428RR",2009-04-28 00:00:00.000,"Rajasthan Royals",2,18.3,147,18.3,8.0327868852459012,"28 Apr 2009"
"2009","20090429KXP",2009-04-29 00:00:00.000,"Mumbai Indians",2,19.7,116,19.7,5.8883248730964466,"29 Apr 2009"
"2009","20090429RCB",2009-04-29 00:00:00.000,"Royal Challengers Bangalore",2,19.5,143,19.5,7.333333333333333,"29 Apr 2009"
"2009","20090430CSK",2009-04-30 00:00:00.000,"Rajasthan Royals",2,19.3,126,19.3,6.528497409326425,"30 Apr 2009"
"2009","20090430DD",2009-04-30 00:00:00.000,"Delhi Daredevils",2,18.6,150,18.6,8.064516129032258,"30 Apr 2009"
"2009","20090502RR",2009-05-02 00:00:00.000,"Rajasthan Royals",2,19.4,142,19.4,7.31958762886598,"2 May 2009"
"2009","20090503RCB",2009-05-03 00:00:00.000,"Royal Challengers Bangalore",2,18.1,150,18.1,8.2872928176795568,"3 May 2009"
"2009","20090504CSK",2009-05-04 00:00:00.000,"Deccan Chargers",2,14.4,100,14.4,6.9444444444444446,"4 May 2009"
"2009","20090505DD",2009-05-05 00:00:00.000,"Delhi Daredevils",2,18.6,157,18.6,8.4408602150537622,"5 May 2009"
"2009","20090507CSK",2009-05-07 00:00:00.000,"Kings XI Punjab",2,17.6,174,17.6,9.8863636363636349,"7 May 2009"
"2009","20090507RR",2009-05-07 00:00:00.000,"Rajasthan Royals",2,14.7,107,14.7,7.2789115646258509,"7 May 2009"
"2009","20090508DD",2009-05-08 00:00:00.000,"Delhi Daredevils",2,18.5,118,18.5,6.3783783783783781,"8 May 2009"
"2009","20090509CSK",2009-05-09 00:00:00.000,"Chennai Super Kings",2,18.2,141,18.2,7.7472527472527473,"9 May 2009"
"2009","20090509KXP",2009-05-09 00:00:00.000,"Kings XI Punjab",2,19.5,169,19.5,8.6666666666666661,"9 May 2009"
"2009","20090510DD",2009-05-10 00:00:00.000,"Delhi Daredevils",2,17.1,125,17.1,7.3099415204678353,"10 May 2009"
"2009","20090510MI",2009-05-10 00:00:00.000,"Royal Challengers Bangalore",2,19.7,141,19.7,7.1573604060913709,"10 May 2009"
"2009","20090511DC",2009-05-11 00:00:00.000,"Rajasthan Royals",2,19.3,113,19.3,5.8549222797927456,"11 May 2009"
"2009","20090512MI",2009-05-12 00:00:00.000,"Mumbai Indians",2,16.2,122,16.2,7.5308641975308648,"12 May 2009"
"2009","20090512RCB",2009-05-12 00:00:00.000,"Royal Challengers Bangalore",2,19.2,176,19.2,9.1666666666666679,"12 May 2009"
"2009","20090513DD",2009-05-13 00:00:00.000,"Deccan Chargers",2,19.4,161,19.4,8.29896907216495,"13 May 2009"
"2009","20090514RCB",2009-05-14 00:00:00.000,"Royal Challengers Bangalore",2,19.4,132,19.4,6.8041237113402069,"14 May 2009"
"2009","20090514RR",2009-05-14 00:00:00.000,"Mumbai Indians",2,19.5,143,19.5,7.333333333333333,"14 May 2009"
"2009","20090515KXP",2009-05-15 00:00:00.000,"Kings XI Punjab",2,19.1,123,19.1,6.43979057591623,"15 May 2009"
"2009","20090516CSK",2009-05-16 00:00:00.000,"Chennai Super Kings",2,19.2,151,19.2,7.8645833333333339,"16 May 2009"
"2009","20090516DC",2009-05-16 00:00:00.000,"Deccan Chargers",2,19.8,166,19.8,8.3838383838383841,"16 May 2009"
"2009","20090517KXP",2009-05-17 00:00:00.000,"Deccan Chargers",2,19.7,133,19.7,6.751269035532995,"17 May 2009"
"2009","20090519RCB",2009-05-19 00:00:00.000,"Royal Challengers Bangalore",2,18.7,135,18.7,7.2192513368983962,"19 May 2009"
"2009","20090520KKR",2009-05-20 00:00:00.000,"Kolkata Knight Riders",2,19.3,102,19.3,5.2849740932642488,"20 May 2009"
"2009","20090521DD",2009-05-21 00:00:00.000,"Delhi Daredevils",2,17.3,166,17.3,9.595375722543352,"21 May 2009"
"2009","20090522DC",2009-05-22 00:00:00.000,"Deccan Chargers",2,17.4,154,17.4,8.85057471264368,"22 May 2009"
"2009","20090523RCB",2009-05-23 00:00:00.000,"Royal Challengers Bangalore",2,18.6,149,18.6,8.0107526881720421,"23 May 2009"
"2010","20100312KKR",2010-03-12 00:00:00.000,"Deccan Chargers",2,19.7,150,19.7,7.6142131979695433,"12 Mar 2010"
"2010","20100313DD",2010-03-13 00:00:00.000,"Delhi Daredevils",2,19.5,146,19.5,7.4871794871794872,"13 Mar 2010"
"2010","20100313MI",2010-03-13 00:00:00.000,"Rajasthan Royals",2,19.7,208,19.7,10.558375634517766,"13 Mar 2010"
"2010","20100314DC",2010-03-14 00:00:00.000,"Chennai Super Kings",2,19.7,159,19.7,8.0710659898477157,"14 Mar 2010"
"2010","20100314KKR",2010-03-14 00:00:00.000,"Kolkata Knight Riders",2,19.2,136,19.2,7.0833333333333339,"14 Mar 2010"
"2010","20100315DD",2010-03-15 00:00:00.000,"Delhi Daredevils",2,17.1,142,17.1,8.3040935672514617,"15 Mar 2010"
"2010","20100316CSK",2010-03-16 00:00:00.000,"Kolkata Knight Riders",2,19.2,109,19.2,5.6770833333333339,"16 Mar 2010"
"2010","20100316RCB",2010-03-16 00:00:00.000,"Royal Challengers Bangalore",2,18.6,204,18.6,10.96774193548387,"16 Mar 2010"
"2010","20100317MI",2010-03-17 00:00:00.000,"Delhi Daredevils",2,16.3,120,16.3,7.3619631901840483,"17 Mar 2010"
"2010","20100318RCB",2010-03-18 00:00:00.000,"Royal Challengers Bangalore",2,10.6,93,10.6,8.7735849056603783,"18 Mar 2010"
"2010","20100319CSK",2010-03-19 00:00:00.000,"Chennai Super Kings",2,19.1,190,19.1,9.9476439790575917,"19 Mar 2010"
"2010","20100320RCB",2010-03-20 00:00:00.000,"Royal Challengers Bangalore",2,19.1,155,19.1,8.1151832460732987,"20 Mar 2010"
"2010","20100321",2010-03-21 00:00:00.000,"Kings XI Punjab",2,0.4,10,0.4,25,"21 Mar 2010"
"2010","20100322MI",2010-03-22 00:00:00.000,"Mumbai Indians",2,18.3,156,18.3,8.524590163934425,"22 Mar 2010"
"2010","20100324RR",2010-03-24 00:00:00.000,"Kings XI Punjab",2,19.1,152,19.1,7.9581151832460728,"24 Mar 2010"
"2010","20100325MI",2010-03-25 00:00:00.000,"Mumbai Indians",2,18.6,181,18.6,9.7311827956989241,"25 Mar 2010"
"2010","20100326RR",2010-03-26 00:00:00.000,"Rajasthan Royals",2,15.4,151,15.4,9.8051948051948052,"26 Mar 2010"
"2010","20100328MI",2010-03-28 00:00:00.000,"Deccan Chargers",2,17.4,131,17.4,7.528735632183909,"28 Mar 2010"
"2010","20100330MI",2010-03-30 00:00:00.000,"Mumbai Indians",2,19.4,164,19.4,8.45360824742268,"30 Mar 2010"
"2010","20100331CSK",2010-03-31 00:00:00.000,"Chennai Super Kings",2,18.7,162,18.7,8.6631016042780757,"31 Mar 2010"
"2010","20100331DD",2010-03-31 00:00:00.000,"Rajasthan Royals",2,17.4,121,17.4,6.9540229885057476,"31 Mar 2010"
"2010","20100402RCB",2010-04-02 00:00:00.000,"Royal Challengers Bangalore",2,19.2,184,19.2,9.5833333333333339,"2 Apr 2010"
"2010","20100403MI",2010-04-03 00:00:00.000,"Deccan Chargers",2,18.2,115,18.2,6.3186813186813193,"3 Apr 2010"
"2010","20100404KXP",2010-04-04 00:00:00.000,"Kings XI Punjab",2,18.2,204,18.2,11.20879120879121,"4 Apr 2010"
"2010","20100406CSK",2010-04-06 00:00:00.000,"Mumbai Indians",2,19.7,141,19.7,7.1573604060913709,"6 Apr 2010"
"2010","20100407RR",2010-04-07 00:00:00.000,"Rajasthan Royals",2,14.7,157,14.7,10.680272108843537,"7 Apr 2010"
"2010","20100408DC",2010-04-08 00:00:00.000,"Deccan Chargers",2,19.2,186,19.2,9.6875,"8 Apr 2010"
"2010","20100409KXP",2010-04-09 00:00:00.000,"Kings XI Punjab",2,19.2,158,19.2,8.2291666666666679,"9 Apr 2010"
"2010","20100410DC",2010-04-10 00:00:00.000,"Deccan Chargers",2,19.2,139,19.2,7.2395833333333339,"10 Apr 2010"
"2010","20100410RCB",2010-04-10 00:00:00.000,"Royal Challengers Bangalore",2,17.1,162,17.1,9.473684210526315,"10 Apr 2010"
"2010","20100411KXP",2010-04-11 00:00:00.000,"Kings XI Punjab",2,18.4,112,18.4,6.0869565217391308,"11 Apr 2010"
"2010","20100411MI",2010-04-11 00:00:00.000,"Rajasthan Royals",2,19.7,137,19.7,6.9543147208121834,"11 Apr 2010"
"2010","20100412DC",2010-04-12 00:00:00.000,"Royal Challengers Bangalore",2,19.5,138,19.5,7.0769230769230766,"12 Apr 2010"
"2010","20100413CSK",2010-04-13 00:00:00.000,"Chennai Super Kings",2,13.3,143,13.3,10.75187969924812,"13 Apr 2010"
"2010","20100414RCB",2010-04-14 00:00:00.000,"Royal Challengers Bangalore",2,15.4,132,15.4,8.5714285714285712,"14 Apr 2010"
"2010","20100415DD",2010-04-15 00:00:00.000,"Delhi Daredevils",2,18.4,113,18.4,6.1413043478260878,"15 Apr 2010"
"2010","20100416DC",2010-04-16 00:00:00.000,"Deccan Chargers",2,19.1,178,19.1,9.31937172774869,"16 Apr 2010"
"2010","20100417KKR",2010-04-17 00:00:00.000,"Kolkata Knight Riders",2,16.1,133,16.1,8.26086956521739,"17 Apr 2010"
"2010","20100418CSK",2010-04-18 00:00:00.000,"Chennai Super Kings",2,19.4,195,19.4,10.051546391752579,"18 Apr 2010"
"2010","20100419KKR",2010-04-19 00:00:00.000,"Kolkata Knight Riders",2,17.3,135,17.3,7.8034682080924851,"19 Apr 2010"
"2010","20100421MI",2010-04-21 00:00:00.000,"Royal Challengers Bangalore",2,19.7,149,19.7,7.5634517766497469,"21 Apr 2010"
"2010","20100422CSK",2010-04-22 00:00:00.000,"Deccan Chargers",2,19.2,104,19.2,5.416666666666667,"22 Apr 2010"
"2010","20100424RCB",2010-04-24 00:00:00.000,"Royal Challengers Bangalore",2,13.5,86,13.5,6.37037037037037,"24 Apr 2010"
"2011","20110409RCB",2011-04-09 00:00:00.000,"Royal Challengers Bangalore",2,18.5,162,18.5,8.7567567567567561,"9 Apr 2011"
"2011","20110409RR",2011-04-09 00:00:00.000,"Rajasthan Royals",2,18.5,141,18.5,7.6216216216216219,"9 Apr 2011"
"2011","20110410MI",2011-04-10 00:00:00.000,"Mumbai Indians",2,16.7,99,16.7,5.92814371257485,"10 Apr 2011"
"2011","20110410PW",2011-04-10 00:00:00.000,"Pune Warriors",2,13.2,113,13.2,8.56060606060606,"10 Apr 2011"
"2011","20110411KKR",2011-04-11 00:00:00.000,"Deccan Chargers",2,19.7,154,19.7,7.8172588832487309,"11 Apr 2011"
"2011","20110412MI",2011-04-12 00:00:00.000,"Mumbai Indians",2,18.3,143,18.3,7.8142076502732234,"12 Apr 2011"
"2011","20110412RR",2011-04-12 00:00:00.000,"Rajasthan Royals",2,18.3,152,18.3,8.306010928961749,"12 Apr 2011"
"2011","20110413KXP",2011-04-13 00:00:00.000,"Kings XI Punjab",2,19.1,193,19.1,10.104712041884817,"13 Apr 2011"
"2011","20110413PW",2011-04-13 00:00:00.000,"Pune Warriors",2,18.5,151,18.5,8.1621621621621614,"13 Apr 2011"
"2011","20110414DC",2011-04-14 00:00:00.000,"Royal Challengers Bangalore",2,19.8,142,19.8,7.1717171717171713,"14 Apr 2011"
"2011","20110415KKR",2011-04-15 00:00:00.000,"Kolkata Knight Riders",2,18.3,160,18.3,8.7431693989071029,"15 Apr 2011"
"2011","20110415KTK",2011-04-15 00:00:00.000,"Kochi Tuskers Kerala",2,18.6,184,18.6,9.89247311827957,"15 Apr 2011"
"2011","20110416KXP",2011-04-16 00:00:00.000,"Kings XI Punjab",2,17.4,166,17.4,9.5402298850574727,"16 Apr 2011"
"2011","20110417DD",2011-04-17 00:00:00.000,"Delhi Daredevils",2,19.2,190,19.2,9.8958333333333339,"17 Apr 2011"
"2011","20110417KKR",2011-04-17 00:00:00.000,"Kolkata Knight Riders",2,13.6,85,13.6,6.25,"17 Apr 2011"
"2011","20110418KTK",2011-04-18 00:00:00.000,"Kochi Tuskers Kerala",2,14.6,135,14.6,9.2465753424657535,"18 Apr 2011"
"2011","20110422RCB",2011-04-22 00:00:00.000,"Royal Challengers Bangalore",2,18.1,175,18.1,9.6685082872928163,"22 Apr 2011"
"2011","20110424RR",2011-04-24 00:00:00.000,"Rajasthan Royals",2,14.1,111,14.1,7.8723404255319149,"24 Apr 2011"
"2011","20110426RCB",2011-04-26 00:00:00.000,"Royal Challengers Bangalore",2,19.3,161,19.3,8.3419689119170979,"26 Apr 2011"
"2011","20110427CSK",2011-04-27 00:00:00.000,"Chennai Super Kings",2,19.3,145,19.3,7.5129533678756477,"27 Apr 2011"
"2011","20110427DC",2011-04-27 00:00:00.000,"Kochi Tuskers Kerala",2,16.3,74,16.3,4.5398773006134965,"27 Apr 2011"
"2011","20110429RCB",2011-04-29 00:00:00.000,"Pune Warriors",2,19.7,155,19.7,7.8680203045685282,"29 Apr 2011"
"2011","20110429RR",2011-04-29 00:00:00.000,"Rajasthan Royals",2,18.1,95,18.1,5.248618784530386,"29 Apr 2011"
"2011","20110430DD",2011-04-30 00:00:00.000,"Kochi Tuskers Kerala",2,18.5,119,18.5,6.4324324324324325,"30 Apr 2011"
"2011","20110430KKR",2011-04-30 00:00:00.000,"Kolkata Knight Riders",2,17.2,120,17.2,6.9767441860465116,"30 Apr 2011"
"2011","20110501RR",2011-05-01 00:00:00.000,"Rajasthan Royals",2,19.3,144,19.3,7.4611398963730569,"1 May 2011"
"2011","20110502KTK",2011-05-02 00:00:00.000,"Kochi Tuskers Kerala",2,14.6,141,14.6,9.6575342465753433,"2 May 2011"
"2011","20110503KKR",2011-05-03 00:00:00.000,"Deccan Chargers",2,19.7,149,19.7,7.5634517766497469,"3 May 2011"
"2011","20110504CSK",2011-05-04 00:00:00.000,"Chennai Super Kings",2,18.4,149,18.4,8.0978260869565215,"4 May 2011"
"2011","20110505DD",2011-05-05 00:00:00.000,"Delhi Daredevils",2,18.6,179,18.6,9.6236559139784941,"5 May 2011"
"2011","20110506RCB",2011-05-06 00:00:00.000,"Kings XI Punjab",2,19.7,120,19.7,6.091370558375635,"6 May 2011"
"2011","20110507KKR",2011-05-07 00:00:00.000,"Kolkata Knight Riders",2,9.7,61,9.7,6.2886597938144337,"7 May 2011"
"2011","20110508PW",2011-05-08 00:00:00.000,"Pune Warriors",2,17.1,120,17.1,7.0175438596491224,"8 May 2011"
"2011","20110508RCB",2011-05-08 00:00:00.000,"Royal Challengers Bangalore",2,13.1,128,13.1,9.770992366412214,"8 May 2011"
"2011","20110509CSK",2011-05-09 00:00:00.000,"Rajasthan Royals",2,19.3,133,19.3,6.8911917098445592,"9 May 2011"
"2011","20110510KXP",2011-05-10 00:00:00.000,"Mumbai Indians",2,12.6,87,12.6,6.9047619047619051,"10 May 2011"
"2011","20110510PW",2011-05-10 00:00:00.000,"Pune Warriors",2,18.2,137,18.2,7.5274725274725274,"10 May 2011"
"2011","20110511RCB",2011-05-11 00:00:00.000,"Royal Challengers Bangalore",2,16.6,151,16.6,9.0963855421686741,"11 May 2011"
"2011","20110513KXP",2011-05-13 00:00:00.000,"Kings XI Punjab",2,18.5,181,18.5,9.7837837837837842,"13 May 2011"
"2011","20110514DC",2011-05-14 00:00:00.000,"Mumbai Indians",2,19.8,125,19.8,6.3131313131313131,"14 May 2011"
"2011","20110514RCB",2011-05-14 00:00:00.000,"Royal Challengers Bangalore",2,12.4,105,12.4,8.46774193548387,"14 May 2011"
"2011","20110515KTK",2011-05-15 00:00:00.000,"Kochi Tuskers Kerala",2,7.2,98,7.2,13.611111111111111,"15 May 2011"
"2011","20110516DC",2011-05-16 00:00:00.000,"Deccan Chargers",2,19.2,138,19.2,7.1875,"16 May 2011"
"2011","20110517KXP",2011-05-17 00:00:00.000,"Royal Challengers Bangalore",2,16.6,121,16.6,7.2891566265060233,"17 May 2011"
"2011","20110518CSK",2011-05-18 00:00:00.000,"Kochi Tuskers Kerala",2,19.7,141,19.7,7.1573604060913709,"18 May 2011"
"2011","20110519KKR",2011-05-19 00:00:00.000,"Kolkata Knight Riders",2,16.4,119,16.4,7.25609756097561,"19 May 2011"
"2011","20110520RR",2011-05-20 00:00:00.000,"Rajasthan Royals",2,13.1,134,13.1,10.229007633587786,"20 May 2011"
"2011","20110521DC",2011-05-21 00:00:00.000,"Kings XI Punjab",2,18.6,116,18.6,6.236559139784946,"21 May 2011"
"2011","20110522RCB",2011-05-22 00:00:00.000,"Royal Challengers Bangalore",2,17.6,129,17.6,7.3295454545454541,"22 May 2011"
"2011","20110524CSK",2011-05-24 00:00:00.000,"Chennai Super Kings",2,19.4,177,19.4,9.1237113402061869,"24 May 2011"
"2011","20110525MI",2011-05-25 00:00:00.000,"Mumbai Indians",2,19.2,148,19.2,7.7083333333333339,"25 May 2011"
"2012","20120404MI",2012-04-04 00:00:00.000,"Mumbai Indians",2,16.5,115,16.5,6.96969696969697,"4 Apr 2012"
"2012","20120405DD",2012-04-05 00:00:00.000,"Delhi Daredevils",2,11.1,100,11.1,9.00900900900901,"5 Apr 2012"
"2012","20120407CSK",2012-04-07 00:00:00.000,"Deccan Chargers",2,17.1,119,17.1,6.95906432748538,"7 Apr 2012"
"2012","20120410DD",2012-04-10 00:00:00.000,"Delhi Daredevils",2,13.2,111,13.2,8.40909090909091,"10 Apr 2012"
"2012","20120411MI",2012-04-11 00:00:00.000,"Rajasthan Royals",2,19.4,170,19.4,8.7628865979381452,"11 Apr 2012"
"2012","20120412CSK",2012-04-12 00:00:00.000,"Chennai Super Kings",2,19.7,208,19.7,10.558375634517766,"12 Apr 2012"
"2012","20120412KXP",2012-04-12 00:00:00.000,"Kings XI Punjab",2,17.4,116,17.4,6.666666666666667,"12 Apr 2012"
"2012","20120413KKR",2012-04-13 00:00:00.000,"Kolkata Knight Riders",2,19.2,137,19.2,7.135416666666667,"13 Apr 2012"
"2012","20120414PW",2012-04-14 00:00:00.000,"Pune Warriors",2,19.2,156,19.2,8.125,"14 Apr 2012"
"2012","20120415RR",2012-04-15 00:00:00.000,"Royal Challengers Bangalore",2,19.5,136,19.5,6.9743589743589745,"15 Apr 2012"
"2012","20120416DD",2012-04-16 00:00:00.000,"Delhi Daredevils",2,14.8,93,14.8,6.2837837837837833,"16 Apr 2012"
"2012","20120417RR",2012-04-17 00:00:00.000,"Rajasthan Royals",2,19.4,197,19.4,10.154639175257733,"17 Apr 2012"
"2012","20120418KKR",2012-04-18 00:00:00.000,"Kolkata Knight Riders",2,16.3,127,16.3,7.7914110429447847,"18 Apr 2012"
"2012","20120419CSK",2012-04-19 00:00:00.000,"Pune Warriors",2,19.7,151,19.7,7.6649746192893407,"19 Apr 2012"
"2012","20120419DD",2012-04-19 00:00:00.000,"Delhi Daredevils",2,19.1,162,19.1,8.4816753926701569,"19 Apr 2012"
"2012","20120420RCB",2012-04-20 00:00:00.000,"Royal Challengers Bangalore",2,19.3,166,19.3,8.6010362694300522,"20 Apr 2012"
"2012","20120422KKR",2012-04-22 00:00:00.000,"Kolkata Knight Riders",2,19.1,127,19.1,6.649214659685863,"22 Apr 2012"
"2012","20120422KXP",2012-04-22 00:00:00.000,"Kings XI Punjab",2,19.3,164,19.3,8.49740932642487,"22 Apr 2012"
"2012","20120424DD",2012-04-24 00:00:00.000,"Delhi Daredevils",2,15.6,148,15.6,9.4871794871794872,"24 Apr 2012"
"2012","20120425MI",2012-04-25 00:00:00.000,"Mumbai Indians",2,19.5,171,19.5,8.76923076923077,"25 Apr 2012"
"2012","20120429MI",2012-04-29 00:00:00.000,"Mumbai Indians",2,18.2,101,18.2,5.5494505494505493,"29 Apr 2012"
"2012","20120430KKR",2012-04-30 00:00:00.000,"Kolkata Knight Riders",2,19.4,140,19.4,7.2164948453608249,"30 Apr 2012"
"2012","20120501DD",2012-05-01 00:00:00.000,"Delhi Daredevils",2,15.2,144,15.2,9.4736842105263168,"1 May 2012"
"2012","20120502KXP",2012-05-02 00:00:00.000,"Kings XI Punjab",2,19.5,163,19.5,8.35897435897436,"2 May 2012"
"2012","20120503MI",2012-05-03 00:00:00.000,"Pune Warriors",2,19.7,119,19.7,6.0406091370558377,"3 May 2012"
"2012","20120505RR",2012-05-05 00:00:00.000,"Kings XI Punjab",2,19.8,134,19.8,6.7676767676767673,"5 May 2012"
"2012","20120506RCB",2012-05-06 00:00:00.000,"Royal Challengers Bangalore",2,18.5,185,18.5,10,"6 May 2012"
"2012","20120507KKR",2012-05-07 00:00:00.000,"Kolkata Knight Riders",2,18.5,154,18.5,8.3243243243243246,"7 May 2012"
"2012","20120508RR",2012-05-08 00:00:00.000,"Rajasthan Royals",2,16.2,126,16.2,7.7777777777777777,"8 May 2012"
"2012","20120509RCB",2012-05-09 00:00:00.000,"Royal Challengers Bangalore",2,17.6,142,17.6,8.0681818181818183,"9 May 2012"
"2012","20120510CSK",2012-05-10 00:00:00.000,"Chennai Super Kings",2,18.3,127,18.3,6.9398907103825138,"10 May 2012"
"2012","20120510DD",2012-05-10 00:00:00.000,"Delhi Daredevils",2,16.4,193,16.4,11.76829268292683,"10 May 2012"
"2012","20120512CSK",2012-05-12 00:00:00.000,"Chennai Super Kings",2,15.2,115,15.2,7.5657894736842106,"12 May 2012"
"2012","20120514MI",2012-05-14 00:00:00.000,"Mumbai Indians",2,19.4,173,19.4,8.9175257731958766,"14 May 2012"
"2012","20120515DD",2012-05-15 00:00:00.000,"Delhi Daredevils",2,18.6,140,18.6,7.5268817204301071,"15 May 2012"
"2012","20120516KKR",2012-05-16 00:00:00.000,"Mumbai Indians",2,19.1,108,19.1,5.654450261780104,"16 May 2012"
"2012","20120517KXP",2012-05-17 00:00:00.000,"Kings XI Punjab",2,16.3,123,16.3,7.54601226993865,"17 May 2012"
"2012","20120517RCB",2012-05-17 00:00:00.000,"Delhi Daredevils",2,19.7,194,19.7,9.8477157360406089,"17 May 2012"
"2012","20120518DC",2012-05-18 00:00:00.000,"Deccan Chargers",2,18.4,128,18.4,6.9565217391304355,"18 May 2012"
"2012","20120519DD",2012-05-19 00:00:00.000,"Delhi Daredevils",2,18.2,145,18.2,7.9670329670329672,"19 May 2012"
"2012","20120520DC",2012-05-20 00:00:00.000,"Royal Challengers Bangalore",2,19.7,123,19.7,6.2436548223350252,"20 May 2012"
"2012","20120520MI",2012-05-20 00:00:00.000,"Mumbai Indians",2,18.1,163,18.1,9.0055248618784525,"20 May 2012"
"2012","20120525CSK",2012-05-25 00:00:00.000,"Delhi Daredevils",2,16.5,136,16.5,8.2424242424242422,"25 May 2012"
"2012","20120527KKR",2012-05-27 00:00:00.000,"Kolkata Knight Riders",2,19.4,192,19.4,9.8969072164948457,"27 May 2012"
"2013","20130403KKR",2013-04-03 00:00:00.000,"Kolkata Knight Riders",2,18.4,129,18.4,7.0108695652173916,"3 Apr 2013"
"2013","20130405SH",2013-04-05 00:00:00.000,"Pune Warriors",2,18.5,104,18.5,5.6216216216216219,"5 Apr 2013"
"2013","20130407",2013-04-07 00:00:00.000,"Royal Challengers Bangalore",2,0.6,15,0.6,25,"7 Apr 2013"
"2013","20130407KXP",2013-04-07 00:00:00.000,"Kings XI Punjab",2,12.3,100,12.3,8.1300813008130071,"7 Apr 2013"
"2013","20130408RR",2013-04-08 00:00:00.000,"Kolkata Knight Riders",2,18.6,125,18.6,6.7204301075268811,"8 Apr 2013"
"2013","20130409RCB",2013-04-09 00:00:00.000,"Royal Challengers Bangalore",2,17.4,162,17.4,9.3103448275862082,"9 Apr 2013"
"2013","20130410CSK",2013-04-10 00:00:00.000,"Chennai Super Kings",2,17.2,139,17.2,8.08139534883721,"10 Apr 2013"
"2013","20130411PW",2013-04-11 00:00:00.000,"Pune Warriors",2,18.4,148,18.4,8.0434782608695663,"11 Apr 2013"
"2013","20130411RCB",2013-04-11 00:00:00.000,"Royal Challengers Bangalore",2,17.4,158,17.4,9.0804597701149437,"11 Apr 2013"
"2013","20130412SH",2013-04-12 00:00:00.000,"Sunrisers Hyderabad",2,19.2,115,19.2,5.9895833333333339,"12 Apr 2013"
"2013","20130414KKR",2013-04-14 00:00:00.000,"Sunrisers Hyderabad",2,19.7,132,19.7,6.7005076142131985,"14 Apr 2013"
"2013","20130414RR",2013-04-14 00:00:00.000,"Rajasthan Royals",2,19.2,126,19.2,6.5625,"14 Apr 2013"
"2013","20130416",2013-04-16 00:00:00.000,"Delhi Daredevils",2,0.6,11,0.6,18.333333333333336,"16 Apr 2013"
"2013","20130416KXP",2013-04-16 00:00:00.000,"Kolkata Knight Riders",2,19.8,153,19.8,7.7272727272727266,"16 Apr 2013"
"2013","20130417RR",2013-04-17 00:00:00.000,"Mumbai Indians",2,18.2,92,18.2,5.0549450549450547,"17 Apr 2013"
"2013","20130417SH",2013-04-17 00:00:00.000,"Pune Warriors",2,18.6,108,18.6,5.8064516129032251,"17 Apr 2013"
"2013","20130418CSK",2013-04-18 00:00:00.000,"Delhi Daredevils",2,17.3,83,17.3,4.797687861271676,"18 Apr 2013"
"2013","20130419SH",2013-04-19 00:00:00.000,"Sunrisers Hyderabad",2,18.6,127,18.6,6.8279569892473111,"19 Apr 2013"
"2013","20130420CSK",2013-04-20 00:00:00.000,"Chennai Super Kings",2,19.1,124,19.1,6.492146596858638,"20 Apr 2013"
"2013","20130420RCB",2013-04-20 00:00:00.000,"Royal Challengers Bangalore",2,17.5,123,17.5,7.0285714285714285,"20 Apr 2013"
"2013","20130421DD",2013-04-21 00:00:00.000,"Delhi Daredevils",2,16.8,165,16.8,9.8214285714285712,"21 Apr 2013"
"2013","20130421KXP",2013-04-21 00:00:00.000,"Kings XI Punjab",2,19.5,186,19.5,9.5384615384615383,"21 Apr 2013"
