Season,match_key,match_no,batsmen,player_key,wicket_status,R,B,M,fours,sixes,SR,special_role,match_date
2010,"20100324RR","16th match (N)","MS Bisla",1155,"run out (Hayden/Morkel)",7,9,0,1,0,77.77,"normal player",2010-03-21 00:00:00.000
2010,"20100327KKR","19th match (N)","RS Bopara",1040,"c Trivedi b Patel",25,26,0,1,0,96.15,"normal player",2010-03-24 00:00:00.000
2010,"20100328RR","21","PA Patel",1010,"b McLaren",8,12,0,1,0,66.66,"normal player",2010-03-25 00:00:00.000
2010,"20100328MI","20th match (D/N)","DW Steyn",1028,"b McDonald",8,9,0,1,0,88.88,"normal player",2010-03-25 00:00:00.000
2010,"20100329DC","22nd match (N)","VVS Laxman",1063,"c Pathan b Tait",10,12,0,1,0,83.33,"normal player",2010-03-26 00:00:00.000
2010,"20100330MI","23rd match (N)","DPMD Jayawardene",1044,"b Mathews",16,15,0,1,0,106.66,"normal player",2010-03-27 00:00:00.000
2010,"20100330MI","23rd match (N)","Mandeep Singh",1222,"c Lee b Srivastava",4,7,0,1,0,57.14,"normal player",2010-03-27 00:00:00.000
2010,"20100331DC","25th match (N)","SS Tiwary",1095,"c †Gilchrist b Singh",4,3,0,1,0,133.33,"normal player",2010-03-28 00:00:00.000
2010,"20100331DC","25th match (N)","KAJ Roach",1470,"b Khan",10,9,0,1,0,111.11,"normal player",2010-03-28 00:00:00.000
2010,"20100331DC","25th match (N)","Y Venugopal Rao",1070,"c McLaren b Pollard",7,9,0,1,0,77.77,"normal player",2010-03-28 00:00:00.000
2010,"20100331CSK","24th match (D/N)","AC Voges",1469,"c Muralitharan b Morkel",20,19,0,1,0,105.26,"normal player",2010-03-28 00:00:00.000
2010,"20100331CSK","24th match (D/N)","P Dogra",1256,"run out (†Dhoni/Thushara)",5,3,0,1,0,166.66,"normal player",2010-03-28 00:00:00.000
2010,"20100331CSK","24th match (D/N)","YK Pathan",1033,"c Raina b Jakati",8,6,0,1,0,133.33,"normal player",2010-03-28 00:00:00.000
2010,"20100331CSK","24th match (D/N)","FY Fazal",1188,"c Vijay b Jakati",17,18,0,1,0,94.44,"normal player",2010-03-28 00:00:00.000
2010,"20100331CSK","24th match (D/N)","SK Raina",1012,"b Warne",14,12,0,1,0,116.66,"normal player",2010-03-28 00:00:00.000
2010,"20100401KKR","26th match (N)","AB Agarkar",1057,"c & b Collingwood",17,13,0,1,0,130.76,"normal player",2010-03-29 00:00:00.000
2010,"20100402RCB","27th match (N)","VS Malik",1337,"b Khan",6,5,0,1,0,120,"normal player",2010-03-30 00:00:00.000
2010,"20100402RCB","27th match (N)","IK Pathan",1045,"c Harbhajan Singh b Malinga",18,14,0,1,0,128.57,"normal player",2010-03-30 00:00:00.000
2010,"20100403MI","28th match (D/N)","S Badrinath",1016,"c †Uthappa b Vinay Kumar",7,6,0,1,0,116.66,"normal player",2010-03-31 00:00:00.000
2010,"20100403MI","28th match (D/N)","MK Pandey",1105,"c †Dhoni b Thushara",5,7,0,1,0,71.42,"normal player",2010-03-31 00:00:00.000
2010,"20100403CSK","29th match (N)","AC Voges",1469,"c Warner b Mishra",15,17,0,1,0,88.23,"normal player",2010-03-31 00:00:00.000
2010,"20100403CSK","29th match (N)","KM Jadhav",1195,"c Pathan b Warne",10,9,0,1,0,111.11,"normal player",2010-03-31 00:00:00.000
2010,"20100404DC","30th match (N)","CH Gayle",1051,"c Roach b Symonds",4,7,0,1,0,57.14,"normal player",2010-01-04 00:00:00.000
2010,"20100404KXP","31","JH Kallis",1066,"c †Bisla b Srivastava",9,10,0,1,0,90,"normal player",2010-02-04 00:00:00.000
2010,"20100405RR","32nd match (D/N)","YK Pathan",1033,"c Bollinger b Morkel",4,2,0,1,0,200,"normal player",2010-03-04 00:00:00.000
2010,"20100406CSK","33rd match (N)","RJ Harris",1126,"c Dhawan b McLaren",13,10,0,1,0,130,"normal player",2010-03-04 00:00:00.000
2010,"20100406CSK","33rd match (N)","R Sharma",1177,"c Bravo b Harbhajan Singh",5,7,0,1,0,71.42,"normal player",2010-03-04 00:00:00.000
2010,"20100406CSK","33rd match (N)","S Dhawan",1003,"st †Gilchrist b Ojha",14,13,0,1,0,107.69,"normal player",2010-03-04 00:00:00.000
2010,"20100407RR","35th match (N)","A Mithun",1206,"b Mishra",5,4,0,1,0,125,"normal player",2010-04-04 00:00:00.000
2010,"20100407RR","35th match (N)","V Kohli",1024,"b Maharoof",13,11,0,1,0,118.18,"normal player",2010-04-04 00:00:00.000
2010,"20100408DC","36th match (N)","Anirudh Singh",1460,"c †Ojha b Warne",9,12,0,1,0,75,"normal player",2010-05-04 00:00:00.000
2010,"20100408DC","36th match (N)","VVS Laxman",1063,"c Pathan b Dole",6,9,0,1,0,66.66,"normal player",2010-05-04 00:00:00.000
2010,"20100408DC","36th match (N)","AA Jhunjhunwala",1217,"c Laxman b Harmeet Singh",11,8,0,1,0,137.5,"normal player",2010-05-04 00:00:00.000
2010,"20100409KXP","37th match (N)","SS Tiwary",1095,"c Hayden b Jakati",14,18,0,1,0,77.77,"normal player",2010-06-04 00:00:00.000
2010,"20100411KXP","40th match (N)","RG Sharma",1064,"c Steyn b Vinay Kumar",6,5,0,1,0,120,"normal player",2010-08-04 00:00:00.000
2010,"20100411MI","41","Yuvraj Singh",1042,"c Duminy b Pollard",15,21,0,1,0,71.42,"normal player",2010-09-04 00:00:00.000
2010,"20100411MI","41","Harbhajan Singh",1007,"c †Sangakkara b Ablish",9,7,0,1,0,128.57,"normal player",2010-09-04 00:00:00.000
2010,"20100411MI","41","R Sathish",1200,"c †Sangakkara b Pathan",20,17,0,1,0,117.64,"normal player",2010-09-04 00:00:00.000
2010,"20100413MI","44th match (D/N)","IK Pathan",1045,"c Bhatia b Mishra",12,17,0,1,0,70.58,"normal player",2010-11-04 00:00:00.000
2010,"20100413MI","44th match (D/N)","DA Warner",1121,"run out (Goel/†Sangakkara)",6,11,0,1,0,54.54,"normal player",2010-11-04 00:00:00.000
2010,"20100413MI","44th match (D/N)","M Manhas",1092,"b Theron",26,28,0,1,0,92.85,"normal player",2010-11-04 00:00:00.000
2010,"20100414RCB","45th match (N)","FY Fazal",1188,"run out (Jayasuriya/Harbhajan Singh)",10,15,0,1,0,66.66,"normal player",2010-11-04 00:00:00.000
2010,"20100415DC","46th match (N)","JH Kallis",1066,"c Sumanth b Ojha",27,37,0,1,0,72.97,"normal player",2010-12-04 00:00:00.000
2010,"20100417MI","49th match (N)","MJ Lumb",1227,"run out (Kallis/Vinay Kumar)",9,8,0,1,0,112.5,"normal player",2010-04-14 00:00:00.000
2010,"20100417MI","49th match (N)","AA Jhunjhunwala",1217,"c Kumble b Pankaj Singh",13,22,0,1,0,59.09,"normal player",2010-04-14 00:00:00.000
2010,"20100421MI","53rd match (N)","AC Voges",1469,"c Kartik b Dinda",8,7,0,1,0,114.28,"normal player",2010-04-17 00:00:00.000
2010,"20100421MI","53rd match (N)","YK Pathan",1033,"c Ganguly b Unadkat",8,9,0,1,0,88.88,"normal player",2010-04-17 00:00:00.000
2010,"20100421MI","53rd match (N)","SK Trivedi",1109,"c Unadkat b Dinda",4,2,0,1,0,200,"normal player",2010-04-17 00:00:00.000
2010,"20100424RCB","55th match (N)","DA Warner",1121,"c RG Sharma b Marsh",5,4,0,1,0,125,"normal player",2010-04-18 00:00:00.000
2010,"20100424RCB","55th match (N)","TL Suman",1107,"b Yadav",5,6,0,1,0,83.33,"normal player",2010-04-18 00:00:00.000
2010,"20100422CSK","54th match (D/N)","ML Hayden",1011,"c †Sangakkara b Powar",5,8,0,1,0,62.5,"normal player",2010-04-18 00:00:00.000
2010,"20100425CSK","56th match (N)","STR Binny",1197,"c Ganguly b Dinda",8,5,0,1,0,160,"normal player",2010-04-19 00:00:00.000
2010,"20100425CSK","56th match (N)","S Dhawan",1003,"c †Saha b Bond",10,11,0,1,0,90.9,"normal player",2010-04-19 00:00:00.000
2011,"20110408CSK","1","V Kohli",1024,"c †Rayudu b Pollard",9,7,0,1,0,128.57,"normal player",2010-04-21 00:00:00.000
2011,"20110409RCB","2nd Semi-Final (N)","HH Gibbs",1062,"b Jakati",18,26,0,1,0,69.23,"normal player",2010-04-22 00:00:00.000
2011,"20110409RR","3rd Place Play-off (N)","DR Smith",1088,"b Kumble",5,10,0,1,0,50,"normal player",2010-04-24 00:00:00.000
2011,"20110411KKR","2nd match (D/N)","B Chipli",1159,"b Trivedi",6,9,0,1,0,66.66,"normal player",2011-09-04 00:00:00.000
2011,"20110411KKR","2nd match (D/N)","DW Steyn",1028,"c Botha b Singh",7,6,0,1,0,116.66,"normal player",2011-09-04 00:00:00.000
2011,"20110413KXP","4th match (D/N)","AJ Finch",1166,"c Rayudu b Harbhajan Singh",8,12,0,1,0,66.66,"normal player",2011-10-04 00:00:00.000
2011,"20110413PW","6th match (N)","DW Steyn",1028,"b Unadkat",13,12,0,1,0,108.33,"normal player",2011-11-04 00:00:00.000
2011,"20110416CSK","10th match (N)","M Manhas",1092,"c Jadeja b Hodge",12,19,0,1,0,63.15,"normal player",2011-04-13 00:00:00.000
2011,"20110416KXP","11th match (N)","TM Dilshan",1075,"c †Sangakkara b Sharma",7,8,0,1,0,87.5,"normal player",2011-04-14 00:00:00.000
2011,"20110418KTK","14th match (D/N)","MA Agarwal",1163,"c Morkel b Ashwin",7,13,0,1,0,53.84,"normal player",2011-04-16 00:00:00.000
2011,"20110418KTK","14th match (D/N)","S Badrinath",1016,"c Ninan b van der Wath",5,3,0,1,0,166.66,"normal player",2011-04-16 00:00:00.000
2011,"20110418KTK","14th match (D/N)","JA Morkel",1065,"c Agarwal b van der Wath",9,8,0,1,0,112.5,"normal player",2011-04-16 00:00:00.000
2011,"20110419AB","15th match (N)","S Sohal",1124,"c Karthik b Harris",7,5,0,1,0,140,"normal player",2011-04-16 00:00:00.000
2011,"20110419AB","15th match (N)","JP Duminy",1004,"c Chawla b McLaren",18,16,0,1,0,112.5,"normal player",2011-04-16 00:00:00.000
2011,"20110420KTK","17th match (N)","AS Raut",1084,"run out (Shakib Al Hasan/†Bisla)",11,15,0,1,0,73.33,"normal player",2011-04-17 00:00:00.000
2011,"20110419DC","16th match (D/N)","IK Pathan",1045,"c Wagh b Yuvraj Singh",14,16,0,1,0,87.5,"normal player",2011-04-17 00:00:00.000
2011,"20110420MI","18th match (N)","S Badrinath",1016,"lbw b Gomez",19,17,0,1,0,111.76,"normal player",2011-04-18 00:00:00.000
2011,"20110423DC","22nd match (N)","KM Jadhav",1195,"b Shakib Al Hasan",12,11,0,1,0,109.09,"normal player",2011-04-20 00:00:00.000
2011,"20110423DC","22nd match (N)","R Vinay Kumar",1027,"b Shakib Al Hasan",11,10,0,1,0,110,"normal player",2011-04-20 00:00:00.000
2011,"20110423DC","22nd match (N)","R Bhatia",1122,"run out (†Patel/Jadeja)",10,8,0,1,0,125,"normal player",2011-04-20 00:00:00.000
2011,"20110423DC","22nd match (N)","EJG Morgan",1156,"run out (Jayawardene)",10,12,0,1,0,83.33,"normal player",2011-04-20 00:00:00.000
2011,"20110422RCB","21","WD Parnell",1176,"b Franklin",9,8,0,1,0,112.5,"normal player",2011-04-20 00:00:00.000
2011,"20110422RCB","21","M Kartik",1058,"c Symonds b Malinga",11,13,0,1,0,84.61,"normal player",2011-04-20 00:00:00.000
2011,"20110422RCB","21","JEC Franklin",1194,"c Manhas b Wagh",6,8,0,1,0,75,"normal player",2011-04-20 00:00:00.000
2011,"20110424MI","23rd match (N)","PP Chawla",1046,"b Tait",4,3,0,1,0,133.33,"normal player",2011-04-21 00:00:00.000
2011,"20110425CSK","25th match (N)","SK Raina",1012,"c & b Harbhajan Singh",5,4,0,1,0,125,"normal player",2011-04-22 00:00:00.000
2011,"20110426RCB","26th match (N)","KD Karthik",1076,"c Sehwag b Agarkar",6,5,0,1,0,120,"normal player",2011-04-23 00:00:00.000
2011,"20110427DC","27th match (D/N)","B Chipli",1159,"c Sathish b Pollard",6,8,0,1,0,75,"normal player",2011-04-24 00:00:00.000
2011,"20110427CSK","28th match (N)","R Vinay Kumar",1027,"c Watson b Singh",5,4,0,1,0,125,"normal player",2011-04-24 00:00:00.000
2011,"20110427CSK","28th match (N)","VVS Laxman",1063,"run out (Dravid)",8,10,0,1,0,80,"normal player",2011-04-24 00:00:00.000
2011,"20110429RCB","30th match (N)","DA Warner",1121,"b Khan",7,11,0,1,0,63.63,"normal player",2011-04-26 00:00:00.000
2011,"20110430DC","31","MK Pandey",1105,"c Ashwin b Southee",10,13,0,1,0,76.92,"normal player",2011-04-27 00:00:00.000
2011,"20110430DC","31","MR Marsh",1208,"c Ashwin b Bollinger",11,15,0,1,0,73.33,"normal player",2011-04-27 00:00:00.000
2011,"20110430DC","31","MEK Hussey",1184,"c Pandey b Kartik",9,18,0,1,0,50,"normal player",2011-04-27 00:00:00.000
2011,"20110501CSK","34th match (D/N)","A Symonds",1133,"b Botha",17,26,0,1,0,65.38,"normal player",2011-04-29 00:00:00.000
2011,"20110501CSK","34th match (D/N)","RG Sharma",1064,"c Botha b Warne",13,22,0,1,0,59.09,"normal player",2011-04-29 00:00:00.000
2011,"20110501CSK","34th match (D/N)","AT Rayudu",1169,"c & b Menaria",11,13,0,1,0,84.61,"normal player",2011-04-29 00:00:00.000
2011,"20110502MI","37th match (N)","DJ Hussey",1137,"lbw b Iqbal Abdulla",15,20,0,1,0,75,"normal player",2011-04-30 00:00:00.000
2011,"20110502MI","37th match (N)","PC Valthaty",1082,"c Tiwary b Pathan",7,8,0,1,0,87.5,"normal player",2011-04-30 00:00:00.000
2011,"20110502MI","37th match (N)","SE Marsh",1170,"run out (†Goswami/Iqbal Abdulla)",5,7,0,1,0,71.42,"normal player",2011-04-30 00:00:00.000
2011,"20110502KTK","36th match (D/N)","Y Nagar",1150,"run out (Jadeja/†Patel)",22,30,0,1,0,73.33,"normal player",2011-04-30 00:00:00.000
2011,"20110504CSK","39th match (N)","CL White",1190,"c sub (F du Plessis) b Morkel",13,18,0,1,0,72.22,"normal player",2011-01-05 00:00:00.000
2011,"20110503KKR","38th match (D/N)","J Botha",1141,"lbw b Sharma",12,18,0,1,0,66.66,"normal player",2011-01-05 00:00:00.000
2011,"20110505DC","41","Y Nagar",1150,"c Singh b Vinay Kumar",18,23,0,1,0,78.26,"normal player",2011-02-05 00:00:00.000
2011,"20110506RCB","43rd match (D/N)","M Vijay",1118,"lbw b Botha",5,6,0,1,0,83.33,"normal player",2011-04-05 00:00:00.000
2011,"20110506RCB","43rd match (D/N)","J Botha",1141,"c Raina b Jakati",8,6,0,1,0,133.33,"normal player",2011-04-05 00:00:00.000
2011,"20110507KKR","44th match (N)","GC Smith",1029,"c Blizzard b Patel",6,12,0,1,0,50,"normal player",2011-04-05 00:00:00.000
2011,"20110507MI","46th match (N)","IK Pathan",1045,"st †Sangakkara b Mishra",12,15,0,1,0,80,"normal player",2011-05-05 00:00:00.000
2011,"20110508PW","45th match (D/N)","RA Jadeja",1035,"c Pathan b Bhatia",8,11,0,1,0,72.72,"normal player",2011-05-05 00:00:00.000
2011,"20110510KXP","48th match (D/N)","EJG Morgan",1156,"b Ashwin",5,6,0,1,0,83.33,"normal player",2011-07-05 00:00:00.000
2011,"20110509CSK","49th match (N)","M Morkel",1136,"c Symonds b Pollard",10,9,0,1,0,111.11,"normal player",2011-07-05 00:00:00.000
2011,"20110512CSK","52nd match (N)","SR Watson",1182,"c Jakati b Ashwin",11,10,0,1,0,110,"normal player",2011-09-05 00:00:00.000
2011,"20110513KXP","53rd match (D/N)","DW Steyn",1028,"c Ferguson b Parnell",11,6,0,1,0,183.33,"normal player",2011-10-05 00:00:00.000
2011,"20110513KXP","53rd match (D/N)","DT Christian",1160,"lbw b Yuvraj Singh",10,11,0,1,0,90.9,"normal player",2011-10-05 00:00:00.000
2011,"20110514DC","54th match (N)","A Symonds",1133,"run out (Mandeep Singh/†Gilchrist)",8,6,0,1,0,133.33,"normal player",2011-10-05 00:00:00.000
2011,"20110514DC","54th match (N)","RJ Harris",1126,"c Pollard b Patel",6,4,0,1,0,150,"normal player",2011-10-05 00:00:00.000
2011,"20110514RCB","55th match (N)","AL Menaria",1174,"c Kaif b Gayle",8,6,0,1,0,133.33,"normal player",2011-11-05 00:00:00.000
2011,"20110514RCB","55th match (N)","J Botha",1141,"c †Arun Karthik b Aravind",19,20,0,1,0,95,"normal player",2011-11-05 00:00:00.000
2011,"20110515KTK","56th match (N)","CA Ingram",1220,"c Bravo b Ashwin",7,12,0,1,0,58.33,"normal player",2011-12-05 00:00:00.000
2011,"20110515KTK","56th match (N)","MEK Hussey",1184,"lbw b Pathan",5,4,0,1,0,125,"normal player",2011-12-05 00:00:00.000
2011,"20110517KXP","59th match (N)","B Chipli",1159,"c Suman b Kulkarni",10,11,0,1,0,90.9,"normal player",2011-05-14 00:00:00.000
2011,"20110517KXP","59th match (N)","JP Duminy",1004,"st †Rayudu b Harbhajan Singh",8,10,0,1,0,80,"normal player",2011-05-14 00:00:00.000
2011,"20110517KXP","59th match (N)","RG Sharma",1064,"c †Sangakkara b Sharma",4,6,0,1,0,66.66,"normal player",2011-05-14 00:00:00.000
2011,"20110516DC","58th match (D/N)","M Kaif",1212,"c Bhatia b Unadkat",15,13,0,1,0,115.38,"normal player",2011-05-14 00:00:00.000
2011,"20110519KKR","61","AM Rahane",1111,"lbw b Sreesanth",8,9,0,1,0,88.88,"normal player",2011-05-15 00:00:00.000
2011,"20110520RR","62nd match (N)","CJ Ferguson",1224,"c & b Duminy",11,13,0,1,0,84.61,"normal player",2011-05-16 00:00:00.000
2011,"20110521DC","63rd match (N)","SS Tiwary",1095,"c Hussey b Srivastava",6,11,0,1,0,54.54,"normal player",2011-05-17 00:00:00.000
2011,"20110522RCB","66th match (N)","TL Suman",1107,"c Menaria b Watson",5,6,0,1,0,83.33,"normal player",2011-05-20 00:00:00.000
2011,"20110524CSK","67th match (D/N)","Mandeep Singh",1222,"st †Devdhar b Mishra",7,8,0,1,0,87.5,"normal player",2011-05-21 00:00:00.000
2011,"20110524CSK","67th match (D/N)","PC Valthaty",1082,"c Anand Rajan b Steyn",5,6,0,1,0,83.33,"normal player",2011-05-21 00:00:00.000
2011,"20110524CSK","67th match (D/N)","KD Karthik",1076,"c Ravi Teja b Christian",11,14,0,1,0,78.57,"normal player",2011-05-21 00:00:00.000
2011,"20110528CSK","70th match (N)","RG Sharma",1064,"c †Goswami b Bhatia",10,9,0,1,0,111.11,"normal player",2011-05-22 00:00:00.000
2012,"20120406PW","2nd Qualifying Final (N)","RG Sharma",1064,"c Pomersbach b Vettori",13,15,0,1,0,86.66,"normal player",2011-05-27 00:00:00.000
2012,"20120525CSK","71","S Dhawan",1003,"b Khan",5,4,0,1,0,125,"normal player",2012-05-20 00:00:00.000
2014,"20140420KXP","4th match (N)","AM Nayar",1006,"lbw b Steyn",4,3,0,1,0,133.33,"normal player",2014-04-18 00:00:00.000
2014,"20140420KXP","4th match (N)","DA Warner",1121,"c Richardson b Bhatia",32,35,0,1,0,91.42,"normal player",2014-04-18 00:00:00.000
2014,"20140420KXP","4th match (N)","R Bhatia",1122,"c Finch b Steyn",4,3,0,1,0,133.33,"normal player",2014-04-18 00:00:00.000
2018,"20180410CSK","1","RA Jadeja",1035,"c Yadav b Mustafizur Rahman",12,13,0,1,0,92.3,"normal player",2018-07-04 00:00:00.000
2018,"20180410CSK","1","Harbhajan Singh",1007,"c Bumrah b McClenaghan",8,5,0,1,0,160,"normal player",2018-07-04 00:00:00.000
2018,"20180412SH","3rd match (N)","CA Lynn",1276,"c de Villiers b Woakes",5,8,0,1,0,62.5,"normal player",2018-08-04 00:00:00.000
2018,"20180411RR","2nd match (D/N)","R Tewatia",1336,"lbw b Ashwin",9,7,0,1,0,128.57,"normal player",2018-08-04 00:00:00.000
2018,"20180414SH","6th match (N)","DJM Short",,"run out (Shankar)",6,3,0,1,0,200,"normal player",2018-11-04 00:00:00.000
2018,"20180415KXP","7th match (N)","MK Pandey",1105,"c Sharma b Markande",11,8,0,1,0,137.5,"normal player",2018-12-04 00:00:00.000
2018,"20180415RR","8th match (N)","Mandeep Singh",1222,"run out (sub [Dagar]/†Rahul)",22,19,0,1,0,115.78,"normal player",2018-04-13 00:00:00.000
2018,"20180417MI","10th match (N)","SP Narine",1253,"c Williamson b Shakib Al Hasan",9,10,0,1,0,90,"normal player",2018-04-14 00:00:00.000
2018,"20180416KKR","9th match (D/N)","KH Pandya",1359,"c Tewatia b Mohammed Shami",11,10,0,1,0,110,"normal player",2018-04-14 00:00:00.000
2018,"20180419KXP","12th match (N)","SW Billings",1367,"lbw b Ashwin",9,8,0,1,0,112.5,"normal player",2018-04-15 00:00:00.000
2018,"20180418KKR","11th match (D/N)","DJM Short",,"c †de Kock b Chahal",11,17,0,1,0,64.7,"normal player",2018-04-15 00:00:00.000
2018,"20180420CSK","13th match (N)","SS Iyer",1339,"c Rana b Russell",4,3,0,1,0,133.33,"normal player",2018-04-16 00:00:00.000
2018,"20180420CSK","13th match (N)","Mohammed Shami",1289,"c Russell b Narine",7,6,0,1,0,116.66,"normal player",2018-04-16 00:00:00.000
2018,"20180420CSK","13th match (N)","Shubman Gill",,"c Morris b Tewatia",6,5,0,1,0,120,"normal player",2018-04-16 00:00:00.000
2018,"20180421KXP","14th match (N)","Washington Sundar",1401,"c Yadav b KH Pandya",7,8,0,1,0,87.5,"normal player",2018-04-17 00:00:00.000
2018,"20180421KXP","14th match (N)","Mandeep Singh",1222,"st †Ishan Kishan b KH Pandya",16,14,0,1,0,114.28,"normal player",2018-04-17 00:00:00.000
2018,"20180421KXP","14th match (N)","SN Khan",1348,"st sub (†AP Tare) b Markande",5,6,0,1,0,83.33,"normal player",2018-04-17 00:00:00.000
2018,"20180421RCB","15th match (N)","SV Samson",1293,"c Kuldeep Yadav b Shivam Mavi",7,8,0,1,0,87.5,"normal player",2018-04-18 00:00:00.000
2018,"20180422RR","17th match (N)","STR Binny",1197,"c & b Thakur",10,8,0,1,0,125,"normal player",2018-04-20 00:00:00.000
2018,"20180426SH","21","HH Pandya",1346,"b Archer",4,2,0,1,0,200,"normal player",2018-04-22 00:00:00.000
2018,"20180426SH","21","KH Pandya",1359,"c Klaasen b Archer",7,6,0,1,0,116.66,"normal player",2018-04-22 00:00:00.000
2018,"20180426SH","21","JC Archer",,"c & b HH Pandya",8,9,0,1,0,88.88,"normal player",2018-04-22 00:00:00.000
2018,"20180426SH","21","RA Tripathi",1388,"c Yadav b KH Pandya",9,8,0,1,0,112.5,"normal player",2018-04-22 00:00:00.000
2018,"20180425CSK","20th match (D/N)","F du Plessis",1238,"st †Saha b Rashid Khan",11,13,0,1,0,84.61,"normal player",2018-04-22 00:00:00.000
2018,"20180427DC","22nd match (N)","Yuvraj Singh",1042,"c †Pant b Avesh Khan",14,17,0,1,0,82.35,"normal player",2018-04-23 00:00:00.000
2018,"20180428MI","23rd match (N)","E Lewis",,"c Pandey b Sandeep Sharma",5,9,0,1,0,55.55,"normal player",2018-04-24 00:00:00.000
2018,"20180428MI","23rd match (N)","S Dhawan",1003,"b McClenaghan",5,6,0,1,0,83.33,"normal player",2018-04-24 00:00:00.000
2018,"20180429KKR","24th match (N)","C de Grandhomme",1394,"run out (†Dhoni)",11,7,0,1,0,157.14,"normal player",2018-04-25 00:00:00.000
2018,"20180429SH","25th match (N)","AS Rajpoot",1285,"b Basil Thampi",8,9,0,1,0,88.88,"normal player",2018-04-26 00:00:00.000
2018,"20180429SH","25th match (N)","AJ Tye",1398,"lbw b Sandeep Sharma",4,2,0,1,0,200,"normal player",2018-04-26 00:00:00.000
2018,"20180429SH","25th match (N)","Mohammad Nabi",1397,"c Agarwal b Rajpoot",4,2,0,1,0,200,"normal player",2018-04-26 00:00:00.000
2018,"20180430CSK","26th match (N)","N Rana",1378,"c & b Avesh Khan",8,7,0,1,0,114.28,"normal player",2018-04-27 00:00:00.000
2018,"20180430CSK","26th match (N)","CA Lynn",1276,"b Maxwell",5,6,0,1,0,83.33,"normal player",2018-04-27 00:00:00.000
2018,"20180501RCB","27th match (N)","SR Watson",1182,"c Markande b KH Pandya",12,11,0,1,0,109.09,"normal player",2018-04-28 00:00:00.000
2018,"20180503KKR","28th match (D/N)","S Dhawan",1003,"b Gowtham",6,4,0,1,0,150,"normal player",2018-04-29 00:00:00.000
2018,"20180503KKR","28th match (D/N)","MK Pandey",1105,"c Rahane b Unadkat",16,15,0,1,0,106.66,"normal player",2018-04-29 00:00:00.000
2018,"20180503KKR","28th match (D/N)","K Gowtham",,"c Dhawan b Basil Thampi",8,5,0,1,0,160,"normal player",2018-04-29 00:00:00.000
2018,"20180504MI","30th match (N)","GJ Maxwell",1241,"b Jadeja",6,5,0,1,0,120,"normal player",2018-04-30 00:00:00.000
2018,"20180505SH","32nd match (N)","RA Tripathi",1388,"run out (†Pant/Boult)",9,8,0,1,0,112.5,"normal player",2018-02-05 00:00:00.000
2018,"20180506KXP","33rd match (N)","RV Uthappa",1020,"c Bravo b Asif",6,8,0,1,0,75,"normal player",2018-03-05 00:00:00.000
2018,"20180507SH","35th match (D/N)","BB McCullum",1050,"c Thakur b Ngidi",5,3,0,1,0,166.66,"normal player",2018-05-05 00:00:00.000
2018,"20180510SH","38th match (N)","RA Tripathi",1388,"c Ashwin b Tye",11,13,0,1,0,84.61,"normal player",2018-06-05 00:00:00.000
2018,"20180510SH","38th match (N)","K Gowtham",,"c Stoinis b Rajpoot",5,3,0,1,0,166.66,"normal player",2018-06-05 00:00:00.000
2018,"20180509MI","37th match (D/N)","AD Russell",1274,"c KH Pandya b Bumrah",9,10,0,1,0,90,"normal player",2018-06-05 00:00:00.000
2018,"20180509MI","37th match (D/N)","SP Narine",1253,"c Sharma b KH Pandya",5,4,0,1,0,125,"normal player",2018-06-05 00:00:00.000
2018,"20180509MI","37th match (D/N)","Shubman Gill",,"c KH Pandya b HH Pandya",7,5,0,1,0,140,"normal player",2018-06-05 00:00:00.000
2018,"20180511RR","39th match (N)","S Dhawan",1003,"c Southee b Mohammed Siraj",13,19,0,1,0,68.42,"normal player",2018-07-05 00:00:00.000
2018,"20180512KKR","40th match (N)","AD Nath",1360,"c Gowtham b Sodhi",9,13,0,1,0,69.23,"normal player",2018-08-05 00:00:00.000
2018,"20180512KKR","40th match (N)","AR Patel",1319,"run out (Binny/†Buttler)",9,5,0,1,0,180,"normal player",2018-08-05 00:00:00.000
2018,"20180512KKR","40th match (N)","BA Stokes",1383,"c Ashwin b Tye",14,11,0,1,0,127.27,"normal player",2018-08-05 00:00:00.000
2018,"20180512RCB","41","RK Singh",,"c †Ishan Kishan b Bumrah",5,3,0,1,0,166.66,"normal player",2018-09-05 00:00:00.000
2018,"20180512RCB","41","PP Chawla",1046,"c Yadav b Cutting",11,13,0,1,0,84.61,"normal player",2018-09-05 00:00:00.000
2018,"20180512RCB","41","SP Narine",1253,"c KH Pandya b McClenaghan",4,2,0,1,0,200,"normal player",2018-09-05 00:00:00.000
2018,"20180513CSK","42nd match (N)","GJ Maxwell",1241,"c Hales b Kumar",9,8,0,1,0,112.5,"normal player",2018-10-05 00:00:00.000
2018,"20180513CSK","42nd match (N)","PP Shaw",,"c Dhawan b Shakib Al Hasan",9,11,0,1,0,81.81,"normal player",2018-10-05 00:00:00.000
2018,"20180517RCB","47th match (N)","DJM Short",,"c †Ishan Kishan b Bumrah",4,5,0,1,0,80,"normal player",2018-05-13 00:00:00.000
2018,"20180519KKR","49th match (N)","JC Archer",,"c Shubman Gill b Russell",6,5,0,1,0,120,"normal player",2018-05-15 00:00:00.000
2018,"20180520DC","52nd match (N)","SK Raina",1012,"c Shankar b Lamichhane",15,18,0,1,0,83.33,"normal player",2018-05-18 00:00:00.000
