QuoteName,Date,Open,High,Low,Close,Adj Close,Volume
"SOXX",2020-12-01 00:00:00.000,365,370.11,363.81,367.78,366.3422,668400
"SOXX",2020-12-02 00:00:00.000,366.75,370.68,366.38,368.86,367.418,713800
"SOXX",2020-12-03 00:00:00.000,371,373.17,368.84,369.34,367.8961,365600
"SOXX",2020-12-04 00:00:00.000,371,379.64,370.41,379.41,377.9268,541500
"SOXX",2020-12-07 00:00:00.000,381.56,381.6,377.7,381.33,379.8393,552600
"SOXX",2020-12-08 00:00:00.000,381.06,384.05,379.19,382.56,381.0645,401000
"SOXX",2020-12-09 00:00:00.000,381.11,383.65,369.52,371.78,370.3266,649800
"SOXX",2020-12-10 00:00:00.000,368.6,374.45,367.36,371.26,369.8086,655800
"SOXX",2020-12-11 00:00:00.000,368.63,370.23,363.61,367.65,366.2127,535300
"SOXX",2020-12-14 00:00:00.000,370.32,373.24,369.5,371,370.302,437800
"SOXX",2020-12-15 00:00:00.000,376,377.42,373.53,376.17,375.4623,368900
"SOXX",2020-12-16 00:00:00.000,377.94,377.94,373.41,376.39,375.6819,447500
"SOXX",2020-12-17 00:00:00.000,378.86,378.86,375.43,377.08,376.3706,413400
"SOXX",2020-12-18 00:00:00.000,377.58,378.28,372.89,374.84,374.1348,386700
"SOXX",2020-12-21 00:00:00.000,370.1,373.49,366.97,373.17,372.468,599900
"SOXX",2020-12-22 00:00:00.000,373.26,373.5,369.51,372.62,371.919,222900
"SOXX",2020-12-23 00:00:00.000,373.24,373.85,369.5,369.82,369.1242,419000
"SOXX",2020-12-24 00:00:00.000,371.79,373.29,370.67,373.12,372.418,191400
"SOXX",2020-12-28 00:00:00.000,377.5,377.7,372.16,372.71,372.0088,369500
"SOXX",2020-12-29 00:00:00.000,374.63,374.63,367.63,371.75,371.0506,444900
"SOXX",2020-12-30 00:00:00.000,373.81,378.61,373.46,377.98,377.2689,386600
"SOXX",2020-12-31 00:00:00.000,378.37,379.77,375.62,379.18,378.4666,397700
"SOXX",2021-01-04 00:00:00.000,381.64,389.78,374.86,377.59,376.8796,829200
"SOXX",2021-01-05 00:00:00.000,377.29,385.31,377,385.31,384.5851,556900
"SOXX",2021-01-06 00:00:00.000,381.1,391.61,380.57,384.06,383.3374,1071700
"SOXX",2021-01-07 00:00:00.000,389.68,399.53,389.68,398.55,397.8002,603000
"SOXX",2021-01-08 00:00:00.000,404.26,406.11,394.08,398.76,398.0098,706600
"SOXX",2021-01-11 00:00:00.000,395.3,405.99,395,402.8,402.0422,543500
"SOXX",2021-01-12 00:00:00.000,405.39,409.16,401.71,405.24,404.4776,1501300
"SOXX",2021-01-13 00:00:00.000,408.99,409.88,404.31,405.9,405.1364,400000
"SOXX",2021-01-14 00:00:00.000,410.94,419.26,410.94,414.5,413.7202,582800
"SOXX",2021-01-15 00:00:00.000,414.04,414.5,403.74,406.07,405.306,801300
"SOXX",2021-01-19 00:00:00.000,412.75,420.28,411.78,420,419.2098,839000
"SOXX",2021-01-20 00:00:00.000,424.56,425.99,417.52,418.5,417.7126,617000
"SOXX",2021-01-21 00:00:00.000,422.47,426.25,418.12,424.55,423.7513,848400
"SOXX",2021-01-22 00:00:00.000,421.1,422.92,417.13,417.35,416.5648,556100
"SOXX",2021-01-25 00:00:00.000,420.84,421.92,409.9,417.95,417.1637,561100
"SOXX",2021-01-26 00:00:00.000,418.18,418.18,411.12,411.16,410.3865,408300
"SOXX",2021-01-27 00:00:00.000,404,404.05,388.23,389.82,389.0866,1797100
"SOXX",2021-01-28 00:00:00.000,397.67,404.09,394.54,398.37,397.6205,1123300
"SOXX",2021-01-29 00:00:00.000,399.71,401.14,390.12,391.42,390.6836,920600
"SOXX",2021-02-01 00:00:00.000,398.09,408.12,396.77,406.88,406.1145,641100
"SOXX",2021-02-02 00:00:00.000,413.67,414,407.9,413.48,412.7021,809800
"SOXX",2021-02-03 00:00:00.000,415.06,416.25,404,405.08,404.3179,922600
"SOXX",2021-02-04 00:00:00.000,403.8,408.72,400.96,408.4,407.6317,610800
"SOXX",2021-02-05 00:00:00.000,411.45,411.45,405,405.61,404.8469,487600
"SOXX",2021-02-08 00:00:00.000,408.34,418.09,408.32,417.78,416.994,649100
"SOXX",2021-02-09 00:00:00.000,416.57,419.49,414.23,416.55,415.7663,461100
"SOXX",2021-02-10 00:00:00.000,420,422.19,412.01,417.37,416.5848,740100
"SOXX",2021-02-11 00:00:00.000,420.82,432.13,420.82,431.82,431.0076,702900
"SOXX",2021-02-12 00:00:00.000,430.55,438.01,428.35,437.16,436.3376,641700
"SOXX",2021-02-16 00:00:00.000,442.37,443.97,437.48,439.36,438.5334,1050800
"SOXX",2021-02-17 00:00:00.000,435.59,437.2,425.91,431.83,431.0175,928400
"SOXX",2021-02-18 00:00:00.000,426.47,429.37,422.04,427.39,426.5859,749200
"SOXX",2021-02-19 00:00:00.000,433.87,440.29,432.98,437.69,436.8665,751500
"SOXX",2021-02-22 00:00:00.000,432,435.04,420.35,421.83,421.0364,884000
"SOXX",2021-02-23 00:00:00.000,414.08,421.82,402.08,418.66,417.8723,1343100
"SOXX",2021-02-24 00:00:00.000,416.05,432.7,412.3,432.24,431.4268,1048300
"SOXX",2021-02-25 00:00:00.000,427.2,430.03,405.93,407.62,406.8531,1779900
"SOXX",2021-02-26 00:00:00.000,414.3,420.76,406.05,416.91,416.1256,1516200
"SOXX",2021-03-01 00:00:00.000,423.23,430.65,420.02,430.2,429.3907,772200
"SOXX",2021-03-02 00:00:00.000,431.94,431.94,416.83,417.3,416.5149,1057100
"SOXX",2021-03-03 00:00:00.000,417.74,418.64,400.74,404.53,403.7689,1469900
"SOXX",2021-03-04 00:00:00.000,403.22,405.12,379.35,385.06,384.3356,2407100
"SOXX",2021-03-05 00:00:00.000,393.92,397.95,375.55,396.61,395.8638,2102600
"SOXX",2021-03-08 00:00:00.000,396.1,397.71,375.06,375.21,374.5041,2441900
"SOXX",2021-03-09 00:00:00.000,388.8,401.2,387.65,398.52,397.7702,1376300
"SOXX",2021-03-10 00:00:00.000,405.39,405.52,391,391,390.2644,1355300
"SOXX",2021-03-11 00:00:00.000,402.63,409.78,400.51,407.46,406.6934,1224500
"SOXX",2021-03-12 00:00:00.000,400,403.9,397.12,403.16,402.4015,1050200
"SOXX",2021-03-15 00:00:00.000,405.32,412.22,402.38,411.66,410.8855,1298300
"SOXX",2021-03-16 00:00:00.000,416.53,423.6,414.55,416.98,416.1955,2260000
"SOXX",2021-03-17 00:00:00.000,411.22,425.54,408.1,422.23,421.4356,1920000
"SOXX",2021-03-18 00:00:00.000,416.36,417.18,404.29,404.76,403.9985,2014300
"SOXX",2021-03-19 00:00:00.000,405.57,413.38,400.4,409.76,408.9891,2204700
"SOXX",2021-03-22 00:00:00.000,414.79,423.33,413.22,418.43,417.6428,1043400
"SOXX",2021-03-23 00:00:00.000,420.05,420.79,405.55,407.43,406.6635,1879600
"SOXX",2021-03-24 00:00:00.000,414.21,415.89,401.65,401.84,401.084,2202700
"SOXX",2021-03-25 00:00:00.000,394.89,403.46,390.82,401.51,401.51,1860000
"AAPL",2020-03-26 00:00:00.000,61.63,64.67,61.59,64.61,64.113,252087200
"AAPL",2020-03-27 00:00:00.000,63.1875,63.9675,61.7625,61.935,61.4586,204216800
"AAPL",2020-03-30 00:00:00.000,62.685,63.88,62.35,63.7025,63.2125,167976400
"AAPL",2020-03-31 00:00:00.000,63.9,65.6225,63,63.5725,63.0835,197002000
"AAPL",2020-04-01 00:00:00.000,61.625,62.18,59.7825,60.2275,59.7642,176218400
"AAPL",2020-04-02 00:00:00.000,60.085,61.2875,59.225,61.2325,60.7615,165934000
"AAPL",2020-04-03 00:00:00.000,60.7,61.425,59.7425,60.3525,59.8883,129880000
"AAPL",2020-04-06 00:00:00.000,62.725,65.7775,62.345,65.6175,65.1128,201820400
"AAPL",2020-04-07 00:00:00.000,67.7,67.925,64.75,64.8575,64.3586,202887200
"AAPL",2020-04-08 00:00:00.000,65.685,66.8425,65.3075,66.5175,66.0059,168895200
"AAPL",2020-04-09 00:00:00.000,67.175,67.5175,66.175,66.9975,66.4822,162116400
"AAPL",2020-04-13 00:00:00.000,67.0775,68.425,66.4575,68.3125,67.787,131022800
"AAPL",2020-04-14 00:00:00.000,70,72.0625,69.5125,71.7625,71.2105,194994800
"AAPL",2020-04-15 00:00:00.000,70.6,71.5825,70.1575,71.1075,70.5605,131154400
"AAPL",2020-04-16 00:00:00.000,71.845,72.05,70.5875,71.6725,71.1212,157125200
"AAPL",2020-04-17 00:00:00.000,71.1725,71.7375,69.215,70.7,70.1562,215250000
"AAPL",2020-04-20 00:00:00.000,69.4875,70.42,69.2125,69.2325,68.7,130015200
"AAPL",2020-04-21 00:00:00.000,69.07,69.3125,66.3575,67.0925,66.5764,180991600
"AAPL",2020-04-22 00:00:00.000,68.4025,69.475,68.05,69.025,68.4941,117057200
"AAPL",2020-04-23 00:00:00.000,68.9675,70.4375,68.7175,68.7575,68.2286,124814400
"AAPL",2020-04-24 00:00:00.000,69.3,70.7525,69.25,70.7425,70.1983,126508800
"AAPL",2020-04-27 00:00:00.000,70.45,71.135,69.9875,70.7925,70.248,117087600
"AAPL",2020-04-28 00:00:00.000,71.27,71.4575,69.55,69.645,69.1093,112004800
"AAPL",2020-04-29 00:00:00.000,71.1825,72.4175,70.9725,71.9325,71.3792,137280800
"AAPL",2020-04-30 00:00:00.000,72.49,73.6325,72.0875,73.45,72.885,183064000
"AAPL",2020-05-01 00:00:00.000,71.5625,74.75,71.4625,72.2675,71.7116,240616800
"AAPL",2020-05-04 00:00:00.000,72.2925,73.4225,71.58,73.29,72.7263,133568000
"AAPL",2020-05-05 00:00:00.000,73.765,75.25,73.615,74.39,73.8178,147751200
"AAPL",2020-05-06 00:00:00.000,75.115,75.81,74.7175,75.1575,74.5794,142333600
"AAPL",2020-05-07 00:00:00.000,75.805,76.2925,75.4925,75.935,75.3509,115215200
"AAPL",2020-05-08 00:00:00.000,76.41,77.5875,76.0725,77.5325,77.1444,134048000
"AAPL",2020-05-11 00:00:00.000,77.025,79.2625,76.81,78.7525,78.3583,145946400
"AAPL",2020-05-12 00:00:00.000,79.4575,79.9225,77.7275,77.8525,77.4628,162301200
"AAPL",2020-05-13 00:00:00.000,78.0375,78.9875,75.8025,76.9125,76.5275,200622400
"AAPL",2020-05-14 00:00:00.000,76.1275,77.4475,75.3825,77.385,76.9976,158929200
"AAPL",2020-05-15 00:00:00.000,75.0875,76.975,75.0525,76.9275,76.5424,166348400
"AAPL",2020-05-18 00:00:00.000,78.2925,79.125,77.58,78.74,78.3458,135372400
"AAPL",2020-05-19 00:00:00.000,78.7575,79.63,78.2525,78.285,77.8931,101729600
"AAPL",2020-05-20 00:00:00.000,79.17,79.88,79.13,79.8075,79.408,111504800
"AAPL",2020-05-21 00:00:00.000,79.665,80.2225,78.9675,79.2125,78.816,102688800
"AAPL",2020-05-22 00:00:00.000,78.9425,79.8075,78.8375,79.7225,79.3234,81803200
"AAPL",2020-05-26 00:00:00.000,80.875,81.06,79.125,79.1825,78.7861,125522000
"AAPL",2020-05-27 00:00:00.000,79.035,79.6775,78.2725,79.5275,79.1294,112945200
"AAPL",2020-05-28 00:00:00.000,79.1925,80.86,78.9075,79.5625,79.1642,133560800
"AAPL",2020-05-29 00:00:00.000,79.8125,80.2875,79.1175,79.485,79.0871,153598000
"AAPL",2020-06-01 00:00:00.000,79.4375,80.5875,79.3025,80.4625,80.0597,80791200
"AAPL",2020-06-02 00:00:00.000,80.1875,80.86,79.7325,80.835,80.4304,87642800
"AAPL",2020-06-03 00:00:00.000,81.165,81.55,80.575,81.28,80.8731,104491200
"AAPL",2020-06-04 00:00:00.000,81.0975,81.405,80.195,80.58,80.1766,87560400
"AAPL",2020-06-05 00:00:00.000,80.8375,82.9375,80.8075,82.875,82.4602,137250400
"AAPL",2020-06-08 00:00:00.000,82.5625,83.4,81.83,83.365,82.9477,95654400
"AAPL",2020-06-09 00:00:00.000,83.035,86.4025,83.0025,85.9975,85.567,147712400
"AAPL",2020-06-10 00:00:00.000,86.975,88.6925,86.5225,88.21,87.7684,166651600
"AAPL",2020-06-11 00:00:00.000,87.3275,87.765,83.87,83.975,83.5546,201662400
"AAPL",2020-06-12 00:00:00.000,86.18,86.95,83.555,84.7,84.276,200146000
"AAPL",2020-06-15 00:00:00.000,83.3125,86.42,83.145,85.7475,85.3183,138808800
"AAPL",2020-06-16 00:00:00.000,87.865,88.3,86.18,88.02,87.5794,165428800
"AAPL",2020-06-17 00:00:00.000,88.7875,88.85,87.7725,87.8975,87.4575,114406400
"AAPL",2020-06-18 00:00:00.000,87.8525,88.3625,87.305,87.9325,87.4923,96820400
"AAPL",2020-06-19 00:00:00.000,88.66,89.14,86.2875,87.43,86.9923,264476000
"AAPL",2020-06-22 00:00:00.000,87.835,89.865,87.7875,89.7175,89.2684,135445200
"AAPL",2020-06-23 00:00:00.000,91,93.095,90.5675,91.6325,91.1738,212155600
"AAPL",2020-06-24 00:00:00.000,91.25,92.1975,89.63,90.015,89.5644,192623200
"AAPL",2020-06-25 00:00:00.000,90.175,91.25,89.3925,91.21,90.7534,137522400
"AAPL",2020-06-26 00:00:00.000,91.1025,91.33,88.255,88.4075,87.965,205256800
"AAPL",2020-06-29 00:00:00.000,88.3125,90.5425,87.82,90.445,89.9923,130646000
"AAPL",2020-06-30 00:00:00.000,90.02,91.495,90,91.2,90.7435,140223200
"AAPL",2020-07-01 00:00:00.000,91.28,91.84,90.9775,91.0275,90.5718,110737200
"AAPL",2020-07-02 00:00:00.000,91.9625,92.6175,90.91,91.0275,90.5718,114041600
"AAPL",2020-07-06 00:00:00.000,92.5,93.945,92.4675,93.4625,92.9947,118655600
"AAPL",2020-07-07 00:00:00.000,93.8525,94.655,93.0575,93.1725,92.7061,112424400
"AAPL",2020-07-08 00:00:00.000,94.18,95.375,94.09,95.3425,94.8652,117092000
"AAPL",2020-07-09 00:00:00.000,96.2625,96.3175,94.6725,95.7525,95.2732,125642800
"AAPL",2020-07-10 00:00:00.000,95.335,95.98,94.705,95.92,95.4398,90257200
"AAPL",2020-07-13 00:00:00.000,97.265,99.955,95.2575,95.4775,94.9996,191649200
"AAPL",2020-07-14 00:00:00.000,94.84,97.255,93.8775,97.0575,96.5717,170989200
"AAPL",2020-07-15 00:00:00.000,98.99,99.2475,96.49,97.725,97.2358,153198000
"AAPL",2020-07-16 00:00:00.000,96.5625,97.405,95.905,96.5225,96.0393,110577600
"AAPL",2020-07-17 00:00:00.000,96.9875,97.1475,95.84,96.3275,95.8453,92186800
"AAPL",2020-07-20 00:00:00.000,96.4175,98.5,96.0625,98.3575,97.8651,90318000
"AAPL",2020-07-21 00:00:00.000,99.1725,99.25,96.7425,97,96.5144,103646000
"AAPL",2020-07-22 00:00:00.000,96.6925,97.975,96.6025,97.2725,96.7856,89001600
"AAPL",2020-07-23 00:00:00.000,96.9975,97.0775,92.01,92.845,92.3802,197004400
"AAPL",2020-07-24 00:00:00.000,90.9875,92.97,89.145,92.615,92.1514,185438800
"AAPL",2020-07-27 00:00:00.000,93.71,94.905,93.48,94.81,94.3354,121214000
"AAPL",2020-07-28 00:00:00.000,94.3675,94.55,93.2475,93.2525,92.7857,103625600
"AAPL",2020-07-29 00:00:00.000,93.75,95.23,93.7125,95.04,94.5642,90329200
"AAPL",2020-07-30 00:00:00.000,94.1875,96.2975,93.7675,96.19,95.7085,158130000
"AAPL",2020-07-31 00:00:00.000,102.885,106.415,100.825,106.26,105.7281,374336800
"AAPL",2020-08-03 00:00:00.000,108.2,111.6375,107.8925,108.9375,108.3922,308151200
"AAPL",2020-08-04 00:00:00.000,109.1325,110.79,108.3875,109.665,109.116,173071600
"AAPL",2020-08-05 00:00:00.000,109.3775,110.3925,108.8975,110.0625,109.5116,121992000
"AAPL",2020-08-06 00:00:00.000,110.405,114.4125,109.7975,113.9025,113.3323,202428800
"AAPL",2020-08-07 00:00:00.000,113.205,113.675,110.2925,111.1125,110.7556,198045600
"AAPL",2020-08-10 00:00:00.000,112.6,113.775,110,112.7275,112.3654,212403600
"AAPL",2020-08-11 00:00:00.000,111.97,112.4825,109.1075,109.375,109.0237,187902400
"AAPL",2020-08-12 00:00:00.000,110.4975,113.275,110.2975,113.01,112.647,165944800
"AAPL",2020-08-13 00:00:00.000,114.43,116.0425,113.9275,115.01,114.6406,210082000
"AAPL",2020-08-14 00:00:00.000,114.83,115,113.045,114.9075,114.5384,165565200
"AAPL",2020-08-17 00:00:00.000,116.0625,116.0875,113.9625,114.6075,114.2394,119561600
"AAPL",2020-08-18 00:00:00.000,114.3525,116,114.0075,115.5625,115.1913,105633600
"AAPL",2020-08-19 00:00:00.000,115.9825,117.1625,115.61,115.7075,115.3359,145538000
"AAPL",2020-08-20 00:00:00.000,115.75,118.3925,115.7325,118.275,117.8951,126907200
"AAPL",2020-08-21 00:00:00.000,119.2625,124.8675,119.25,124.37,123.9706,338054800
"AAPL",2020-08-24 00:00:00.000,128.6975,128.785,123.9375,125.8575,125.4533,345937600
"AAPL",2020-08-25 00:00:00.000,124.6975,125.18,123.0525,124.825,124.4241,211495600
"AAPL",2020-08-26 00:00:00.000,126.18,126.9925,125.0825,126.5225,126.1161,163022400
"AAPL",2020-08-27 00:00:00.000,127.1425,127.485,123.8325,125.01,124.6085,155552400
"AAPL",2020-08-28 00:00:00.000,126.0125,126.4425,124.5775,124.8075,124.4066,187630000
"AAPL",2020-08-31 00:00:00.000,127.58,131,126,129.04,128.6255,225702700
"AAPL",2020-09-01 00:00:00.000,132.76,134.8,130.53,134.18,133.749,152470100
"AAPL",2020-09-02 00:00:00.000,137.59,137.98,127,131.4,130.978,200119000
"AAPL",2020-09-03 00:00:00.000,126.91,128.84,120.5,120.88,120.4918,257599600
"AAPL",2020-09-04 00:00:00.000,120.07,123.7,110.89,120.96,120.5715,332607200
"AAPL",2020-09-08 00:00:00.000,113.95,118.99,112.68,112.82,112.4576,231366600
"AAPL",2020-09-09 00:00:00.000,117.26,119.14,115.26,117.32,116.9432,176940500
"AAPL",2020-09-10 00:00:00.000,120.36,120.5,112.5,113.49,113.1255,182274400
"AAPL",2020-09-11 00:00:00.000,114.57,115.23,110,112,111.6403,180860300
"AAPL",2020-09-14 00:00:00.000,114.72,115.93,112.8,115.36,114.9895,140150100
"AAPL",2020-09-15 00:00:00.000,118.33,118.83,113.61,115.54,115.1689,184642000
"AAPL",2020-09-16 00:00:00.000,115.23,116,112.04,112.13,111.7699,154679000
"AAPL",2020-09-17 00:00:00.000,109.72,112.2,108.71,110.34,109.9856,178011000
"AAPL",2020-09-18 00:00:00.000,110.4,110.88,106.09,106.84,106.4968,287104900
"AAPL",2020-09-21 00:00:00.000,104.54,110.19,103.1,110.08,109.7264,195713800
"AAPL",2020-09-22 00:00:00.000,112.68,112.86,109.16,111.81,111.4509,183055400
"AAPL",2020-09-23 00:00:00.000,111.62,112.11,106.77,107.12,106.776,150718700
"AAPL",2020-09-24 00:00:00.000,105.17,110.25,105,108.22,107.8724,167743300
"AAPL",2020-09-25 00:00:00.000,108.43,112.44,107.67,112.28,111.9194,149981400
"AAPL",2020-09-28 00:00:00.000,115.01,115.32,112.78,114.96,114.5908,137672400
"AAPL",2020-09-29 00:00:00.000,114.55,115.31,113.57,114.09,113.7236,99382200
"AAPL",2020-09-30 00:00:00.000,113.79,117.26,113.62,115.81,115.438,142675200
"AAPL",2020-10-01 00:00:00.000,117.64,117.72,115.83,116.79,116.4149,116120400
"AAPL",2020-10-02 00:00:00.000,112.89,115.37,112.22,113.02,112.657,144712000
"AAPL",2020-10-05 00:00:00.000,113.91,116.65,113.55,116.5,116.1258,106243800
"AAPL",2020-10-06 00:00:00.000,115.7,116.12,112.25,113.16,112.7966,161498200
"AAPL",2020-10-07 00:00:00.000,114.62,115.55,114.13,115.08,114.7104,96849000
"AAPL",2020-10-08 00:00:00.000,116.25,116.4,114.59,114.97,114.6007,83477200
"AAPL",2020-10-09 00:00:00.000,115.28,117,114.92,116.97,116.5943,100506900
"AAPL",2020-10-12 00:00:00.000,120.06,125.18,119.28,124.4,124.0005,240226800
"AAPL",2020-10-13 00:00:00.000,125.27,125.39,119.65,121.1,120.711,262330500
"AAPL",2020-10-14 00:00:00.000,121,123.03,119.62,121.19,120.8008,151062300
"AAPL",2020-10-15 00:00:00.000,118.72,121.2,118.15,120.71,120.3223,112559200
"AAPL",2020-10-16 00:00:00.000,121.28,121.55,118.81,119.02,118.6377,115393800
"AAPL",2020-10-19 00:00:00.000,119.96,120.42,115.66,115.98,115.6075,120639300
"AAPL",2020-10-20 00:00:00.000,116.2,118.98,115.63,117.51,117.1326,124423700
"AAPL",2020-10-21 00:00:00.000,116.67,118.71,116.45,116.87,116.4946,89946000
"AAPL",2020-10-22 00:00:00.000,117.45,118.04,114.59,115.75,115.3782,101988000
"AAPL",2020-10-23 00:00:00.000,116.39,116.55,114.28,115.04,114.6705,82572600
"AAPL",2020-10-26 00:00:00.000,114.01,116.55,112.88,115.05,114.6805,111850700
"AAPL",2020-10-27 00:00:00.000,115.49,117.28,114.54,116.6,116.2255,92276800
"AAPL",2020-10-28 00:00:00.000,115.05,115.43,111.1,111.2,110.8428,143937800
"AAPL",2020-10-29 00:00:00.000,112.37,116.93,112.2,115.32,114.9496,146129200
"AAPL",2020-10-30 00:00:00.000,111.06,111.99,107.72,108.86,108.5104,190272600
"AAPL",2020-11-02 00:00:00.000,109.11,110.68,107.32,108.77,108.4207,122866900
"AAPL",2020-11-03 00:00:00.000,109.66,111.49,108.73,110.44,110.0853,107624400
"AAPL",2020-11-04 00:00:00.000,114.14,115.59,112.35,114.95,114.5808,138235500
"AAPL",2020-11-05 00:00:00.000,117.95,119.62,116.87,119.03,118.6477,126387100
"AAPL",2020-11-06 00:00:00.000,118.32,119.2,116.13,118.69,118.5129,114457900
"AAPL",2020-11-09 00:00:00.000,120.5,121.99,116.05,116.32,116.1464,154515300
"AAPL",2020-11-10 00:00:00.000,115.55,117.59,114.13,115.97,115.797,138023400
"AAPL",2020-11-11 00:00:00.000,117.19,119.63,116.44,119.49,119.3117,112295000
"AAPL",2020-11-12 00:00:00.000,119.62,120.53,118.57,119.21,119.0321,103162300
"AAPL",2020-11-13 00:00:00.000,119.44,119.67,117.87,119.26,119.0821,81581900
"AAPL",2020-11-16 00:00:00.000,118.92,120.99,118.15,120.3,120.1205,91183000
"AAPL",2020-11-17 00:00:00.000,119.55,120.67,118.96,119.39,119.2119,74271000
"AAPL",2020-11-18 00:00:00.000,118.61,119.82,118,118.03,117.8539,76322100
"AAPL",2020-11-19 00:00:00.000,117.59,119.06,116.81,118.64,118.463,74113000
"AAPL",2020-11-20 00:00:00.000,118.64,118.77,117.29,117.34,117.1649,73604300
"AAPL",2020-11-23 00:00:00.000,117.18,117.62,113.75,113.85,113.6801,127959300
"AAPL",2020-11-24 00:00:00.000,113.91,115.85,112.59,115.17,114.9982,113874200
"AAPL",2020-11-25 00:00:00.000,115.55,116.75,115.17,116.03,115.8569,76499200
"AAPL",2020-11-27 00:00:00.000,116.57,117.49,116.22,116.59,116.416,46691300
"AAPL",2020-11-30 00:00:00.000,116.97,120.97,116.81,119.05,118.8724,169410200
"AAPL",2020-12-01 00:00:00.000,121.01,123.47,120.01,122.72,122.5369,128166800
"AAPL",2020-12-02 00:00:00.000,122.02,123.37,120.89,123.08,122.8964,89004200
"AAPL",2020-12-03 00:00:00.000,123.52,123.78,122.21,122.94,122.7566,78967600
"AAPL",2020-12-04 00:00:00.000,122.6,122.86,121.52,122.25,122.0676,78260400
"AAPL",2020-12-07 00:00:00.000,122.31,124.57,122.25,123.75,123.5654,86712000
"AAPL",2020-12-08 00:00:00.000,124.37,124.98,123.09,124.38,124.1944,82225500
"AAPL",2020-12-09 00:00:00.000,124.53,125.95,121,121.78,121.5983,115089200
"AAPL",2020-12-10 00:00:00.000,120.5,123.87,120.15,123.24,123.0561,81312200
"AAPL",2020-12-11 00:00:00.000,122.43,122.76,120.55,122.41,122.2274,86939800
"AAPL",2020-12-14 00:00:00.000,122.6,123.35,121.54,121.78,121.5983,79184500
"AAPL",2020-12-15 00:00:00.000,124.34,127.9,124.13,127.88,127.6892,157572300
"AAPL",2020-12-16 00:00:00.000,127.41,128.37,126.56,127.81,127.6193,98208600
"AAPL",2020-12-17 00:00:00.000,128.9,129.58,128.04,128.7,128.508,94359800
"AAPL",2020-12-18 00:00:00.000,128.96,129.1,126.12,126.66,126.471,192541500
"AAPL",2020-12-21 00:00:00.000,125.02,128.31,123.45,128.23,128.0387,121251600
"AAPL",2020-12-22 00:00:00.000,131.61,134.41,129.65,131.88,131.6832,168904800
"AAPL",2020-12-23 00:00:00.000,132.16,132.43,130.78,130.96,130.7646,88223700
"AAPL",2020-12-24 00:00:00.000,131.32,133.46,131.1,131.97,131.7731,54930100
"AAPL",2020-12-28 00:00:00.000,133.99,137.34,133.51,136.69,136.4861,124486200
"AAPL",2020-12-29 00:00:00.000,138.05,138.79,134.34,134.87,134.6688,121047300
"AAPL",2020-12-30 00:00:00.000,135.58,135.99,133.4,133.72,133.5205,96452100
"AAPL",2020-12-31 00:00:00.000,134.08,134.74,131.72,132.69,132.492,99116600
"AAPL",2021-01-04 00:00:00.000,133.52,133.61,126.76,129.41,129.2169,143301900
"AAPL",2021-01-05 00:00:00.000,128.89,131.74,128.43,131.01,130.8145,97664900
"AAPL",2021-01-06 00:00:00.000,127.72,131.05,126.38,126.6,126.4111,155088000
"AAPL",2021-01-07 00:00:00.000,128.36,131.63,127.86,130.92,130.7247,109578200
"AAPL",2021-01-08 00:00:00.000,132.43,132.63,130.23,132.05,131.853,105158200
"AAPL",2021-01-11 00:00:00.000,129.19,130.17,128.5,128.98,128.7876,100620900
"AAPL",2021-01-12 00:00:00.000,128.5,129.69,126.86,128.8,128.6078,91951100
"AAPL",2021-01-13 00:00:00.000,128.76,131.45,128.49,130.89,130.6947,88636800
"AAPL",2021-01-14 00:00:00.000,130.8,131,128.76,128.91,128.7177,90221800
"AAPL",2021-01-15 00:00:00.000,128.78,130.22,127,127.14,126.9503,111598500
"AAPL",2021-01-19 00:00:00.000,127.78,128.71,126.94,127.83,127.6393,90757300
"AAPL",2021-01-20 00:00:00.000,128.66,132.49,128.55,132.03,131.833,104319500
"AAPL",2021-01-21 00:00:00.000,133.8,139.67,133.59,136.87,136.6658,120529500
"AAPL",2021-01-22 00:00:00.000,136.28,139.85,135.02,139.07,138.8625,114459400
"AAPL",2021-01-25 00:00:00.000,143.07,145.09,136.54,142.92,142.7068,157611700
"AAPL",2021-01-26 00:00:00.000,143.6,144.3,141.37,143.16,142.9464,98390600
"AAPL",2021-01-27 00:00:00.000,143.43,144.3,140.41,142.06,141.848,140843800
"AAPL",2021-01-28 00:00:00.000,139.52,141.99,136.7,137.09,136.8855,142621100
"AAPL",2021-01-29 00:00:00.000,135.83,136.74,130.21,131.96,131.7631,177180600
"AAPL",2021-02-01 00:00:00.000,133.75,135.38,130.93,134.14,133.9398,106239800
"AAPL",2021-02-02 00:00:00.000,135.73,136.31,134.61,134.99,134.7886,83305400
"AAPL",2021-02-03 00:00:00.000,135.76,135.77,133.61,133.94,133.7402,89880900
"AAPL",2021-02-04 00:00:00.000,136.3,137.4,134.59,137.39,137.185,84183100
"AAPL",2021-02-05 00:00:00.000,137.35,137.42,135.86,136.76,136.76,75524000
"AAPL",2021-02-08 00:00:00.000,136.03,136.96,134.92,136.91,136.91,71297200
"AAPL",2021-02-09 00:00:00.000,136.62,137.88,135.85,136.01,136.01,76774200
"AAPL",2021-02-10 00:00:00.000,136.48,136.99,134.4,135.39,135.39,73046600
"AAPL",2021-02-11 00:00:00.000,135.9,136.39,133.77,135.13,135.13,64154400
