Invoice #,Date,Operation Type (purchase / relocation),Product,Quantity,Cost Price,Supplier Type,Store
907927,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, Huawei",17,115,"C",10
907987,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, Dell",17,94,"C",10
908078,2017-01-04 00:00:00.000,"Purchase","Laptop Type 3, Samsung",17,364,"C",10
908092,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, HP",17,420,"C",10
908101,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, HP",17,350,"C",10
908131,2017-01-04 00:00:00.000,"Purchase","Mouse Type 5, Dell",17,153,"C",10
908176,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Huawei",17,283,"C",10
908186,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Samsung",17,268,"C",10
908206,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Dell",17,68,"C",10
908225,2017-01-04 00:00:00.000,"Purchase","Charger Type 2, Samsung",17,69,"C",10
908250,2017-01-04 00:00:00.000,"Purchase","Laptop Type 3, Huawei",17,22,"C",10
908277,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Samsung",17,141,"C",10
908280,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, Samsung",17,272,"C",10
908357,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Dell",17,114,"C",10
908385,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Dell",17,447,"C",10
908388,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, HP",17,59,"C",10
908442,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, Huawei",17,427,"C",10
908455,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Dell",17,261,"C",10
908480,2017-01-04 00:00:00.000,"Purchase","Memory Type 4, Dell",17,10,"C",10
908515,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Samsung",17,280,"C",10
908574,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, HP",17,229,"C",10
908728,2017-01-04 00:00:00.000,"Purchase","Laptop Type 3, Samsung",17,59,"C",10
908748,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, Samsung",17,301,"C",10
908762,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Huawei",17,104,"C",10
908772,2017-01-04 00:00:00.000,"Purchase","Mouse Type 1, Dell",17,254,"C",10
908789,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 2, Dell",17,67,"C",10
908813,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Dell",17,570,"C",10
908833,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, HP",17,191,"C",10
908836,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Samsung",17,66,"C",10
908879,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, HP",17,78,"C",10
908883,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Dell",17,44,"C",10
908885,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, HP",17,56,"C",10
908916,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, Huawei",17,54,"C",10
908949,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, HP",17,114,"C",10
908976,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Samsung",17,256,"C",10
908983,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Samsung",17,149,"C",10
909053,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, Dell",17,70,"C",10
909055,2017-01-04 00:00:00.000,"Purchase","Mouse Type 1, HP",17,113,"C",10
904964,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, HP",9,122,"C",10
905003,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Dell",9,130,"C",10
905081,2017-01-04 00:00:00.000,"Purchase","Mouse Type 4, HP",9,445,"C",10
905194,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, Samsung",9,113,"C",10
905205,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, Samsung",9,358,"C",10
905250,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Huawei",9,67,"C",10
905266,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, HP",9,118,"C",10
905284,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Samsung",9,99,"C",10
905292,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Samsung",9,280,"C",10
905331,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Huawei",9,272,"C",10
905371,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, HP",9,353,"C",10
905432,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Dell",9,93,"C",10
905440,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 5, Huawei",9,321,"C",10
905493,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, HP",9,588,"C",10
905509,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, HP",9,59,"C",10
905511,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, Samsung",9,246,"C",10
905519,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, Huawei",9,48,"C",10
905566,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, HP",9,292,"C",10
905567,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, HP",9,650,"C",10
905575,2017-01-04 00:00:00.000,"Purchase","Mouse Type 3, HP",9,229,"C",10
905589,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Samsung",9,321,"C",10
905651,2017-01-04 00:00:00.000,"Purchase","Mouse Type 5, Dell",9,567,"C",10
905692,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 4, Samsung",9,256,"C",10
905722,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, Huawei",9,41,"C",10
905752,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, HP",9,115,"C",10
905792,2017-01-04 00:00:00.000,"Purchase","Phone Type 2, Samsung",9,445,"C",10
905821,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Dell",9,1824,"C",10
905835,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, Samsung",9,475,"C",10
905846,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Dell",9,606,"C",10
905853,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Samsung",9,47,"C",10
905868,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Dell",9,464,"C",10
905870,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, Samsung",9,94,"C",10
905918,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Dell",9,93,"C",10
905968,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Huawei",9,154,"C",10
905997,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, HP",9,55,"C",10
906011,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, Huawei",9,110,"C",10
906066,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Dell",9,481,"C",10
906077,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, Dell",9,115,"C",10
906091,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, HP",9,54,"C",10
906116,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, HP",9,110,"C",10
906248,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, HP",9,191,"C",10
906250,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Samsung",9,70,"C",10
906339,2017-01-04 00:00:00.000,"Purchase","Laptop Type 3, Huawei",9,41,"C",10
906341,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, HP",9,187,"C",10
906368,2017-01-04 00:00:00.000,"Purchase","Charger Type 2, HP",9,83,"C",10
906373,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, HP",9,56,"C",10
906410,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, Dell",9,66,"C",10
906413,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, HP",9,56,"C",10
906438,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, HP",9,56,"C",10
906508,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, Dell",9,420,"C",10
906564,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 2, Samsung",9,229,"C",10
906569,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, Samsung",9,690,"C",10
906604,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Dell",9,703,"C",10
906792,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",9,99,"C",10
906812,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, HP",9,1019,"C",10
906821,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, Huawei",9,42,"C",10
906840,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, Samsung",9,70,"C",10
906859,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Samsung",9,463,"C",10
906872,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Samsung",9,420,"C",10
906885,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Dell",9,249,"C",10
906912,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Huawei",9,1009,"C",10
906942,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, HP",9,194,"C",10
906947,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, Samsung",9,224,"C",10
906967,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Dell",9,504,"C",10
906975,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, Dell",9,33,"C",10
906993,2017-01-04 00:00:00.000,"Purchase","Memory Type 4, Dell",9,327,"C",10
907025,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, Huawei",9,457,"C",10
907037,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, Dell",9,43,"C",10
907055,2017-01-04 00:00:00.000,"Purchase","Mouse Type 3, Huawei",9,16,"C",10
907067,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, Samsung",9,1585,"C",10
907072,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Samsung",9,499,"C",10
907074,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, HP",9,187,"C",10
907078,2017-01-04 00:00:00.000,"Purchase","Headphones Type 1, Samsung",9,280,"C",10
907089,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Huawei",9,444,"C",10
907090,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 1, HP",9,321,"C",10
907103,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 1, HP",9,92,"C",10
907108,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Huawei",9,88,"C",10
907112,2017-01-04 00:00:00.000,"Purchase","Laptop Type 2, Samsung",9,364,"C",10
907117,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Dell",9,68,"C",10
907122,2017-01-04 00:00:00.000,"Purchase","Mouse Type 3, HP",9,463,"C",10
907131,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, HP",9,447,"C",10
907163,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, Huawei",9,44,"C",10
907165,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, HP",9,91,"C",10
907176,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, Samsung",9,209,"C",10
907247,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Samsung",9,149,"C",10
907283,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Dell",9,971,"C",10
907288,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, HP",9,72,"C",10
907321,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, Dell",9,111,"C",10
907412,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, Dell",9,160,"C",10
907448,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, Samsung",9,118,"C",10
907464,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, Dell",9,463,"C",10
907498,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, Samsung",9,68,"C",10
907541,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Dell",9,364,"C",10
907544,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, Samsung",9,301,"C",10
907546,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Dell",9,120,"C",10
907556,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, HP",9,182,"C",10
907635,2017-01-04 00:00:00.000,"Purchase","Mouse Type 1, Dell",9,37,"C",10
907650,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, HP",9,59,"C",10
907707,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Huawei",9,24,"C",10
907737,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Huawei",9,55,"C",10
907738,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Dell",9,523,"C",10
907739,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Dell",9,518,"C",10
907753,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Dell",9,123,"C",10
907832,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Samsung",9,35,"C",10
907843,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Dell",9,971,"C",10
907906,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Dell",9,66,"C",10
907922,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, Huawei",9,1585,"C",10
907993,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, Samsung",9,66,"C",10
908058,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Dell",9,731,"C",10
908081,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Samsung",9,481,"C",10
908082,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, HP",9,231,"C",10
908088,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, Huawei",9,78,"C",10
908089,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, Dell",9,173,"C",10
908091,2017-01-04 00:00:00.000,"Purchase","Phone Type 10, Huawei",9,1182,"C",10
908166,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, Dell",9,118,"C",10
908170,2017-01-04 00:00:00.000,"Purchase","Charger Type 2, Samsung",9,112,"C",10
908179,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, Huawei",9,86,"C",10
908233,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, HP",9,703,"C",10
908288,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, HP",9,504,"C",10
908294,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, Huawei",9,66,"C",10
908297,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Huawei",9,43,"C",10
908300,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, HP",9,407,"C",10
908314,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, Dell",9,481,"C",10
908337,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 1, HP",9,54,"C",10
908339,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Samsung",9,162,"C",10
908372,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 2, Samsung",9,229,"C",10
908375,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, HP",9,115,"C",10
908427,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Dell",9,507,"C",10
908458,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Dell",9,149,"C",10
908476,2017-01-04 00:00:00.000,"Purchase","Mouse Type 1, Samsung",9,420,"C",10
908533,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, HP",9,883,"C",10
908573,2017-01-04 00:00:00.000,"Purchase","Phone Type 10, Dell",9,37,"C",10
908684,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Huawei",9,528,"C",10
908694,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Dell",9,211,"C",10
908775,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Samsung",9,444,"C",10
908780,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Huawei",9,154,"C",10
908822,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Dell",9,105,"C",10
908855,2017-01-04 00:00:00.000,"Purchase","Mouse Type 6, Dell",9,143,"C",10
908864,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, Dell",9,149,"C",10
908901,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, HP",9,523,"C",10
908939,2017-01-04 00:00:00.000,"Purchase","Mouse Type 3, Dell",9,327,"C",10
908959,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, Huawei",9,209,"C",10
908966,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Samsung",9,36,"C",10
909002,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, HP",9,118,"C",10
909045,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, Dell",9,55,"C",10
909077,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, Samsung",9,457,"C",10
911244,2017-01-08 00:00:00.000,"Purchase","Desktop Type 6, Samsung",10,234,"C",10
911245,2017-01-08 00:00:00.000,"Purchase","Monitor Type 4, Samsung",16,420,"C",10
911246,2017-01-08 00:00:00.000,"Purchase","Desktop Type 6, Samsung",16,80,"C",10
911268,2017-01-08 00:00:00.000,"Purchase","Laptop Type 2, HP",16,23,"C",10
911282,2017-01-08 00:00:00.000,"Purchase","Monitor Type 2, Huawei",16,709,"C",10
911295,2017-01-08 00:00:00.000,"Purchase","Speakers Type 5, Huawei",10,114,"C",10
911314,2017-01-08 00:00:00.000,"Purchase","Desktop Type 3, Samsung",16,445,"C",10
911330,2017-01-08 00:00:00.000,"Purchase","Monitor Type 1, Dell",10,201,"C",10
911399,2017-01-08 00:00:00.000,"Purchase","Memory Type 4, Huawei",10,72,"C",10
911408,2017-01-08 00:00:00.000,"Purchase","Desktop Type 7, Samsung",10,256,"C",10
911452,2017-01-08 00:00:00.000,"Purchase","Mouse Type 4, Samsung",10,153,"C",10
911473,2017-01-08 00:00:00.000,"Purchase","Tablet Type 1, Huawei",10,54,"C",10
911475,2017-01-08 00:00:00.000,"Purchase","Headphones Type 1, Huawei",10,420,"C",10
911492,2017-01-08 00:00:00.000,"Purchase","Tablet Type 5, Samsung",16,116,"C",10
911499,2017-01-08 00:00:00.000,"Purchase","Laptop Type 2, Dell",10,91,"C",10
911523,2017-01-08 00:00:00.000,"Purchase","Headphones Type 6, HP",16,22,"C",10
911528,2017-01-08 00:00:00.000,"Purchase","Tablet Type 6, Samsung",10,463,"C",10
911553,2017-01-08 00:00:00.000,"Purchase","Desktop Type 8, Huawei",16,167,"C",10
911555,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 8, Dell",16,66,"C",10
911567,2017-01-08 00:00:00.000,"Purchase","Desktop Type 8, HP",16,105,"C",10
911581,2017-01-08 00:00:00.000,"Purchase","Laptop Type 2, Huawei",16,70,"C",10
911599,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 5, Dell",10,113,"C",10
911624,2017-01-08 00:00:00.000,"Purchase","Speakers Type 1, HP",16,115,"C",10
911634,2017-01-08 00:00:00.000,"Purchase","Phone Type 11, Samsung",10,937,"C",10
911635,2017-01-08 00:00:00.000,"Purchase","Keyboard Type 1, Samsung",16,78,"C",10
911645,2017-01-08 00:00:00.000,"Purchase","Speakers Type 2, Samsung",10,116,"C",10
911649,2017-01-08 00:00:00.000,"Purchase","Mouse Type 1, Dell",16,162,"C",10
911654,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 2, Samsung",16,567,"C",10
911690,2017-01-08 00:00:00.000,"Purchase","Phone Type 1, Huawei",10,1503,"C",10
911693,2017-01-08 00:00:00.000,"Purchase","Mouse Type 6, Huawei",10,86,"C",10
911694,2017-01-08 00:00:00.000,"Purchase","Desktop Type 12, Huawei",16,24,"C",10
911725,2017-01-08 00:00:00.000,"Purchase","Keyboard Type 2, HP",10,187,"C",10
911731,2017-01-08 00:00:00.000,"Purchase","Speakers Type 1, HP",10,731,"C",10
911739,2017-01-08 00:00:00.000,"Purchase","Mouse Type 6, Samsung",16,292,"C",10
911808,2017-01-08 00:00:00.000,"Purchase","Headphones Type 3, Dell",10,78,"C",10
911832,2017-01-08 00:00:00.000,"Purchase","Tablet Type 1, Samsung",10,24,"C",10
911852,2017-01-08 00:00:00.000,"Purchase","Desktop Type 12, Dell",16,542,"C",10
911878,2017-01-08 00:00:00.000,"Purchase","Tablet Type 7, Huawei",16,33,"C",10
911921,2017-01-08 00:00:00.000,"Purchase","Speakers Type 6, Samsung",10,93,"C",10
911927,2017-01-08 00:00:00.000,"Purchase","Laptop Type 4, Samsung",16,19,"C",10
911932,2017-01-08 00:00:00.000,"Purchase","Memory Type 4, Huawei",10,197,"C",10
911949,2017-01-08 00:00:00.000,"Purchase","Phone Type 10, Samsung",16,1585,"C",10
911953,2017-01-08 00:00:00.000,"Purchase","Phone Type 11, HP",16,255,"C",10
911962,2017-01-08 00:00:00.000,"Purchase","Memory Type 1, Samsung",16,108,"C",10
911989,2017-01-08 00:00:00.000,"Purchase","Speakers Type 4, Samsung",10,481,"C",10
911998,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 4, Huawei",16,731,"C",10
912003,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 3, Dell",16,111,"C",10
912004,2017-01-08 00:00:00.000,"Purchase","Keyboard Type 3, Dell",16,91,"C",10
912016,2017-01-08 00:00:00.000,"Purchase","Keyboard Type 1, HP",10,937,"C",10
912018,2017-01-08 00:00:00.000,"Purchase","Headphones Type 5, HP",10,17,"C",10
912056,2017-01-08 00:00:00.000,"Purchase","Monitor Type 1, Samsung",16,280,"C",10
912133,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 3, Huawei",16,117,"C",10
912145,2017-01-08 00:00:00.000,"Purchase","Desktop Type 1, Huawei",16,30,"C",10
912158,2017-01-08 00:00:00.000,"Purchase","Microphone Type 3, Huawei",10,481,"C",10
912178,2017-01-08 00:00:00.000,"Purchase","Monitor Type 3, Dell",10,10,"C",10
912204,2017-01-08 00:00:00.000,"Purchase","Laptop Type 4, Huawei",10,412,"C",10
912224,2017-01-08 00:00:00.000,"Purchase","Monitor Type 3, Samsung",10,86,"C",10
912230,2017-01-08 00:00:00.000,"Purchase","Phone Type 9, Dell",16,211,"C",10
912233,2017-01-08 00:00:00.000,"Purchase","Phone Type 7, Huawei",16,191,"C",10
912251,2017-01-08 00:00:00.000,"Purchase","Speakers Type 4, HP",16,104,"C",10
912254,2017-01-08 00:00:00.000,"Purchase","Phone Type 9, Huawei",10,46,"C",10
912265,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 4, Samsung",10,101,"C",10
912278,2017-01-08 00:00:00.000,"Purchase","Desktop Type 4, Samsung",16,350,"C",10
912312,2017-01-08 00:00:00.000,"Purchase","Tablet Type 6, HP",16,22,"C",10
912332,2017-01-08 00:00:00.000,"Purchase","Phone Type 1, Samsung",10,96,"C",10
912341,2017-01-08 00:00:00.000,"Purchase","Headphones Type 2, Dell",16,546,"C",10
912350,2017-01-08 00:00:00.000,"Purchase","Phone Type 12, Dell",16,731,"C",10
912367,2017-01-08 00:00:00.000,"Purchase","Mouse Type 1, Samsung",16,118,"C",10
912372,2017-01-08 00:00:00.000,"Purchase","Desktop Type 6, Dell",16,35,"C",10
912373,2017-01-08 00:00:00.000,"Purchase","Tablet Type 6, Dell",16,272,"C",10
912376,2017-01-08 00:00:00.000,"Purchase","Mouse Type 4, Samsung",16,160,"C",10
912392,2017-01-08 00:00:00.000,"Purchase","Speakers Type 6, Samsung",16,434,"C",10
912422,2017-01-08 00:00:00.000,"Purchase","Headphones Type 5, Samsung",10,193,"C",10
912433,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",10,191,"C",10
912437,2017-01-08 00:00:00.000,"Purchase","Desktop Type 7, Huawei",10,256,"C",10
912438,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 2, Dell",10,14,"C",10
912449,2017-01-08 00:00:00.000,"Purchase","Speakers Type 5, Samsung",16,35,"C",10
912451,2017-01-08 00:00:00.000,"Purchase","Headphones Type 3, Samsung",10,1582,"C",10
912453,2017-01-08 00:00:00.000,"Purchase","Headphones Type 4, Samsung",16,211,"C",10
912457,2017-01-08 00:00:00.000,"Purchase","Mouse Type 6, Dell",16,85,"C",10
912481,2017-01-08 00:00:00.000,"Purchase","Laptop Type 5, Huawei",10,123,"C",10
912482,2017-01-08 00:00:00.000,"Purchase","Desktop Type 1, HP",10,18,"C",10
912492,2017-01-08 00:00:00.000,"Purchase","Headphones Type 6, Huawei",16,35,"C",10
912498,2017-01-08 00:00:00.000,"Purchase","Desktop Type 8, Dell",16,271,"C",10
912518,2017-01-08 00:00:00.000,"Purchase","Desktop Type 6, Dell",10,106,"C",10
912522,2017-01-08 00:00:00.000,"Purchase","Tablet Type 7, HP",10,17,"C",10
912524,2017-01-08 00:00:00.000,"Purchase","Phone Type 12, HP",16,106,"C",10
912526,2017-01-08 00:00:00.000,"Purchase","Phone Type 10, Samsung",16,221,"C",10
912549,2017-01-08 00:00:00.000,"Purchase","Headphones Type 6, Huawei",10,66,"C",10
912561,2017-01-08 00:00:00.000,"Purchase","Desktop Type 12, HP",10,85,"C",10
912562,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",10,158,"C",10
912564,2017-01-08 00:00:00.000,"Purchase","Smart Watch Type 3, HP",16,115,"C",10
912566,2017-01-08 00:00:00.000,"Purchase","Keyboard Type 2, Samsung",10,398,"C",10
912567,2017-01-08 00:00:00.000,"Purchase","Desktop Type 11, Huawei",10,528,"C",10
912585,2017-01-08 00:00:00.000,"Purchase","Memory Type 3, Samsung",16,116,"C",10
912620,2017-01-08 00:00:00.000,"Purchase","Phone Type 6, Dell",16,66,"C",10
912648,2017-01-08 00:00:00.000,"Purchase","Laptop Type 5, HP",16,104,"C",10
912673,2017-01-08 00:00:00.000,"Purchase","Mouse Type 1, Dell",10,224,"C",10
912680,2017-01-08 00:00:00.000,"Purchase","Desktop Type 3, Dell",10,105,"C",10
912683,2017-01-08 00:00:00.000,"Purchase","Speakers Type 7, HP",16,475,"C",10
912690,2017-01-08 00:00:00.000,"Purchase","Desktop Type 9, Samsung",10,1241,"C",10
912692,2017-01-08 00:00:00.000,"Purchase","Phone Type 3, Dell",16,130,"C",10
912706,2017-01-08 00:00:00.000,"Purchase","Headphones Type 4, HP",16,507,"C",10
912722,2017-01-08 00:00:00.000,"Purchase","Microphone Type 1, HP",10,66,"C",10
912734,2017-01-08 00:00:00.000,"Purchase","Tablet Type 1, HP",10,103,"C",10
912736,2017-01-08 00:00:00.000,"Purchase","Laptop Type 1, Dell",16,112,"C",10
912759,2017-01-08 00:00:00.000,"Purchase","Microphone Type 3, HP",10,125,"C",10
912776,2017-01-08 00:00:00.000,"Purchase","Mouse Type 3, HP",16,445,"C",10
912790,2017-01-08 00:00:00.000,"Purchase","Phone Type 12, Huawei",16,149,"C",10
912793,2017-01-08 00:00:00.000,"Purchase","Speakers Type 1, Dell",10,160,"C",10
912809,2017-01-08 00:00:00.000,"Purchase","Keyboard Type 4, Dell",16,127,"C",10
912918,2017-01-08 00:00:00.000,"Purchase","Desktop Type 10, Huawei",16,120,"C",10
912919,2017-01-08 00:00:00.000,"Purchase","Phone Type 1, Dell",10,120,"C",10
912934,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 3, Dell",16,444,"C",10
911270,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 5, Samsung",12,82,"C",10
911350,2017-01-08 00:00:00.000,"Purchase","Hard Drive Type 6, HP",12,52,"C",10
911403,2017-01-08 00:00:00.000,"Purchase","Memory Type 3, Samsung",12,110,"C",10
