State,Date,Active,Active Added,Deaths,Deaths Added,Recovered,Recovered Added,Running Total by State,Total,Total Added
Odisha,2020-04-02 00:00:00.000,4.0,-1.0,0.0,0.0,1.0,1.0,2537.0,5.0,0.0
Odisha,2020-04-03 00:00:00.000,18.0,14.0,0.0,0.0,2.0,1.0,3108.0,20.0,15.0
Odisha,2020-04-04 00:00:00.000,19.0,1.0,0.0,0.0,2.0,0.0,3686.0,21.0,1.0
Odisha,2020-04-05 00:00:00.000,37.0,18.0,0.0,0.0,2.0,0.0,4289.0,39.0,18.0
Odisha,2020-04-06 00:00:00.000,38.0,1.0,0.0,0.0,2.0,0.0,4782.0,40.0,1.0
Odisha,2020-04-07 00:00:00.000,39.0,1.0,1.0,1.0,2.0,0.0,5374.0,42.0,2.0
Odisha,2020-04-08 00:00:00.000,39.0,0.0,1.0,0.0,2.0,0.0,5962.0,42.0,0.0
Odisha,2020-04-09 00:00:00.000,41.0,2.0,1.0,0.0,2.0,0.0,6725.0,44.0,2.0
Odisha,2020-04-10 00:00:00.000,37.0,-4.0,1.0,0.0,12.0,10.0,7607.0,50.0,6.0
Odisha,2020-04-11 00:00:00.000,41.0,4.0,1.0,0.0,12.0,0.0,8450.0,54.0,4.0
Odisha,2020-04-12 00:00:00.000,41.0,0.0,1.0,0.0,12.0,0.0,9285.0,54.0,0.0
Odisha,2020-04-13 00:00:00.000,41.0,0.0,1.0,0.0,13.0,1.0,10453.0,55.0,1.0
Odisha,2020-04-14 00:00:00.000,41.0,0.0,1.0,0.0,18.0,5.0,11489.0,60.0,5.0
Odisha,2020-04-15 00:00:00.000,41.0,0.0,1.0,0.0,18.0,0.0,12372.0,60.0,0.0
Odisha,2020-04-16 00:00:00.000,40.0,-1.0,1.0,0.0,19.0,1.0,13431.0,60.0,0.0
Odisha,2020-04-17 00:00:00.000,38.0,-2.0,1.0,0.0,21.0,2.0,14362.0,60.0,0.0
Odisha,2020-04-18 00:00:00.000,36.0,-2.0,1.0,0.0,24.0,3.0,15733.0,61.0,1.0
Odisha,2020-04-19 00:00:00.000,36.0,0.0,1.0,0.0,24.0,0.0,17304.0,61.0,0.0
Odisha,2020-04-20 00:00:00.000,49.0,13.0,1.0,0.0,24.0,0.0,18542.0,74.0,13.0
Odisha,2020-04-21 00:00:00.000,49.0,0.0,1.0,0.0,29.0,5.0,20082.0,79.0,5.0
Odisha,2020-04-22 00:00:00.000,50.0,1.0,1.0,0.0,32.0,3.0,21372.0,83.0,4.0
Odisha,2020-04-23 00:00:00.000,55.0,5.0,1.0,0.0,33.0,1.0,23041.0,89.0,6.0
Odisha,2020-04-24 00:00:00.000,60.0,5.0,1.0,0.0,33.0,0.0,24451.0,94.0,5.0
Odisha,2020-04-25 00:00:00.000,65.0,5.0,1.0,0.0,34.0,1.0,26285.0,100.0,6.0
Odisha,2020-04-26 00:00:00.000,67.0,2.0,1.0,0.0,35.0,1.0,27897.0,103.0,3.0
Odisha,2020-04-27 00:00:00.000,73.0,6.0,1.0,0.0,37.0,2.0,29455.0,111.0,8.0
Odisha,2020-04-28 00:00:00.000,79.0,6.0,1.0,0.0,38.0,1.0,31362.0,118.0,7.0
Odisha,2020-04-29 00:00:00.000,85.0,6.0,1.0,0.0,39.0,1.0,33068.0,125.0,7.0
Odisha,2020-04-30 00:00:00.000,100.0,15.0,1.0,0.0,41.0,2.0,34865.0,142.0,17.0
Odisha,2020-05-01 00:00:00.000,93.0,-7.0,1.0,0.0,55.0,14.0,37258.0,149.0,7.0
Odisha,2020-05-02 00:00:00.000,100.0,7.0,1.0,0.0,56.0,1.0,39705.0,157.0,8.0
Odisha,2020-05-03 00:00:00.000,101.0,1.0,1.0,0.0,60.0,4.0,42503.0,162.0,5.0
Odisha,2020-05-04 00:00:00.000,108.0,7.0,1.0,0.0,60.0,0.0,46435.0,169.0,7.0
Odisha,2020-05-05 00:00:00.000,115.0,7.0,1.0,0.0,60.0,0.0,49400.0,176.0,7.0
Odisha,2020-05-06 00:00:00.000,122.0,7.0,2.0,1.0,61.0,1.0,52987.0,185.0,9.0
Odisha,2020-05-07 00:00:00.000,155.0,33.0,2.0,0.0,62.0,1.0,56497.0,219.0,34.0
Odisha,2020-05-08 00:00:00.000,205.0,50.0,2.0,0.0,63.0,1.0,59694.0,270.0,51.0
Odisha,2020-05-09 00:00:00.000,224.0,19.0,2.0,0.0,68.0,5.0,62808.0,294.0,24.0
Odisha,2020-05-10 00:00:00.000,306.0,82.0,3.0,1.0,68.0,0.0,67159.0,377.0,83.0
Odisha,2020-05-11 00:00:00.000,326.0,20.0,3.0,0.0,85.0,17.0,70770.0,414.0,37.0
Odisha,2020-05-12 00:00:00.000,318.0,-8.0,3.0,0.0,116.0,31.0,74281.0,437.0,23.0
Odisha,2020-05-13 00:00:00.000,392.0,74.0,3.0,0.0,143.0,27.0,78055.0,538.0,101.0
Odisha,2020-05-14 00:00:00.000,463.0,71.0,3.0,0.0,158.0,15.0,81996.0,624.0,86.0
Odisha,2020-05-15 00:00:00.000,503.0,40.0,3.0,0.0,166.0,8.0,85793.0,672.0,48.0
Odisha,2020-05-16 00:00:00.000,538.0,35.0,3.0,0.0,196.0,30.0,90520.0,737.0,65.0
Odisha,2020-05-17 00:00:00.000,604.0,66.0,4.0,1.0,220.0,24.0,95696.0,828.0,91.0
Odisha,2020-05-18 00:00:00.000,595.0,-9.0,4.0,0.0,277.0,57.0,100411.0,876.0,48.0
Odisha,2020-05-19 00:00:00.000,666.0,71.0,5.0,1.0,307.0,30.0,106419.0,978.0,102.0
Odisha,2020-05-20 00:00:00.000,703.0,37.0,6.0,1.0,343.0,36.0,112003.0,1052.0,74.0
Odisha,2020-05-21 00:00:00.000,703.0,0.0,7.0,1.0,393.0,50.0,118225.0,1103.0,51.0
Odisha,2020-05-22 00:00:00.000,746.0,43.0,7.0,0.0,436.0,43.0,124753.0,1189.0,86.0
Odisha,2020-05-23 00:00:00.000,765.0,19.0,7.0,0.0,497.0,61.0,131422.0,1269.0,80.0
Odisha,2020-05-24 00:00:00.000,778.0,13.0,7.0,0.0,550.0,53.0,138552.0,1335.0,66.0
Odisha,2020-05-25 00:00:00.000,782.0,4.0,7.0,0.0,649.0,99.0,145000.0,1438.0,103.0
Odisha,2020-05-26 00:00:00.000,777.0,-5.0,7.0,0.0,733.0,84.0,150921.0,1517.0,79.0
Odisha,2020-05-27 00:00:00.000,774.0,-3.0,7.0,0.0,812.0,79.0,158144.0,1593.0,76.0
Odisha,2020-05-28 00:00:00.000,766.0,-8.0,7.0,0.0,887.0,75.0,165362.0,1660.0,67.0
Odisha,2020-05-29 00:00:00.000,737.0,-29.0,9.0,2.0,977.0,90.0,173491.0,1723.0,63.0
Odisha,2020-05-30 00:00:00.000,760.0,23.0,9.0,0.0,1050.0,73.0,183018.0,1819.0,96.0
Odisha,2020-05-31 00:00:00.000,813.0,53.0,9.0,0.0,1126.0,76.0,190535.0,1948.0,129.0
Odisha,2020-06-01 00:00:00.000,850.0,37.0,9.0,0.0,1245.0,119.0,198373.0,2104.0,156.0
Odisha,2020-06-02 00:00:00.000,911.0,61.0,9.0,0.0,1325.0,80.0,207183.0,2245.0,141.0
Odisha,2020-06-03 00:00:00.000,963.0,52.0,9.0,0.0,1416.0,91.0,216789.0,2388.0,143.0
Odisha,2020-06-04 00:00:00.000,988.0,25.0,9.0,0.0,1481.0,65.0,226713.0,2478.0,90.0
Odisha,2020-06-05 00:00:00.000,994.0,6.0,10.0,1.0,1604.0,123.0,236092.0,2608.0,130.0
Odisha,2020-06-06 00:00:00.000,1055.0,61.0,10.0,0.0,1716.0,112.0,246625.0,2781.0,173.0
Odisha,2020-06-07 00:00:00.000,952.0,-103.0,10.0,0.0,1894.0,178.0,257392.0,2856.0,75.0
Odisha,2020-06-08 00:00:00.000,990.0,38.0,11.0,1.0,1993.0,99.0,265931.0,2994.0,138.0
Odisha,2020-06-09 00:00:00.000,996.0,6.0,11.0,0.0,2133.0,140.0,276148.0,3140.0,146.0
Odisha,2020-06-10 00:00:00.000,957.0,-39.0,11.0,0.0,2282.0,149.0,287157.0,3250.0,110.0
Odisha,2020-06-11 00:00:00.000,1020.0,63.0,12.0,1.0,2354.0,72.0,298286.0,3386.0,136.0
Odisha,2020-06-12 00:00:00.000,1011.0,-9.0,13.0,1.0,2474.0,120.0,309605.0,3498.0,112.0
Odisha,2020-06-13 00:00:00.000,1116.0,105.0,13.0,0.0,2594.0,120.0,321628.0,3723.0,225.0
Odisha,2020-06-14 00:00:00.000,1187.0,71.0,14.0,1.0,2708.0,114.0,333022.0,3909.0,186.0
Odisha,2020-06-15 00:00:00.000,1187.0,0.0,14.0,0.0,2854.0,146.0,343043.0,4055.0,146.0
Odisha,2020-06-16 00:00:00.000,1175.0,-12.0,14.0,0.0,2974.0,120.0,354149.0,4163.0,108.0
Odisha,2020-06-17 00:00:00.000,1277.0,102.0,14.0,0.0,3047.0,73.0,367267.0,4338.0,175.0
Odisha,2020-06-18 00:00:00.000,1354.0,77.0,14.0,0.0,3144.0,97.0,381093.0,4512.0,174.0
Odisha,2020-06-19 00:00:00.000,1366.0,12.0,14.0,0.0,3297.0,153.0,395815.0,4677.0,165.0
Odisha,2020-06-20 00:00:00.000,1308.0,-58.0,14.0,0.0,3534.0,237.0,411341.0,4856.0,179.0
Odisha,2020-06-21 00:00:00.000,1421.0,113.0,19.0,5.0,3720.0,186.0,426914.0,5160.0,304.0
Odisha,2020-06-22 00:00:00.000,1419.0,-2.0,21.0,2.0,3863.0,143.0,440451.0,5303.0,143.0
Odisha,2020-06-23 00:00:00.000,1458.0,39.0,24.0,3.0,3988.0,125.0,456115.0,5470.0,167.0
Odisha,2020-06-24 00:00:00.000,1605.0,147.0,24.0,0.0,4123.0,135.0,472974.0,5752.0,282.0
Odisha,2020-06-25 00:00:00.000,1815.0,210.0,24.0,0.0,4123.0,0.0,481717.0,5962.0,210.0
Odisha,2020-06-26 00:00:00.000,1734.0,-81.0,24.0,0.0,4422.0,299.0,509466.0,6180.0,218.0
Odisha,2020-06-27 00:00:00.000,1719.0,-15.0,25.0,1.0,4606.0,184.0,529579.0,6350.0,170.0
Odisha,2020-06-28 00:00:00.000,1843.0,124.0,28.0,3.0,4743.0,137.0,548871.0,6614.0,264.0
Odisha,2020-06-29 00:00:00.000,1883.0,40.0,30.0,2.0,4946.0,203.0,567235.0,6859.0,245.0
Odisha,2020-06-30 00:00:00.000,1846.0,-37.0,30.0,0.0,5189.0,243.0,584668.0,7065.0,206.0
Odisha,2020-07-01 00:00:00.000,1930.0,84.0,33.0,3.0,5353.0,164.0,604811.0,7316.0,251.0
Odisha,2020-07-02 00:00:00.000,2159.0,229.0,33.0,0.0,5353.0,0.0,625247.0,7545.0,229.0
Odisha,2020-07-03 00:00:00.000,2364.0,205.0,37.0,4.0,5705.0,352.0,649889.0,8106.0,561.0
Odisha,2020-07-04 00:00:00.000,2624.0,260.0,43.0,6.0,5934.0,229.0,673906.0,8601.0,495.0
Odisha,2020-07-05 00:00:00.000,2800.0,176.0,46.0,3.0,6224.0,290.0,697071.0,9070.0,469.0
Odisha,2020-07-06 00:00:00.000,2992.0,192.0,48.0,2.0,6486.0,262.0,720237.0,9526.0,456.0
Odisha,2020-07-07 00:00:00.000,3340.0,348.0,54.0,6.0,6703.0,217.0,743483.0,10097.0,571.0
Odisha,2020-07-08 00:00:00.000,3557.0,217.0,61.0,7.0,7006.0,303.0,768346.0,10624.0,527.0
Odisha,2020-07-09 00:00:00.000,3727.0,170.0,67.0,6.0,7407.0,401.0,794843.0,11201.0,577.0
Odisha,2020-07-10 00:00:00.000,3911.0,184.0,73.0,6.0,7972.0,565.0,821493.0,11956.0,755.0
Odisha,2020-07-11 00:00:00.000,4087.0,176.0,79.0,6.0,8360.0,388.0,850358.0,12526.0,570.0
Odisha,2020-07-12 00:00:00.000,4287.0,200.0,84.0,5.0,8750.0,390.0,879448.0,13121.0,595.0
Odisha,2020-07-13 00:00:00.000,4391.0,104.0,91.0,7.0,9255.0,505.0,907614.0,13737.0,616.0
Odisha,2020-07-14 00:00:00.000,4320.0,-71.0,96.0,5.0,9864.0,609.0,937562.0,14280.0,543.0
Odisha,2020-07-15 00:00:00.000,4321.0,1.0,101.0,5.0,10476.0,612.0,970169.0,14898.0,618.0
Odisha,2020-07-16 00:00:00.000,4412.0,91.0,103.0,2.0,10877.0,401.0,1005637.0,15392.0,494.0
Odisha,2020-07-17 00:00:00.000,4671.0,259.0,109.0,6.0,11330.0,453.0,1040457.0,16110.0,718.0
Odisha,2020-07-18 00:00:00.000,4652.0,-19.0,112.0,3.0,11937.0,607.0,1077825.0,16701.0,591.0
Odisha,2020-07-19 00:00:00.000,4865.0,213.0,119.0,7.0,12453.0,516.0,1118108.0,17437.0,736.0
Odisha,2020-07-20 00:00:00.000,5075.0,210.0,125.0,6.0,12910.0,457.0,1154917.0,18110.0,673.0
Odisha,2020-07-21 00:00:00.000,5314.0,239.0,133.0,8.0,13310.0,400.0,1194085.0,18757.0,647.0
Odisha,2020-07-22 00:00:00.000,5946.0,632.0,139.0,6.0,13750.0,440.0,1239684.0,19835.0,1078.0
Odisha,2020-07-23 00:00:00.000,6561.0,615.0,145.0,6.0,14393.0,643.0,1288130.0,21099.0,1264.0
Odisha,2020-07-24 00:00:00.000,7339.0,778.0,153.0,8.0,15201.0,808.0,1337022.0,22693.0,1594.0
Odisha,2020-07-25 00:00:00.000,7921.0,582.0,163.0,10.0,15929.0,728.0,1387087.0,24013.0,1320.0
Odisha,2020-07-26 00:00:00.000,8422.0,501.0,174.0,11.0,16793.0,864.0,1435894.0,25389.0,1376.0
Odisha,2020-07-27 00:00:00.000,9337.0,915.0,181.0,7.0,17374.0,581.0,1482502.0,26892.0,1503.0
Odisha,2020-07-28 00:00:00.000,9857.0,520.0,189.0,8.0,18061.0,687.0,1532135.0,28107.0,1215.0
Odisha,2020-07-29 00:00:00.000,10041.0,184.0,195.0,6.0,18939.0,878.0,1584219.0,29175.0,1068.0
Odisha,2020-07-30 00:00:00.000,10427.0,386.0,205.0,10.0,19746.0,807.0,1639350.0,30378.0,1203.0
Odisha,2020-07-31 00:00:00.000,11145.0,718.0,214.0,9.0,20518.0,772.0,1696781.0,31877.0,1499.0
Odisha,2020-08-01 00:00:00.000,11980.0,835.0,225.0,11.0,21274.0,756.0,1751919.0,33479.0,1602.0
Odisha,2020-08-02 00:00:00.000,12722.0,742.0,236.0,11.0,21955.0,681.0,1804702.0,34913.0,1434.0
Odisha,2020-08-03 00:00:00.000,12975.0,253.0,248.0,12.0,23074.0,1119.0,1855318.0,36297.0,1384.0
Odisha,2020-08-04 00:00:00.000,12940.0,-35.0,258.0,10.0,24483.0,1409.0,1906520.0,37681.0,1384.0
Odisha,2020-08-05 00:00:00.000,13011.0,71.0,269.0,11.0,25738.0,1255.0,1959468.0,39018.0,1337.0
Odisha,2020-08-06 00:00:00.000,13549.0,538.0,280.0,11.0,26888.0,1150.0,2025409.0,40717.0,1699.0
Odisha,2020-08-07 00:00:00.000,13560.0,11.0,292.0,12.0,28698.0,1810.0,2086864.0,42550.0,1833.0
Odisha,2020-08-08 00:00:00.000,13644.0,84.0,307.0,15.0,30242.0,1544.0,2151906.0,44193.0,1643.0
Odisha,2020-08-09 00:00:00.000,13821.0,177.0,321.0,14.0,31785.0,1543.0,2214137.0,45927.0,1734.0
Odisha,2020-08-10 00:00:00.000,14097.0,276.0,337.0,16.0,33021.0,1236.0,2267153.0,47455.0,1528.0
Odisha,2020-08-11 00:00:00.000,15426.0,1329.0,349.0,12.0,33021.0,0.0,2328316.0,48796.0,1341.0
Odisha,2020-08-12 00:00:00.000,13835.0,-1591.0,358.0,9.0,36479.0,3458.0,2395471.0,50672.0,1876.0
Odisha,2020-08-13 00:00:00.000,14385.0,550.0,367.0,9.0,37901.0,1422.0,2459613.0,52653.0,1981.0
Odisha,2020-08-14 00:00:00.000,15047.0,662.0,377.0,10.0,39206.0,1305.0,2525762.0,54630.0,1977.0
Odisha,2020-08-15 00:00:00.000,16013.0,966.0,386.0,9.0,40727.0,1521.0,2588253.0,57126.0,2496.0
Odisha,2020-08-16 00:00:00.000,18927.0,2914.0,396.0,10.0,40727.0,0.0,2646440.0,60050.0,2924.0
Odisha,2020-08-17 00:00:00.000,18108.0,-819.0,406.0,10.0,43780.0,3053.0,2701573.0,62294.0,2244.0
Odisha,2020-08-18 00:00:00.000,18803.0,695.0,415.0,9.0,45315.0,1535.0,2766626.0,64533.0,2239.0
Odisha,2020-08-19 00:00:00.000,19761.0,958.0,425.0,10.0,46936.0,1621.0,2835823.0,67122.0,2589.0
Odisha,2020-08-20 00:00:00.000,21010.0,1249.0,433.0,8.0,48577.0,1641.0,2904330.0,70020.0,2898.0
Odisha,2020-08-21 00:00:00.000,21771.0,761.0,443.0,10.0,50504.0,1927.0,2973370.0,72718.0,2698.0
Odisha,2020-08-22 00:00:00.000,22808.0,1037.0,452.0,9.0,52277.0,1773.0,3043437.0,75537.0,2819.0
Odisha,2020-08-23 00:00:00.000,23662.0,854.0,462.0,10.0,54406.0,2129.0,3105186.0,78530.0,2993.0
Odisha,2020-08-24 00:00:00.000,24082.0,420.0,472.0,10.0,56925.0,2519.0,3164882.0,81479.0,2949.0
Odisha,2020-08-25 00:00:00.000,24280.0,198.0,481.0,9.0,59470.0,2545.0,3231755.0,84231.0,2752.0
Odisha,2020-08-26 00:00:00.000,24295.0,15.0,494.0,13.0,62813.0,3343.0,3307750.0,87602.0,3371.0
Odisha,2020-08-27 00:00:00.000,25162.0,867.0,501.0,7.0,65323.0,2510.0,3384578.0,90986.0,3384.0
Odisha,2020-08-28 00:00:00.000,26333.0,1171.0,509.0,8.0,67826.0,2503.0,3461243.0,94668.0,3682.0
Odisha,2020-08-29 00:00:00.000,26683.0,350.0,523.0,14.0,70714.0,2888.0,3539359.0,97920.0,3252.0
Odisha,2020-08-30 00:00:00.000,27166.0,483.0,535.0,12.0,73233.0,2519.0,3619170.0,100934.0,3014.0
Odisha,2020-08-31 00:00:00.000,25705.0,-1461.0,545.0,10.0,77286.0,4053.0,3687940.0,103536.0,2602.0
Odisha,2020-09-01 00:00:00.000,25235.0,-470.0,556.0,11.0,80770.0,3484.0,3766109.0,106561.0,3025.0
Odisha,2020-09-02 00:00:00.000,25140.0,-95.0,567.0,11.0,84073.0,3303.0,3848968.0,109780.0,3219.0
Odisha,2020-09-03 00:00:00.000,25485.0,345.0,575.0,8.0,87351.0,3278.0,3933124.0,113411.0,3631.0
Odisha,2020-09-04 00:00:00.000,25763.0,278.0,584.0,9.0,90331.0,2980.0,4020239.0,116678.0,3267.0
Odisha,2020-09-05 00:00:00.000,25856.0,93.0,591.0,7.0,93774.0,3443.0,4110839.0,120221.0,3543.0
Odisha,2020-09-06 00:00:00.000,27068.0,1212.0,599.0,8.0,96364.0,2590.0,4201894.0,124031.0,3810.0
Odisha,2020-09-07 00:00:00.000,27885.0,817.0,609.0,10.0,99398.0,3034.0,4277584.0,127892.0,3861.0
Odisha,2020-09-08 00:00:00.000,28575.0,690.0,622.0,13.0,102185.0,2787.0,4367412.0,131382.0,3490.0
Odisha,2020-09-09 00:00:00.000,29202.0,627.0,633.0,11.0,105295.0,3110.0,4462965.0,135130.0,3748.0
Odisha,2020-09-10 00:00:00.000,30476.0,1274.0,644.0,11.0,108001.0,2706.0,4559725.0,139121.0,3991.0
Odisha,2020-09-11 00:00:00.000,30397.0,-79.0,658.0,14.0,112062.0,4061.0,4657379.0,143117.0,3996.0
Odisha,2020-09-12 00:00:00.000,30946.0,549.0,669.0,11.0,115279.0,3217.0,4751788.0,146894.0,3777.0
Odisha,2020-09-13 00:00:00.000,31486.0,540.0,679.0,10.0,118642.0,3363.0,4845003.0,150807.0,3913.0
Odisha,2020-09-14 00:00:00.000,32291.0,805.0,690.0,11.0,122024.0,3382.0,4926914.0,155005.0,4198.0
Odisha,2020-09-15 00:00:00.000,32214.0,-77.0,698.0,8.0,125738.0,3714.0,5017380.0,158650.0,3645.0
Odisha,2020-09-16 00:00:00.000,32352.0,138.0,709.0,11.0,129859.0,4121.0,5115893.0,162920.0,4270.0
Odisha,2020-09-17 00:00:00.000,32973.0,621.0,722.0,13.0,133466.0,3607.0,5212646.0,167161.0,4241.0
Odisha,2020-09-18 00:00:00.000,33039.0,66.0,735.0,13.0,137567.0,4101.0,5305629.0,171341.0,4180.0
Odisha,2020-09-19 00:00:00.000,33149.0,110.0,744.0,9.0,141657.0,4090.0,5398230.0,175550.0,4209.0
Odisha,2020-09-20 00:00:00.000,33451.0,302.0,754.0,10.0,145675.0,4018.0,5485612.0,179880.0,4330.0
Odisha,2020-09-21 00:00:00.000,33980.0,529.0,763.0,9.0,149379.0,3704.0,5560105.0,184122.0,4242.0
Odisha,2020-09-22 00:00:00.000,34324.0,344.0,774.0,11.0,153213.0,3834.0,5643481.0,188311.0,4189.0
Odisha,2020-09-23 00:00:00.000,34494.0,170.0,789.0,15.0,157265.0,4052.0,5730184.0,192548.0,4237.0
Odisha,2020-09-24 00:00:00.000,35039.0,545.0,805.0,16.0,161044.0,3779.0,5816103.0,196888.0,4340.0
Odisha,2020-09-25 00:00:00.000,34844.0,-195.0,820.0,15.0,165432.0,4388.0,5901826.0,201096.0,4208.0
Odisha,2020-09-26 00:00:00.000,34423.0,-421.0,836.0,16.0,170193.0,4761.0,5990581.0,205452.0,4356.0
Odisha,2020-09-27 00:00:00.000,34953.0,530.0,850.0,14.0,173571.0,3378.0,6073348.0,209374.0,3922.0
Odisha,2020-09-28 00:00:00.000,34158.0,-795.0,866.0,16.0,177585.0,4014.0,6143019.0,212609.0,3235.0
Odisha,2020-09-29 00:00:00.000,33314.0,-844.0,881.0,15.0,181481.0,3896.0,6223519.0,215676.0,3067.0
Odisha,2020-09-30 00:00:00.000,32524.0,-790.0,895.0,14.0,185700.0,4219.0,6310267.0,219119.0,3443.0
Odisha,2020-10-01 00:00:00.000,31742.0,-782.0,912.0,17.0,190080.0,4380.0,6392051.0,222734.0,3615.0
Odisha,2020-10-02 00:00:00.000,31275.0,-467.0,931.0,19.0,194128.0,4048.0,6471934.0,226334.0,3600.0
Odisha,2020-10-03 00:00:00.000,30248.0,-1027.0,945.0,14.0,198194.0,4066.0,6547546.0,229387.0,3053.0
Odisha,2020-10-04 00:00:00.000,29451.0,-797.0,960.0,15.0,202302.0,4108.0,6622046.0,232713.0,3326.0
Odisha,2020-10-05 00:00:00.000,27953.0,-1498.0,977.0,17.0,206400.0,4098.0,6682308.0,235330.0,2617.0
Odisha,2020-10-06 00:00:00.000,26793.0,-1160.0,993.0,16.0,210217.0,3817.0,6754179.0,238003.0,2673.0
Odisha,2020-10-07 00:00:00.000,26315.0,-478.0,1011.0,18.0,213672.0,3455.0,6832988.0,240998.0,2995.0
Odisha,2020-10-08 00:00:00.000,26131.0,-184.0,1027.0,16.0,216984.0,3312.0,6903679.0,244142.0,3144.0
Odisha,2020-10-09 00:00:00.000,25407.0,-724.0,1044.0,17.0,220388.0,3404.0,6977093.0,246839.0,2697.0
Odisha,2020-10-10 00:00:00.000,24361.0,-1046.0,1059.0,15.0,224273.0,3885.0,7051543.0,249693.0,2854.0
Odisha,2020-10-11 00:00:00.000,23549.0,-812.0,1075.0,16.0,227615.0,3342.0,7119300.0,252239.0,2546.0
Odisha,2020-10-12 00:00:00.000,23377.0,-172.0,1093.0,18.0,230192.0,2577.0,7173565.0,254662.0,2423.0
Odisha,2020-10-13 00:00:00.000,22839.0,-538.0,1110.0,17.0,232988.0,2796.0,7237276.0,256937.0,2275.0
Odisha,2020-10-14 00:00:00.000,22653.0,-186.0,1125.0,15.0,235763.0,2775.0,7302230.0,259541.0,2604.0
Odisha,2020-10-15 00:00:00.000,22334.0,-319.0,1142.0,17.0,238535.0,2772.0,7365712.0,262011.0,2470.0
Odisha,2020-10-16 00:00:00.000,21607.0,-727.0,1157.0,15.0,241385.0,2850.0,7430836.0,264149.0,2138.0
Odisha,2020-10-17 00:00:00.000,20944.0,-663.0,1174.0,17.0,244227.0,2842.0,7492795.0,266345.0,2196.0
Odisha,2020-10-18 00:00:00.000,20339.0,-605.0,1188.0,14.0,246837.0,2610.0,7548235.0,268364.0,2019.0
Odisha,2020-10-19 00:00:00.000,19566.0,-773.0,1205.0,17.0,249575.0,2738.0,7594626.0,270346.0,1982.0
Odisha,2020-10-20 00:00:00.000,21454.0,1888.0,1221.0,16.0,249575.0,0.0,7646624.0,272250.0,1904.0
Odisha,2020-10-21 00:00:00.000,18034.0,-3420.0,1234.0,13.0,254913.0,5338.0,7705422.0,274181.0,1931.0
Odisha,2020-10-22 00:00:00.000,17804.0,-230.0,1249.0,15.0,257041.0,2128.0,7759690.0,276094.0,1913.0
Odisha,2020-10-23 00:00:00.000,17202.0,-602.0,1267.0,18.0,259418.0,2377.0,7813667.0,277887.0,1793.0
Odisha,2020-10-24 00:00:00.000,16269.0,-933.0,1282.0,15.0,262031.0,2613.0,7864032.0,279582.0,1695.0
Odisha,2020-10-25 00:00:00.000,15815.0,-454.0,1298.0,16.0,264102.0,2071.0,7909955.0,281215.0,1633.0
Odisha,2020-10-26 00:00:00.000,15278.0,-537.0,1312.0,14.0,266105.0,2003.0,7946021.0,282695.0,1480.0
Odisha,2020-10-27 00:00:00.000,14502.0,-776.0,1325.0,13.0,268115.0,2010.0,7989055.0,283942.0,1247.0
Odisha,2020-10-28 00:00:00.000,14015.0,-487.0,1337.0,12.0,270130.0,2015.0,8038719.0,285482.0,1540.0
Odisha,2020-10-29 00:00:00.000,13711.0,-304.0,1350.0,13.0,272038.0,1908.0,8088046.0,287099.0,1617.0
Odisha,2020-10-30 00:00:00.000,13447.0,-264.0,1361.0,11.0,273838.0,1800.0,8136166.0,288646.0,1547.0
Odisha,2020-10-31 00:00:00.000,12994.0,-453.0,1373.0,12.0,275749.0,1911.0,8182881.0,290116.0,1470.0
Odisha,2020-11-01 00:00:00.000,12877.0,-117.0,1384.0,11.0,277564.0,1815.0,8229322.0,291825.0,1709.0
Odisha,2020-11-02 00:00:00.000,12730.0,-147.0,1393.0,9.0,279091.0,1527.0,8266914.0,293214.0,1389.0
Odisha,2020-11-03 00:00:00.000,12457.0,-273.0,1405.0,12.0,280553.0,1462.0,8312947.0,294415.0,1201.0
Odisha,2020-11-04 00:00:00.000,12399.0,-58.0,1417.0,12.0,282073.0,1520.0,8363412.0,295889.0,1474.0
Odisha,2020-11-05 00:00:00.000,12310.0,-89.0,1431.0,14.0,283533.0,1460.0,8411034.0,297274.0,1385.0
Odisha,2020-11-06 00:00:00.000,12148.0,-162.0,1446.0,15.0,285174.0,1641.0,8461051.0,298768.0,1494.0
Odisha,2020-11-07 00:00:00.000,11820.0,-328.0,1463.0,17.0,286857.0,1683.0,8507203.0,300140.0,1372.0
Odisha,2020-11-08 00:00:00.000,11928.0,108.0,1478.0,15.0,288168.0,1311.0,8553911.0,301574.0,1434.0
Odisha,2020-11-09 00:00:00.000,11610.0,-318.0,1494.0,16.0,289689.0,1521.0,8591030.0,302793.0,1219.0
Odisha,2020-11-10 00:00:00.000,11136.0,-474.0,1507.0,13.0,291137.0,1448.0,8635754.0,303780.0,987.0
Odisha,2020-11-11 00:00:00.000,11001.0,-135.0,1522.0,15.0,292477.0,1340.0,8684039.0,305000.0,1220.0
Odisha,2020-11-12 00:00:00.000,10709.0,-292.0,1536.0,14.0,293741.0,1264.0,8728625.0,305986.0,986.0
Odisha,2020-11-13 00:00:00.000,10211.0,-498.0,1548.0,12.0,295245.0,1504.0,8773244.0,307004.0,1018.0
Odisha,2020-11-14 00:00:00.000,9827.0,-384.0,1563.0,15.0,296516.0,1271.0,8814936.0,307906.0,902.0
