WellName,HoleSize inch,BitType,Manufacturer,IADCCode,TFA,EVENT,Formation," depth "," clockdate ",ROP MPH,WOB KLBS,Hookload KLBS,RPM,TQ IBF.FT,PumpPressure PSI,GPM,MW
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2656,2020-02-06 20:44:52.000,0.3376,19.758489302742969,234,90,4649,848,464,69
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2490,2020-02-01 13:47:57.000,3.7511,9.5006007164723947,234,86,7123,1433,594,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2491,2020-02-01 15:52:04.000,3.1145,7.34778672853085,236,79,3700,1355,611,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2492,2020-02-01 16:13:31.000,2.7941,8.9467995144540478,234,77,3560,1358,612,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2493,2020-02-01 16:46:15.000,1.8405,9.238912011537769,234,83,3115,1371,611,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2494,2020-02-01 17:03:43.000,3.4611,11.0215698616653,232,84,3615,1380,610,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2495,2020-02-01 17:23:01.000,3.0618,11.807297363255024,231,84,3328,1387,610,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2496,2020-02-01 17:47:23.000,2.4663,12.39835668754292,231,83,3192,1412,608,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2497,2020-02-01 18:46:53.000,2.2252,11.001287333565902,232,81,5396,1423,608,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2498,2020-02-01 19:18:55.000,2.0956,8.70693657345247,234,81,5890,1441,609,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2499,2020-02-01 19:47:20.000,2.1147,9.4485716226522,234,82,6233,1451,645,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2500,2020-02-01 20:10:11.000,2.6292,10.699254034694432,232,84,6312,1452,649,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2501,2020-02-01 20:33:38.000,2.5574,10.090116804926639,233,85,6388,1443,645,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2502,2020-02-01 21:01:24.000,2.9397,9.5517479612447911,233,88,5825,1426,646,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2503,2020-02-01 21:33:57.000,2.1123,11.394812471146613,232,89,6455,1452,644,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2504,2020-02-01 21:56:43.000,2.619,9.5896674703001867,233,91,6479,1425,646,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2505,2020-02-01 22:17:16.000,2.9251,10.253258878769623,233,90,6413,1437,645,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2506,2020-02-01 22:35:43.000,3.2617,11.312359585177322,232,88,5999,1442,644,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2507,2020-02-01 22:56:57.000,2.8273,11.624534148098492,231,86,5664,1441,644,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2508,2020-02-01 23:17:14.000,2.9841,11.453455432825308,232,86,5583,1306,608,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2532,2020-02-02 08:21:17.000,3.3881,10.886206032828014,231,84,4161,1233,610,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2542,2020-02-02 17:14:20.000,3.6608,9.6688134223402287,235,85,5108,1270,609,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2548,2020-02-02 19:26:31.000,2.3172,8.8400957796702588,236,84,5012,1268,607,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2551,2020-02-02 20:54:57.000,1.6855,9.44614653777075,235,87,4723,1295,605,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2552,2020-02-02 21:23:31.000,2.1118,10.247967784482823,235,87,4635,1264,608,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2553,2020-02-02 21:52:29.000,2.0938,8.8980773545631031,236,87,5108,1283,606,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2554,2020-02-02 22:09:55.000,3.4473,11.594330818211345,233,87,5205,1292,605,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2555,2020-02-02 22:28:45.000,3.2284,11.917528494230016,233,86,5399,1302,605,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2556,2020-02-02 22:47:14.000,3.2522,11.651430544056391,233,85,5156,1306,604,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2557,2020-02-02 23:07:01.000,3.0361,11.607558553928346,233,84,5169,1312,604,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2558,2020-02-02 23:26:44.000,3.0429,12.123660709153246,233,83,5069,1314,603,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2567,2020-02-03 03:34:06.000,6.5479,9.85311987333041,234,84,4880,1342,551,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2577,2020-02-03 06:42:13.000,3.1397,10.477248536910801,231,90,4944,1301,605,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2578,2020-02-03 07:01:47.000,3.067,9.7470775253324717,232,85,5166,1261,608,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2580,2020-02-03 08:02:32.000,2.2436,8.7267781770279687,233,84,5122,1291,609,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2581,2020-02-03 08:22:06.000,3.0713,8.7556587333434148,234,83,5128,1292,611,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2582,2020-02-03 08:38:44.000,3.6028,9.7223857519940751,233,83,5492,1301,610,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2583,2020-02-03 08:58:54.000,2.9957,7.576185631911029,235,85,5377,1323,610,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2584,2020-02-03 09:17:38.000,3.1888,6.7071233953042109,236,86,5659,1324,609,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2585,2020-02-03 09:33:50.000,3.7135,8.50433175472044,236,85,5687,1331,609,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2586,2020-02-03 09:53:44.000,3.8684,7.5488483114292313,237,84,5511,1334,609,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2587,2020-02-03 10:14:16.000,3.6516,7.411500322234394,237,83,5541,1335,609,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2588,2020-02-03 10:41:41.000,3.447,8.7545564220336658,237,84,5285,1341,607,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2589,2020-02-03 11:02:57.000,2.8299,8.1608515506023735,237,85,5121,1345,607,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2590,2020-02-03 11:20:48.000,3.3572,7.8466928273236531,238,86,5545,1362,610,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2591,2020-02-03 11:32:24.000,4.1518,7.537604736069782,238,87,5741,1365,610,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2592,2020-02-03 11:52:36.000,3.4623,6.4335297282242871,239,87,5566,1369,611,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2593,2020-02-03 12:15:07.000,2.6592,4.081858780003861,242,87,5192,1379,612,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2594,2020-02-03 12:36:56.000,2.7586,8.2146443425181683,241,87,4990,1380,612,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2595,2020-02-03 12:58:34.000,2.8068,8.8098924497831117,241,87,5317,1381,612,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2596,2020-02-03 14:05:26.000,3.4736,9.0770927112664861,242,87,5586,1384,607,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2597,2020-02-03 14:21:56.000,3.6427,9.9421866271582022,241,84,5585,1375,607,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2598,2020-02-03 14:33:57.000,4.988,9.33856095393916,242,84,5540,1376,608,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2599,2020-02-03 15:01:26.000,2.1827,10.004797909551996,241,84,5505,1372,607,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2600,2020-02-03 15:15:47.000,4.2001,10.429849150591556,241,84,5660,1360,605,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2602,2020-02-03 15:52:17.000,2.8002,13.390877790841724,238,85,5211,1361,604,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2605,2020-02-03 17:08:29.000,2.2359,10.193072681257279,236,86,5418,1358,605,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2606,2020-02-03 17:39:54.000,2.1315,10.800887137453373,236,85,5314,1344,614,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2607,2020-02-03 18:08:42.000,2.0916,10.849168372820417,236,85,5291,1381,612,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2608,2020-02-03 18:53:07.000,1.3485,11.188680256223384,235,82,4736,1390,610,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2609,2020-02-03 20:11:19.000,1.2633,10.369001566293361,236,80,4693,1372,607,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2610,2020-02-03 21:02:43.000,1.1681,9.9342499857280036,237,83,4585,1370,602,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2611,2020-02-03 21:58:45.000,1.0727,9.88861429750436,237,84,4622,1240,576,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2612,2020-02-03 22:52:53.000,1.1107,11.038104531311548,236,85,4552,1341,598,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2613,2020-02-03 23:44:06.000,1.1695,10.830649542816618,236,85,4597,1366,602,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2614,2020-02-04 00:14:59.000,1.9435,8.71509367714462,238,85,4459,1367,601,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2616,2020-02-04 06:43:03.000,2.5332,8.4249653404184475,234,85,5105,1173,552,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2617,2020-02-04 07:01:23.000,3.2702,9.6218549605448835,233,85,5747,1255,576,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2618,2020-02-04 07:27:25.000,3.1002,6.4326478791764874,237,85,4330,1181,557,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2619,2020-02-04 08:14:54.000,1.2629,10.09298281433199,236,84,4102,984,504,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2620,2020-02-04 08:59:29.000,1.3523,9.76625774212212,237,82,3938,972,511,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2621,2020-02-04 09:43:12.000,1.3727,9.55505489517404,238,84,4053,1003,509,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2622,2020-02-04 10:31:09.000,1.2521,10.310138142352717,239,86,3675,1003,510,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2623,2020-02-04 11:24:47.000,1.1219,9.8608360524986622,239,86,3923,959,504,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2624,2020-02-04 13:00:33.000,1.1832,9.24199848320507,240,86,4380,975,499,66
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2471,2020-02-01 00:51:33.000,2.8158,11.094101945846843,228,84,3733,1396,578,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2472,2020-02-01 01:15:18.000,2.5229,10.884221872470464,229,83,3735,1411,574,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2473,2020-02-01 01:41:52.000,2.2703,10.887749268661663,229,83,3683,1410,574,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2474,2020-02-01 02:17:00.000,1.7164,11.244016283972829,228,82,3511,1408,574,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2475,2020-02-01 03:08:41.000,1.8812,10.560142347403994,229,81,3317,1408,574,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2476,2020-02-01 03:25:59.000,3.4633,7.086979872644025,230,81,3540,1414,577,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2477,2020-02-01 03:42:38.000,3.6058,6.2679625694998533,231,81,3301,1417,577,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2478,2020-02-01 03:59:17.000,3.6528,7.14319774944127,230,80,3223,1419,577,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2479,2020-02-01 04:16:03.000,3.5197,8.8698581850335056,228,79,3535,1422,577,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2480,2020-02-01 05:27:42.000,2.6734,8.1504898242907231,229,79,2975,1424,579,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2482,2020-02-01 06:51:46.000,3.5387,9.5080964333786948,229,82,3683,1533,605,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2483,2020-02-01 07:20:35.000,2.6714,6.435734350843787,232,82,3333,1534,605,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2484,2020-02-01 07:32:55.000,4.8899,7.8733687610195995,231,83,4567,1537,602,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2485,2020-02-01 07:45:07.000,4.9389,7.7560828376622108,231,84,4508,1538,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2486,2020-02-01 12:33:52.000,6.9832,7.3133946156666534,234,82,4514,1376,602,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2487,2020-02-01 12:54:22.000,2.7971,11.122762039900341,232,85,7348,1417,596,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2488,2020-02-01 13:15:15.000,2.8488,9.7367157990208231,233,85,7261,1404,596,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2489,2020-02-01 13:31:57.000,3.6056,9.7032055352044253,233,85,7706,1431,594,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2509,2020-02-02 00:22:46.000,3.0545,10.051976833609292,234,88,3981,1292,602,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2510,2020-02-02 00:42:14.000,3.0846,10.370985726650913,234,90,3854,1282,602,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2511,2020-02-02 01:01:51.000,3.0658,10.392150103798111,234,88,4013,1282,602,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2512,2020-02-02 01:27:03.000,2.3764,10.480335008578102,234,87,3284,1285,602,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2513,2020-02-02 01:48:12.000,2.8452,11.519153186886403,233,86,3702,1289,602,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2514,2020-02-02 02:07:14.000,3.1498,11.489390781523156,233,85,3577,1291,601,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2515,2020-02-02 02:26:13.000,3.1832,11.898348277440368,233,84,3443,1294,601,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2516,2020-02-02 02:46:01.000,3.0202,11.64635991203154,233,83,4472,1300,601,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2517,2020-02-02 03:05:26.000,3.0872,12.487643903632661,232,82,4398,1302,601,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2518,2020-02-02 03:30:19.000,2.4156,10.456525084287504,232,83,4461,1304,601,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2519,2020-02-02 03:56:33.000,2.2847,9.3835352553769571,233,85,4311,1305,601,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2520,2020-02-02 04:17:50.000,2.8177,8.9033684488499016,233,85,4511,1310,600,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2521,2020-02-02 04:37:03.000,3.1285,9.2545648321362179,233,86,4406,1311,600,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2522,2020-02-02 05:06:45.000,2.0221,10.394134264155658,232,85,4040,1310,600,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2523,2020-02-02 05:26:01.000,3.1234,10.692860629097881,232,85,4289,1309,600,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2524,2020-02-02 05:46:09.000,2.9742,10.039190022416195,232,84,4215,1311,600,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2525,2020-02-02 06:14:04.000,3.0099,10.461154791788454,232,83,4097,1315,600,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2526,2020-02-02 06:33:31.000,3.0873,11.068969247984546,231,82,4137,1323,602,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2527,2020-02-02 06:50:38.000,3.4892,10.665523308616084,232,81,3637,1325,602,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2528,2020-02-02 07:07:00.000,3.6694,10.638847374920138,232,81,3621,1323,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2529,2020-02-02 07:23:10.000,3.7201,10.141264049699034,232,81,3699,1313,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2530,2020-02-02 07:40:35.000,3.4788,8.9097618544464527,233,81,3673,1322,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2531,2020-02-02 08:03:28.000,2.5908,7.743075564207162,235,82,3594,1322,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2533,2020-02-02 08:38:46.000,3.9229,9.1912921629565751,233,84,4250,1250,609,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2534,2020-02-02 08:53:48.000,4.8341,9.7695646760513686,215,79,2317,1183,556,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2535,2020-02-02 09:03:57.000,4.6976,10.940660211529659,235,87,4526,1294,606,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2536,2020-02-02 09:16:41.000,5.1651,10.712702232673381,226,84,4590,1241,584,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2537,2020-02-02 15:46:30.000,4.3521,9.78279241176837,236,88,4412,1311,569,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2538,2020-02-02 15:58:51.000,4.1601,10.434258395830556,235,85,4433,1455,437,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2539,2020-02-02 16:17:15.000,3.7931,12.020704832822604,235,85,4373,1541,597,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2540,2020-02-02 16:35:05.000,3.3764,11.899230126488167,235,85,4376,1567,598,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2541,2020-02-02 17:00:45.000,2.6893,12.248221887154983,235,85,4126,1486,601,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2543,2020-02-02 17:40:36.000,3.254,9.4543036414629,235,84,5170,1409,607,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2544,2020-02-02 18:00:37.000,2.9812,8.30745895479911,237,83,5087,1607,612,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2545,2020-02-02 18:24:13.000,3.1025,9.1057528053199821,236,81,5045,1389,604,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2546,2020-02-02 18:42:15.000,3.3245,9.54623640469604,235,85,5074,1327,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2547,2020-02-02 19:00:32.000,3.2866,9.6167843285200334,235,84,5029,1312,604,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2549,2020-02-02 19:56:32.000,3.2288,10.808603316621621,234,84,4045,1297,605,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2550,2020-02-02 20:19:19.000,2.6329,9.2792566054746146,236,85,4566,1304,605,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2559,2020-02-02 23:50:32.000,2.5233,11.102920436324842,234,82,4799,1309,604,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2560,2020-02-03 00:18:13.000,2.1741,10.887528806399713,234,80,4545,1306,605,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2561,2020-02-03 00:41:20.000,2.6031,12.363964574678722,233,79,4775,1309,605,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2562,2020-02-03 01:01:20.000,2.9887,12.330895235386226,233,83,4816,1310,605,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2563,2020-02-03 01:22:41.000,2.8125,12.259685924776383,233,84,4714,1314,604,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2564,2020-02-03 01:41:13.000,3.2382,12.465597677437662,232,84,4490,1314,604,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2565,2020-02-03 02:00:40.000,3.0955,12.624110043779698,232,85,4528,1314,604,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2566,2020-02-03 02:31:34.000,2.7938,12.059065266401902,233,85,4259,1317,604,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2568,2020-02-03 03:55:32.000,3.5121,9.8991964860779564,232,84,4598,1300,584,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2569,2020-02-03 04:11:30.000,3.7447,10.251495180674024,232,86,4865,1322,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2570,2020-02-03 04:31:48.000,2.9605,10.500397074415551,231,85,4340,1320,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2571,2020-02-03 04:49:03.000,3.4686,9.7975633833190159,232,85,4728,1324,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2572,2020-02-03 05:06:06.000,3.5294,9.3841966421628058,233,85,4794,1328,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2573,2020-02-03 05:23:26.000,3.4638,9.1895284648609756,233,85,4880,1327,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2574,2020-02-03 05:43:16.000,3.0321,9.1569000500923785,233,86,4680,1328,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2575,2020-02-03 06:01:57.000,3.2109,9.815861751060865,232,87,4959,1330,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2576,2020-02-03 06:23:10.000,2.8998,10.18028587006418,232,89,5017,1330,603,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2601,2020-02-03 15:30:51.000,3.9781,11.594551280473295,239,84,5475,1360,605,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2603,2020-02-03 16:14:46.000,2.6699,13.1128748785228,237,85,5394,1359,605,65
"WellA",8.5,"PDC","KING DREAM","MK1363",1.035,"","Sarvak",2604,2020-02-03 16:41:38.000,2.233,11.027301880476,238,86,5446,1360,605,65
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2658,2020-02-10 01:17:27.000,1.0527,13.292992546535935,238,87,6345,787,451,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2659,2020-02-10 01:37:11.000,3.0409,10.524206998706147,239,82,5871,610,422,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2660,2020-02-10 01:57:52.000,2.9527,4.9842108181651259,244,89,5170,659,450,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2661,2020-02-10 02:19:27.000,2.7716,9.7695646760513686,240,89,5047,781,502,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2662,2020-02-10 02:45:11.000,2.3245,12.896821861811821,237,89,4670,778,500,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2663,2020-02-10 03:14:30.000,2.0391,13.140653123528498,236,88,4846,652,447,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2664,2020-02-10 03:41:28.000,2.2263,12.165989463447641,237,88,5122,657,447,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2665,2020-02-10 03:57:16.000,3.807,14.252003386018343,235,88,4612,656,447,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2666,2020-02-10 04:21:49.000,2.4927,12.420182451475966,237,87,4435,656,447,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2667,2020-02-10 05:09:15.000,3.1513,13.388011781436376,236,83,4637,650,482,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2668,2020-02-10 05:28:59.000,3.0283,15.173094716445354,234,89,4472,561,520,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2669,2020-02-10 05:49:47.000,2.9228,14.560209628224413,235,89,4448,704,487,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2670,2020-02-10 06:18:16.000,2.7318,14.58049215632381,235,88,4725,896,533,68
"WellA",8.5,"PDC","KING DREAM","KM 1662",1.035,"","Sarvak",2671,2020-02-10 07:00:20.000,1.6173,11.00900351273415,238,87,3887,1035,575,68
