Year,Month,AGID,Incident Number,Incident Date,Reported Date Flag,Incident Hour,Cleared Except,Cargo Theft,Offense,Offense Name,Offense Category,Location,Attempt Complete,Method Entry,Premises Entered,Criminal Act,Bias,Weapon,Suspect Using,Victim Seq.,Victim Type,Victim Gender,Victim Race,Victim Ethnicity,victim Age,Victim Injury,Offender Seq.,Offender Gender,Offender Race,Offender Ethnicity,Offender Age,Relationship,Property Loss,Property Desc.,Drug Name,Estimated Drug Qty.,Drug Measure,Stolen,Recovered,Arrestee Seq.,Arrest Number,Arrest Date,Arrestee Age,Arrest Gender,Arrestee Race,Arrestee Enthnicity,Resident Code,Under-18,Clearance Ind,Multiple Indicator,Arrest Offense,Arrest Offense Name,Arrest Offense Category,Arrest Type,Arrest Weapon,Time,Offender Age Group,Victim Age Group,Arrestee Age Group,Offense Category Name,Gun Offense,Offender Race Name,Victim Race Name,Arrestee Race Name
2014,5,"MUPBC5555","145003751",2014-05-10 00:00:00.000,"",23,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",26,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003774",2014-05-11 00:00:00.000,"",17,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",47,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003872",2014-05-13 00:00:00.000,"",16,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",51,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003886",2014-05-14 00:00:00.000,"",18,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",58,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","143019205",2014-05-15 00:00:00.000,"",10,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",60,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","143019589",2014-05-16 00:00:00.000,"",18,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",58,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003943",2014-05-16 00:00:00.000,"",22,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",29,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003946",2014-05-16 00:00:00.000,"",21,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",40,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003953",2014-05-17 00:00:00.000,"",3,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",21,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003966",2014-05-17 00:00:00.000,"",22,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",19,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","140404999",2014-05-18 00:00:00.000,"",16,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",55,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145003975",2014-05-18 00:00:00.000,"",1,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",41,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145004037",2014-05-19 00:00:00.000,"",17,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",31,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145004046",2014-05-19 00:00:00.000,"",9,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",21,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","143019612",2014-05-21 00:00:00.000,"",0,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",32,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145004168",2014-05-21 00:00:00.000,"",4,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",20,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","143020038",2014-05-22 00:00:00.000,"",22,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",20,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145004150",2014-05-22 00:00:00.000,"",18,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145004241",2014-05-26 00:00:00.000,"",13,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",27,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145004400",2014-05-26 00:00:00.000,"",10,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145004251",2014-05-27 00:00:00.000,"",7,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",28,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145004291",2014-05-27 00:00:00.000,"",17,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","143020236",2014-05-30 00:00:00.000,"",12,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",41,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,5,"MUPBC5555","145004406",2014-05-31 00:00:00.000,"",20,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",43,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","143020083",2014-06-01 00:00:00.000,"R",21,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",62,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145004421",2014-06-01 00:00:00.000,"",3,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",27,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145004458",2014-06-02 00:00:00.000,"",16,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","143019939",2014-06-03 00:00:00.000,"",0,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",23,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145004471",2014-06-03 00:00:00.000,"",1,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",31,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145004491",2014-06-03 00:00:00.000,"",14,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",56,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Afternoon","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145004938",2014-06-13 00:00:00.000,"",22,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",26,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","140500571",2014-06-15 00:00:00.000,"",22,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",56,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145004912",2014-06-15 00:00:00.000,"",12,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",31,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","143021031",2014-06-21 00:00:00.000,"",0,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",48,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145005147",2014-06-21 00:00:00.000,"",2,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",27,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145005160",2014-06-21 00:00:00.000,"",19,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",32,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145005161",2014-06-21 00:00:00.000,"",17,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",46,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145005164",2014-06-21 00:00:00.000,"",23,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",22,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145005177",2014-06-22 00:00:00.000,"",11,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",46,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145005211",2014-06-22 00:00:00.000,"",21,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",66,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Senior Citizen","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","143020189",2014-06-06 00:00:00.000,"",0,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",58,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","140470340",2014-06-07 00:00:00.000,"",6,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",42,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145005366",2014-06-27 00:00:00.000,"",2,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",21,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145004923",2014-06-16 00:00:00.000,"",5,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",23,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145004933",2014-06-16 00:00:00.000,"",10,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",49,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","145005193",2014-06-17 00:00:00.000,"",21,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",57,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Elderly","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","150505294",2014-06-18 00:00:00.000,"",0,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",39,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","140510824",2014-06-19 00:00:00.000,"",21,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",36,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Evening","Unknown","Middle Aged","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","140482837",2014-06-08 00:00:00.000,"",10,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",35,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Morning","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
2014,6,"MUPBC5555","143020300",2014-06-09 00:00:00.000,"",0,"N-Not Applicable","","23F-Theft From Motor Vehicle","Theft From Motor Vehicle","23","18-Parking Lot/Garage","C","",0,"-","88-None","-","N-Not Applicable",1,"Individual","M","W","N",34,"-",0,"NA","NA","NA",0,"","Stolen/Etc","25-Purse/ Wallet","-","","-",0,0,0,"",1900-01-01 00:00:00.000,0,"NA","NA","NA","","","","","-","","-","-","-","Night","Unknown","Youth","Unknown","Larceny-Theft",0,"Not Avail.","White","Not Avail."
