Date,Chain,Postcode,Category,Total Units,Sale Price,Cost Price,Sales,Cost,Gross Profit
2017-02-01 00:00:00.000,"Ready Wear",2067,"Shoes",1,4.99,2.5,4.99,2.5,2.49
2017-02-01 00:00:00.000,"Ready Wear",3551,"Kids",1,4.99,2.5,4.99,2.5,2.49
2017-02-01 00:00:00.000,"Ready Wear",2015,"Mens",1,4.99,2.46,4.99,2.46,2.5300000000000002
2017-02-01 00:00:00.000,"Bellings",2064,"Home",1,4.99,2.35,4.99,2.35,2.64
2017-02-01 00:00:00.000,"Bellings",2131,"Home",1,4.99,2.35,4.99,2.35,2.64
2017-02-01 00:00:00.000,"Ready Wear",2067,"Kids",1,4.99,1.25,4.99,1.25,3.74
2017-02-01 00:00:00.000,"Ready Wear",3199,"Kids",1,4.99,1.25,4.99,1.25,3.74
2017-02-01 00:00:00.000,"Ready Wear",2650,"Home",1,4.99,1,4.99,1,3.99
2017-02-01 00:00:00.000,"Ready Wear",4215,"Accessories",1,4.99,0.1,4.99,0.1,4.8900000000000006
2017-02-01 00:00:00.000,"Ready Wear",800,"Kids",1,4.99,2.5,4.99,2.5,2.49
2017-03-01 00:00:00.000,"Ready Wear",3551,"Intimate",1,4.99,2.5,4.99,2.5,2.49
2017-03-01 00:00:00.000,"Ready Wear",4551,"Kids",1,4.99,2.35,4.99,2.35,2.64
2017-03-01 00:00:00.000,"Bellings",3280,"Shoes",1,4.99,2.11,4.99,2.11,2.8800000000000003
2017-03-01 00:00:00.000,"Ready Wear",2015,"Intimate",1,4.99,1.96,4.99,1.96,3.0300000000000002
2017-03-01 00:00:00.000,"Ready Wear",2795,"Kids",1,4.99,1.25,4.99,1.25,3.74
2017-03-01 00:00:00.000,"Ready Wear",4509,"Womens",1,4.99,1.25,4.99,1.25,3.74
2017-03-01 00:00:00.000,"Ready Wear",800,"Mens",1,4.99,2.5,4.99,2.5,2.49
2017-03-01 00:00:00.000,"Ready Wear",800,"Mens",1,4.99,2.31,4.99,2.31,2.68
2017-04-01 00:00:00.000,"Ready Wear",2154,"Home",1,4.99,3.5,4.99,3.5,1.4900000000000002
2017-04-01 00:00:00.000,"Bellings",2609,"Mens",1,4.99,2.65,4.99,2.65,2.3400000000000003
2017-04-01 00:00:00.000,"Bellings",4883,"Groceries",1,4.99,2.5,4.99,2.5,2.49
2017-04-01 00:00:00.000,"Bellings",5043,"Kids",1,4.99,2.5,4.99,2.5,2.49
2017-04-01 00:00:00.000,"Bellings",4655,"Shoes",1,4.99,2.16,4.99,2.16,2.83
2017-04-01 00:00:00.000,"Ready Wear",6280,"Shoes",1,4.99,2.16,4.99,2.16,2.83
2017-04-01 00:00:00.000,"Bellings",2539,"Kids",1,4.99,1.75,4.99,1.75,3.24
2017-04-01 00:00:00.000,"Ready Wear",2800,"Juniors",1,4.99,1.64,4.99,1.64,3.3500000000000005
2017-04-01 00:00:00.000,"Ready Wear",3076,"Womens",1,4.99,1.25,4.99,1.25,3.74
2017-04-01 00:00:00.000,"Ready Wear",3199,"Mens",1,4.99,1.25,4.99,1.25,3.74
2017-04-01 00:00:00.000,"Bellings",4305,"Mens",1,4.99,1.25,4.99,1.25,3.74
2017-04-01 00:00:00.000,"Ready Wear",2830,"Home",1,4.99,1,4.99,1,3.99
2017-04-01 00:00:00.000,"Ready Wear",3076,"Accessories",1,4.99,1,4.99,1,3.99
2017-04-01 00:00:00.000,"Ready Wear",800,"Intimate",1,4.99,3.75,4.99,3.75,1.2400000000000002
2017-05-01 00:00:00.000,"Bellings",4655,"Home",1,4.99,3.25,4.99,3.25,1.7400000000000002
2017-05-01 00:00:00.000,"Bellings",6052,"Home",1,4.99,3.25,4.99,3.25,1.7400000000000002
2017-05-01 00:00:00.000,"Ready Wear",2031,"Accessories",1,4.99,3,4.99,3,1.9900000000000002
2017-05-01 00:00:00.000,"Ready Wear",3550,"Accessories",1,4.99,3,4.99,3,1.9900000000000002
2017-05-01 00:00:00.000,"Ready Wear",4068,"Accessories",1,4.99,3,4.99,3,1.9900000000000002
2017-05-01 00:00:00.000,"Ready Wear",6280,"Accessories",1,4.99,3,4.99,3,1.9900000000000002
2017-05-01 00:00:00.000,"Bellings",4883,"Home",1,4.99,2.75,4.99,2.75,2.24
2017-05-01 00:00:00.000,"Bellings",3931,"Kids",1,4.99,2.5,4.99,2.5,2.49
2017-05-01 00:00:00.000,"Bellings",2609,"Mens",1,4.99,2.45,4.99,2.45,2.54
2017-05-01 00:00:00.000,"Bellings",3179,"Mens",1,4.99,2.45,4.99,2.45,2.54
2017-05-01 00:00:00.000,"Ready Wear",4068,"Shoes",1,4.99,1.3,4.99,1.3,3.6900000000000004
2017-05-01 00:00:00.000,"Ready Wear",6330,"Shoes",1,4.99,1.3,4.99,1.3,3.6900000000000004
2017-06-01 00:00:00.000,"Ready Wear",3175,"Kids",1,4.99,3,4.99,3,1.9900000000000002
2017-06-01 00:00:00.000,"Ready Wear",2560,"Home",1,4.99,1.89,4.99,1.89,3.1000000000000005
2017-06-01 00:00:00.000,"Bellings",6021,"Mens",1,4.99,1.5,4.99,1.5,3.49
2017-06-01 00:00:00.000,"Ready Wear",2350,"Accessories",1,4.99,1.25,4.99,1.25,3.74
2017-07-01 00:00:00.000,"Bellings",3931,"Home",1,4.99,3.25,4.99,3.25,1.7400000000000002
2017-07-01 00:00:00.000,"Ready Wear",2541,"Hosiery",1,4.99,2.8,4.99,2.8,2.1900000000000004
2017-07-01 00:00:00.000,"Ready Wear",2020,"Accessories",1,4.99,2.5,4.99,2.5,2.49
2017-07-01 00:00:00.000,"Bellings",2141,"Accessories",1,4.99,2.5,4.99,2.5,2.49
2017-07-01 00:00:00.000,"Bellings",2609,"Accessories",1,4.99,2.5,4.99,2.5,2.49
2017-07-01 00:00:00.000,"Bellings",3400,"Mens",1,4.99,2,4.99,2,2.99
2017-07-01 00:00:00.000,"Bellings",4700,"Mens",1,4.99,2,4.99,2,2.99
2017-07-01 00:00:00.000,"Ready Wear",2830,"Mens",1,4.99,1.75,4.99,1.75,3.24
2017-07-01 00:00:00.000,"Ready Wear",3353,"Kids",1,4.99,1.75,4.99,1.75,3.24
2017-07-01 00:00:00.000,"Ready Wear",3148,"Kids",1,4.99,1.25,4.99,1.25,3.74
2017-07-01 00:00:00.000,"Bellings",4700,"Kids",1,4.99,1.25,4.99,1.25,3.74
2017-08-01 00:00:00.000,"Ready Wear",6280,"Accessories",1,4.99,3,4.99,3,1.9900000000000002
2017-08-01 00:00:00.000,"Bellings",2158,"Accessories",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Ready Wear",2830,"Accessories",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Bellings",3977,"Home",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Bellings",4655,"Accessories",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Bellings",6021,"Home",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Ready Wear",4053,"Mens",1,4.99,2.11,4.99,2.11,2.8800000000000003
2017-08-01 00:00:00.000,"Ready Wear",4215,"Mens",1,4.99,2.11,4.99,2.11,2.8800000000000003
2017-08-01 00:00:00.000,"Bellings",2158,"Mens",1,4.99,1.5,4.99,1.5,3.49
2017-08-01 00:00:00.000,"Ready Wear",4558,"Mens",1,4.99,1.25,4.99,1.25,3.74
2017-08-01 00:00:00.000,"Bellings",6010,"Accessories",1,4.99,1.25,4.99,1.25,3.74
2017-08-01 00:00:00.000,"Ready Wear",6280,"Accessories",1,4.99,3,4.99,3,1.9900000000000002
2017-08-01 00:00:00.000,"Bellings",2158,"Accessories",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Ready Wear",2830,"Accessories",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Bellings",3977,"Home",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Bellings",4655,"Accessories",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Bellings",6021,"Home",1,4.99,2.5,4.99,2.5,2.49
2017-08-01 00:00:00.000,"Ready Wear",4053,"Mens",1,4.99,2.11,4.99,2.11,2.8800000000000003
2017-08-01 00:00:00.000,"Ready Wear",4215,"Mens",1,4.99,2.11,4.99,2.11,2.8800000000000003
2017-08-01 00:00:00.000,"Bellings",2158,"Mens",1,4.99,1.5,4.99,1.5,3.49
2017-08-01 00:00:00.000,"Ready Wear",4558,"Mens",1,4.99,1.25,4.99,1.25,3.74
2017-08-01 00:00:00.000,"Bellings",6010,"Accessories",1,4.99,1.25,4.99,1.25,3.74
2016-01-01 00:00:00.000,"Ready Wear",800,"Accessories",1,2.99,2,2.99,2,0.99000000000000021
2016-01-01 00:00:00.000,"Ready Wear",2795,"Kids",1,2.99,2.08,2.99,2.08,0.91000000000000014
2016-01-01 00:00:00.000,"Bellings",3690,"Accessories",1,2.99,2,2.99,2,0.99000000000000021
2016-01-01 00:00:00.000,"Bellings",4680,"Accessories",1,2.99,2,2.99,2,0.99000000000000021
2016-01-01 00:00:00.000,"Ready Wear",4215,"Womens",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-01-01 00:00:00.000,"Ready Wear",6330,"Kids",1,2.99,1.33,2.99,1.33,1.6600000000000001
2016-01-01 00:00:00.000,"Ready Wear",2067,"Accessories",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-01-01 00:00:00.000,"Ready Wear",2116,"Intimate",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-01-01 00:00:00.000,"Ready Wear",6330,"Shoes",1,2.99,1,2.99,1,1.9900000000000002
2016-01-01 00:00:00.000,"Ready Wear",6280,"Accessories",1,2.99,0.5,2.99,0.5,2.49
2016-02-01 00:00:00.000,"Ready Wear",800,"Shoes",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-02-01 00:00:00.000,"Bellings",4566,"Womens",1,2.99,2.1,2.99,2.1,0.89000000000000012
2016-02-01 00:00:00.000,"Bellings",2158,"Accessories",1,2.99,1.4,2.99,1.4,1.5900000000000003
2016-02-01 00:00:00.000,"Ready Wear",3148,"Home",1,2.99,1.39,2.99,1.39,1.6000000000000003
2016-02-01 00:00:00.000,"Ready Wear",4551,"Kids",1,2.99,1.35,2.99,1.35,1.6400000000000001
2016-02-01 00:00:00.000,"Ready Wear",2830,"Womens",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-02-01 00:00:00.000,"Ready Wear",2830,"Intimate",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-02-01 00:00:00.000,"Bellings",6021,"Mens",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-02-01 00:00:00.000,"Ready Wear",3018,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-02-01 00:00:00.000,"Bellings",3931,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-02-01 00:00:00.000,"Ready Wear",4053,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-03-01 00:00:00.000,"Bellings",5082,"Mens",1,2.99,3.7,2.99,3.7,-0.71
2016-03-01 00:00:00.000,"Ready Wear",4558,"Intimate",1,2.99,3,2.99,3,-0.0099999999999997868
2016-03-01 00:00:00.000,"Ready Wear",6330,"Intimate",1,2.99,3,2.99,3,-0.0099999999999997868
2016-03-01 00:00:00.000,"Ready Wear",2617,"Womens",1,2.99,1.75,2.99,1.75,1.2400000000000002
2016-03-01 00:00:00.000,"Ready Wear",800,"Intimate",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-03-01 00:00:00.000,"Bellings",2120,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-03-01 00:00:00.000,"Bellings",3179,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-03-01 00:00:00.000,"Ready Wear",4068,"Hosiery",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-03-01 00:00:00.000,"Bellings",4655,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-03-01 00:00:00.000,"Ready Wear",2350,"Accessories",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-03-01 00:00:00.000,"Ready Wear",6330,"Accessories",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-03-01 00:00:00.000,"Ready Wear",2350,"Mens",1,2.99,1,2.99,1,1.9900000000000002
2016-03-01 00:00:00.000,"Ready Wear",2350,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-03-01 00:00:00.000,"Bellings",3429,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-03-01 00:00:00.000,"Bellings",5169,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-03-01 00:00:00.000,"Bellings",5290,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-03-01 00:00:00.000,"Ready Wear",2154,"Accessories",1,2.99,0.25,2.99,0.25,2.74
2016-03-01 00:00:00.000,"Ready Wear",2350,"Accessories",1,2.99,0.25,2.99,0.25,2.74
2016-04-01 00:00:00.000,"Bellings",3931,"Kids",1,2.99,2.1,2.99,2.1,0.89000000000000012
2016-04-01 00:00:00.000,"Ready Wear",4068,"Shoes",1,2.99,2,2.99,2,0.99000000000000021
2016-04-01 00:00:00.000,"Ready Wear",2480,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-04-01 00:00:00.000,"Ready Wear",2480,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-04-01 00:00:00.000,"Ready Wear",3018,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-04-01 00:00:00.000,"Ready Wear",3551,"Womens",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-04-01 00:00:00.000,"Ready Wear",6280,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-04-01 00:00:00.000,"Ready Wear",3550,"Juniors",1,2.99,1,2.99,1,1.9900000000000002
2016-04-01 00:00:00.000,"Bellings",3690,"Mens",1,2.99,1,2.99,1,1.9900000000000002
2016-04-01 00:00:00.000,"Ready Wear",4053,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-04-01 00:00:00.000,"Ready Wear",4558,"Womens",1,2.99,1,2.99,1,1.9900000000000002
2016-05-01 00:00:00.000,"Ready Wear",2560,"Hosiery",1,2.99,2.77,2.99,2.77,0.2200000000000002
2016-05-01 00:00:00.000,"Ready Wear",2541,"Home",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-05-01 00:00:00.000,"Bellings",7250,"Intimate",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-05-01 00:00:00.000,"Ready Wear",3148,"Kids",1,2.99,1.3,2.99,1.3,1.6900000000000002
2016-05-01 00:00:00.000,"Bellings",2478,"Shoes",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-05-01 00:00:00.000,"Ready Wear",3018,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-05-01 00:00:00.000,"Ready Wear",3076,"Shoes",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-05-01 00:00:00.000,"Ready Wear",3148,"Shoes",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-05-01 00:00:00.000,"Ready Wear",4068,"Hosiery",1,2.99,1.1,2.99,1.1,1.8900000000000001
2016-05-01 00:00:00.000,"Ready Wear",2617,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-05-01 00:00:00.000,"Bellings",5168,"Shoes",1,2.99,1,2.99,1,1.9900000000000002
2016-05-01 00:00:00.000,"Ready Wear",6330,"Accessories",1,2.99,0.25,2.99,0.25,2.74
2016-06-01 00:00:00.000,"Bellings",4700,"Hosiery",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-06-01 00:00:00.000,"Bellings",4566,"Shoes",1,2.99,1.4,2.99,1.4,1.5900000000000003
2016-06-01 00:00:00.000,"Bellings",5082,"Shoes",1,2.99,1.4,2.99,1.4,1.5900000000000003
2016-06-01 00:00:00.000,"Ready Wear",3550,"Mens",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-06-01 00:00:00.000,"Ready Wear",2154,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-06-01 00:00:00.000,"Bellings",2609,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-06-01 00:00:00.000,"Ready Wear",2650,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-06-01 00:00:00.000,"Ready Wear",3353,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-06-01 00:00:00.000,"Bellings",5168,"Shoes",1,2.99,1,2.99,1,1.9900000000000002
2016-07-01 00:00:00.000,"Bellings",3179,"Home",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-07-01 00:00:00.000,"Bellings",3280,"Womens",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-07-01 00:00:00.000,"Bellings",4680,"Home",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-07-01 00:00:00.000,"Bellings",6450,"Womens",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-07-01 00:00:00.000,"Ready Wear",3018,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-07-01 00:00:00.000,"Ready Wear",4558,"Womens",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-07-01 00:00:00.000,"Ready Wear",4215,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-07-01 00:00:00.000,"Ready Wear",4551,"Accessories",1,2.99,0.25,2.99,0.25,2.74
2016-08-01 00:00:00.000,"Bellings",2485,"Accessories",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-08-01 00:00:00.000,"Ready Wear",4068,"Juniors",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-08-01 00:00:00.000,"Bellings",7320,"Accessories",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-08-01 00:00:00.000,"Ready Wear",2650,"Hosiery",1,2.99,1.1,2.99,1.1,1.8900000000000001
2016-09-01 00:00:00.000,"Bellings",3131,"Home",1,2.99,1.9,2.99,1.9,1.0900000000000003
2016-09-01 00:00:00.000,"Ready Wear",2067,"Kids",1,2.99,1.7,2.99,1.7,1.2900000000000003
2016-09-01 00:00:00.000,"Ready Wear",2020,"Intimate",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-09-01 00:00:00.000,"Ready Wear",4068,"Hosiery",1,2.99,1.35,2.99,1.35,1.6400000000000001
2016-09-01 00:00:00.000,"Ready Wear",2480,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-09-01 00:00:00.000,"Bellings",3630,"Intimate",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-09-01 00:00:00.000,"Ready Wear",2015,"Kids",1,2.99,1,2.99,1,1.9900000000000002
2016-09-01 00:00:00.000,"Ready Wear",2101,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-09-01 00:00:00.000,"Ready Wear",2830,"Kids",1,2.99,1,2.99,1,1.9900000000000002
2016-09-01 00:00:00.000,"Ready Wear",2350,"Juniors",1,2.99,0.75,2.99,0.75,2.24
2016-09-01 00:00:00.000,"Ready Wear",800,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-10-01 00:00:00.000,"Bellings",4700,"Mens",1,2.99,2.11,2.99,2.11,0.88000000000000034
2016-10-01 00:00:00.000,"Bellings",5168,"Mens",1,2.99,2.11,2.99,2.11,0.88000000000000034
2016-10-01 00:00:00.000,"Bellings",5343,"Mens",1,2.99,2.11,2.99,2.11,0.88000000000000034
2016-10-01 00:00:00.000,"Ready Wear",3550,"Accessories",1,2.99,1.96,2.99,1.96,1.0300000000000002
2016-10-01 00:00:00.000,"Ready Wear",2067,"Kids",1,2.99,1.75,2.99,1.75,1.2400000000000002
2016-10-01 00:00:00.000,"Bellings",2141,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-10-01 00:00:00.000,"Ready Wear",3018,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-10-01 00:00:00.000,"Bellings",3179,"Womens",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-10-01 00:00:00.000,"Ready Wear",4551,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-10-01 00:00:00.000,"Ready Wear",6280,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-10-01 00:00:00.000,"Ready Wear",6330,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-10-01 00:00:00.000,"Ready Wear",2031,"Accessories",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-10-01 00:00:00.000,"Ready Wear",2480,"Mens",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-10-01 00:00:00.000,"Bellings",4825,"Accessories",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-10-01 00:00:00.000,"Ready Wear",6530,"Juniors",1,2.99,1,2.99,1,1.9900000000000002
2016-10-01 00:00:00.000,"Ready Wear",2830,"Shoes",1,2.99,0.76,2.99,0.76,2.2300000000000004
2016-11-01 00:00:00.000,"Ready Wear",6530,"Shoes",1,2.99,3,2.99,3,-0.0099999999999997868
2016-11-01 00:00:00.000,"Bellings",6450,"Home",1,2.99,1.9,2.99,1.9,1.0900000000000003
2016-11-01 00:00:00.000,"Bellings",4305,"Mens",1,2.99,1.89,2.99,1.89,1.1000000000000003
2016-11-01 00:00:00.000,"Bellings",2158,"Home",1,2.99,1.75,2.99,1.75,1.2400000000000002
2016-11-01 00:00:00.000,"Ready Wear",2795,"Juniors",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-11-01 00:00:00.000,"Ready Wear",3551,"Juniors",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-11-01 00:00:00.000,"Ready Wear",4551,"Juniors",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-11-01 00:00:00.000,"Ready Wear",2800,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-11-01 00:00:00.000,"Bellings",4305,"Accessories",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-11-01 00:00:00.000,"Ready Wear",2020,"Shoes",1,2.99,1.1,2.99,1.1,1.8900000000000001
2016-11-01 00:00:00.000,"Ready Wear",3148,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2016-12-01 00:00:00.000,"Ready Wear",2116,"Accessories",1,2.99,1.96,2.99,1.96,1.0300000000000002
2016-12-01 00:00:00.000,"Ready Wear",2031,"Juniors",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-12-01 00:00:00.000,"Ready Wear",2116,"Juniors",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-12-01 00:00:00.000,"Ready Wear",3148,"Juniors",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-12-01 00:00:00.000,"Ready Wear",3550,"Juniors",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-12-01 00:00:00.000,"Bellings",5290,"Hosiery",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-12-01 00:00:00.000,"Bellings",6027,"Juniors",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-12-01 00:00:00.000,"Bellings",6109,"Juniors",1,2.99,1.5,2.99,1.5,1.4900000000000002
2016-12-01 00:00:00.000,"Ready Wear",4215,"Home",1,2.99,1.49,2.99,1.49,1.5000000000000002
2016-12-01 00:00:00.000,"Bellings",2064,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2016-12-01 00:00:00.000,"Ready Wear",2650,"Juniors",1,2.99,0.6,2.99,0.6,2.39
2017-01-01 00:00:00.000,"Ready Wear",6330,"Shoes",1,2.99,2,2.99,2,0.99000000000000021
2017-01-01 00:00:00.000,"Bellings",2158,"Mens",1,2.99,1.25,2.99,1.25,1.7400000000000002
2017-01-01 00:00:00.000,"Bellings",3280,"Intimate",1,2.99,0.75,2.99,0.75,2.24
2017-01-01 00:00:00.000,"Bellings",4305,"Intimate",1,2.99,0.75,2.99,0.75,2.24
2017-01-01 00:00:00.000,"Ready Wear",2795,"Shoes",1,2.99,0.5,2.99,0.5,2.49
2017-01-01 00:00:00.000,"Ready Wear",3066,"Shoes",1,2.99,0.5,2.99,0.5,2.49
2017-02-01 00:00:00.000,"Ready Wear",3018,"Kids",1,2.99,2,2.99,2,0.99000000000000021
2017-02-01 00:00:00.000,"Bellings",4870,"Home",1,2.99,1.75,2.99,1.75,1.2400000000000002
2017-02-01 00:00:00.000,"Bellings",5011,"Home",1,2.99,1.75,2.99,1.75,1.2400000000000002
2017-02-01 00:00:00.000,"Ready Wear",2101,"Home",1,2.99,1.5,2.99,1.5,1.4900000000000002
2017-02-01 00:00:00.000,"Ready Wear",3199,"Intimate",1,2.99,1.35,2.99,1.35,1.6400000000000001
2017-02-01 00:00:00.000,"Bellings",5343,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2017-02-01 00:00:00.000,"Bellings",6027,"Intimate",1,2.99,0.75,2.99,0.75,2.24
2017-02-01 00:00:00.000,"Bellings",6030,"Intimate",1,2.99,0.75,2.99,0.75,2.24
2017-03-01 00:00:00.000,"Bellings",3131,"Home",1,2.99,1.9,2.99,1.9,1.0900000000000003
2017-03-01 00:00:00.000,"Ready Wear",2067,"Kids",1,2.99,1.7,2.99,1.7,1.2900000000000003
2017-03-01 00:00:00.000,"Ready Wear",2020,"Intimate",1,2.99,1.5,2.99,1.5,1.4900000000000002
2017-03-01 00:00:00.000,"Ready Wear",4068,"Hosiery",1,2.99,1.35,2.99,1.35,1.6400000000000001
2017-03-01 00:00:00.000,"Ready Wear",2480,"Kids",1,2.99,1.25,2.99,1.25,1.7400000000000002
2017-03-01 00:00:00.000,"Bellings",3630,"Intimate",1,2.99,1.25,2.99,1.25,1.7400000000000002
2017-03-01 00:00:00.000,"Ready Wear",2015,"Kids",1,2.99,1,2.99,1,1.9900000000000002
2017-03-01 00:00:00.000,"Ready Wear",2101,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2017-03-01 00:00:00.000,"Ready Wear",2830,"Kids",1,2.99,1,2.99,1,1.9900000000000002
2017-03-01 00:00:00.000,"Ready Wear",2350,"Juniors",1,2.99,0.75,2.99,0.75,2.24
2017-03-01 00:00:00.000,"Ready Wear",800,"Accessories",1,2.99,1,2.99,1,1.9900000000000002
2017-04-01 00:00:00.000,"Bellings",4700,"Mens",1,2.99,2.11,2.99,2.11,0.88000000000000034
2017-04-01 00:00:00.000,"Bellings",5168,"Mens",1,2.99,2.11,2.99,2.11,0.88000000000000034
2017-04-01 00:00:00.000,"Bellings",5343,"Mens",1,2.99,2.11,2.99,2.11,0.88000000000000034
2017-04-01 00:00:00.000,"Ready Wear",3550,"Accessories",1,2.99,1.96,2.99,1.96,1.0300000000000002
2017-04-01 00:00:00.000,"Ready Wear",2067,"Kids",1,2.99,1.75,2.99,1.75,1.2400000000000002
2017-04-01 00:00:00.000,"Bellings",2141,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2017-04-01 00:00:00.000,"Ready Wear",3018,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2017-04-01 00:00:00.000,"Bellings",3179,"Womens",1,2.99,1.5,2.99,1.5,1.4900000000000002
2017-04-01 00:00:00.000,"Ready Wear",4551,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2017-04-01 00:00:00.000,"Ready Wear",6280,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2017-04-01 00:00:00.000,"Ready Wear",6330,"Kids",1,2.99,1.5,2.99,1.5,1.4900000000000002
2017-04-01 00:00:00.000,"Ready Wear",2031,"Accessories",1,2.99,1.25,2.99,1.25,1.7400000000000002
2017-04-01 00:00:00.000,"Ready Wear",2480,"Mens",1,2.99,1.25,2.99,1.25,1.7400000000000002
