CourseID,CampusID,RevisionDate,AcademicTerm,CourseOffering.CourseID,CourseOffering.CourseName,CourseOffering.CourseType,CourseOffering.Grades.CourseID,CourseOffering.Grades.StudentID,CourseOffering.Grades.CGPA,CourseOffering.Grades.Result,CourseOffering.Grades.Grade
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,141,3.3,"Pass","C"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,168,3.16,"Pass","D"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,189,2.92,"Pass","D"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,192,3.44,"Pass","C"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,231,3.72,"Pass","A-"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,243,2.59,"Pass","D"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,260,3.69,"Pass","B"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,302,3.52,"Pass","B"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,320,2.91,"Pass","D"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,336,3.91,"Pass","A"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,339,2.66,"Pass","D"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,352,3.77,"Pass","A-"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,108,3.27,"Pass","C"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,138,3.75,"Pass","A-"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,178,3.46,"Pass","C"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,184,3.19,"Pass","D"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,249,2.72,"Pass","D"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,263,3.6,"Pass","B"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,273,3.95,"Pass","A"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,291,3.63,"Pass","B"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,304,3.65,"Pass","B"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,306,3.77,"Pass","A-"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,343,3.48,"Pass","C"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,347,3.71,"Pass","A-"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,349,3.54,"Pass","B"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,362,3.35,"Pass","C"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,363,2.99,"Pass","D"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,366,3.81,"Pass","A-"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,378,2.62,"Pass","D"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,397,3.43,"Pass","C"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,108,3.27,"Pass","C"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,138,3.75,"Pass","A-"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,178,3.46,"Pass","C"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,184,3.19,"Pass","D"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,249,2.72,"Pass","D"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,263,3.6,"Pass","B"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,273,3.95,"Pass","A"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,291,3.63,"Pass","B"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,304,3.65,"Pass","B"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,306,3.77,"Pass","A-"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,343,3.48,"Pass","C"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,347,3.71,"Pass","A-"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,349,3.54,"Pass","B"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,362,3.35,"Pass","C"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,363,2.99,"Pass","D"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,366,3.81,"Pass","A-"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,378,2.62,"Pass","D"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,397,3.43,"Pass","C"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,109,3.25,"Pass","C"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,114,3.82,"Pass","A-"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,124,2.64,"Pass","D"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,174,3.55,"Pass","B"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,179,3.98,"Pass","A"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,186,3.36,"Pass","C"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,250,2.86,"Pass","D"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,253,3.96,"Pass","A"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,292,3.35,"Pass","C"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,318,3.65,"Pass","B"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,330,3.72,"Pass","A-"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,364,3.32,"Pass","C"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,373,3.21,"Pass","C"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,379,3.86,"Pass","A-"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,109,3.25,"Pass","C"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,114,3.82,"Pass","A-"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,124,2.64,"Pass","D"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,174,3.55,"Pass","B"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,179,3.98,"Pass","A"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,186,3.36,"Pass","C"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,250,2.86,"Pass","D"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,253,3.96,"Pass","A"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,292,3.35,"Pass","C"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,318,3.65,"Pass","B"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,330,3.72,"Pass","A-"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,364,3.32,"Pass","C"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,373,3.21,"Pass","C"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,379,3.86,"Pass","A-"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,110,3.71,"Pass","A-"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,127,3.86,"Pass","A-"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,135,3.73,"Pass","A-"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,140,2.67,"Pass","D"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,181,2.71,"Pass","D"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,193,3.56,"Pass","B"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,197,3.59,"Pass","B"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,206,3.98,"Pass","A"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,225,3.39,"Pass","C"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,251,2.72,"Pass","D"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,255,3.88,"Pass","A-"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,281,3.55,"Pass","B"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,309,2.89,"Pass","D"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,342,3.37,"Pass","C"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,348,2.82,"Pass","D"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,359,3.22,"Pass","C"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,365,3.97,"Pass","A"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,382,3.65,"Pass","B"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,400,3.97,"Pass","A"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,110,3.71,"Pass","A-"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,127,3.86,"Pass","A-"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,135,3.73,"Pass","A-"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,140,2.67,"Pass","D"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,181,2.71,"Pass","D"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,193,3.56,"Pass","B"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,197,3.59,"Pass","B"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,206,3.98,"Pass","A"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,225,3.39,"Pass","C"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,251,2.72,"Pass","D"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,255,3.88,"Pass","A-"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,281,3.55,"Pass","B"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,309,2.89,"Pass","D"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,342,3.37,"Pass","C"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,348,2.82,"Pass","D"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,359,3.22,"Pass","C"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,365,3.97,"Pass","A"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,382,3.65,"Pass","B"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,400,3.97,"Pass","A"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,110,3.71,"Pass","A-"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,127,3.86,"Pass","A-"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,135,3.73,"Pass","A-"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,140,2.67,"Pass","D"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,181,2.71,"Pass","D"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,193,3.56,"Pass","B"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,197,3.59,"Pass","B"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,206,3.98,"Pass","A"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,225,3.39,"Pass","C"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,251,2.72,"Pass","D"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,255,3.88,"Pass","A-"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,281,3.55,"Pass","B"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,309,2.89,"Pass","D"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,342,3.37,"Pass","C"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,348,2.82,"Pass","D"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,359,3.22,"Pass","C"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,365,3.97,"Pass","A"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,382,3.65,"Pass","B"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,400,3.97,"Pass","A"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,126,3.9,"Pass","F"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,131,2.28,"Fail","F"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,158,1.91,"Fail","F"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,171,2.37,"Fail","F"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,187,1.86,"Fail","F"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,241,1.41,"Fail","F"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,258,1.6,"Fail","F"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,299,1.92,"Fail","F"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,337,1.38,"Fail","F"
6003,202,2021-11-16 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,386,1.51,"Fail","F"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,146,1.46,"Fail","F"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,159,1.88,"Fail","F"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,216,1.49,"Fail","F"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,230,1.81,"Fail","F"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,242,2.44,"Fail","F"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,274,1.14,"Fail","F"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,372,1.34,"Fail","F"
6004,202,2021-11-17 00:00:00.000,"Summer",6004,"Design Patterns","Online",6004,387,2.24,"Fail","F"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,146,1.46,"Fail","F"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,159,1.88,"Fail","F"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,216,1.49,"Fail","F"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,230,1.81,"Fail","F"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,242,2.44,"Fail","F"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,274,1.14,"Fail","F"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,372,1.34,"Fail","F"
6004,203,2021-11-17 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,387,2.24,"Fail","F"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,146,1.46,"Fail","F"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,159,1.88,"Fail","F"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,216,1.49,"Fail","F"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,230,1.81,"Fail","F"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,242,2.44,"Fail","F"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,274,1.14,"Fail","F"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,372,1.34,"Fail","F"
6004,207,2021-11-16 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,387,2.24,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,117,2.12,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,147,1.23,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,160,1.95,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,175,3.2,"Pass","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,204,1.5,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,217,1.74,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,275,1.27,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,287,2.26,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,313,3.7,"Pass","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,357,2.16,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,374,2.12,"Fail","F"
6005,209,2021-11-18 00:00:00.000,"Fall",6005,"Datawarehousing and Business Intelligence","InPerson",6005,388,1.69,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,123,1.5,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,152,2.22,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,163,2.48,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,195,1.14,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,208,2.36,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,222,1.27,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,235,1.6,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,278,2.22,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,324,1.23,"Fail","F"
6008,207,2021-11-16 00:00:00.000,"Summer",6008,"Network Structures and Cloud Computing","Online",6008,393,1.68,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,123,1.5,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,152,2.22,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,163,2.48,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,195,1.14,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,208,2.36,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,222,1.27,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,235,1.6,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,278,2.22,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,324,1.23,"Fail","F"
6008,209,2021-11-18 00:00:00.000,"Spring",6008,"Network Structures and Cloud Computing","Online",6008,393,1.68,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,139,1.67,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,153,3.2,"Pass","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,164,1.27,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,196,1.23,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,209,1.41,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,224,1.52,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,236,2.29,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,265,1.62,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,280,1.93,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,307,1.15,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,327,2.1,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,346,1.9,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,394,1.51,"Fail","F"
6009,208,2021-11-17 00:00:00.000,"Fall",6009,"Big Data Systems","InPerson",6009,399,1.68,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,139,1.67,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,153,3.2,"Pass","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,164,1.27,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,196,1.23,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,209,1.41,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,224,1.52,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,236,2.29,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,265,1.62,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,280,1.93,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,307,1.15,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,327,2.1,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,346,1.9,"Fail","F"
