Data,Produto,Meta
2021-11-01 00:00:00.000,"Produto 8",447075.9987
2021-12-01 00:00:00.000,"Produto 8",481431.59205000004
2021-01-01 00:00:00.000,"Produto 9",453031.3473
2021-02-01 00:00:00.000,"Produto 9",187858.84109999996
2021-03-01 00:00:00.000,"Produto 9",181561.39049999998
2021-04-01 00:00:00.000,"Produto 9",186416.6192
2021-05-01 00:00:00.000,"Produto 9",342554.1294
2021-06-01 00:00:00.000,"Produto 9",340673.9553
2021-07-01 00:00:00.000,"Produto 9",299665.0174
2021-08-01 00:00:00.000,"Produto 9",214226.5839
2021-09-01 00:00:00.000,"Produto 9",234213.81619999884
2021-10-01 00:00:00.000,"Produto 9",308076.72
2021-11-01 00:00:00.000,"Produto 9",449255.8973
2021-12-01 00:00:00.000,"Produto 9",201125.7724
