SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost
"SO48380",2018-12-27 00:00:00.000,420,21,283,4,2,141.62,283.24,209.59
"SO48380",2018-12-27 00:00:00.000,354,21,283,4,2,1242.85,2485.7,2235.71
"SO48380",2018-12-27 00:00:00.000,395,21,283,4,2,61.37,122.74,90.83
"SO48396",2018-12-30 00:00:00.000,365,490,283,4,2,647.99,1295.98,1196.87
"SO48396",2018-12-30 00:00:00.000,397,490,283,4,2,24.29,48.58,35.96
"SO48396",2018-12-30 00:00:00.000,364,490,283,4,2,647.99,1295.98,1196.87
"SO48396",2018-12-30 00:00:00.000,294,490,283,4,2,744.27,1488.54,1321.83
"SO48396",2018-12-30 00:00:00.000,358,490,283,4,2,1229.46,2458.92,2211.62
"SO48396",2018-12-30 00:00:00.000,297,490,283,4,2,736.15,1472.3,1307.39
"SO43689",2017-07-24 00:00:00.000,342,166,283,4,2,419.46,838.92,826.29
"SO43689",2017-07-24 00:00:00.000,338,166,283,4,2,419.46,838.92,826.29
"SO43689",2017-07-24 00:00:00.000,324,166,283,4,2,419.46,838.92,826.29
"SO43865",2017-08-12 00:00:00.000,342,328,283,4,2,419.46,838.92,826.29
"SO43865",2017-08-12 00:00:00.000,328,328,283,4,2,419.46,838.92,826.29
"SO43904",2017-08-26 00:00:00.000,324,255,283,4,2,419.46,838.92,826.29
"SO44092",2017-09-12 00:00:00.000,326,273,283,4,2,419.46,838.92,826.29
"SO44093",2017-09-14 00:00:00.000,326,93,283,4,2,419.46,838.92,826.29
"SO44093",2017-09-14 00:00:00.000,328,93,283,4,2,419.46,838.92,826.29
"SO44093",2017-09-14 00:00:00.000,322,93,283,4,2,419.46,838.92,826.29
"SO44107",2017-09-21 00:00:00.000,332,647,283,4,2,419.46,838.92,826.29
"SO44124",2017-09-26 00:00:00.000,324,3,283,4,2,419.46,838.92,826.29
"SO44124",2017-09-26 00:00:00.000,330,3,283,4,2,419.46,838.92,826.29
"SO44124",2017-09-26 00:00:00.000,332,3,283,4,2,419.46,838.92,826.29
"SO44314",2017-10-28 00:00:00.000,336,166,283,4,2,419.46,838.92,826.29
"SO44314",2017-10-28 00:00:00.000,338,166,283,4,2,419.46,838.92,826.29
"SO44315",2017-10-30 00:00:00.000,322,292,283,4,2,419.46,838.92,826.29
"SO44315",2017-10-30 00:00:00.000,328,292,283,4,2,419.46,838.92,826.29
"SO44509",2017-11-08 00:00:00.000,332,328,283,4,2,419.46,838.92,826.29
"SO44509",2017-11-08 00:00:00.000,326,328,283,4,2,419.46,838.92,826.29
"SO44545",2017-11-19 00:00:00.000,342,256,283,4,2,419.46,838.92,826.29
"SO44557",2017-11-25 00:00:00.000,336,255,283,4,2,419.46,838.92,826.29
"SO44754",2017-12-12 00:00:00.000,324,417,283,4,2,419.46,838.92,826.29
"SO44755",2017-12-12 00:00:00.000,330,273,283,4,2,419.46,838.92,826.29
"SO44755",2017-12-12 00:00:00.000,334,273,283,4,2,419.46,838.92,826.29
"SO44755",2017-12-12 00:00:00.000,340,273,283,4,2,419.46,838.92,826.29
"SO44755",2017-12-12 00:00:00.000,336,273,283,4,2,419.46,838.92,826.29
"SO44755",2017-12-12 00:00:00.000,324,273,283,4,2,419.46,838.92,826.29
"SO44768",2017-12-19 00:00:00.000,334,647,283,4,2,419.46,838.92,826.29
"SO44768",2017-12-19 00:00:00.000,328,647,283,4,2,419.46,838.92,826.29
"SO44791",2017-12-28 00:00:00.000,324,3,283,4,2,419.46,838.92,826.29
"SO44791",2017-12-28 00:00:00.000,328,3,283,4,2,419.46,838.92,826.29
"SO44791",2017-12-28 00:00:00.000,342,3,283,4,2,419.46,838.92,826.29
"SO45070",2018-01-28 00:00:00.000,338,166,283,4,2,419.46,838.92,826.29
"SO45070",2018-01-28 00:00:00.000,332,166,283,4,2,419.46,838.92,826.29
"SO45070",2018-01-28 00:00:00.000,330,166,283,4,2,419.46,838.92,826.29
"SO45072",2018-01-29 00:00:00.000,328,292,283,4,2,419.46,838.92,826.29
"SO45072",2018-01-29 00:00:00.000,332,292,283,4,2,419.46,838.92,826.29
"SO45322",2018-02-18 00:00:00.000,332,256,283,4,2,419.46,838.92,826.29
"SO45322",2018-02-18 00:00:00.000,322,256,283,4,2,419.46,838.92,826.29
"SO45332",2018-02-22 00:00:00.000,322,255,283,4,2,419.46,838.92,826.29
"SO45332",2018-02-22 00:00:00.000,332,255,283,4,2,419.46,838.92,826.29
"SO45332",2018-02-22 00:00:00.000,340,255,283,4,2,419.46,838.92,826.29
"SO45332",2018-02-22 00:00:00.000,338,255,283,4,2,419.46,838.92,826.29
"SO45332",2018-02-22 00:00:00.000,320,255,283,4,2,419.46,838.92,826.29
"SO45332",2018-02-22 00:00:00.000,324,255,283,4,2,419.46,838.92,826.29
"SO45516",2018-03-01 00:00:00.000,328,647,283,4,2,419.46,838.92,826.29
"SO45532",2018-03-08 00:00:00.000,328,417,283,4,2,419.46,838.92,826.29
"SO45532",2018-03-08 00:00:00.000,326,417,283,4,2,419.46,838.92,826.29
"SO45532",2018-03-08 00:00:00.000,342,417,283,4,2,419.46,838.92,826.29
"SO45535",2018-03-08 00:00:00.000,332,93,283,4,2,419.46,838.92,826.29
"SO45535",2018-03-08 00:00:00.000,342,93,283,4,2,419.46,838.92,826.29
"SO45535",2018-03-08 00:00:00.000,328,93,283,4,2,419.46,838.92,826.29
"SO45535",2018-03-08 00:00:00.000,330,93,283,4,2,419.46,838.92,826.29
"SO45535",2018-03-08 00:00:00.000,322,93,283,4,2,419.46,838.92,826.29
"SO45536",2018-03-09 00:00:00.000,330,273,283,4,2,419.46,838.92,826.29
"SO45810",2018-04-26 00:00:00.000,332,166,283,4,2,419.46,838.92,826.29
"SO45810",2018-04-26 00:00:00.000,324,166,283,4,2,419.46,838.92,826.29
"SO45810",2018-04-26 00:00:00.000,334,166,283,4,2,419.46,838.92,826.29
"SO45811",2018-04-26 00:00:00.000,326,292,283,4,2,419.46,838.92,826.29
"SO46049",2018-05-13 00:00:00.000,338,328,283,4,2,419.46,838.92,826.29
"SO46049",2018-05-13 00:00:00.000,326,328,283,4,2,419.46,838.92,826.29
"SO46049",2018-05-13 00:00:00.000,320,328,283,4,2,419.46,838.92,826.29
"SO46093",2018-05-27 00:00:00.000,330,255,283,4,2,419.46,838.92,826.29
"SO46093",2018-05-27 00:00:00.000,320,255,283,4,2,419.46,838.92,826.29
"SO46338",2018-06-07 00:00:00.000,332,417,283,4,2,419.46,838.92,826.29
"SO46340",2018-06-07 00:00:00.000,342,580,283,4,2,419.46,838.92,826.29
"SO46341",2018-06-08 00:00:00.000,322,93,283,4,2,419.46,838.92,826.29
"SO46341",2018-06-08 00:00:00.000,338,93,283,4,2,419.46,838.92,826.29
"SO46341",2018-06-08 00:00:00.000,330,93,283,4,2,419.46,838.92,826.29
"SO46343",2018-06-10 00:00:00.000,340,273,283,4,2,419.46,838.92,826.29
"SO46343",2018-06-10 00:00:00.000,342,273,283,4,2,419.46,838.92,826.29
"SO46343",2018-06-10 00:00:00.000,332,273,283,4,2,419.46,838.92,826.29
"SO46343",2018-06-10 00:00:00.000,328,273,283,4,2,419.46,838.92,826.29
"SO46355",2018-06-13 00:00:00.000,340,647,283,4,2,419.46,838.92,826.29
"SO46355",2018-06-13 00:00:00.000,322,647,283,4,2,419.46,838.92,826.29
"SO46377",2018-06-23 00:00:00.000,334,3,283,4,2,419.46,838.92,826.29
"SO46377",2018-06-23 00:00:00.000,338,3,283,4,2,419.46,838.92,826.29
"SO46377",2018-06-23 00:00:00.000,330,3,283,4,2,419.46,838.92,826.29
"SO46377",2018-06-23 00:00:00.000,332,3,283,4,2,419.46,838.92,826.29
"SO45317",2018-02-18 00:00:00.000,332,167,272,4,2,419.46,838.92,826.29
"SO45317",2018-02-18 00:00:00.000,338,167,272,4,2,419.46,838.92,826.29
"SO45317",2018-02-18 00:00:00.000,318,167,272,4,2,874.79,1749.58,1769.42
"SO47676",2018-10-05 00:00:00.000,399,437,272,4,2,33.77,67.54,49.99
"SO47676",2018-10-05 00:00:00.000,427,437,272,4,2,209.26,418.52,371.64
"SO47676",2018-10-05 00:00:00.000,362,437,272,4,2,1229.46,2458.92,2211.62
"SO47676",2018-10-05 00:00:00.000,354,437,272,4,2,1242.85,2485.7,2235.71
"SO47676",2018-10-05 00:00:00.000,401,437,272,4,2,65.6,131.2,97.09
"SO49127",2019-02-19 00:00:00.000,460,436,272,4,2,53.99,107.98,74.24
"SO49127",2019-02-19 00:00:00.000,333,436,272,4,2,469.79,939.58,973.41
"SO49127",2019-02-19 00:00:00.000,327,436,272,4,2,469.79,939.58,973.41
"SO49127",2019-02-19 00:00:00.000,458,436,272,4,2,44.99,89.98,61.87
"SO49127",2019-02-19 00:00:00.000,224,436,272,4,2,5.19,10.38,10.46
"SO49127",2019-02-19 00:00:00.000,373,436,272,4,2,1308.94,2617.88,2641.37
"SO49127",2019-02-19 00:00:00.000,433,436,272,4,2,324.45,648.9,600.24
"SO49127",2019-02-19 00:00:00.000,221,436,272,4,2,20.19,40.38,27.76
"SO49152",2019-02-26 00:00:00.000,294,345,272,4,2,744.27,1488.54,1321.83
"SO49152",2019-02-26 00:00:00.000,358,345,272,4,2,1229.46,2458.92,2211.62
"SO49152",2019-02-26 00:00:00.000,397,345,272,4,2,24.29,48.58,35.96
"SO49152",2019-02-26 00:00:00.000,366,345,272,4,2,647.99,1295.98,1196.87
"SO49152",2019-02-26 00:00:00.000,421,345,272,4,2,196.33,392.66,290.57
"SO49152",2019-02-26 00:00:00.000,409,345,272,4,2,209.26,418.52,371.64
"SO49152",2019-02-26 00:00:00.000,305,345,272,4,2,736.15,1472.3,1307.39
"SO49890",2019-04-28 00:00:00.000,343,221,272,4,2,469.79,939.58,973.41
"SO49890",2019-04-28 00:00:00.000,462,221,272,4,2,14.13,28.26,19.43
"SO49890",2019-04-28 00:00:00.000,273,221,272,4,2,202.33,404.66,374.31
"SO49890",2019-04-28 00:00:00.000,445,221,272,4,2,35.99,71.98,49.49
"SO49890",2019-04-28 00:00:00.000,454,221,272,4,2,35.99,71.98,49.49
"SO49890",2019-04-28 00:00:00.000,414,221,272,4,2,149.03,298.06,220.57
"SO49890",2019-04-28 00:00:00.000,461,221,272,4,2,53.99,107.98,74.24
"SO49890",2019-04-28 00:00:00.000,265,221,272,4,2,202.33,404.66,374.31
"SO49890",2019-04-28 00:00:00.000,325,221,272,4,2,469.79,939.58,973.41
"SO49890",2019-04-28 00:00:00.000,286,221,272,4,2,183.94,367.88,340.29
"SO49890",2019-04-28 00:00:00.000,381,221,272,4,2,600.26,1200.52,1211.3
"SO49890",2019-04-28 00:00:00.000,435,221,272,4,2,324.45,648.9,600.24
"SO50205",2019-05-04 00:00:00.000,343,259,272,4,2,469.79,939.58,973.41
"SO50205",2019-05-04 00:00:00.000,456,259,272,4,2,44.99,89.98,61.87
"SO55298",2019-10-22 00:00:00.000,586,275,272,4,2,445.41,890.82,922.89
"SO61200",2020-01-09 00:00:00.000,586,205,272,4,2,445.41,890.82,922.89
"SO61200",2020-01-09 00:00:00.000,507,205,272,4,2,200.05,400.1,399.7
"SO61200",2020-01-09 00:00:00.000,568,205,272,4,2,445.41,890.82,922.89
"SO61200",2020-01-09 00:00:00.000,493,205,272,4,2,200.05,400.1,399.7
"SO61200",2020-01-09 00:00:00.000,562,205,272,4,2,1430.44,2860.88,2963.88
"SO61200",2020-01-09 00:00:00.000,500,205,272,4,2,602.35,1204.7,1203.49
"SO61203",2020-01-10 00:00:00.000,475,421,272,4,2,41.99,83.98,52.35
"SO69528",2020-05-25 00:00:00.000,475,309,272,4,2,41.99,83.98,52.35
"SO69528",2020-05-25 00:00:00.000,359,309,272,4,2,1376.99,2753.98,2503.96
"SO69528",2020-05-25 00:00:00.000,517,309,272,4,2,31.58,63.16,46.74
"SO69528",2020-05-25 00:00:00.000,532,309,272,4,2,149.87,299.74,273.57
"SO69528",2020-05-25 00:00:00.000,542,309,272,4,2,24.29,48.58,35.96
"SO69528",2020-05-25 00:00:00.000,234,309,272,4,2,29.99,59.98,76.98
"SO69528",2020-05-25 00:00:00.000,515,309,272,4,2,16.27,32.54,24.08
"SO69528",2020-05-25 00:00:00.000,513,309,272,4,2,218.45,436.9,398.75
"SO69528",2020-05-25 00:00:00.000,600,309,272,4,2,323.99,647.98,589.16
"SO69545",2020-05-28 00:00:00.000,545,436,272,4,2,24.29,48.58,35.96
"SO69545",2020-05-28 00:00:00.000,418,436,272,4,2,356.9,713.8,721.89
"SO69545",2020-05-28 00:00:00.000,374,436,272,4,2,1466.01,2932.02,3109.9
"SO69545",2020-05-28 00:00:00.000,547,436,272,4,2,48.59,97.18,71.92
"SO69545",2020-05-28 00:00:00.000,477,436,272,4,2,2.99,5.98,3.73
"SO69545",2020-05-28 00:00:00.000,491,436,272,4,2,32.39,64.78,83.14
"SO69545",2020-05-28 00:00:00.000,231,436,272,4,2,29.99,59.98,76.98
"SO69545",2020-05-28 00:00:00.000,581,436,272,4,2,1020.59,2041.18,2165.02
"SO45526",2018-03-05 00:00:00.000,218,47,272,6,2,5.7,11.4,6.79
"SO45546",2018-03-14 00:00:00.000,347,498,272,6,2,2039.99,4079.98,3824.31
"SO45546",2018-03-14 00:00:00.000,349,498,272,6,2,2024.99,4049.98,3796.19
"SO45546",2018-03-14 00:00:00.000,218,498,272,6,2,5.7,11.4,6.79
"SO46334",2018-06-05 00:00:00.000,300,678,272,6,2,809.76,1619.52,1398.19
"SO46334",2018-06-05 00:00:00.000,307,678,272,6,2,722.59,1445.18,1247.68
"SO46334",2018-06-05 00:00:00.000,229,678,272,6,2,28.84,57.68,63.45
"SO46334",2018-06-05 00:00:00.000,293,678,272,6,2,722.59,1445.18,1247.68
"SO46334",2018-06-05 00:00:00.000,349,678,272,6,2,843.75,1687.5,3796.19
"SO51786",2019-08-18 00:00:00.000,484,138,272,6,2,4.77,9.54,5.95
"SO51786",2019-08-18 00:00:00.000,555,138,272,6,2,63.9,127.8,94.57
"SO51786",2019-08-18 00:00:00.000,568,138,272,6,2,334.06,668.12,922.89
"SO51786",2019-08-18 00:00:00.000,491,138,272,6,2,32.39,64.78,83.14
"SO51786",2019-08-18 00:00:00.000,603,138,272,6,2,72.89,145.78,107.88
"SO51786",2019-08-18 00:00:00.000,579,138,272,6,2,728.91,1457.82,1510.3
"SO51786",2019-08-18 00:00:00.000,472,138,272,6,2,38.1,76.2,47.5
"SO51786",2019-08-18 00:00:00.000,552,138,272,6,2,54.89,109.78,81.24
"SO51786",2019-08-18 00:00:00.000,490,138,272,6,2,32.39,64.78,83.14
"SO53465",2019-09-03 00:00:00.000,237,678,272,6,2,29.99,59.98,76.98
"SO53465",2019-09-03 00:00:00.000,551,678,272,6,2,158.43,316.86,289.19
"SO53465",2019-09-03 00:00:00.000,355,678,272,6,2,1391.99,2783.98,2531.24
"SO53465",2019-09-03 00:00:00.000,557,678,272,6,2,153.89,307.78,227.76
"SO53465",2019-09-03 00:00:00.000,527,678,272,6,2,158.43,316.86,289.19
"SO53465",2019-09-03 00:00:00.000,594,678,272,6,2,338.99,677.98,616.44
"SO53465",2019-09-03 00:00:00.000,361,678,272,6,2,1376.99,2753.98,2503.96
"SO53465",2019-09-03 00:00:00.000,512,678,272,6,2,218.45,436.9,398.75
"SO53465",2019-09-03 00:00:00.000,467,678,272,6,2,14.69,29.38,18.32
"SO67286",2020-04-11 00:00:00.000,552,120,272,6,2,54.89,109.78,81.24
"SO67286",2020-04-11 00:00:00.000,579,120,272,6,2,728.91,1457.82,1510.3
"SO67286",2020-04-11 00:00:00.000,586,120,272,6,2,445.41,890.82,922.89
"SO67286",2020-04-11 00:00:00.000,569,120,272,6,2,445.41,890.82,922.89
"SO67286",2020-04-11 00:00:00.000,576,120,272,6,2,1430.44,2860.88,2963.88
"SO67286",2020-04-11 00:00:00.000,564,120,272,6,2,1430.44,2860.88,2963.88
"SO43661",2017-07-02 00:00:00.000,304,442,288,6,2,714.7,1429.4,1234.06
"SO43661",2017-07-02 00:00:00.000,293,442,288,6,2,722.59,1445.18,1247.68
"SO43661",2017-07-02 00:00:00.000,351,442,288,6,2,2024.99,4049.98,3796.18
"SO43661",2017-07-02 00:00:00.000,220,442,288,6,2,20.19,40.38,24.06
"SO43661",2017-07-02 00:00:00.000,292,442,288,6,2,818.7,1637.4,1413.62
"SO43661",2017-07-02 00:00:00.000,346,442,288,6,2,2039.99,4079.98,3824.3
"SO43661",2017-07-02 00:00:00.000,235,442,288,6,2,28.84,57.68,63.44
"SO43661",2017-07-02 00:00:00.000,350,442,288,6,2,2024.99,4049.98,3796.18
"SO43662",2017-07-03 00:00:00.000,272,227,288,6,2,183.94,367.88,362.98
"SO43668",2017-07-07 00:00:00.000,314,514,288,6,2,2146.96,4293.92,4342.59
"SO43668",2017-07-07 00:00:00.000,212,514,288,6,2,20.19,40.38,24.06
"SO43668",2017-07-07 00:00:00.000,220,514,288,6,2,20.19,40.38,24.06
"SO43668",2017-07-07 00:00:00.000,315,514,288,6,2,874.79,1749.58,1769.42
"SO43668",2017-07-07 00:00:00.000,270,514,288,6,2,183.94,367.88,362.97
"SO43668",2017-07-07 00:00:00.000,262,514,288,6,2,183.94,367.88,362.97
"SO43672",2017-07-10 00:00:00.000,349,119,288,6,2,2024.99,4049.98,3796.19
"SO43844",2017-08-01 00:00:00.000,349,353,288,6,2,2024.99,4049.98,3796.19
"SO43853",2017-08-05 00:00:00.000,350,11,288,6,2,2024.99,4049.98,3796.19
"SO43853",2017-08-05 00:00:00.000,348,11,288,6,2,2024.99,4049.98,3796.19
"SO43854",2017-08-05 00:00:00.000,319,208,288,6,2,874.79,1749.58,1769.42
"SO43856",2017-08-06 00:00:00.000,218,389,288,6,2,5.7,11.4,6.79
"SO43857",2017-08-07 00:00:00.000,220,533,288,6,2,20.19,40.38,24.06
"SO43857",2017-08-07 00:00:00.000,285,533,288,6,2,178.58,357.16,352.4
"SO43857",2017-08-07 00:00:00.000,315,533,288,6,2,874.79,1749.58,1769.42
"SO43857",2017-08-07 00:00:00.000,212,533,288,6,2,20.19,40.38,24.06
"SO43879",2017-08-21 00:00:00.000,232,569,288,6,2,28.84,57.68,63.45
"SO43879",2017-08-21 00:00:00.000,315,569,288,6,2,874.79,1749.58,1769.42
"SO43879",2017-08-21 00:00:00.000,264,569,288,6,2,183.94,367.88,362.97
"SO43879",2017-08-21 00:00:00.000,316,569,288,6,2,874.79,1749.58,1769.42
"SO43886",2017-08-22 00:00:00.000,315,317,288,6,2,874.79,1749.58,1769.42
"SO43886",2017-08-22 00:00:00.000,264,317,288,6,2,183.94,367.88,362.97
"SO43886",2017-08-22 00:00:00.000,317,317,288,6,2,874.79,1749.58,1769.42
"SO43886",2017-08-22 00:00:00.000,319,317,288,6,2,874.79,1749.58,1769.42
"SO43886",2017-08-22 00:00:00.000,314,317,288,6,2,2146.96,4293.92,4342.59
"SO43888",2017-08-22 00:00:00.000,285,136,288,6,2,178.58,357.16,352.4
"SO43888",2017-08-22 00:00:00.000,317,136,288,6,2,874.79,1749.58,1769.42
"SO43888",2017-08-22 00:00:00.000,272,136,288,6,2,183.94,367.88,362.97
"SO43891",2017-08-24 00:00:00.000,348,29,288,6,2,2024.99,4049.98,3796.19
"SO43891",2017-08-24 00:00:00.000,219,29,288,6,2,5.7,11.4,6.79
"SO43891",2017-08-24 00:00:00.000,349,29,288,6,2,2024.99,4049.98,3796.19
"SO43891",2017-08-24 00:00:00.000,350,29,288,6,2,2024.99,4049.98,3796.19
"SO44077",2017-09-05 00:00:00.000,215,173,288,6,2,20.19,40.38,24.06
"SO44081",2017-09-06 00:00:00.000,232,118,288,6,2,28.84,57.68,63.45
"SO44081",2017-09-06 00:00:00.000,218,118,288,6,2,5.7,11.4,6.79
"SO44081",2017-09-06 00:00:00.000,229,118,288,6,2,28.84,57.68,63.45
"SO44081",2017-09-06 00:00:00.000,292,118,288,6,2,818.7,1637.4,1413.62
"SO44081",2017-09-06 00:00:00.000,345,118,288,6,2,2039.99,4079.98,3824.31
"SO44081",2017-09-06 00:00:00.000,350,118,288,6,2,2024.99,4049.98,3796.19
"SO44081",2017-09-06 00:00:00.000,300,118,288,6,2,809.76,1619.52,1398.19
"SO44084",2017-09-08 00:00:00.000,351,551,288,6,2,2024.99,4049.98,3796.19
"SO44084",2017-09-08 00:00:00.000,345,551,288,6,2,2039.99,4079.98,3824.31
"SO44085",2017-09-08 00:00:00.000,235,155,288,6,2,28.84,57.68,63.45
"SO44085",2017-09-08 00:00:00.000,223,155,288,6,2,5.19,10.38,11.41
"SO44085",2017-09-08 00:00:00.000,262,155,288,6,2,183.94,367.88,362.97
"SO44085",2017-09-08 00:00:00.000,316,155,288,6,2,874.79,1749.58,1769.42
"SO44094",2017-09-15 00:00:00.000,344,172,288,6,2,2039.99,4079.98,3824.31
"SO44111",2017-09-22 00:00:00.000,235,460,288,6,2,28.84,57.68,63.45
"SO44111",2017-09-22 00:00:00.000,316,460,288,6,2,874.79,1749.58,1769.42
"SO44111",2017-09-22 00:00:00.000,215,460,288,6,2,20.19,40.38,24.06
"SO44111",2017-09-22 00:00:00.000,262,460,288,6,2,183.94,367.88,362.97
"SO44111",2017-09-22 00:00:00.000,232,460,288,6,2,28.84,57.68,63.45
"SO44282",2017-10-03 00:00:00.000,288,442,288,6,2,722.59,1445.18,1247.68
"SO44282",2017-10-03 00:00:00.000,212,442,288,6,2,20.19,40.38,24.06
"SO44282",2017-10-03 00:00:00.000,345,442,288,6,2,2039.99,4079.98,3824.31
"SO44282",2017-10-03 00:00:00.000,293,442,288,6,2,722.59,1445.18,1247.68
"SO44283",2017-10-05 00:00:00.000,317,227,288,6,2,874.79,1749.58,1769.42
"SO44283",2017-10-05 00:00:00.000,316,227,288,6,2,874.79,1749.58,1769.42
"SO44283",2017-10-05 00:00:00.000,314,227,288,6,2,2146.96,4293.92,4342.59
"SO44283",2017-10-05 00:00:00.000,276,227,288,6,2,356.9,713.8,704.28
"SO44283",2017-10-05 00:00:00.000,238,227,288,6,2,758.08,1516.16,1495.94
"SO44283",2017-10-05 00:00:00.000,220,227,288,6,2,20.19,40.38,24.06
"SO44283",2017-10-05 00:00:00.000,285,227,288,6,2,178.58,357.16,352.4
"SO44288",2017-10-08 00:00:00.000,319,514,288,6,2,874.79,1749.58,1769.42
"SO44288",2017-10-08 00:00:00.000,223,514,288,6,2,5.19,10.38,11.41
"SO44294",2017-10-11 00:00:00.000,292,119,288,6,2,818.7,1637.4,1413.62
"SO44294",2017-10-11 00:00:00.000,346,119,288,6,2,2039.99,4079.98,3824.31
"SO44295",2017-10-12 00:00:00.000,232,83,288,6,2,28.84,57.68,63.45
"SO44295",2017-10-12 00:00:00.000,319,83,288,6,2,874.79,1749.58,1769.42
"SO44295",2017-10-12 00:00:00.000,223,83,288,6,2,5.19,10.38,11.41
"SO44484",2017-11-02 00:00:00.000,347,353,288,6,2,2039.99,4079.98,3824.31
"SO44495",2017-11-05 00:00:00.000,219,11,288,6,2,5.7,11.4,6.79
"SO44496",2017-11-05 00:00:00.000,314,191,288,6,2,2146.96,4293.92,4342.59
"SO44496",2017-11-05 00:00:00.000,318,191,288,6,2,874.79,1749.58,1769.42
"SO44496",2017-11-05 00:00:00.000,311,191,288,6,2,2146.96,4293.92,4342.59
"SO44496",2017-11-05 00:00:00.000,319,191,288,6,2,874.79,1749.58,1769.42
"SO44499",2017-11-06 00:00:00.000,349,389,288,6,2,2024.99,4049.98,3796.19
"SO44504",2017-11-07 00:00:00.000,264,533,288,6,2,183.94,367.88,362.97
"SO44504",2017-11-07 00:00:00.000,318,533,288,6,2,874.79,1749.58,1769.42
"SO44504",2017-11-07 00:00:00.000,316,533,288,6,2,874.79,1749.58,1769.42
"SO44525",2017-11-14 00:00:00.000,319,569,288,6,2,874.79,1749.58,1769.42
"SO44525",2017-11-14 00:00:00.000,317,569,288,6,2,874.79,1749.58,1769.42
"SO44525",2017-11-14 00:00:00.000,270,569,288,6,2,183.94,367.88,362.97
"SO44533",2017-11-15 00:00:00.000,262,317,288,6,2,183.94,367.88,362.97
"SO44533",2017-11-15 00:00:00.000,223,317,288,6,2,5.19,10.38,11.41
"SO44535",2017-11-16 00:00:00.000,316,136,288,6,2,874.79,1749.58,1769.42
"SO44535",2017-11-16 00:00:00.000,270,136,288,6,2,183.94,367.88,362.97
"SO44537",2017-11-16 00:00:00.000,229,137,288,6,2,28.84,57.68,63.45
"SO44542",2017-11-17 00:00:00.000,223,29,288,6,2,5.19,10.38,11.41
"SO44542",2017-11-17 00:00:00.000,349,29,288,6,2,2024.99,4049.98,3796.19
"SO44542",2017-11-17 00:00:00.000,350,29,288,6,2,2024.99,4049.98,3796.19
"SO44744",2017-12-06 00:00:00.000,310,173,288,6,2,2146.96,4293.92,4342.59
"SO44744",2017-12-06 00:00:00.000,312,173,288,6,2,2146.96,4293.92,4342.59
"SO44744",2017-12-06 00:00:00.000,315,173,288,6,2,874.79,1749.58,1769.42
"SO44744",2017-12-06 00:00:00.000,319,173,288,6,2,874.79,1749.58,1769.42
"SO44744",2017-12-06 00:00:00.000,232,173,288,6,2,28.84,57.68,63.45
"SO44745",2017-12-07 00:00:00.000,292,118,288,6,2,818.7,1637.4,1413.62
"SO44745",2017-12-07 00:00:00.000,296,118,288,6,2,714.7,1429.4,1234.06
"SO44745",2017-12-07 00:00:00.000,220,118,288,6,2,20.19,40.38,24.06
"SO44746",2017-12-08 00:00:00.000,345,47,288,6,2,2039.99,4079.98,3824.31
"SO44746",2017-12-08 00:00:00.000,218,47,288,6,2,5.7,11.4,6.79
"SO44746",2017-12-08 00:00:00.000,346,47,288,6,2,2039.99,4079.98,3824.31
"SO44749",2017-12-10 00:00:00.000,262,155,288,6,2,183.94,367.88,362.97
"SO44749",2017-12-10 00:00:00.000,275,155,288,6,2,356.9,713.8,704.28
"SO44749",2017-12-10 00:00:00.000,316,155,288,6,2,874.79,1749.58,1769.42
"SO44750",2017-12-10 00:00:00.000,345,678,288,6,2,2039.99,4079.98,3824.31
"SO44750",2017-12-10 00:00:00.000,293,678,288,6,2,722.59,1445.18,1247.68
"SO44750",2017-12-10 00:00:00.000,347,678,288,6,2,2039.99,4079.98,3824.31
"SO44773",2017-12-21 00:00:00.000,253,460,288,6,2,178.58,357.16,352.4
"SO44773",2017-12-21 00:00:00.000,317,460,288,6,2,874.79,1749.58,1769.42
"SO44773",2017-12-21 00:00:00.000,232,460,288,6,2,28.84,57.68,63.45
"SO45038",2018-01-01 00:00:00.000,218,442,288,6,2,5.7,11.4,6.79
"SO45038",2018-01-01 00:00:00.000,304,442,288,6,2,714.7,1429.4,1234.06
"SO45038",2018-01-01 00:00:00.000,349,442,288,6,2,2024.99,4049.98,3796.19
"SO45038",2018-01-01 00:00:00.000,350,442,288,6,2,2024.99,4049.98,3796.19
"SO45038",2018-01-01 00:00:00.000,292,442,288,6,2,818.7,1637.4,1413.62
"SO45038",2018-01-01 00:00:00.000,212,442,288,6,2,20.19,40.38,24.06
"SO45038",2018-01-01 00:00:00.000,344,442,288,6,2,2039.99,4079.98,3824.31
"SO45039",2018-01-01 00:00:00.000,262,227,288,6,2,183.94,367.88,362.97
"SO45039",2018-01-01 00:00:00.000,264,227,288,6,2,183.94,367.88,362.97
"SO45039",2018-01-01 00:00:00.000,272,227,288,6,2,183.94,367.88,362.97
"SO45039",2018-01-01 00:00:00.000,285,227,288,6,2,178.58,357.16,352.4
"SO45047",2018-01-08 00:00:00.000,317,514,288,6,2,874.79,1749.58,1769.42
"SO45047",2018-01-08 00:00:00.000,229,514,288,6,2,28.84,57.68,63.45
