Invoice #,Date,Operation Type (purchase / relocation),Product,Quantity,Cost Price,Supplier Type,Store
705291,2017-10-01 00:00:00.000,"Purchase","Headphones Type 3, Dell",36,92,"B",4
705292,2017-10-01 00:00:00.000,"Purchase","Monitor Type 4, Dell",45,131,"B",4
705297,2017-10-01 00:00:00.000,"Purchase","Headphones Type 1, Dell",15,37,"B",4
705300,2017-10-01 00:00:00.000,"Purchase","Desktop Type 12, HP",24,577,"B",4
705301,2017-10-01 00:00:00.000,"Purchase","Monitor Type 1, HP",42,134,"B",4
705306,2017-10-01 00:00:00.000,"Purchase","Mouse Type 7, Samsung",23,10,"B",4
705308,2017-10-01 00:00:00.000,"Purchase","Tablet Type 2, Samsung",38,351,"B",4
705309,2017-10-01 00:00:00.000,"Purchase","Desktop Type 3, Huawei",35,555,"B",4
705315,2017-10-01 00:00:00.000,"Purchase","Phone Type 5, HP",39,431,"B",4
705324,2017-10-01 00:00:00.000,"Purchase","Mouse Type 6, Dell",33,22,"B",4
705328,2017-10-01 00:00:00.000,"Purchase","Keyboard Type 4, Samsung",26,26,"B",4
705329,2017-10-01 00:00:00.000,"Purchase","Mouse Type 4, Dell",26,16,"B",4
705335,2017-10-01 00:00:00.000,"Purchase","Headphones Type 3, Samsung",37,79,"B",4
705339,2017-10-01 00:00:00.000,"Purchase","Tablet Type 4, Samsung",38,368,"B",4
705343,2017-10-01 00:00:00.000,"Purchase","Hard Drive Type 4, Huawei",45,45,"B",4
705348,2017-10-01 00:00:00.000,"Purchase","Phone Type 8, HP",26,331,"B",4
705355,2017-10-01 00:00:00.000,"Purchase","Speakers Type 1, Huawei",20,99,"B",4
705377,2017-10-01 00:00:00.000,"Purchase","Hard Drive Type 2, HP",32,36,"B",4
705381,2017-10-01 00:00:00.000,"Purchase","Tablet Type 6, Samsung",44,246,"B",4
705384,2017-10-01 00:00:00.000,"Purchase","Desktop Type 11, Huawei",38,362,"B",4
705385,2017-10-01 00:00:00.000,"Purchase","Monitor Type 2, Samsung",20,103,"B",4
705389,2017-10-01 00:00:00.000,"Purchase","Hard Drive Type 8, Huawei",24,86,"B",4
705390,2017-10-01 00:00:00.000,"Purchase","Hard Drive Type 5, HP",37,78,"B",4
705394,2017-10-01 00:00:00.000,"Purchase","Phone Type 3, Huawei",43,336,"B",4
705401,2017-10-01 00:00:00.000,"Purchase","Tablet Type 7, HP",31,234,"B",4
705410,2017-10-01 00:00:00.000,"Purchase","Tablet Type 1, Dell",35,433,"B",4
705414,2017-10-01 00:00:00.000,"Purchase","Desktop Type 5, Huawei",19,546,"B",4
705424,2017-10-01 00:00:00.000,"Purchase","Monitor Type 3, Huawei",19,94,"B",4
705445,2017-10-01 00:00:00.000,"Purchase","Smart Watch Type 2, Dell",25,154,"B",4
705448,2017-10-01 00:00:00.000,"Purchase","Tablet Type 1, Huawei",37,344,"B",4
705475,2017-10-01 00:00:00.000,"Purchase","Tablet Type 2, Dell",39,256,"B",4
705479,2017-10-01 00:00:00.000,"Purchase","Desktop Type 7, Dell",36,649,"B",4
705482,2017-10-01 00:00:00.000,"Purchase","Charger Type 2, Huawei",32,11,"B",4
705486,2017-10-01 00:00:00.000,"Purchase","Speakers Type 3, HP",44,93,"B",4
705490,2017-10-01 00:00:00.000,"Purchase","Speakers Type 5, Samsung",37,91,"B",4
705502,2017-10-01 00:00:00.000,"Purchase","Headphones Type 6, Huawei",28,92,"B",4
705504,2017-10-01 00:00:00.000,"Purchase","Hard Drive Type 4, HP",33,59,"B",4
705516,2017-10-01 00:00:00.000,"Purchase","Hard Drive Type 6, Huawei",23,76,"B",4
705518,2017-10-01 00:00:00.000,"Purchase","Phone Type 8, Huawei",44,325,"B",4
705520,2017-10-01 00:00:00.000,"Purchase","Phone Type 2, HP",29,237,"B",4
705540,2017-10-01 00:00:00.000,"Purchase","Headphones Type 3, HP",35,35,"B",4
705550,2017-10-01 00:00:00.000,"Purchase","Headphones Type 5, Samsung",17,38,"B",4
705552,2017-10-01 00:00:00.000,"Purchase","Monitor Type 3, Samsung",34,83,"B",4
705560,2017-10-01 00:00:00.000,"Purchase","Speakers Type 3, HP",40,93,"B",4
705562,2017-10-01 00:00:00.000,"Purchase","Tablet Type 5, Dell",34,132,"B",4
705566,2017-10-01 00:00:00.000,"Purchase","Headphones Type 3, Dell",33,92,"B",4
705567,2017-10-01 00:00:00.000,"Purchase","Keyboard Type 1, Samsung",43,110,"B",4
705575,2017-10-01 00:00:00.000,"Purchase","Memory Type 2, Huawei",35,90,"B",4
705577,2017-10-01 00:00:00.000,"Purchase","Desktop Type 7, Dell",15,649,"B",4
705582,2017-10-01 00:00:00.000,"Purchase","Desktop Type 10, HP",34,456,"B",4
705584,2017-10-01 00:00:00.000,"Purchase","Monitor Type 3, HP",41,94,"B",4
705589,2017-10-01 00:00:00.000,"Purchase","Headphones Type 2, Huawei",25,66,"B",4
705591,2017-10-01 00:00:00.000,"Purchase","Speakers Type 5, Samsung",19,91,"B",4
705602,2017-10-01 00:00:00.000,"Purchase","Laptop Type 5, Huawei",43,1026,"B",4
705608,2017-10-01 00:00:00.000,"Purchase","Desktop Type 3, HP",45,499,"B",4
705612,2017-10-01 00:00:00.000,"Purchase","Laptop Type 2, Samsung",44,1501,"B",4
705624,2017-10-01 00:00:00.000,"Purchase","Desktop Type 11, Samsung",39,373,"B",4
667390,2018-08-01 00:00:00.000,"Purchase","Phone Type 4, HP",25,332,"B",4
667391,2018-08-01 00:00:00.000,"Purchase","Laptop Type 3, Dell",19,1599,"B",4
667397,2018-08-01 00:00:00.000,"Purchase","Speakers Type 1, HP",44,83,"B",4
667402,2018-08-01 00:00:00.000,"Purchase","Phone Type 3, Huawei",23,336,"B",4
667406,2018-08-01 00:00:00.000,"Purchase","Speakers Type 5, Huawei",20,54,"B",4
667407,2018-08-01 00:00:00.000,"Purchase","Phone Type 6, Huawei",25,285,"B",4
667409,2018-08-01 00:00:00.000,"Purchase","Desktop Type 1, Huawei",21,627,"B",4
667419,2018-08-01 00:00:00.000,"Purchase","Laptop Type 3, Huawei",31,1586,"B",4
667423,2018-08-01 00:00:00.000,"Purchase","Phone Type 8, HP",19,331,"B",4
667425,2018-08-01 00:00:00.000,"Purchase","Memory Type 3, Dell",35,40,"B",4
667431,2018-08-01 00:00:00.000,"Purchase","Memory Type 4, Huawei",43,52,"B",4
667433,2018-08-01 00:00:00.000,"Purchase","Phone Type 4, Dell",21,336,"B",4
667438,2018-08-01 00:00:00.000,"Purchase","Speakers Type 5, Dell",36,58,"B",4
667441,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 7, Dell",34,86,"B",4
667460,2018-08-01 00:00:00.000,"Purchase","Speakers Type 5, Dell",19,58,"B",4
667469,2018-08-01 00:00:00.000,"Purchase","Headphones Type 4, Dell",45,50,"B",4
667472,2018-08-01 00:00:00.000,"Purchase","Phone Type 9, Dell",29,258,"B",4
667505,2018-08-01 00:00:00.000,"Purchase","Phone Type 7, Samsung",28,336,"B",4
667513,2018-08-01 00:00:00.000,"Purchase","Headphones Type 5, Dell",39,56,"B",4
667515,2018-08-01 00:00:00.000,"Purchase","Headphones Type 6, Huawei",44,92,"B",4
667517,2018-08-01 00:00:00.000,"Purchase","Tablet Type 2, Huawei",17,268,"B",4
667519,2018-08-01 00:00:00.000,"Purchase","Tablet Type 6, Samsung",22,246,"B",4
667535,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 6, HP",38,68,"B",4
667541,2018-08-01 00:00:00.000,"Purchase","Desktop Type 6, HP",34,609,"B",4
667548,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 7, HP",45,121,"B",4
667549,2018-08-01 00:00:00.000,"Purchase","Mouse Type 2, Dell",37,9,"B",4
667553,2018-08-01 00:00:00.000,"Purchase","Monitor Type 1, HP",27,134,"B",4
667559,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 7, Dell",45,86,"B",4
667572,2018-08-01 00:00:00.000,"Purchase","Phone Type 10, Huawei",36,234,"B",4
667580,2018-08-01 00:00:00.000,"Purchase","Keyboard Type 1, Samsung",36,110,"B",4
667583,2018-08-01 00:00:00.000,"Purchase","Headphones Type 1, Huawei",41,72,"B",4
667584,2018-08-01 00:00:00.000,"Purchase","Speakers Type 6, HP",38,57,"B",4
667590,2018-08-01 00:00:00.000,"Purchase","Phone Type 3, Samsung",17,407,"B",4
667595,2018-08-01 00:00:00.000,"Purchase","Phone Type 4, Huawei",30,364,"B",4
667598,2018-08-01 00:00:00.000,"Purchase","Desktop Type 9, Huawei",30,625,"B",4
667601,2018-08-01 00:00:00.000,"Purchase","Phone Type 5, HP",29,431,"B",4
667619,2018-08-01 00:00:00.000,"Purchase","Desktop Type 1, HP",29,515,"B",4
667626,2018-08-01 00:00:00.000,"Purchase","Headphones Type 6, HP",34,59,"B",4
667630,2018-08-01 00:00:00.000,"Purchase","Laptop Type 6, Huawei",22,855,"B",4
667634,2018-08-01 00:00:00.000,"Purchase","Desktop Type 1, Dell",45,421,"B",4
667640,2018-08-01 00:00:00.000,"Purchase","Monitor Type 1, HP",32,134,"B",4
667651,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 7, Samsung",42,113,"B",4
667653,2018-08-01 00:00:00.000,"Purchase","Headphones Type 2, HP",44,61,"B",4
667656,2018-08-01 00:00:00.000,"Purchase","Phone Type 7, HP",45,320,"B",4
667662,2018-08-01 00:00:00.000,"Purchase","Microphone Type 1, Samsung",25,40,"B",4
667669,2018-08-01 00:00:00.000,"Purchase","Speakers Type 5, HP",28,69,"B",4
667670,2018-08-01 00:00:00.000,"Purchase","Microphone Type 1, Huawei",23,41,"B",4
667685,2018-08-01 00:00:00.000,"Purchase","Headphones Type 3, HP",27,35,"B",4
667697,2018-08-01 00:00:00.000,"Purchase","Memory Type 1, Huawei",20,37,"B",4
667698,2018-08-01 00:00:00.000,"Purchase","Phone Type 6, Huawei",35,285,"B",4
667711,2018-08-01 00:00:00.000,"Purchase","Monitor Type 4, Huawei",29,83,"B",4
667723,2018-08-01 00:00:00.000,"Purchase","Smart Watch Type 1, Dell",32,189,"B",4
667726,2018-08-01 00:00:00.000,"Purchase","Desktop Type 8, HP",41,571,"B",4
667728,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 8, HP",17,86,"B",4
667729,2018-08-01 00:00:00.000,"Purchase","Laptop Type 5, Samsung",29,965,"B",4
667751,2018-08-01 00:00:00.000,"Purchase","Desktop Type 9, HP",27,615,"B",4
667752,2018-08-01 00:00:00.000,"Purchase","Monitor Type 2, Samsung",20,103,"B",4
667755,2018-08-01 00:00:00.000,"Purchase","Memory Type 1, Samsung",38,43,"B",4
667756,2018-08-01 00:00:00.000,"Purchase","Keyboard Type 3, Huawei",28,66,"B",4
667768,2018-08-01 00:00:00.000,"Purchase","Tablet Type 1, Samsung",32,436,"B",4
667775,2018-08-01 00:00:00.000,"Purchase","Headphones Type 2, Samsung",31,68,"B",4
667779,2018-08-01 00:00:00.000,"Purchase","Smart Watch Type 1, Samsung",45,180,"B",4
667781,2018-08-01 00:00:00.000,"Purchase","Phone Type 12, Dell",35,275,"B",4
667787,2018-08-01 00:00:00.000,"Purchase","Phone Type 7, Dell",44,434,"B",4
667800,2018-08-01 00:00:00.000,"Purchase","Speakers Type 5, Samsung",24,91,"B",4
667801,2018-08-01 00:00:00.000,"Purchase","Phone Type 5, Samsung",25,366,"B",4
667810,2018-08-01 00:00:00.000,"Purchase","Desktop Type 7, Dell",43,649,"B",4
667817,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",36,33,"B",4
667829,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",41,118,"B",4
667830,2018-08-01 00:00:00.000,"Purchase","Speakers Type 3, Samsung",27,99,"B",4
667841,2018-08-01 00:00:00.000,"Purchase","Keyboard Type 1, Dell",29,30,"B",4
667842,2018-08-01 00:00:00.000,"Purchase","Phone Type 5, HP",30,431,"B",4
667859,2018-08-01 00:00:00.000,"Purchase","Tablet Type 4, Huawei",20,278,"B",4
667873,2018-08-01 00:00:00.000,"Purchase","Phone Type 4, HP",28,332,"B",4
667878,2018-08-01 00:00:00.000,"Purchase","Memory Type 2, Samsung",43,62,"B",4
667890,2018-08-01 00:00:00.000,"Purchase","Tablet Type 5, Dell",22,132,"B",4
667891,2018-08-01 00:00:00.000,"Purchase","Monitor Type 4, HP",34,104,"B",4
667896,2018-08-01 00:00:00.000,"Purchase","Headphones Type 2, HP",24,61,"B",4
667902,2018-08-01 00:00:00.000,"Purchase","Desktop Type 4, Samsung",44,465,"B",4
667913,2018-08-01 00:00:00.000,"Purchase","Headphones Type 2, Dell",34,61,"B",4
667915,2018-08-01 00:00:00.000,"Purchase","Memory Type 2, HP",45,78,"B",4
667919,2018-08-01 00:00:00.000,"Purchase","Mouse Type 6, Huawei",37,16,"B",4
667920,2018-08-01 00:00:00.000,"Purchase","Tablet Type 4, Huawei",25,278,"B",4
667931,2018-08-01 00:00:00.000,"Purchase","Monitor Type 1, HP",26,134,"B",4
667936,2018-08-01 00:00:00.000,"Purchase","Mouse Type 6, Samsung",37,24,"B",4
667938,2018-08-01 00:00:00.000,"Purchase","Microphone Type 3, Huawei",21,42,"B",4
667940,2018-08-01 00:00:00.000,"Purchase","Desktop Type 1, Huawei",17,627,"B",4
667951,2018-08-01 00:00:00.000,"Purchase","Laptop Type 5, HP",33,1017,"B",4
667954,2018-08-01 00:00:00.000,"Purchase","Keyboard Type 2, Samsung",32,62,"B",4
667973,2018-08-01 00:00:00.000,"Purchase","Headphones Type 5, Dell",39,56,"B",4
667984,2018-08-01 00:00:00.000,"Purchase","Tablet Type 1, Huawei",39,344,"B",4
667985,2018-08-01 00:00:00.000,"Purchase","Desktop Type 10, Dell",31,355,"B",4
667986,2018-08-01 00:00:00.000,"Purchase","Phone Type 1, HP",26,195,"B",4
667994,2018-08-01 00:00:00.000,"Purchase","Phone Type 5, Huawei",31,409,"B",4
668011,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 6, Samsung",43,76,"B",4
668012,2018-08-01 00:00:00.000,"Purchase","Phone Type 3, Huawei",29,336,"B",4
668020,2018-08-01 00:00:00.000,"Purchase","Desktop Type 5, Dell",40,672,"B",4
668023,2018-08-01 00:00:00.000,"Purchase","Desktop Type 9, Samsung",39,399,"B",4
668037,2018-08-01 00:00:00.000,"Purchase","Desktop Type 3, Samsung",39,692,"B",4
668043,2018-08-01 00:00:00.000,"Purchase","Tablet Type 4, Dell",30,380,"B",4
668049,2018-08-01 00:00:00.000,"Purchase","Speakers Type 6, HP",19,57,"B",4
668052,2018-08-01 00:00:00.000,"Purchase","Tablet Type 5, Huawei",28,121,"B",4
668057,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 5, Samsung",24,55,"B",4
668058,2018-08-01 00:00:00.000,"Purchase","Mouse Type 6, HP",35,20,"B",4
668061,2018-08-01 00:00:00.000,"Purchase","Smart Watch Type 3, HP",45,132,"B",4
668064,2018-08-01 00:00:00.000,"Purchase","Smart Watch Type 1, HP",44,224,"B",4
668066,2018-08-01 00:00:00.000,"Purchase","Keyboard Type 4, Dell",39,112,"B",4
668067,2018-08-01 00:00:00.000,"Purchase","Laptop Type 4, Huawei",20,1172,"B",4
668075,2018-08-01 00:00:00.000,"Purchase","Desktop Type 1, Samsung",44,615,"B",4
668078,2018-08-01 00:00:00.000,"Purchase","Phone Type 7, Huawei",34,351,"B",4
668081,2018-08-01 00:00:00.000,"Purchase","Desktop Type 2, Huawei",16,466,"B",4
668089,2018-08-01 00:00:00.000,"Purchase","Desktop Type 7, Huawei",20,558,"B",4
668103,2018-08-01 00:00:00.000,"Purchase","Mouse Type 6, Dell",33,22,"B",4
668104,2018-08-01 00:00:00.000,"Purchase","Mouse Type 5, Dell",43,10,"B",4
668107,2018-08-01 00:00:00.000,"Purchase","Memory Type 1, Dell",42,47,"B",4
668108,2018-08-01 00:00:00.000,"Purchase","Tablet Type 2, Samsung",45,351,"B",4
668109,2018-08-01 00:00:00.000,"Purchase","Desktop Type 3, Huawei",42,555,"B",4
668115,2018-08-01 00:00:00.000,"Purchase","Phone Type 5, Samsung",44,366,"B",4
668129,2018-08-01 00:00:00.000,"Purchase","Mouse Type 6, Samsung",20,24,"B",4
668131,2018-08-01 00:00:00.000,"Purchase","Smart Watch Type 3, Dell",34,181,"B",4
668137,2018-08-01 00:00:00.000,"Purchase","Phone Type 9, Samsung",16,340,"B",4
668143,2018-08-01 00:00:00.000,"Purchase","Phone Type 1, Samsung",30,233,"B",4
668144,2018-08-01 00:00:00.000,"Purchase","Headphones Type 3, Samsung",38,79,"B",4
668145,2018-08-01 00:00:00.000,"Purchase","Desktop Type 8, Samsung",22,511,"B",4
668154,2018-08-01 00:00:00.000,"Purchase","Laptop Type 2, Huawei",31,1611,"B",4
668157,2018-08-01 00:00:00.000,"Purchase","Tablet Type 7, Dell",19,160,"B",4
668162,2018-08-01 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",36,32,"B",4
668171,2018-08-01 00:00:00.000,"Purchase","Desktop Type 6, Samsung",19,654,"B",4
668174,2018-08-01 00:00:00.000,"Purchase","Desktop Type 3, Dell",23,539,"B",4
668176,2018-08-01 00:00:00.000,"Purchase","Laptop Type 3, Huawei",27,1586,"B",4
668183,2018-08-01 00:00:00.000,"Purchase","Phone Type 9, Huawei",45,261,"B",4
668188,2018-08-01 00:00:00.000,"Purchase","Memory Type 4, Dell",25,63,"B",4
668190,2018-08-01 00:00:00.000,"Purchase","Phone Type 12, HP",18,316,"B",4
668193,2018-08-01 00:00:00.000,"Purchase","Speakers Type 2, HP",45,58,"B",4
668195,2018-08-01 00:00:00.000,"Purchase","Phone Type 11, HP",26,372,"B",4
668204,2018-08-01 00:00:00.000,"Purchase","Desktop Type 7, Samsung",41,617,"B",4
668209,2018-08-01 00:00:00.000,"Purchase","Phone Type 3, Samsung",25,407,"B",4
668212,2018-08-01 00:00:00.000,"Purchase","Phone Type 7, HP",21,320,"B",4
615070,2018-02-01 00:00:00.000,"Purchase","Monitor Type 2, Dell",40,130,"B",4
615073,2018-02-01 00:00:00.000,"Purchase","Monitor Type 3, Samsung",15,83,"B",4
615077,2018-02-01 00:00:00.000,"Purchase","Phone Type 5, Dell",41,374,"B",4
615078,2018-02-01 00:00:00.000,"Purchase","Desktop Type 12, HP",18,577,"B",4
615081,2018-02-01 00:00:00.000,"Purchase","Phone Type 9, Huawei",31,261,"B",4
615087,2018-02-01 00:00:00.000,"Purchase","Desktop Type 2, HP",21,485,"B",4
615090,2018-02-01 00:00:00.000,"Purchase","Memory Type 4, Huawei",44,52,"B",4
615093,2018-02-01 00:00:00.000,"Purchase","Desktop Type 10, Samsung",36,465,"B",4
615094,2018-02-01 00:00:00.000,"Purchase","Microphone Type 1, Huawei",42,41,"B",4
615108,2018-02-01 00:00:00.000,"Purchase","Smart Watch Type 3, Huawei",45,153,"B",4
615111,2018-02-01 00:00:00.000,"Purchase","Keyboard Type 1, Huawei",42,55,"B",4
615119,2018-02-01 00:00:00.000,"Purchase","Phone Type 9, HP",29,288,"B",4
615123,2018-02-01 00:00:00.000,"Purchase","Desktop Type 12, Dell",44,513,"B",4
615127,2018-02-01 00:00:00.000,"Purchase","Headphones Type 5, Huawei",23,40,"B",4
615128,2018-02-01 00:00:00.000,"Purchase","Desktop Type 10, Huawei",32,406,"B",4
615138,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 1, Samsung",40,38,"B",4
615140,2018-02-01 00:00:00.000,"Purchase","Charger Type 2, Dell",38,12,"B",4
615147,2018-02-01 00:00:00.000,"Purchase","Monitor Type 3, Samsung",29,83,"B",4
615163,2018-02-01 00:00:00.000,"Purchase","Speakers Type 1, HP",39,83,"B",4
615177,2018-02-01 00:00:00.000,"Purchase","Monitor Type 1, Huawei",38,82,"B",4
615181,2018-02-01 00:00:00.000,"Purchase","Tablet Type 1, Samsung",28,436,"B",4
615188,2018-02-01 00:00:00.000,"Purchase","Monitor Type 2, Dell",17,130,"B",4
615190,2018-02-01 00:00:00.000,"Purchase","Speakers Type 2, Samsung",45,64,"B",4
615193,2018-02-01 00:00:00.000,"Purchase","Desktop Type 7, Huawei",27,558,"B",4
615194,2018-02-01 00:00:00.000,"Purchase","Mouse Type 1, Huawei",45,4,"B",4
615203,2018-02-01 00:00:00.000,"Purchase","Phone Type 3, Dell",30,432,"B",4
615204,2018-02-01 00:00:00.000,"Purchase","Headphones Type 3, Huawei",15,54,"B",4
615205,2018-02-01 00:00:00.000,"Purchase","Phone Type 11, HP",42,372,"B",4
615206,2018-02-01 00:00:00.000,"Purchase","Phone Type 12, Dell",21,275,"B",4
615208,2018-02-01 00:00:00.000,"Purchase","Laptop Type 4, Dell",38,1701,"B",4
615213,2018-02-01 00:00:00.000,"Purchase","Charger Type 2, Dell",26,12,"B",4
615215,2018-02-01 00:00:00.000,"Purchase","Speakers Type 2, Dell",18,84,"B",4
615232,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 4, Huawei",18,45,"B",4
615234,2018-02-01 00:00:00.000,"Purchase","Phone Type 9, Huawei",45,261,"B",4
615237,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 7, Samsung",30,113,"B",4
615252,2018-02-01 00:00:00.000,"Purchase","Memory Type 1, Dell",22,47,"B",4
615258,2018-02-01 00:00:00.000,"Purchase","Laptop Type 2, Dell",43,1532,"B",4
615262,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 1, Samsung",40,38,"B",4
615270,2018-02-01 00:00:00.000,"Purchase","Speakers Type 6, HP",32,57,"B",4
615281,2018-02-01 00:00:00.000,"Purchase","Smart Watch Type 3, HP",42,132,"B",4
615290,2018-02-01 00:00:00.000,"Purchase","Phone Type 10, HP",34,292,"B",4
615299,2018-02-01 00:00:00.000,"Purchase","Smart Watch Type 2, Huawei",32,138,"B",4
615318,2018-02-01 00:00:00.000,"Purchase","Tablet Type 6, HP",32,235,"B",4
615320,2018-02-01 00:00:00.000,"Purchase","Tablet Type 1, HP",20,341,"B",4
615329,2018-02-01 00:00:00.000,"Purchase","Laptop Type 1, HP",21,603,"B",4
615331,2018-02-01 00:00:00.000,"Purchase","Tablet Type 1, Samsung",45,436,"B",4
615334,2018-02-01 00:00:00.000,"Purchase","Speakers Type 2, HP",42,58,"B",4
615336,2018-02-01 00:00:00.000,"Purchase","Speakers Type 3, Dell",42,91,"B",4
615340,2018-02-01 00:00:00.000,"Purchase","Laptop Type 3, HP",17,1559,"B",4
615353,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 6, Samsung",44,76,"B",4
615357,2018-02-01 00:00:00.000,"Purchase","Mouse Type 5, Huawei",39,13,"B",4
615360,2018-02-01 00:00:00.000,"Purchase","Charger Type 2, Samsung",39,9,"B",4
615361,2018-02-01 00:00:00.000,"Purchase","Smart Watch Type 1, Dell",21,189,"B",4
615366,2018-02-01 00:00:00.000,"Purchase","Mouse Type 4, Samsung",33,20,"B",4
615375,2018-02-01 00:00:00.000,"Purchase","Desktop Type 9, Samsung",31,399,"B",4
615377,2018-02-01 00:00:00.000,"Purchase","Phone Type 10, HP",19,292,"B",4
615388,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 3, Huawei",33,39,"B",4
615403,2018-02-01 00:00:00.000,"Purchase","Headphones Type 2, Samsung",24,68,"B",4
615436,2018-02-01 00:00:00.000,"Purchase","Speakers Type 4, Dell",36,76,"B",4
615438,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 2, Dell",28,36,"B",4
615448,2018-02-01 00:00:00.000,"Purchase","Desktop Type 9, Samsung",20,399,"B",4
615455,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 6, Huawei",33,76,"B",4
615457,2018-02-01 00:00:00.000,"Purchase","Phone Type 12, Dell",18,275,"B",4
615459,2018-02-01 00:00:00.000,"Purchase","Desktop Type 5, Huawei",20,546,"B",4
615472,2018-02-01 00:00:00.000,"Purchase","Mouse Type 1, Samsung",33,5,"B",4
615474,2018-02-01 00:00:00.000,"Purchase","Desktop Type 11, Huawei",28,362,"B",4
615483,2018-02-01 00:00:00.000,"Purchase","Tablet Type 4, HP",38,355,"B",4
615490,2018-02-01 00:00:00.000,"Purchase","Desktop Type 3, Dell",15,539,"B",4
615493,2018-02-01 00:00:00.000,"Purchase","Phone Type 7, HP",44,320,"B",4
615501,2018-02-01 00:00:00.000,"Purchase","Desktop Type 12, Dell",43,513,"B",4
615503,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 6, Samsung",17,76,"B",4
615505,2018-02-01 00:00:00.000,"Purchase","Phone Type 1, Huawei",40,253,"B",4
615512,2018-02-01 00:00:00.000,"Purchase","Charger Type 2, HP",22,9,"B",4
615516,2018-02-01 00:00:00.000,"Purchase","Memory Type 2, Huawei",42,90,"B",4
615520,2018-02-01 00:00:00.000,"Purchase","Phone Type 6, Samsung",30,281,"B",4
615521,2018-02-01 00:00:00.000,"Purchase","Speakers Type 7, HP",38,98,"B",4
615537,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 6, Samsung",22,76,"B",4
615543,2018-02-01 00:00:00.000,"Purchase","Memory Type 3, Samsung",40,38,"B",4
615548,2018-02-01 00:00:00.000,"Purchase","Speakers Type 3, HP",42,93,"B",4
615568,2018-02-01 00:00:00.000,"Purchase","Desktop Type 4, Huawei",30,400,"B",4
615571,2018-02-01 00:00:00.000,"Purchase","Speakers Type 6, HP",15,57,"B",4
615576,2018-02-01 00:00:00.000,"Purchase","Laptop Type 4, Samsung",44,1315,"B",4
615580,2018-02-01 00:00:00.000,"Purchase","Headphones Type 2, HP",18,61,"B",4
615589,2018-02-01 00:00:00.000,"Purchase","Mouse Type 7, Dell",39,10,"B",4
615593,2018-02-01 00:00:00.000,"Purchase","Memory Type 4, Samsung",43,50,"B",4
615594,2018-02-01 00:00:00.000,"Purchase","Phone Type 4, Samsung",25,332,"B",4
615596,2018-02-01 00:00:00.000,"Purchase","Tablet Type 3, Huawei",17,253,"B",4
615597,2018-02-01 00:00:00.000,"Purchase","Desktop Type 6, Samsung",26,654,"B",4
615602,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 6, Samsung",37,76,"B",4
615604,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 7, Samsung",32,113,"B",4
615614,2018-02-01 00:00:00.000,"Purchase","Speakers Type 4, HP",22,78,"B",4
615615,2018-02-01 00:00:00.000,"Purchase","Tablet Type 5, Huawei",33,121,"B",4
615623,2018-02-01 00:00:00.000,"Purchase","Speakers Type 2, HP",39,58,"B",4
615628,2018-02-01 00:00:00.000,"Purchase","Desktop Type 7, Huawei",35,558,"B",4
615629,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 3, Dell",25,49,"B",4
615636,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 7, Samsung",44,113,"B",4
615638,2018-02-01 00:00:00.000,"Purchase","Headphones Type 3, Dell",29,92,"B",4
615650,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 6, HP",15,68,"B",4
615651,2018-02-01 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",31,32,"B",4
615652,2018-02-01 00:00:00.000,"Purchase","Phone Type 8, Dell",37,311,"B",4
615671,2018-02-01 00:00:00.000,"Purchase","Smart Watch Type 1, Huawei",27,187,"B",4
615678,2018-02-01 00:00:00.000,"Purchase","Phone Type 4, Dell",15,336,"B",4
615680,2018-02-01 00:00:00.000,"Purchase","Memory Type 1, Dell",40,47,"B",4
615684,2018-02-01 00:00:00.000,"Purchase","Desktop Type 5, Samsung",38,353,"B",4
615694,2018-02-01 00:00:00.000,"Purchase","Memory Type 1, HP",27,44,"B",4
