device_fk,sensor_type_id,sensor_type,sensor,metric_id,metric,measure_type_id,measure_type,value,timeperiod_id,timeperiod,window,start_time,end_time,last_updated,percent_value,base_value
16325,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4138,2,"7 Days",4,2021-10-15 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:22:12.980,101.03,4
16325,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4135.02,2,"7 Days",4,2021-10-15 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:22:12.980,100.95,4
16325,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4135,2,"7 Days",4,2021-10-15 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:22:12.983,100.95,4
16325,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4135,2,"7 Days",4,2021-10-15 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:22:12.976,100.95,4
16632,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4135,2,"7 Days",4,2021-10-15 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:22:15.230,100.95,4
16632,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4133.12,2,"7 Days",4,2021-10-15 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:22:15.230,100.91,4
16632,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4134,2,"7 Days",4,2021-10-15 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:22:15.233,100.93,4
16632,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4134,2,"7 Days",4,2021-10-15 07:00:00.000,2021-10-22 07:00:00.000,2021-11-12 09:22:15.230,100.93,4
5573,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",281.46,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.150,6.87,4
5573,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",250.83,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.153,6.12,4
5573,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",265.29,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.153,6.48,4
5573,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",268.01,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.150,6.54,4
9551,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",589,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.560,14.38,4
9551,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",583.89,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.560,14.26,4
9551,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",586,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.563,14.31,4
9551,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",588,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.560,14.36,4
10376,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",3270,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.716,79.83,4
10376,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",3269.52,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.720,79.82,4
10376,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",3270,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.720,79.83,4
10376,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",3270,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.716,79.83,4
13267,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",3257,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.276,79.52,4
13267,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",3068.78,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.280,74.92,4
13267,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",3194,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.280,77.98,4
13267,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",3238,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.276,79.05,4
13270,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4140,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.523,101.07,4
13270,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4139.29,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.523,101.06,4
13270,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4140,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.526,101.07,4
13270,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4140,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.520,101.07,4
13318,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1135,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.760,27.71,4
13318,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1135,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.763,27.71,4
13318,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1135,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.763,27.71,4
13318,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1135,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.760,27.71,4
13319,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2455,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.803,59.94,4
13319,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2452.3,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.806,59.87,4
13319,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2455,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.806,59.94,4
13319,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2455,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.803,59.94,4
13320,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2099,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.846,51.25,4
13320,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2086.93,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.846,50.95,4
13320,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2098,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.850,51.22,4
13320,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2098,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.843,51.22,4
13321,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1470,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.890,35.89,4
13321,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1465.98,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.890,35.79,4
13321,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1470,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.893,35.89,4
13321,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1470,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.886,35.89,4
13322,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1188,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.930,29,4
13322,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1186.28,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.933,28.96,4
13322,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1188,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.933,29,4
13322,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1188,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:13.930,29,4
13326,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1036,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.043,25.29,4
13326,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1035.95,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.043,25.29,4
13326,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1036,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.046,25.29,4
13326,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1036,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.040,25.29,4
13327,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1154,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.083,28.17,4
13327,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1152.92,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.086,28.15,4
13327,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1153,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.086,28.15,4
13327,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1153,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.083,28.15,4
13373,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2180,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.470,53.22,4
13373,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2168.87,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.473,52.95,4
13373,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2179,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.473,53.2,4
13373,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2180,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.470,53.22,4
13648,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4136,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.253,100.98,4
13648,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4134.97,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.256,100.95,4
13648,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4136,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.256,100.98,4
13648,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4136,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.253,100.98,4
14133,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",585.81,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.100,14.3,4
14133,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",556.97,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.100,13.6,4
14133,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",568.9,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.103,13.89,4
14133,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",572.18,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.096,13.97,4
14135,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2478.41,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.143,60.51,4
14135,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2359.18,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.146,57.6,4
14135,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2412.43,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.146,58.9,4
14135,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2445.55,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.143,59.71,4
14137,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2731.45,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.230,66.69,4
14137,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2660.32,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.233,64.95,4
14137,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2700.44,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.233,65.93,4
14137,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2705.63,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.230,66.06,4
14139,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2765.34,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.190,67.51,4
14139,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2729.17,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.190,66.63,4
14139,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2742.53,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.193,66.96,4
14139,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2745.25,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.186,67.02,4
14140,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1151.9,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.053,28.12,4
14140,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",540.82,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.056,13.2,4
14140,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",568.38,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.056,13.88,4
14140,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",573.46,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.053,14,4
16262,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",838.07,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.730,20.46,4
16262,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",784.9,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.733,19.16,4
16262,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",791.06,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.733,19.31,4
16262,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",791.67,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.730,19.33,4
16269,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",2156,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.340,52.64,4
16269,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",2155.68,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.340,52.63,4
16269,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",2156,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.343,52.64,4
16269,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",2156,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.336,52.64,4
16273,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",972.93,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.773,23.75,4
16273,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",900.84,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.773,21.99,4
16273,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",912.41,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.776,22.28,4
16273,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",913.7,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.773,22.31,4
16311,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4016,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.946,98.05,4
16311,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",3719.9,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.946,90.82,4
16311,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4016,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.950,98.05,4
16311,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4016,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.946,98.05,4
16312,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4137,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.993,101,4
16312,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4134.03,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.993,100.93,4
16312,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4134,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.993,100.93,4
16312,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4135,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:14.990,100.95,4
16319,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",1637,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.816,39.97,4
16319,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",1636.94,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.816,39.96,4
16319,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",1637,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.816,39.97,4
16319,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",1637,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.813,39.97,4
16325,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4135,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.986,100.95,4
16325,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4135,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.986,100.95,4
16325,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4135,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.990,100.95,4
16325,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4135,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:12.983,100.95,4
16632,2,"MEMORY","memory",1,"MAX",2,"MEMORY_PHYSICAL",4134,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.236,100.93,4
16632,2,"MEMORY","memory",3,"AVG",2,"MEMORY_PHYSICAL",4133.2,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.236,100.91,4
16632,2,"MEMORY","memory",5,"95TH",2,"MEMORY_PHYSICAL",4134,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.240,100.93,4
16632,2,"MEMORY","memory",6,"98TH",2,"MEMORY_PHYSICAL",4134,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 09:22:15.236,100.93,4
3038,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",4.94,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.610,4.94,4
3038,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",3.4,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.610,3.4,4
3038,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",3.81,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.613,3.81,4
3038,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",3.94,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.606,3.94,4
5573,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",26.31,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:15.383,26.31,4
5573,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.69,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:15.383,0.69,4
5573,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",3.96,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:15.386,3.96,4
5573,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",4.76,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:15.383,4.76,4
9287,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",19.54,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:14.443,19.54,4
9287,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.71,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:14.446,1.71,4
9287,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",3.53,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:14.446,3.53,4
9287,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",4.61,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:14.443,4.61,4
9551,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",0.26,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.770,0.26,4
9551,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",0.1,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.773,0.1,4
9551,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",0.14,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.773,0.14,4
9551,1,"CPU","cpu",6,"98TH",1,"CPU_LOAD",0.14,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.770,0.14,4
9557,1,"CPU","cpu",1,"MAX",1,"CPU_LOAD",3.02,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.813,3.02,4
9557,1,"CPU","cpu",3,"AVG",1,"CPU_LOAD",1.61,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.816,1.61,4
9557,1,"CPU","cpu",5,"95TH",1,"CPU_LOAD",1.99,2,"7 Days",3,2021-10-22 07:00:00.000,2021-10-29 07:00:00.000,2021-11-12 08:48:12.816,1.99,4
