Latitude,Longitude
40.662329567,-73.890169831
40.6623305,-73.921485009
40.662330657,-73.897292159
40.662332601,-73.938461809
40.662337011,-73.953730113
40.662352268,-73.950810524
40.662361855,-73.985373275
40.662362237,-73.887059163
40.662369723,-73.926855547
40.662372082,-73.930665414999993
40.662376734,-73.957074986
40.662378321,-73.985348041
40.662381743,-73.992333403
40.66238453,-73.909125389
40.66238641,-73.953712056
40.66238644,-73.984468561
40.662387527,-73.893428132
40.662390058,-73.993663432
40.662392997,-73.893406497
40.662393206,-73.950266227
40.662395126,-73.937340777
40.662399286,-73.897302867
40.662400553,-73.987687304
40.662401664,-73.888082752
40.662415636,-73.925687664
40.662416425,-73.926920375
40.662417671,-73.879475362
40.662435818,-73.953719231
40.662436205,-73.915710599
40.66244868,-73.939971955
40.662449369,-73.926931152
40.662453199,-73.949368681
40.66245488,-73.926963586
40.662463026,-73.918651776
40.662467622,-73.934446356
40.662485031,-73.982911427
40.662488054,-73.883858219
40.662489121,-73.893467619
40.662489767,-73.897194595
40.662490362,-73.926649962
40.662491239,-73.948496381
40.662493334,-73.927006797
40.662493964,-73.948453126
40.662495312,-73.921668641
40.662501152,-73.930773414
40.662501824,-73.985257903
40.662506282,-73.92165421
40.662507331,-73.898427282
40.662512494,-73.983015948
40.662520525,-73.926603072
40.662526497,-73.961436245
40.662526499,-73.96143985
40.662543156,-73.905019728
40.662548257,-73.898149679
40.66255993,-73.962942877
40.662569958,-73.981858912
40.66257162,-73.957092882
40.662578422,-73.947065355
40.662578541,-73.947324874
40.662580752,-73.910840831
40.66258121,-73.927075185
40.662583865,-73.946964427
40.662586291,-73.959709689
40.662589019,-73.95966283
40.662589332,-73.946913961
40.662594378,-73.95929157
40.662595137,-73.985178585
40.662597205,-73.959525856
40.662599934,-73.959478997
40.662606914,-73.993991415
40.662608273,-73.926469611
40.662608676,-73.927103991
40.662609099,-73.908490703
40.662610555,-73.978521198
40.662613511,-73.979685428
40.662613576,-73.959248305
40.662619827,-73.923149916
40.662620841,-73.93359556
40.662621721,-73.95899599
40.662622574,-73.878566675
40.662622927,-73.919653613
40.66262363,-73.93367125
40.662625191,-73.883757056
40.662625706,-73.988473029
40.662638148,-73.958880638
40.66264955,-73.981819242
40.662658461,-73.962081362
40.662664788,-73.916762805
40.662667517,-73.916741175
40.662668125,-73.88830578
40.662673822,-73.897367324
40.662680214,-73.985095664
40.662692708,-73.934471366
40.66269272,-73.934492993
40.662692842,-73.945227002
40.662699694,-73.932315906
40.662700896,-73.9578245
40.662703786,-73.897111363
40.662714623,-73.944855728
40.662715309,-73.95974926
40.662729163,-73.886171849
40.662735444,-73.915789519
40.662736318,-73.957121612
40.662741639,-73.916759105
40.662742,-73.944707923
40.662742858,-73.981729105
40.662750344,-73.891037809
40.66275562,-73.896758048
40.662759914,-73.923304746
40.662765674,-73.868902903
40.662766982,-73.888352472
40.662768688,-73.908984292
40.662770191,-73.904078646
40.662772771,-73.980042219
40.662781419,-73.880855207
40.662785857,-73.903119842
40.662797705,-73.959900596
40.662799912,-73.978348124
40.662804134,-73.868931663
40.662804848,-73.884996671
40.66280796,-73.92977106
40.662811328,-73.959612233
40.662814836,-73.986115691
40.662825615,-73.92304515
40.662826515,-73.994362652
40.662839987,-73.955456292
40.662840349,-73.997455263
40.662853291,-73.892515463
40.662861774,-73.955016536
40.662868384,-73.934489216
40.662874913,-73.983761976
40.662876295,-73.92497347
40.662878776,-73.997487702
40.662883292,-73.92309915
40.662886177,-73.942072953
40.662897216,-73.947940983
40.66289785,-73.866884151
40.662899876,-73.94775355
40.662901587,-73.940007592
40.662909921,-73.926036745
40.662919144,-73.954331652
40.662936289,-73.866894888
40.662939118,-73.909304856
40.66294273,-73.934907259
40.662943547,-73.983870093
40.662947211,-73.993018183
40.66294827,-73.888489138
40.662951673,-73.918759313
40.662958115,-73.909030892
40.662970702,-73.940966314
40.662972984,-73.945594426
40.662973866,-73.895279884
40.662977596,-73.91662905
40.662987077,-73.910966444
40.662994062,-73.916625425
40.663019534,-73.978557111
40.66302118,-73.869115064
40.663021529,-73.999214229
40.663024645,-73.957460245
40.663028234,-73.952597835
40.663033184,-73.978164221
40.663041389,-73.900221488
40.663046114,-73.866923505
40.663060762,-73.978863476
40.663069128,-73.888579047
40.663074486,-73.951613786
40.663079423,-73.938915281
40.663080033,-73.951750751
40.663080828,-73.984169229
40.6630818,-73.866927038
40.663084883,-73.93886121
40.663088623,-73.959817519
40.663088628,-73.959831937
40.663090315,-73.938753071
40.663094892,-73.892579954
40.663099046,-73.978099319
40.663101337,-73.938832359
40.663101851,-73.951419125
40.663103779,-73.995288974
40.663110258,-73.894353324
40.663112933,-73.978975198
40.663115687,-73.979022055
40.663117575,-73.997653498
40.663124341,-73.922367167
40.663126331,-73.950892856
40.663127856,-73.892608737
40.663129127,-73.885392603
40.663136573,-73.937999696
40.663144749,-73.937891555
40.663147465,-73.937837485
40.663148082,-73.950409842
40.663150012,-73.928080208
40.663154451,-73.883280344
40.663158434,-73.890110795
40.663161705,-73.950175542
40.663166273,-73.892597862
40.663167277,-73.950366575
40.663173145,-73.978045228
40.663182834,-73.962448719
40.663189811,-73.945572623
40.663190932,-73.947994821
40.663192963,-73.926551869
40.663193931,-73.923819685
40.663205313,-73.949469035
40.663208969,-73.930217591
40.663210475,-73.889995366
40.663213538,-73.949447402
40.663214673,-73.945907818
40.663223014,-73.891638982
40.663225867,-73.883330682
40.663226221,-73.915057193
40.663226314,-73.915183349
40.663230737,-73.925535368
40.663234146,-73.926569846
40.663238319,-73.996590177
40.663241621,-73.950914398
40.663245149,-73.904211328
40.663245184,-73.92247516
40.663245887,-73.895596651
40.663267439,-73.983927686
40.663274935,-73.979306758
40.663278095,-73.92662026
40.663278375,-73.918863445
40.663281294,-73.886607048
40.663283656,-73.914779576
40.663283999,-73.984590904
40.663306214,-73.947998335
40.66331301,-73.9100721
40.663317518,-73.923927678
40.663318682,-73.885558083
40.663344016,-73.926692277
40.663346628,-73.981224314
40.663352979,-73.895646946
40.663360328,-73.959738057
40.663367601,-73.909682743
40.663367725,-73.950550254
40.66336877,-73.94674393
40.663377407,-73.886653743
40.663379247,-73.914137857
40.663384292,-73.925300906
40.663387133,-73.910090022
40.663391416,-73.895657699
40.663393133,-73.959359567
40.663399397,-73.892402845
40.663403939,-73.917882875
40.663407042,-73.946408684
40.663416011,-73.986695886
40.663434302,-73.8975644
40.6634497,-73.867012811
40.663456709,-73.922738041
40.66345784,-73.994921293
40.663474957,-73.977457599
40.663477162,-73.899478313
40.663478061,-73.917900806
40.663481233,-73.883431161
40.663484177,-73.914984775
40.663489749,-73.98380508
40.663490599,-73.879206692
40.663504089,-73.942746454
40.663513751,-73.917911576
40.663518612,-73.957207616
40.663519137,-73.939960178
40.663521085,-73.867030692
40.663523343,-73.932682728
40.663526117,-73.932733188
40.663537035,-73.942764449
40.66354365,-73.913759175
40.663548338,-73.933183725
40.663551552,-73.929373784
40.663553935,-73.995606137
40.663558277999996,-73.926958773
40.663559051,-73.879047971
40.663569298,-73.983455426
40.6635804,-73.984331313
40.663581463,-73.869420346
40.663589356,-73.991089717
40.663590021,-73.929442229
40.663596754,-73.983513091
40.663600991,-73.929427799
40.663601778,-73.897614606
40.663601936,-73.894749039
40.663603187,-73.912634498
40.663604068,-73.891140944
40.663604354,-73.917947509
40.663606485,-73.929435002
40.663616003,-73.9837654
40.663622278,-73.955531464
40.66362365,-73.980027547
40.663634365,-73.934820076
40.663635235,-73.92291085
40.66364316,-73.981818971
40.663651735,-73.922957689
40.663653444,-73.92142578
40.663653806,-73.880417505
40.663656738,-73.93555537
40.663657278,-73.901449698
40.663661325,-73.896677347
40.663664638,-73.945528982
40.663669519,-73.89069388
40.663672766,-73.978423535
40.663673384,-73.935872549
40.663694732,-73.978466782
40.663696682,-73.890394663
40.663697253,-73.934394685
40.663706578,-73.983740147
40.663707203,-73.94274628
40.663711754,-73.894777702
40.663712186,-73.936550156
40.663717571,-73.927109988
40.663723609,-73.895740083
40.663723965,-73.890221603
40.663728661,-73.953848096
40.663729789,-73.924770659
40.663736447,-73.891807559
40.663745852,-73.991670019
40.663760029,-73.913149735
40.663763521,-73.930393632
40.663765339,-73.884814791
40.663768077,-73.884807577
40.663772232,-73.952993801
40.663772465,-73.983833847
40.66378706,-73.937952233
40.663788199,-73.925956472
40.66380098,-73.99600622
40.663802233,-73.952528799
40.663802343,-73.952795532
40.663803529,-73.937952218
40.663804698,-73.926003312
40.663810518,-73.952651346
40.66381591,-73.952413446
40.663815968,-73.952554021
40.663823505,-73.934380143
40.663842337,-73.938662268
40.663844384,-73.887024213
40.663845858,-73.951825891
40.663846738,-73.889446433
40.663846765,-73.889475269
40.663847643,-73.996071098
40.66385232,-73.985773048
40.663852889,-73.991536639
40.663855879,-73.996096329
40.663857686,-73.889413974
40.663860005,-73.894813513
40.663863144,-73.889381525
40.663872699,-73.917049658
40.66387298,-73.939512902
40.663877592,-73.99154745
40.663882522,-73.985848736
40.663885037,-73.98408974
40.663887715,-73.889244513
40.663901373,-73.889176005
40.663903085,-73.921230843
40.663904177,-73.889237277
40.663905883,-73.950975186
40.663910534,-73.991597909
40.66391541,-73.923220513
40.66391647,-73.867148852
40.663920829,-73.889428288
40.663924915,-73.950549841
40.663928916,-73.915099552
40.66393225,-73.892794876
40.663935482,-73.996229691
40.663936443,-73.885744458
40.663938659,-73.950596689
40.663943622,-73.866892878
40.663944209,-73.89091691
40.663944306,-73.94490157
40.663946821,-73.917067589
40.663950397,-73.980723118
40.663952313,-73.92097126
40.663958965,-73.889125446
40.663959379,-73.923299762
40.66396979,-73.878120868
40.663970926,-73.991698827
40.663973833,-73.994387787
40.663974449,-73.934347554
40.663982314,-73.879587879
40.66398537,-73.890906029
40.663988285,-73.88822427
40.663995577,-73.920026828
40.663997539,-73.93157927
40.664000303,-73.889298394
40.664002902,-73.889147
40.664003041,-73.88929118
40.664003965,-73.993259574
40.664017248,-73.987878044
40.664017595,-73.991810561
40.664022249,-73.915113851
40.664030869,-73.88968763
40.664042744,-73.879631025
40.664045278,-73.996406305
40.664048558,-73.888108825
40.664056723,-73.950686714
40.664058926,-73.874231436
40.6640611,-73.898680836
40.664069694,-73.943110024
40.664079607,-73.931117808
40.66407964,-73.894870839
40.664079892,-73.960991992
40.664083063,-73.948167142
40.664089196,-73.996442348
40.664100013,-73.943365919
40.664118985,-73.889983054
40.664122196,-73.943823673
40.664123807,-73.947226332
40.664124221,-73.987203981
40.664126935,-73.923487004
40.664129252,-73.947129006
40.664131975,-73.947082145
40.664132355,-73.986324479
40.664141721,-73.94446526
40.664144429,-73.887906811
40.664145862,-73.984608727
40.664147686,-73.945460101
40.664147696,-73.945481728
40.664151671,-73.937133669
40.664155074,-73.99655048
40.664156477,-73.946645979
40.66416095,-73.929466856
40.66416452,-73.926403014
40.664165716,-73.990545358
40.664168607,-73.992524236
40.664170846,-73.986879566
40.664172036,-73.944721156
40.664175531,-73.946303535
40.664188485,-73.950715453
40.664192449,-73.915146075
40.664214506,-73.984792542
40.664225345,-73.931561014
40.664227286,-73.945463641
40.664230036,-73.958645363
40.664232444,-73.934322068
40.66423268,-73.958367813
40.66424196,-73.984846603
40.664249128,-73.930032673
40.664252614,-73.889081704
40.664255683,-73.984835787
40.664255706,-73.95396668
40.664262194,-73.928958512
40.664266151,-73.981357422
40.664267194,-73.892880846
40.66426743,-73.992693638
40.664269416,-73.984904269
40.664270393,-73.88760382
40.664271353,-73.930472401
40.664271427,-73.930594955
40.664272144,-73.883840694
40.664279073,-73.957632462
40.664279138,-73.957809084
40.664281854,-73.934329229
40.664283138,-73.984893453
40.664287363,-73.957783847
40.664294115,-73.919107317
40.664294998,-73.994928438
40.66430075,-73.929167533
40.664303649,-73.957290017
40.664308886,-73.929008925
40.664312973,-73.931218494
40.664321741,-73.986299208
40.664323517,-73.883072841
40.664333831,-73.925061944
40.664337965,-73.915203563
40.664338742,-73.920123739
40.664339097,-73.956662807
40.664340292,-73.926568628
40.664345989,-73.886324085
40.664348522,-73.981526812
40.664352528,-73.887391014
40.664359688,-73.889110362
40.66437303,-73.918141208
40.664373968,-73.932245721
40.664383478,-73.950982044
40.664383727,-73.945438281
40.664394179,-73.913289486
40.664399251,-73.993926372
40.664404303,-73.932487194
40.664404474,-73.932779161
40.664407246,-73.932826017
40.664408178,-73.891024287
40.664412786,-73.887261149
40.664414197,-73.980322882
40.664415396,-73.932681827
40.664421905,-73.950982016
40.664426119,-73.986951606
40.66443226,-73.995490734
40.664434826,-73.869187985
40.664437398,-73.948743591
40.664437404,-73.948758009
40.664437465,-73.948894981
40.664437567,-73.99211329
40.664453931,-73.890069011
40.664456108,-73.985271889
40.664458355,-73.981789912
40.664461991,-73.988753865
40.664469945,-73.954334195
40.664470054,-73.954608139
40.664473171,-73.991039135
40.664473443,-73.949565397
40.664481973,-73.933892883
40.664486314,-73.954081866
40.664489038,-73.954031401
40.664494598,-73.954208019
40.664495237,-73.992556641
40.664495934,-73.934307391
40.664502101,-73.93550409
40.664504034,-73.929444866
40.664505525,-73.985351178
40.66450784,-73.926752275
40.664509612,-73.917221884
40.664518758,-73.981905241
40.664525419,-73.920170374
40.66452655,-73.935053499
40.664528057,-73.890086911
40.664536309,-73.991140054
40.664536613,-73.997073118
40.664538781,-73.886990596
40.664539823,-73.976912954
40.664543238,-73.883209428
40.66454433,-73.928031846
40.664548748,-73.935478813
40.664551333,-73.935194052
40.664560059,-73.953180681
40.664561554,-73.916933456
40.664563864,-73.992675583
40.664564573,-73.977150845
40.66456519,-73.935431938
40.664566505,-73.991194118
40.664566763,-73.995732229
40.664568081,-73.935691462
40.664568147,-73.935810412
40.664569493,-73.887520411
40.664579273,-73.926860333
40.664581843,-73.935759935
40.664582044,-73.892026065
40.664584587,-73.952751724
40.664587387,-73.935857252
40.664590158,-73.935904108
40.664591468,-73.995775482
40.664592954,-73.935997824
40.664595379,-73.952297545
40.664595725,-73.93604468
40.664598165,-73.95239847
40.664599447,-73.991244577
40.664601279,-73.895014198
40.664601726,-73.886803053
40.664602469,-73.887560005
40.664604038,-73.936185249
40.664605684,-73.976844445
40.664614471,-73.952005563
40.664615123,-73.936376279
40.664615489,-73.986782156
40.664616549,-73.91334687
40.664617919,-73.936469994
40.664622643,-73.951857771
40.664622759,-73.952135321
40.664623654,-73.923356671
40.664628092,-73.951760445
40.664629643,-73.991295037
40.664629662,-73.890137208
40.66464206,-73.91819855
40.664642955,-73.937075534
40.664644559,-73.951756828
40.664649908,-73.951421602
40.66465806,-73.888273611
40.664660137,-73.887588745
40.664668322,-73.887538267
40.664679159,-73.992891843
40.664683645,-73.889185519
40.664683986,-73.985758452
40.664686379,-73.8891747
40.664696133,-73.957235697
40.664697709,-73.985747636
40.664700548,-73.873631871
40.664701118,-73.992909863
40.664706617,-73.93805591
40.6647102,-73.862886695
40.664717813,-73.938459608
40.664718157,-73.887977938
40.664719344,-73.889203482
40.664720289,-73.887350743
40.664720319,-73.920198977
40.664722977,-73.99145002
40.664726637,-73.891092253
40.664730299,-73.892065475
40.664736537,-73.928146984
40.664736804,-73.992967532
40.664739736,-73.88758861
40.664748685,-73.958331446
40.664751013,-73.957196012
40.664751874,-73.92218865
40.664752824,-73.987650824
40.664758727,-73.887361492
40.664760951,-73.986684804
40.664763589,-73.915451735
40.664764943,-73.977154381
40.664772017,-73.948199047
40.664773648,-73.880390266
40.664783758,-73.909493389
40.664786115,-73.991554544
40.664786429,-73.887620973
40.664793678,-73.91531112
40.664797161,-73.887368636
40.664799969,-73.956002875
40.664814334,-73.921204535
40.664817288,-73.888305786
40.664820504,-73.980798562
40.664826418,-73.889232141
40.664835598,-73.887379385
40.664846507,-73.991655464
40.664851654,-73.987816615
40.664852091,-73.924293592
40.664852389,-73.949947193
40.6648578,-73.887628062
40.66485832,-73.950970881
40.664879448,-73.991709528
40.664881431,-73.984377866
40.6648978,-73.889250045
40.664901398,-73.893052847
40.664903816,-73.987917533
40.664904489,-73.887656819
40.664908886,-73.984431928
40.664912456,-73.88738286
40.664912473,-73.887400882
40.66491294,-73.957156258
40.664913387,-73.888338066
40.66491531,-73.994766186
40.6649155,-73.887689242
40.664920001,-73.941959446
40.664923794,-73.950040858
40.664929632,-73.917318686
40.664933597,-73.984485991
40.664934496,-73.924387217
40.664943586,-73.888345224
40.664944465,-73.895110981
40.664951672,-73.97758326
40.664956957,-73.976559563
40.664968465,-73.979313442
40.664971729,-73.897958541
40.664972095,-73.931848612
40.664976753,-73.959030588
40.664979332,-73.925800154
40.664992329,-73.887663881
40.664994416,-73.988133791
40.665005697,-73.896044466
40.665006252,-73.957127362
40.665009959,-73.981191405
40.66502593,-73.888345087
40.665027358,-73.988177039
40.665027761,-73.887407897
40.665029643,-73.953739059
40.665039472,-73.950963539
40.665039678,-73.888370296
40.665040992,-73.948170002
40.665053613,-73.885789403
40.665058079,-73.924491609
40.665059894,-73.984767117
40.665063464,-73.887429464
40.665064367,-73.888355836
40.665074575,-73.996568455
40.665079982,-73.884707988
40.665090116,-73.953958895
40.665092596,-73.983083778
40.665094004,-73.929188318
40.665096779,-73.913205668
40.665111948,-73.889307362
40.665116775,-73.945844998
40.665119785,-73.981404043
40.665123227,-73.986385553
40.665131711,-73.955029423
40.665138493,-73.888373735
40.665138967,-73.918342124
40.665139878,-73.881525049
40.665143875,-73.929948829
40.66514853,-73.993133299
40.665153156,-73.953735368
40.665154992,-73.930175905
40.665165912,-73.930078571
40.665172101,-73.946767722
40.665174186,-73.888384489
40.665176897,-73.891214073
40.665181259,-73.990246035
40.665182565,-73.930381337
40.66518309,-73.946789341
40.665186074,-73.889325262
40.665194252,-73.927093956
40.665200806,-73.879405451
40.66520292,-73.901836708
40.665205223,-73.947167803
40.665207101,-73.894169774
40.665207989,-73.947214661
40.665209826,-73.894148143
40.665210755,-73.947261518
40.665213675,-73.9476436
40.665232616,-73.931455448
40.665232663,-73.863689442
40.665245643,-73.875123133
40.665247426,-73.920356948
40.665248263,-73.894158895
40.665251769,-73.898041018
40.665254918,-73.932035761
40.665255634,-73.887465185
40.665273911,-73.883763253
40.665276044,-73.865567339
40.665276943,-73.932147481
40.665277332,-73.948815037
40.665285275,-73.932313283
40.665286555,-73.882699881
40.665287584,-73.863710957
40.665287807,-73.889508927
40.665288051,-73.932367348
40.665291043,-73.94878619
40.665293606,-73.932479085
40.665304799,-73.932843136
40.665310269,-73.932810689
40.665312153,-73.982914307
40.665313879,-73.877318195
40.665322389,-73.894176801
40.665332758,-73.924797688
40.665338218,-73.949954037
40.665340841,-73.86464804
40.66534653,-73.933809121
40.665353579,-73.883831602
40.665354438,-73.994012795
40.665360876,-73.888431036
40.665376887,-73.950512718
40.66537696,-73.934223618
40.665379056,-73.992556542
40.665381451,-73.889843998
40.665387419,-73.920371199
40.665387693,-73.924858904
40.665387954,-73.950718171
40.665404773,-73.934865206
40.665404781,-73.891285793
40.66540938,-73.887504576
40.665415687,-73.934749849
40.665416933,-73.936984689
40.665418626,-73.935092281
40.665421392,-73.921881479
40.665424019,-73.93492286
40.66542418,-73.935207622
40.66542676,-73.951612079
40.665429525,-73.951658937
40.665438032,-73.935434698
40.665448666,-73.978577958
40.665449719,-73.883903526
40.665451575,-73.979475498
40.665452014,-73.98210324
40.665452373,-73.889382494
40.665454595,-73.935604097
40.665454599,-73.914538899
40.665456842,-73.882807719
40.66546535,-73.952001346
40.665466227,-73.98558887
40.665477904,-73.955937545
40.665478844,-73.882850935
40.665479306,-73.952560047
40.665479616,-73.936173598
40.665492405,-73.92136594
40.665494758,-73.956954028
40.665496201,-73.983937963
40.665501793,-73.936570081
40.665508074,-73.992769198
40.665515164,-73.982232988
40.665518262,-73.936570065
40.665521944,-73.887533223
40.665528963,-73.953172792
40.665529089,-73.953482787
40.665531775,-73.931419094
40.665534711,-73.892269635
40.665534958,-73.936984577
40.665535923,-73.956935978
40.665560177,-73.884566579
40.665574111,-73.920439464
40.665575976,-73.95404507
40.665579552,-73.99488869
40.665587147,-73.954528078
40.665591475,-73.885673135
40.665593081,-73.937871252
40.665595689,-73.876474201
40.665600862,-73.954506441
40.665601399,-73.938026242
40.665602478,-73.9587923
40.665603348,-73.892287547
40.665609821,-73.93837588
40.66561264,-73.920587206
40.665617429,-73.954755146
40.665620746,-73.890366269
40.665620812,-73.938397497
40.665625918,-73.884433095
40.665626265,-73.920443006
40.665626566,-73.909697707
40.665631903,-73.938606553
40.665632312,-73.913605081
40.665634843,-73.938974219
40.665636321,-73.96140561
40.665638613,-73.918478487
40.665641506,-73.91868755
40.665642993,-73.93881561
40.665643241,-73.888073708
40.665645409,-73.994506598
40.665651451,-73.93923734
40.665658615,-73.987776817
40.665661495,-73.8843285
40.665664123,-73.923654657
40.665665147,-73.888019603
40.665665449,-73.934727977
40.665673464,-73.939341853
40.665682069,-73.934994701
40.665684856,-73.883001967
40.665693628,-73.982582587
40.665694084,-73.892456817
40.665694126,-73.915529857
40.665716312,-73.923712271
40.665716883,-73.887594173
40.665720286,-73.951218965
40.665723553,-73.980899231
40.665729622,-73.898335865
40.665731456,-73.894280685
40.665732558,-73.915537018
40.665734711,-73.87814648
40.665735018,-73.953659268
40.665745935,-73.898159214
40.665750711,-73.979226689
40.6657601,-73.884122867
40.665765864,-73.908828809
40.665775084,-73.977474845
40.665778159,-73.891378904
40.665779071,-73.936670746
40.665779255,-73.919411907
40.665786073,-73.977525305
40.665787091,-73.941446838
40.665791645,-73.921452098
40.6658114,-73.897697725
40.665812967,-73.884836487
40.665815472,-73.992495215
40.665827065,-73.957462062
40.665831279,-73.883938908
40.665833494,-73.922450524
40.665836348,-73.922612728
40.665837042,-73.942528176
40.665842397,-73.92344899
40.665862145,-73.876671961
40.665869859,-73.923470586
40.66587686,-73.89723263
40.665880554,-73.886559374
40.665880932,-73.915749502
40.665880985,-73.988191307
40.665881033,-73.915886477
40.665893784,-73.981230806
40.665903452,-73.943609501
40.665906223,-73.943663568
40.665907642,-73.918535832
40.665910643,-73.881022639
40.665914312,-73.99294578
40.665925532,-73.884865129
40.665928255,-73.884843497
40.665967497,-73.877655827
40.665970087,-73.921498748
40.665980395,-73.928909822
40.665989548,-73.894370391
40.66598989,-73.981468684
40.66599138,-73.89045938
40.665993179,-73.863868118
40.665997051,-73.929212592
40.666002994,-73.977954181
40.666011979,-73.982301343
40.666025645,-73.922475533
40.66602825,-73.981057747
40.666030624,-73.951640478
40.66603596,-73.921495066
40.666042444,-73.898241668
40.66604681,-73.929789278
40.666049676,-73.885495724
40.666049781,-73.93016055
40.66605452,-73.920543425
40.666072175,-73.981111804
40.666072328,-73.922507921
40.666075916,-73.871365563
40.666082466,-73.877363641
40.666085177,-73.877331195
40.666085694,-73.979900648
40.666092954,-73.920554193
40.666094499,-73.947098611
40.666096888,-73.981173075
40.666108877,-73.871387127
40.666110405,-73.979947501
40.666113352,-73.883307608
40.666116219,-73.931094078
40.666124625,-73.931382439
40.666124946,-73.947653699
40.666129835,-73.981234344
40.666132042,-73.92151658
40.666138858,-73.948068219
40.666144858,-73.943335346
40.666148446,-73.913759412
40.666149686,-73.931984385
40.666152366,-73.881198834
40.666154971,-73.984103617
40.666155248,-73.932106936
40.666159172,-73.97656635
40.666163557,-73.93223309
40.666169835,-73.920593752
40.666169957,-73.924861627
40.666171717,-73.93210692
40.666174909,-73.94889365
40.666175531,-73.87712196
40.666180023,-73.932229468
40.666180452,-73.949012599
40.666180918,-73.882272962
40.66618306,-73.937596751
40.666189009,-73.916657478
40.666194077,-73.932791776
40.66619955,-73.932762933
40.666201016,-73.980138519
40.666201908,-73.936926273
40.666202036,-73.919533954
40.666205587,-73.887730325
40.66620831,-73.887708693
40.666209582,-73.982164315
40.666210728,-73.933105361
40.666219893,-73.880146162
40.666221634,-73.932979188
40.666228227,-73.978812008
40.666230122,-73.93341534
40.666234178,-73.981486639
40.666235503,-73.933227894
40.666238141,-73.905641672
40.666241279,-73.887741079
40.666243989,-73.933664045
40.666246866,-73.95024533
40.66624937,-73.933476599
40.666254504,-73.862043641
40.666257251,-73.990721689
40.666257693,-73.876952391
40.66625826,-73.900209467
40.666259544,-73.884017465
40.666263238,-73.933725305
40.666282034,-73.8960605
40.666291126,-73.951045525
40.666291935,-73.922543712
40.666296694,-73.913798871
40.666296711,-73.934662476
40.66629955,-73.882867517
40.666307732,-73.95136993
40.666310853,-73.980408833
40.666316342,-73.980405227
40.666318733,-73.934774198
40.66632721,-73.935203141
40.666329715,-73.92158844
40.666333808,-73.919566236
40.666337899,-73.894113911
40.666341359,-73.88349465
40.666343687,-73.952018738
40.666346634,-73.935578004
40.666349348,-73.935523931
40.666350914,-73.997210014
40.666357385,-73.951957449
40.666358044,-73.947199332
40.666363326,-73.92258328
40.666364006,-73.919573409
40.666365965,-73.981720904
40.666376695,-73.888688871
40.666376965,-73.935826694
40.666378965,-73.882687146
40.66637963,-73.952649523
40.666383325,-73.988641797
40.666390705,-73.878138072
40.66639655,-73.91520455
40.666400879,-73.882643852
40.666403015,-73.912836295
40.666409632,-73.885888011
40.666425639,-73.977694508
40.666426465,-73.922597625
40.666426969,-73.936908037
40.666429893,-73.919591353
40.666440406,-73.953608313
40.666441278,-73.879244604
40.666442059,-73.872341715
40.666444031,-73.924244925
40.666445325,-73.885898764
40.666449837,-73.920643884
40.666459962,-73.889647566
40.666467996,-73.953961549
40.666468632,-73.937809158
40.666469359,-73.882506755
40.66647218,-73.950807486
40.666472207,-73.977215075
40.6664825,-73.938075888
40.666485614,-73.887791133
40.666491016,-73.920654648
40.666501829,-73.938292149
40.666502096,-73.887805524
40.666515721,-73.975268554
40.666523909,-73.938519221
40.666525978,-73.91961647
40.666528605,-73.948042683
40.666529451,-73.920665417
40.666534007,-73.986089684
40.666534088,-73.889665467
40.666538433,-73.979064234
40.666546985,-73.980891786
40.666554405,-73.939088727
40.666555145,-73.885927413
40.666567851,-73.916743516
40.66657063,-73.920676182
40.666574715,-73.982676077
40.66657895,-73.887805394
40.666579417,-73.939676261
40.666592925,-73.90319001
40.666594303,-73.892383272
40.666594943,-73.86211503
40.666598905,-73.940202522
40.66660624,-73.882156863
40.666606755,-73.977492587
40.666609064,-73.92068695
40.666610652,-73.984460368
40.666613938,-73.923837407
40.666631182,-73.902988094
40.66663493,-73.940865745
40.666635368,-73.984554083
40.666640063,-73.945710389
40.66664211,-73.902926799
40.666644347,-73.991799425
40.666644593,-73.882084702
40.666645788,-73.883256212
40.666650353,-73.887844925
40.666667748,-73.946215017
40.666674261,-73.923743617
40.666681481,-73.883266963
40.666688553,-73.999246628
40.666689993,-73.922640575
40.66672089,-73.919663095
40.666725438,-73.910929012
40.666726491,-73.955194162
40.666727031,-73.975091848
40.666737665,-73.991734529
40.666744235,-73.921674465
40.666745027,-73.875801606
40.666746169,-73.912911545
40.666747045,-73.891355699
40.666755578,-73.885991955
40.666759213,-73.88413555
40.666768195,-73.97505939
40.666771696,-73.891301589
40.66677584,-73.90202544
40.66678135,-73.881615854
40.666786777,-73.919681039
40.666790819,-73.978343224
40.666791301,-73.883295608
40.666801104,-73.943832231
40.666807674,-73.903971909
40.666808608,-73.901827135
40.666810735,-73.875646484
40.6668113,-73.948006417
40.666819704,-73.919666581
40.666839453,-73.899404758
40.666844344,-73.884178658
40.666845809,-73.921699578
40.666847149,-73.915823979
40.666856488,-73.903265325
40.666864433,-73.950226846
40.666867053,-73.890551663
40.666868669,-73.878490456
40.666877355,-73.923714547
40.66687807,-73.916826036
40.666879491,-73.901264704
40.66688745,-73.981580179
40.666890998,-73.884171367
40.666891469,-73.862190115
40.666891501,-73.993771144
40.666899318,-73.923721732
40.666900359,-73.934305023
40.666902094,-73.923768589
40.666902532,-73.857749143
40.666909014,-73.945630867
40.666913053,-73.915863547
