customer_id,recency,frequency,monetary,R,F,M,rfm_value,Score,RFM_status
2838,16,3,1554.34,4,4,4,444,12,"Silver"
2840,17,4,811.67,4,4,4,444,12,"Silver"
2846,16,3,799.32,4,4,4,444,12,"Silver"
2878,1,3,784.90999999999985,4,4,4,444,12,"Silver"
2994,16,3,179.84,4,4,4,444,12,"Silver"
3110,18,3,1429.54,4,4,4,444,12,"Silver"
3123,1,4,1248.49,4,4,4,444,12,"Silver"
3125,10,4,1702.43,4,4,4,444,12,"Silver"
3139,12,3,1783.8,4,4,4,444,12,"Silver"
3142,13,4,900,4,4,4,444,12,"Silver"
3209,10,4,1732.03,4,4,4,444,12,"Silver"
3216,1,4,1236.19,4,4,4,444,12,"Silver"
3275,5,4,1581.05,4,4,4,444,12,"Silver"
3446,5,2,308.78,4,4,4,444,12,"Silver"
3488,18,2,815.94999999999993,4,4,4,444,12,"Silver"
56,3,7,1275.24,4,2,4,424,10,"Silver"
70,5,5,2736.9,4,3,3,433,10,"Silver"
72,23,4,2559.78,3,4,3,343,10,"Silver"
122,9,5,2695.22,4,3,3,433,10,"Silver"
133,27,5,803.89,3,3,4,334,10,"Silver"
137,28,5,1496.45,3,3,4,334,10,"Silver"
179,41,3,1814.59,3,4,3,343,10,"Silver"
184,33,3,2181.35,3,4,3,343,10,"Silver"
231,46,4,2344.52,3,4,3,343,10,"Silver"
245,13,5,2213.02,4,3,3,433,10,"Silver"
259,28,4,2124.65,3,4,3,343,10,"Silver"
293,11,5,1991.93,4,3,3,433,10,"Silver"
297,9,4,3599.1800000000012,4,4,2,442,10,"Silver"
324,22,5,1779.7,3,3,4,334,10,"Silver"
350,5,6,1008.71,4,2,4,424,10,"Silver"
447,1,5,2690.73,4,3,3,433,10,"Silver"
452,25,5,1561.59,3,3,4,334,10,"Silver"
458,27,5,1247.24,3,3,4,334,10,"Silver"
484,20,5,1704.78,3,3,4,334,10,"Silver"
511,12,5,2782.88,4,3,3,433,10,"Silver"
543,1,5,1924.15,4,3,3,433,10,"Silver"
583,32,4,2258.19,3,4,3,343,10,"Silver"
609,37,4,2168.73,3,4,3,343,10,"Silver"
617,21,4,2313.43,3,4,3,343,10,"Silver"
631,17,6,1767.39,4,2,4,424,10,"Silver"
651,19,3,3473.32,4,4,2,442,10,"Silver"
660,13,4,3839.45,4,4,2,442,10,"Silver"
673,3,5,2058.7,4,3,3,433,10,"Silver"
687,9,6,812.72,4,2,4,424,10,"Silver"
694,8,5,2400.83,4,3,3,433,10,"Silver"
697,12,4,3996.6,4,4,2,442,10,"Silver"
742,11,6,1246.11,4,2,4,424,10,"Silver"
744,24,5,1267.68,3,3,4,334,10,"Silver"
795,19,5,2785.98,4,3,3,433,10,"Silver"
797,22,4,2277.96,3,4,3,343,10,"Silver"
806,32,4,2189.57,3,4,3,343,10,"Silver"
817,17,5,2328.93,4,3,3,433,10,"Silver"
831,12,5,1883.59,4,3,3,433,10,"Silver"
838,42,4,1966.08,3,4,3,343,10,"Silver"
884,2,5,2770.85,4,3,3,433,10,"Silver"
891,13,5,2197.68,4,3,3,433,10,"Silver"
915,29,5,1260.13,3,3,4,334,10,"Silver"
926,13,6,1414.17,4,2,4,424,10,"Silver"
937,16,5,2680.15,4,3,3,433,10,"Silver"
939,32,4,1818.27,3,4,3,343,10,"Silver"
951,7,6,1740.61,4,2,4,424,10,"Silver"
955,14,7,1429.36,4,2,4,424,10,"Silver"
964,2,5,2018.6,4,3,3,433,10,"Silver"
969,18,5,2793.05,4,3,3,433,10,"Silver"
1042,36,3,2771.37,3,4,3,343,10,"Silver"
1116,8,3,4053.92,4,4,2,442,10,"Silver"
1118,39,4,1858.97,3,4,3,343,10,"Silver"
1124,45,3,2742.04,3,4,3,343,10,"Silver"
1134,4,7,1733.79,4,2,4,424,10,"Silver"
1142,39,4,1841.73,3,4,3,343,10,"Silver"
1153,18,5,2501.78,4,3,3,433,10,"Silver"
1156,41,4,2559.66,3,4,3,343,10,"Silver"
1196,19,6,1455.38,4,2,4,424,10,"Silver"
1207,14,6,1108.2,4,2,4,424,10,"Silver"
1221,10,7,1500.49,4,2,4,424,10,"Silver"
1226,25,5,937.44000000000051,3,3,4,334,10,"Silver"
1240,6,4,3015.05,4,4,2,442,10,"Silver"
1355,9,5,2713.72,4,3,3,433,10,"Silver"
1419,23,5,972.79000000000019,3,3,4,334,10,"Silver"
1425,1,4,3144.9999999999991,4,4,2,442,10,"Silver"
1444,39,5,1281.31,3,3,4,334,10,"Silver"
1454,6,5,2240.5,4,3,3,433,10,"Silver"
1505,19,4,3825.71,4,4,2,442,10,"Silver"
1522,10,5,2089.87,4,3,3,433,10,"Silver"
1523,42,3,2105.09,3,4,3,343,10,"Silver"
1525,25,3,1909.17,3,4,3,343,10,"Silver"
1536,34,4,2018.04,3,4,3,343,10,"Silver"
1540,6,5,1939.36,4,3,3,433,10,"Silver"
1601,20,4,2317.27,3,4,3,343,10,"Silver"
1624,4,6,1627.22,4,2,4,424,10,"Silver"
1630,24,3,1915.23,3,4,3,343,10,"Silver"
1638,12,4,4046.88,4,4,2,442,10,"Silver"
1684,17,6,1507.3,4,2,4,424,10,"Silver"
1709,5,5,2059,4,3,3,433,10,"Silver"
1718,25,5,1539.11,3,3,4,334,10,"Silver"
1738,22,4,1841.07,3,4,3,343,10,"Silver"
1739,38,4,2395.71,3,4,3,343,10,"Silver"
1753,28,4,2093.21,3,4,3,343,10,"Silver"
1758,3,7,1764.85,4,2,4,424,10,"Silver"
1804,32,3,2156.17,3,4,3,343,10,"Silver"
1815,12,5,1964.08,4,3,3,433,10,"Silver"
1827,39,4,2549.58,3,4,3,343,10,"Silver"
1833,11,5,2441.37,4,3,3,433,10,"Silver"
1847,33,3,1919.83,3,4,3,343,10,"Silver"
1855,23,4,2257.809999999999,3,4,3,343,10,"Silver"
1873,9,4,2807.58,4,4,2,442,10,"Silver"
1894,37,4,1907.65,3,4,3,343,10,"Silver"
1919,45,4,1841.25,3,4,3,343,10,"Silver"
1923,16,4,3078.62,4,4,2,442,10,"Silver"
1941,6,4,3130.19,4,4,2,442,10,"Silver"
1965,7,5,2093.67,4,3,3,433,10,"Silver"
1983,3,4,3061.8,4,4,2,442,10,"Silver"
2012,14,5,2714.3,4,3,3,433,10,"Silver"
2038,14,4,3207.170000000001,4,4,2,442,10,"Silver"
2063,10,5,1823,4,3,3,433,10,"Silver"
2081,12,5,2531.96,4,3,3,433,10,"Silver"
2085,28,3,2196.35,3,4,3,343,10,"Silver"
2100,19,5,2399.56,4,3,3,433,10,"Silver"
2106,4,4,3249.41,4,4,2,442,10,"Silver"
2112,3,4,3696.43,4,4,2,442,10,"Silver"
2125,14,6,1710.28,4,2,4,424,10,"Silver"
2136,11,4,3917.47,4,4,2,442,10,"Silver"
2176,29,3,2088.09,3,4,3,343,10,"Silver"
2199,25,4,2644.03,3,4,3,343,10,"Silver"
2218,22,3,2743.56,3,4,3,343,10,"Silver"
2229,22,4,2114.24,3,4,3,343,10,"Silver"
2254,4,5,2318.89,4,3,3,433,10,"Silver"
2277,37,4,2713.72,3,4,3,343,10,"Silver"
2329,9,5,2276.9,4,3,3,433,10,"Silver"
2357,41,4,2741.81,3,4,3,343,10,"Silver"
2365,2,5,2411.63,4,3,3,433,10,"Silver"
2370,21,3,1902.53,3,4,3,343,10,"Silver"
2373,46,4,2381.74,3,4,3,343,10,"Silver"
2378,11,5,2777.48,4,3,3,433,10,"Silver"
2392,27,5,1547.88,3,3,4,334,10,"Silver"
2421,1,6,409.80000000000013,4,2,4,424,10,"Silver"
2445,18,5,2205.8,4,3,3,433,10,"Silver"
2450,41,2,2365.93,3,4,3,343,10,"Silver"
2466,20,5,1576.82,3,3,4,334,10,"Silver"
2471,14,5,2490.66,4,3,3,433,10,"Silver"
2479,3,6,1732.26,4,2,4,424,10,"Silver"
2502,15,5,2014.63,4,3,3,433,10,"Silver"
2511,33,4,2152.69,3,4,3,343,10,"Silver"
2520,12,5,2283.55,4,3,3,433,10,"Silver"
2530,10,6,1691.11,4,2,4,424,10,"Silver"
2541,21,2,1918.88,3,4,3,343,10,"Silver"
2571,46,3,2222.29,3,4,3,343,10,"Silver"
2575,11,5,2118,4,3,3,433,10,"Silver"
2578,39,4,1955.78,3,4,3,343,10,"Silver"
2608,18,7,1553.46,4,2,4,424,10,"Silver"
2623,11,4,3633.61,4,4,2,442,10,"Silver"
2624,28,4,2083.56,3,4,3,343,10,"Silver"
2626,42,4,2023.95,3,4,3,343,10,"Silver"
2730,5,7,1604.23,4,2,4,424,10,"Silver"
2741,20,3,2316.34,3,4,3,343,10,"Silver"
2752,13,4,3250.72,4,4,2,442,10,"Silver"
2800,42,5,352.23,3,3,4,334,10,"Silver"
2814,14,4,3232.82,4,4,2,442,10,"Silver"
2848,14,4,3121.17,4,4,2,442,10,"Silver"
2862,15,5,1870.13,4,3,3,433,10,"Silver"
2864,18,4,3023,4,4,2,442,10,"Silver"
2868,26,4,2129.53,3,4,3,343,10,"Silver"
2954,7,5,2244.83,4,3,3,433,10,"Silver"
2976,7,4,3521.630000000001,4,4,2,442,10,"Silver"
3027,32,5,1393.66,3,3,4,334,10,"Silver"
3042,12,6,1629.25,4,2,4,424,10,"Silver"
3163,15,6,1496.78,4,2,4,424,10,"Silver"
3197,4,5,2762.32,4,3,3,433,10,"Silver"
3200,40,5,1001.75,3,3,4,334,10,"Silver"
3210,10,5,2023.69,4,3,3,433,10,"Silver"
3211,36,3,2302.94,3,4,3,343,10,"Silver"
3239,3,6,1768.67,4,2,4,424,10,"Silver"
3253,6,3,4031.65,4,4,2,442,10,"Silver"
3263,24,5,843.71000000000026,3,3,4,334,10,"Silver"
3328,41,4,2068.3,3,4,3,343,10,"Silver"
3339,39,5,1119.95,3,3,4,334,10,"Silver"
3355,1,5,2464.61,4,3,3,433,10,"Silver"
3366,45,4,2264.1,3,4,3,343,10,"Silver"
3393,3,5,2095.77,4,3,3,433,10,"Silver"
3408,23,5,1355.24,3,3,4,334,10,"Silver"
3440,33,5,1243.65,3,3,4,334,10,"Silver"
3448,11,5,2616.8,4,3,3,433,10,"Silver"
3485,26,3,2491.47,3,4,3,343,10,"Silver"
3486,10,4,2972.34,4,4,2,442,10,"Silver"
14,48,3,1713.9,2,4,4,244,10,"Silver"
96,71,3,1135.25,2,4,4,244,10,"Silver"
130,77,2,1779.58,2,4,4,244,10,"Silver"
169,62,3,696.26,2,4,4,244,10,"Silver"
192,80,4,1519.47,2,4,4,244,10,"Silver"
264,49,4,1025.3,2,4,4,244,10,"Silver"
282,70,2,624.15,2,4,4,244,10,"Silver"
441,63,3,1750.76,2,4,4,244,10,"Silver"
455,68,3,1600.9,2,4,4,244,10,"Silver"
493,76,3,151.94,2,4,4,244,10,"Silver"
503,84,3,1280.64,2,4,4,244,10,"Silver"
537,50,3,825.7299999999999,2,4,4,244,10,"Silver"
664,85,4,1036.09,2,4,4,244,10,"Silver"
698,77,3,1295.96,2,4,4,244,10,"Silver"
699,56,3,976.24,2,4,4,244,10,"Silver"
764,80,3,1364.06,2,4,4,244,10,"Silver"
779,83,4,1186.41,2,4,4,244,10,"Silver"
810,69,4,945.15999999999985,2,4,4,244,10,"Silver"
816,54,3,945.8499999999998,2,4,4,244,10,"Silver"
836,73,4,1768.44,2,4,4,244,10,"Silver"
842,56,3,1727.32,2,4,4,244,10,"Silver"
862,55,1,309.80999999999989,2,4,4,244,10,"Silver"
863,70,4,703.62,2,4,4,244,10,"Silver"
961,65,3,1035.31,2,4,4,244,10,"Silver"
1031,47,3,1463.88,2,4,4,244,10,"Silver"
1085,65,4,1081.65,2,4,4,244,10,"Silver"
1114,65,4,1774.12,2,4,4,244,10,"Silver"
1139,70,4,1434.57,2,4,4,244,10,"Silver"
1146,74,2,1294.4,2,4,4,244,10,"Silver"
1189,48,4,1472.66,2,4,4,244,10,"Silver"
1202,86,2,412.84999999999991,2,4,4,244,10,"Silver"
1206,84,2,889.72,2,4,4,244,10,"Silver"
1222,52,3,667.99,2,4,4,244,10,"Silver"
1251,62,4,1481.07,2,4,4,244,10,"Silver"
1278,65,4,721.51,2,4,4,244,10,"Silver"
1281,88,3,1186.61,2,4,4,244,10,"Silver"
1284,79,3,106.5,2,4,4,244,10,"Silver"
1325,83,1,104.24,2,4,4,244,10,"Silver"
1364,65,4,1033.89,2,4,4,244,10,"Silver"
1424,77,3,1475.88,2,4,4,244,10,"Silver"
1439,66,3,1005.24,2,4,4,244,10,"Silver"
1489,83,4,379.16,2,4,4,244,10,"Silver"
1566,87,4,1597.26,2,4,4,244,10,"Silver"
1575,87,4,1050.28,2,4,4,244,10,"Silver"
1654,85,4,1179.61,2,4,4,244,10,"Silver"
1710,81,4,1638.52,2,4,4,244,10,"Silver"
1784,72,4,1239.28,2,4,4,244,10,"Silver"
1900,68,4,1017.24,2,4,4,244,10,"Silver"
1904,68,3,1604.73,2,4,4,244,10,"Silver"
1911,62,2,689.11,2,4,4,244,10,"Silver"
1920,70,1,90.099999999999966,2,4,4,244,10,"Silver"
2056,55,2,1028.46,2,4,4,244,10,"Silver"
2107,65,2,892.5,2,4,4,244,10,"Silver"
2115,48,2,1168.94,2,4,4,244,10,"Silver"
2162,54,4,1779.26,2,4,4,244,10,"Silver"
2178,78,4,451.60000000000008,2,4,4,244,10,"Silver"
2206,59,4,1464.66,2,4,4,244,10,"Silver"
2216,75,3,1644.61,2,4,4,244,10,"Silver"
2262,76,4,1502.68,2,4,4,244,10,"Silver"
2274,56,2,35.739999999999988,2,4,4,244,10,"Silver"
2316,47,4,1437.54,2,4,4,244,10,"Silver"
2324,79,4,1322.22,2,4,4,244,10,"Silver"
2334,70,3,1315.76,2,4,4,244,10,"Silver"
2348,61,4,831.67000000000007,2,4,4,244,10,"Silver"
2402,79,3,788.27999999999986,2,4,4,244,10,"Silver"
2423,60,1,50.66,2,4,4,244,10,"Silver"
2440,54,4,1131.8,2,4,4,244,10,"Silver"
2460,51,4,1204.26,2,4,4,244,10,"Silver"
2516,84,3,825.24999999999989,2,4,4,244,10,"Silver"
2568,73,4,1232.95,2,4,4,244,10,"Silver"
2579,50,3,788.5,2,4,4,244,10,"Silver"
2593,61,4,937.82000000000016,2,4,4,244,10,"Silver"
2625,85,4,1764.47,2,4,4,244,10,"Silver"
2644,61,2,1607.27,2,4,4,244,10,"Silver"
2669,49,3,1280.07,2,4,4,244,10,"Silver"
2670,59,3,1311.39,2,4,4,244,10,"Silver"
2743,47,2,1428.62,2,4,4,244,10,"Silver"
2767,49,3,803.97,2,4,4,244,10,"Silver"
2781,74,4,1289.35,2,4,4,244,10,"Silver"
2784,75,3,1075.06,2,4,4,244,10,"Silver"
2790,78,3,903.66000000000008,2,4,4,244,10,"Silver"
2809,84,3,1182.96,2,4,4,244,10,"Silver"
2950,76,3,645.99,2,4,4,244,10,"Silver"
2962,78,3,444.65000000000009,2,4,4,244,10,"Silver"
3019,65,3,1138.54,2,4,4,244,10,"Silver"
3069,71,3,1775.48,2,4,4,244,10,"Silver"
3101,62,3,470.79999999999978,2,4,4,244,10,"Silver"
3111,49,4,1381.19,2,4,4,244,10,"Silver"
3144,65,3,665.17000000000007,2,4,4,244,10,"Silver"
3189,57,2,50.179999999999978,2,4,4,244,10,"Silver"
3233,81,3,781.45999999999981,2,4,4,244,10,"Silver"
3308,68,3,953.15,2,4,4,244,10,"Silver"
3311,66,4,1705.39,2,4,4,244,10,"Silver"
3317,88,4,1213.31,2,4,4,244,10,"Silver"
3341,50,4,921.62000000000012,2,4,4,244,10,"Silver"
3346,49,3,1511.57,2,4,4,244,10,"Silver"
3362,87,3,558.49,2,4,4,244,10,"Silver"
3385,55,3,1175.54,2,4,4,244,10,"Silver"
3392,75,1,114.93,2,4,4,244,10,"Silver"
3396,72,2,119.73,2,4,4,244,10,"Silver"
3423,78,4,751.32000000000016,2,4,4,244,10,"Silver"
3463,58,4,993.92000000000007,2,4,4,244,10,"Silver"
3466,69,3,272.79000000000019,2,4,4,244,10,"Silver"
3497,53,3,1648.32,2,4,4,244,10,"Silver"
5034,85,3,269.48497189999989,2,4,4,244,10,"Silver"
54,68,7,4098.21,2,2,1,221,5,"Platinum"
61,48,6,4254.2400000000007,2,2,1,221,5,"Platinum"
112,48,6,5742.1900000000014,2,2,1,221,5,"Platinum"
153,65,7,5522.51,2,2,1,221,5,"Platinum"
331,83,6,4404.67,2,2,1,221,5,"Platinum"
347,60,7,8326.369999999999,2,2,1,221,5,"Platinum"
365,51,7,4724.04,2,2,1,221,5,"Platinum"
399,50,6,5020.5,2,2,1,221,5,"Platinum"
402,57,6,4965.4299999999994,2,2,1,221,5,"Platinum"
424,75,7,4525.19,2,2,1,221,5,"Platinum"
430,66,6,5625.17,2,2,1,221,5,"Platinum"
604,70,6,4661.9599999999991,2,2,1,221,5,"Platinum"
648,58,7,4222.63,2,2,1,221,5,"Platinum"
655,52,6,5753.88,2,2,1,221,5,"Platinum"
750,59,6,5391.71,2,2,1,221,5,"Platinum"
770,50,6,4457.48,2,2,1,221,5,"Platinum"
868,84,6,5534.8300000000008,2,2,1,221,5,"Platinum"
875,64,6,4796.9599999999991,2,2,1,221,5,"Platinum"
893,76,7,4868.8700000000008,2,2,1,221,5,"Platinum"
1157,86,7,5037.4599999999991,2,2,1,221,5,"Platinum"
1168,60,7,6128.8600000000006,2,2,1,221,5,"Platinum"
1169,63,7,4318.2,2,2,1,221,5,"Platinum"
1224,48,7,4250.74,2,2,1,221,5,"Platinum"
1287,68,7,5456.9699999999993,2,2,1,221,5,"Platinum"
1400,57,7,4939.1099999999988,2,2,1,221,5,"Platinum"
1410,61,7,5597.1099999999988,2,2,1,221,5,"Platinum"
1472,70,7,5011.4,2,2,1,221,5,"Platinum"
1475,47,7,7374.7100000000009,2,2,1,221,5,"Platinum"
1557,76,6,4684.9500000000007,2,2,1,221,5,"Platinum"
1572,83,6,7651.0199999999986,2,2,1,221,5,"Platinum"
1595,78,7,4891.75,2,2,1,221,5,"Platinum"
1667,77,7,5432.4,2,2,1,221,5,"Platinum"
1682,83,6,5354.43,2,2,1,221,5,"Platinum"
1725,61,7,5576.41,2,2,1,221,5,"Platinum"
1743,87,7,4448.07,2,2,1,221,5,"Platinum"
1750,56,6,5227.98,2,2,1,221,5,"Platinum"
1793,61,6,4960.36,2,2,1,221,5,"Platinum"
1808,77,7,7965.2799999999988,2,2,1,221,5,"Platinum"
1898,61,6,4787.35,2,2,1,221,5,"Platinum"
1916,54,7,4545.8,2,2,1,221,5,"Platinum"
1984,49,7,7256.08,2,2,1,221,5,"Platinum"
2048,58,7,5517.2100000000009,2,2,1,221,5,"Platinum"
2049,66,6,4162.97,2,2,1,221,5,"Platinum"
2051,52,6,6140.6599999999989,2,2,1,221,5,"Platinum"
2099,64,7,4576.76,2,2,1,221,5,"Platinum"
2187,64,7,5644.17,2,2,1,221,5,"Platinum"
2294,74,7,5050.2599999999993,2,2,1,221,5,"Platinum"
2368,75,6,4675.9699999999993,2,2,1,221,5,"Platinum"
2390,70,6,4636.58,2,2,1,221,5,"Platinum"
2413,59,7,4523.23,2,2,1,221,5,"Platinum"
2472,86,6,4181,2,2,1,221,5,"Platinum"
2474,65,7,4958.1,2,2,1,221,5,"Platinum"
2590,51,6,5483,2,2,1,221,5,"Platinum"
2766,48,6,6233.3,2,2,1,221,5,"Platinum"
2769,47,6,4177.84,2,2,1,221,5,"Platinum"
2820,59,7,4695.94,2,2,1,221,5,"Platinum"
2883,50,7,5553.21,2,2,1,221,5,"Platinum"
2891,63,7,4629.95,2,2,1,221,5,"Platinum"
2907,75,7,5213.35,2,2,1,221,5,"Platinum"
2909,84,7,4644.23,2,2,1,221,5,"Platinum"
2936,60,7,5550.6200000000008,2,2,1,221,5,"Platinum"
3108,54,7,5916.21,2,2,1,221,5,"Platinum"
3166,48,7,5155.63,2,2,1,221,5,"Platinum"
3242,50,7,8252.6899999999987,2,2,1,221,5,"Platinum"
3273,66,7,6133.65,2,2,1,221,5,"Platinum"
3336,75,6,5824.48,2,2,1,221,5,"Platinum"
3367,83,6,4779.07,2,2,1,221,5,"Platinum"
3484,80,6,5112.1099999999988,2,2,1,221,5,"Platinum"
3,103,7,3290.21,1,2,2,122,5,"Platinum"
27,144,7,3274.2500000000009,1,2,2,122,5,"Platinum"
32,139,7,2823.12,1,2,2,122,5,"Platinum"
43,62,9,3619.95,2,1,2,212,5,"Platinum"
55,47,8,3220.86,2,1,2,212,5,"Platinum"
125,84,10,3345.01,2,1,2,212,5,"Platinum"
183,103,6,3187.84,1,2,2,122,5,"Platinum"
232,142,6,3157.59,1,2,2,122,5,"Platinum"
248,135,7,3193.32,1,2,2,122,5,"Platinum"
272,92,7,3842.07,1,2,2,122,5,"Platinum"
283,92,5,4792.79,1,3,1,131,5,"Platinum"
361,147,7,3428.15,1,2,2,122,5,"Platinum"
378,125,7,3236.32,1,2,2,122,5,"Platinum"
420,60,10,3652.17,2,1,2,212,5,"Platinum"
428,52,8,3355.11,2,1,2,212,5,"Platinum"
449,134,6,3292.400000000001,1,2,2,122,5,"Platinum"
467,170,6,3850.32,1,2,2,122,5,"Platinum"
468,95,6,4063.59,1,2,2,122,5,"Platinum"
486,92,5,4915.77,1,3,1,131,5,"Platinum"
495,129,6,4087.04,1,2,2,122,5,"Platinum"
499,56,11,4043.579999999999,2,1,2,212,5,"Platinum"
504,137,8,2714.76,1,1,3,113,5,"Platinum"
598,132,7,3535.56,1,2,2,122,5,"Platinum"
608,86,8,4050.110000000001,2,1,2,212,5,"Platinum"
610,47,9,3399.91,2,1,2,212,5,"Platinum"
620,104,8,1981.3,1,1,3,113,5,"Platinum"
626,55,9,3437.37,2,1,2,212,5,"Platinum"
679,63,10,3551.24,2,1,2,212,5,"Platinum"
748,47,9,3516,2,1,2,212,5,"Platinum"
791,124,6,3819,1,2,2,122,5,"Platinum"
802,96,6,2893.2,1,2,2,122,5,"Platinum"
870,101,7,3818.9700000000012,1,2,2,122,5,"Platinum"
894,49,8,3564.27,2,1,2,212,5,"Platinum"
897,130,6,4080.84,1,2,2,122,5,"Platinum"
949,89,6,3644.49,1,2,2,122,5,"Platinum"
976,171,6,3830.68,1,2,2,122,5,"Platinum"
1004,204,6,3600.94,1,2,2,122,5,"Platinum"
1005,160,5,4365.25,1,3,1,131,5,"Platinum"
1150,104,5,6308.28,1,3,1,131,5,"Platinum"
1200,80,8,2844.9,2,1,2,212,5,"Platinum"
1215,78,8,3118.98,2,1,2,212,5,"Platinum"
1293,240,5,4736.6899999999987,1,3,1,131,5,"Platinum"
1298,142,5,4113.36,1,3,1,131,5,"Platinum"
1339,103,5,4713.22,1,3,1,131,5,"Platinum"
1347,92,6,3745.36,1,2,2,122,5,"Platinum"
1381,114,5,4177.6100000000006,1,3,1,131,5,"Platinum"
1468,110,6,3450.06,1,2,2,122,5,"Platinum"
1497,183,6,3022.9899999999989,1,2,2,122,5,"Platinum"
1552,100,5,5400.32,1,3,1,131,5,"Platinum"
1555,134,7,3107.36,1,2,2,122,5,"Platinum"
1580,56,8,3225,2,1,2,212,5,"Platinum"
1637,144,7,4039.8799999999992,1,2,2,122,5,"Platinum"
1677,99,8,2781.56,1,1,3,113,5,"Platinum"
1746,106,6,3706.41,1,2,2,122,5,"Platinum"
1831,166,8,2147.3,1,1,3,113,5,"Platinum"
1852,98,5,4641.27,1,3,1,131,5,"Platinum"
1863,247,5,5786.77,1,3,1,131,5,"Platinum"
1875,99,6,3921.26,1,2,2,122,5,"Platinum"
1882,129,6,4054.85,1,2,2,122,5,"Platinum"
1908,108,6,3725.57,1,2,2,122,5,"Platinum"
1936,78,8,3553.74,2,1,2,212,5,"Platinum"
1952,77,10,2882.8,2,1,2,212,5,"Platinum"
1982,51,8,3939.17,2,1,2,212,5,"Platinum"
2058,121,7,3634.98,1,2,2,122,5,"Platinum"
2061,133,6,3867.7400000000011,1,2,2,122,5,"Platinum"
2096,133,5,4320.42,1,3,1,131,5,"Platinum"
2169,118,5,5712.51,1,3,1,131,5,"Platinum"
2226,50,8,3121.7000000000012,2,1,2,212,5,"Platinum"
2248,52,8,3914.5,2,1,2,212,5,"Platinum"
2270,130,5,5154.68,1,3,1,131,5,"Platinum"
2272,105,6,3344.13,1,2,2,122,5,"Platinum"
2307,82,11,3887.0700000000011,2,1,2,212,5,"Platinum"
2397,54,9,4002.32,2,1,2,212,5,"Platinum"
2494,96,7,3632.29,1,2,2,122,5,"Platinum"
2513,107,7,3831.16,1,2,2,122,5,"Platinum"
2529,99,7,4083.33,1,2,2,122,5,"Platinum"
2562,102,7,3848.22,1,2,2,122,5,"Platinum"
2605,116,5,4346.57,1,3,1,131,5,"Platinum"
2638,84,9,4047.25,2,1,2,212,5,"Platinum"
2691,61,8,3088.92,2,1,2,212,5,"Platinum"
2777,104,6,3307.11,1,2,2,122,5,"Platinum"
2806,69,8,3420.13,2,1,2,212,5,"Platinum"
2938,126,5,4655.53,1,3,1,131,5,"Platinum"
3061,60,9,3232.76,2,1,2,212,5,"Platinum"
3093,69,9,2964.619999999999,2,1,2,212,5,"Platinum"
3135,122,7,3983.97,1,2,2,122,5,"Platinum"
3153,128,5,4732.48,1,3,1,131,5,"Platinum"
3165,78,8,3167.89,2,1,2,212,5,"Platinum"
3195,50,8,3143.73,2,1,2,212,5,"Platinum"
3224,52,9,4001.52,2,1,2,212,5,"Platinum"
3237,177,7,3919.85,1,2,2,122,5,"Platinum"
3284,279,6,2969.04,1,2,2,122,5,"Platinum"
3320,138,10,2739.5,1,1,3,113,5,"Platinum"
3388,104,7,3318.49,1,2,2,122,5,"Platinum"
3415,103,5,4593.8200000000006,1,3,1,131,5,"Platinum"
3493,94,6,3728.88,1,2,2,122,5,"Platinum"
29,23,9,6175.2999999999993,3,1,1,311,5,"Platinum"
39,35,12,6085.17,3,1,1,311,5,"Platinum"
41,30,9,4698.89,3,1,1,311,5,"Platinum"
80,29,10,5988.86,3,1,1,311,5,"Platinum"
139,27,9,5161.44,3,1,1,311,5,"Platinum"
177,38,12,4108.6,3,1,1,311,5,"Platinum"
201,29,8,4369.02,3,1,1,311,5,"Platinum"
204,28,8,6287.2900000000009,3,1,1,311,5,"Platinum"
213,29,10,7534.48,3,1,1,311,5,"Platinum"
230,37,11,5319.630000000001,3,1,1,311,5,"Platinum"
380,36,8,6196.16,3,1,1,311,5,"Platinum"
394,46,8,5445.46,3,1,1,311,5,"Platinum"
432,22,8,5110.170000000001,3,1,1,311,5,"Platinum"
445,25,11,8081.8600000000006,3,1,1,311,5,"Platinum"
461,21,8,5722.38,3,1,1,311,5,"Platinum"
516,20,10,4722.2100000000009,3,1,1,311,5,"Platinum"
590,44,11,6119.6,3,1,1,311,5,"Platinum"
647,43,9,5279.1900000000014,3,1,1,311,5,"Platinum"
720,21,10,7212.170000000001,3,1,1,311,5,"Platinum"
724,24,8,5073.27,3,1,1,311,5,"Platinum"
728,26,9,6411.76,3,1,1,311,5,"Platinum"
769,20,8,5070.24,3,1,1,311,5,"Platinum"
844,32,9,4730.3200000000006,3,1,1,311,5,"Platinum"
917,36,8,5392.8899999999994,3,1,1,311,5,"Platinum"
936,33,11,8661.630000000001,3,1,1,311,5,"Platinum"
941,34,10,11668.95,3,1,1,311,5,"Platinum"
987,23,8,5180.2599999999993,3,1,1,311,5,"Platinum"
1006,38,8,4687.5300000000007,3,1,1,311,5,"Platinum"
1021,29,8,5048.2599999999993,3,1,1,311,5,"Platinum"
1024,35,8,4560.5599999999986,3,1,1,311,5,"Platinum"
1030,40,8,4698.5999999999985,3,1,1,311,5,"Platinum"
1049,33,10,4486.3200000000006,3,1,1,311,5,"Platinum"
1102,22,8,5025.4400000000014,3,1,1,311,5,"Platinum"
1103,33,12,7367.880000000001,3,1,1,311,5,"Platinum"
